osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,access,junction
26000825,Gävlevägen,secondary,60,True,False,26.632,"LINESTRING (16.7699554 60.623054, 16.7704356 60.6230973)",272,,,
26000839,Gävlevägen,secondary,60,False,True,113.57,"LINESTRING (16.7699554 60.623054, 16.7698009 60.6230353, 16.7695602 60.623014, 16.7693066 60.6229948, 16.7689381 60.6229802, 16.7684234 60.6229709, 16.7678864 60.6229699)",272,,,
26001005,,unclassified,30,False,True,99.332,"LINESTRING (16.7740373 60.6259345, 16.773453 60.6259159, 16.772221 60.6258692)",,,,
25864120,Plangatan,residential,40,False,True,65.298,"LINESTRING (16.7724884 60.6224667, 16.7726665 60.621886)",,,,
26001031,Dalagatan,residential,40,False,True,145.152,"LINESTRING (16.7724884 60.6224667, 16.773115 60.6225129, 16.7736167 60.6225487, 16.7742685 60.6225964, 16.7749686 60.622649, 16.7751198 60.6226608)",,,,
26001037,Dalagatan,residential,40,False,False,136.63,"LINESTRING (16.7724884 60.6224667, 16.7721523 60.6224416, 16.7718085 60.6224178, 16.771207 60.6223707, 16.7700115 60.6222841)",,,,
26000831,Hyttgatan,residential,40,False,False,65.96000000000001,"LINESTRING (16.7751198 60.6226608, 16.7751549 60.6225373, 16.775253 60.622192, 16.7752884 60.6220734)",,,,
26000831,Hyttgatan,residential,40,False,True,38.32,"LINESTRING (16.7751198 60.6226608, 16.7750794 60.6228563, 16.7750377 60.623003)",,,,
26001031,Dalagatan,residential,40,False,False,145.152,"LINESTRING (16.7751198 60.6226608, 16.7749686 60.622649, 16.7742685 60.6225964, 16.7736167 60.6225487, 16.773115 60.6225129, 16.7724884 60.6224667)",,,,
26000820,Gävlevägen,secondary,60,False,True,201.62199999999999,"LINESTRING (16.7748605 60.6236201, 16.7745217 60.6235744, 16.7740044 60.6235111, 16.7714868 60.6232025, 16.7712732 60.6231843)",272,,,
26000831,Hyttgatan,residential,40,False,False,69.302,"LINESTRING (16.7748605 60.6236201, 16.7749079 60.62348, 16.7750091 60.6231124, 16.7750377 60.623003)",,,,
345748876,Gävlevägen,secondary,40,False,False,120.63900000000001,"LINESTRING (16.7748605 60.6236201, 16.7751063 60.6236545, 16.7769916 60.6239103)",272,,,
25864085,Baldersgatan,residential,40,False,True,91.623,"LINESTRING (16.7750377 60.623003, 16.7756972 60.6230398, 16.7760696 60.6230584, 16.7767079 60.6230904)",,,,
26000831,Hyttgatan,residential,40,False,False,38.32,"LINESTRING (16.7750377 60.623003, 16.7750794 60.6228563, 16.7751198 60.6226608)",,,,
26000831,Hyttgatan,residential,40,False,True,69.302,"LINESTRING (16.7750377 60.623003, 16.7750091 60.6231124, 16.7749079 60.62348, 16.7748605 60.6236201)",,,,
"[26000856, 970645810]",Köpmannagatan,residential,5,False,True,95.771,"LINESTRING (16.7702014 60.6197855, 16.7702366 60.6197801, 16.7702791 60.6197793, 16.7703179 60.619781, 16.7705952 60.6198086, 16.771218 60.6198716, 16.7717523 60.6199297, 16.7719186 60.6199494)",,,,
26000857,Kanalparken,residential,40,False,False,59.57,"LINESTRING (16.7702014 60.6197855, 16.7701577 60.619715, 16.7702031 60.6192535)",,,,
26000857,Kanalparken,residential,40,False,True,131.033,"LINESTRING (16.7702014 60.6197855, 16.7701741 60.6197935, 16.7701511 60.6198071, 16.7701368 60.6198246, 16.7701204 60.619883, 16.7700685 60.6202586, 16.7700291 60.6205357, 16.7699899 60.6208117, 16.7699706 60.6209478)",,,,
26000857,Kanalparken,residential,40,False,True,59.57,"LINESTRING (16.7702031 60.6192535, 16.7701577 60.619715, 16.7702014 60.6197855)",,,,
26000862,Takläggargatan,residential,40,False,True,132.635,"LINESTRING (16.7667725 60.6209977, 16.7671426 60.6209681, 16.7673496 60.6209539, 16.7679138 60.6209308, 16.7681876 60.6209224, 16.7683477 60.6209328, 16.7684866 60.6209512, 16.7685842 60.6209746, 16.7686766 60.621002, 16.7687939 60.6210546, 16.7689075 60.6211299, 16.7689635 60.6211902)",,,,
26000862,Takläggargatan,residential,40,False,False,132.635,"LINESTRING (16.7689635 60.6211902, 16.7689075 60.6211299, 16.7687939 60.6210546, 16.7686766 60.621002, 16.7685842 60.6209746, 16.7684866 60.6209512, 16.7683477 60.6209328, 16.7681876 60.6209224, 16.7679138 60.6209308, 16.7673496 60.6209539, 16.7671426 60.6209681, 16.7667725 60.6209977)",,,,
26001171,Torggatan,residential,40,False,True,207.78900000000004,"LINESTRING (16.7689635 60.6211902, 16.7689868 60.6212248, 16.7690067 60.6212726, 16.7690149 60.6213405, 16.769011 60.6214, 16.7690017 60.6214557, 16.7689697 60.6215092, 16.7689351 60.6215592, 16.7688469 60.6216392, 16.7686192 60.6218019, 16.7682611 60.622042, 16.7679172 60.622289, 16.7677754 60.6224116, 16.7676081 60.6226304, 16.7674515 60.6228492)",,,,
"[26039761, 25861391, 26039759]",Torggatan,residential,40,False,True,140.66,"LINESTRING (16.7689635 60.6211902, 16.7691196 60.6211636, 16.7692469 60.6211434, 16.7694832 60.6211138, 16.7697135 60.6211114, 16.7698762 60.6211219, 16.7699546 60.6211277, 16.7714905 60.6212669)",,yes,,
26357066,Stallgatan,unclassified,40,False,False,165.376,"LINESTRING (16.7681098 60.6245836, 16.7683336 60.6260668)",,,,
217176577,Stallgatan,unclassified,40,False,False,179.857,"LINESTRING (16.7681098 60.6245836, 16.7680693 60.6242526, 16.7680346 60.6240662, 16.7680101 60.6238893, 16.767902 60.6231088, 16.7678864 60.6229699)",,,,
26000839,Gävlevägen,secondary,60,False,False,113.57,"LINESTRING (16.7678864 60.6229699, 16.7684234 60.6229709, 16.7689381 60.6229802, 16.7693066 60.6229948, 16.7695602 60.623014, 16.7698009 60.6230353, 16.7699554 60.623054)",272,,,
217176577,Stallgatan,unclassified,40,False,True,179.85699999999997,"LINESTRING (16.7678864 60.6229699, 16.767902 60.6231088, 16.7680101 60.6238893, 16.7680346 60.6240662, 16.7680693 60.6242526, 16.7681098 60.6245836)",,,,
25864131,Linggatan,residential,30,False,False,33.163000000000004,"LINESTRING (16.7769916 60.6239103, 16.7769389 60.6239986, 16.7768756 60.6240685, 16.7768145 60.6241079, 16.7767557 60.6241375, 16.7767073 60.6241554, 16.7766897 60.6241585)",,,,
345748876,Gävlevägen,secondary,40,False,False,180.091,"LINESTRING (16.7769916 60.6239103, 16.7779006 60.624005, 16.7802204 60.6242487)",272,,,
345748876,Gävlevägen,secondary,40,False,True,120.63900000000001,"LINESTRING (16.7769916 60.6239103, 16.7751063 60.6236545, 16.7748605 60.6236201)",272,,,
26001002,Mosaikvägen,unclassified,30,False,True,129.50799999999998,"LINESTRING (16.772221 60.6258692, 16.7722934 60.6253698, 16.7723403 60.6250518, 16.7723706 60.6248101, 16.77239 60.6247075)",,,,
26001005,,unclassified,30,False,False,99.332,"LINESTRING (16.772221 60.6258692, 16.773453 60.6259159, 16.7740373 60.6259345)",,,,
26001037,Dalagatan,residential,40,False,True,136.63,"LINESTRING (16.7700115 60.6222841, 16.771207 60.6223707, 16.7718085 60.6224178, 16.7721523 60.6224416, 16.7724884 60.6224667)",,,,
26000931,Valhallavägen,residential,40,False,True,114.441,"LINESTRING (16.7672779 60.6188394, 16.767287 60.61882, 16.7673578 60.6186935, 16.7675196 60.6183271, 16.7676115 60.6181244, 16.7676943 60.6179562, 16.7677493 60.6178367)",,,,
25864115,Hammargatan,residential,40,False,True,102.22,"LINESTRING (16.7808644 60.6183502, 16.77904 60.6181407)",,,,
25864115,Hammargatan,residential,40,False,False,117.2,"LINESTRING (16.7808644 60.6183502, 16.7812463 60.6184011, 16.7822923 60.6184863, 16.7828795 60.6185559, 16.7829637 60.6185687)",,,,
25864150,Stålgatan,unclassified,40,False,True,112.15700000000001,"LINESTRING (16.7808644 60.6183502, 16.780629 60.6188329, 16.7803747 60.6193298)",,,,
26001171,Torggatan,residential,40,False,False,207.789,"LINESTRING (16.7674515 60.6228492, 16.7676081 60.6226304, 16.7677754 60.6224116, 16.7679172 60.622289, 16.7682611 60.622042, 16.7686192 60.6218019, 16.7688469 60.6216392, 16.7689351 60.6215592, 16.7689697 60.6215092, 16.7690017 60.6214557, 16.769011 60.6214, 16.7690149 60.6213405, 16.7690067 60.6212726, 16.7689868 60.6212248, 16.7689635 60.6211902)",,,,
26357066,Stallgatan,unclassified,40,False,True,165.376,"LINESTRING (16.7683336 60.6260668, 16.7681098 60.6245836)",,,,
25864115,Hammargatan,residential,40,False,False,102.22,"LINESTRING (16.77904 60.6181407, 16.7808644 60.6183502)",,,,
985565427,Smedsgatan,residential,40,False,False,111.684,"LINESTRING (16.77904 60.6181407, 16.7785467 60.6191155)",,,,
25864115,Hammargatan,residential,40,False,True,101.369,"LINESTRING (16.77904 60.6181407, 16.77833 60.6180603, 16.7774592 60.6179568, 16.7773438 60.6179421, 16.7772322 60.6179302)",,,,
345748876,Gävlevägen,secondary,40,False,False,52.072,"LINESTRING (16.7821497 60.6244414, 16.7830868 60.6245308)",272,,,
345748876,Gävlevägen,secondary,40,False,True,107.39500000000001,"LINESTRING (16.7821497 60.6244414, 16.7816094 60.6243897, 16.7805697 60.6242856, 16.7802204 60.6242487)",272,,,
526796811,,secondary_link,,True,False,47.778000000000006,"LINESTRING (16.7821497 60.6244414, 16.7822902 60.624423, 16.7823922 60.6243984, 16.7824797 60.6243731, 16.7825419 60.6243369, 16.7825796 60.6242977, 16.7826079 60.6242333, 16.7826257 60.6241375)",,,,
26000817,Gävlevägen,secondary,60,True,False,13.063,"LINESTRING (16.7707228 60.6233106, 16.7706452 60.6233198, 16.7705655 60.6233173, 16.770491 60.6233033)",272,,,roundabout
26000823,Linggatan,unclassified,30,True,False,23.993000000000002,"LINESTRING (16.7707228 60.6233106, 16.7706021 60.6234301, 16.7705131 60.6235)",,,,
26000817,Gävlevägen,secondary,60,True,False,13.288,"LINESTRING (16.770491 60.6233033, 16.7704274 60.6232785, 16.770382 60.6232455, 16.770359 60.6232073)",272,,,roundabout
25864131,Linggatan,residential,30,False,False,91.947,"LINESTRING (16.7766897 60.6241585, 16.7767092 60.6241787, 16.7767331 60.6241942, 16.7767582 60.6242035, 16.7768312 60.6242149, 16.7768616 60.6242246, 16.7768755 60.6242368, 16.7768773 60.6242552, 16.7765768 60.624921)",,,,
25864131,Linggatan,residential,30,False,True,33.163000000000004,"LINESTRING (16.7766897 60.6241585, 16.7767073 60.6241554, 16.7767557 60.6241375, 16.7768145 60.6241079, 16.7768756 60.6240685, 16.7769389 60.6239986, 16.7769916 60.6239103)",,,,
26000988,Linggatan,unclassified,30,False,True,156.876,"LINESTRING (16.7766897 60.6241585, 16.7766325 60.6241701, 16.7765753 60.6241749, 16.7764698 60.6241749, 16.7753951 60.6240614, 16.775244 60.6243591, 16.7751279 60.6245576, 16.7750745 60.6246495, 16.7750728 60.6246525, 16.7750012 60.6247319, 16.7749234 60.624781)",,,,
24562143,Högbovägen,unclassified,40,False,False,50.449,"LINESTRING (16.7826257 60.6241375, 16.7830868 60.6245308)",,,,
24562143,Högbovägen,unclassified,40,False,True,130.178,"LINESTRING (16.7826257 60.6241375, 16.7821788 60.6237536, 16.7820402 60.6236388, 16.7814042 60.6231319)",,,,
8296089,Gävlevägen,secondary,40,False,True,50.663,"LINESTRING (16.7840008 60.6246119, 16.7830868 60.6245308)",X 559,,,
692315613,,secondary_link,,True,False,41.293,"LINESTRING (16.7840008 60.6246119, 16.7836417 60.6246524, 16.783533 60.6246684, 16.7834186 60.624695, 16.7833163 60.6247478)",,,,
25861311,Odengatan,residential,40,False,True,27.073,"LINESTRING (16.7779281 60.6222687, 16.7774384 60.6222291)",,,,
25861311,Odengatan,residential,40,False,False,172.35399999999998,"LINESTRING (16.7779281 60.6222687, 16.7786358 60.6223254, 16.7799198 60.6224296, 16.78052 60.6224676, 16.7810532 60.6224943)",,,,
25861396,Jansagatan,residential,40,False,True,58.620999999999995,"LINESTRING (16.7779281 60.6222687, 16.7780615 60.6219179, 16.7781319 60.6217511)",,,,
983411532,Ynglingagatan,residential,,False,False,59.773,"LINESTRING (16.7768222 60.6258914, 16.7779178 60.6259041)",,,,
25861408,Bollvägen,residential,30,False,True,94.90299999999999,"LINESTRING (16.7768222 60.6258914, 16.7768264 60.6257661, 16.7768462 60.6257152, 16.7769571 60.6256452, 16.7777053 60.6251862)",,,,
983411532,Ynglingagatan,residential,,False,False,136.53300000000002,"LINESTRING (16.7789916 60.6264545, 16.7777785 60.6264517, 16.7776235 60.6264078, 16.7775602 60.6263202, 16.7776089 60.6262416, 16.7779178 60.6259041)",,,,
983411532,Ynglingagatan,residential,,False,True,128.841,"LINESTRING (16.7789916 60.6264545, 16.7791239 60.6264422, 16.7792115 60.6263903, 16.7791976 60.6263128, 16.7790177 60.6259146, 16.7779178 60.6259041)",,,,
983411532,Ynglingagatan,residential,,False,True,59.773,"LINESTRING (16.7779178 60.6259041, 16.7768222 60.6258914)",,,,
983411532,Ynglingagatan,residential,,False,False,128.841,"LINESTRING (16.7779178 60.6259041, 16.7790177 60.6259146, 16.7791976 60.6263128, 16.7792115 60.6263903, 16.7791239 60.6264422, 16.7789916 60.6264545)",,,,
983411532,Ynglingagatan,residential,,False,True,136.53300000000002,"LINESTRING (16.7779178 60.6259041, 16.7776089 60.6262416, 16.7775602 60.6263202, 16.7776235 60.6264078, 16.7777785 60.6264517, 16.7789916 60.6264545)",,,,
26000981,Idrottsvägen,residential,30,False,True,71.859,"LINESTRING (16.7807905 60.6255036, 16.7806712 60.6254485, 16.7798373 60.6250575)",,,,
983411534,Idrottsvägen,residential,,False,False,67.053,"LINESTRING (16.7807905 60.6255036, 16.7807096 60.6255503, 16.7804296 60.625699, 16.780407 60.6257246, 16.7804118 60.6257488, 16.7804384 60.625777, 16.7808175 60.625953)",,,,
983411534,Idrottsvägen,residential,,False,True,74.286,"LINESTRING (16.7816184 60.6264723, 16.7816174 60.6264325, 16.781614 60.6264085, 16.7816029 60.6263852, 16.7815667 60.6263532, 16.7810743 60.6260766, 16.7808175 60.625953)",,,,
983411535,Idrottsvägen,residential,,False,False,60.373999999999995,"LINESTRING (16.7808199 60.6264787, 16.7807502 60.6263791, 16.7807197 60.62632, 16.7807073 60.6262598, 16.7807094 60.6261158, 16.7807273 60.6260657, 16.7807542 60.6260222, 16.7808175 60.625953)",,,,
983411534,Idrottsvägen,residential,,False,False,74.286,"LINESTRING (16.7808175 60.625953, 16.7810743 60.6260766, 16.7815667 60.6263532, 16.7816029 60.6263852, 16.781614 60.6264085, 16.7816174 60.6264325, 16.7816184 60.6264723)",,,,
983411534,Idrottsvägen,residential,,False,True,67.053,"LINESTRING (16.7808175 60.625953, 16.7804384 60.625777, 16.7804118 60.6257488, 16.780407 60.6257246, 16.7804296 60.625699, 16.7807096 60.6255503, 16.7807905 60.6255036)",,,,
983411535,Idrottsvägen,residential,,False,True,60.37400000000001,"LINESTRING (16.7808175 60.625953, 16.7807542 60.6260222, 16.7807273 60.6260657, 16.7807094 60.6261158, 16.7807073 60.6262598, 16.7807197 60.62632, 16.7807502 60.6263791, 16.7808199 60.6264787)",,,,
986471870,Linggatan,residential,50,False,True,47.114000000000004,"LINESTRING (16.7762248 60.6253078, 16.7764291 60.6250955, 16.7765768 60.624921)",,,,
985565428,Barrsätragatan,residential,40,False,True,107.951,"LINESTRING (16.7822984 60.6195572, 16.7817657 60.6194948, 16.7807855 60.6193817, 16.7803747 60.6193298)",,,,
1195348997,,residential,,True,False,13.056,"LINESTRING (16.7822984 60.6195572, 16.7823078 60.6195429, 16.7823334 60.6195241, 16.7823706 60.6195108, 16.7824148 60.6195044, 16.7824848 60.6195085)",,,,roundabout
1195348997,,residential,,True,False,11.378,"LINESTRING (16.7825609 60.6195844, 16.7825248 60.6196141, 16.7824877 60.6196274, 16.7824435 60.6196337, 16.7823975 60.6196322)",,,,roundabout
23714045,Storgatan,unclassified,40,False,True,107.736,"LINESTRING (16.7824848 60.6195085, 16.7826069 60.6193001, 16.7829637 60.6185687)",,,,
1195348997,,residential,,True,False,9.982000000000001,"LINESTRING (16.7824848 60.6195085, 16.7825028 60.619515, 16.782536 60.6195307, 16.7825564 60.6195509, 16.7825614 60.6195734, 16.7825609 60.6195844)",,,,roundabout
23714047,Storgatan,residential,40,False,False,146.651,"LINESTRING (16.7823975 60.6196322, 16.7822109 60.6200967, 16.7818558 60.6208142, 16.7818091 60.6209188)",,,,
1195348997,,residential,,True,False,10.873000000000001,"LINESTRING (16.7823975 60.6196322, 16.7823554 60.6196231, 16.7823222 60.6196075, 16.7823019 60.6195872, 16.7822984 60.6195572)",,,,roundabout
25861267,Kyrkogatan,residential,30,False,True,157.452,"LINESTRING (16.7833108 60.6240695, 16.7833366 60.6240201, 16.7834077 60.6238708, 16.7835347 60.6236117, 16.7839326 60.6228103, 16.7839903 60.6226933)",,,,
25861291,Baldersgatan,residential,40,False,False,37.43,"LINESTRING (16.7789722 60.6232188, 16.7787977 60.6232096, 16.77855 60.6231946, 16.7782908 60.6231791)",,,,
25861291,Baldersgatan,residential,40,False,True,91.523,"LINESTRING (16.7789722 60.6232188, 16.779101 60.6232256, 16.7797532 60.6232608, 16.7799527 60.6232733, 16.78064 60.6233088)",,,,
1271019869,,unclassified,,False,False,84.36600000000001,"LINESTRING (16.7789722 60.6232188, 16.7789585 60.6232861, 16.7788806 60.6236378, 16.7781976 60.6235987)",,,,
25861291,Baldersgatan,residential,40,False,False,45.51,"LINESTRING (16.7779782 60.6231616, 16.7778807 60.6231564, 16.777149 60.6231163)",,,,
25861291,Baldersgatan,residential,40,False,True,17.163,"LINESTRING (16.7779782 60.6231616, 16.7781714 60.6231732, 16.7782908 60.6231791)",,,,
1271019869,,unclassified,,False,True,64.316,"LINESTRING (16.7779782 60.6231616, 16.7779605 60.6232345, 16.7778802 60.6235805, 16.7781976 60.6235987)",,,,
1271019869,,unclassified,,False,False,64.316,"LINESTRING (16.7781976 60.6235987, 16.7778802 60.6235805, 16.7779605 60.6232345, 16.7779782 60.6231616)",,,,
1271019869,,unclassified,,False,True,84.366,"LINESTRING (16.7781976 60.6235987, 16.7788806 60.6236378, 16.7789585 60.6232861, 16.7789722 60.6232188)",,,,
1271019870,,unclassified,,False,False,46.935,"LINESTRING (16.7781976 60.6235987, 16.7782726 60.6232506, 16.7782908 60.6231791)",,,,
25861291,Baldersgatan,residential,40,False,False,17.163,"LINESTRING (16.7782908 60.6231791, 16.7781714 60.6231732, 16.7779782 60.6231616)",,,,
25861291,Baldersgatan,residential,40,False,True,37.43,"LINESTRING (16.7782908 60.6231791, 16.77855 60.6231946, 16.7787977 60.6232096, 16.7789722 60.6232188)",,,,
1271019870,,unclassified,,False,True,46.935,"LINESTRING (16.7782908 60.6231791, 16.7782726 60.6232506, 16.7781976 60.6235987)",,,,
26000984,Linggatan,unclassified,30,False,False,138.43900000000002,"LINESTRING (16.7749234 60.624781, 16.7744874 60.6247736, 16.7741101 60.6247608, 16.7737394 60.6247482, 16.7733539 60.6247396, 16.7730134 60.6247301, 16.77239 60.6247075)",,,,
"[26000984, 26000986]",Linggatan,"['unclassified', 'living_street']","['30', '5']",False,True,93.767,"LINESTRING (16.7749234 60.624781, 16.7749827 60.6248107, 16.7750496 60.6248215, 16.7750921 60.6248261, 16.7751163 60.6248261, 16.7752288 60.6248258, 16.7753077 60.6248185, 16.7753608 60.6248067, 16.7754571 60.6247983, 16.7765768 60.624921)",,,destination,
26000988,Linggatan,unclassified,30,False,False,156.87599999999998,"LINESTRING (16.7749234 60.624781, 16.7750012 60.6247319, 16.7750728 60.6246525, 16.7750745 60.6246495, 16.7751279 60.6245576, 16.775244 60.6243591, 16.7753951 60.6240614, 16.7764698 60.6241749, 16.7765753 60.6241749, 16.7766325 60.6241701, 16.7766897 60.6241585)",,,,
