osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,bridge
214814333,False,Timmergatan,residential,,False,56.003,"LINESTRING (13.2800856 56.2802892, 13.2805074 56.2798433)",,
533247737,False,Stockagränden,residential,,False,60.824,"LINESTRING (13.2800856 56.2802892, 13.2809821 56.2805162)",,
533247737,False,Stockagränden,residential,,True,7.249,"LINESTRING (13.2800856 56.2802892, 13.2799788 56.2802621)",,
28178999,False,Hallingaliden,residential,,False,176.92600000000002,"LINESTRING (13.2756404 56.2852817, 13.2755395 56.2854645, 13.2754754 56.2856394, 13.2754475 56.2857461, 13.2754364 56.2858684, 13.2754503 56.2860278, 13.2755407 56.2864242, 13.2755546 56.2865819, 13.2755432 56.2866892, 13.2755091 56.2868548)",,
"[288157705, 533247756]",False,"['Vävaregatan', 'Skyttelmakaregatan']",residential,50,True,370.402,"LINESTRING (13.2756404 56.2852817, 13.2770591 56.2856851, 13.2774668 56.2858637, 13.2775971 56.2860176, 13.2777136 56.286227, 13.2777393 56.2863763, 13.277735 56.2866543, 13.2774335 56.2866235, 13.2772565 56.2866458, 13.2771626 56.2867202, 13.2770205 56.2868259, 13.2766852 56.2868766, 13.2761809 56.286887, 13.2755091 56.2868548)",,
28178999,False,Hallingaliden,residential,,True,55.736999999999995,"LINESTRING (13.2756404 56.2852817, 13.2757913 56.2849923, 13.2758055 56.2848966, 13.2757173 56.2848049)",,
533247737,False,Stockagränden,residential,,False,48.441,"LINESTRING (13.2793594 56.2800159, 13.2795807 56.2801678, 13.2799788 56.2802621)",,
533247741,False,Pinnågatan,residential,,True,55.682,"LINESTRING (13.2822105 56.2791776, 13.2818082 56.2796258)",,
533247739,False,Brädgränden,residential,50,True,67.685,"LINESTRING (13.2818082 56.2796258, 13.2808271 56.279354)",,
533247741,False,Pinnågatan,residential,,False,55.682,"LINESTRING (13.2818082 56.2796258, 13.2822105 56.2791776)",,
533247741,False,Pinnågatan,residential,,True,54.939,"LINESTRING (13.2818082 56.2796258, 13.2814112 56.280068)",,
533247738,False,Hyvelgränden,residential,50,True,61.129,"LINESTRING (13.2814112 56.280068, 13.2805074 56.2798433)",,
533247741,False,Pinnågatan,residential,,False,54.939,"LINESTRING (13.2814112 56.280068, 13.2818082 56.2796258)",,
533247741,False,Pinnågatan,residential,,True,56.439,"LINESTRING (13.2814112 56.280068, 13.2809821 56.2805162)",,
533247737,False,Stockagränden,residential,,True,60.824,"LINESTRING (13.2809821 56.2805162, 13.2800856 56.2802892)",,
533247741,False,Pinnågatan,residential,,False,56.439,"LINESTRING (13.2809821 56.2805162, 13.2814112 56.280068)",,
533247741,False,Pinnågatan,residential,,True,62.935,"LINESTRING (13.2809821 56.2805162, 13.280504 56.2810161)",,
533247755,False,Träskomakaregatan,residential,50,False,37.571,"LINESTRING (13.2810621 56.2861782, 13.2804581 56.2861361)",,
