osmid,lanes,name,highway,maxspeed,access,oneway,reversed,length,geometry,width
27783428,2,Mariedalsvägen,residential,40,destination,False,True,75.181,"LINESTRING (17.9773156 59.2307292, 17.9771961 59.2308044, 17.9771202 59.2308752, 17.9770516 59.2309575, 17.9770004 59.2310375, 17.9769572 59.2311254, 17.9769532 59.231191, 17.9769543 59.2312761, 17.9769728 59.231359)",
163638641,,Brinkvägen,residential,30,,False,True,189.595,"LINESTRING (17.9773156 59.2307292, 17.9766642 59.2305423, 17.9766154 59.2305001, 17.9765893 59.2304395, 17.9765564 59.2303255, 17.9765149 59.2302169, 17.9764337 59.2301413, 17.9762878 59.2300303, 17.9762148 59.2299719, 17.9761621 59.2299005, 17.9761386 59.2298188, 17.9761219 59.229779, 17.9760811 59.229725, 17.9758608 59.2296227, 17.9754697 59.229417)",
163638651,,Grotthemsvägen,residential,30,,False,False,105.077,"LINESTRING (17.9731294 59.2305177, 17.9733052 59.2304365, 17.9735364 59.2302112, 17.9740496 59.229706)",
203007690,,Malmsgårdsvägen,residential,30,,False,True,69.05,"LINESTRING (17.9782566 59.2307545, 17.9784803 59.2305034, 17.978531 59.2304019, 17.9784927 59.2302286, 17.9783998 59.230183)",3
163638618,,Källstigen,residential,30,,False,False,57.628,"LINESTRING (17.9717732 59.2312082, 17.9716294 59.2311684, 17.9708966 59.2309485)",
28762411,2,Solgårdsvägen,residential,30,destination,False,False,115.006,"LINESTRING (17.9762264 59.2287659, 17.9759539 59.2286967, 17.9751388 59.2285032, 17.9750385 59.2284676, 17.9748855 59.2283965, 17.9747231 59.2282988, 17.9746133 59.22819)",
"[917131409, 28762411]",2,Solgårdsvägen,residential,"['40', '30']",destination,False,True,205.518,"LINESTRING (17.9762264 59.2287659, 17.9770551 59.2290377, 17.9771074 59.2290686, 17.977297 59.2291805, 17.9774217 59.2292739, 17.9777385 59.2296753, 17.9779172 59.2297767, 17.9786825 59.2300424)",
163638606,,Pripps väg,residential,30,,False,False,84.24600000000001,"LINESTRING (17.9762264 59.2287659, 17.9760035 59.2289597, 17.9759345 59.2290223, 17.9757675 59.2291738, 17.9754697 59.229417)",
163638606,,Pripps väg,residential,30,,False,True,14.293,"LINESTRING (17.9752909 59.2295073, 17.9754697 59.229417)",
163638606,,Pripps väg,residential,30,,False,False,77.928,"LINESTRING (17.9752909 59.2295073, 17.974998 59.2296398, 17.9749484 59.2296617, 17.9747981 59.2296814, 17.9744998 59.229707, 17.9741641 59.2297221, 17.9740496 59.229706)",
194822527,,Pripps väg,residential,30,,False,False,22.764,"LINESTRING (17.9752909 59.2295073, 17.9752193 59.2294802, 17.9749477 59.2294026)",
215643540,,Nyängsvägen,residential,30,,False,False,28.938,"LINESTRING (17.9778382 59.2314955, 17.9781871 59.2316849)",
163638618,,Källstigen,residential,30,,False,True,57.628,"LINESTRING (17.9708966 59.2309485, 17.9716294 59.2311684, 17.9717732 59.2312082)",
226925151,2,Holmgårdsvägen,residential,30,,False,False,131.59,"LINESTRING (17.9708966 59.2309485, 17.9711892 59.2306539, 17.9712977 59.2305446, 17.9713381 59.2305039, 17.9715695 59.2302842, 17.9719504 59.2298951)",
"[73250475, 226925151]",2,Holmgårdsvägen,residential,30,,False,True,151.847,"LINESTRING (17.9708966 59.2309485, 17.9707981 59.2310451, 17.9707297 59.2311466, 17.9706929 59.2312262, 17.9706882 59.2313018, 17.9707063 59.2313739, 17.9707654 59.2314517, 17.9708263 59.2315046, 17.9709626 59.2315813, 17.9711084 59.2316484, 17.9713206 59.2317156, 17.9720695 59.2319373)",
28762728,,Helgedalsvägen,residential,30,,False,True,51.327,"LINESTRING (17.9825346 59.2289379, 17.9826245 59.2293972)",
226925156,,Mariedalsvägen,residential,30,,False,True,160.726,"LINESTRING (17.9825346 59.2289379, 17.980865 59.2289757, 17.9800395 59.2293883)",
73249295,,Stenbocksvägen,residential,30,,False,False,84.857,"LINESTRING (17.9712454 59.2260832, 17.9714901 59.2263196, 17.9716867 59.2265243, 17.9716221 59.2267898)",
73249295,,Stenbocksvägen,residential,30,,False,True,143.666,"LINESTRING (17.9712454 59.2260832, 17.971102 59.2259673, 17.9710103 59.2258503, 17.9709584 59.225796, 17.9709047 59.2257641, 17.9708386 59.2257494, 17.9707702 59.225736, 17.9706479 59.2257371, 17.9705429 59.2257486, 17.9703817 59.2257908, 17.9702552 59.2258515, 17.9700711 59.2259568, 17.9695523 59.2262715)",
73249313,,Stenbocksvägen,residential,30,,False,True,209.86299999999997,"LINESTRING (17.9712454 59.2260832, 17.9713034 59.2258007, 17.9714493 59.225647, 17.9716897 59.2256031, 17.9722218 59.225625, 17.9729085 59.2256514, 17.9732564 59.2256666, 17.9739742 59.2256979, 17.9742256 59.2257089)",
73249313,,Stenbocksvägen,residential,30,,False,False,209.863,"LINESTRING (17.9742256 59.2257089, 17.9739742 59.2256979, 17.9732564 59.2256666, 17.9729085 59.2256514, 17.9722218 59.225625, 17.9716897 59.2256031, 17.9714493 59.225647, 17.9713034 59.2258007, 17.9712454 59.2260832)",
163638648,,Fornborgsvägen,residential,30,,False,True,41.11,"LINESTRING (17.9709284 59.2287467, 17.970416 59.2290074)",
1023394428,,,residential,50,,False,False,64.251,"LINESTRING (17.9709284 59.2287467, 17.9701938 59.2283078)",
163638648,,Fornborgsvägen,residential,30,,False,False,118.93199999999999,"LINESTRING (17.9709284 59.2287467, 17.971159 59.2286117, 17.9715264 59.2284086, 17.971613 59.2283603, 17.9719061 59.2281954, 17.9723426 59.2279591)",
1023394428,,,residential,50,,False,True,64.251,"LINESTRING (17.9701938 59.2283078, 17.9709284 59.2287467)",
163638606,,Pripps väg,residential,30,,False,False,79.194,"LINESTRING (17.9740496 59.229706, 17.9740303 59.2296941, 17.9738041 59.2296129, 17.9735042 59.2294976, 17.972923 59.2292886)",
163638606,,Pripps väg,residential,30,,False,True,77.928,"LINESTRING (17.9740496 59.229706, 17.9741641 59.2297221, 17.9744998 59.229707, 17.9747981 59.2296814, 17.9749484 59.2296617, 17.974998 59.2296398, 17.9752909 59.2295073)",
163638651,,Grotthemsvägen,residential,30,,False,True,105.077,"LINESTRING (17.9740496 59.229706, 17.9735364 59.2302112, 17.9733052 59.2304365, 17.9731294 59.2305177)",
