osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,bridge
226212274,O 536,tertiary,40,,False,False,94.976,"LINESTRING (12.1163005 57.6607821, 12.1163602 57.6607215, 12.1165895 57.660475, 12.1170294 57.6600222)",,Allén,
226212274,O 536,tertiary,40,,False,True,216.133,"LINESTRING (12.1163005 57.6607821, 12.1161067 57.6609826, 12.1156508 57.6614643, 12.1154026 57.6617319, 12.1152411 57.6618948, 12.1149762 57.6621781, 12.1147744 57.6623912, 12.114657 57.6625156)",,Allén,
33732532,,residential,40,,False,False,63.882999999999996,"LINESTRING (12.1110971 57.6611356, 12.1110504 57.661102, 12.110923 57.6610068, 12.1107658 57.6609403, 12.1106012 57.6608949, 12.1105006 57.6608669, 12.1103075 57.6608432, 12.11023 57.6608332)",,Kyrkvägen,
33732532,,residential,40,,False,True,226.05699999999996,"LINESTRING (12.1110971 57.6611356, 12.1112503 57.6612342, 12.111428 57.6613343, 12.111598 57.6614082, 12.1118947 57.6615265, 12.1123285 57.6616799, 12.1125012 57.6617423, 12.1127959 57.6618454, 12.1129803 57.6619098, 12.1130651 57.6619412, 12.1134001 57.6620664, 12.1141481 57.6623352)",,Kyrkvägen,
42995827,,residential,40,,False,True,95.211,"LINESTRING (12.1110971 57.6611356, 12.1110169 57.6612628, 12.1109273 57.6613972, 12.1107885 57.6616207, 12.1107697 57.6617326, 12.1108028 57.6618184, 12.1108656 57.6618718, 12.1109691 57.6619306)",,Syrenvägen,
16799506,,residential,40,,False,True,72.215,"LINESTRING (12.1206564 57.6588364, 12.1205069 57.6588289, 12.1202571 57.6588008, 12.1200751 57.6587823, 12.1199121 57.6587611, 12.1197049 57.6587055, 12.1195071 57.6586495)",,Långenäsvägen,
"[32872138, 32533826, 32533827]",O 550,tertiary,40,,False,True,240.59900000000002,"LINESTRING (12.1163312 57.6572671, 12.1162821 57.6572548, 12.1161441 57.6572203, 12.1159354 57.6571879, 12.1155088 57.6571225, 12.1151747 57.6570887, 12.1149309 57.6570679, 12.1145736 57.6570571, 12.1140433 57.6570651, 12.113358 57.6570941, 12.1124525 57.6571475, 12.1123499 57.6571535)",2,Säterivägen,yes
199230919,O 550,tertiary,40,roundabout,True,False,15.129999999999997,"LINESTRING (12.1163312 57.6572671, 12.1163396 57.6572507, 12.1163543 57.6572356, 12.1163748 57.6572226, 12.1164 57.6572123, 12.1164288 57.657205, 12.1164598 57.6572013, 12.1164916 57.6572012, 12.1165227 57.6572047)",,,
"[62298521, 62298532]",,"['residential', 'living_street']","['40', 'walk']",,False,True,258.214,"LINESTRING (12.1179709 57.6588727, 12.1179264 57.6588445, 12.1178747 57.6588117, 12.1178116 57.6587875, 12.1177667 57.6587742, 12.1176876 57.6587473, 12.1174884 57.6587043, 12.1172081 57.6586407, 12.1171302 57.658624, 12.1166971 57.6585308, 12.1164722 57.6584825, 12.1163154 57.6584488, 12.1160009 57.6583894, 12.1158544 57.6583578, 12.1151756 57.6582071, 12.1149741 57.6581643, 12.1140005 57.6579622)",,Biblioteksgatan,
166992548,O 536,tertiary,40,roundabout,True,False,18.199,"LINESTRING (12.1179709 57.6588727, 12.1179965 57.6588638, 12.1180249 57.6588577, 12.118055 57.6588548, 12.1180856 57.6588551, 12.1181155 57.6588585, 12.1181436 57.6588651, 12.1181686 57.6588745, 12.1181898 57.6588863, 12.1182062 57.6589001, 12.1182172 57.6589154)",,,
199230918,O 550,tertiary,40,roundabout,True,False,26.387000000000004,"LINESTRING (12.1120318 57.6571097, 12.1120534 57.6570937, 12.112081 57.6570805, 12.1121133 57.6570709, 12.1121487 57.6570652, 12.1121856 57.6570637, 12.1122222 57.6570665, 12.1122567 57.6570735, 12.1122877 57.6570843, 12.1123136 57.6570984, 12.1123331 57.6571152, 12.1123454 57.6571339, 12.1123499 57.6571535)",,,
"[166992546, 223301751]",O 550,tertiary,40,,False,False,146.273,"LINESTRING (12.1166043 57.6573187, 12.1166671 57.657328, 12.1167572 57.6573413, 12.1178059 57.6575519, 12.1180487 57.6575773, 12.1185415 57.65763, 12.1187823 57.6576752, 12.118856 57.6576918, 12.1189442 57.6577107)",2,Säterivägen,
199230919,O 550,tertiary,40,roundabout,True,False,24.256999999999998,"LINESTRING (12.1166043 57.6573187, 12.1165793 57.6573359, 12.1165464 57.6573488, 12.1165082 57.6573564, 12.1164676 57.6573581, 12.1164276 57.6573538, 12.1163914 57.6573437, 12.1163617 57.6573288, 12.1163409 57.65731, 12.1163304 57.6572889, 12.1163312 57.6572671)",,,
33732995,O 550,tertiary,60,,True,False,228.18,"LINESTRING (12.1082588 57.6570742, 12.1084199 57.6571096, 12.1085409 57.6571411, 12.1087655 57.6571676, 12.1090539 57.6571985, 12.1093348 57.6572123, 12.1096694 57.6572293, 12.1099658 57.6572351, 12.1104634 57.6572231, 12.1110475 57.6571924, 12.1118062 57.6571537, 12.1119396 57.6571334, 12.1120318 57.6571097)",,Säterivägen,
199230915,O 550,tertiary,60,roundabout,True,False,20.26,"LINESTRING (12.1082588 57.6570742, 12.1082772 57.6570895, 12.1082906 57.6571062, 12.1082984 57.657124, 12.1083006 57.6571422, 12.1082971 57.6571603, 12.1082879 57.6571778, 12.1082733 57.6571943, 12.1082538 57.6572092, 12.1082298 57.6572222, 12.1082021 57.6572328)",,,
199230915,O 550,tertiary,60,roundabout,True,False,8.091,"LINESTRING (12.1082021 57.6572328, 12.1081715 57.6572407, 12.1081389 57.6572458, 12.1081051 57.6572479, 12.1080711 57.657247)",,,
166992548,O 536,tertiary,40,roundabout,True,False,18.253,"LINESTRING (12.1179956 57.6590108, 12.1179699 57.6590018, 12.1179482 57.6589902, 12.1179311 57.6589766, 12.1179193 57.6589614, 12.1179134 57.6589453, 12.1179135 57.6589289, 12.1179197 57.6589128, 12.1179316 57.6588977, 12.1179489 57.6588842, 12.1179709 57.6588727)",,,
"[793218483, 793218484]",O 536,tertiary,40,,False,True,55.050000000000004,"LINESTRING (12.1179956 57.6590108, 12.1179647 57.6590421, 12.1177819 57.6592272, 12.1177156 57.6593034, 12.1176182 57.6594111, 12.1175819 57.6594535)",,Allén,
10561004,O 550,tertiary,60,,True,False,232.73599999999996,"LINESTRING (12.1120802 57.6572285, 12.1118483 57.6572106, 12.1116073 57.657213, 12.1108245 57.6572595, 12.1104677 57.6572731, 12.1097647 57.65729, 12.1094455 57.6572936, 12.1092349 57.6572882, 12.1091042 57.6572832, 12.1089238 57.6572667, 12.1087816 57.6572444, 12.1085067 57.6572046, 12.1083737 57.6572081, 12.1082021 57.6572328)",,Säterivägen,
199230918,O 550,tertiary,40,roundabout,True,False,14.776000000000002,"LINESTRING (12.1120802 57.6572285, 12.1120537 57.6572158, 12.1120328 57.6572005, 12.1120182 57.6571832, 12.1120106 57.6571647, 12.1120104 57.6571457, 12.1120176 57.6571271, 12.1120318 57.6571097)",,,
166992548,O 536,tertiary,40,roundabout,True,False,21.396,"LINESTRING (12.1182172 57.6589154, 12.1182223 57.6589312, 12.1182217 57.6589472, 12.1182153 57.6589629, 12.1182034 57.6589776, 12.1181864 57.6589908, 12.118165 57.659002, 12.1181399 57.6590108, 12.1181121 57.6590169, 12.1180827 57.65902, 12.1180527 57.65902, 12.1180233 57.6590169, 12.1179956 57.6590108)",,,
"[214860634, 32533828, 32533829]",O 536,tertiary,40,,False,False,83.881,"LINESTRING (12.1182172 57.6589154, 12.1182808 57.658911, 12.1183477 57.6589064, 12.1187637 57.6588555, 12.1188412 57.6588432, 12.1189011 57.6588346, 12.1192154 57.6587677, 12.1193308 57.6587392, 12.1194548 57.65868, 12.1195071 57.6586495)",2,Allén,yes
166992547,O 550,tertiary,40,roundabout,True,False,22.830000000000002,"LINESTRING (12.1189442 57.6577107, 12.1189626 57.6576808, 12.1189965 57.6576551, 12.119043 57.6576358, 12.1191082 57.6576235, 12.1191772 57.6576239, 12.119242 57.6576368)",,,
"[166992546, 223301751]",O 550,tertiary,40,,False,True,146.273,"LINESTRING (12.1189442 57.6577107, 12.118856 57.6576918, 12.1187823 57.6576752, 12.1185415 57.65763, 12.1180487 57.6575773, 12.1178059 57.6575519, 12.1167572 57.6573413, 12.1166671 57.657328, 12.1166043 57.6573187)",2,Säterivägen,
166992547,O 550,tertiary,40,roundabout,True,False,22.732999999999997,"LINESTRING (12.119242 57.6576368, 12.119291 57.6576586, 12.1193247 57.6576875, 12.1193396 57.6577207, 12.1193343 57.6577546, 12.1193092 57.6577859, 12.119267 57.6578114)",,,
"[1258722937, 1258722938, 32533835]",O 550,tertiary,60,,False,False,158.583,"LINESTRING (12.119242 57.6576368, 12.1193287 57.6575907, 12.1193585 57.6575731, 12.1197129 57.6573815, 12.1201077 57.6571687, 12.1203686 57.6570684, 12.1206119 57.6569977, 12.1209334 57.6569318, 12.1212214 57.6568909, 12.1212967 57.6568803, 12.1213423 57.6568739, 12.1214095 57.6568645)",,Benarebyvägen,
22105172,,residential,30,,False,False,45.312,"LINESTRING (12.1156558 57.662646, 12.1156897 57.6625764, 12.1157376 57.6624529, 12.1157222 57.6624008, 12.1157222 57.6622441)",,Bäckvägen,
793218487,,residential,30,,False,False,61.263999999999996,"LINESTRING (12.1156558 57.662646, 12.1154221 57.6626157, 12.1149628 57.662564, 12.1148153 57.6625486, 12.114657 57.6625156)",,Kyrkvägen,
793218487,,residential,30,,False,True,30.459999999999997,"LINESTRING (12.1156558 57.662646, 12.1157614 57.6626577, 12.115868 57.6626667, 12.1161564 57.6627032)",,Kyrkvägen,
23040536,,tertiary,40,,False,True,171.41899999999998,"LINESTRING (12.1215317 57.6567232, 12.121516 57.6567, 12.121499 57.6566749, 12.1214464 57.6566313, 12.1213759 57.6565958, 12.1213025 57.6565738, 12.1212237 57.6565596, 12.1210866 57.6565594, 12.1209481 57.6565714, 12.1207721 57.6565834, 12.1206873 57.6565897, 12.1205166 57.6565976, 12.12041 57.6566021, 12.1203279 57.6565983, 12.1201247 57.6565614, 12.120112 57.656558, 12.1189546 57.6562478)",,Hönekullavägen,
61499082,O 550,tertiary,60,roundabout,True,False,19.483,"LINESTRING (12.1215317 57.6567232, 12.1215715 57.6567181, 12.1216124 57.6567174, 12.1216528 57.656721, 12.121691 57.656729, 12.1217254 57.6567409, 12.1217546 57.6567562, 12.1217775 57.6567744, 12.1217931 57.6567946)",,,
61499082,O 550,tertiary,60,roundabout,True,False,17.845,"LINESTRING (12.1217931 57.6567946, 12.1218005 57.6568143, 12.1218009 57.6568343, 12.1217945 57.6568541, 12.1217813 57.6568729, 12.1217619 57.6568901, 12.121737 57.656905, 12.1217073 57.6569173, 12.1216739 57.6569264)",,,
"[1258722937, 1258722938, 32533835]",O 550,tertiary,60,,False,True,158.58299999999997,"LINESTRING (12.1214095 57.6568645, 12.1213423 57.6568739, 12.1212967 57.6568803, 12.1212214 57.6568909, 12.1209334 57.6569318, 12.1206119 57.6569977, 12.1203686 57.6570684, 12.1201077 57.6571687, 12.1197129 57.6573815, 12.1193585 57.6575731, 12.1193287 57.6575907, 12.119242 57.6576368)",,Benarebyvägen,
61499082,O 550,tertiary,60,roundabout,True,False,19.273,"LINESTRING (12.1214095 57.6568645, 12.1213988 57.6568436, 12.1213961 57.656822, 12.1214015 57.6568005, 12.1214148 57.65678, 12.1214354 57.6567614, 12.1214625 57.6567453, 12.121495 57.6567324, 12.1215317 57.6567232)",,,
166992547,O 550,tertiary,40,roundabout,True,False,28.602999999999998,"LINESTRING (12.119267 57.6578114, 12.119196 57.6578314, 12.1191161 57.6578347, 12.1190402 57.657821, 12.1189805 57.6577924, 12.1189467 57.6577535, 12.1189442 57.6577107)",,,
223377791,O 536,tertiary,40,,False,True,97.371,"LINESTRING (12.119267 57.6578114, 12.1193153 57.6578553, 12.1193676 57.6579127, 12.1194481 57.6579859, 12.1195467 57.6581707, 12.1195889 57.6583579, 12.1195748 57.6584261, 12.1195561 57.6585211, 12.1195366 57.6585678, 12.1195071 57.6586495)",2,Allén,
212002075,,residential,30,,False,False,11.482,"LINESTRING (12.1186949 57.6615117, 12.1185023 57.6615047)",,Hulebäcksvägen,
21092989,,residential,40,,False,True,138.95499999999998,"LINESTRING (12.1214415 57.6603652, 12.1212658 57.6602815, 12.1212235 57.6602721, 12.1205679 57.6601264, 12.1193228 57.6598542)",,Idrottsgatan,
42995827,,residential,40,,False,False,95.21100000000001,"LINESTRING (12.1109691 57.6619306, 12.1108656 57.6618718, 12.1108028 57.6618184, 12.1107697 57.6617326, 12.1107885 57.6616207, 12.1109273 57.6613972, 12.1110169 57.6612628, 12.1110971 57.6611356)",,Syrenvägen,
214211220,,residential,40,,False,True,80.811,"LINESTRING (12.1107484 57.6579838, 12.1104761 57.6586958)",,Kaprifolvägen,
793218482,,residential,40,,False,False,77.74700000000001,"LINESTRING (12.1107484 57.6579838, 12.1108215 57.6579931, 12.1109059 57.658001, 12.1110193 57.658034, 12.1112023 57.6580555, 12.1113773 57.6580777, 12.1115322 57.6580885, 12.1117415 57.6581172, 12.111832 57.658143, 12.1119218 57.6581997, 12.1119463 57.6582139)",,Kyrkvägen,
793218482,,residential,40,,False,True,148.32299999999998,"LINESTRING (12.1107484 57.6579838, 12.1104902 57.6579228, 12.1101583 57.6578489, 12.1100672 57.6578273, 12.1096613 57.6577359, 12.1090519 57.6576071, 12.108441 57.6574787)",,Kyrkvägen,
214211220,,residential,40,,False,False,80.811,"LINESTRING (12.1104761 57.6586958, 12.1107484 57.6579838)",,Kaprifolvägen,
16798982,,residential,40,,False,False,89.998,"LINESTRING (12.1104761 57.6586958, 12.1109013 57.6587514, 12.1111447 57.6587955, 12.1113277 57.6588562, 12.111494 57.6589121, 12.1118318 57.6590331)",,Kindbovägen,
16798982,,residential,40,,False,True,102.507,"LINESTRING (12.1104761 57.6586958, 12.1101281 57.6587051, 12.1098693 57.6587202, 12.1094998 57.6587525, 12.1091263 57.6588006, 12.1087834 57.6588516)",,Kindbovägen,
16799035,,residential,40,,False,True,25.397,"LINESTRING (12.1088968 57.6590718, 12.1087834 57.6588516)",,Pionstigen,
216680211,,residential,40,,False,True,290.90400000000005,"LINESTRING (12.114921 57.6544413, 12.1143091 57.6541437, 12.1138652 57.6539526, 12.1135014 57.6538051, 12.1132554 57.6536909, 12.1130781 57.6536464, 12.1128864 57.6536135, 12.1127202 57.6535968, 12.1125898 57.6535961, 12.1124668 57.653598, 12.1123952 57.653612, 12.1123728 57.6536133, 12.1123295 57.6536286, 12.112302 57.6536544, 12.1122886 57.6537208, 12.112297 57.6537887, 12.1123758 57.6538983, 12.1124529 57.6539588, 12.1127161 57.6541735, 12.1128345 57.6542709, 12.1128687 57.6543174, 12.1128532 57.6543619, 12.1128281 57.6543811, 12.1128036 57.6544015, 12.1127879 57.6544066, 12.1127074 57.6544327)",,Konsertvägen,
216682474,,residential,40,,False,False,125.49600000000001,"LINESTRING (12.1159485 57.6546313, 12.1163106 57.6547135, 12.1163233 57.6547791, 12.1167176 57.6548189, 12.117067 57.6549258, 12.1172534 57.6549947, 12.1174049 57.6551113, 12.1174988 57.6551346, 12.1175987 57.655131, 12.1176825 57.6551088)",,Blåbärsvägen,
216341132,,residential,40,,False,True,143.84599999999998,"LINESTRING (12.1176825 57.6551088, 12.1177858 57.6553201, 12.1178589 57.6554428, 12.1179273 57.6555669, 12.1180493 57.6557101, 12.11816 57.6557872, 12.1182661 57.6558335, 12.1183269 57.65586, 12.1188024 57.6559967, 12.1188775 57.656029, 12.1189117 57.6560453, 12.11897 57.6560724, 12.1189884 57.6560917, 12.1190049 57.656109)",,Lingonvägen,
216682474,,residential,40,,False,True,125.496,"LINESTRING (12.1176825 57.6551088, 12.1175987 57.655131, 12.1174988 57.6551346, 12.1174049 57.6551113, 12.1172534 57.6549947, 12.117067 57.6549258, 12.1167176 57.6548189, 12.1163233 57.6547791, 12.1163106 57.6547135, 12.1159485 57.6546313)",,Blåbärsvägen,
216682500,,residential,40,,False,True,146.942,"LINESTRING (12.1176825 57.6551088, 12.1177254 57.6550969, 12.1178066 57.6550744, 12.1178924 57.6550604, 12.1179803 57.6550729, 12.1181191 57.6551128, 12.1181955 57.6551486, 12.1184168 57.6552512, 12.1185422 57.6552857, 12.1188057 57.6553571, 12.1189566 57.655398, 12.1192872 57.6554884, 12.1194743 57.6555429, 12.119768 57.6556236, 12.119837 57.6556426)",,Lingonvägen,
216341132,,residential,40,,False,False,143.846,"LINESTRING (12.1190049 57.656109, 12.1189884 57.6560917, 12.11897 57.6560724, 12.1189117 57.6560453, 12.1188775 57.656029, 12.1188024 57.6559967, 12.1183269 57.65586, 12.1182661 57.6558335, 12.11816 57.6557872, 12.1180493 57.6557101, 12.1179273 57.6555669, 12.1178589 57.6554428, 12.1177858 57.6553201, 12.1176825 57.6551088)",,Lingonvägen,
216341132,,residential,40,,False,True,15.899,"LINESTRING (12.1190049 57.656109, 12.1190096 57.6561323, 12.1190035 57.656161, 12.1189546 57.6562478)",,Lingonvägen,
218321327,,residential,40,,False,False,31.907000000000004,"LINESTRING (12.1065044 57.6544125, 12.1068645 57.6544318, 12.1070385 57.6544383)",,Lyckevägen,
226212274,O 536,tertiary,40,,False,False,71.267,"LINESTRING (12.1170294 57.6600222, 12.1175819 57.6594535)",,Allén,
226212274,O 536,tertiary,40,,False,True,94.97600000000001,"LINESTRING (12.1170294 57.6600222, 12.1165895 57.660475, 12.1163602 57.6607215, 12.1163005 57.6607821)",,Allén,
618094664,,residential,40,,True,False,23.538,"LINESTRING (12.1170294 57.6600222, 12.1169996 57.6599849, 12.1169677 57.6599388, 12.116956 57.6599068, 12.1169543 57.6598807, 12.1169654 57.6598561, 12.1169936 57.6598213)",,,
21092989,,residential,40,,False,False,62.873,"LINESTRING (12.118343 57.6596421, 12.1193228 57.6598542)",,Idrottsgatan,
21092989,,residential,40,,False,True,49.923,"LINESTRING (12.118343 57.6596421, 12.1182368 57.6596172, 12.1181922 57.6596021, 12.1175819 57.6594535)",,Idrottsgatan,
21093106,,residential,40,,False,False,79.51,"LINESTRING (12.118343 57.6596421, 12.1182425 57.6597485, 12.1181851 57.659813, 12.1181486 57.6598469, 12.1180004 57.6599888, 12.1178586 57.6601246, 12.117709 57.6602714)",,Bäckvägen,
21092989,,residential,40,,False,True,62.873,"LINESTRING (12.1193228 57.6598542, 12.118343 57.6596421)",,Idrottsgatan,
21092989,,residential,40,,False,False,138.95499999999998,"LINESTRING (12.1193228 57.6598542, 12.1205679 57.6601264, 12.1212235 57.6602721, 12.1212658 57.6602815, 12.1214415 57.6603652)",,Idrottsgatan,
1214567241,,residential,,,True,False,150.25400000000002,"LINESTRING (12.1193228 57.6598542, 12.1188154 57.6605126, 12.117709 57.6602714)",,,
21093106,,residential,40,,False,False,49.122,"LINESTRING (12.117709 57.6602714, 12.1175964 57.6603819, 12.1174623 57.66052, 12.1173959 57.6605939, 12.1173322 57.6606644)",,Bäckvägen,
21093106,,residential,40,,False,True,79.51,"LINESTRING (12.117709 57.6602714, 12.1178586 57.6601246, 12.1180004 57.6599888, 12.1181486 57.6598469, 12.1181851 57.659813, 12.1182425 57.6597485, 12.118343 57.6596421)",,Bäckvägen,
