osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,maxspeed,junction,bridge,tunnel
502729741,True,3,,secondary,False,57.316,Jalan Parlimen,"LINESTRING (101.6946629 3.1511058, 101.6946317 3.1511166, 101.6945279 3.1511483, 101.6941604 3.1512211)",,,,
"[138175484, 777138607]",True,3,,secondary_link,False,81.095,,"LINESTRING (101.6940743 3.1513717, 101.6943437 3.1513879, 101.6944132 3.1513966, 101.6944778 3.1514059, 101.6945342 3.1514204, 101.694618 3.1514779, 101.6946497 3.1515092, 101.6946699 3.1515661, 101.69469 3.1516228)",,,,
188181114,True,2,,secondary,False,69.913,Jalan Parlimen,"LINESTRING (101.6940743 3.1513717, 101.6943063 3.1513548, 101.6943864 3.1513473, 101.6944392 3.1513343, 101.6945594 3.1512908, 101.6946514 3.1512583, 101.6946872 3.1512498)",,,,
"[24581629, 776639847]",True,"['2', '3']",,trunk_link,False,365.785,,"LINESTRING (101.6928287 3.1516194, 101.6929934 3.1523152, 101.6932724 3.1535951, 101.6933042 3.1537412, 101.6934164 3.1541362, 101.6936684 3.1547944)",,,,
1172992641,True,3,,tertiary,False,9.356,Bulatan Dato Onn,"LINESTRING (101.692718 3.1513913, 101.692786 3.151441)",,roundabout,,
24581630,True,2,,trunk_link,False,310.811,,"LINESTRING (101.6938246 3.1547056, 101.6937506 3.1542819, 101.6936939 3.1540938, 101.6935619 3.1537359, 101.6934607 3.1533625, 101.6933366 3.1527481, 101.6932284 3.1522501, 101.6931763 3.1519912)",,,,
"[24581633, 778613651, 24581631]",True,2,1,trunk,False,722.4720000000001,Jalan Kuching,"LINESTRING (101.6938246 3.1547056, 101.6936367 3.1541266, 101.693562 3.1539429, 101.69349 3.1537486, 101.6934327 3.1535609, 101.693378 3.1533492, 101.6932307 3.1526362, 101.6931186 3.1521053, 101.6929984 3.1515401, 101.6928986 3.1510171, 101.6927987 3.1504908, 101.6927323 3.1501795, 101.6925781 3.1493824, 101.6923735 3.1483812)",80,,yes,
"[778613652, 1171098189, 1171098188]",True,3,1,trunk,False,79.56700000000001,Jalan Kuching,"LINESTRING (101.6940296 3.1553912, 101.6939176 3.1550314, 101.6938547 3.154808, 101.6938246 3.1547056)",80,,,
"[591553721, 953975485, 953975486]",True,1,,trunk_link,False,111.95099999999998,,"LINESTRING (101.6931763 3.1519912, 101.6931345 3.151454, 101.6931442 3.151411, 101.6931767 3.1513673, 101.693243 3.1513307, 101.693317 3.1513171, 101.6933541 3.1513135, 101.6933869 3.1513108, 101.6934097 3.1513094, 101.6935311 3.1512757)",,,yes,
776637108,True,2,,trunk_link,False,69.727,,"LINESTRING (101.6931763 3.1519912, 101.6930894 3.1514583, 101.6931047 3.1513725)",,,,
"[776572955, 24407219]",True,3,,unclassified,False,154.846,Jalan Tun H.S. Lee,"LINESTRING (101.6984067 3.149366, 101.6980226 3.1489408, 101.6976466 3.1485036, 101.6976326 3.1484874, 101.6975617 3.148405, 101.6975215 3.1483591, 101.6974855 3.1483206)",,,,
"[754842216, 170856106, 1220413347, 1220413348]",True,1,,unclassified,False,192.93299999999994,Jalan Melaka,"LINESTRING (101.6977661 3.1504284, 101.6976717 3.1504127, 101.697599 3.1504012, 101.6975307 3.1503711, 101.69748 3.1503214, 101.6974499 3.1502918, 101.6971528 3.1500004, 101.6970598 3.1499092, 101.6970179 3.1498728, 101.6968117 3.1496658, 101.6967577 3.149601, 101.6967208 3.1495322, 101.6967051 3.1494973, 101.6966858 3.1494475, 101.6966626 3.1493134, 101.6966617 3.1493084, 101.696654 3.1492737, 101.6966378 3.1492219)",,,,building_passage
"[1220413346, 103774415]",True,2,,tertiary,False,192.506,Jalan Ampang,"LINESTRING (101.6977661 3.1504284, 101.6977329 3.1509214, 101.6977306 3.1509771, 101.6977293 3.1510199, 101.6977395 3.1511101, 101.6977915 3.1512888, 101.6978906 3.151559, 101.697912 3.1516082, 101.6979625 3.1516941, 101.6980282 3.1517771, 101.6980804 3.1518267, 101.6981086 3.1518535, 101.6982005 3.1519217, 101.6982353 3.1519452, 101.6982757 3.1519709)",,,,
"[772212489, 772214965]",True,2,,unclassified,False,49.04600000000001,Jalan Tun H.S. Lee,"LINESTRING (101.6969396 3.1476311, 101.6967823 3.1474901, 101.6967595 3.1474685, 101.6967216 3.1474441, 101.6966808 3.1474322, 101.6966341 3.147428, 101.6965703 3.147437)",,,,
1219974364,True,,,unclassified,False,10.277,Jalan Mahkamah Tinggi,"LINESTRING (101.6941255 3.147969, 101.6940345 3.1479859)",,,,
776292726,True,3,2,secondary,False,84.721,Jalan Raja,"LINESTRING (101.6941255 3.147969, 101.6940198 3.1474189, 101.6940138 3.1473824, 101.6940064 3.1473372, 101.6939812 3.1472209)",,,,
"[169402088, 1172992642]",True,2,,tertiary,False,40.434,Jalan Sultan Salahuddin,"LINESTRING (101.6924034 3.1514971, 101.6924628 3.1514204, 101.6925176 3.1513902, 101.6925655 3.1513778, 101.6926223 3.1513711, 101.692718 3.1513913)",,,,
777141990,True,1,,trunk_link,False,55.147,,"LINESTRING (101.6924034 3.1514971, 101.6925245 3.1514607, 101.6926046 3.1514513, 101.6926565 3.1514606, 101.6927033 3.1514848, 101.6927421 3.1515291, 101.6928287 3.1516194)",,,,
23152571,False,,,unclassified,True,122.1,Jalan Palestin,"LINESTRING (101.6959146 3.1531912, 101.6954181 3.1531926, 101.6948149 3.1531865)",,,,
"[778116306, 1159318779]",True,1,,unclassified,False,18.703,Jalan Palestin,"LINESTRING (101.6959146 3.1531912, 101.695983 3.153191, 101.6960821 3.1532048)",,,,
778023726,True,1,,unclassified,False,19.29,Lorong Gombak,"LINESTRING (101.6959536 3.1530311, 101.6959575 3.1530968, 101.6959535 3.1531289, 101.6959441 3.1531597, 101.6959146 3.1531912)",,,,
1159318781,True,,,unclassified,False,24.016,Lorong Gombak,"LINESTRING (101.6959536 3.1530311, 101.6960247 3.1531242, 101.6960821 3.1532048)",,,,
777852440,True,2,2,secondary,False,34.132,Jalan Tuanku Abdul Rahman,"LINESTRING (101.69612 3.1560136, 101.6961528 3.155835, 101.696175 3.1557116)",50,,,
"[778026248, 778037412]",True,"['2', '3']",,unclassified,False,58.233000000000004,Jalan Esfahan,"LINESTRING (101.69612 3.1560136, 101.6961158 3.1559677, 101.6961071 3.1559224, 101.6960918 3.1558758, 101.6960766 3.1558465, 101.6960542 3.155822, 101.6960277 3.1558161, 101.695779 3.155774, 101.695742 3.1557688)",,,,
"[1159318784, 1159318783]",True,4,2,secondary,False,268.421,Jalan Raja Laut,"LINESTRING (101.6947042 3.1532644, 101.6947026 3.1533575, 101.6946907 3.1540264, 101.6946869 3.1542393, 101.6946865 3.1542645, 101.6946833 3.1544444, 101.6946779 3.1547506, 101.6946752 3.1549016, 101.6946694 3.1552273, 101.6946662 3.1554086, 101.6946638 3.1555406, 101.6946635 3.1555599, 101.6946615 3.155678)",,,,
23152571,False,,,unclassified,False,122.1,Jalan Palestin,"LINESTRING (101.6948149 3.1531865, 101.6954181 3.1531926, 101.6959146 3.1531912)",,,,
"[778051027, 1159318782]",True,1,,unclassified,False,15.534,Jalan Palestin,"LINESTRING (101.6948149 3.1531865, 101.6947827 3.1532006, 101.6947639 3.1532093, 101.6947465 3.15322, 101.6947263 3.1532327, 101.6947112 3.1532465, 101.6947042 3.1532644)",,,,
778051028,True,1,,unclassified,False,14.565999999999999,Jalan Palestin,"LINESTRING (101.6947068 3.1531173, 101.6947288 3.1531442, 101.6947498 3.1531591, 101.6948149 3.1531865)",,,,
"[1159318785, 1159318788]",True,4,2,secondary,False,16.36,Jalan Raja Laut,"LINESTRING (101.6947068 3.1531173, 101.694706 3.1531649, 101.6947042 3.1532644)",,,,
"[138175459, 778110311, 138175467]",True,3,2,secondary,False,253.932,Jalan Raja,"LINESTRING (101.6946454 3.1501892, 101.6945778 3.149995, 101.6944989 3.1497757, 101.6944671 3.1496569, 101.6944351 3.1495169, 101.6944164 3.1494259, 101.6943606 3.1491464, 101.6941255 3.147969)",,,yes,
537381111,False,4,2,secondary,True,92.357,Jalan Raja,"LINESTRING (101.6946454 3.1501892, 101.6950376 3.1508277, 101.6950827 3.1508957)",,,,
24577647,True,4,2,secondary,False,49.321,Jalan Raja Laut,"LINESTRING (101.6944182 3.1498136, 101.6945072 3.1501398, 101.6945181 3.1502447)",,,yes,
537381110,True,3,,secondary_link,False,48.82,,"LINESTRING (101.6944182 3.1498136, 101.6945111 3.1499773, 101.6945585 3.1500591, 101.6946454 3.1501892)",,,yes,
1159318780,True,,,unclassified,False,277.673,Lorong Gombak,"LINESTRING (101.6960821 3.1532048, 101.6961231 3.1532682, 101.6961432 3.1533261, 101.6961449 3.1533842, 101.6961301 3.1535268, 101.696098 3.1537281, 101.6960702 3.1539314, 101.6960026 3.1543927, 101.6959898 3.1544529, 101.6959308 3.1547736, 101.6959131 3.1548679, 101.6958956 3.1549681, 101.6957621 3.1556537)",,,,
1219974365,True,3,2,secondary,False,176.15300000000002,Jalan Raja,"LINESTRING (101.6940345 3.1479859, 101.6941023 3.1483254, 101.6941082 3.1483552, 101.6943264 3.1494423, 101.694351 3.1495381)",,,,
"[778100209, 676692267]",True,4,2,secondary,False,76.52000000000001,Jalan Tuanku Abdul Rahman,"LINESTRING (101.6955164 3.1515673, 101.695305 3.151232, 101.695187 3.1510522, 101.6951431 3.1509889)",50,,,
"[777138608, 776587822, 188181111]",True,"['4', '3']",,secondary,False,61.29499999999999,Jalan Parlimen,"LINESTRING (101.6935311 3.1512757, 101.6938203 3.1513237, 101.6939538 3.1513424, 101.6939712 3.1513451, 101.6939941 3.151351, 101.6940743 3.1513717)",,,yes,
1171086977,True,1,,unclassified,False,95.393,Jalan Bunus 6,"LINESTRING (101.6973032 3.1548011, 101.6975995 3.1548146, 101.6981615 3.1548403)",,,,
1164808782,True,1,,unclassified,False,10.846,Jalan Masjid India,"LINESTRING (101.6972379 3.1547341, 101.6972523 3.1547673, 101.6972671 3.1547807, 101.6973032 3.1548011)",,,,
1171086976,True,1,,unclassified,False,10.043,Jalan Masjid India,"LINESTRING (101.6972379 3.1547341, 101.6972221 3.1547519, 101.6972034 3.1547666, 101.6971685 3.1547914)",,,,
"[1221467378, 778388298, 1173646639]",True,"['4', '3']",,unclassified,False,110.05199999999999,Jalan Esfahan,"LINESTRING (101.6956386 3.1557505, 101.6954867 3.1557237, 101.6952274 3.1556743, 101.6951939 3.1556664, 101.6951207 3.1556498, 101.6950198 3.1556369, 101.6949495 3.1556392, 101.6949014 3.1556446, 101.6948602 3.1556483, 101.694722 3.1556608, 101.6946615 3.155678)",,,,
1221467376,True,,,unclassified,False,54.81699999999999,,"LINESTRING (101.6957555 3.1556906, 101.6957654 3.1557251, 101.6957716 3.1557365, 101.6957823 3.1557488, 101.6960368 3.1557946, 101.6960541 3.1557933, 101.6960888 3.1557855, 101.69612 3.1557732, 101.6961481 3.1557501, 101.696175 3.1557116)",,,,
1221467377,True,,,unclassified,False,8.824,Lorong Gombak,"LINESTRING (101.6957555 3.1556906, 101.6957497 3.1557232, 101.695742 3.1557688)",,,,
"[777852440, 676692265, 777852438]",True,2,2,secondary,False,113.29300000000002,Jalan Tuanku Abdul Rahman,"LINESTRING (101.696175 3.1557116, 101.6961939 3.1556068, 101.6962433 3.1553289, 101.6962972 3.1550807, 101.6963405 3.15488, 101.6963607 3.1547697, 101.6963706 3.1547118)",50,,,
