osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge
258412729,True,,,trunk,False,72.771,"LINESTRING (7.4908966 9.0602227, 7.4905438 9.0607767)",
258412760,True,,Constitution Avenue,primary,False,155.033,"LINESTRING (7.493347 9.0612795, 7.4921634 9.0605194)",yes
"[258412658, 258412642]",True,,,trunk_link,False,229.914,"LINESTRING (7.4921634 9.0605194, 7.4918949 9.0604299, 7.491776 9.0603814, 7.4916994 9.0603377, 7.4915601 9.0602516, 7.4912634 9.0600707, 7.491215 9.0600521, 7.4911601 9.0600515, 7.4911088 9.0600742, 7.4910681 9.0601109, 7.4907549 9.0605968, 7.4905438 9.0607767)",yes
188746940,True,2,Ahmadu Bello Way,primary,False,12.783,"LINESTRING (7.492632 9.065743, 7.49257 9.0658403)",
583950575,True,,,residential,False,13.974,"LINESTRING (7.49257 9.0658403, 7.4924624 9.0657732)",
563951526,True,,Ahmadu Bello Way,primary,False,12.876,"LINESTRING (7.4924624 9.0657732, 7.4925255 9.0656756)",
"[79854170, 188212307, 188212301, 893308438]",True,2,Sani Abacha Way,trunk,False,553.279,"LINESTRING (7.4899481 9.0617072, 7.4896958 9.0621187, 7.4892888 9.0627526, 7.4889084 9.0634083, 7.4888925 9.0634391, 7.4887729 9.0636507, 7.4887155 9.0637718, 7.488627 9.0639586, 7.4885157 9.0642036, 7.4884245 9.0644347, 7.4883628 9.064608, 7.4882501 9.0649962, 7.4880999 9.0656259, 7.4879548 9.0662297)",yes
584733961,False,,,residential,True,144.355,"LINESTRING (7.4916619 9.0614595, 7.4905438 9.0607767)",
584733961,False,,,residential,False,144.355,"LINESTRING (7.4905438 9.0607767, 7.4916619 9.0614595)",
258412729,True,,,trunk,False,108.743,"LINESTRING (7.4905438 9.0607767, 7.490471 9.0608938, 7.4903478 9.0610949, 7.4902015 9.061321, 7.4900137 9.0616026)",
188746964,True,,Kur Mohammed Avenue,tertiary,False,148.149,"LINESTRING (7.4925192 9.0631899, 7.493657 9.0639059)",
584733962,False,,,residential,True,198.50400000000002,"LINESTRING (7.4925192 9.0631899, 7.493054 9.0623342, 7.4934697 9.0616714)",
584733962,False,,,residential,False,198.50400000000002,"LINESTRING (7.4934697 9.0616714, 7.493054 9.0623342, 7.4925192 9.0631899)",
897491538,False,,Memorial Drive,residential,False,234.373,"LINESTRING (7.486081 9.066236, 7.486197 9.0660502, 7.4864827 9.0655376, 7.486736 9.0652141, 7.4869399 9.0649505, 7.4873046 9.0645168)",
897491538,False,,Memorial Drive,residential,True,110.181,"LINESTRING (7.486081 9.066236, 7.485995 9.0663718, 7.4858619 9.0665676, 7.4856766 9.0667816, 7.4855051 9.066943, 7.4854462 9.066997)",
1137307647,False,,,unclassified,False,36.981,"LINESTRING (7.4852377 9.0647136, 7.4849999 9.0644781)",
897491538,False,,Memorial Drive,residential,False,110.181,"LINESTRING (7.4854462 9.066997, 7.4855051 9.066943, 7.4856766 9.0667816, 7.4858619 9.0665676, 7.485995 9.0663718, 7.486081 9.066236)",
895708731,True,2,Sani Abacha Way,motorway,False,29.811,"LINESTRING (7.4849999 9.0644781, 7.4851984 9.0642952)",
1137307647,False,,,unclassified,True,36.981,"LINESTRING (7.4849999 9.0644781, 7.4852377 9.0647136)",
