osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,bridge,width
25287210,False,Р85,Ружанская вуліца,primary,60,True,71.612,"LINESTRING (25.3153752 53.0907708, 25.3160335 53.0912792)",,2,,
25287210,False,Р85,Ружанская вуліца,primary,60,False,176.599,"LINESTRING (25.3153752 53.0907708, 25.3141751 53.089782, 25.3139801 53.0896357, 25.3137745 53.0895086)",,2,,
277865292,False,,Ружанскі завулак,residential,,False,99.812,"LINESTRING (25.3153752 53.0907708, 25.3152339 53.0908421, 25.3142305 53.091348)",,,,
96940877,False,,вуліца Карла Маркса,tertiary,40,False,78.311,"LINESTRING (25.3189368 53.0892047, 25.3187892 53.0895193, 25.3187598 53.0895693, 25.3187293 53.0896213, 25.31858 53.0898752)",,,,
404216598,False,,,tertiary,,True,129.103,"LINESTRING (25.3189368 53.0892047, 25.3190887 53.0892345, 25.319778 53.0893696, 25.3199512 53.0894036, 25.3205778 53.0895692, 25.320744 53.0896131)",,,,
118381363,True,Р41,вуліца Пушкіна,primary,60,False,18.268,"LINESTRING (25.3183261 53.0959412, 25.3180532 53.0959529)",,1,,
25287213,True,Р41,вуліца Пушкіна,primary,60,False,35.18,"LINESTRING (25.3182672 53.0958784, 25.3184577 53.095769, 25.3185583 53.0956229)",,1,,
551299360,True,Р41,,primary,60,False,32.727,"LINESTRING (25.3182672 53.0958784, 25.3184782 53.0958285, 25.318623 53.0958172, 25.3187398 53.095824)",,1,,
551299357,False,Р41,вуліца Пушкіна,primary,60,True,7.053,"LINESTRING (25.3148696 53.0964506, 25.3149683 53.096428)",,,,
38102444,False,,Камуністычная вуліца,tertiary,60,True,232.768,"LINESTRING (25.3148696 53.0964506, 25.3148234 53.0963774, 25.3136186 53.0944967)",,2,,
606690513,False,Р41,вуліца Пушкіна,primary,,False,70.226,"LINESTRING (25.3148696 53.0964506, 25.3147699 53.0964708, 25.3138713 53.0966494)",,,,
25287210,False,Р85,Ружанская вуліца,primary,60,False,128.659,"LINESTRING (25.3183769 53.0926214, 25.3183042 53.0925895, 25.3177745 53.0923298, 25.3176899 53.0922885, 25.3170064 53.0919057, 25.3169266 53.0918609)",,2,,
25287210,False,Р85,Ружанская вуліца,primary,60,True,9.033999999999999,"LINESTRING (25.3183769 53.0926214, 25.3184252 53.0926348, 25.3184997 53.0926555)",,2,,
551294552,False,,Чырвонаармейская вуліца,residential,,False,93.368,"LINESTRING (25.3183769 53.0926214, 25.3183149 53.0926722, 25.317585 53.0933134)",,,,
96150749,True,,Першамайская вуліца,primary,60,False,20.456,"LINESTRING (25.3190159 53.0956285, 25.3190047 53.0956487, 25.3189039 53.0957997)",,1,,
1163552825,True,Р85,Першамайская вуліца,primary,60,False,31.355,"LINESTRING (25.3190159 53.0956285, 25.3189845 53.0956451, 25.3189326 53.0956697, 25.318894 53.0956855, 25.3188253 53.0956991, 25.3187403 53.0957008, 25.3186778 53.0956935, 25.3185973 53.0956645)",,1,,
1163552824,True,Р85,вуліца Янкі Купалы,primary,40,False,5.308,"LINESTRING (25.3185973 53.0956645, 25.3185583 53.0956229)",,,,
831261685,False,Р41,вуліца Янкі Купалы,primary,60,False,12.047,"LINESTRING (25.3188337 53.0959436, 25.3189081 53.0960423)",,2,,
831261686,False,Р41,вуліца Янкі Купалы,primary,60,True,14.703,"LINESTRING (25.3188337 53.0959436, 25.3187398 53.095824)",,2,,
551299361,False,Р41,вуліца Янкі Купалы,primary,60,False,16.647,"LINESTRING (25.3193469 53.0965467, 25.3195016 53.0966641)",,2,,
551299361,False,Р41,вуліца Янкі Купалы,primary,60,True,63.511,"LINESTRING (25.3193469 53.0965467, 25.3192571 53.0964692, 25.3191506 53.0963718, 25.3189081 53.0960423)",,2,,
38102445,True,Р85,плошча Леніна,primary,60,False,36.716,"LINESTRING (25.3201295 53.0938308, 25.3201269 53.0938928, 25.3201052 53.0940124, 25.3200727 53.0941009, 25.3200522 53.0941568)",,,,
