osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed,junction
48187152,,residential,False,False,79.45,"LINESTRING (26.741441 53.4818136, 26.7422296 53.4823524)",,вуліца Танкістаў,40,
48183718,,residential,False,True,73.22200000000001,"LINESTRING (26.741441 53.4818136, 26.7415861 53.481755, 26.7423977 53.4814833)",,Стадыённая вуліца,,
48185064,,residential,False,True,139.079,"LINESTRING (26.741441 53.4818136, 26.7407522 53.4813072, 26.7401527 53.4808257)",,вуліца Танкістаў,60,
48185905,,residential,False,False,156.533,"LINESTRING (26.741441 53.4818136, 26.7413889 53.4818396, 26.7397631 53.4827052, 26.7396766 53.4827513)",,Стадыённая вуліца,,
48187152,,residential,False,False,72.175,"LINESTRING (26.7422296 53.4823524, 26.742949 53.4828403)",,вуліца Танкістаў,40,
"[48187163, 48187164, 48187213, 48187207]",,residential,False,"[False, True]",358.155,"LINESTRING (26.7422296 53.4823524, 26.742719 53.48217, 26.744089 53.4817, 26.744199 53.48175, 26.74456 53.481979, 26.7448 53.482208, 26.7430748 53.4827974, 26.742949 53.4828403)",,"['завулак Якуба Коласа', 'завулак Танкістаў']",,
48187152,,residential,False,True,79.45,"LINESTRING (26.7422296 53.4823524, 26.741441 53.4818136)",,вуліца Танкістаў,40,
48187152,,residential,False,True,72.175,"LINESTRING (26.742949 53.4828403, 26.7422296 53.4823524)",,вуліца Танкістаў,40,
"[48187163, 48187164, 48187213, 48187207]",,residential,False,"[False, True]",358.1549999999999,"LINESTRING (26.742949 53.4828403, 26.7430748 53.4827974, 26.7448 53.482208, 26.74456 53.481979, 26.744199 53.48175, 26.744089 53.4817, 26.742719 53.48217, 26.7422296 53.4823524)",,"['завулак Якуба Коласа', 'завулак Танкістаў']",,
48185891,,residential,False,False,175.534,"LINESTRING (26.7415828 53.4840579, 26.7414753 53.4840975, 26.7413848 53.4841309, 26.7400168 53.4845629, 26.7399533 53.4845828, 26.7392444 53.4848028)",,вуліца Калініна,,
48185904,2,secondary,False,True,192.398,"LINESTRING (26.7415828 53.4840579, 26.7402948 53.4831745, 26.73975 53.4828008, 26.7396766 53.4827513)",,Ленінская вуліца,,
48184675,,primary,True,False,94.104,"LINESTRING (26.7313265 53.4767517, 26.7311826 53.4767935, 26.7300868 53.4771659)",Р54,вуліца Гагарына,40,
"[1067172915, 781869646]",,secondary,False,False,99.78899999999999,"LINESTRING (26.7313265 53.4767517, 26.7315094 53.4769602, 26.7317051 53.4771841, 26.7317993 53.4772854, 26.7319121 53.4774082, 26.7319922 53.4774848, 26.732049 53.477539)",Н8246,Ленінская вуліца,,
