osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction,bridge,maxspeed
346023594,False,2,V150112,residential,True,196.803,"LINESTRING (70.5836164 37.119514, 70.5837919 37.1196532, 70.5839529 37.1196899, 70.5840219 37.1196899, 70.5840641 37.1196807, 70.5840602 37.1196043, 70.5840104 37.1195309, 70.5839376 37.1194362, 70.5838877 37.1193108, 70.5838297 37.1190228, 70.5838558 37.1185963, 70.5838702 37.1185111, 70.5839582 37.1183878)",سرک جوزون از خیابان الی گزان,,,40
346377202,False,,,unclassified,False,443.4760000000001,"LINESTRING (70.5836164 37.119514, 70.5835762 37.1198312, 70.5835887 37.119973, 70.5837168 37.1203177, 70.5836296 37.1203745, 70.5828086 37.1209345, 70.5822448 37.1213495, 70.5817552 37.1215286, 70.581725 37.1216209, 70.5818131 37.1219579, 70.5814583 37.1220602, 70.5810759 37.1222247, 70.5809904 37.1221686)",,,,
"[346023560, 346377202]",False,,,"['unclassified', 'residential']","[False, True]",160.05599999999998,"LINESTRING (70.5836164 37.119514, 70.5836584 37.1194452, 70.5837 37.1192264, 70.5836278 37.118851, 70.5835389 37.1186659, 70.5834852 37.1185069, 70.5834737 37.1184122, 70.5834891 37.1183174, 70.5836901 37.1181845)",,,,
346023478,True,,,residential,False,34.386,"LINESTRING (70.5761681 37.1194956, 70.5761434 37.1194675, 70.5761318 37.1194344, 70.5761346 37.1194001, 70.5761515 37.1193685, 70.5761806 37.1193431, 70.5762186 37.1193268, 70.5762612 37.1193215, 70.5763035 37.1193278, 70.5763409 37.1193448)",,roundabout,,
346023517,False,,,residential,True,71.047,"LINESTRING (70.5761681 37.1194956, 70.5761618 37.1195109, 70.5758743 37.1196913, 70.5755027 37.1198391)",,,,
628204367,False,2,,residential,False,55.109,"LINESTRING (70.579645 37.1186041, 70.5792927 37.1190124)",جاده جوزون از خیابان الی گزان,,,40
628204367,False,2,,residential,True,100.451,"LINESTRING (70.579645 37.1186041, 70.5798227 37.1183983, 70.5802612 37.1178462)",جاده جوزون از خیابان الی گزان,,,40
693599784,False,,,residential,False,180.19400000000002,"LINESTRING (70.579645 37.1186041, 70.5792992 37.1183568, 70.5788004 37.1179032, 70.5784801 37.1173089)",,,,
338630948,True,2,NH93,primary,False,207.61,"LINESTRING (70.5784801 37.1173089, 70.5783503 37.1173704, 70.5775104 37.1176714, 70.5772601 37.1178218, 70.5768966 37.1181575, 70.5766074 37.1183779)",Fayzabab-Qala i Panjeh road,,,
693599784,False,,,residential,True,180.19400000000002,"LINESTRING (70.5784801 37.1173089, 70.5788004 37.1179032, 70.5792992 37.1183568, 70.579645 37.1186041)",,,,
628204363,False,,,residential,False,6.441,"LINESTRING (70.5807325 37.1172747, 70.5807724 37.1172263)",,,,
628204363,False,,,residential,True,76.057,"LINESTRING (70.5807325 37.1172747, 70.5802612 37.1178462)",,,,
693599785,False,,,residential,False,134.844,"LINESTRING (70.5807325 37.1172747, 70.5804329 37.1170978, 70.5803133 37.1169926, 70.5803339 37.1167954, 70.5803545 37.1166606, 70.5803133 37.1165225, 70.5800552 37.1163073)",,,,
338630948,True,2,NH93,primary,False,179.574,"LINESTRING (70.5800552 37.1163073, 70.5797477 37.1165406, 70.5793615 37.1168486, 70.5789324 37.1170945, 70.5784801 37.1173089)",Fayzabab-Qala i Panjeh road,,,
693599785,False,,,residential,True,134.844,"LINESTRING (70.5800552 37.1163073, 70.5803133 37.1165225, 70.5803545 37.1166606, 70.5803339 37.1167954, 70.5803133 37.1169926, 70.5804329 37.1170978, 70.5807325 37.1172747)",,,,
"[736292533, 338630942, 338630943]",False,,,tertiary,"[False, True]",234.61299999999997,"LINESTRING (70.5731098 37.1158283, 70.5733456 37.1158637, 70.5735066 37.1158957, 70.5735978 37.1159342, 70.5736551 37.1160037, 70.5742774 37.1171245, 70.5742948 37.1171737, 70.5742707 37.1172528, 70.5740927 37.1174737)",,,yes,
338630944,False,,,residential,False,84.986,"LINESTRING (70.5750894 37.1191495, 70.5755027 37.1198391)",,,,
736292538,True,,NH93,primary,False,22.842,"LINESTRING (70.5750894 37.1191495, 70.5750385 37.1191433, 70.5749924 37.119125, 70.5749556 37.1190962, 70.5749315 37.1190599, 70.5749226 37.1190194)",چهارراهی استقلال,roundabout,,
736292538,True,,NH93,primary,False,29.570999999999998,"LINESTRING (70.5752386 37.1189595, 70.5752542 37.1190038, 70.57525 37.1190496, 70.5752264 37.1190914, 70.5751862 37.1191244, 70.5751403 37.119143, 70.5750894 37.1191495)",چهارراهی استقلال,roundabout,,
736292537,False,,NH93,primary,True,142.114,"LINESTRING (70.574952 37.1189417, 70.5745837 37.1186173, 70.5742188 37.1182918, 70.5740159 37.1180933, 70.5739361 37.1179599)",,,,
736292538,True,,NH93,primary,False,23.327,"LINESTRING (70.574952 37.1189417, 70.5749924 37.118909, 70.5750444 37.1188892, 70.5751018 37.1188848, 70.5751575 37.1188963, 70.5751845 37.118911)",چهارراهی استقلال,roundabout,,
338638329,False,,D150101,tertiary,False,5.134,"LINESTRING (70.5738236 37.1178832, 70.5738751 37.1178621)",,,,
338638329,False,,D150101,tertiary,True,5.134,"LINESTRING (70.5738751 37.1178621, 70.5738236 37.1178832)",,,,
770583862,True,1,NH93,primary,False,12.146,"LINESTRING (70.5738751 37.1178621, 70.5739361 37.1179599)",,,,
338638329,False,,D150101,tertiary,False,47.51800000000001,"LINESTRING (70.5738751 37.1178621, 70.5739032 37.1178046, 70.57404 37.1175308, 70.5740927 37.1174737)",,,,
736292538,True,,NH93,primary,False,7.311999999999999,"LINESTRING (70.5751845 37.118911, 70.5752051 37.1189222, 70.5752386 37.1189595)",چهارراهی استقلال,roundabout,,
1267302895,False,,,primary,False,139.673,"LINESTRING (70.5751845 37.118911, 70.5755497 37.1187914, 70.5759059 37.1186987, 70.5760762 37.1186391, 70.5762801 37.1185444, 70.5764918 37.1184106, 70.5765673 37.1183428)",,,,
346023493,False,,,residential,True,5.28,"LINESTRING (70.5765673 37.1183428, 70.5766074 37.1183779)",,,,
346023493,False,,,residential,False,202.781,"LINESTRING (70.5765673 37.1183428, 70.5764493 37.1182394, 70.5764301 37.1181629, 70.5764378 37.1180804, 70.5764378 37.1180376, 70.5763995 37.1179765, 70.57625 37.1178512, 70.5761158 37.1177304, 70.5760698 37.1176693, 70.576066 37.1176082, 70.576043 37.1175562, 70.5759471 37.1175103, 70.5755715 37.1173728, 70.5751 37.1170885)",,,,
1267302895,False,,,primary,False,491.86100000000005,"LINESTRING (70.5765673 37.1183428, 70.5766363 37.1182809, 70.5768919 37.118001, 70.5771319 37.1178055, 70.5774132 37.1176408, 70.5776585 37.1175441, 70.5779759 37.1174185, 70.5783037 37.1172683, 70.5787709 37.1170584, 70.5790213 37.1169184, 70.5797105 37.1164368, 70.580188 37.116091, 70.5805777 37.1158049, 70.5807584 37.1156279, 70.5808159 37.115571)",,,,
1267302895,False,,,primary,True,139.673,"LINESTRING (70.5765673 37.1183428, 70.5764918 37.1184106, 70.5762801 37.1185444, 70.5760762 37.1186391, 70.5759059 37.1186987, 70.5755497 37.1187914, 70.5751845 37.118911)",,,,
346023465,False,,,residential,True,5.912,"LINESTRING (70.5808159 37.115571, 70.5808662 37.1156059)",,,,
346023465,False,,,residential,False,114.613,"LINESTRING (70.5808159 37.115571, 70.580614 37.1154308, 70.580408 37.1153184, 70.5802508 37.1151715, 70.5799228 37.1148364)",,,,
1267302895,False,,,primary,True,491.861,"LINESTRING (70.5808159 37.115571, 70.5807584 37.1156279, 70.5805777 37.1158049, 70.580188 37.116091, 70.5797105 37.1164368, 70.5790213 37.1169184, 70.5787709 37.1170584, 70.5783037 37.1172683, 70.5779759 37.1174185, 70.5776585 37.1175441, 70.5774132 37.1176408, 70.5771319 37.1178055, 70.5768919 37.118001, 70.5766363 37.1182809, 70.5765673 37.1183428)",,,,
