osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,name,ref
180775727,residential,False,False,537.482,"LINESTRING (-67.1271221 -17.3900847, -67.127253 -17.3897487, -67.1272861 -17.3896723, -67.1273248 -17.3896268, -67.1273818 -17.3895869, -67.1275742 -17.3893181, -67.1276039 -17.3892532, -67.1276107 -17.389194, -67.1276061 -17.3891404, -67.1275811 -17.3891017, -67.1275458 -17.3890789, -67.1274957 -17.389063, -67.1274387 -17.3890664, -67.1273692 -17.3890949, -67.1272063 -17.3892316, -67.1271699 -17.3892657, -67.1270959 -17.3893773, -67.1270731 -17.3894001, -67.1270514 -17.3894161, -67.1269877 -17.3894537, -67.1267997 -17.3894947, -67.1267018 -17.3894992, -67.1263339 -17.3894964, -67.1261186 -17.389526, -67.126032 -17.3895397, -67.1259329 -17.3895647, -67.1258111 -17.3896114, -67.1254029 -17.3897637, -67.12514 -17.3898149, -67.1249791 -17.3898149, -67.1247269 -17.389774, -67.1239384 -17.3898917)",,,,,
1253888931,residential,False,True,37.062,"LINESTRING (-67.1268765 -17.3936203, -67.1266428 -17.3933726)",,,,,
499387120,trunk,False,False,98.72,"LINESTRING (-67.1268765 -17.3936203, -67.1269212 -17.3936024, -67.1269815 -17.3936187, -67.1270951 -17.393671, -67.1272317 -17.3936945, -67.1276813 -17.3937434, -67.1277822 -17.3937308)",2,80,,RN44: Caracollo-Colquiri,F44
499387120,trunk,False,True,412.01000000000005,"LINESTRING (-67.1268765 -17.3936203, -67.1268523 -17.3936735, -67.1268659 -17.3937226, -67.126957 -17.3937683, -67.1271601 -17.3938772, -67.1277012 -17.3941562, -67.1280106 -17.394398, -67.1285474 -17.3949384, -67.1289141 -17.395252, -67.129125 -17.3954603, -67.1291922 -17.3956075, -67.1292246 -17.3957329, -67.1292653 -17.3960068, -67.1292833 -17.3961396, -67.1292971 -17.3962418)",2,80,,RN44: Caracollo-Colquiri,F44
749993109,residential,False,True,26.589,"LINESTRING (-67.1248664 -17.3921809, -67.1247499 -17.3919692)",,,,,
180775728,secondary,False,False,57.45,"LINESTRING (-67.1248664 -17.3921809, -67.1249487 -17.3921184, -67.1250744 -17.3920271, -67.1252663 -17.3918348)",,,,,
180775728,secondary,False,True,95.936,"LINESTRING (-67.1248664 -17.3921809, -67.1247947 -17.3922483, -67.1246037 -17.3923872, -67.1242482 -17.3925503, -67.1240873 -17.3925992)",,,,,
180775728,secondary,False,True,57.45,"LINESTRING (-67.1252663 -17.3918348, -67.1250744 -17.3920271, -67.1249487 -17.3921184, -67.1248664 -17.3921809)",,,,,
180775741,trunk,True,False,9.655,"LINESTRING (-67.1252663 -17.3918348, -67.1252405 -17.3918174, -67.1252222 -17.3917951, -67.1252111 -17.3917688)",2,80,roundabout,,
1169435754,residential,False,True,204.53799999999998,"LINESTRING (-67.1255744 -17.3884582, -67.1257244 -17.3881966, -67.125703 -17.3879919, -67.1256332 -17.38791, -67.1253919 -17.3877923, -67.1251236 -17.3877052, -67.1249412 -17.387741, -67.1247695 -17.387828, -67.1246998 -17.3878844, -67.1246076 -17.3881189)",,,,,
1253888931,residential,False,False,37.062,"LINESTRING (-67.1266428 -17.3933726, -67.1268765 -17.3936203)",,,,,
1253888932,residential,False,False,38.659,"LINESTRING (-67.1266428 -17.3933726, -67.1263906 -17.3931217)",,,,,
1253888931,residential,False,True,80.85400000000001,"LINESTRING (-67.1266428 -17.3933726, -67.1265784 -17.3933982, -67.1264979 -17.3933623, -67.1263155 -17.3931985, -67.1261575 -17.3931187, -67.1260526 -17.3931507, -67.1259981 -17.3931827)",,,,,
1253888932,residential,False,True,38.659,"LINESTRING (-67.1263906 -17.3931217, -67.1266428 -17.3933726)",,,,,
1253888931,residential,False,False,80.85400000000001,"LINESTRING (-67.1259981 -17.3931827, -67.1260526 -17.3931507, -67.1261575 -17.3931187, -67.1263155 -17.3931985, -67.1264979 -17.3933623, -67.1265784 -17.3933982, -67.1266428 -17.3933726)",,,,,
1168872112,residential,False,True,17.797,"LINESTRING (-67.121435 -17.392587, -67.1214743 -17.3924314)",,,,,
180775742,residential,False,False,83.003,"LINESTRING (-67.121435 -17.392587, -67.121339 -17.3925576, -67.1211731 -17.3925656, -67.1211276 -17.39254, -67.1211334 -17.3924543, -67.1212305 -17.3923825, -67.1213352 -17.3923973, -67.121415 -17.3924204, -67.1214743 -17.3924314)",,,,,
180775742,residential,False,True,237.289,"LINESTRING (-67.121435 -17.392587, -67.1214864 -17.3926027, -67.1216312 -17.3926641, -67.1217805 -17.3926472, -67.1221347 -17.3925183, -67.1222907 -17.3925596, -67.1225627 -17.3927113, -67.1227635 -17.392761, -67.1231122 -17.3927774, -67.1232246 -17.3928177, -67.1233005 -17.392876, -67.1233827 -17.3929093, -67.1235248 -17.3929661)",,,,,
1168872112,residential,False,False,909.0010000000002,"LINESTRING (-67.121435 -17.392587, -67.1213095 -17.3930848, -67.1213417 -17.3931769, -67.1214221 -17.393264, -67.1215509 -17.3933408, -67.1218782 -17.3934432, -67.1220875 -17.3935405, -67.1222216 -17.3936276, -67.1223021 -17.3937146, -67.1224094 -17.3937965, -67.1225167 -17.393858, -67.1228547 -17.393945, -67.1232786 -17.3940219, -67.1234557 -17.3940935, -67.1236327 -17.3942472, -67.1237991 -17.3944725, -67.1238688 -17.394621, -67.1239654 -17.3949333, -67.1240781 -17.3951331, -67.1241425 -17.3952047, -67.1243785 -17.3953276, -67.1244751 -17.3953379, -67.1247166 -17.3953225, -67.12506 -17.3954249, -67.1253175 -17.3956759, -67.1253765 -17.395896, -67.1254236 -17.3960064, -67.1257082 -17.3960354, -67.1258942 -17.3960535, -67.1260915 -17.3961187, -67.1261367 -17.3961398, -67.1262547 -17.3961947, -67.1264178 -17.3962418, -67.1266265 -17.3963287, -67.1268732 -17.3963758, -67.1270705 -17.3963939, -67.1271957 -17.3963685, -67.1273969 -17.3962273, -67.1275183 -17.3961042, -67.1276256 -17.395926)",,,,,
