osmid,highway,oneway,reversed,length,geometry,bridge,name,lanes
273481795,residential,False,True,15.808,"LINESTRING (-66.8377866 -18.2844296, -66.8377822 -18.2845717)",,,
282727353,residential,False,False,24.044,"LINESTRING (-66.8377866 -18.2844296, -66.8380142 -18.2844369)",,,
273481793,residential,False,False,24.97,"LINESTRING (-66.8380142 -18.2844369, -66.8380197 -18.2842124)",,,
273481793,residential,False,True,21.9,"LINESTRING (-66.8380142 -18.2844369, -66.8380094 -18.2846338)",,,
282727353,residential,False,False,24.516,"LINESTRING (-66.8380142 -18.2844369, -66.8382463 -18.2844434)",,,
282727353,residential,False,True,24.044,"LINESTRING (-66.8380142 -18.2844369, -66.8377866 -18.2844296)",,,
273481795,residential,False,False,6.308,"LINESTRING (-66.8377804 -18.2846284, -66.8377822 -18.2845717)",,,
273481795,residential,False,True,24.763,"LINESTRING (-66.8377804 -18.2846284, -66.8377735 -18.284851)",,,
282727345,residential,False,False,24.185,"LINESTRING (-66.8377804 -18.2846284, -66.8380094 -18.2846338)",,,
273481793,residential,False,False,21.9,"LINESTRING (-66.8380094 -18.2846338, -66.8380142 -18.2844369)",,,
273481793,residential,False,True,23.935,"LINESTRING (-66.8380094 -18.2846338, -66.8380042 -18.284849)",,,
282727345,residential,False,True,24.185,"LINESTRING (-66.8380094 -18.2846338, -66.8377804 -18.2846284)",,,
"[282727345, 282727367]",residential,False,"[False, True]",49.733999999999995,"LINESTRING (-66.8380094 -18.2846338, -66.8382574 -18.2846412, -66.8382664 -18.2848527)",,,
273481795,residential,False,False,39.019,"LINESTRING (-66.8386593 -18.284773, -66.8387641 -18.2851095)",,,
273481795,residential,False,True,60.028999999999996,"LINESTRING (-66.8386593 -18.284773, -66.8385719 -18.2845201, -66.8385231 -18.2844604, -66.8384327 -18.2844098, -66.8383387 -18.2843682)",,,
318798979,residential,False,False,51.278999999999996,"LINESTRING (-66.8386593 -18.284773, -66.8386093 -18.2848589, -66.8382562 -18.2849981)",,,
273481793,residential,False,False,23.935,"LINESTRING (-66.8380042 -18.284849, -66.8380094 -18.2846338)",,,
273481793,residential,False,True,22.323,"LINESTRING (-66.8380042 -18.284849, -66.8379993 -18.2850497)",,,
282727352,residential,False,False,27.686,"LINESTRING (-66.8380042 -18.284849, -66.8382664 -18.2848527)",,,
282727352,residential,False,True,24.358,"LINESTRING (-66.8380042 -18.284849, -66.8377735 -18.284851)",,,
273481795,residential,False,False,24.763,"LINESTRING (-66.8377735 -18.284851, -66.8377804 -18.2846284)",,,
273481795,residential,False,True,6.886,"LINESTRING (-66.8377735 -18.284851, -66.8377716 -18.2849129)",,,
282727352,residential,False,False,24.358,"LINESTRING (-66.8377735 -18.284851, -66.8380042 -18.284849)",,,
282727352,residential,False,True,27.686,"LINESTRING (-66.8382664 -18.2848527, -66.8380042 -18.284849)",,,
282727367,residential,False,True,16.204,"LINESTRING (-66.8382664 -18.2848527, -66.8382562 -18.2849981)",,,
"[282727345, 282727367]",residential,False,"[False, True]",49.733999999999995,"LINESTRING (-66.8382664 -18.2848527, -66.8382574 -18.2846412, -66.8380094 -18.2846338)",,,
282727367,residential,False,False,16.204,"LINESTRING (-66.8382562 -18.2849981, -66.8382664 -18.2848527)",,,
282727367,residential,False,True,30.865000000000002,"LINESTRING (-66.8382562 -18.2849981, -66.8382537 -18.2850335, -66.8379993 -18.2850497)",,,
318798979,residential,False,True,51.278999999999996,"LINESTRING (-66.8382562 -18.2849981, -66.8386093 -18.2848589, -66.8386593 -18.284773)",,,
273481795,residential,False,False,13.783,"LINESTRING (-66.8377677 -18.2850368, -66.8377716 -18.2849129)",,,
273481795,residential,False,True,28.367,"LINESTRING (-66.8377677 -18.2850368, -66.8377598 -18.2852918)",,,
282727367,residential,False,False,24.494,"LINESTRING (-66.8377677 -18.2850368, -66.8379993 -18.2850497)",,,
273481793,residential,False,False,22.323,"LINESTRING (-66.8379993 -18.2850497, -66.8380042 -18.284849)",,,
273481793,residential,False,True,25.737,"LINESTRING (-66.8379993 -18.2850497, -66.8379937 -18.2852811)",,,
282727367,residential,False,True,24.494,"LINESTRING (-66.8379993 -18.2850497, -66.8377677 -18.2850368)",,,
282727367,residential,False,False,30.865000000000002,"LINESTRING (-66.8379993 -18.2850497, -66.8382537 -18.2850335, -66.8382562 -18.2849981)",,,
273481766,residential,False,True,13.494,"LINESTRING (-66.8384155 -18.2876159, -66.8382908 -18.2875893)",,,
"[657966524, 657966525, 657966526]",residential,False,False,37.607000000000006,"LINESTRING (-66.8384155 -18.2876159, -66.8384689 -18.2875008, -66.8385262 -18.2873402, -66.8385407 -18.2872996)",yes,,
"[657966523, 657966524]",residential,False,True,193.916,"LINESTRING (-66.8384155 -18.2876159, -66.8383676 -18.2877485, -66.838238 -18.2881655, -66.8382259 -18.2882563, -66.8392149 -18.2883744, -66.8393525 -18.2883649)",,,
1198562747,residential,False,True,91.29899999999999,"LINESTRING (-66.8384155 -18.2876159, -66.8386175 -18.2875961, -66.8390641 -18.2876503, -66.8391895 -18.2876757, -66.8392667 -18.2877052)",,,
405360716,residential,False,False,130.667,"LINESTRING (-66.8376882 -18.2884325, -66.8376559 -18.2884172, -66.8366673 -18.2877688)",,Calle Camacho,
405360716,residential,False,True,182.655,"LINESTRING (-66.8376882 -18.2884325, -66.8377439 -18.2884589, -66.8382548 -18.2885364, -66.8390588 -18.2886181, -66.8394002 -18.2886022)",,Calle Camacho,
657966527,residential,False,False,113.404,"LINESTRING (-66.8376882 -18.2884325, -66.8378645 -18.2882188, -66.8382908 -18.2875893)",,,
273481766,residential,False,False,13.494,"LINESTRING (-66.8382908 -18.2875893, -66.8384155 -18.2876159)",,,
273481766,residential,False,True,30.828,"LINESTRING (-66.8382908 -18.2875893, -66.8380103 -18.2875123)",,,
657966527,residential,False,True,113.404,"LINESTRING (-66.8382908 -18.2875893, -66.8378645 -18.2882188, -66.8376882 -18.2884325)",,,
273481766,residential,False,False,30.828,"LINESTRING (-66.8380103 -18.2875123, -66.8382908 -18.2875893)",,,
273481766,residential,False,True,89.719,"LINESTRING (-66.8380103 -18.2875123, -66.8371824 -18.2873304)",,,
657966529,residential,False,False,155.56799999999998,"LINESTRING (-66.8380103 -18.2875123, -66.8376094 -18.2880602, -66.8369746 -18.287645)",,,
657966529,residential,False,True,155.56799999999998,"LINESTRING (-66.8369746 -18.287645, -66.8376094 -18.2880602, -66.8380103 -18.2875123)",,,
142453978,primary,False,True,89.975,"LINESTRING (-66.8321336 -18.2866239, -66.8327625 -18.2867334, -66.8329743 -18.2867531)",,Avenida Arce,2
1112179835,residential,False,False,97.422,"LINESTRING (-66.8321336 -18.2866239, -66.8320692 -18.2870038, -66.8320995 -18.2870082, -66.8323984 -18.286924, -66.8325712 -18.2868974)",,,
1112179835,residential,False,False,17.902,"LINESTRING (-66.8325712 -18.2868974, -66.8326482 -18.2869062, -66.8327229 -18.2869572)",,,
1112179835,residential,False,True,97.422,"LINESTRING (-66.8325712 -18.2868974, -66.8323984 -18.286924, -66.8320995 -18.2870082, -66.8320692 -18.2870038, -66.8321336 -18.2866239)",,,
1112179836,residential,False,False,103.721,"LINESTRING (-66.8325712 -18.2868974, -66.8323027 -18.287394, -66.8320785 -18.2877022)",,,
1112179835,residential,False,True,17.902,"LINESTRING (-66.8327229 -18.2869572, -66.8326482 -18.2869062, -66.8325712 -18.2868974)",,,
1112179836,residential,False,False,339.227,"LINESTRING (-66.8320785 -18.2877022, -66.8319314 -18.2880214, -66.8319384 -18.2880658, -66.8319594 -18.2881412, -66.8320668 -18.2883119, -66.8321229 -18.2884582, -66.8321299 -18.2885979, -66.8321135 -18.288691, -66.8319314 -18.2890302, -66.8318683 -18.2891898, -66.8318006 -18.2895135, -66.8317586 -18.2896088, -66.8317002 -18.2897086, -66.8316839 -18.2897729, -66.8316769 -18.2898283, -66.8316862 -18.2898727, -66.8317259 -18.2898904, -66.8317633 -18.2898838, -66.8317983 -18.2898638, -66.831887 -18.2897973, -66.8319758 -18.2897507, -66.8321626 -18.2896754, -66.8322256 -18.2896621, -66.832291 -18.2896598, -66.832333 -18.2896731, -66.8323718 -18.2897013)",,,
1112179836,residential,False,True,103.721,"LINESTRING (-66.8320785 -18.2877022, -66.8323027 -18.287394, -66.8325712 -18.2868974)",,,
1112179837,residential,False,False,143.268,"LINESTRING (-66.8320785 -18.2877022, -66.8317633 -18.2875802, -66.8316979 -18.2875581, -66.8316675 -18.2875337, -66.8316278 -18.2874893, -66.8315508 -18.2874184, -66.8314784 -18.2873696, -66.831336 -18.2872765, -66.8312332 -18.2872543, -66.8311071 -18.287241, -66.8310324 -18.2872144, -66.830981 -18.28719, -66.830932 -18.2870991)",,,
273481820,residential,False,False,49.894999999999996,"LINESTRING (-66.8323718 -18.2897013, -66.8322967 -18.289804, -66.8321357 -18.2899991, -66.8320995 -18.2900667)",,,
273481820,residential,False,True,103.938,"LINESTRING (-66.8323718 -18.2897013, -66.8324377 -18.2895698, -66.8328818 -18.2889028)",,,
1112179836,residential,False,True,339.2270000000001,"LINESTRING (-66.8323718 -18.2897013, -66.832333 -18.2896731, -66.832291 -18.2896598, -66.8322256 -18.2896621, -66.8321626 -18.2896754, -66.8319758 -18.2897507, -66.831887 -18.2897973, -66.8317983 -18.2898638, -66.8317633 -18.2898838, -66.8317259 -18.2898904, -66.8316862 -18.2898727, -66.8316769 -18.2898283, -66.8316839 -18.2897729, -66.8317002 -18.2897086, -66.8317586 -18.2896088, -66.8318006 -18.2895135, -66.8318683 -18.2891898, -66.8319314 -18.2890302, -66.8321135 -18.288691, -66.8321299 -18.2885979, -66.8321229 -18.2884582, -66.8320668 -18.2883119, -66.8319594 -18.2881412, -66.8319384 -18.2880658, -66.8319314 -18.2880214, -66.8320785 -18.2877022)",,,
1112179837,residential,False,True,143.26799999999997,"LINESTRING (-66.830932 -18.2870991, -66.830981 -18.28719, -66.8310324 -18.2872144, -66.8311071 -18.287241, -66.8312332 -18.2872543, -66.831336 -18.2872765, -66.8314784 -18.2873696, -66.8315508 -18.2874184, -66.8316278 -18.2874893, -66.8316675 -18.2875337, -66.8316979 -18.2875581, -66.8317633 -18.2875802, -66.8320785 -18.2877022)",,,
273481820,residential,False,True,49.894999999999996,"LINESTRING (-66.8320995 -18.2900667, -66.8321357 -18.2899991, -66.8322967 -18.289804, -66.8323718 -18.2897013)",,,
142453964,residential,False,True,110.87899999999999,"LINESTRING (-66.8333512 -18.2902562, -66.8334164 -18.2902097, -66.8334445 -18.2901631, -66.8336167 -18.2899611, -66.834045 -18.2895116)",,,
273481821,residential,False,True,125.848,"LINESTRING (-66.8333512 -18.2902562, -66.8333138 -18.2900818, -66.8333151 -18.2900039, -66.8333743 -18.2898594, -66.8334983 -18.2895999, -66.8336533 -18.2893617, -66.8337563 -18.2892403)",,,
1112179858,residential,False,False,45.927,"LINESTRING (-66.8329545 -18.2863405, -66.8329743 -18.2867531)",,,
271594234,residential,False,False,77.308,"LINESTRING (-66.8329545 -18.2863405, -66.8328537 -18.2863738, -66.8326378 -18.2863872, -66.8322299 -18.286357)",,,
271594234,residential,False,True,134.53300000000002,"LINESTRING (-66.8329545 -18.2863405, -66.8330014 -18.286325, -66.8334562 -18.2863066, -66.8337544 -18.2862671, -66.8340057 -18.2863108, -66.8341882 -18.2864147)",,,
1112179858,residential,False,True,45.927,"LINESTRING (-66.8329743 -18.2867531, -66.8329545 -18.2863405)",,,
142453978,primary,False,False,89.975,"LINESTRING (-66.8329743 -18.2867531, -66.8327625 -18.2867334, -66.8321336 -18.2866239)",,Avenida Arce,2
"[142453978, 142453981, 657966511]",primary,False,True,346.55100000000004,"LINESTRING (-66.8329743 -18.2867531, -66.8331491 -18.2867694, -66.8338246 -18.2868299, -66.8340897 -18.286881, -66.8344623 -18.2869945, -66.8346968 -18.2870891, -66.8347466 -18.2871092, -66.8347528 -18.2871117, -66.8347672 -18.2871175, -66.834861 -18.2871721, -66.835053 -18.2872956, -66.8351584 -18.2873537, -66.835365 -18.2875035, -66.8359374 -18.2879046)",yes,Avenida Arce,2
1112179863,residential,False,True,155.245,"LINESTRING (-66.8369055 -18.2850827, -66.8367211 -18.2847878, -66.8366767 -18.284606, -66.8365996 -18.2840894, -66.8365856 -18.2840517, -66.8365413 -18.2840162, -66.8364899 -18.2840074, -66.8364619 -18.2839741, -66.8364399 -18.2838179)",,,
271594206,residential,False,False,92.98700000000001,"LINESTRING (-66.8361373 -18.2855321, -66.8361078 -18.2856465, -66.8360892 -18.2857621, -66.8360698 -18.2858827, -66.836074 -18.2859201, -66.8360859 -18.2860253, -66.8361277 -18.2861968, -66.8361323 -18.2863076, -66.8361323 -18.2863568)",,,
271594206,residential,False,True,195.279,"LINESTRING (-66.8361373 -18.2855321, -66.8362729 -18.2850065, -66.8363435 -18.2846185, -66.8363509 -18.2844657, -66.8363792 -18.2839146, -66.8364025 -18.2838485, -66.8364399 -18.2838179)",,,
1112179864,residential,False,False,67.708,"LINESTRING (-66.8361373 -18.2855321, -66.8363498 -18.2855239, -66.836547 -18.2855365, -66.8365926 -18.2855394, -66.8367117 -18.2855549, -66.8367716 -18.285579)",,,
1112179864,residential,False,True,46.65899999999999,"LINESTRING (-66.8370106 -18.2859274, -66.8369079 -18.2857611, -66.8368261 -18.2856281, -66.8367888 -18.2855859, -66.8367716 -18.285579)",,,
1112179864,residential,False,False,46.659000000000006,"LINESTRING (-66.8367716 -18.285579, -66.8367888 -18.2855859, -66.8368261 -18.2856281, -66.8369079 -18.2857611, -66.8370106 -18.2859274)",,,
1112179864,residential,False,True,67.708,"LINESTRING (-66.8367716 -18.285579, -66.8367117 -18.2855549, -66.8365926 -18.2855394, -66.836547 -18.2855365, -66.8363498 -18.2855239, -66.8361373 -18.2855321)",,,
1112179865,residential,False,False,113.239,"LINESTRING (-66.8367716 -18.285579, -66.8366557 -18.2852844, -66.8366627 -18.2852489, -66.8366954 -18.285229, -66.8368658 -18.2851913, -66.8369335 -18.2852179, -66.837153 -18.2853731, -66.8371834 -18.2854263, -66.8371997 -18.2854995)",,,
1112179865,residential,False,True,113.239,"LINESTRING (-66.8371997 -18.2854995, -66.8371834 -18.2854263, -66.837153 -18.2853731, -66.8369335 -18.2852179, -66.8368658 -18.2851913, -66.8366954 -18.285229, -66.8366627 -18.2852489, -66.8366557 -18.2852844, -66.8367716 -18.285579)",,,
264038144,residential,False,False,20.21,"LINESTRING (-66.837951 -18.2852831, -66.8377598 -18.2852918)",,,
264038144,residential,False,True,4.514,"LINESTRING (-66.837951 -18.2852831, -66.8379937 -18.2852811)",,,
1112179867,residential,False,False,18.836,"LINESTRING (-66.837951 -18.2852831, -66.8379199 -18.2854499)",,,
1112179867,residential,False,True,18.836,"LINESTRING (-66.8379199 -18.2854499, -66.837951 -18.2852831)",,,
273481798,residential,False,False,51.913,"LINESTRING (-66.8379199 -18.2854499, -66.8374993 -18.2854106, -66.837438 -18.2853804)",,,
273481798,residential,False,True,5.890000000000001,"LINESTRING (-66.8379199 -18.2854499, -66.8379368 -18.2854515, -66.8379756 -18.2854515)",,,
273481798,residential,False,True,42.095,"LINESTRING (-66.8379756 -18.2854515, -66.8383743 -18.2854515)",,,
1112179868,residential,False,False,48.783,"LINESTRING (-66.8379756 -18.2854515, -66.8379533 -18.2858897)",,,
273481798,residential,False,False,5.890000000000001,"LINESTRING (-66.8379756 -18.2854515, -66.8379368 -18.2854515, -66.8379199 -18.2854499)",,,
1112179868,residential,False,True,48.783,"LINESTRING (-66.8379533 -18.2858897, -66.8379756 -18.2854515)",,,
273481800,residential,False,False,105.09100000000001,"LINESTRING (-66.8379533 -18.2858897, -66.8378588 -18.285892, -66.8375336 -18.2858612, -66.8374441 -18.2858303, -66.8374221 -18.2857832, -66.837438 -18.2853804)",,,
273481800,residential,False,True,50.195,"LINESTRING (-66.8379533 -18.2858897, -66.8381759 -18.2858843, -66.8384239 -18.285838)",,,
264038144,residential,False,True,50.502,"LINESTRING (-66.8383112 -18.2852556, -66.8387641 -18.2851095)",,,
273481799,residential,False,False,22.779,"LINESTRING (-66.8383112 -18.2852556, -66.8383743 -18.2854515)",,,
264038144,residential,False,False,33.791,"LINESTRING (-66.8383112 -18.2852556, -66.8382714 -18.2852684, -66.8379937 -18.2852811)",,,
1112179869,residential,False,True,34.965,"LINESTRING (-66.8380142 -18.283898, -66.8380197 -18.2842124)",,,
1112179870,residential,False,False,85.312,"LINESTRING (-66.8380142 -18.283898, -66.8372072 -18.2838594)",,,
1112179869,residential,False,False,124.382,"LINESTRING (-66.8380142 -18.283898, -66.8378353 -18.2833653, -66.8376158 -18.2828461)",,,
1112179869,residential,False,True,124.382,"LINESTRING (-66.8376158 -18.2828461, -66.8378353 -18.2833653, -66.8380142 -18.283898)",,,
1112179870,residential,False,True,85.312,"LINESTRING (-66.8372072 -18.2838594, -66.8380142 -18.283898)",,,
1112179871,residential,False,True,70.093,"LINESTRING (-66.83713 -18.2841894, -66.8377931 -18.28422)",,,
273481795,residential,False,False,15.808,"LINESTRING (-66.8377822 -18.2845717, -66.8377866 -18.2844296)",,,
273481795,residential,False,True,6.308,"LINESTRING (-66.8377822 -18.2845717, -66.8377804 -18.2846284)",,,
1112179872,residential,False,False,67.208,"LINESTRING (-66.8377822 -18.2845717, -66.8371462 -18.2845465)",,,
1112179872,residential,False,True,67.208,"LINESTRING (-66.8371462 -18.2845465, -66.8377822 -18.2845717)",,,
273481795,residential,False,False,6.886,"LINESTRING (-66.8377716 -18.2849129, -66.8377735 -18.284851)",,,
273481795,residential,False,True,13.783,"LINESTRING (-66.8377716 -18.2849129, -66.8377677 -18.2850368)",,,
1112179873,residential,False,False,71.53399999999999,"LINESTRING (-66.8377716 -18.2849129, -66.8371462 -18.2848708, -66.8370966 -18.2848801)",,,
271594206,residential,False,False,148.33200000000002,"LINESTRING (-66.8370966 -18.2848801, -66.8370771 -18.284849, -66.8369004 -18.2843733, -66.8366834 -18.2838695, -66.8365677 -18.2838056, -66.8364399 -18.2838179)",,,
271594206,residential,False,True,57.019,"LINESTRING (-66.8370966 -18.2848801, -66.8371547 -18.2849727, -66.837393 -18.2853086)",,,
1112179873,residential,False,True,71.53399999999999,"LINESTRING (-66.8370966 -18.2848801, -66.8371462 -18.2848708, -66.8377716 -18.2849129)",,,
