osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,bridge,junction,tunnel
7078240,False,van der Does de Willeboissingel,residential,30,,True,174.61900000000003,"LINESTRING (5.2980048 51.6895934, 5.2978672 51.6892407, 5.2977098 51.6888927, 5.2972851 51.6881556, 5.2972531 51.6880954)",,,,
"[7077412, 7077414]",False,,residential,30,,False,31.592,"LINESTRING (5.309497 51.689581, 5.3096344 51.6895858, 5.3096848 51.6895863, 5.3097628 51.6895886, 5.3099528 51.6896065)",,,,
7077446,False,Louwschepoort,unclassified,30,,True,9.298,"LINESTRING (5.3099528 51.6896065, 5.30998 51.6895246)",,,,
"[7077412, 7077414]",False,,residential,30,,True,31.592000000000002,"LINESTRING (5.3099528 51.6896065, 5.3097628 51.6895886, 5.3096848 51.6895863, 5.3096344 51.6895858, 5.309497 51.689581)",,,,
7077457,False,Louwschepoort,unclassified,30,,False,51.699999999999996,"LINESTRING (5.3099528 51.6896065, 5.3099246 51.6897174, 5.309889 51.6898862, 5.3096291 51.6899718)",,,,
7077785,True,Sint Janssingel,residential,30,,False,32.251999999999995,"LINESTRING (5.2991245 51.6898347, 5.2990905 51.6896763, 5.2990627 51.6895472)",,,,
"[376002489, 7077765]",False,Sint Janssingel,residential,30,,True,54.39,"LINESTRING (5.2991245 51.6898347, 5.2991526 51.6899919, 5.299185 51.6902523, 5.2991936 51.6903219)",,,,
"[7077409, 7077451, 7077428, 7077431]",False,In den Boerenmouw,unclassified,30,,True,119.614,"LINESTRING (5.3092388 51.6897334, 5.3091905 51.6896208, 5.3090637 51.6892995, 5.3089997 51.6891964, 5.3088504 51.6889966, 5.3087978 51.6889149, 5.3086972 51.6887146)",,yes,,
33844577,False,Redemptoristenpad,residential,30,,False,71.09899999999999,"LINESTRING (5.3090053 51.6898601, 5.3085257 51.6899421, 5.308 51.69)",,,,
7077649,False,Sint Josephstraat,residential,30,,True,57.473,"LINESTRING (5.308 51.69, 5.3079611 51.6894837)",,,,
"[7077649, 7077674]",False,"['Kardinaal van Rossumplein', 'Sint Josephstraat']",residential,30,,False,148.49999999999997,"LINESTRING (5.308 51.69, 5.3080447 51.6906569, 5.3080537 51.6907982, 5.3080477 51.6908137, 5.3080432 51.6908256, 5.3080249 51.6908519, 5.3079603 51.6908999, 5.3078043 51.6909984, 5.3076083 51.6911137, 5.3075728 51.6911367, 5.307555 51.6911549, 5.3075453 51.6911731, 5.3075391 51.6911901, 5.307541 51.6912121)",,,,
33844577,False,Redemptoristenpad,residential,30,,True,71.09899999999999,"LINESTRING (5.308 51.69, 5.3085257 51.6899421, 5.3090053 51.6898601)",,,,
7077349,True,Burgemeester Loeffplein,residential,30,,False,33.184,"LINESTRING (5.3036942 51.6900608, 5.3032961 51.6902286)",,,,
"[7077440, 7077458]",False,Burgemeester Loeffplein,residential,30,,"[False, True]",284.673,"LINESTRING (5.3036942 51.6900608, 5.3049933 51.6896885, 5.30523 51.68999, 5.3052302 51.6900268, 5.3051988 51.6900549, 5.3050925 51.6900915, 5.3047295 51.6902198, 5.3045416 51.6902856, 5.3043162 51.6903687, 5.3043905 51.6905757, 5.3044944 51.6908657, 5.3045111 51.6909122, 5.3044556 51.6909834)",,,,
7077437,True,Burgemeester Loeffplein,residential,30,,False,94.933,"LINESTRING (5.3032961 51.6902286, 5.30402 51.69086, 5.3040894 51.6909264)",,,,
"[374059906, 7653084]",False,Achter de Tolbrug,residential,30,,False,86.70400000000001,"LINESTRING (5.3032961 51.6902286, 5.3031434 51.690291, 5.3028186 51.6904362, 5.3025125 51.6906827, 5.3023555 51.6907273)",,,,
387498743,True,Stationsweg,residential,50,,False,15.98,"LINESTRING (5.2981637 51.6903147, 5.2983846 51.6903583)",1,,,
387571792,False,van der Does de Willeboissingel,residential,50,,False,11.799,"LINESTRING (5.2981637 51.6903147, 5.2981905 51.6904195)",2,,,
"[7078240, 387571791]",False,van der Does de Willeboissingel,residential,30,,True,80.96,"LINESTRING (5.2981637 51.6903147, 5.2981507 51.6902289, 5.2980973 51.6899966, 5.2980895 51.6899625, 5.2980872 51.6899524, 5.2980048 51.6895934)",,,,
"[7077320, 7077352]",False,Visstraat,residential,30,,False,52.289,"LINESTRING (5.2991936 51.6903219, 5.2998293 51.6903173, 5.2999521 51.6903188)",,,,
"[376002489, 7077765]",False,Sint Janssingel,residential,30,,False,54.39,"LINESTRING (5.2991936 51.6903219, 5.299185 51.6902523, 5.2991526 51.6899919, 5.2991245 51.6898347)",,,,
"[7077768, 7078120, 7078124]",False,Visstraat,residential,30,,"[False, True]",55.916,"LINESTRING (5.2991936 51.6903219, 5.2989081 51.6903319, 5.2984763 51.6903532, 5.2983846 51.6903583)",,yes,,
"[7077542, 403128806]",False,Buitenhaven,residential,30,,False,165.17000000000002,"LINESTRING (5.2991936 51.6903219, 5.2992 51.6903685, 5.2993631 51.6913666, 5.2994115 51.691801)",,,,
7077355,False,Visstraat,residential,30,,False,18.47,"LINESTRING (5.2999521 51.6903188, 5.30022 51.690322)",,,,
"[7077352, 7077320]",False,Visstraat,residential,30,,True,52.289,"LINESTRING (5.2999521 51.6903188, 5.2998293 51.6903173, 5.2991936 51.6903219)",,,,
7077550,True,Brede Haven,residential,30,,False,174.184,"LINESTRING (5.2999521 51.6903188, 5.2999526 51.6904148, 5.3000871 51.6911107, 5.3001037 51.6911566, 5.3001392 51.6912257, 5.3001496 51.6912813, 5.3001384 51.6913413, 5.2999696 51.6918646)",,,,
7077356,False,Visstraat,residential,30,,False,12.272,"LINESTRING (5.300398 51.6903242, 5.30022 51.690322)",,,,
387498744,True,Stationsweg,residential,50,,False,15.011,"LINESTRING (5.2983846 51.6903583, 5.2981905 51.6904195)",1,,,
"[7078120, 7078124, 7077768]",False,Visstraat,residential,30,,"[False, True]",55.916,"LINESTRING (5.2983846 51.6903583, 5.2984763 51.6903532, 5.2989081 51.6903319, 5.2991936 51.6903219)",,yes,,
7077355,False,Visstraat,residential,30,,True,18.47,"LINESTRING (5.30022 51.690322, 5.2999521 51.6903188)",,,,
7077356,False,Visstraat,residential,30,,True,12.272,"LINESTRING (5.30022 51.690322, 5.300398 51.6903242)",,,,
40338797,False,Smalle Haven,residential,30,,True,30.402,"LINESTRING (5.30022 51.690322, 5.3002953 51.6905914)",,,,
7078198,True,,residential,50,,False,17.786,"LINESTRING (5.29632 51.6903796, 5.2963602 51.6905376)",,,roundabout,
7078197,True,Stationsweg,residential,50,,False,127.47399999999999,"LINESTRING (5.29632 51.6903796, 5.2964343 51.6903714, 5.2980072 51.6903035, 5.2981637 51.6903147)",1,,,
7078210,True,,residential,50,,False,18.829,"LINESTRING (5.2960491 51.6904013, 5.29632 51.6903796)",,,roundabout,
7078149,True,Oranje Nassaulaan,residential,50,,False,78.693,"LINESTRING (5.2960491 51.6904013, 5.2960343 51.6903256, 5.2959941 51.6901053, 5.2958747 51.6897023)",1,,,
387571792,False,van der Does de Willeboissingel,residential,50,,True,11.799,"LINESTRING (5.2981905 51.6904195, 5.2981637 51.6903147)",2,,,
7078220,False,Havensingel,residential,30,,False,80.194,"LINESTRING (5.2981905 51.6904195, 5.2982036 51.690505, 5.2982851 51.6911383)",,,,
7078253,True,Stationsweg,residential,50,,False,126.98000000000002,"LINESTRING (5.2981905 51.6904195, 5.2980207 51.6904454, 5.2964782 51.6905343, 5.2964583 51.6905349, 5.2963602 51.6905376)",1,,,
7078188,True,Koninginnenlaan,residential,30,,False,78.763,"LINESTRING (5.2963602 51.6905376, 5.2963897 51.6906033, 5.2965654 51.6912341)",,,,
"[7078193, 462111489]",True,,residential,50,,False,19.578,"LINESTRING (5.2963602 51.6905376, 5.2961281 51.6905499, 5.2960772 51.6905526)",,,roundabout,
7078279,True,,residential,50,,False,16.935,"LINESTRING (5.2960772 51.6905526, 5.2960491 51.6904013)",,,roundabout,
"[318794941, 61709886]",True,Koninginnenlaan,residential,50,,False,41.143,"LINESTRING (5.296173 51.6909178, 5.2961505 51.6908384, 5.2960941 51.6906232, 5.2960772 51.6905526)",,,,
7077590,False,Eerste Straatje van Best,residential,30,,False,76.709,"LINESTRING (5.3022076 51.6909252, 5.3030777 51.6913553)",,,,
7077439,False,Pastoor de Kroonstraat,residential,30,,False,28.554,"LINESTRING (5.3040894 51.6909264, 5.3041357 51.6909118, 5.3041785 51.690904, 5.3042315 51.6909024, 5.3042761 51.6909078, 5.3043245 51.6909199, 5.3043849 51.6909435, 5.3044556 51.6909834)",,,,
7077531,True,Pastoor de Kroonstraat,residential,30,,False,84.492,"LINESTRING (5.3040894 51.6909264, 5.3040486 51.6909422, 5.3036824 51.6910956, 5.3033275 51.6912505, 5.303264 51.6912782, 5.3030777 51.6913553)",,,,
7077439,False,Pastoor de Kroonstraat,residential,30,,True,28.554,"LINESTRING (5.3044556 51.6909834, 5.3043849 51.6909435, 5.3043245 51.6909199, 5.3042761 51.6909078, 5.3042315 51.6909024, 5.3041785 51.690904, 5.3041357 51.6909118, 5.3040894 51.6909264)",,,,
"[7077440, 7077458]",False,Burgemeester Loeffplein,residential,30,,"[False, True]",284.673,"LINESTRING (5.3044556 51.6909834, 5.3045111 51.6909122, 5.3044944 51.6908657, 5.3043905 51.6905757, 5.3043162 51.6903687, 5.3045416 51.6902856, 5.3047295 51.6902198, 5.3050925 51.6900915, 5.3051988 51.6900549, 5.3052302 51.6900268, 5.30523 51.68999, 5.3049933 51.6896885, 5.3036942 51.6900608)",,,,
