osmid,oneway,lanes,name,highway,maxspeed,reversed,length,tunnel,geometry,width,bridge,junction
"[526591977, 426992628, 1058213847]",True,"['1', '3']",Oldenzaalsestraat,primary,50,False,212.72400000000002,,"LINESTRING (6.7948629 52.2677844, 6.7946792 52.2677491, 6.7945637 52.2677288, 6.7944334 52.267703, 6.7935913 52.2675175, 6.7930665 52.2674019, 6.7928493 52.2673429, 6.7927275 52.2673126, 6.792448 52.2672427, 6.792169 52.2671729, 6.7920798 52.2671467, 6.7919403 52.2671094)",,,
533243258,False,,Sumatrastraat,residential,30,True,13.237000000000002,,"LINESTRING (6.7861978 52.2669332, 6.7862657 52.2669263, 6.7863899 52.2669145)",,,
6670852,False,2,Stationsplein,busway,30,False,5.393,,"LINESTRING (6.7944084 52.2622848, 6.7943444 52.2623134)",,,
789856865,False,,Stationsplein,busway,30,True,5.359,,"LINESTRING (6.7944084 52.2622848, 6.7943925 52.2622376)",,,
789856866,False,,Stationsplein,busway,30,False,7.344,,"LINESTRING (6.7944084 52.2622848, 6.7945139 52.2622709)",,,
6670852,False,2,Stationsplein,busway,30,True,5.393,,"LINESTRING (6.7943444 52.2623134, 6.7944084 52.2622848)",,,
789856871,True,,Stationsplein,busway,30,False,9.042,,"LINESTRING (6.7943444 52.2623134, 6.7943925 52.2622376)",,,
"[864420897, 6670851, 6670852, 6670853]",False,2,Stationsplein,busway,"['30', '50']","[False, True]",137.674,,"LINESTRING (6.7943444 52.2623134, 6.7943296 52.2623188, 6.7943147 52.2623231, 6.7942988 52.2623267, 6.7942824 52.2623295, 6.7940612 52.2623598, 6.7940153 52.2623657, 6.7931677 52.2624737, 6.7931067 52.2624816, 6.79306 52.2624858, 6.7930051 52.2624884, 6.7929349 52.2624878, 6.7928666 52.2624837, 6.7927898 52.2624761, 6.7927155 52.262466, 6.792645 52.2624527, 6.7925749 52.262434, 6.7925064 52.2624159, 6.7923835 52.2623837)",,,
6670407,False,,Paul Krugerstraat,residential,30,True,1.877,,"LINESTRING (6.7994671 52.2665484, 6.7994721 52.266565)",,,
"[534322815, 6670407]",False,,Paul Krugerstraat,residential,30,False,9.239,,"LINESTRING (6.7994671 52.2665484, 6.7995344 52.2665287, 6.7995829 52.2665059)",,,
"[6670407, 534322815]",False,,Paul Krugerstraat,residential,30,True,9.239,,"LINESTRING (6.7995829 52.2665059, 6.7995344 52.2665287, 6.7994671 52.2665484)",,,
104674210,False,,Dorset,residential,30,False,62.077,,"LINESTRING (6.7887291 52.2699594, 6.7882028 52.2695034)",,,
6670087,False,2,Prins Bernhardplantsoen,residential,50,False,168.03499999999997,,"LINESTRING (6.7981759 52.2617649, 6.7980704 52.2617817, 6.797962 52.2617957, 6.7978706 52.2618058, 6.7976981 52.261827, 6.7974688 52.2618565, 6.7965208 52.2619783, 6.7960122 52.2620437, 6.7959587 52.2620517, 6.7959198 52.2620596, 6.7958798 52.2620699, 6.79583 52.2620874, 6.7957803 52.2621089)",,,
"[753640081, 426988324, 6670596, 6670254]",False,"['4', '3']",Wolter ten Catestraat,secondary,50,False,168.574,,"LINESTRING (6.7981759 52.2617649, 6.79825 52.2618375, 6.7983049 52.2618788, 6.7984248 52.2619799, 6.798734 52.2622555, 6.7988626 52.2623632, 6.7989715 52.2624544, 6.7991554 52.2626211, 6.7993688 52.2628145, 6.7994212 52.2628711, 6.7994473 52.2629041, 6.7994632 52.2629318, 6.7994783 52.2629614, 6.7994957 52.2630356)",,,
6670657,False,1,Enschedesestraat,residential,30,True,131.751,,"LINESTRING (6.795507 52.2645339, 6.7955262 52.2645133, 6.7955596 52.2644976, 6.7957105 52.2644416, 6.7959448 52.2643546, 6.7970406 52.2639422, 6.7970827 52.2639145, 6.7971122 52.2638851)",,,
6670759,True,,Drienerstraat,residential,30,False,77.332,,"LINESTRING (6.795507 52.2645339, 6.7955035 52.2645551, 6.7955146 52.2645775, 6.7955394 52.264599, 6.7955784 52.264614, 6.7957874 52.2646599, 6.7960492 52.2647189, 6.7964937 52.2648182)",,,
"[6670308, 534324357]",False,,de Wetstraat,unclassified,,False,41.308,,"LINESTRING (6.7970493 52.2655144, 6.7969606 52.2655335, 6.7964767 52.2656377)",,,
"[6670308, 6670317]",False,,de Wetstraat,unclassified,,True,65.152,,"LINESTRING (6.7970493 52.2655144, 6.7971641 52.2654905, 6.7979554 52.2653252)",,,
"[534324354, 6670330]",False,,de la Reystraat,residential,30,True,50.218999999999994,,"LINESTRING (6.7970493 52.2655144, 6.7970921 52.2655964, 6.7972739 52.2659446)",,,
"[437869369, 6670829]",False,,Langestraat,residential,30,False,77.059,,"LINESTRING (6.7910496 52.265942, 6.7909081 52.2660097, 6.7904478 52.2662047, 6.7903523 52.2662502, 6.790298 52.266299, 6.7902671 52.2663269, 6.7902011 52.2663885)",,,
6670668,False,,de Wetstraat,unclassified,,True,99.50999999999999,,"LINESTRING (6.795105 52.2659444, 6.7951343 52.2659312, 6.7951588 52.2659231, 6.7951817 52.2659169, 6.7952274 52.2659067, 6.7954301 52.2658631, 6.7955671 52.2658336, 6.7956374 52.2658184, 6.7956801 52.2658092, 6.7958523 52.2657721, 6.7959062 52.2657605, 6.7960671 52.2657259, 6.7962788 52.2656803, 6.7964767 52.2656377)",,,
6670662,False,,Smutsstraat,unclassified,,True,23.971,,"LINESTRING (6.7948779 52.2656814, 6.7950599 52.2656178, 6.7951838 52.2655745)",,,
111560545,True,1,Deldenerstraat,primary,50,False,8.395,,"LINESTRING (6.7919403 52.2671094, 6.7918256 52.2670816)",,,
426992625,False,1,Bornsestraat,primary,50,True,8.442,,"LINESTRING (6.7919403 52.2671094, 6.7919687 52.2670355)",,,
112613344,True,1,Bornsestraat,primary,50,False,119.30600000000001,,"LINESTRING (6.7919403 52.2671094, 6.7919047 52.2672128, 6.7918881 52.2672628, 6.7917382 52.2678275, 6.791654 52.2680372, 6.7916111 52.2681627)",,,
856888352,False,,,unclassified,,True,59.017,,"LINESTRING (6.7926904 52.2669341, 6.7926639 52.2669661, 6.7926335 52.2669959, 6.792627 52.2669993, 6.7925949 52.2670077, 6.7925518 52.2670084, 6.7921619 52.2668978, 6.792129 52.2668933, 6.7920992 52.2668945, 6.7920742 52.2669015, 6.7920486 52.2669144, 6.792033 52.2669275, 6.7920131 52.2669544, 6.7919981 52.2669744)",,,
377984637,False,,Langestraat,residential,50,True,6.298,,"LINESTRING (6.7901485 52.2664351, 6.7902011 52.2663885)",,,
"[112613322, 1057760926]",True,"['1', '2']",Deldenerstraat,primary,50,False,117.274,,"LINESTRING (6.7901485 52.2664351, 6.7900789 52.2664173, 6.7899862 52.2663985, 6.7899048 52.2663906, 6.789777 52.2663811, 6.7896511 52.2663771, 6.7895661 52.2663774, 6.7894599 52.2663797, 6.7892972 52.2663952, 6.7892068 52.2664076, 6.7891078 52.2664276, 6.7889633 52.2664619, 6.788846 52.2664965, 6.7886913 52.2665457, 6.7886065 52.2665656, 6.7885037 52.2665893)",,,
765051134,False,1,Bornsestraat,unclassified,50,False,7.082,,"LINESTRING (6.7919981 52.2669744, 6.7919687 52.2670355)",,,
856888352,False,,,unclassified,,False,59.016999999999996,,"LINESTRING (6.7919981 52.2669744, 6.7920131 52.2669544, 6.792033 52.2669275, 6.7920486 52.2669144, 6.7920742 52.2669015, 6.7920992 52.2668945, 6.792129 52.2668933, 6.7921619 52.2668978, 6.7925518 52.2670084, 6.7925949 52.2670077, 6.792627 52.2669993, 6.7926335 52.2669959, 6.7926639 52.2669661, 6.7926904 52.2669341)",,,
856888352,False,,,unclassified,,True,19.241,,"LINESTRING (6.7919981 52.2669744, 6.7919752 52.2669883, 6.7919526 52.2669955, 6.7919316 52.2669963, 6.7917315 52.2669721)",,,
"[1128101035, 862501683, 862501684, 862501687, 768780991]",False,,Stationsplein,busway,30,True,75.033,,"LINESTRING (6.7955671 52.262101, 6.7955344 52.2621268, 6.7955156 52.2621339, 6.7954974 52.2621391, 6.7954725 52.2621444, 6.7953145 52.2621654, 6.7951259 52.2621901, 6.7949686 52.2622112, 6.7948633 52.2622248, 6.7946918 52.2622474, 6.7945139 52.2622709)",,,
789856868,False,,Stationsplein,busway,30,True,5.2909999999999995,,"LINESTRING (6.7955671 52.262101, 6.7955717 52.2620866, 6.795573 52.2620537)",,,
154715621,False,,Sherwood Rangers,residential,30,False,75.018,,"LINESTRING (6.7905413 52.2677651, 6.7907101 52.2677561, 6.790932 52.2677495, 6.7910047 52.2677524, 6.7914033 52.2678225, 6.7914328 52.2678267, 6.7915607 52.267845, 6.7916221 52.2678479)",,,
789856867,True,,Stationsplein,busway,30,False,7.399,,"LINESTRING (6.7957045 52.2620612, 6.7957803 52.2621089)",,,
1217598078,False,,Dr. Ariënsstraat,residential,,False,37.092,,"LINESTRING (6.7957622 52.2674063, 6.7955764 52.2677199)",,,
775197799,False,,Dr. Ariënsstraat,residential,,False,53.404,,"LINESTRING (6.7957622 52.2674063, 6.796227 52.2675094, 6.7962958 52.2675247, 6.7965 52.26757)",,,
775197799,False,,Dr. Ariënsstraat,residential,,True,43.684,,"LINESTRING (6.7957622 52.2674063, 6.7955447 52.2673599, 6.7953329 52.2673143, 6.795277 52.267318, 6.7952119 52.2673062, 6.7951539 52.2672912)",,,
775197799,False,,Dr. Ariënsstraat,residential,,True,53.403999999999996,,"LINESTRING (6.7965 52.26757, 6.7962958 52.2675247, 6.796227 52.2675094, 6.7957622 52.2674063)",,,
789856866,False,,Stationsplein,busway,30,True,7.344,,"LINESTRING (6.7945139 52.2622709, 6.7944084 52.2622848)",,,
"[1128101035, 862501683, 862501684, 862501687, 768780991]",False,,Stationsplein,busway,30,False,75.033,,"LINESTRING (6.7945139 52.2622709, 6.7946918 52.2622474, 6.7948633 52.2622248, 6.7949686 52.2622112, 6.7951259 52.2621901, 6.7953145 52.2621654, 6.7954725 52.2621444, 6.7954974 52.2621391, 6.7955156 52.2621339, 6.7955344 52.2621268, 6.7955671 52.262101)",,,
789856865,False,,Stationsplein,busway,30,False,5.359,,"LINESTRING (6.7943925 52.2622376, 6.7944084 52.2622848)",,,
"[1128101037, 6670637, 1128101038, 1128101039, 862501688, 862501689]",False,,Stationsplein,busway,30,True,90.81200000000003,,"LINESTRING (6.7943925 52.2622376, 6.7943732 52.2621801, 6.7943722 52.2621721, 6.7943725 52.262162, 6.7943736 52.2621579, 6.7943758 52.2621494, 6.7943823 52.262135, 6.7943938 52.2621207, 6.7944062 52.2621081, 6.7944255 52.2620968, 6.7944448 52.2620883, 6.7944682 52.2620829, 6.794645 52.2620596, 6.7947627 52.2620441, 6.7948966 52.2620265, 6.7950112 52.2620114, 6.7952685 52.2619776, 6.7954331 52.261956, 6.7954575 52.2619541, 6.7954839 52.2619553)",,,
789856870,True,,Stationsplein,busway,30,False,9.178,,"LINESTRING (6.7943925 52.2622376, 6.7944418 52.2622585, 6.7945139 52.2622709)",,,
789856868,False,,Stationsplein,busway,30,False,5.2909999999999995,,"LINESTRING (6.795573 52.2620537, 6.7955717 52.2620866, 6.7955671 52.262101)",,,
789856869,True,,Stationsplein,busway,30,False,9.076,,"LINESTRING (6.795573 52.2620537, 6.7956193 52.2620509, 6.7957045 52.2620612)",,,
789856873,False,,Stationsplein,busway,30,True,12.802999999999999,,"LINESTRING (6.795573 52.2620537, 6.7955683 52.2620347, 6.7955516 52.2620074, 6.7955281 52.2619852, 6.7954839 52.2619553)",,,
789856874,False,,Prins Bernhardplantsoen,residential,50,False,8.664,,"LINESTRING (6.7957803 52.2621089, 6.7956766 52.2621541)",,,
6670087,False,2,Prins Bernhardplantsoen,residential,50,True,168.035,,"LINESTRING (6.7957803 52.2621089, 6.79583 52.2620874, 6.7958798 52.2620699, 6.7959198 52.2620596, 6.7959587 52.2620517, 6.7960122 52.2620437, 6.7965208 52.2619783, 6.7974688 52.2618565, 6.7976981 52.261827, 6.7978706 52.2618058, 6.797962 52.2617957, 6.7980704 52.2617817, 6.7981759 52.2617649)",,,
856953369,True,1,Deldenerstraat,primary,50,False,4.719,,"LINESTRING (6.7875463 52.2664587, 6.7876137 52.2664687)",,,
"[856953368, 856953371]",True,1,Marskant,secondary,50,False,69.50500000000001,,"LINESTRING (6.7875463 52.2664587, 6.787555 52.2664205, 6.7875715 52.2663768, 6.7876194 52.2662941, 6.7876976 52.2661665, 6.7877329 52.2661094, 6.7877838 52.2660351, 6.7878226 52.2659915, 6.7878691 52.265955, 6.7879716 52.2659052)",,,
6670832,False,3,Tuindorpstraat,unclassified,30,True,15.945,,"LINESTRING (6.7857073 52.2658959, 6.7856381 52.2657589)",,,
856953378,True,2,Tuindorpstraat,unclassified,50,False,35.451,,"LINESTRING (6.7857073 52.2658959, 6.7857844 52.265986, 6.7858533 52.2660902, 6.7858628 52.2661372, 6.7858386 52.2661926)",,,
856953384,True,1,Deldenerstraat,primary,50,False,39.33,,"LINESTRING (6.7851615 52.2661755, 6.785274 52.2661665, 6.7854819 52.2661741, 6.7855414 52.2661772, 6.7857372 52.2661873)",,,
139419092,False,1,Marssteeg,residential,50,True,58.114000000000004,,"LINESTRING (6.7887667 52.266112, 6.7887125 52.2660847, 6.7885072 52.2659852, 6.7884106 52.2659479, 6.7883712 52.2659365, 6.7881853 52.2658875, 6.7881421 52.265873, 6.7880462 52.2658371)",,,
6670737,False,2,Mitchamplein,tertiary,50,True,20.137,,"LINESTRING (6.7864884 52.2667441, 6.7864179 52.2668503, 6.7864035 52.26688, 6.7863899 52.2669145)",,,
1057982322,True,2,Mitchamplein,tertiary,50,False,42.692,,"LINESTRING (6.7864884 52.2667441, 6.7864896 52.2666629, 6.7865281 52.2665867, 6.7866091 52.2664599, 6.7866344 52.2664251, 6.7866612 52.2663792)",,,
856953377,True,,Tuindorpstraat,unclassified,50,False,5.343,,"LINESTRING (6.7858386 52.2661926, 6.7858215 52.2662395)",,,
"[856964720, 856953382]",True,"['1', '2']",Deldenerstraat,primary,50,False,64.177,,"LINESTRING (6.7858386 52.2661926, 6.7859063 52.2661981, 6.7860373 52.2662108, 6.7865331 52.2662925, 6.7865682 52.2663004, 6.7867524 52.266332)",,,
6670993,True,1,Marskant,secondary,50,False,6.679,,"LINESTRING (6.7876137 52.2664687, 6.7875581 52.2665182)",,,
1057760927,True,1,Deldenerstraat,primary,50,False,12.915,,"LINESTRING (6.7876137 52.2664687, 6.7877027 52.2664868, 6.7877944 52.2665042)",,,
"[6670994, 6670988, 856953390, 1057760927]",True,1,Deldenerstraat,primary,50,False,170.12099999999998,,"LINESTRING (6.7877944 52.2665042, 6.7879553 52.2665349, 6.7880635 52.2665533, 6.78817 52.2665622, 6.7882766 52.2665618, 6.7883818 52.2665552, 6.7884753 52.2665429, 6.7884898 52.2665389, 6.7886149 52.2665126, 6.7887297 52.2664791, 6.7889254 52.2664169, 6.789044 52.2663851, 6.7891847 52.2663569, 6.7892848 52.2663438, 6.7893988 52.2663447, 6.7895648 52.2663465, 6.789825 52.2663489, 6.7899444 52.2663497, 6.7900415 52.2663523, 6.7901183 52.2663644, 6.7902011 52.2663885)",,,
856953372,True,1,Marskant,secondary,50,False,6.665,,"LINESTRING (6.7875581 52.2665182, 6.7875463 52.2664587)",,,
1057760924,True,1,Deldenerstraat,primary,50,False,54.99,,"LINESTRING (6.7875581 52.2665182, 6.7872845 52.2664792, 6.7869036 52.26642, 6.786775 52.2663966)",,,
6670823,False,,Heemafstraat,residential,50,False,77.48,,"LINESTRING (6.7885037 52.2665893, 6.7885168 52.2666319, 6.7885437 52.2667625, 6.7885711 52.2669295, 6.788598 52.267031, 6.7886193 52.2671111, 6.7886617 52.2672791)",,,
856953367,True,2,Deldenerstraat,primary,50,False,65.792,,"LINESTRING (6.7885037 52.2665893, 6.788414 52.2666009, 6.7882931 52.2666097, 6.7881576 52.2666089, 6.78806 52.2665985, 6.7878324 52.2665618, 6.7877707 52.2665511, 6.7876506 52.2665315, 6.7875581 52.2665182)",,,
1057760924,True,1,Deldenerstraat,primary,50,False,7.982,,"LINESTRING (6.786775 52.2663966, 6.7866612 52.2663792)",,,
"[1057596709, 1067199589]",True,1,Mitchamplein,tertiary,50,False,43.50200000000001,,"LINESTRING (6.786775 52.2663966, 6.7867447 52.2664412, 6.7866637 52.2665526, 6.7865597 52.2666905, 6.7864884 52.2667441)",,,
1067199589,True,1,Mitchamplein,tertiary,50,False,7.346,,"LINESTRING (6.7867524 52.266332, 6.786775 52.2663966)",,,
1057552313,True,2,Deldenerstraat,primary,50,False,55.83200000000001,,"LINESTRING (6.7867524 52.266332, 6.7869409 52.2663632, 6.7872812 52.266417, 6.7873105 52.2664216, 6.7875463 52.2664587)",,,
1067199588,True,1,Mitchamplein,tertiary,50,False,8.128,,"LINESTRING (6.7866612 52.2663792, 6.7867524 52.266332)",,,
"[1067199587, 6670990]",True,"['1', '2']",Deldenerstraat,primary,50,False,59.236000000000004,,"LINESTRING (6.7866612 52.2663792, 6.7864954 52.2663524, 6.7864334 52.2663403, 6.7862926 52.2663144, 6.7860954 52.2662801, 6.7858877 52.2662478, 6.7858215 52.2662395)",,,
856953384,True,1,Deldenerstraat,primary,50,False,6.925,,"LINESTRING (6.7857372 52.2661873, 6.7858386 52.2661926)",,,
1098848601,True,1,Tuindorpstraat,unclassified,50,False,32.812,,"LINESTRING (6.7857372 52.2661873, 6.7857575 52.2661295, 6.7857169 52.2659889, 6.7857073 52.2658959)",,,
1098848602,True,,Tuindorpstraat,unclassified,50,False,5.119,,"LINESTRING (6.7857258 52.2662328, 6.7857372 52.2661873)",,,
856953387,True,1,Deldenerstraat,primary,50,False,39.107,,"LINESTRING (6.7857258 52.2662328, 6.7856052 52.2662277, 6.7855347 52.2662223, 6.7853024 52.2662044, 6.7851615 52.2661755)",,,
1098848606,False,,Mitchamplein,residential,30,False,14.605,,"LINESTRING (6.786604 52.2669237, 6.7863899 52.2669145)",,,
1098848606,False,,Mitchamplein,residential,30,True,14.605,,"LINESTRING (6.7863899 52.2669145, 6.786604 52.2669237)",,,
6670737,False,2,Mitchamplein,tertiary,50,False,20.137,,"LINESTRING (6.7863899 52.2669145, 6.7864035 52.26688, 6.7864179 52.2668503, 6.7864884 52.2667441)",,,
"[6670737, 6670867]",False,2,"['Bankastraat', 'Mitchamplein']",tertiary,50,"[False, True]",48.318,,"LINESTRING (6.7863899 52.2669145, 6.7863964 52.2669617, 6.7864173 52.2670124, 6.786437 52.267048, 6.786444 52.2670864, 6.7864412 52.267115, 6.7864323 52.2671351, 6.7864264 52.2671556, 6.7862925 52.2673252)",,,
533243258,False,,Sumatrastraat,residential,30,False,13.237000000000002,,"LINESTRING (6.7863899 52.2669145, 6.7862657 52.2669263, 6.7861978 52.2669332)",,,
1217598078,False,,Dr. Ariënsstraat,residential,,True,37.092,,"LINESTRING (6.7955764 52.2677199, 6.7957622 52.2674063)",,,
