osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,tunnel
6879810,True,,Sonsbeeksingel,residential,30,False,81.65,"LINESTRING (5.9119928 51.9858441, 5.9128084 51.9859081, 5.9131764 51.9859325)",,,
708649971,True,,Sonsbeeksingel,residential,30,False,43.374,"LINESTRING (5.916557 51.9858436, 5.9171837 51.9857871)",,,
6879876,True,1,De la Reijstraat,residential,30,False,71.723,"LINESTRING (5.9063695 51.9858939, 5.9064053 51.9858496, 5.9064369 51.9857996, 5.9067121 51.9852849)",,,
6879879,False,,Cronjéstraat,residential,30,False,37.096000000000004,"LINESTRING (5.9063695 51.9858939, 5.9065739 51.9860414, 5.9067174 51.9861496)",,,
708649971,True,,Sonsbeeksingel,residential,30,False,67.689,"LINESTRING (5.9155753 51.9859146, 5.916557 51.9858436)",,,
227984991,True,,Klarendalseweg,residential,30,False,113.895,"LINESTRING (5.9155753 51.9859146, 5.9157684 51.9860498, 5.9160111 51.9862199, 5.9162618 51.9863954, 5.9162816 51.9864093, 5.9165312 51.9865797, 5.9166792 51.9866807)",,,
708649971,True,,Sonsbeeksingel,residential,30,False,10.394,"LINESTRING (5.9154239 51.9859212, 5.9155753 51.9859146)",,,
6878047,True,,West-Peterstraat,living_street,15,False,81.762,"LINESTRING (5.9154239 51.9859212, 5.9154692 51.9865573, 5.9154762 51.9866558)",,,
6879853,True,,Van Hasseltstraat,living_street,15,False,71.186,"LINESTRING (5.9131764 51.9859325, 5.9130577 51.9865685)",,,
708649970,False,,Sonsbeeksingel,residential,30,False,70.489,"LINESTRING (5.9131764 51.9859325, 5.9133635 51.9859312, 5.913713 51.9859445, 5.9140686 51.985953, 5.9142048 51.9859534)",,,
6878397,False,,Hommelseweg,tertiary,30,False,68.646,"LINESTRING (5.9142048 51.9859534, 5.9142182 51.9862973, 5.9142266 51.9865706)",,,
"[6878410, 6878405, 6878406]",False,,Hommelstraat,tertiary,30,True,38.106,"LINESTRING (5.9142048 51.9859534, 5.9142036 51.985883, 5.9141936 51.9857697, 5.9141749 51.9856113)",,,
708649970,False,,Sonsbeeksingel,residential,30,True,70.489,"LINESTRING (5.9142048 51.9859534, 5.9140686 51.985953, 5.913713 51.9859445, 5.9133635 51.9859312, 5.9131764 51.9859325)",,,
708649971,True,,Sonsbeeksingel,residential,30,False,83.711,"LINESTRING (5.9142048 51.9859534, 5.9142837 51.9859596, 5.9143402 51.985964, 5.9154239 51.9859212)",,,
6878049,True,,Koolstraat,residential,30,False,62.56,"LINESTRING (5.917053 51.9860995, 5.9168243 51.9866442)",,,
"[267295952, 6878228]",True,,"['Elly Lamakerplantsoen', 'Putstraat']",residential,30,False,49.824999999999996,"LINESTRING (5.917053 51.9860995, 5.9166752 51.9860157, 5.9165988 51.9859855, 5.9165724 51.9859332, 5.916557 51.9858436)",,,
6879840,False,,Steijnstraat,residential,30,False,95.313,"LINESTRING (5.9074243 51.9860589, 5.9087953 51.9862067)",,,
6879858,False,,Bothaplein,residential,30,False,49.465,"LINESTRING (5.9074243 51.9860589, 5.9071837 51.9863866, 5.9071369 51.9864201, 5.9070794 51.9864408)",,,
6879859,False,,Sint Marten,living_street,15,False,39.177,"LINESTRING (5.91111 51.98621, 5.9110834 51.9862703, 5.91096 51.98655)",,,
6879857,False,,Bothaplein,residential,30,False,40.78,"LINESTRING (5.9067174 51.9861496, 5.9068976 51.9862951, 5.9070794 51.9864408)",,,
6879879,False,,Cronjéstraat,residential,30,True,37.096000000000004,"LINESTRING (5.9067174 51.9861496, 5.9065739 51.9860414, 5.9063695 51.9858939)",,,
6879920,True,1,De la Reijstraat,residential,30,False,76.694,"LINESTRING (5.9067174 51.9861496, 5.9066333 51.9862169, 5.9060254 51.9865759, 5.9059356 51.9866419)",,,
6879840,False,,Steijnstraat,residential,30,True,95.313,"LINESTRING (5.9087953 51.9862067, 5.9074243 51.9860589)",,,
6879873,False,,De Wetstraat,residential,30,False,85.331,"LINESTRING (5.9087953 51.9862067, 5.9082256 51.9868892)",,,
"[6879840, 606347394]",False,,Steijnstraat,residential,"['30', '50']",False,75.881,"LINESTRING (5.9087953 51.9862067, 5.9098392 51.986321, 5.9098862 51.9863264)",,,
6880126,True,,Apeldoornseweg,primary,50,False,9.92,"LINESTRING (5.910129 51.9863012, 5.9100581 51.986379)",,,
6880124,False,,Steijnstraat,residential,50,False,13.145,"LINESTRING (5.9098862 51.9863264, 5.9100581 51.986379)",,,
6880119,True,,Apeldoornseweg,primary,50,False,81.29899999999999,"LINESTRING (5.9098862 51.9863264, 5.9103072 51.9858595, 5.9103754 51.985794, 5.9104295 51.9857494, 5.9104912 51.9856984)",,,
"[6879840, 606347394]",False,,Steijnstraat,residential,"['50', '30']",True,75.881,"LINESTRING (5.9098862 51.9863264, 5.9098392 51.986321, 5.9087953 51.9862067)",,,
6880124,False,,Steijnstraat,residential,50,True,13.145,"LINESTRING (5.9100581 51.986379, 5.9098862 51.9863264)",,,
6880126,True,,Apeldoornseweg,primary,50,False,106.886,"LINESTRING (5.9100581 51.986379, 5.9096913 51.9867998, 5.9093296 51.9872291)",,,
478995422,True,1,Sonsbeekweg,secondary,50,False,38.234,"LINESTRING (5.9055532 51.9863916, 5.9057322 51.9865008, 5.9059356 51.9866419)",,,
"[606347393, 6879790]",True,1,De la Reijstraat,residential,30,False,78.889,"LINESTRING (5.9055532 51.9863916, 5.9056544 51.9863401, 5.9063098 51.9859507, 5.9063407 51.9859248, 5.9063695 51.9858939)",,,
6879854,False,,Paul Krugerstraat,residential,30,False,28.515,"LINESTRING (5.9070794 51.9864408, 5.90733 51.9866456)",,,
6879857,False,,Bothaplein,residential,30,True,40.78,"LINESTRING (5.9070794 51.9864408, 5.9068976 51.9862951, 5.9067174 51.9861496)",,,
6879858,False,,Bothaplein,residential,30,True,49.465,"LINESTRING (5.9070794 51.9864408, 5.9071369 51.9864201, 5.9071837 51.9863866, 5.9074243 51.9860589)",,,
6879868,True,,Schrassertstraat,living_street,15,False,67.36,"LINESTRING (5.9118297 51.98649, 5.9116545 51.9870861)",,,
6879844,True,,Schrassertstraat,living_street,15,False,73.823,"LINESTRING (5.9118297 51.98649, 5.9118675 51.9864572, 5.9118953 51.9863709, 5.911943 51.986215, 5.9119128 51.9861075, 5.911978 51.9858928, 5.9119928 51.9858441)",,,
6879859,False,,Sint Marten,living_street,15,True,39.177,"LINESTRING (5.91096 51.98655, 5.9110834 51.9862703, 5.91111 51.98621)",,,
6879921,True,,Sint Marten,living_street,15,False,64.192,"LINESTRING (5.91096 51.98655, 5.9109 51.9865, 5.9107506 51.9864538, 5.9101681 51.986309, 5.910129 51.9863012)",,,
6877992,True,,Van Spaenstraat,living_street,15,False,84.544,"LINESTRING (5.9130577 51.9865685, 5.9118297 51.98649)",,,
6879853,True,,Van Hasseltstraat,living_street,15,False,71.742,"LINESTRING (5.9130577 51.9865685, 5.9129277 51.9872087)",,,
6878397,False,,Hommelseweg,tertiary,30,False,8.902,"LINESTRING (5.9142266 51.9865706, 5.9142388 51.9866503)",,,
6878044,True,,Zuid-Peterstraat,living_street,15,False,86.096,"LINESTRING (5.9142266 51.9865706, 5.9146711 51.9866033, 5.91523 51.98664, 5.9154762 51.9866558)",,,
6878397,False,,Hommelseweg,tertiary,30,True,68.646,"LINESTRING (5.9142266 51.9865706, 5.9142182 51.9862973, 5.9142048 51.9859534)",,,
469531488,False,,Klarendalseweg,residential,30,False,13.681000000000001,"LINESTRING (5.9168243 51.9866442, 5.9168438 51.9866989, 5.9168402 51.9867659)",,,
469531489,False,,Koolstraat,residential,30,True,11.425,"LINESTRING (5.9168243 51.9866442, 5.9167412 51.9866461, 5.9166792 51.9866807)",,,
478995418,True,1,De la Reijstraat,residential,50,False,4.502,"LINESTRING (5.9059356 51.9866419, 5.9058939 51.9866732)",,,
478995422,True,1,Sonsbeekweg,secondary,50,False,19.773,"LINESTRING (5.9059356 51.9866419, 5.9061191 51.9867792)",,,
6879854,False,,Paul Krugerstraat,residential,30,False,70.938,"LINESTRING (5.90733 51.9866456, 5.9079575 51.9871532)",,,
6879854,False,,Paul Krugerstraat,residential,30,True,28.515,"LINESTRING (5.90733 51.9866456, 5.9070794 51.9864408)",,,
6879856,False,,Paul Krugerstraat,residential,30,False,67.691,"LINESTRING (5.90733 51.9866456, 5.9074131 51.9866472, 5.9075067 51.9866601, 5.9082256 51.9868892)",,,
6877992,True,,Van Spaenstraat,living_street,15,False,81.39,"LINESTRING (5.9142388 51.9866503, 5.9130577 51.9865685)",,,
6878397,False,,Hommelseweg,tertiary,30,True,8.902,"LINESTRING (5.9142388 51.9866503, 5.9142266 51.9865706)",,,
6878397,False,,Hommelseweg,tertiary,30,False,56.099000000000004,"LINESTRING (5.9142388 51.9866503, 5.9142883 51.9868839, 5.9143162 51.9870206, 5.9143519 51.9871499)",,,
6878047,True,,West-Peterstraat,living_street,15,False,68.662,"LINESTRING (5.9154762 51.9866558, 5.9154776 51.9866753, 5.9154863 51.9867958, 5.9154683 51.9868351, 5.9154758 51.9869388, 5.9154893 51.9871406, 5.9154863 51.9872059, 5.9154684 51.9872704)",,,
6878122,False,,Klarendalseweg,residential,30,True,14.723,"LINESTRING (5.9166792 51.9866807, 5.9167417 51.9867276, 5.9168402 51.9867659)",,,
6878132,False,,Oost-Peterstraat,residential,30,False,77.36200000000001,"LINESTRING (5.9166792 51.9866807, 5.9163312 51.9868865, 5.9163649 51.9869086, 5.9163939 51.9869611, 5.9163632 51.9870052, 5.9163088 51.9870362, 5.9162308 51.9870362, 5.9161377 51.9870247, 5.915963 51.9869911)",,,
469531489,False,,Koolstraat,residential,30,False,11.425,"LINESTRING (5.9166792 51.9866807, 5.9167412 51.9866461, 5.9168243 51.9866442)",,,
6878123,False,,Klarendalseweg,residential,30,False,12.85,"LINESTRING (5.9169051 51.9868283, 5.9170222 51.9869186)",,,
6878123,False,,Klarendalseweg,residential,30,True,8.24,"LINESTRING (5.9169051 51.9868283, 5.9168402 51.9867659)",,,
6878123,False,,Klarendalseweg,residential,30,False,23.482,"LINESTRING (5.9170222 51.9869186, 5.9173081 51.9870352)",,,
6878123,False,,Klarendalseweg,residential,30,True,12.85,"LINESTRING (5.9170222 51.9869186, 5.9169051 51.9868283)",,,
6878159,True,,Akkerstraat,residential,30,False,85.76499999999999,"LINESTRING (5.9170222 51.9869186, 5.9168676 51.98747, 5.9168272 51.9876023, 5.9168113 51.9876788)",,,
6879873,False,,De Wetstraat,residential,30,True,85.331,"LINESTRING (5.9082256 51.9868892, 5.9087953 51.9862067)",,,
6879856,False,,Paul Krugerstraat,residential,30,True,67.691,"LINESTRING (5.9082256 51.9868892, 5.9075067 51.9866601, 5.9074131 51.9866472, 5.90733 51.9866456)",,,
6879873,False,,De Wetstraat,residential,30,False,35.084,"LINESTRING (5.9082256 51.9868892, 5.9080381 51.9871114, 5.9079985 51.9871353, 5.9079575 51.9871532)",,,
6878123,False,,Klarendalseweg,residential,30,True,23.482,"LINESTRING (5.9173081 51.9870352, 5.9170222 51.9869186)",,,
6878123,False,,Klarendalseweg,residential,30,False,45.485,"LINESTRING (5.9173081 51.9870352, 5.9175152 51.9871037, 5.9178933 51.9872287)",,,
6878231,False,,Hovenierstraat,residential,30,False,155.335,"LINESTRING (5.9173081 51.9870352, 5.917459 51.9866309, 5.9175939 51.9865147, 5.9177017 51.9862565, 5.9176835 51.9861028, 5.9178778 51.9857017)",,,
6878132,False,,Oost-Peterstraat,residential,30,True,77.362,"LINESTRING (5.915963 51.9869911, 5.9161377 51.9870247, 5.9162308 51.9870362, 5.9163088 51.9870362, 5.9163632 51.9870052, 5.9163939 51.9869611, 5.9163649 51.9869086, 5.9163312 51.9868865, 5.9166792 51.9866807)",,,
6879875,True,,Marten van Rossemstraat,living_street,15,False,88.246,"LINESTRING (5.9116545 51.9870861, 5.9129277 51.9872087)",,,
6879868,True,,Schrassertstraat,living_street,15,False,72.702,"LINESTRING (5.9116545 51.9870861, 5.9115422 51.9874404, 5.911451 51.9877278)",,,
162029618,False,,Nijhoffstraat,residential,50,True,13.547,"LINESTRING (5.9091539 51.9871731, 5.9093296 51.9872291)",,,
6880119,True,,Apeldoornseweg,primary,50,False,106.672,"LINESTRING (5.9091539 51.9871731, 5.9095271 51.9867395, 5.9098862 51.9863264)",,,
6878179,False,,Noord-Peterstraat,living_street,15,False,22.303,"LINESTRING (5.9143519 51.9871499, 5.9146745 51.9871775)",,,
6878397,False,,Hommelseweg,tertiary,30,False,22.101,"LINESTRING (5.9143519 51.9871499, 5.9144316 51.9873425)",,,
6878397,False,,Hommelseweg,tertiary,30,True,56.099000000000004,"LINESTRING (5.9143519 51.9871499, 5.9143162 51.9870206, 5.9142883 51.9868839, 5.9142388 51.9866503)",,,
6879854,False,,Paul Krugerstraat,residential,30,True,70.938,"LINESTRING (5.9079575 51.9871532, 5.90733 51.9866456)",,,
6879854,False,,Paul Krugerstraat,residential,30,False,82.968,"LINESTRING (5.9079575 51.9871532, 5.9086091 51.987665, 5.9086739 51.9877168, 5.9087008 51.9877423)",,,
6879873,False,,De Wetstraat,residential,30,True,35.084,"LINESTRING (5.9079575 51.9871532, 5.9079985 51.9871353, 5.9080381 51.9871114, 5.9082256 51.9868892)",,,
6879875,True,,Marten van Rossemstraat,living_street,15,False,79.605,"LINESTRING (5.9129277 51.9872087, 5.914078 51.9873121)",,,
6878123,False,,Klarendalseweg,residential,30,True,45.485,"LINESTRING (5.9178933 51.9872287, 5.9175152 51.9871037, 5.9173081 51.9870352)",,,
162029618,False,,Nijhoffstraat,residential,50,False,13.547,"LINESTRING (5.9093296 51.9872291, 5.9091539 51.9871731)",,,
6880126,True,,Apeldoornseweg,primary,50,False,77.05300000000001,"LINESTRING (5.9093296 51.9872291, 5.9090184 51.9876185, 5.908896 51.9877499, 5.9088285 51.987849)",,,
"[6878181, 508086717]",False,,"['Landbouwstraat', 'Noord-Peterstraat']",living_street,15,False,154.52100000000002,"LINESTRING (5.9154684 51.9872704, 5.9159887 51.9873298, 5.9159751 51.9873674, 5.9159294 51.9875653, 5.9159373 51.9876105, 5.9159316 51.9876601, 5.9158449 51.987936, 5.9158761 51.9880357, 5.9158476 51.9881104, 5.9158274 51.9881831, 5.9157917 51.988379)",,,
6878397,False,,Hommelseweg,tertiary,30,True,22.101,"LINESTRING (5.9144316 51.9873425, 5.9143519 51.9871499)",,,
227989747,False,,Marten van Rossemstraat,residential,30,True,24.449,"LINESTRING (5.9144316 51.9873425, 5.914078 51.9873121)",,,
6878397,False,,Hommelseweg,tertiary,30,False,28.645,"LINESTRING (5.9144316 51.9873425, 5.9144611 51.9874051, 5.9145482 51.9875899)",,,
6878397,False,,Hommelseweg,tertiary,30,False,53.328,"LINESTRING (5.9145482 51.9875899, 5.9146996 51.9879129, 5.9147303 51.9879785, 5.9147716 51.9880492)",,,
6878397,False,,Hommelseweg,tertiary,30,True,28.645,"LINESTRING (5.9145482 51.9875899, 5.9144611 51.9874051, 5.9144316 51.9873425)",,,
"[734604773, 6878174]",True,,"['Agnietenplaats', 'Paardensteeg']",living_street,15,False,142.526,"LINESTRING (5.9145482 51.9875899, 5.9149608 51.98752, 5.9150518 51.9876207, 5.9151866 51.9875948, 5.9153312 51.987793, 5.9153262 51.9879893, 5.915344 51.98803, 5.9153867 51.9880429, 5.91542 51.9880673, 5.915417 51.9883664)",,,
6879778,False,,De Wiltstraat,living_street,15,False,31.131,"LINESTRING (5.9106546 51.9876387, 5.9105807 51.9878082, 5.9104722 51.9878885)",,,
6879921,True,,Sint Marten,living_street,15,False,123.772,"LINESTRING (5.9106546 51.9876387, 5.9107552 51.9873829, 5.9109594 51.9868734, 5.9109864 51.9867401, 5.91096 51.98655)",,,
6879959,True,,Nijhoffstraat,living_street,15,False,101.69900000000001,"LINESTRING (5.9106546 51.9876387, 5.9105765 51.987601, 5.9093639 51.9872435, 5.9093296 51.9872291)",,,
1171825983,False,,Veldstraat,residential,30,False,11.287,"LINESTRING (5.9166475 51.9876675, 5.9168113 51.9876788)",,,
6878202,True,,Akkerstraat,residential,30,False,95.26100000000001,"LINESTRING (5.9166475 51.9876675, 5.9167057 51.9874707, 5.9167143 51.9874371, 5.9168504 51.9869021, 5.9169051 51.9868283)",,,
6878213,False,,Veldstraat,living_street,15,False,49.473,"LINESTRING (5.9168113 51.9876788, 5.9175176 51.9877724)",,,
1171825983,False,,Veldstraat,residential,30,True,11.287,"LINESTRING (5.9168113 51.9876788, 5.9166475 51.9876675)",,,
6878194,True,,Akkerstraat,residential,30,False,82.95,"LINESTRING (5.9168113 51.9876788, 5.9167001 51.9880664, 5.9166005 51.9884134)",,,
6879959,True,,Nijhoffstraat,living_street,15,False,55.428,"LINESTRING (5.911451 51.9877278, 5.9106546 51.9876387)",,,
227989748,False,,Nijhoffstraat,living_street,15,True,95.727,"LINESTRING (5.911451 51.9877278, 5.9117972 51.9877652, 5.9128315 51.9878631)",,,
6880119,True,,Apeldoornseweg,primary,50,False,70.488,"LINESTRING (5.9087008 51.9877423, 5.9091539 51.9871731)",,,
6880153,False,,Jacob Cremerstraat,residential,50,False,14.739,"LINESTRING (5.9087008 51.9877423, 5.9088285 51.987849)",,,
6879854,False,,Paul Krugerstraat,residential,30,True,82.968,"LINESTRING (5.9087008 51.9877423, 5.9086739 51.9877168, 5.9086091 51.987665, 5.9079575 51.9871532)",,,
6878153,False,,Warmoesstraat,residential,30,False,83.472,"LINESTRING (5.9175176 51.9877724, 5.9171343 51.988485)",,,
6878213,False,,Veldstraat,living_street,15,False,41.736,"LINESTRING (5.9175176 51.9877724, 5.9181017 51.9878796)",,,
6878213,False,,Veldstraat,living_street,15,True,49.473,"LINESTRING (5.9175176 51.9877724, 5.9168113 51.9876788)",,,
6879841,False,,Van Slichtenhorststraat,residential,30,False,38.678,"LINESTRING (5.9128315 51.9878631, 5.9127595 51.9882081)",,,
6879777,True,,Van Hasseltstraat,living_street,15,False,73.072,"LINESTRING (5.9128315 51.9878631, 5.9128796 51.9875911, 5.9128864 51.9875373, 5.9129277 51.9872087)",,,
227989748,False,,Nijhoffstraat,living_street,15,False,95.727,"LINESTRING (5.9128315 51.9878631, 5.9117972 51.9877652, 5.911451 51.9877278)",,,
6879778,False,,De Wiltstraat,living_street,15,True,31.131,"LINESTRING (5.9104722 51.9878885, 5.9105807 51.9878082, 5.9106546 51.9876387)",,,
6879795,False,,De Wiltstraat,residential,30,False,71.481,"LINESTRING (5.9104722 51.9878885, 5.9103302 51.9879789, 5.9098495 51.988285, 5.9098145 51.9883162, 5.9097849 51.9883663)",,,
6879869,False,,De Wiltstraat,residential,30,False,103.705,"LINESTRING (5.9104722 51.9878885, 5.9114926 51.9880414, 5.9113828 51.9883192)",,,
6880153,False,,Jacob Cremerstraat,residential,50,True,14.739,"LINESTRING (5.9088285 51.987849, 5.9087008 51.9877423)",,,
6879833,False,,Jacob Cremerstraat,residential,50,False,87.19,"LINESTRING (5.9088285 51.987849, 5.9088675 51.9878841, 5.9089683 51.9879583, 5.9096584 51.9884433)",,,
380620634,True,,Apeldoornseweg,primary,50,False,103.33599999999998,"LINESTRING (5.9088285 51.987849, 5.9087801 51.987941, 5.9087624 51.987964, 5.9085356 51.9882704, 5.9083193 51.9885604, 5.9082672 51.9886285, 5.9082062 51.9886946)",,,
6878213,False,,Veldstraat,living_street,15,True,41.736,"LINESTRING (5.9181017 51.9878796, 5.9175176 51.9877724)",,,
6878212,False,,Oogststraat,residential,30,False,80.80499999999999,"LINESTRING (5.9181017 51.9878796, 5.9180009 51.9880597, 5.917717 51.9885666)",,,
6877993,True,,Nijhoffstraat,living_street,15,False,134.459,"LINESTRING (5.9147716 51.9880492, 5.9135648 51.9879383, 5.9128315 51.9878631)",,,
6878397,False,,Hommelseweg,tertiary,30,False,47.428,"LINESTRING (5.9147716 51.9880492, 5.9149134 51.9882651, 5.9150402 51.9884423)",,,
6878397,False,,Hommelseweg,tertiary,30,True,53.328,"LINESTRING (5.9147716 51.9880492, 5.9147303 51.9879785, 5.9146996 51.9879129, 5.9145482 51.9875899)",,,
"[1078127353, 6880069]",False,,Sonsbeekweg,secondary_link,50,False,34.237,"LINESTRING (5.9078234 51.9881699, 5.9082074 51.9882647, 5.9082487 51.9882754, 5.9082859 51.9882867)",,,
"[6880130, 6880159]",False,,Sonsbeekweg,secondary,50,"[False, True]",48.678999999999995,"LINESTRING (5.9078234 51.9881699, 5.9078824 51.9882573, 5.9079226 51.9883192, 5.9079632 51.9884035, 5.9079906 51.9884603, 5.9080564 51.9885382, 5.9080925 51.9885732)",,,
6880130,False,,Sonsbeekweg,secondary,50,True,193.93,"LINESTRING (5.9078234 51.9881699, 5.9075876 51.9879407, 5.9073306 51.9877147, 5.9069396 51.9873953, 5.9065417 51.9870929, 5.9061191 51.9867792)",,,
6879841,False,,Van Slichtenhorststraat,residential,30,True,38.678,"LINESTRING (5.9127595 51.9882081, 5.9128315 51.9878631)",,,
380620635,True,,Apeldoornseweg,primary,50,False,66.906,"LINESTRING (5.9082859 51.9882867, 5.9083147 51.9882486, 5.908495 51.9880104, 5.9086139 51.9878715, 5.9087008 51.9877423)",,,
"[1078127353, 6880069]",False,,Sonsbeekweg,secondary_link,50,True,34.237,"LINESTRING (5.9082859 51.9882867, 5.9082487 51.9882754, 5.9082074 51.9882647, 5.9078234 51.9881699)",,,
6879869,False,,De Wiltstraat,residential,30,True,103.705,"LINESTRING (5.9113828 51.9883192, 5.9114926 51.9880414, 5.9104722 51.9878885)",,,
6878174,True,,Agnietenplaats,living_street,15,False,5.877,"LINESTRING (5.915417 51.9883664, 5.9154132 51.9884192)",,,
508088459,True,,Agnietenstraat,residential,30,False,25.695999999999998,"LINESTRING (5.915417 51.9883664, 5.915669 51.9883749, 5.9157917 51.988379)",,,
508086717,False,,Landbouwstraat,living_street,15,False,6.078,"LINESTRING (5.9157917 51.988379, 5.9157779 51.988433)",,,
"[6878181, 508086717]",False,,"['Landbouwstraat', 'Noord-Peterstraat']",living_street,15,True,154.52100000000002,"LINESTRING (5.9157917 51.988379, 5.9158274 51.9881831, 5.9158476 51.9881104, 5.9158761 51.9880357, 5.9158449 51.987936, 5.9159316 51.9876601, 5.9159373 51.9876105, 5.9159294 51.9875653, 5.9159751 51.9873674, 5.9159887 51.9873298, 5.9154684 51.9872704)",,,
508088459,True,,Agnietenstraat,residential,30,False,46.55,"LINESTRING (5.9157917 51.988379, 5.9163417 51.9884034, 5.9164697 51.9884094)",,,
508088459,True,,Agnietenstraat,residential,30,False,8.968,"LINESTRING (5.9164697 51.9884094, 5.9166005 51.9884134)",,,
6878118,True,,Akkerstraat,residential,30,False,83.398,"LINESTRING (5.9164697 51.9884094, 5.9165818 51.987977, 5.9166475 51.9876675)",,,
6878194,True,,Akkerstraat,residential,30,False,6.448,"LINESTRING (5.9166005 51.9884134, 5.91658 51.98847)",,,
508088459,True,,Agnietenstraat,residential,30,False,37.41,"LINESTRING (5.9166005 51.9884134, 5.9171343 51.988485)",,,
6878114,True,,Agnietenstraat,residential,30,False,16.327,"LINESTRING (5.9154132 51.9884192, 5.9151755 51.9884077)",,,
508086717,False,,Landbouwstraat,living_street,15,True,6.078,"LINESTRING (5.9157779 51.988433, 5.9157917 51.988379)",,,
6878114,True,,Agnietenstraat,residential,30,False,25.021,"LINESTRING (5.9157779 51.988433, 5.9155956 51.9884261, 5.9154132 51.9884192)",,,
6879838,False,,De Wiltstraat,residential,30,False,12.18,"LINESTRING (5.9097849 51.9883663, 5.9096584 51.9884433)",,,
6879795,False,,De Wiltstraat,residential,30,True,71.48100000000001,"LINESTRING (5.9097849 51.9883663, 5.9098145 51.9883162, 5.9098495 51.988285, 5.9103302 51.9879789, 5.9104722 51.9878885)",,,
6878118,True,,Akkerstraat,residential,30,False,5.799,"LINESTRING (5.9164614 51.9884613, 5.9164697 51.9884094)",,,
6878114,True,,Agnietenstraat,residential,30,False,46.926,"LINESTRING (5.9164614 51.9884613, 5.9163314 51.9884604, 5.9157779 51.988433)",,,
6878114,True,,Agnietenstraat,residential,30,False,8.179,"LINESTRING (5.91658 51.98847, 5.9164614 51.9884613)",,,
6878153,False,,Warmoesstraat,residential,30,False,6.655,"LINESTRING (5.9171343 51.988485, 5.917111 51.9885431)",,,
6878153,False,,Warmoesstraat,residential,30,True,83.472,"LINESTRING (5.9171343 51.988485, 5.9175176 51.9877724)",,,
508088459,True,,Agnietenstraat,residential,30,False,40.92,"LINESTRING (5.9171343 51.988485, 5.9172677 51.9885034, 5.917717 51.9885666)",,,
6879838,False,,De Wiltstraat,residential,30,True,12.18,"LINESTRING (5.9096584 51.9884433, 5.9097849 51.9883663)",,,
6879833,False,,Jacob Cremerstraat,residential,50,True,87.19,"LINESTRING (5.9096584 51.9884433, 5.9089683 51.9879583, 5.9088675 51.9878841, 5.9088285 51.987849)",,,
6878114,True,,Agnietenstraat,residential,30,False,37.258,"LINESTRING (5.917111 51.9885431, 5.91658 51.98847)",,,
6878153,False,,Warmoesstraat,residential,30,True,6.655,"LINESTRING (5.917111 51.9885431, 5.9171343 51.988485)",,,
6878212,False,,Oogststraat,residential,30,False,7.078,"LINESTRING (5.917717 51.9885666, 5.917688 51.9886277)",,,
6878212,False,,Oogststraat,residential,30,True,80.80499999999999,"LINESTRING (5.917717 51.9885666, 5.9180009 51.9880597, 5.9181017 51.9878796)",,,
6878212,False,,Oogststraat,residential,30,True,7.078,"LINESTRING (5.917688 51.9886277, 5.917717 51.9885666)",,,
6878114,True,,Agnietenstraat,residential,30,False,40.614999999999995,"LINESTRING (5.917688 51.9886277, 5.9175865 51.9886123, 5.9174114 51.9885869, 5.917111 51.9885431)",,,
"[6880130, 6880159]",False,,Sonsbeekweg,secondary,50,"[False, True]",48.678999999999995,"LINESTRING (5.9080925 51.9885732, 5.9080564 51.9885382, 5.9079906 51.9884603, 5.9079632 51.9884035, 5.9079226 51.9883192, 5.9078824 51.9882573, 5.9078234 51.9881699)",,,
380620635,True,,Apeldoornseweg,primary,50,False,34.544,"LINESTRING (5.9080925 51.9885732, 5.9081343 51.9884933, 5.90824 51.98835, 5.9082859 51.9882867)",,,
462546252,True,,Sonsbeekweg,secondary,50,False,15.584999999999999,"LINESTRING (5.9080925 51.9885732, 5.9081318 51.9886172, 5.9082062 51.9886946)",,,
28897261,False,,,busway,50,False,22.240000000000002,"LINESTRING (5.9053127 51.98328, 5.9055094 51.983267, 5.9056363 51.9832654)",,,
547005391,True,1,Willemsplein,residential,50,False,147.37799999999996,"LINESTRING (5.9053127 51.98328, 5.9055035 51.9833285, 5.9056623 51.9833924, 5.9057809 51.9834522, 5.905893 51.9835194, 5.9059758 51.98359, 5.9062383 51.9838132, 5.9062848 51.983866, 5.9063063 51.9839132, 5.9063133 51.983952, 5.9063104 51.9839939, 5.9062879 51.9840374, 5.9062718 51.9840604, 5.9062512 51.984081, 5.9062313 51.9841002, 5.9061969 51.984121, 5.9061515 51.9841347, 5.9060936 51.9841423, 5.9060361 51.9841403, 5.9059705 51.9841333, 5.9058991 51.9841181)",,,
667128472,False,,Apeldoornsestraat,primary,50,True,12.452,"LINESTRING (5.9117144 51.9844753, 5.9116646 51.984583)",,,
144430094,True,1,Apeldoornsestraat,primary,50,False,24.823999999999998,"LINESTRING (5.9117144 51.9844753, 5.9117052 51.9843964, 5.9116959 51.9843644, 5.9116437 51.9842575)",,,
700197617,True,3,Zijpendaalseweg,secondary,50,False,13.487,"LINESTRING (5.904611 51.9853374, 5.9046647 51.9852207)",,,
740121570,True,1,Zijpendaalseweg,primary_link,50,False,16.981,"LINESTRING (5.904611 51.9853374, 5.9045188 51.9852745, 5.9044374 51.9852286)",,,
