osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes
831691706,Talbot Street,residential,True,False,16.165999999999997,"LINESTRING (173.1882394 -41.3395029, 173.1881694 -41.3394693, 173.1881212 -41.3394421, 173.1880844 -41.3394164)",,,,
"[1126850745, 831691711]",Talbot Street,residential,False,False,250.64700000000002,"LINESTRING (173.1882394 -41.3395029, 173.1889465 -41.3401326, 173.1892276 -41.3403696, 173.1892918 -41.3404179, 173.1895119 -41.3405835, 173.1896393 -41.3406932, 173.1897675 -41.3408046, 173.1902109 -41.3412017)",,,,
591689786,Richmond Deviation,trunk,True,False,98.20400000000001,"LINESTRING (173.1840721 -41.3354415, 173.1838315 -41.3354923, 173.1835758 -41.3355543, 173.1834424 -41.3356112, 173.1832774 -41.3357035, 173.1832102 -41.335745, 173.1830469 -41.3358458)",SH 6,50,,2
868220241,,trunk_link,True,False,102.07300000000001,"LINESTRING (173.1840721 -41.3354415, 173.1836632 -41.335569, 173.1834632 -41.3356607, 173.1833146 -41.335759, 173.183212 -41.3358308, 173.1831943 -41.335868, 173.1831919 -41.335901, 173.1831984 -41.3359401, 173.183214 -41.3359821)",,,,1
868220243,,trunk_link,True,False,78.02199999999999,"LINESTRING (173.1822735 -41.3362188, 173.1824988 -41.3361191, 173.1827377 -41.3359756, 173.182852 -41.3358992, 173.1829359 -41.335856, 173.1829961 -41.3358467, 173.1830469 -41.3358458)",,,,
"[1081665942, 868220239]",Richmond Deviation,trunk,True,False,190.424,"LINESTRING (173.1822735 -41.3362188, 173.1828406 -41.3358296, 173.1829461 -41.3357622, 173.1831964 -41.3356022, 173.1833326 -41.3355335, 173.1834799 -41.3354755, 173.1836151 -41.3354419, 173.1841761 -41.3353565)",SH 6,50,,1
20272418,McGlashen Avenue,residential,False,True,20.6,"LINESTRING (173.183214 -41.3359821, 173.1831305 -41.335914, 173.1830469 -41.3358458)",,,,
"[1177132536, 1177132537]",McGlashen Avenue,residential,False,False,71.992,"LINESTRING (173.183214 -41.3359821, 173.1834884 -41.336204, 173.1838008 -41.3364565)",,,,
19691448,Lower Queen Street,secondary,False,True,44.303,"LINESTRING (173.1814288 -41.336315, 173.1816447 -41.3365005, 173.181778 -41.336615)",,,,
868220245,,trunk_link,True,False,52.545,"LINESTRING (173.1814288 -41.336315, 173.1816594 -41.3363998, 173.1817854 -41.3364273, 173.1818332 -41.3364273, 173.1818809 -41.3364273, 173.182018 -41.3363899)",,,,1
1081665942,Richmond Deviation,trunk,True,False,28.583,"LINESTRING (173.182018 -41.3363899, 173.1822735 -41.3362188)",SH 6,50,,
141595145,,unclassified,False,True,256.004,"LINESTRING (173.1853411 -41.3377612, 173.1852305 -41.33783, 173.1848026 -41.3381001, 173.1847816 -41.338112, 173.1847648 -41.3381144, 173.1847481 -41.3381129, 173.1847332 -41.3381042, 173.1845609 -41.3379527, 173.1845491 -41.3379423, 173.1845157 -41.3379022, 173.1844763 -41.3378419, 173.1844619 -41.3378252, 173.1844333 -41.337792, 173.1843467 -41.3377142, 173.1842575 -41.337634, 173.1839975 -41.3374004, 173.1839364 -41.3373455, 173.1837173 -41.3371472, 173.1835671 -41.3370113, 173.1835336 -41.336981, 173.1834427 -41.3368985, 173.1833448 -41.3368098, 173.1833016 -41.3367707)",,,,
868220244,McGlashen Avenue,residential,False,True,169.88,"LINESTRING (173.1853411 -41.3377612, 173.1851305 -41.3375708, 173.184983 -41.3374374, 173.184852 -41.3373288, 173.1844542 -41.3370009, 173.1841625 -41.3367475, 173.184003 -41.3366106)",,,,
1126850747,McGlashen Avenue,residential,False,False,53.690000000000005,"LINESTRING (173.1853411 -41.3377612, 173.185453 -41.3378594, 173.1855386 -41.3379409, 173.1855788 -41.3379735, 173.1856245 -41.3380026, 173.1856716 -41.3380253, 173.1857315 -41.3380438, 173.1857806 -41.3380547, 173.1858221 -41.3380575)",,,,
