osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,bridge
"[1255163328, 1255163329, 1015728521, 318023473, 1056154550, 1056154551]",Hereford Street,tertiary,30,False,True,246.303,"LINESTRING (172.6396881 -43.5320304, 172.6395546 -43.5320305, 172.6395058 -43.5320306, 172.6394646 -43.5320306, 172.6394195 -43.5320307, 172.6390453 -43.532031, 172.639018 -43.532031, 172.6389203 -43.5320311, 172.6384767 -43.5320316, 172.6381624 -43.5320319, 172.6380056 -43.532032, 172.6378657 -43.5320322, 172.6378313 -43.5320322, 172.6371909 -43.5320328, 172.6368898 -43.5320331, 172.6368267 -43.5320331, 172.6367865 -43.5320332, 172.6366798 -43.5320333, 172.6366328 -43.5320333)","['2', '4', '3']",yes,
"[114648656, 1015728524, 1015728525]",Colombo Street,tertiary,30,False,False,124.193,"LINESTRING (172.6366424 -43.534201, 172.6366426 -43.5342917, 172.6366432 -43.534649, 172.6366434 -43.5347697, 172.6366436 -43.5349018, 172.6366441 -43.5352157, 172.6366442 -43.5352529, 172.6366443 -43.5353179)","['2', '3']",,
"[337266347, 717093149]",Lichfield Street,tertiary,30,False,True,224.32099999999997,"LINESTRING (172.6366424 -43.534201, 172.6365395 -43.5342012, 172.6363456 -43.5342016, 172.6361088 -43.534202, 172.6353469 -43.5342035, 172.6352563 -43.5342036, 172.6347893 -43.5342045, 172.6345058 -43.5342051, 172.6343573 -43.5342054, 172.6338597 -43.5342065)","['2', '3']",,
"[392044388, 777634281, 1015728523, 436514739, 1228958071]",Lichfield Street,tertiary,30,False,False,241.22199999999998,"LINESTRING (172.6366424 -43.534201, 172.6367434 -43.5342133, 172.6371284 -43.5342109, 172.6373396 -43.5342052, 172.6374496 -43.5342019, 172.6375208 -43.534202, 172.637564 -43.534202, 172.6381461 -43.5342027, 172.6382658 -43.5342024, 172.6385546 -43.5342032, 172.6388554 -43.5342035, 172.6389337 -43.5342036, 172.6391109 -43.5342038, 172.6393891 -43.5342041, 172.6394776 -43.5342039, 172.6396194 -43.5342044, 172.6396331 -43.5342044)","['2', '3']",,
"[24721413, 1133016276, 1133016277]",Colombo Street,tertiary,30,False,True,241.03900000000002,"LINESTRING (172.6366424 -43.534201, 172.6366421 -43.5341385, 172.6366419 -43.5340904, 172.6366392 -43.5334708, 172.6366387 -43.5333482, 172.6366382 -43.5332438, 172.6366381 -43.5332352, 172.6366377 -43.5331433, 172.6366376 -43.5331081, 172.6366373 -43.5330453, 172.6366371 -43.5330023, 172.6366359 -43.5327315, 172.636635 -43.5325296, 172.6366334 -43.5321577, 172.6366332 -43.5321148, 172.6366328 -43.5320333)",2,yes,
206789267,Colombo Street,unclassified,30,False,False,48.032000000000004,"LINESTRING (172.6366276 -43.5298528, 172.636628 -43.5299605, 172.6366286 -43.5301436, 172.6366312 -43.5301932, 172.6366326 -43.5302145, 172.6366379 -43.5302334, 172.6366613 -43.5302814)",2,yes,
"[1056154552, 41655467]",Colombo Street,tertiary,30,False,True,121.258,"LINESTRING (172.6366276 -43.5298528, 172.6366273 -43.5297421, 172.636627 -43.5296595, 172.6366245 -43.5288495, 172.6366242 -43.5287623)","['2', '3']",yes,
"[436513712, 1056154553, 1056154554]",Gloucester Street,living_street,10,False,False,246.18099999999995,"LINESTRING (172.6366276 -43.5298528, 172.6367702 -43.5298542, 172.637043 -43.5298553, 172.6372702 -43.5298538, 172.6376456 -43.5298544, 172.6377563 -43.5298565, 172.6378771 -43.5298597, 172.6379926 -43.5298652, 172.6383273 -43.5298672, 172.6383959 -43.5298676, 172.6385529 -43.5298633, 172.6387174 -43.5298503, 172.6387656 -43.5298465, 172.6388057 -43.5298443, 172.6388623 -43.529844, 172.6392708 -43.5298416, 172.6394155 -43.5298449, 172.6396793 -43.5298454)",2,yes,
4830647,Cashel Street,unclassified,30,False,True,35.164,"LINESTRING (172.6325112 -43.5331382, 172.632075 -43.5331368)",2,,
231161093,Cambridge Terrace,unclassified,30,False,True,218.53000000000003,"LINESTRING (172.6325112 -43.5331382, 172.6325107 -43.5332036, 172.6325092 -43.5332865, 172.6324987 -43.5333125, 172.6324843 -43.5333343, 172.6324594 -43.5333639, 172.6324495 -43.533373, 172.6316552 -43.5340937, 172.63161 -43.5341347, 172.6315712 -43.534162, 172.6315461 -43.5341761, 172.6315141 -43.5341908, 172.631483 -43.5341982, 172.6314561 -43.5342013, 172.6314221 -43.5342037, 172.6311439 -43.5342029, 172.63087 -43.5341998, 172.6307128 -43.5341981, 172.6306131 -43.5341981)",2,,
1056154532,Cashel Street,unclassified,30,False,False,27.142000000000003,"LINESTRING (172.6325112 -43.5331382, 172.632739 -43.533138, 172.6328476 -43.5331322)",3,,
436531912,Manchester Street,secondary,30,False,True,5.004,"LINESTRING (172.6396929 -43.5338421, 172.6396927 -43.5338871)",4,,
"[114914208, 683819892, 114914220, 95465477]","['Cashel Street', 'High Street']",unclassified,10,False,True,255.38099999999997,"LINESTRING (172.6396929 -43.5338421, 172.6395921 -43.5338424, 172.6395431 -43.5338426, 172.6392523 -43.5338434, 172.6392267 -43.5338435, 172.6392007 -43.5338433, 172.6391814 -43.5338422, 172.6391711 -43.5338407, 172.63915 -43.5338355, 172.6391337 -43.5338294, 172.6391203 -43.5338233, 172.6384505 -43.5333371, 172.638364 -43.5332756, 172.6383456 -43.5332423, 172.6383395 -43.5332221, 172.6383374 -43.5332065, 172.6383402 -43.5331909, 172.6383496 -43.5331724, 172.6383633 -43.5331565, 172.6383794 -43.5331431, 172.6383987 -43.533132, 172.638418 -43.5331265, 172.6384381 -43.5331233, 172.6384989 -43.5331155, 172.6390658 -43.5331129, 172.6394786 -43.5331097, 172.6395457 -43.5331092, 172.6396921 -43.5330994)",2,yes,
830501797,Manchester Street,secondary,30,False,False,82.585,"LINESTRING (172.6396929 -43.5338421, 172.6396921 -43.5336544, 172.6396921 -43.5332029, 172.6396921 -43.5330994)",4,,
662322447,Gloucester Street,tertiary,30,False,True,17.252,"LINESTRING (172.6422444 -43.5298445, 172.6420304 -43.5298446)",,yes,
"[993201433, 993201434]",Tuam Street,secondary,30,True,False,115.761,"LINESTRING (172.6366443 -43.5353179, 172.636712 -43.5353178, 172.6367507 -43.5353202, 172.6372701 -43.5353174, 172.6374356 -43.5353172, 172.6375334 -43.5353171, 172.6379411 -43.5353168, 172.6380802 -43.5353167)","['2', '3']",,
"[114648656, 1015728524, 1015728525]",Colombo Street,tertiary,30,False,True,124.19300000000001,"LINESTRING (172.6366443 -43.5353179, 172.6366442 -43.5352529, 172.6366441 -43.5352157, 172.6366436 -43.5349018, 172.6366434 -43.5347697, 172.6366432 -43.534649, 172.6366426 -43.5342917, 172.6366424 -43.534201)","['2', '3']",,
4836249,Cambridge Terrace,residential,30,False,False,193.29700000000003,"LINESTRING (172.6417972 -43.5269742, 172.6404737 -43.5275702, 172.6403755 -43.5276087, 172.6402866 -43.5276396, 172.6402272 -43.5276492, 172.6401107 -43.5276541, 172.6399002 -43.5276519, 172.6397606 -43.5276509, 172.6396589 -43.5276504)",2,yes,
"[235758520, 1178029177, 1178029178]","['Cambridge Terrace', 'Worcester Boulevard']","['residential', 'secondary_link']",30,True,False,199.83100000000002,"LINESTRING (172.632856 -43.5306798, 172.6328273 -43.5307114, 172.6328068 -43.530749, 172.632797 -43.5308029, 172.6327927 -43.5308256, 172.632785 -43.53085, 172.6327712 -43.5308734, 172.6327509 -43.5308922, 172.6327136 -43.5309161, 172.6326929 -43.5309244, 172.6326623 -43.5309296, 172.6325323 -43.5309329, 172.6321018 -43.5309337, 172.6317574 -43.5309344, 172.6307123 -43.5309365, 172.6306056 -43.5309367)",1,,
"[1178029179, 1178029180, 1056154535]",Cambridge Terrace,secondary,30,True,False,150.824,"LINESTRING (172.632856 -43.5306798, 172.6328561 -43.5308793, 172.6328561 -43.5309198, 172.6328561 -43.5309602, 172.6328561 -43.5310107, 172.6328563 -43.5314105, 172.6328565 -43.53174, 172.6328566 -43.5319402, 172.6328566 -43.5320362)","['2', '4']",,
337266350,Hereford Street,tertiary,50,False,True,34.157,"LINESTRING (172.6424603 -43.5320255, 172.6420366 -43.5320263)",,yes,
235758268,Armagh Street,tertiary,30,False,False,202.35500000000002,"LINESTRING (172.631098 -43.5287409, 172.6311793 -43.5287402, 172.6311936 -43.5287418, 172.6312065 -43.5287432, 172.6312323 -43.5287493, 172.6312652 -43.5287592, 172.6313147 -43.5287715, 172.6313361 -43.5287727, 172.6314471 -43.5287725, 172.6317093 -43.528772, 172.6317899 -43.5287718, 172.6327258 -43.52877, 172.6330312 -43.5287694, 172.6334985 -43.5287685, 172.6336007 -43.5287683)",2,yes,
237357953,Cranmer Square,secondary,30,True,False,119.18,"LINESTRING (172.631098 -43.5287409, 172.631129 -43.5287193, 172.6311543 -43.5287013, 172.6311726 -43.5286845, 172.6311878 -43.5286646, 172.6312041 -43.5286318, 172.6312125 -43.5286102, 172.6312178 -43.5285781, 172.6312198 -43.5285473, 172.6312211 -43.5285134, 172.6312215 -43.5281367, 172.6312187 -43.527697)",2,,
114914209,Tuam Street,secondary,30,True,False,48.39,"LINESTRING (172.6396559 -43.5353009, 172.6397745 -43.5353109, 172.6398043 -43.5353134, 172.6402552 -43.535313)",2,,
"[571961656, 1056154549]",Manchester Street,secondary,30,False,True,68.565,"LINESTRING (172.6396559 -43.5353009, 172.6396555 -43.5352506, 172.6396548 -43.5352086, 172.639653 -43.5349898, 172.6396516 -43.5347165, 172.6396512 -43.5346843)",2,,
4830647,Cashel Street,unclassified,30,False,False,35.164,"LINESTRING (172.632075 -43.5331368, 172.6325112 -43.5331382)",2,,
4830647,Cashel Street,unclassified,30,False,True,118.208,"LINESTRING (172.632075 -43.5331368, 172.6313065 -43.5331316, 172.6307221 -43.5331344, 172.6306087 -43.5331347)",2,,
403499975,,living_street,10,True,False,122.148,"LINESTRING (172.632075 -43.5331368, 172.6320748 -43.5330549, 172.6320747 -43.5330302, 172.6320739 -43.5326066, 172.6320737 -43.5321442, 172.6320735 -43.5321196, 172.6320727 -43.5320383)",1,,
651950549,Manchester Street,secondary,30,False,False,41.232,"LINESTRING (172.6396679 -43.5283898, 172.6396652 -43.5287606)",2,,
"[652837955, 1246754317, 406753471]",Oxford Terrace,living_street,10,True,False,273.41499999999996,"LINESTRING (172.6396679 -43.5283898, 172.6395516 -43.5283906, 172.6395112 -43.5283909, 172.6389212 -43.5283902, 172.6388867 -43.5283887, 172.6385868 -43.5283261, 172.6382594 -43.5282573, 172.6379165 -43.5281869, 172.6379036 -43.5281816, 172.6374079 -43.5277316, 172.6373922 -43.5277223, 172.6373743 -43.5277209, 172.6367456 -43.5277196, 172.6367215 -43.5277202, 172.636621 -43.5277227)",1,,
"[529843972, 392044394, 124842990, 101843348, 114770271]",Manchester Street,secondary,30,False,"[False, True]",82.22500000000001,"LINESTRING (172.6396679 -43.5283898, 172.6396665 -43.5282723, 172.6396646 -43.5281797, 172.6396619 -43.5279325, 172.6396571 -43.5277535, 172.6396589 -43.5276504)",2,yes,yes
657468210,Tuam Street,secondary,30,True,False,60.096000000000004,"LINESTRING (172.6347199 -43.5353224, 172.6352509 -43.5353212, 172.6354654 -43.5353207)",2,,
"[657468210, 1015728526]",Tuam Street,secondary,30,True,False,95.034,"LINESTRING (172.6354654 -43.5353207, 172.6360817 -43.5353192, 172.6362333 -43.5353189, 172.636514 -43.5353182, 172.6365771 -43.5353181, 172.6366443 -43.5353179)","['2', '4']",,
466131686,Nurseryman Lane,living_street,10,True,False,122.742,"LINESTRING (172.6420581 -43.5342074, 172.642058 -43.5342835, 172.6420559 -43.5345775, 172.6420557 -43.5347197, 172.6420557 -43.5347396, 172.6420557 -43.5347688, 172.6420558 -43.535227, 172.6420568 -43.5352671, 172.6420585 -43.5353112)",1,,
"[114914216, 478286046]",Lichfield Street,tertiary,30,False,True,122.596,"LINESTRING (172.6420581 -43.5342074, 172.6413344 -43.5342067, 172.6412403 -43.5342065, 172.6410106 -43.5342063, 172.6408919 -43.5342062, 172.6405373 -43.5342058)",2,,
231161094,Montreal Street,secondary,30,True,False,109.673,"LINESTRING (172.6306151 -43.534121, 172.6306135 -43.533882, 172.6306117 -43.5336024, 172.6306093 -43.5332199, 172.6306087 -43.5331347)",2,,
"[993201433, 392044390]",Tuam Street,secondary,30,True,False,127.268,"LINESTRING (172.6380802 -43.5353167, 172.6381427 -43.5353166, 172.6385142 -43.5353163, 172.6386204 -43.5353168, 172.6386433 -43.5353164, 172.6387258 -43.535314, 172.6388687 -43.5353021, 172.6390958 -43.5352864, 172.6394761 -43.5352869, 172.6395364 -43.5352915, 172.6396559 -43.5353009)",2,,
"[751188649, 1015728527]",Durham Street South,secondary,30,True,False,102.368,"LINESTRING (172.6336257 -43.534406, 172.6336348 -43.5344467, 172.6336415 -43.5345076, 172.6336439 -43.5345767, 172.6336475 -43.5347229, 172.6336596 -43.5348114, 172.6336621 -43.535213, 172.6336519 -43.5352581, 172.6336312 -43.5353231)","['2', '3']",,
987155151,Manchester Street,secondary,30,True,False,31.918,"LINESTRING (172.6396861 -43.534399, 172.6396773 -43.5345086, 172.6396739 -43.5345959, 172.6396512 -43.5346843)",1,,
"[1235089648, 1235089649, 114914211]",High Street,living_street,10,False,True,153.67300000000003,"LINESTRING (172.6396861 -43.534399, 172.6397367 -43.5344, 172.6397727 -43.534401, 172.6398047 -43.5344019, 172.6398427 -43.5344022, 172.639883 -43.5344052, 172.6399015 -43.5344089, 172.6399277 -43.534417, 172.6399591 -43.5344309, 172.6400904 -43.5345273, 172.6404766 -43.534805, 172.6406871 -43.5349559, 172.6408357 -43.535065, 172.6409165 -43.535125, 172.6409424 -43.5351484, 172.6409554 -43.5351671, 172.6409579 -43.5351871, 172.6409585 -43.535214, 172.6409586 -43.5352244, 172.6409588 -43.5352465, 172.640959 -43.5353123)",2,yes,
"[1056154536, 1154439738]",Hereford Street,tertiary,30,False,False,63.194,"LINESTRING (172.6320727 -43.5320383, 172.632405 -43.5320374, 172.6326292 -43.5320368, 172.6327159 -43.5320366, 172.6327522 -43.5320365, 172.6328566 -43.5320362)","['2', '3']",,
"[1154439738, 1064801546]",Hereford Street,tertiary,30,False,True,117.949,"LINESTRING (172.6320727 -43.5320383, 172.6309217 -43.5320413, 172.6307238 -43.5320418, 172.6306096 -43.5320421)","['2', '3']",,
"[24721411, 24721412, 775202293]","['Worcester Street', 'Cathedral Square']","['unclassified', 'living_street']",30,False,"[False, True]",269.62199999999996,"LINESTRING (172.6366613 -43.5302814, 172.6366052 -43.5303126, 172.6365578 -43.5303255, 172.6365126 -43.5303335, 172.6364802 -43.5303361, 172.636441 -43.5303359, 172.636089 -43.5303373, 172.6360708 -43.5303388, 172.6360476 -43.5303465, 172.636033 -43.5303579, 172.6360217 -43.5303723, 172.6360141 -43.5303853, 172.6360101 -43.5304008, 172.6360125 -43.5304233, 172.6360249 -43.5305381, 172.6360231 -43.5305548, 172.6360207 -43.5305661, 172.6360128 -43.5305797, 172.6360017 -43.5305928, 172.6359859 -43.5306054, 172.6359698 -43.5306166, 172.6359538 -43.5306264, 172.635909 -43.530648, 172.6358715 -43.5306644, 172.6358525 -43.5306711, 172.6358335 -43.5306752, 172.6357808 -43.5306786, 172.6356907 -43.5306825, 172.6356205 -43.5306863, 172.6355766 -43.5306938, 172.6355369 -43.5307053, 172.6355035 -43.5307175, 172.6354784 -43.5307315, 172.6354573 -43.5307484, 172.63543 -43.5307726, 172.6354101 -43.5307908, 172.6353948 -43.5308133, 172.635377 -43.530845, 172.6353597 -43.5308773, 172.6353459 -43.5308949, 172.6353268 -43.530911, 172.6353165 -43.5309175, 172.635305 -43.5309241, 172.6352931 -43.530929, 172.6352796 -43.5309326, 172.6352658 -43.5309346, 172.6352505 -43.5309364, 172.6352367 -43.5309376, 172.6352205 -43.5309386, 172.6352023 -43.5309389, 172.6351815 -43.5309392, 172.6339941 -43.5309362, 172.6338528 -43.5309373)",2,yes,
"[116345266, 775202292, 99626839]",Cathedral Square,unclassified,30,False,False,131.319,"LINESTRING (172.6366613 -43.5302814, 172.6366857 -43.5303103, 172.6367047 -43.5303283, 172.6367479 -43.5303666, 172.6367746 -43.5303882, 172.6368204 -43.5304213, 172.6368684 -43.5304523, 172.6369047 -43.5304734, 172.6370248 -43.5305243, 172.6375896 -43.530749, 172.6376907 -43.5307896, 172.6377204 -43.5308046, 172.6377436 -43.5308179, 172.6377666 -43.5308344, 172.6377912 -43.5308603, 172.6378048 -43.53088, 172.6378139 -43.5308994, 172.6378211 -43.5309175, 172.6378293 -43.5309345, 172.6378527 -43.5309633, 172.6378899 -43.5310073)",2,yes,
206789267,Colombo Street,unclassified,30,False,True,48.032,"LINESTRING (172.6366613 -43.5302814, 172.6366379 -43.5302334, 172.6366326 -43.5302145, 172.6366312 -43.5301932, 172.6366286 -43.5301436, 172.636628 -43.5299605, 172.6366276 -43.5298528)",2,yes,
549994864,Huanui Lane,living_street,10,False,False,118.21200000000002,"LINESTRING (172.6405325 -43.533092, 172.6405323 -43.5330643, 172.6405321 -43.5330467, 172.6405319 -43.5330298, 172.6405299 -43.5325062, 172.6405283 -43.5321213, 172.6405282 -43.5321021, 172.6405281 -43.5320883, 172.6405279 -43.5320289)",2,,
549994864,Huanui Lane,living_street,10,False,True,123.851,"LINESTRING (172.6405325 -43.533092, 172.6405326 -43.5331201, 172.6405329 -43.5331942, 172.640533 -43.5332108, 172.6405355 -43.5338032, 172.6405369 -43.5341212, 172.640537 -43.5341326, 172.640537 -43.5341466, 172.6405372 -43.5341842, 172.6405373 -43.5342058)",2,,
1056154531,Cashel Street,tertiary,30,False,False,67.764,"LINESTRING (172.6405325 -43.533092, 172.6403997 -43.5330923, 172.6399036 -43.5330933, 172.6398897 -43.5330933, 172.6398554 -43.5330944, 172.6396921 -43.5330994)",2,yes,
436531913,Hereford Street,tertiary,30,False,False,121.62299999999999,"LINESTRING (172.6405279 -43.5320289, 172.6406515 -43.5320292, 172.6409146 -43.5320282, 172.6411878 -43.5320278, 172.6416483 -43.5320269, 172.6416843 -43.5320269, 172.6419336 -43.5320265, 172.6420366 -43.5320263)",2,yes,
"[1015728520, 436531913]",Hereford Street,tertiary,30,False,True,67.701,"LINESTRING (172.6405279 -43.5320289, 172.6404092 -43.5320291, 172.6401915 -43.5320295, 172.6399635 -43.5320299, 172.6399241 -43.53203, 172.6398564 -43.5320301, 172.6396881 -43.5320304)","['2', '3']",yes,
549994864,Huanui Lane,living_street,10,False,False,122.371,"LINESTRING (172.6405279 -43.5320289, 172.6405276 -43.5319738, 172.6405275 -43.5319536, 172.6405275 -43.5319377, 172.6405268 -43.5317774, 172.6405253 -43.5314273, 172.6405235 -43.5310302, 172.6405234 -43.5310023, 172.6405232 -43.5309594, 172.6405231 -43.5309284)",2,,
549994864,Huanui Lane,living_street,10,False,True,118.21199999999999,"LINESTRING (172.6405279 -43.5320289, 172.6405281 -43.5320883, 172.6405282 -43.5321021, 172.6405283 -43.5321213, 172.6405299 -43.5325062, 172.6405319 -43.5330298, 172.6405321 -43.5330467, 172.6405323 -43.5330643, 172.6405325 -43.533092)",2,,
"[1056154538, 4830778]",Worcester Street,residential,30,False,False,67.58099999999999,"LINESTRING (172.6405231 -43.5309284, 172.6398017 -43.5309291, 172.6396848 -43.5309289)",2,yes,
4830778,Worcester Street,residential,30,False,True,121.769,"LINESTRING (172.6405231 -43.5309284, 172.6409131 -43.5309281, 172.6416688 -43.5309257, 172.6417769 -43.5309253, 172.6419278 -43.530928, 172.6420335 -43.5309284)",2,yes,
"[549994864, 1235960987]",Huanui Lane,living_street,10,False,False,120.102,"LINESTRING (172.6405231 -43.5309284, 172.6405229 -43.5308956, 172.6405228 -43.5308621, 172.6405227 -43.5308493, 172.6405209 -43.5304176, 172.6405188 -43.5299418, 172.6405187 -43.5299202, 172.6405187 -43.5299036, 172.6405184 -43.5298483)",2,,
549994864,Huanui Lane,living_street,10,False,True,122.371,"LINESTRING (172.6405231 -43.5309284, 172.6405232 -43.5309594, 172.6405234 -43.5310023, 172.6405235 -43.5310302, 172.6405253 -43.5314273, 172.6405268 -43.5317774, 172.6405275 -43.5319377, 172.6405275 -43.5319536, 172.6405276 -43.5319738, 172.6405279 -43.5320289)",2,,
"[436513714, 662322447]",Gloucester Street,tertiary,30,False,False,121.89699999999999,"LINESTRING (172.6405184 -43.5298483, 172.6408331 -43.5298477, 172.6409792 -43.5298468, 172.6412704 -43.5298449, 172.6420304 -43.5298446)",,yes,
436513714,Gloucester Street,tertiary,30,False,True,67.649,"LINESTRING (172.6405184 -43.5298483, 172.6404023 -43.5298487, 172.6401658 -43.5298483, 172.639854 -43.5298453, 172.6396793 -43.5298454)",,yes,
"[549994864, 1235960987]",Huanui Lane,living_street,10,False,True,120.10199999999999,"LINESTRING (172.6405184 -43.5298483, 172.6405187 -43.5299036, 172.6405187 -43.5299202, 172.6405188 -43.5299418, 172.6405209 -43.5304176, 172.6405227 -43.5308493, 172.6405228 -43.5308621, 172.6405229 -43.5308956, 172.6405231 -43.5309284)",2,,
"[114914209, 114914219]",Tuam Street,secondary,30,True,False,56.734,"LINESTRING (172.6402552 -43.535313, 172.6405451 -43.5353127, 172.6406763 -43.5353126, 172.6407396 -43.5353125, 172.640959 -43.5353123)","['2', '3']",,
"[114914216, 478286046]",Lichfield Street,tertiary,30,False,False,122.596,"LINESTRING (172.6405373 -43.5342058, 172.6408919 -43.5342062, 172.6410106 -43.5342063, 172.6412403 -43.5342065, 172.6413344 -43.5342067, 172.6420581 -43.5342074)",2,,
114914216,Lichfield Street,tertiary,30,False,True,66.143,"LINESTRING (172.6405373 -43.5342058, 172.6398416 -43.534205, 172.6398146 -43.534205, 172.6397168 -43.5342049)",2,,
549994864,Huanui Lane,living_street,10,False,False,123.851,"LINESTRING (172.6405373 -43.5342058, 172.6405372 -43.5341842, 172.640537 -43.5341466, 172.640537 -43.5341326, 172.6405369 -43.5341212, 172.6405355 -43.5338032, 172.640533 -43.5332108, 172.6405329 -43.5331942, 172.6405326 -43.5331201, 172.6405325 -43.533092)",2,,
571961655,Manchester Street,secondary,30,True,False,53.75399999999999,"LINESTRING (172.6396512 -43.5346843, 172.6396217 -43.5345984, 172.6396138 -43.5345078, 172.6396138 -43.5344366, 172.6396139 -43.5343755, 172.639614 -43.5343353, 172.6396318 -43.5342133, 172.6396331 -43.5342044)",1,,
"[571961656, 1056154549]",Manchester Street,secondary,30,False,False,68.565,"LINESTRING (172.6396512 -43.5346843, 172.6396516 -43.5347165, 172.639653 -43.5349898, 172.6396548 -43.5352086, 172.6396555 -43.5352506, 172.6396559 -43.5353009)",2,,
32030595,Cathedral Square,unclassified,30,False,False,8.747,"LINESTRING (172.6379858 -43.5309706, 172.6379742 -43.5309741, 172.6378899 -43.5310073)",,,
"[32030592, 32030595, 328366254, 328366255, 535471224]","['Worcester Street', 'Cathedral Square']",unclassified,30,False,True,137.364,"LINESTRING (172.6379858 -43.5309706, 172.6380158 -43.5309617, 172.6380492 -43.5309547, 172.6380807 -43.53095, 172.6381199 -43.5309474, 172.6381807 -43.5309443, 172.6386195 -43.5309398, 172.6388085 -43.5309379, 172.6389187 -43.5309367, 172.639024 -43.5309357, 172.6396848 -43.5309289)","['2', '3']",yes,
608121944,,living_street,,False,False,44.301,"LINESTRING (172.6379858 -43.5309706, 172.6379856 -43.5309032, 172.6379855 -43.5308782, 172.6379849 -43.5305722)",,,
608121944,,living_street,,False,True,44.301,"LINESTRING (172.6379849 -43.5305722, 172.6379855 -43.5308782, 172.6379856 -43.5309032, 172.6379858 -43.5309706)",,,
41647645,Montreal Street,secondary,30,True,False,58.620999999999995,"LINESTRING (172.6306049 -43.5290927, 172.6306158 -43.5290474, 172.6306307 -43.5290077, 172.6306501 -43.5289758, 172.630668 -43.5289539, 172.6306936 -43.5289311, 172.630727 -43.5289093, 172.6307648 -43.5288888, 172.6308149 -43.5288623, 172.6308566 -43.5288454, 172.6309002 -43.5288264, 172.6309956 -43.5287884, 172.6310515 -43.5287628, 172.631098 -43.5287409)",2,,
"[32841811, 981884343]",Tuam Street,secondary,30,True,False,155.767,"LINESTRING (172.6316989 -43.535326, 172.6322635 -43.5353254, 172.6323581 -43.5353252, 172.6324238 -43.535325, 172.6329401 -43.5353236, 172.6335059 -43.5353215, 172.6336312 -43.5353231)","['2', '4']",,
717093148,,secondary_link,30,True,False,32.328,"LINESTRING (172.6338597 -43.5342065, 172.6337577 -43.5342258, 172.6337279 -43.5342314, 172.6337139 -43.5342414, 172.6337023 -43.5342513, 172.6336892 -43.534268, 172.6336771 -43.5342892, 172.6336597 -43.5343309, 172.633654 -43.5343423, 172.6336257 -43.534406)",1,,
"[337266347, 717093149]",Lichfield Street,tertiary,30,False,False,224.32099999999997,"LINESTRING (172.6338597 -43.5342065, 172.6343573 -43.5342054, 172.6345058 -43.5342051, 172.6347893 -43.5342045, 172.6352563 -43.5342036, 172.6353469 -43.5342035, 172.6361088 -43.534202, 172.6363456 -43.5342016, 172.6365395 -43.5342012, 172.6366424 -43.534201)","['2', '3']",,
436531912,Manchester Street,secondary,30,False,False,5.004,"LINESTRING (172.6396927 -43.5338871, 172.6396929 -43.5338421)",4,,
987155148,Manchester Street,secondary,30,True,False,35.821,"LINESTRING (172.6396927 -43.5338871, 172.6397382 -43.5340493, 172.6397378 -43.5340632, 172.6397368 -43.5341015, 172.6397345 -43.5341128, 172.6397209 -43.5341808, 172.6397168 -43.5342049)",2,,
"[1164963312, 114502601, 41655464]",Armagh Street,tertiary,30,False,True,121.96199999999999,"LINESTRING (172.6351135 -43.5287643, 172.6349346 -43.5287653, 172.6345602 -43.5287671, 172.6344304 -43.5287672, 172.6340479 -43.5287677, 172.6337635 -43.5287681, 172.6337429 -43.5287682, 172.6337175 -43.5287682, 172.6336007 -43.5287683)",2,yes,yes
"[1164963313, 41655465]",Armagh Street,tertiary,30,False,False,121.793,"LINESTRING (172.6351135 -43.5287643, 172.6352303 -43.5287632, 172.6360998 -43.5287632, 172.6361881 -43.5287633, 172.6365142 -43.5287626, 172.6366242 -43.5287623)",2,yes,
"[1246754354, 76966252]",Oxford Terrace,living_street,10,True,False,138.036,"LINESTRING (172.6351135 -43.5287643, 172.6351119 -43.5287955, 172.6351069 -43.5288282, 172.6350979 -43.5288726, 172.6350846 -43.5289115, 172.6348462 -43.5292925, 172.6347899 -43.5293872, 172.6347429 -43.5294464, 172.6344337 -43.5298216, 172.6343861 -43.5298772)",1,,
1189761076,Tuam Street,secondary,30,True,False,35.373,"LINESTRING (172.640959 -43.5353123, 172.6411644 -43.5353128, 172.6412444 -43.535312, 172.6413978 -43.5353121)",3,,
"[1235089648, 1235089649, 114914211]",High Street,living_street,10,False,False,153.67299999999997,"LINESTRING (172.640959 -43.5353123, 172.6409588 -43.5352465, 172.6409586 -43.5352244, 172.6409585 -43.535214, 172.6409579 -43.5351871, 172.6409554 -43.5351671, 172.6409424 -43.5351484, 172.6409165 -43.535125, 172.6408357 -43.535065, 172.6406871 -43.5349559, 172.6404766 -43.534805, 172.6400904 -43.5345273, 172.6399591 -43.5344309, 172.6399277 -43.534417, 172.6399015 -43.5344089, 172.639883 -43.5344052, 172.6398427 -43.5344022, 172.6398047 -43.5344019, 172.6397727 -43.534401, 172.6397367 -43.5344, 172.6396861 -43.534399)",2,yes,
987155157,Lichfield Street,tertiary,30,False,True,6.747,"LINESTRING (172.6397168 -43.5342049, 172.6396331 -43.5342044)",2,,
114914216,Lichfield Street,tertiary,30,False,False,66.143,"LINESTRING (172.6397168 -43.5342049, 172.6398146 -43.534205, 172.6398416 -43.534205, 172.6405373 -43.5342058)",2,,
