osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction,bridge,maxspeed,width
169413934,False,,,residential,False,169.234,"LINESTRING (36.9549181 -0.4199823, 36.9548455 -0.4199336, 36.954014 -0.4194052, 36.95363 -0.4191718)",Kaburini Road,,,,
169413934,False,,,residential,True,41.052,"LINESTRING (36.9549181 -0.4199823, 36.9551378 -0.4201294, 36.9552172 -0.4201978)",Kaburini Road,,,,
117721047,False,,,residential,False,51.112,"LINESTRING (36.9557219 -0.4227405, 36.9553496 -0.4224709)",,,,,
117721047,False,,,residential,True,51.605,"LINESTRING (36.9557219 -0.4227405, 36.9560978 -0.4230127)",,,,,
681042067,True,2,D434,tertiary,False,18.262,"LINESTRING (36.9484156 -0.4187863, 36.9484838 -0.4186369)",Aberdare Park Road,,,50,3
41795549,False,2,D434,tertiary,False,132.314,"LINESTRING (36.9484156 -0.4187863, 36.9483706 -0.4188352, 36.948317 -0.4188996, 36.9482526 -0.4189734, 36.9481547 -0.4190834, 36.9480461 -0.4192148, 36.9478194 -0.4194401, 36.9476035 -0.4196547)",Aberdare Park Road,,,50,3
681034704,False,,,residential,True,236.792,"LINESTRING (36.9507846 -0.4156851, 36.9509482 -0.415905, 36.9512057 -0.4162403, 36.9514015 -0.4164817, 36.9515195 -0.4165997, 36.9515705 -0.416715, 36.9516134 -0.4169189, 36.9516671 -0.4171388, 36.9516966 -0.4173453, 36.9516832 -0.4175304)",,,,,
169413934,False,,,residential,False,99.395,"LINESTRING (36.9531145 -0.4188575, 36.9528982 -0.4187226, 36.9525428 -0.4185054, 36.9524409 -0.4184343, 36.9523792 -0.4183579)",Kaburini Road,,,,
169413934,False,,,residential,True,67.134,"LINESTRING (36.9531145 -0.4188575, 36.9531691 -0.4188916, 36.95363 -0.4191718)",Kaburini Road,,,,
681034705,False,,,residential,True,105.301,"LINESTRING (36.9531145 -0.4188575, 36.9528633 -0.4191424, 36.9526622 -0.4194294, 36.9525334 -0.4196037)",,,,,
35286806,False,2,,residential,False,12.849,"LINESTRING (36.9524259 -0.4195613, 36.9525334 -0.4196037)",,,,,
35286806,False,2,,residential,True,93.093,"LINESTRING (36.9524259 -0.4195613, 36.952292 -0.4195085, 36.9520761 -0.4193945, 36.9518562 -0.4192604, 36.9517556 -0.4191866, 36.9516944 -0.4191598)",,,,,
681034707,False,,,residential,True,65.507,"LINESTRING (36.9524259 -0.4195613, 36.9524074 -0.4196761, 36.9523591 -0.4198236, 36.9522411 -0.4201185)",,,,,
117721047,False,,,residential,False,231.85200000000003,"LINESTRING (36.9522411 -0.4201185, 36.9518548 -0.4199551, 36.9514284 -0.4197968, 36.9513077 -0.4197432, 36.9511572 -0.4196546, 36.9509429 -0.4195179, 36.9508155 -0.4194582, 36.9505743 -0.4193845, 36.9503246 -0.4193234)",,,,,
117721047,False,,,residential,True,99.815,"LINESTRING (36.9522411 -0.4201185, 36.9527614 -0.4203386, 36.9530749 -0.4204501)",,,,,
681034707,False,,,residential,False,65.507,"LINESTRING (36.9522411 -0.4201185, 36.9523591 -0.4198236, 36.9524074 -0.4196761, 36.9524259 -0.4195613)",,,,,
681034709,False,,,residential,True,72.566,"LINESTRING (36.95363 -0.4191718, 36.9532683 -0.419715)",,,,,
169413934,False,,,residential,False,67.134,"LINESTRING (36.95363 -0.4191718, 36.9531691 -0.4188916, 36.9531145 -0.4188575)",Kaburini Road,,,,
169413934,False,,,residential,True,169.234,"LINESTRING (36.95363 -0.4191718, 36.954014 -0.4194052, 36.9548455 -0.4199336, 36.9549181 -0.4199823)",Kaburini Road,,,,
117721047,False,,,residential,False,99.815,"LINESTRING (36.9530749 -0.4204501, 36.9527614 -0.4203386, 36.9522411 -0.4201185)",,,,,
117721047,False,,,residential,True,104.69200000000001,"LINESTRING (36.9530749 -0.4204501, 36.9533649 -0.4205532, 36.9535607 -0.4206685, 36.9538662 -0.4209367)",,,,,
681034710,False,,,residential,False,84.75200000000001,"LINESTRING (36.9530749 -0.4204501, 36.9531745 -0.4202367, 36.9532898 -0.4199309, 36.95333 -0.4197351)",,,,,
35286806,False,2,,residential,True,7.215,"LINESTRING (36.95333 -0.4197351, 36.9532683 -0.419715)",,,,,
35286806,False,2,,residential,False,160.935,"LINESTRING (36.95333 -0.4197351, 36.9534132 -0.4197901, 36.9536814 -0.4200664, 36.9540327 -0.4204727, 36.9543077 -0.4207973)",,,,,
681034710,False,,,residential,True,84.75200000000001,"LINESTRING (36.95333 -0.4197351, 36.9532898 -0.4199309, 36.9531745 -0.4202367, 36.9530749 -0.4204501)",,,,,
35286806,False,2,,residential,False,7.215,"LINESTRING (36.9532683 -0.419715, 36.95333 -0.4197351)",,,,,
681034709,False,,,residential,False,72.566,"LINESTRING (36.9532683 -0.419715, 36.95363 -0.4191718)",,,,,
35286806,False,2,,residential,True,83.347,"LINESTRING (36.9532683 -0.419715, 36.9531517 -0.4197029, 36.9530296 -0.4197043, 36.9529197 -0.419707, 36.9527587 -0.4196734, 36.9525334 -0.4196037)",,,,,
681037063,True,2,B21,trunk,False,27.997999999999998,"LINESTRING (36.9487692 -0.4187917, 36.9486478 -0.4187326, 36.9485469 -0.4186738)",,,,,
41445884,False,2,B21,trunk,False,60.113,"LINESTRING (36.9488575 -0.4193382, 36.9487028 -0.4198562)",,,,,
681035599,True,2,B21,trunk,False,64.144,"LINESTRING (36.9488575 -0.4193382, 36.9488776 -0.419137, 36.9488809 -0.4190445, 36.9488809 -0.4190016, 36.9488648 -0.4189513, 36.9488387 -0.418901, 36.9488199 -0.4188688, 36.9488038 -0.4188413, 36.9487913 -0.4188205, 36.9487692 -0.4187917)",,,,,
681037061,True,2,,unclassified,False,27.711,"LINESTRING (36.9491395 -0.4190355, 36.9489336 -0.4188951)",Chania Bridge,,,,
681042068,True,,B21,trunk_link,False,24.231,"LINESTRING (36.9491395 -0.4190355, 36.9490923 -0.4190368, 36.9490559 -0.4190431, 36.9490295 -0.4190495, 36.9490032 -0.4190611, 36.9489674 -0.4190834, 36.9489378 -0.4191033)",,,,,
97540773,False,2,,unclassified,False,74.081,"LINESTRING (36.9495126 -0.4192778, 36.9500564 -0.4196627)",Chania Bridge,,,,
681037061,True,2,,unclassified,False,49.534000000000006,"LINESTRING (36.9495126 -0.4192778, 36.9494174 -0.4192262, 36.9493404 -0.4191789, 36.9491395 -0.4190355)",Chania Bridge,,,,
681042067,True,2,D434,tertiary,False,5.71,"LINESTRING (36.9484838 -0.4186369, 36.9485155 -0.4185965)",Aberdare Park Road,,,50,3
681037063,True,2,B21,trunk,False,94.537,"LINESTRING (36.9484838 -0.4186369, 36.9483929 -0.4185932, 36.9483009 -0.4185651, 36.9482005 -0.4185296, 36.9481292 -0.4185135, 36.9480434 -0.4185151, 36.9478141 -0.4185631, 36.9476612 -0.4185765)",,,,,
681037061,True,2,,unclassified,False,21.595,"LINESTRING (36.9489336 -0.4188951, 36.9487692 -0.4187917)",Chania Bridge,,,,
681035601,True,2,B21,trunk,False,23.544000000000004,"LINESTRING (36.9489336 -0.4188951, 36.9489466 -0.4189473, 36.948952 -0.4189791, 36.948954 -0.4190103, 36.9489466 -0.4190572, 36.9489378 -0.4191033)",,,,,
681037063,True,2,B21,trunk,False,8.128,"LINESTRING (36.9485469 -0.4186738, 36.9484838 -0.4186369)",,,,,
681042066,True,2,D434,tertiary,False,19.226,"LINESTRING (36.9485469 -0.4186738, 36.9484156 -0.4187863)",Aberdare Park Road,,,50,3
681042066,True,2,D434,tertiary,False,5.813,"LINESTRING (36.9485808 -0.418634, 36.9485469 -0.4186738)",Aberdare Park Road,,,50,3
681037064,True,2,B21,trunk,False,42.935,"LINESTRING (36.9485808 -0.418634, 36.9487642 -0.4187347, 36.9489124 -0.4188313)",,,,,
681035601,True,2,B21,trunk,False,27.604,"LINESTRING (36.9489378 -0.4191033, 36.9489305 -0.4191236, 36.9488575 -0.4193382)",,,,,
35286800,True,1,,unclassified,False,7.978,"LINESTRING (36.9484184 -0.4209589, 36.9484438 -0.4209834, 36.9484728 -0.4210055)",,,,,
681856487,True,1,B21,trunk,False,40.646,"LINESTRING (36.9484184 -0.4209589, 36.9484853 -0.4206846, 36.9485331 -0.4206165)",,,,,
681856487,True,1,B21,trunk,False,8.23,"LINESTRING (36.9483975 -0.4210299, 36.9484184 -0.4209589)",,,,,
117721049,True,1,,unclassified,False,15.702,"LINESTRING (36.9483975 -0.4210299, 36.9483814 -0.4209927, 36.9483697 -0.4209545, 36.9483527 -0.4208962)",,,,,
681856488,True,1,B21,trunk,False,9.762,"LINESTRING (36.9484728 -0.4210055, 36.948446 -0.4210891)",,,,,
35286800,True,1,,unclassified,False,124.857,"LINESTRING (36.9484728 -0.4210055, 36.9485141 -0.4210233, 36.9485768 -0.421037, 36.9495616 -0.4212775)",,,,,
117721049,True,1,,unclassified,False,8.524000000000001,"LINESTRING (36.948446 -0.4210891, 36.9484216 -0.4210628, 36.9483975 -0.4210299)",,,,,
681856488,True,1,B21,trunk,False,14.713000000000001,"LINESTRING (36.948446 -0.4210891, 36.9484257 -0.4211647, 36.9483854 -0.4212007)",,,,,
41445884,False,2,B21,trunk,True,42.83,"LINESTRING (36.9485331 -0.4206165, 36.9486189 -0.420241)",,,,,
681856488,True,1,B21,trunk,False,44.230000000000004,"LINESTRING (36.9485331 -0.4206165, 36.9485437 -0.4206987, 36.9484728 -0.4210055)",,,,,
35286799,True,1,,unclassified,False,7.632000000000001,"LINESTRING (36.9529478 -0.4223941, 36.9529308 -0.4223967, 36.9529137 -0.4223959, 36.952897 -0.4223918, 36.9528815 -0.4223845)",,roundabout,,,
35286799,True,1,,unclassified,False,6.339,"LINESTRING (36.9528815 -0.4223845, 36.9528597 -0.4223661, 36.952845 -0.4223417)",,roundabout,,,
169412582,False,,,residential,True,75.337,"LINESTRING (36.9528815 -0.4223845, 36.9526903 -0.422668, 36.9525019 -0.4229457)",,,,,
35286806,False,2,,residential,False,93.093,"LINESTRING (36.9516944 -0.4191598, 36.9517556 -0.4191866, 36.9518562 -0.4192604, 36.9520761 -0.4193945, 36.952292 -0.4195085, 36.9524259 -0.4195613)",,,,,
35286806,False,2,,residential,True,33.908,"LINESTRING (36.9516944 -0.4191598, 36.9516148 -0.4191249, 36.9514096 -0.4190512)",,,,,
1149394207,False,,,residential,False,117.259,"LINESTRING (36.9516944 -0.4191598, 36.9518446 -0.4189892, 36.9523792 -0.4183579)",,,,,
