osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,bridge,maxspeed
549829051,False,,,residential,True,284.459,"LINESTRING (18.120411 44.1294764, 18.1201175 44.1291264, 18.119902 44.1288611, 18.1195858 44.1285137, 18.1195083 44.1282976, 18.1194795 44.1281752, 18.1195058 44.1280863, 18.11959 44.1279116, 18.1198023 44.1271992, 18.1198345 44.1271267)",,,,
742017017,False,,Zeničkog partizanskog odreda (ZPO),residential,False,178.29200000000003,"LINESTRING (18.120411 44.1294764, 18.1205105 44.1296369, 18.1207385 44.1300001, 18.1209117 44.1302283, 18.1210621 44.1304358, 18.1212758 44.1307172, 18.1212923 44.1307586, 18.1212884 44.1307963, 18.1212347 44.1309249)",,,,
742017017,False,,Zeničkog partizanskog odreda (ZPO),residential,True,161.977,"LINESTRING (18.120411 44.1294764, 18.1203798 44.1293872, 18.1203029 44.1292484, 18.1201221 44.1289949, 18.1200934 44.1288603, 18.1200908 44.1287972, 18.120117 44.1287311, 18.1202252 44.1285928, 18.1203663 44.1284125, 18.1204764 44.1282109, 18.1205172 44.1281358)",,,,
549829088,False,,,residential,False,228.63400000000001,"LINESTRING (18.1161607 44.1330748, 18.1162594 44.1330715, 18.1166592 44.1331188, 18.1167523 44.1331481, 18.1168567 44.1331791, 18.1173268 44.133451, 18.1179446 44.1338083, 18.1182876 44.1339925, 18.1185445 44.1341302)",,,,
881590563,False,,4. juli,unclassified,True,14.379999999999999,"LINESTRING (18.1161607 44.1330748, 18.1160903 44.1330384, 18.1160478 44.1329787)",,,,
549829088,False,,,residential,True,228.634,"LINESTRING (18.1185445 44.1341302, 18.1182876 44.1339925, 18.1179446 44.1338083, 18.1173268 44.133451, 18.1168567 44.1331791, 18.1167523 44.1331481, 18.1166592 44.1331188, 18.1162594 44.1330715, 18.1161607 44.1330748)",,,,
549829091,False,,,residential,True,10.624,"LINESTRING (18.1159836 44.1330624, 18.1160153 44.1330211, 18.1160478 44.1329787)",,,,40
549829096,False,,,residential,False,246.61199999999997,"LINESTRING (18.1159836 44.1330624, 18.115768 44.1330086, 18.1152854 44.1328985, 18.1151021 44.132834, 18.1150201 44.132792, 18.114957 44.1327341, 18.1148098 44.132578, 18.1146475 44.1324677, 18.1144089 44.1323621, 18.1141818 44.1322514, 18.1141106 44.1321825, 18.1140471 44.1321037, 18.1137516 44.1316795)",,,,
549829096,False,,,residential,True,246.61199999999997,"LINESTRING (18.1137516 44.1316795, 18.1140471 44.1321037, 18.1141106 44.1321825, 18.1141818 44.1322514, 18.1144089 44.1323621, 18.1146475 44.1324677, 18.1148098 44.132578, 18.114957 44.1327341, 18.1150201 44.132792, 18.1151021 44.132834, 18.1152854 44.1328985, 18.115768 44.1330086, 18.1159836 44.1330624)",,,,
549829104,False,,,residential,False,84.92499999999998,"LINESTRING (18.1137516 44.1316795, 18.1138251 44.1315525, 18.1139544 44.1314036, 18.1141217 44.1312938, 18.1142938 44.1312274, 18.1144086 44.1311792, 18.1144704 44.1311514)",,,,
698356951,False,,V divizije NOP-a,residential,False,34.063,"LINESTRING (18.1144704 44.1311514, 18.1148315 44.1313147)",,,,
549829104,False,,,residential,True,84.92500000000001,"LINESTRING (18.1144704 44.1311514, 18.1144086 44.1311792, 18.1142938 44.1312274, 18.1141217 44.1312938, 18.1139544 44.1314036, 18.1138251 44.1315525, 18.1137516 44.1316795)",,,,
698356951,False,,V divizije NOP-a,residential,True,129.942,"LINESTRING (18.1144704 44.1311514, 18.1142535 44.1310514, 18.1139343 44.1308801, 18.1137265 44.1307327, 18.1136038 44.1306225, 18.1134072 44.1303526, 18.1133855 44.1303134)",,,,
204592702,False,,,residential,False,114.18900000000001,"LINESTRING (18.1157282 44.1307538, 18.1160934 44.1308803, 18.1163804 44.13099, 18.1167907 44.1312326, 18.116911 44.1313173)",,,,
204592702,False,,,residential,True,30.451,"LINESTRING (18.1157282 44.1307538, 18.115641 44.1307499, 18.1155284 44.1307571, 18.1153969 44.1307904, 18.1153564 44.1307975)",,,,
549829107,False,,,residential,False,67.376,"LINESTRING (18.1157282 44.1307538, 18.1157443 44.1306984, 18.1157446 44.1306545, 18.1157336 44.1306022, 18.1157065 44.1305577, 18.1155205 44.1303191, 18.1154089 44.130216)",,,,
549829107,False,,,residential,True,67.376,"LINESTRING (18.1154089 44.130216, 18.1155205 44.1303191, 18.1157065 44.1305577, 18.1157336 44.1306022, 18.1157446 44.1306545, 18.1157443 44.1306984, 18.1157282 44.1307538)",,,,
742017017,False,,Zeničkog partizanskog odreda (ZPO),residential,True,178.292,"LINESTRING (18.1212347 44.1309249, 18.1212884 44.1307963, 18.1212923 44.1307586, 18.1212758 44.1307172, 18.1210621 44.1304358, 18.1209117 44.1302283, 18.1207385 44.1300001, 18.1205105 44.1296369, 18.120411 44.1294764)",,,,
742017019,True,,,residential,False,19.271,"LINESTRING (18.1212347 44.1309249, 18.1212043 44.1310118, 18.1212055 44.1310955)",,,,
549040851,False,,,residential,True,177.252,"LINESTRING (18.1244729 44.1263782, 18.1244884 44.126814, 18.1244739 44.1270314, 18.1244355 44.1273237, 18.1243119 44.1276018, 18.1241431 44.127852, 18.1240934 44.1279202)",,,,
549040888,False,,,residential,True,314.406,"LINESTRING (18.1209356 44.1324836, 18.1208484 44.1324734, 18.1207117 44.1324303, 18.1205907 44.1323659, 18.1204415 44.1322695, 18.1201781 44.1319884, 18.1197883 44.1317657, 18.1191346 44.1314201, 18.1190191 44.1313605, 18.1189309 44.131315, 18.1185233 44.1310768, 18.1182749 44.1309115, 18.1180829 44.1307679, 18.1179569 44.1306799)",,,,
741049304,True,2,Ulica branilaca,tertiary,False,176.18800000000002,"LINESTRING (18.1209356 44.1324836, 18.1208353 44.1324494, 18.1207269 44.1324043, 18.120659 44.1323461, 18.1203776 44.1320095, 18.119939 44.1316563, 18.1195247 44.1312881)",,,,
741049309,False,,,residential,True,95.30699999999999,"LINESTRING (18.1241038 44.132267, 18.1239416 44.1322148, 18.1238955 44.1321789, 18.1238639 44.1321336, 18.1238335 44.1320511, 18.1233574 44.1317929, 18.1233245 44.1316789)",,,,
741094466,True,,Alije Izetbegovića,tertiary,False,7.039,"LINESTRING (18.1212055 44.1310955, 18.1212128 44.1311267, 18.1212053 44.1311579)",R 456,roundabout,,
741094466,True,,Alije Izetbegovića,tertiary,False,14.371,"LINESTRING (18.1210161 44.1312091, 18.1209858 44.1311922, 18.1209635 44.1311698, 18.1209511 44.1311438, 18.1209496 44.1311163, 18.1209531 44.1310973)",R 456,roundabout,,
741094466,True,,Alije Izetbegovića,tertiary,False,18.315,"LINESTRING (18.1212053 44.1311579, 18.1211876 44.1311822, 18.1211608 44.1312018, 18.1211274 44.1312151, 18.12109 44.131221, 18.1210518 44.1312189, 18.1210161 44.1312091)",R 456,roundabout,,
742017020,True,,,tertiary,False,104.452,"LINESTRING (18.1212053 44.1311579, 18.1213395 44.131551, 18.1215339 44.1320671)",R 456,,,
741094466,True,,Alije Izetbegovića,tertiary,False,16.159000000000002,"LINESTRING (18.1210414 44.1310361, 18.1210814 44.1310318, 18.1211214 44.1310364, 18.1211576 44.1310495, 18.1211865 44.1310698, 18.1212055 44.1310955)",R 456,roundabout,,
742017018,True,,,residential,False,20.049,"LINESTRING (18.1210414 44.1310361, 18.1211621 44.1309857, 18.1212347 44.1309249)",,,,
741952637,False,,,residential,True,82.03,"LINESTRING (18.1219429 44.1257304, 18.1209156 44.1257515)",,,,
549040899,False,,1. Maja,residential,False,92.89500000000001,"LINESTRING (18.1241676 44.1310004, 18.1243884 44.1309142, 18.124695 44.1308531, 18.1249996 44.1308116, 18.1252742 44.1307586)",,,,
549040899,False,,1. Maja,residential,True,106.887,"LINESTRING (18.1241676 44.1310004, 18.1239264 44.1310945, 18.1238214 44.1311274, 18.1236715 44.1311429, 18.1232963 44.1311575, 18.1228737 44.1311702)",,,,
741952640,False,,,residential,False,116.441,"LINESTRING (18.1241676 44.1310004, 18.1245229 44.1313817, 18.1246851 44.1315563, 18.1247729 44.1316836, 18.1248055 44.131919)",,,,
742034389,False,,,residential,True,58.652,"LINESTRING (18.1146331 44.1294485, 18.1146147 44.1299758)",,,,
"[741094472, 549040890, 549040891]",True,,,secondary,False,93.25999999999999,"LINESTRING (18.1204637 44.1307894, 18.1198469 44.1311255, 18.1198047 44.1311493, 18.1197665 44.1311709, 18.1195852 44.1312607, 18.1195664 44.1312692, 18.1195247 44.1312881)",,,yes,40
1032951195,True,1,Alije Izetbegovića,tertiary,False,24.072,"LINESTRING (18.1204791 44.1306362, 18.1206454 44.1308168)",R 456,,,
549040890,True,,,secondary,False,17.767000000000003,"LINESTRING (18.1204791 44.1306362, 18.120494 44.1306843, 18.1204972 44.1307261, 18.1204832 44.1307679, 18.1204637 44.1307894)",,,,
742024216,False,,Alije Izetbegovića,tertiary,False,39.718,"LINESTRING (18.1206454 44.1308168, 18.1209061 44.1310609, 18.1209531 44.1310973)",R 456,,,
1032951196,True,1,Alije Izetbegovića,tertiary,False,15.555,"LINESTRING (18.1206454 44.1308168, 18.1205978 44.1307961, 18.1205558 44.1307827, 18.1205159 44.1307815, 18.1204637 44.1307894)",R 456,,,
"[549040886, 549040887]",False,,,residential,False,475.2089999999999,"LINESTRING (18.1212578 44.1330781, 18.1210338 44.132951, 18.120695 44.1328943, 18.120214 44.1328298, 18.1201375 44.132835, 18.1200688 44.1328513, 18.1199074 44.1328944, 18.1197465 44.1328873, 18.1196967 44.1328751, 18.1186145 44.132346, 18.1184554 44.1322571, 18.1183534 44.1321542, 18.118284 44.1320398, 18.1181615 44.1318719, 18.1180631 44.1317512, 18.1178863 44.1316117, 18.1178116 44.131572, 18.1176964 44.1315546, 18.1175584 44.1315321, 18.1175052 44.1314675, 18.1174716 44.1313886, 18.1174552 44.1312241, 18.1175825 44.1311151, 18.1177951 44.1309003, 18.117883 44.1307855, 18.1179569 44.1306799)",,,,
698356952,False,2,Melente Bošnjaka,residential,False,26.698999999999998,"LINESTRING (18.1212578 44.1330781, 18.1213843 44.1330443, 18.1214288 44.1330261, 18.1215576 44.1329733)",,,,40
698356952,False,2,Melente Bošnjaka,residential,True,457.2619999999999,"LINESTRING (18.1212578 44.1330781, 18.1211987 44.1330939, 18.1210859 44.1331174, 18.1209452 44.1331363, 18.1204756 44.133152, 18.1201833 44.1331539, 18.1197501 44.1331469, 18.1195103 44.1331402, 18.1193039 44.1331429, 18.1191 44.1331592, 18.1190264 44.1331569, 18.1189051 44.1331402, 18.118649 44.1330538, 18.1178872 44.1326803, 18.117457 44.1324898, 18.1173038 44.1324334, 18.1172301 44.1324205, 18.1171453 44.1324109, 18.1170664 44.1324162, 18.1169672 44.1324436, 18.1167372 44.1325222, 18.1165971 44.1325879, 18.1161626 44.1328632, 18.116117 44.1328748, 18.1160365 44.132869)",,,,40
