osmid,oneway,lanes,ref,highway,reversed,length,name,geometry
742608260,False,,,residential,True,63.291,Avenida Central Sur,"LINESTRING (-89.1184732 13.6435064, -89.1184305 13.6436167, -89.1183504 13.6437501, -89.1182222 13.6438658, -89.1181365 13.6439615)"
182933170,False,,,residential,False,162.61800000000002,Avenida Los Almendros,"LINESTRING (-89.1161934 13.6440941, -89.1160886 13.6438452, -89.1160674 13.6437618, -89.1160514 13.643704, -89.1160376 13.643615, -89.1160262 13.6435038, -89.1160399 13.6434193, -89.1160445 13.6433704, -89.1160079 13.6432591, -89.1159794 13.6431879, -89.1159762 13.6431219, -89.1159972 13.6430715, -89.1160539 13.6430259, -89.1161704 13.6429709, -89.1163615 13.6428959)"
722068256,False,2,RN 3,tertiary,False,166.82600000000002,,"LINESTRING (-89.1161934 13.6440941, -89.1155839 13.6433799, -89.1153254 13.6430436, -89.1152466 13.6429115)"
722068256,False,2,RN 3,tertiary,True,97.766,,"LINESTRING (-89.1161934 13.6440941, -89.1165431 13.6445172, -89.1166098 13.6445812, -89.1168159 13.6447231)"
182933179,False,,,tertiary,True,144.697,Calle 25 de Julio,"LINESTRING (-89.1181365 13.6439615, -89.1181372 13.6440088, -89.118155 13.6441629, -89.118223 13.6442919, -89.1183249 13.6443878, -89.1184463 13.6444397, -89.118715 13.6445136, -89.1189594 13.6445986, -89.1191179 13.6446538)"
722068257,False,,,residential,True,116.346,Avenida Central Norte,"LINESTRING (-89.1181365 13.6439615, -89.1180758 13.6440771, -89.1179979 13.6442639, -89.117833 13.6445985, -89.1178088 13.6446493, -89.1178005 13.6447119, -89.1178553 13.6449304)"
742608259,False,,,tertiary,False,120.319,Calle 25 de Julio,"LINESTRING (-89.1181365 13.6439615, -89.1181356 13.6439003, -89.118121 13.6436911, -89.1180903 13.64357, -89.1180482 13.6434851, -89.1179041 13.6433215, -89.1176425 13.6430433)"
742608260,False,,,residential,False,63.291,Avenida Central Sur,"LINESTRING (-89.1181365 13.6439615, -89.1182222 13.6438658, -89.1183504 13.6437501, -89.1184305 13.6436167, -89.1184732 13.6435064)"
182527865,False,2,SAL 36,secondary,False,89.582,,"LINESTRING (-89.119631 13.6440306, -89.1194784 13.6442555, -89.1193422 13.6444652, -89.1192235 13.6445673, -89.1191179 13.6446538)"
182527865,False,2,SAL 36,secondary,True,165.38500000000002,,"LINESTRING (-89.119631 13.6440306, -89.1199582 13.6435458, -89.1201555 13.6432136, -89.1202345 13.6430968, -89.1203011 13.6429866, -89.1203996 13.6428866, -89.1205062 13.6428301)"
182933154,False,,,residential,False,34.093,,"LINESTRING (-89.119631 13.6440306, -89.1195381 13.6440228, -89.1194724 13.644015, -89.119409 13.643995, -89.1193383 13.6439418)"
182933156,True,,,residential,False,210.69800000000004,2a Avenida Norte,"LINESTRING (-89.1168159 13.6447231, -89.1169536 13.6445393, -89.1170085 13.6444748, -89.117052 13.644408, -89.1171024 13.6443324, -89.1171962 13.6441078, -89.1172923 13.6439187, -89.1174136 13.6437052, -89.1174869 13.6435673, -89.1175556 13.643465, -89.1176105 13.643376, -89.117638 13.6432759, -89.117644 13.6431663, -89.1176425 13.6430433)"
722068256,False,2,RN 3,tertiary,False,97.766,,"LINESTRING (-89.1168159 13.6447231, -89.1166098 13.6445812, -89.1165431 13.6445172, -89.1161934 13.6440941)"
722068256,False,2,RN 3,tertiary,True,117.279,,"LINESTRING (-89.1168159 13.6447231, -89.1168755 13.6447641, -89.1171375 13.6448792, -89.1173585 13.6449317, -89.1175481 13.6449415, -89.1178553 13.6449304)"
182527865,False,2,SAL 36,secondary,False,140.402,,"LINESTRING (-89.1191179 13.6446538, -89.1189545 13.644725, -89.1187644 13.6447777, -89.1183259 13.6448501, -89.1178553 13.6449304)"
182527865,False,2,SAL 36,secondary,True,89.582,,"LINESTRING (-89.1191179 13.6446538, -89.1192235 13.6445673, -89.1193422 13.6444652, -89.1194784 13.6442555, -89.119631 13.6440306)"
182933179,False,,,tertiary,False,144.697,Calle 25 de Julio,"LINESTRING (-89.1191179 13.6446538, -89.1189594 13.6445986, -89.118715 13.6445136, -89.1184463 13.6444397, -89.1183249 13.6443878, -89.118223 13.6442919, -89.118155 13.6441629, -89.1181372 13.6440088, -89.1181365 13.6439615)"
182527865,False,2,SAL 36,secondary,True,140.40200000000002,,"LINESTRING (-89.1178553 13.6449304, -89.1183259 13.6448501, -89.1187644 13.6447777, -89.1189545 13.644725, -89.1191179 13.6446538)"
722068256,False,2,RN 3,tertiary,False,117.27900000000001,,"LINESTRING (-89.1178553 13.6449304, -89.1175481 13.6449415, -89.1173585 13.6449317, -89.1171375 13.6448792, -89.1168755 13.6447641, -89.1168159 13.6447231)"
722068257,False,,,residential,False,116.34599999999999,Avenida Central Norte,"LINESTRING (-89.1178553 13.6449304, -89.1178005 13.6447119, -89.1178088 13.6446493, -89.117833 13.6445985, -89.1179979 13.6442639, -89.1180758 13.6440771, -89.1181365 13.6439615)"
742608261,False,,,residential,True,207.977,Avenida Central Norte,"LINESTRING (-89.1178553 13.6449304, -89.1178958 13.6449953, -89.1179212 13.645248, -89.1179358 13.6453939, -89.117942 13.6454728, -89.1178614 13.6457433, -89.117835 13.6458844, -89.1178411 13.6460321, -89.117872 13.6462046, -89.1180028 13.6464424, -89.1181535 13.6465645, -89.1182561 13.6466022)"
742608261,False,,,residential,False,207.97700000000003,Avenida Central Norte,"LINESTRING (-89.1182561 13.6466022, -89.1181535 13.6465645, -89.1180028 13.6464424, -89.117872 13.6462046, -89.1178411 13.6460321, -89.117835 13.6458844, -89.1178614 13.6457433, -89.117942 13.6454728, -89.1179358 13.6453939, -89.1179212 13.645248, -89.1178958 13.6449953, -89.1178553 13.6449304)"
387437636,False,,,residential,True,20.009,,"LINESTRING (-89.1210504 13.6430712, -89.1208771 13.6430078)"
995335210,False,,,residential,False,89.813,,"LINESTRING (-89.1210504 13.6430712, -89.1213761 13.6426776, -89.1214681 13.6425366, -89.1214893 13.6424025)"
387439820,False,,,residential,True,183.148,,"LINESTRING (-89.1177835 13.6406591, -89.1177783 13.6410342, -89.1178398 13.6412649, -89.1178774 13.6414774, -89.1179184 13.6415554, -89.1179816 13.6416019, -89.1180807 13.6416484, -89.1182036 13.6416799, -89.1182634 13.641748, -89.1182959 13.6417978, -89.1183334 13.6418708, -89.1184069 13.6419289, -89.1184903 13.6419888)"
742608263,False,,,residential,False,56.013999999999996,,"LINESTRING (-89.119376 13.6408068, -89.1195845 13.6408825, -89.1198671 13.6409674)"
742612719,False,,,residential,True,174.367,,"LINESTRING (-89.119376 13.6408068, -89.1193624 13.6408233, -89.1193162 13.6408578, -89.1192731 13.64089, -89.1190351 13.641019, -89.1189298 13.641068, -89.1188817 13.6411414, -89.1188245 13.6412414, -89.1187879 13.6413171, -89.1187627 13.6414661, -89.1187238 13.6417352, -89.1186895 13.6418309, -89.1186071 13.6418887, -89.1184903 13.6419888)"
742608263,False,,,residential,True,56.013999999999996,,"LINESTRING (-89.1198671 13.6409674, -89.1195845 13.6408825, -89.119376 13.6408068)"
182933154,False,,,residential,False,108.73299999999999,,"LINESTRING (-89.1193383 13.6439418, -89.1192562 13.6438865, -89.1191505 13.643826, -89.1190512 13.6437882, -89.1189311 13.6437748, -89.1188249 13.6437642, -89.1187291 13.6437226, -89.1186284 13.6436696, -89.1185645 13.643619, -89.1184732 13.6435064)"
182933154,False,,,residential,True,34.093,,"LINESTRING (-89.1193383 13.6439418, -89.119409 13.643995, -89.1194724 13.644015, -89.1195381 13.6440228, -89.119631 13.6440306)"
742608264,False,,,residential,False,105.375,1a Avenida Sur,"LINESTRING (-89.1193383 13.6439418, -89.1194402 13.6436915, -89.1195642 13.6430238)"
742608265,False,,,residential,False,47.931,,"LINESTRING (-89.1195642 13.6430238, -89.1199769 13.6431818)"
742608265,False,,,residential,True,31.677,,"LINESTRING (-89.1195642 13.6430238, -89.1192715 13.643008)"
742608264,False,,,residential,True,105.375,1a Avenida Sur,"LINESTRING (-89.1195642 13.6430238, -89.1194402 13.6436915, -89.1193383 13.6439418)"
742608265,False,,,residential,True,47.931,,"LINESTRING (-89.1199769 13.6431818, -89.1195642 13.6430238)"
742608265,False,,,residential,False,31.677,,"LINESTRING (-89.1192715 13.643008, -89.1195642 13.6430238)"
182933192,False,,,residential,True,200.59700000000004,4a Calle Oriente,"LINESTRING (-89.117862 13.6423555, -89.1177892 13.6423428, -89.1176965 13.6422964, -89.1175922 13.6422479, -89.1174993 13.6422308, -89.1173827 13.6422201, -89.1173093 13.6421931, -89.1172302 13.6421091, -89.1171537 13.6420414, -89.1170911 13.6420191, -89.1166511 13.641983, -89.1165276 13.6419686, -89.1164533 13.6419376, -89.1163274 13.6418042, -89.1162261 13.6416941)"
742608266,False,,,residential,True,143.385,2a Calle Oriente,"LINESTRING (-89.117862 13.6423555, -89.1177686 13.6423926, -89.117714 13.6423844, -89.1176491 13.6423399, -89.1175811 13.6423164, -89.1175193 13.6423104, -89.1173558 13.6423044, -89.1171432 13.642285, -89.1170661 13.6422895, -89.1168981 13.6423233, -89.116767 13.642372, -89.116603 13.6424667)"
742612718,False,,,residential,False,35.496,2a Calle Oriente,"LINESTRING (-89.117862 13.6423555, -89.1179075 13.6423503, -89.1180059 13.6423347, -89.1180912 13.6423028, -89.1181656 13.6422509)"
182933155,False,,,residential,True,12.137,,"LINESTRING (-89.1162529 13.6415881, -89.1162261 13.6416941)"
182933155,False,,,residential,False,141.57999999999998,,"LINESTRING (-89.1162529 13.6415881, -89.1162729 13.641509, -89.1163118 13.6413467, -89.1163896 13.6411065, -89.1164148 13.6409997, -89.1164148 13.6408796, -89.1164034 13.6407862, -89.1163942 13.6407016, -89.1163965 13.6406216, -89.1163599 13.6405771, -89.116266 13.6405215, -89.1162409 13.6404948, -89.1162431 13.6404103)"
742608267,False,,,residential,False,249.091,,"LINESTRING (-89.1162529 13.6415881, -89.1165783 13.6412048, -89.1167277 13.6412303, -89.1167955 13.6410941, -89.1168463 13.6410372, -89.1168848 13.6409743, -89.1168956 13.6409174, -89.116891 13.6407108, -89.1168756 13.6404848, -89.11676 13.6400521, -89.1166938 13.6398994, -89.1166368 13.6397153)"
742608267,False,,,residential,True,249.091,,"LINESTRING (-89.1166368 13.6397153, -89.1166938 13.6398994, -89.11676 13.6400521, -89.1168756 13.6404848, -89.116891 13.6407108, -89.1168956 13.6409174, -89.1168848 13.6409743, -89.1168463 13.6410372, -89.1167955 13.6410941, -89.1167277 13.6412303, -89.1165783 13.6412048, -89.1162529 13.6415881)"
742608268,False,,,residential,False,88.527,,"LINESTRING (-89.1189769 13.6434303, -89.1188513 13.6433856, -89.1188 13.6433391, -89.118738 13.6432497, -89.1186142 13.643009, -89.1185575 13.6429333, -89.1185044 13.6429092, -89.1184327 13.6428985)"
742608260,False,,,residential,False,11.175,Avenida Central Sur,"LINESTRING (-89.1184327 13.6428985, -89.1184189 13.6427989)"
742608260,False,,,residential,True,68.015,Avenida Central Sur,"LINESTRING (-89.1184327 13.6428985, -89.1184465 13.6429984, -89.1184877 13.6433787, -89.1184732 13.6435064)"
742608268,False,,,residential,True,88.52699999999999,,"LINESTRING (-89.1184327 13.6428985, -89.1185044 13.6429092, -89.1185575 13.6429333, -89.1186142 13.643009, -89.118738 13.6432497, -89.1188 13.6433391, -89.1188513 13.6433856, -89.1189769 13.6434303)"
182527865,False,2,SAL 36,secondary,False,72.184,,"LINESTRING (-89.121432 13.6416704, -89.1214142 13.6418382, -89.1213547 13.642256, -89.1213407 13.6423131)"
387437636,False,,,residential,False,20.009,,"LINESTRING (-89.1208771 13.6430078, -89.1210504 13.6430712)"
182527865,False,2,SAL 36,secondary,False,114.86999999999999,,"LINESTRING (-89.1213407 13.6423131, -89.1213229 13.6423858, -89.1212995 13.642476, -89.1212496 13.6425383, -89.1211474 13.6426164, -89.1209449 13.642694, -89.1208082 13.6427506, -89.1205062 13.6428301)"
182527865,False,2,SAL 36,secondary,True,72.184,,"LINESTRING (-89.1213407 13.6423131, -89.1213547 13.642256, -89.1214142 13.6418382, -89.121432 13.6416704)"
995335210,False,,,residential,True,19.221,,"LINESTRING (-89.1213407 13.6423131, -89.1214292 13.6423475, -89.1214893 13.6424025)"
995335210,False,,,residential,False,19.221,,"LINESTRING (-89.1214893 13.6424025, -89.1214292 13.6423475, -89.1213407 13.6423131)"
995335210,False,,,residential,True,89.813,,"LINESTRING (-89.1214893 13.6424025, -89.1214681 13.6425366, -89.1213761 13.6426776, -89.1210504 13.6430712)"
