osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes,width
490280980,Kosarska ulica,residential,False,True,133.70399999999998,"LINESTRING (14.3137657 46.3647439, 14.3136882 46.3648484, 14.3136567 46.3648569, 14.3136118 46.3648581, 14.3135421 46.3648475, 14.3135058 46.3648407, 14.3134803 46.3648338, 14.3134609 46.3648183, 14.3133872 46.3647507, 14.3133261 46.3647061, 14.3132464 46.3646309, 14.3132353 46.3646156, 14.3132101 46.3645809, 14.3131491 46.3644965, 14.3130974 46.3644356, 14.3130592 46.3644002, 14.3130143 46.3643667, 14.3129868 46.3643512, 14.3129425 46.3643391, 14.3128715 46.3643278, 14.3127689 46.3643209, 14.3127206 46.3643151, 14.3126542 46.3643017, 14.3125878 46.3642929, 14.3125469 46.3642947, 14.3125041 46.3643043)",,,,
839955634,Cankarjeva cesta,secondary,False,True,7.859,"LINESTRING (14.3125041 46.3643043, 14.312442 46.3642481)",,50,2,
490280980,Kosarska ulica,residential,False,False,133.704,"LINESTRING (14.3125041 46.3643043, 14.3125469 46.3642947, 14.3125878 46.3642929, 14.3126542 46.3643017, 14.3127206 46.3643151, 14.3127689 46.3643209, 14.3128715 46.3643278, 14.3129425 46.3643391, 14.3129868 46.3643512, 14.3130143 46.3643667, 14.3130592 46.3644002, 14.3130974 46.3644356, 14.3131491 46.3644965, 14.3132101 46.3645809, 14.3132353 46.3646156, 14.3132464 46.3646309, 14.3133261 46.3647061, 14.3133872 46.3647507, 14.3134609 46.3648183, 14.3134803 46.3648338, 14.3135058 46.3648407, 14.3135421 46.3648475, 14.3136118 46.3648581, 14.3136567 46.3648569, 14.3136882 46.3648484, 14.3137657 46.3647439)",,,,
490280984,Fužinska ulica,residential,False,True,29.203,"LINESTRING (14.3087972 46.3655431, 14.3088039 46.3656783, 14.3088028 46.3657541, 14.3088026 46.3657708, 14.3087962 46.3657803, 14.3087702 46.3657968)",,,,
5777804,Muzejska ulica,residential,False,False,69.32100000000001,"LINESTRING (14.3092177 46.3661047, 14.3092686 46.3660895, 14.3094295 46.3660281, 14.3095932 46.365971, 14.3096282 46.365957, 14.3096709 46.3659216, 14.3097339 46.3658483, 14.3097814 46.3657927, 14.3098285 46.3657435, 14.309856 46.3657236, 14.3098831 46.365713)",,,,
5777804,Muzejska ulica,residential,False,True,31.54,"LINESTRING (14.3092177 46.3661047, 14.3091795 46.3661265, 14.3091325 46.3661734, 14.3090903 46.3662301, 14.3090285 46.36629, 14.3089776 46.3663325)",,,,
490280984,Fužinska ulica,residential,False,False,54.781000000000006,"LINESTRING (14.3092177 46.3661047, 14.3089381 46.366047, 14.3089052 46.3660392, 14.308885 46.3660308, 14.3088696 46.3660206, 14.3088555 46.3660059, 14.308826 46.3659498, 14.3088046 46.3659008, 14.3087979 46.3658712, 14.3087899 46.3658268, 14.3087804 46.3658087, 14.3087702 46.3657968)",,,,
550401267,,residential,False,False,47.124,"LINESTRING (14.3092027 46.366561, 14.3092813 46.3665421, 14.3093377 46.3665283, 14.3095154 46.3664788, 14.30962 46.3664445, 14.3097625 46.366389)",,,,
923408964,Koroška cesta,residential,False,False,54.735,"LINESTRING (14.3092027 46.366561, 14.3091472 46.3666018, 14.3090936 46.3666494, 14.3090125 46.3667419, 14.3089534 46.3668295, 14.308928 46.3668906, 14.3088958 46.3669341, 14.3088435 46.3669806)",,,,
923408964,Koroška cesta,residential,False,True,116.97,"LINESTRING (14.3092027 46.366561, 14.3093343 46.3664658, 14.3094779 46.3663722, 14.309677 46.3662612, 14.3097869 46.366183, 14.309852 46.3661154, 14.3098983 46.3660465, 14.3099291 46.3659465, 14.3099405 46.3658791, 14.3099319 46.3658289, 14.3099138 46.3657788, 14.3098831 46.365713)",,,,
550401267,,residential,False,True,47.123999999999995,"LINESTRING (14.3097625 46.366389, 14.30962 46.3664445, 14.3095154 46.3664788, 14.3093377 46.3665283, 14.3092813 46.3665421, 14.3092027 46.366561)",,,,
616146195,Virje,unclassified,False,True,313.406,"LINESTRING (14.3090411 46.3605566, 14.3089896 46.360521, 14.3089019 46.3604022, 14.3088311 46.3603207, 14.3087427 46.3602783, 14.3087035 46.3602595, 14.3086322 46.3602422, 14.3085276 46.3602373, 14.3081436 46.3602283, 14.3079714 46.360225, 14.3078395 46.3602086, 14.30771 46.3601873, 14.3075822 46.3601708, 14.3073748 46.360132, 14.3067292 46.3599349, 14.306068 46.3597495, 14.3058988 46.3597067, 14.3057895 46.3596837, 14.3057146 46.359678, 14.3055992 46.3597049, 14.3055047 46.3597326, 14.3054544 46.3597551, 14.3053831 46.3598055)",,,,
616146202,,residential,False,False,87.357,"LINESTRING (14.3109039 46.3625259, 14.31104 46.3626031, 14.3112261 46.3627136, 14.311324 46.3627759, 14.3113729 46.3628182, 14.3113952 46.3628422, 14.3114439 46.362901, 14.3115297 46.362988, 14.3116155 46.363074, 14.3116222 46.363093, 14.3116247 46.3631161)",,,,
694335695,,residential,False,True,46.900000000000006,"LINESTRING (14.3073553 46.3632609, 14.3072483 46.3633088, 14.3071727 46.3633479, 14.3072285 46.3633773, 14.3073361 46.3634294, 14.3074343 46.3634683, 14.3074701 46.363478, 14.3075034 46.3634872)",,,,
765229691,,residential,False,True,58.342,"LINESTRING (14.3071126 46.3641044, 14.3071044 46.364098, 14.3070276 46.3640381, 14.3069306 46.3639646, 14.3068491 46.3639039, 14.3068374 46.3638861, 14.3068309 46.3638513, 14.3068305 46.3638083, 14.3068419 46.3637681, 14.3068554 46.3637366, 14.3068754 46.3637047, 14.3069196 46.3636679)",,,,
801768306,,residential,False,False,116.64299999999999,"LINESTRING (14.3100678 46.3648628, 14.310041 46.3648138, 14.3099659 46.3646249, 14.3099498 46.3645833, 14.3099566 46.3645575, 14.3099847 46.3645298, 14.3100585 46.3644974, 14.3101295 46.3644788, 14.3101476 46.364476, 14.3101832 46.36449, 14.310202 46.3645043, 14.3102214 46.3645247, 14.3102956 46.3646832, 14.3103602 46.3647619, 14.3103575 46.3647888, 14.3103347 46.3648036, 14.3102194 46.3648398, 14.3100678 46.3648628)",,,,
801768306,,residential,False,True,116.64299999999999,"LINESTRING (14.3100678 46.3648628, 14.3102194 46.3648398, 14.3103347 46.3648036, 14.3103575 46.3647888, 14.3103602 46.3647619, 14.3102956 46.3646832, 14.3102214 46.3645247, 14.310202 46.3645043, 14.3101832 46.36449, 14.3101476 46.364476, 14.3101295 46.3644788, 14.3100585 46.3644974, 14.3099847 46.3645298, 14.3099566 46.3645575, 14.3099498 46.3645833, 14.3099659 46.3646249, 14.310041 46.3648138, 14.3100678 46.3648628)",,,,
"[801768306, 242886156]",,residential,False,True,152.41299999999998,"LINESTRING (14.3100678 46.3648628, 14.3103521 46.3651173, 14.3105533 46.3652358, 14.3105869 46.3652683, 14.3106128 46.365317, 14.3106177 46.3653635, 14.3106032 46.3654162, 14.3105346 46.365513, 14.3104839 46.3655888, 14.310419 46.3656514, 14.310386 46.3656666, 14.3103442 46.3656639, 14.3103135 46.3656544, 14.3102573 46.3656304, 14.3101184 46.3655915, 14.3100523 46.3655814, 14.3098625 46.3655735)",,,,
"[483401960, 483401961, 943539715]",Balos,residential,False,True,147.36899999999997,"LINESTRING (14.3060473 46.3618885, 14.3055765 46.3618329, 14.3055443 46.3618459, 14.3055148 46.3618811, 14.3054987 46.3619366, 14.3055175 46.3619764, 14.3055497 46.3619958, 14.3055886 46.3620051, 14.3056977 46.3620323, 14.3059494 46.3620921, 14.3061512 46.3621189, 14.3061995 46.3621273, 14.3062343 46.3621374, 14.3062679 46.3621522, 14.3062887 46.3621583, 14.306305 46.362162, 14.3064587 46.362188, 14.3066623 46.3622133)",yes,,,
5777815,Za Mošenikom,residential,False,False,84.53200000000001,"LINESTRING (14.3076008 46.3635151, 14.3075868 46.3636697, 14.3075895 46.3637394, 14.3075902 46.3637575, 14.3076029 46.3637862, 14.307623 46.3638177, 14.3076982 46.3639333, 14.307717 46.3639537, 14.3077397 46.3639717, 14.3077994 46.3640087, 14.3078148 46.3640204, 14.3078303 46.3640361, 14.3079294 46.3641547, 14.30797 46.3641976)",,,,
"[5826368, 435042841]",Kovaška ulica,residential,False,False,89.50300000000001,"LINESTRING (14.3076008 46.3635151, 14.3076419 46.3635183, 14.3076743 46.3635172, 14.3077149 46.363506, 14.3077631 46.3634918, 14.3077842 46.36351, 14.3078095 46.3635238, 14.3078437 46.3635377, 14.3078658 46.3635419, 14.307902 46.3635377, 14.3079578 46.3635313, 14.3079758 46.363534, 14.3079807 46.3635348, 14.3080046 46.3635377, 14.3081655 46.3634803, 14.3083124 46.3634137, 14.3086343 46.3632879)",,,,
"[5826368, 694335695]",Kovaška ulica,residential,False,"[False, True]",8.091999999999999,"LINESTRING (14.3076008 46.3635151, 14.3075605 46.3635033, 14.3075034 46.3634872)",,,,
477316925,,residential,False,True,2.925,"LINESTRING (14.306669 46.3621874, 14.3066623 46.3622133)",,,,
5775898,Balos,residential,False,True,131.74099999999999,"LINESTRING (14.306669 46.3621874, 14.3067613 46.362203, 14.3069772 46.3622399, 14.3074877 46.3623288, 14.3075594 46.3623461, 14.3076304 46.3623688, 14.307911 46.3624762, 14.3082705 46.3625937)",,,,
"[943539716, 54449917, 54449918]",,residential,False,False,128.375,"LINESTRING (14.306669 46.3621874, 14.306696 46.3620851, 14.3066996 46.3620075, 14.3066973 46.361958, 14.3066874 46.3619047, 14.3066261 46.3616726, 14.3066131 46.3616146, 14.3066105 46.3615971, 14.3066084 46.3615637, 14.3066121 46.3615182, 14.3066248 46.3614864, 14.3066408 46.3614585, 14.3066591 46.3614278, 14.3066824 46.3613999, 14.3068067 46.3612999, 14.3068478 46.3612716, 14.306937 46.3612084, 14.3070272 46.3611434)",yes,,,
5776024,Cankarjeva cesta,secondary,False,False,124.789,"LINESTRING (14.3088403 46.3622912, 14.3090816 46.3623833, 14.3093465 46.3624892, 14.3094485 46.3625404, 14.3098481 46.3627598, 14.3101533 46.3629462)",,50,,
5776024,Cankarjeva cesta,secondary,False,True,38.969,"LINESTRING (14.3088403 46.3622912, 14.3088016 46.3622764, 14.3084033 46.3621127)",,50,,
974110713,,residential,False,False,202.14999999999998,"LINESTRING (14.3088403 46.3622912, 14.3088964 46.3622837, 14.3089672 46.3622865, 14.3090773 46.3623191, 14.3091931 46.3623533, 14.3094276 46.3624518, 14.3096026 46.3625426, 14.3098917 46.3627027, 14.3100592 46.362796, 14.3101945 46.3628577, 14.3102583 46.3628769, 14.310314 46.3628922, 14.3103765 46.3629051, 14.3104092 46.3629108, 14.3104736 46.3629195, 14.310508 46.3629206, 14.3105469 46.3629219, 14.310601 46.3629199, 14.3106462 46.362913, 14.3106905 46.3629009, 14.3110185 46.3627864, 14.3111296 46.3627325)",,,,
483402018,Virje,residential,False,False,57.2,"LINESTRING (14.3111296 46.3627325, 14.3111914 46.3627711, 14.3112411 46.3628031, 14.3112879 46.3628391, 14.3114429 46.36297, 14.3116247 46.3631161)",,,,
483402018,Virje,residential,False,True,564.9920000000001,"LINESTRING (14.3111296 46.3627325, 14.3110134 46.3626768, 14.3107143 46.362538, 14.3106274 46.362497, 14.3102906 46.3623382, 14.3101444 46.3622854, 14.3100759 46.3622734, 14.3100169 46.3622615, 14.3099432 46.3622567, 14.30986 46.3622508, 14.3097668 46.3622494, 14.3096696 46.3622423, 14.3095958 46.3622342, 14.3094812 46.3622166, 14.309386 46.3621942, 14.3092753 46.3621624, 14.3092352 46.3621486, 14.309105 46.362104, 14.3087939 46.3619795, 14.3086698 46.3619218, 14.3085149 46.3618375, 14.3083278 46.3617168, 14.3082655 46.3616815, 14.3082131 46.3616418, 14.3081749 46.3616039, 14.3081266 46.3615391, 14.3080127 46.3614423, 14.307922 46.3613675, 14.3075852 46.3611458, 14.3073542 46.3610235, 14.3072241 46.3609263, 14.3071169 46.3608295, 14.3070559 46.3607587, 14.3070096 46.3606949, 14.3068246 46.360517, 14.3067588 46.3604682, 14.3066131 46.3603743, 14.3065275 46.3603193, 14.3064445 46.3602519, 14.306158 46.3600387, 14.3060474 46.3599798, 14.3059378 46.3599361, 14.3057878 46.3598823, 14.3056282 46.3598428, 14.3054901 46.3598173, 14.3053831 46.3598055)",,,,
974110713,,residential,False,True,202.14999999999998,"LINESTRING (14.3111296 46.3627325, 14.3110185 46.3627864, 14.3106905 46.3629009, 14.3106462 46.362913, 14.310601 46.3629199, 14.3105469 46.3629219, 14.310508 46.3629206, 14.3104736 46.3629195, 14.3104092 46.3629108, 14.3103765 46.3629051, 14.310314 46.3628922, 14.3102583 46.3628769, 14.3101945 46.3628577, 14.3100592 46.362796, 14.3098917 46.3627027, 14.3096026 46.3625426, 14.3094276 46.3624518, 14.3091931 46.3623533, 14.3090773 46.3623191, 14.3089672 46.3622865, 14.3088964 46.3622837, 14.3088403 46.3622912)",,,,
483402018,Virje,residential,False,False,115.72000000000001,"LINESTRING (14.3116247 46.3631161, 14.3116611 46.3631423, 14.3117636 46.3632035, 14.3117805 46.3632136, 14.3118476 46.363308, 14.3119468 46.3633968, 14.312044 46.3635055, 14.3121124 46.3635567, 14.3122271 46.3636415, 14.3123853 46.3637683, 14.3124873 46.3638401, 14.3125543 46.3638611, 14.3126181 46.3638749)",,,,
483402018,Virje,residential,False,True,57.2,"LINESTRING (14.3116247 46.3631161, 14.3114429 46.36297, 14.3112879 46.3628391, 14.3112411 46.3628031, 14.3111914 46.3627711, 14.3111296 46.3627325)",,,,
616146202,,residential,False,True,87.357,"LINESTRING (14.3116247 46.3631161, 14.3116222 46.363093, 14.3116155 46.363074, 14.3115297 46.362988, 14.3114439 46.362901, 14.3113952 46.3628422, 14.3113729 46.3628182, 14.311324 46.3627759, 14.3112261 46.3627136, 14.31104 46.3626031, 14.3109039 46.3625259)",,,,
982000268,Za Mošenikom,residential,False,False,22.467,"LINESTRING (14.3085323 46.3657567, 14.3085232 46.3657844, 14.3087147 46.3657842, 14.3087476 46.3657865, 14.3087702 46.3657968)",,,,
490280984,Fužinska ulica,residential,False,False,29.203000000000003,"LINESTRING (14.3087702 46.3657968, 14.3087962 46.3657803, 14.3088026 46.3657708, 14.3088028 46.3657541, 14.3088039 46.3656783, 14.3087972 46.3655431)",,,,
490280984,Fužinska ulica,residential,False,True,54.781,"LINESTRING (14.3087702 46.3657968, 14.3087804 46.3658087, 14.3087899 46.3658268, 14.3087979 46.3658712, 14.3088046 46.3659008, 14.308826 46.3659498, 14.3088555 46.3660059, 14.3088696 46.3660206, 14.308885 46.3660308, 14.3089052 46.3660392, 14.3089381 46.366047, 14.3092177 46.3661047)",,,,
982000268,Za Mošenikom,residential,False,True,22.467000000000002,"LINESTRING (14.3087702 46.3657968, 14.3087476 46.3657865, 14.3087147 46.3657842, 14.3085232 46.3657844, 14.3085323 46.3657567)",,,,
"[982000272, 982000270, 982000271]",Za Mošenikom,residential,False,True,31.062,"LINESTRING (14.308252 46.3652174, 14.308297 46.3652229, 14.3084143 46.3652276, 14.3086517 46.3652586)",yes,,,
5777779,Čevljarska ulica,residential,False,False,83.5,"LINESTRING (14.3086113 46.3652067, 14.3087284 46.365206, 14.3088099 46.3652007, 14.3089092 46.3652026, 14.3090886 46.3652258, 14.3091549 46.3652273, 14.3092133 46.3652218, 14.3093346 46.3652056, 14.3094118 46.3651862, 14.309515 46.3651515, 14.3096596 46.3651017)",,,,
5777815,Za Mošenikom,residential,False,False,6.558,"LINESTRING (14.3086113 46.3652067, 14.3086314 46.3652354, 14.3086517 46.3652586)",,,,
5777815,Za Mošenikom,residential,False,True,63.385,"LINESTRING (14.3086113 46.3652067, 14.3085591 46.365111, 14.3083755 46.3646607)",,,,
5777815,Za Mošenikom,residential,False,False,25.268,"LINESTRING (14.3086517 46.3652586, 14.3086678 46.3652831, 14.3086805 46.3653025, 14.3086798 46.3653192, 14.3086396 46.3654474, 14.3086124 46.3654723)",,,,
5777815,Za Mošenikom,residential,False,True,6.558,"LINESTRING (14.3086517 46.3652586, 14.3086314 46.3652354, 14.3086113 46.3652067)",,,,
"[982000272, 982000270, 982000271]",Za Mošenikom,residential,False,False,31.062,"LINESTRING (14.3086517 46.3652586, 14.3084143 46.3652276, 14.308297 46.3652229, 14.308252 46.3652174)",yes,,,
982016919,Prehod,residential,False,True,42.624,"LINESTRING (14.3084197 46.3639759, 14.308309 46.3640421, 14.3082708 46.3640657, 14.3082286 46.3640833, 14.308181 46.3641092, 14.308126 46.3641402, 14.30797 46.3641976)",,,,
5777815,Za Mošenikom,residential,False,False,60.168,"LINESTRING (14.30797 46.3641976, 14.3079945 46.3642235, 14.3080494 46.3642846, 14.3080817 46.3643206, 14.3083755 46.3646607)",,,,
5777815,Za Mošenikom,residential,False,True,84.532,"LINESTRING (14.30797 46.3641976, 14.3079294 46.3641547, 14.3078303 46.3640361, 14.3078148 46.3640204, 14.3077994 46.3640087, 14.3077397 46.3639717, 14.307717 46.3639537, 14.3076982 46.3639333, 14.307623 46.3638177, 14.3076029 46.3637862, 14.3075902 46.3637575, 14.3075895 46.3637394, 14.3075868 46.3636697, 14.3076008 46.3635151)",,,,
982016919,Prehod,residential,False,False,42.624,"LINESTRING (14.30797 46.3641976, 14.308126 46.3641402, 14.308181 46.3641092, 14.3082286 46.3640833, 14.3082708 46.3640657, 14.308309 46.3640421, 14.3084197 46.3639759)",,,,
305776776,Kukovniška pot,residential,False,True,372.28799999999995,"LINESTRING (14.3146746 46.3617043, 14.3149777 46.3618283, 14.3150461 46.3618422, 14.3151051 46.3618616, 14.3151453 46.3618857, 14.3152083 46.3619449, 14.3152043 46.3619718, 14.3151923 46.3619968, 14.315144 46.3620236, 14.3150206 46.3620773, 14.3148556 46.3621328, 14.3146558 46.3622022, 14.3145512 46.3622309, 14.314515 46.3622476, 14.3144841 46.3622698, 14.3144171 46.3622957, 14.3143205 46.3623346, 14.3142481 46.3623781, 14.3142039 46.3623966, 14.3141556 46.3624142, 14.3140966 46.3624438, 14.3140389 46.3624595, 14.313996 46.3624669, 14.3139598 46.3624799, 14.3138927 46.3625021, 14.3138216 46.3625317, 14.313709 46.3625585, 14.3135762 46.3625946, 14.3135442 46.3626066, 14.313475 46.3626326, 14.3133355 46.3627149, 14.3130921 46.3628538, 14.3130103 46.3629079, 14.3129077 46.3629611, 14.3128607 46.3629866, 14.3128406 46.3630009, 14.3128198 46.3630222, 14.3127796 46.3630782, 14.3127602 46.363111, 14.3127072 46.3631976, 14.3126522 46.3632568, 14.3125436 46.3633334, 14.3124986 46.3633623, 14.3124792 46.3633978, 14.3124677 46.3634301, 14.3124658 46.363453, 14.3124894 46.3634922, 14.3125255 46.3635613, 14.312565 46.3636279, 14.3125804 46.3636853, 14.3125846 46.3637481, 14.3125838 46.3637922, 14.3125958 46.3638274)",,,,
