osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,width,tunnel,access
837928361,False,Grilčeva ulica,residential,False,352.08900000000006,"LINESTRING (14.0277667 46.0032487, 14.0274929 46.0034408, 14.0272846 46.00363, 14.0271813 46.003712, 14.0270656 46.0037931, 14.0269842 46.0038303, 14.0269346 46.0038448, 14.0268776 46.0038527, 14.0268219 46.0038443, 14.026779 46.0038252, 14.026769 46.0037959, 14.026769 46.0037553, 14.0267898 46.0037221, 14.0268574 46.0036808, 14.0269524 46.0036346, 14.0270104 46.0036065, 14.0270298 46.0035793, 14.0270375 46.0035496, 14.027002 46.0034858, 14.0269661 46.0034416, 14.0269353 46.0034177, 14.0268819 46.0034036, 14.0268069 46.0033972, 14.0267021 46.0034231, 14.0265184 46.0034548, 14.0262671 46.0034917, 14.0258754 46.0035375, 14.0255157 46.0035723, 14.0253206 46.0035802, 14.0251181 46.0036179, 14.0248592 46.0036668, 14.0246024 46.0037374, 14.0245514 46.0037456)",,,,,,,,
837928361,False,Grilčeva ulica,residential,True,21.601,"LINESTRING (14.0277667 46.0032487, 14.0276873 46.0031708, 14.0276571 46.0031244, 14.0276567 46.0030765)",,,,,,,,
351228296,False,Grilčeva ulica,residential,False,87.746,"LINESTRING (14.0245514 46.0037456, 14.024588 46.00379, 14.0249598 46.0040162, 14.0252931 46.0043358)",,,,,,,,
837928361,False,Grilčeva ulica,residential,False,100.55000000000001,"LINESTRING (14.0245514 46.0037456, 14.0245079 46.0037381, 14.0244636 46.0037204, 14.024413 46.0036901, 14.0243744 46.0036664, 14.0243452 46.0036566, 14.024309 46.0036501, 14.0242763 46.0036489, 14.0242463 46.0036573, 14.024191 46.0036894, 14.0241397 46.0037327, 14.0241012 46.0037805, 14.02407 46.0038396, 14.0240706 46.0039025, 14.0241283 46.0042379, 14.024129 46.0042751)",,,,,,,,
837928361,False,Grilčeva ulica,residential,True,352.08900000000006,"LINESTRING (14.0245514 46.0037456, 14.0246024 46.0037374, 14.0248592 46.0036668, 14.0251181 46.0036179, 14.0253206 46.0035802, 14.0255157 46.0035723, 14.0258754 46.0035375, 14.0262671 46.0034917, 14.0265184 46.0034548, 14.0267021 46.0034231, 14.0268069 46.0033972, 14.0268819 46.0034036, 14.0269353 46.0034177, 14.0269661 46.0034416, 14.027002 46.0034858, 14.0270375 46.0035496, 14.0270298 46.0035793, 14.0270104 46.0036065, 14.0269524 46.0036346, 14.0268574 46.0036808, 14.0267898 46.0037221, 14.026769 46.0037553, 14.026769 46.0037959, 14.026779 46.0038252, 14.0268219 46.0038443, 14.0268776 46.0038527, 14.0269346 46.0038448, 14.0269842 46.0038303, 14.0270656 46.0037931, 14.0271813 46.003712, 14.0272846 46.00363, 14.0274929 46.0034408, 14.0277667 46.0032487)",,,,,,,,
351228295,False,Grilčeva ulica,residential,False,41.579,"LINESTRING (14.024129 46.0042751, 14.0241917 46.0043066, 14.0242638 46.0043143, 14.0246456 46.0042663)",,,,,,,,
837928361,False,Grilčeva ulica,residential,False,104.34599999999999,"LINESTRING (14.024129 46.0042751, 14.0240968 46.0043157, 14.0240108 46.0043689, 14.0237676 46.0044843, 14.0236972 46.0045057, 14.0236522 46.0045173, 14.0235912 46.0045229, 14.0235376 46.004522, 14.0234584 46.0045015, 14.0233974 46.0044805, 14.0233491 46.004447, 14.0233136 46.0043958, 14.0232915 46.004293, 14.0232765 46.0042309, 14.0232271 46.0041773)",,,,,,,,
837928361,False,Grilčeva ulica,residential,True,100.55000000000001,"LINESTRING (14.024129 46.0042751, 14.0241283 46.0042379, 14.0240706 46.0039025, 14.02407 46.0038396, 14.0241012 46.0037805, 14.0241397 46.0037327, 14.024191 46.0036894, 14.0242463 46.0036573, 14.0242763 46.0036489, 14.024309 46.0036501, 14.0243452 46.0036566, 14.0243744 46.0036664, 14.024413 46.0036901, 14.0244636 46.0037204, 14.0245079 46.0037381, 14.0245514 46.0037456)",,,,,,,,
1047599222,False,Ulica Otona Župančiča,residential,True,25.59,"LINESTRING (14.0301005 46.001753, 14.0299371 46.0015528)",,,,,,,,
"[1047599224, 333915443, 710710549, 957454294]",False,Ulica Otona Župančiča,residential,False,157.421,"LINESTRING (14.0301005 46.001753, 14.030091 46.0017621, 14.0300464 46.0018035, 14.0300538 46.0018471, 14.0300554 46.0018569, 14.0301132 46.0019363, 14.0301571 46.0020368, 14.030004 46.0023595, 14.0299431 46.0025239, 14.0299417 46.0026059, 14.0293867 46.002892, 14.0293481 46.0029119)",,,,,,,,customers
1047599222,False,Ulica Otona Župančiča,residential,False,85.662,"LINESTRING (14.0301005 46.001753, 14.0302387 46.0017943, 14.0304201 46.0019185, 14.0305641 46.0020422, 14.0307003 46.0022924, 14.0307407 46.0023481)",,,,,,,,
351228330,False,Ulica Otona Župančiča,residential,False,72.497,"LINESTRING (14.0310835 46.0028871, 14.0310118 46.0031888, 14.0308148 46.0035068)",,,,,,,,
414487283,False,Ulica sestre Efreme,residential,False,34.001000000000005,"LINESTRING (14.0310835 46.0028871, 14.0311651 46.0028826, 14.0312247 46.0028523, 14.031279 46.0027917, 14.0313025 46.0027021, 14.0312871 46.0026686)",,,,,,,,
724794488,False,Ulica Otona Župančiča,residential,False,71.974,"LINESTRING (14.0310835 46.0028871, 14.0309341 46.0028546, 14.0308749 46.0027862, 14.0307929 46.0027007, 14.0307595 46.0025879, 14.0307367 46.0024623, 14.0307407 46.0023481)",,,,,,,,
1047599222,False,Ulica Otona Župančiča,residential,True,65.792,"LINESTRING (14.0310835 46.0028871, 14.0310713 46.0028307, 14.0309415 46.0026247, 14.0307407 46.0023481)",,,,,,,,
242179964,False,Mestni trg,tertiary,False,14.622,"LINESTRING (14.022384 46.0010098, 14.0223577 46.0010086, 14.0223441 46.0010092, 14.0221999 46.0010361)",,,,,,,,
242179964,False,Mestni trg,tertiary,True,40.317,"LINESTRING (14.022384 46.0010098, 14.0224764 46.0009555, 14.0226458 46.0008535, 14.0228121 46.0008119)",,,,,,,,
333919305,False,Rožna ulica,residential,False,194.52700000000002,"LINESTRING (14.022384 46.0010098, 14.0224602 46.0010443, 14.0225223 46.0010638, 14.0227222 46.0011502, 14.022782 46.001165, 14.0227928 46.0011687, 14.0230561 46.0012587, 14.0236734 46.0014698, 14.0241581 46.0015728, 14.0245514 46.0016963, 14.0246671 46.001735)",,,,,,,,
761459766,True,Rožna ulica,residential,False,199.278,"LINESTRING (14.0253963 46.0023397, 14.0256564 46.0024518, 14.025836 46.0025389, 14.0261403 46.0026736, 14.0263094 46.002713, 14.02652 46.002824, 14.0267612 46.0029661, 14.0268273 46.0030015, 14.0269732 46.0030112, 14.0271955 46.0030179, 14.0273601 46.0030181, 14.0275144 46.0030239, 14.0276025 46.0030461, 14.0276567 46.0030765)",,,,,,,,
"[837928360, 333919305, 351219914]",False,Rožna ulica,residential,True,82.57900000000001,"LINESTRING (14.0253963 46.0023397, 14.0253144 46.0022622, 14.0252029 46.00209, 14.0251047 46.0019865, 14.0250488 46.0019159, 14.0248616 46.0018034, 14.0247567 46.0017675)",,,,,,,,
333919305,False,Rožna ulica,residential,False,7.807,"LINESTRING (14.0246671 46.001735, 14.0247567 46.0017675)",,,,,,,,
333919305,False,Rožna ulica,residential,True,194.52700000000004,"LINESTRING (14.0246671 46.001735, 14.0245514 46.0016963, 14.0241581 46.0015728, 14.0236734 46.0014698, 14.0230561 46.0012587, 14.0227928 46.0011687, 14.022782 46.001165, 14.0227222 46.0011502, 14.0225223 46.0010638, 14.0224602 46.0010443, 14.022384 46.0010098)",,,,,,,,
351219921,False,Bazoviška ulica,residential,False,64.673,"LINESTRING (14.0246671 46.001735, 14.0245835 46.0018628, 14.0245562 46.0019533, 14.024546 46.002302)",,,,,,,,
333919305,False,Rožna ulica,residential,True,7.807,"LINESTRING (14.0247567 46.0017675, 14.0246671 46.001735)",,,,,,,,
"[837928360, 333919305, 351219914]",False,Rožna ulica,residential,False,82.57900000000001,"LINESTRING (14.0247567 46.0017675, 14.0248616 46.0018034, 14.0250488 46.0019159, 14.0251047 46.0019865, 14.0252029 46.00209, 14.0253144 46.0022622, 14.0253963 46.0023397)",,,,,,,,
351219916,False,,residential,False,164.08399999999997,"LINESTRING (14.0247567 46.0017675, 14.0248053 46.0017221, 14.0248397 46.00169, 14.0249233 46.001612, 14.0249393 46.0015948, 14.0249725 46.0015589, 14.0256319 46.00188, 14.0260441 46.0020827, 14.0261458 46.0021114, 14.0262795 46.0019833, 14.0263548 46.001931)",,,,,,,,
351219921,False,Bazoviška ulica,residential,True,129.20700000000002,"LINESTRING (14.0236385 46.0032444, 14.023679 46.003134, 14.0237591 46.002996, 14.0238715 46.0028802, 14.0241901 46.0026895, 14.0244996 46.002399, 14.0245446 46.0023496, 14.024546 46.002302)",,,,,,,,
351219924,False,Ulica IX. korpusa,residential,True,122.66,"LINESTRING (14.0236868 46.0023299, 14.0233134 46.0021731, 14.0231355 46.0021017, 14.0229341 46.00207, 14.0227438 46.0020803, 14.0225975 46.0021152, 14.0224624 46.0021657, 14.022301 46.0022898)",,,,,,,,
242179970,False,Ulica IX. korpusa,unclassified,True,148.403,"LINESTRING (14.022301 46.0022898, 14.0221805 46.0022731, 14.0221444 46.0022402, 14.0221153 46.0021519, 14.0220982 46.0020738, 14.0220186 46.0020105, 14.021898 46.0019525, 14.0218118 46.0019308, 14.0216924 46.0019417, 14.0216048 46.0019931, 14.0215364 46.0020419, 14.0214268 46.0021385, 14.0213721 46.0022144, 14.0213436 46.0022395, 14.0212995 46.0022626, 14.0212491 46.0022664, 14.021186 46.0022614, 14.021124 46.0022401, 14.0210896 46.0022075, 14.0210705 46.0021712, 14.0210848 46.0021306, 14.0211048 46.0021031)",,,,,,,,
351219924,False,Ulica IX. korpusa,residential,False,122.66000000000001,"LINESTRING (14.022301 46.0022898, 14.0224624 46.0021657, 14.0225975 46.0021152, 14.0227438 46.0020803, 14.0229341 46.00207, 14.0231355 46.0021017, 14.0233134 46.0021731, 14.0236868 46.0023299)",,,,,,,,
724678086,False,Ulica IX. korpusa,unclassified,False,114.10900000000001,"LINESTRING (14.022301 46.0022898, 14.0224078 46.0023076, 14.0224907 46.0023382, 14.0225182 46.0023874, 14.0225031 46.0024297, 14.0224667 46.0024668, 14.0223786 46.0024873, 14.0222708 46.0024768, 14.0221727 46.0024456, 14.0221111 46.0024149, 14.0220459 46.0023647, 14.0219683 46.0022976, 14.0218884 46.0022562, 14.0217913 46.0022578, 14.0217277 46.0022999, 14.0217125 46.0023372, 14.0217119 46.0023826, 14.02172 46.0024223)",,,,,,,,
351228284,False,,residential,False,23.609,"LINESTRING (14.0212087 46.0004147, 14.0215111 46.0004456)",,,,,,,,
351228283,False,,living_street,False,51.486000000000004,"LINESTRING (14.0212087 46.0004147, 14.0212052 46.000652, 14.021195 46.0008776)",,,,,,,,
710710555,True,Mestni trg,tertiary,False,18.822,"LINESTRING (14.021195 46.0008776, 14.0209514 46.0008735)",,,,,,,,
351228283,False,,living_street,True,51.486000000000004,"LINESTRING (14.021195 46.0008776, 14.0212052 46.000652, 14.0212087 46.0004147)",,,,,,,,
351228284,False,,residential,False,50.348,"LINESTRING (14.0215111 46.0004456, 14.021393 46.0008909)",,,,,,,,
351228284,False,,residential,True,23.609,"LINESTRING (14.0215111 46.0004456, 14.0212087 46.0004147)",,,,,,,,
351228285,False,,residential,False,29.188,"LINESTRING (14.0215111 46.0004456, 14.0215221 46.000309, 14.0216422 46.000215)",,,,,,,,
351228284,False,,residential,True,50.348,"LINESTRING (14.021393 46.0008909, 14.0215111 46.0004456)",,,,,,,,
710710555,True,Mestni trg,tertiary,False,15.365,"LINESTRING (14.021393 46.0008909, 14.021195 46.0008776)",,,,,,,,
710710554,False,Ulica Sv. Barbare,residential,False,73.761,"LINESTRING (14.0220536 46.0005249, 14.022221 46.0005305, 14.0224746 46.0005679, 14.022616 46.0005935, 14.022676 46.0006174, 14.0227424 46.0006887, 14.0228121 46.0008119)",,,,,,,,
351228288,False,,living_street,False,51.094,"LINESTRING (14.0209746 46.0021048, 14.0209997 46.0021932, 14.0210133 46.0022864, 14.0211017 46.0025552)",,,,,,,,
1051991119,False,,living_street,False,10.507000000000001,"LINESTRING (14.0209746 46.0021048, 14.0209906 46.0020957, 14.0210188 46.0020942, 14.0210481 46.0020957, 14.0211048 46.0021031)",,,,,,,,
351228288,False,,living_street,True,51.094,"LINESTRING (14.0211017 46.0025552, 14.0210133 46.0022864, 14.0209997 46.0021932, 14.0209746 46.0021048)",,,,,,,,
351228295,False,Grilčeva ulica,residential,True,41.57900000000001,"LINESTRING (14.0246456 46.0042663, 14.0242638 46.0043143, 14.0241917 46.0043066, 14.024129 46.0042751)",,,,,,,,
351228296,False,Grilčeva ulica,residential,True,87.74599999999998,"LINESTRING (14.0252931 46.0043358, 14.0249598 46.0040162, 14.024588 46.00379, 14.0245514 46.0037456)",,,,,,,,
351228320,False,Tomšičeva ulica,residential,False,12.529,"LINESTRING (14.0268761 46.0062804, 14.0268019 46.0063806)",,,,,,,,
351228326,False,Rudarska ulica,residential,False,19.188,"LINESTRING (14.0306587 46.0051512, 14.0308199 46.0052825)",,,,,,,,
1091817250,False,Arkova ulica,unclassified,True,22.281,"LINESTRING (14.0306587 46.0051512, 14.0306428 46.0049926, 14.030637 46.0049514)",,,30,,,,,
351228326,False,Rudarska ulica,residential,True,19.188,"LINESTRING (14.0308199 46.0052825, 14.0306587 46.0051512)",,,,,,,,
"[983715394, 351228326]",False,Rudarska ulica,residential,False,202.00800000000004,"LINESTRING (14.0308199 46.0052825, 14.0311021 46.0055016, 14.0314782 46.0058556, 14.031907 46.0062398, 14.0319845 46.0063406, 14.0320117 46.0064179, 14.0321148 46.0064659, 14.0322126 46.0064923, 14.0323294 46.0065102, 14.0324098 46.0065053, 14.0325544 46.0064762)",,,,,,,,
351228327,False,Mihevčeva ulica,residential,False,45.488,"LINESTRING (14.0308199 46.0052825, 14.0309746 46.0052073, 14.03106 46.0051816, 14.031263 46.0051469, 14.0313236 46.0050934)",,,,,,,,
"[983715394, 351228326]",False,Rudarska ulica,residential,True,202.00799999999998,"LINESTRING (14.0325544 46.0064762, 14.0324098 46.0065053, 14.0323294 46.0065102, 14.0322126 46.0064923, 14.0321148 46.0064659, 14.0320117 46.0064179, 14.0319845 46.0063406, 14.031907 46.0062398, 14.0314782 46.0058556, 14.0311021 46.0055016, 14.0308199 46.0052825)",,,,,,,,
351228328,False,Mihevčeva ulica,residential,False,75.693,"LINESTRING (14.0313236 46.0050934, 14.0313316 46.0044127)",,,,,,,,
351228327,False,Mihevčeva ulica,residential,False,128.27599999999998,"LINESTRING (14.0313236 46.0050934, 14.0313928 46.0050278, 14.0314757 46.0049864, 14.0316731 46.0049291, 14.0317963 46.0048708, 14.0318982 46.0048428, 14.0319815 46.0048467, 14.0320439 46.0048871, 14.0320764 46.0049552, 14.0320615 46.0050868, 14.0320148 46.0052133, 14.0319961 46.0053658, 14.0320177 46.0054326)",,,,,,,,
351228327,False,Mihevčeva ulica,residential,True,45.488,"LINESTRING (14.0313236 46.0050934, 14.031263 46.0051469, 14.03106 46.0051816, 14.0309746 46.0052073, 14.0308199 46.0052825)",,,,,,,,
351228327,False,Mihevčeva ulica,residential,True,128.27599999999998,"LINESTRING (14.0320177 46.0054326, 14.0319961 46.0053658, 14.0320148 46.0052133, 14.0320615 46.0050868, 14.0320764 46.0049552, 14.0320439 46.0048871, 14.0319815 46.0048467, 14.0318982 46.0048428, 14.0317963 46.0048708, 14.0316731 46.0049291, 14.0314757 46.0049864, 14.0313928 46.0050278, 14.0313236 46.0050934)",,,,,,,,
351228328,False,Mihevčeva ulica,residential,True,75.693,"LINESTRING (14.0313316 46.0044127, 14.0313236 46.0050934)",,,,,,,,
351228330,False,Ulica Otona Župančiča,residential,False,49.45399999999999,"LINESTRING (14.0308148 46.0035068, 14.0306941 46.0037699, 14.0306359 46.0039336)",,,,,,,,
351228330,False,Ulica Otona Župančiča,residential,True,72.497,"LINESTRING (14.0308148 46.0035068, 14.0310118 46.0031888, 14.0310835 46.0028871)",,,,,,,,
351228330,False,Ulica Otona Župančiča,residential,True,49.45399999999999,"LINESTRING (14.0306359 46.0039336, 14.0306941 46.0037699, 14.0308148 46.0035068)",,,,,,,,
1105365380,False,,residential,True,91.94900000000001,"LINESTRING (14.0244232 46.0046846, 14.0242883 46.0046832, 14.0240836 46.0046877, 14.0238909 46.0046719, 14.0236581 46.0046437, 14.0235832 46.0046482, 14.0235218 46.0046585, 14.0234198 46.0046972, 14.0232821 46.0047614)",,,,,,,,
413176158,False,Cankarjeva ulica,residential,True,33.683,"LINESTRING (14.0304466 45.9988665, 14.0305052 45.9988759, 14.0306254 45.9989046, 14.0306837 45.9989185, 14.0307802 45.9989339, 14.0308679 45.9989276)",,,,,,,,
75804043,False,Prešernova ulica,residential,False,12.253,"LINESTRING (14.0310211 45.9990781, 14.0309788 45.9989719)",,,,,,,,
75804043,False,Prešernova ulica,residential,True,256.303,"LINESTRING (14.0310211 45.9990781, 14.031058 45.9991665, 14.0310605 45.9992497, 14.031049 45.9993078, 14.0309833 45.9994365, 14.0308733 45.9995957, 14.0307226 45.999804, 14.0306573 45.9998793, 14.0305357 45.9999449, 14.0304107 45.9999915, 14.0302237 46.0000325, 14.0300075 46.000033, 14.0297086 46.0000243, 14.0294297 46.0000599, 14.0292882 46.0000856, 14.0291138 46.0001172, 14.0287091 46.0002557)",,,,,,,,
"[413188218, 415082119]",False,Cankarjeva ulica,"['residential', 'unclassified']","[False, True]",600.667,"LINESTRING (14.0310211 45.9990781, 14.0309895 45.9991209, 14.0309607 45.9992578, 14.0308949 45.999337, 14.0308754 45.9993543, 14.0307944 45.9994264, 14.030724 45.9994777, 14.0306173 45.9994599, 14.0304189 45.9994152, 14.0302238 45.9993808, 14.0299884 45.9993398, 14.0297711 45.9992988, 14.0295418 45.9992615, 14.0293701 45.9992597, 14.029319 45.9992648, 14.0292387 45.9992727, 14.0290603 45.9992653, 14.0288874 45.9992331, 14.028806 45.9992115, 14.0286513 45.9991585, 14.0284569 45.9990719, 14.0281948 45.998924, 14.0281487 45.9988795, 14.0281264 45.9988292, 14.0281068 45.9987201, 14.0280636 45.9986646, 14.0278585 45.9984427, 14.0275419 45.998083, 14.0273821 45.9978987, 14.027266 45.9978124, 14.0271998 45.9977798, 14.0270821 45.9977492, 14.0269384 45.997764, 14.026815 45.9978437, 14.0267158 45.9979635, 14.026577 45.9981795, 14.0265238 45.9983475, 14.026506 45.9984787, 14.0265124 45.9985631, 14.02651 45.9986412, 14.0265279 45.9987971, 14.0265155 45.9988554, 14.0264912 45.9988995, 14.0264271 45.9989304, 14.0263515 45.9989361, 14.026284 45.9989337, 14.0260885 45.9989212)",,,,,,,,
725005092,False,,residential,False,87.70400000000001,"LINESTRING (14.0253613 46.002683, 14.025293 46.0026664, 14.0251649 46.0025726, 14.0249831 46.0024379, 14.0249225 46.0023478, 14.0248879 46.002278, 14.0247424 46.0022503, 14.0246368 46.0022732, 14.0246091 46.0022852, 14.024546 46.002302)",,,,,,,,
351228320,False,Tomšičeva ulica,residential,True,12.529,"LINESTRING (14.0268019 46.0063806, 14.0268761 46.0062804)",,,,,,,,
414347553,False,,living_street,True,27.928,"LINESTRING (14.0300105 46.0035426, 14.0301986 46.0037571)",,,,,,,,
414431117,False,,living_street,False,14.939,"LINESTRING (14.0300105 46.0035426, 14.0301694 46.003466)",,,,,,,,
414347553,False,,living_street,False,86.845,"LINESTRING (14.0300105 46.0035426, 14.0297272 46.0032568, 14.029447 46.0030082, 14.0293481 46.0029119)",,,,,,,,
710710549,False,Ulica Otona Župančiča,residential,False,10.799,"LINESTRING (14.0293481 46.0029119, 14.0292417 46.0029749)",,,,,,,,
414347553,False,,living_street,True,86.845,"LINESTRING (14.0293481 46.0029119, 14.029447 46.0030082, 14.0297272 46.0032568, 14.0300105 46.0035426)",,,,,,,,
"[1047599224, 333915443, 710710549, 957454294]",False,Ulica Otona Župančiča,residential,True,157.42100000000002,"LINESTRING (14.0293481 46.0029119, 14.0293867 46.002892, 14.0299417 46.0026059, 14.0299431 46.0025239, 14.030004 46.0023595, 14.0301571 46.0020368, 14.0301132 46.0019363, 14.0300554 46.0018569, 14.0300538 46.0018471, 14.0300464 46.0018035, 14.030091 46.0017621, 14.0301005 46.001753)",,,,,,,,customers
414347553,False,,living_street,False,27.928,"LINESTRING (14.0301986 46.0037571, 14.0300105 46.0035426)",,,,,,,,
"[414347553, 1051206938]",False,,living_street,True,142.072,"LINESTRING (14.0301986 46.0037571, 14.0303733 46.0039326, 14.0305588 46.004133, 14.0306298 46.0042627, 14.0306561 46.0043153, 14.0306848 46.0044636, 14.0307004 46.0046122, 14.0307004 46.0047924, 14.0306993 46.0049452)",,,,,,,,
414431146,False,,living_street,False,59.323,"LINESTRING (14.0301986 46.0037571, 14.0304075 46.0036468, 14.0304685 46.0035858, 14.0304731 46.0035463, 14.0303752 46.0034427, 14.0304771 46.0033541)",,,,,,,,
414431146,False,,living_street,True,59.32299999999999,"LINESTRING (14.0304771 46.0033541, 14.0303752 46.0034427, 14.0304731 46.0035463, 14.0304685 46.0035858, 14.0304075 46.0036468, 14.0301986 46.0037571)",,,,,,,,
414431117,False,,living_street,True,14.939,"LINESTRING (14.0301694 46.003466, 14.0300105 46.0035426)",,,,,,,,
414481510,False,Gorska pot,residential,False,30.754,"LINESTRING (14.0313492 46.001322, 14.0314098 46.0013683, 14.0314684 46.0014482, 14.0314765 46.0015724)",,,,,,,,
414481510,False,Gorska pot,residential,True,121.02100000000002,"LINESTRING (14.0313492 46.001322, 14.0312621 46.0013069, 14.0311912 46.0013267, 14.0310346 46.0013657, 14.0308984 46.0013764, 14.0307953 46.001379, 14.0306969 46.0013706, 14.030537 46.0013145, 14.0304715 46.001312, 14.0302946 46.0013562, 14.0301893 46.001391, 14.0300735 46.0014471, 14.0299371 46.0015528)",,,,,,,,
414488284,False,Gorska pot,residential,False,21.131,"LINESTRING (14.0313492 46.001322, 14.0314474 46.0012576, 14.0315441 46.0011887)",,,,,,,,
414481510,False,Gorska pot,residential,True,30.753999999999998,"LINESTRING (14.0314765 46.0015724, 14.0314684 46.0014482, 14.0314098 46.0013683, 14.0313492 46.001322)",,,,,,,,
1047599222,False,Ulica Otona Župančiča,residential,False,25.59,"LINESTRING (14.0299371 46.0015528, 14.0301005 46.001753)",,,,,,,,
414481510,False,Gorska pot,residential,False,121.02099999999999,"LINESTRING (14.0299371 46.0015528, 14.0300735 46.0014471, 14.0301893 46.001391, 14.0302946 46.0013562, 14.0304715 46.001312, 14.030537 46.0013145, 14.0306969 46.0013706, 14.0307953 46.001379, 14.0308984 46.0013764, 14.0310346 46.0013657, 14.0311912 46.0013267, 14.0312621 46.0013069, 14.0313492 46.001322)",,,,,,,,
1047599219,False,Ulica Otona Župančiča,residential,True,36.504,"LINESTRING (14.0299371 46.0015528, 14.0296691 46.001399, 14.029573 46.0013435)",,,,,,,,
414487283,False,Ulica sestre Efreme,residential,True,109.33900000000001,"LINESTRING (14.030693 46.0018069, 14.0308122 46.0018859, 14.0309259 46.001997, 14.0310193 46.002103, 14.031054 46.0021968, 14.0310723 46.0023861, 14.0311011 46.0024568, 14.0311509 46.0025173, 14.0312651 46.0026481, 14.0312871 46.0026686)",,,,,,,,
414488284,False,Gorska pot,residential,False,38.798,"LINESTRING (14.0315441 46.0011887, 14.0315437 46.0011512, 14.0315029 46.0011231, 14.0313868 46.0010839, 14.0313039 46.0010834, 14.0312396 46.0011038, 14.0311468 46.0011424)",,,,,,,,
414488284,False,Gorska pot,residential,True,21.131,"LINESTRING (14.0315441 46.0011887, 14.0314474 46.0012576, 14.0313492 46.001322)",,,,,,,,
414490622,False,Gorska pot,residential,False,62.614,"LINESTRING (14.0315441 46.0011887, 14.03165 46.0011195, 14.031774 46.0010294, 14.0318525 46.000975, 14.0319068 46.0009656, 14.0320121 46.0009723, 14.0320454 46.0010037, 14.0320858 46.001047, 14.0321052 46.0011029)",,,,,,,,
749763180,False,,unclassified,False,77.121,"LINESTRING (14.0301995 46.0043665, 14.0300808 46.0042526, 14.0296276 46.003798)",,,,,,,,
414490622,False,Gorska pot,residential,True,54.849,"LINESTRING (14.0320205 46.0015918, 14.0320572 46.0014519, 14.0320839 46.0011784, 14.0321052 46.0011029)",,,,,,,,
414488284,False,Gorska pot,residential,True,38.798,"LINESTRING (14.0311468 46.0011424, 14.0312396 46.0011038, 14.0313039 46.0010834, 14.0313868 46.0010839, 14.0315029 46.0011231, 14.0315437 46.0011512, 14.0315441 46.0011887)",,,,,,,,
414490622,False,Gorska pot,residential,False,54.849,"LINESTRING (14.0321052 46.0011029, 14.0320839 46.0011784, 14.0320572 46.0014519, 14.0320205 46.0015918)",,,,,,,,
414490622,False,Gorska pot,residential,True,62.614000000000004,"LINESTRING (14.0321052 46.0011029, 14.0320858 46.001047, 14.0320454 46.0010037, 14.0320121 46.0009723, 14.0319068 46.0009656, 14.0318525 46.000975, 14.031774 46.0010294, 14.03165 46.0011195, 14.0315441 46.0011887)",,,,,,,,
414490631,False,Gorska pot,residential,False,139.375,"LINESTRING (14.0321052 46.0011029, 14.0322374 46.001153, 14.032423 46.0011989, 14.032561 46.0012222, 14.0326445 46.0012167, 14.0326954 46.0012028, 14.0327412 46.001183, 14.0328101 46.0011762, 14.0328753 46.001186, 14.0329 46.0012207, 14.0329006 46.0012549, 14.0328538 46.0013757, 14.0327573 46.0015041, 14.0326959 46.0016094, 14.0325502 46.0018142)",,,,,,,,
414490631,False,Gorska pot,residential,True,139.375,"LINESTRING (14.0325502 46.0018142, 14.0326959 46.0016094, 14.0327573 46.0015041, 14.0328538 46.0013757, 14.0329006 46.0012549, 14.0329 46.0012207, 14.0328753 46.001186, 14.0328101 46.0011762, 14.0327412 46.001183, 14.0326954 46.0012028, 14.0326445 46.0012167, 14.032561 46.0012222, 14.032423 46.0011989, 14.0322374 46.001153, 14.0321052 46.0011029)",,,,,,,,
"[413188218, 415082119]",False,Cankarjeva ulica,"['unclassified', 'residential']","[False, True]",600.6669999999999,"LINESTRING (14.0260885 45.9989212, 14.026284 45.9989337, 14.0263515 45.9989361, 14.0264271 45.9989304, 14.0264912 45.9988995, 14.0265155 45.9988554, 14.0265279 45.9987971, 14.02651 45.9986412, 14.0265124 45.9985631, 14.026506 45.9984787, 14.0265238 45.9983475, 14.026577 45.9981795, 14.0267158 45.9979635, 14.026815 45.9978437, 14.0269384 45.997764, 14.0270821 45.9977492, 14.0271998 45.9977798, 14.027266 45.9978124, 14.0273821 45.9978987, 14.0275419 45.998083, 14.0278585 45.9984427, 14.0280636 45.9986646, 14.0281068 45.9987201, 14.0281264 45.9988292, 14.0281487 45.9988795, 14.0281948 45.998924, 14.0284569 45.9990719, 14.0286513 45.9991585, 14.028806 45.9992115, 14.0288874 45.9992331, 14.0290603 45.9992653, 14.0292387 45.9992727, 14.029319 45.9992648, 14.0293701 45.9992597, 14.0295418 45.9992615, 14.0297711 45.9992988, 14.0299884 45.9993398, 14.0302238 45.9993808, 14.0304189 45.9994152, 14.0306173 45.9994599, 14.030724 45.9994777, 14.0307944 45.9994264, 14.0308754 45.9993543, 14.0308949 45.999337, 14.0309607 45.9992578, 14.0309895 45.9991209, 14.0310211 45.9990781)",,,,,,,,
542334070,False,Carl Jakoba ulica,residential,False,123.47699999999999,"LINESTRING (14.0232714 46.0002506, 14.0233074 46.0002374, 14.0233988 46.0002039, 14.0236218 46.0000908, 14.0237351 46.0000072, 14.0237775 45.999931, 14.023527 45.9995589, 14.0234683 45.9994865, 14.0233728 45.9993768)",,,,,,,,
