osmid,ref,highway,oneway,reversed,length,name,geometry,bridge,lanes,maxspeed
112804795,,residential,False,False,19.866,Trg talcev,"LINESTRING (14.6104404 46.2274224, 14.6101864 46.2273901)",,,
112804795,,residential,False,True,32.784,Trg talcev,"LINESTRING (14.6104404 46.2274224, 14.6108556 46.2274889)",,,
"[112804761, 112804770]",,residential,False,"[False, True]",109.418,"['Medvedova Ulica', 'Trg talcev']","LINESTRING (14.6104404 46.2274224, 14.6104822 46.2272166, 14.6109314 46.2270627, 14.6109192 46.2271311, 14.61087 46.2274082, 14.6108556 46.2274889)",,,
112804795,,residential,False,True,25.92,Trg talcev,"LINESTRING (14.6102126 46.2271577, 14.6101864 46.2273901)",,,
112804795,,residential,False,False,32.784,Trg talcev,"LINESTRING (14.6108556 46.2274889, 14.6104404 46.2274224)",,,
"[112804761, 112804770]",,residential,False,"[False, True]",109.418,"['Medvedova Ulica', 'Trg talcev']","LINESTRING (14.6108556 46.2274889, 14.61087 46.2274082, 14.6109192 46.2271311, 14.6109314 46.2270627, 14.6104822 46.2272166, 14.6104404 46.2274224)",,,
112804761,,residential,False,True,85.346,Medvedova Ulica,"LINESTRING (14.6108556 46.2274889, 14.6107901 46.2275379, 14.610815 46.2277516, 14.6108898 46.2278959, 14.6108455 46.2282276)",,,
112804795,,residential,False,True,40.206,Trg talcev,"LINESTRING (14.6108556 46.2274889, 14.611182 46.2275247, 14.6113725 46.2275423)",,,
16783822,,tertiary,True,False,64.588,Glavni trg,"LINESTRING (14.6117983 46.2268307, 14.6118352 46.2267694, 14.6118553 46.2267026, 14.6118553 46.2265579, 14.6118325 46.2262568)",,,
39585927,,residential,False,False,81.189,Maistrova ulica,"LINESTRING (14.6117983 46.2268307, 14.6116162 46.2268022, 14.6112593 46.2267694, 14.6109512 46.2267792, 14.6107645 46.2268293)",,,
180395705,,tertiary,False,True,85.67099999999999,Medvedova ulica,"LINESTRING (14.6117983 46.2268307, 14.6117172 46.2269726, 14.6115844 46.2271934, 14.6114278 46.2274339, 14.6113725 46.2275423)",,,
453463442,,residential,False,False,22.049,,"LINESTRING (14.6118168 46.228958, 14.6116848 46.2288992, 14.6115631 46.2288683)",,,
453463443,,residential,False,False,19.044,,"LINESTRING (14.6118168 46.228958, 14.6117094 46.2289978, 14.6116397 46.2290702)",,,
"[494456608, 494456609, 494456610, 171471463, 112804766]",,residential,False,True,138.567,,"LINESTRING (14.6118168 46.228958, 14.6118217 46.2289623, 14.6118636 46.2289965, 14.611854 46.2290503, 14.6118137 46.2291111, 14.6116608 46.2292911, 14.6115911 46.2294033, 14.6115455 46.2295156, 14.6114757 46.2296352, 14.6114302 46.2296872, 14.6113819 46.2296974, 14.6113443 46.2296863, 14.6112391 46.2295722, 14.6111586 46.2295281, 14.610986 46.2294101)",yes,,
180395701,225,secondary,False,False,23.126,,"LINESTRING (14.614678 46.2253822, 14.6148393 46.2255577)",,,
"[46677028, 46677045]",225,secondary,False,True,257.529,,"LINESTRING (14.614678 46.2253822, 14.6145021 46.2251365, 14.6137026 46.2240737, 14.6135256 46.2238671, 14.6130115 46.2233795)",,4,
180395708,,tertiary,False,False,18.554,Maistrova ulica,"LINESTRING (14.6146121 46.2256137, 14.6148393 46.2255577)",,,
"[180395707, 197663220, 46677046]",,tertiary,False,True,83.643,Maistrova ulica,"LINESTRING (14.6146121 46.2256137, 14.6140542 46.2257431, 14.6139636 46.2257667, 14.6137665 46.2257994, 14.6135699 46.2258224)",yes,,
180395706,,tertiary_link,True,False,26.841,Maistrova ulica,"LINESTRING (14.6146121 46.2256137, 14.6146549 46.2255529, 14.6146857 46.2254762, 14.614678 46.2253822)",,,
197663029,,residential,False,True,42.131,Prešernova ulica,"LINESTRING (14.6104734 46.2256942, 14.6106722 46.2256137, 14.6109769 46.2255524)",,,
47213299,,residential,False,True,7.313,Šutna,"LINESTRING (14.6104239 46.2243888, 14.6104892 46.2244366)",,,
453463442,,residential,False,True,22.049,,"LINESTRING (14.6115631 46.2288683, 14.6116848 46.2288992, 14.6118168 46.228958)",,,
453463443,,residential,False,True,19.044,,"LINESTRING (14.6116397 46.2290702, 14.6117094 46.2289978, 14.6118168 46.228958)",,,
1232244661,,residential,False,False,58.24000000000001,Drnovškova pot,"LINESTRING (14.6169676 46.2279913, 14.6170494 46.227918, 14.6171607 46.2277306, 14.6172345 46.2276462, 14.6173847 46.2275682)",,,
112804760,,unclassified,False,False,269.492,Neveljska pot,"LINESTRING (14.6173847 46.2275682, 14.6178702 46.228085, 14.6182269 46.2284069, 14.6187808 46.2290109, 14.6188089 46.2290916, 14.6187821 46.2291584, 14.6187271 46.2292196, 14.6186064 46.2293245, 14.6184026 46.229382, 14.618361 46.2293913, 14.6183436 46.2294135, 14.6183261 46.2294265, 14.6182913 46.2294182, 14.6182577 46.2293449)",,,
112804760,,unclassified,False,True,211.795,Neveljska pot,"LINESTRING (14.6173847 46.2275682, 14.6170373 46.2271869, 14.6166363 46.2268093, 14.6164271 46.2266813, 14.6161777 46.2265885, 14.6158974 46.2265412, 14.6153395 46.2264494)",,,
1232244661,,residential,False,True,58.239999999999995,Drnovškova pot,"LINESTRING (14.6173847 46.2275682, 14.6172345 46.2276462, 14.6171607 46.2277306, 14.6170494 46.227918, 14.6169676 46.2279913)",,,
47213291,,residential,False,True,103.586,Na produ,"LINESTRING (14.610486 46.2219506, 14.6096344 46.2225209, 14.6094857 46.2225641)",,,
46677041,,unclassified,False,True,200.45000000000002,Žale,"LINESTRING (14.60813 46.2260416, 14.6082021 46.2263037, 14.6082544 46.2264874, 14.6083161 46.226672, 14.6083067 46.2268038, 14.6082853 46.2269179, 14.6082357 46.227044, 14.6081498 46.2272073, 14.6079956 46.227404, 14.6078642 46.2275488, 14.6077153 46.2277352)",,,40
48765768,,residential,False,False,160.88500000000002,,"LINESTRING (14.60813 46.2260416, 14.6087046 46.2260374, 14.6089907 46.226029, 14.6091315 46.2260188, 14.6092603 46.2259873, 14.6093796 46.2259307, 14.6094842 46.2258388, 14.6097291 46.2255731, 14.609815 46.2254613)",,,
48765768,,residential,False,True,160.885,,"LINESTRING (14.609815 46.2254613, 14.6097291 46.2255731, 14.6094842 46.2258388, 14.6093796 46.2259307, 14.6092603 46.2259873, 14.6091315 46.2260188, 14.6089907 46.226029, 14.6087046 46.2260374, 14.60813 46.2260416)",,,
