osmid,highway,junction,oneway,reversed,length,geometry,maxspeed,name,bridge,ref
25575236,residential,,False,False,32.818,"LINESTRING (14.8572265 45.6414481, 14.8574946 45.6412346, 14.857505 45.6412263)",50,Ljubljanska cesta,,
228643891,residential,,False,True,176.651,"LINESTRING (14.8572265 45.6414481, 14.8574665 45.6415785, 14.8576951 45.6416915, 14.8578198 45.6417523, 14.857903 45.6417891, 14.8581884 45.6419244, 14.8583188 45.6419833, 14.8584675 45.6420566, 14.8585986 45.6421197, 14.8591147 45.6423291)",,Cankarjeva ulica,,
25575236,residential,,False,False,28.947,"LINESTRING (14.8569703 45.641637, 14.8572265 45.6414481)",50,Ljubljanska cesta,,
25575236,residential,,False,True,135.945,"LINESTRING (14.8569703 45.641637, 14.8568806 45.6416908, 14.8563906 45.6420387, 14.8557691 45.6425244)",50,Ljubljanska cesta,,
228645187,residential,,False,False,109.467,"LINESTRING (14.8569703 45.641637, 14.8567059 45.6415803, 14.8561085 45.6414521, 14.856054 45.6414404, 14.8556786 45.6413599, 14.8556234 45.6413501)",,Rožna ulica,,
228645187,residential,,False,False,202.876,"LINESTRING (14.8516107 45.6406057, 14.8514758 45.6405975, 14.8513203 45.640574, 14.851114 45.6405718, 14.8509629 45.6405774, 14.8508483 45.6406134, 14.8506719 45.6406675, 14.8504384 45.6407646, 14.8502574 45.6408708, 14.8496851 45.6412034, 14.8494392 45.6413026, 14.8493638 45.6413518)",,Rožna ulica,,
228645187,residential,,False,True,291.94,"LINESTRING (14.8516107 45.6406057, 14.8518709 45.6406559, 14.8519976 45.6406804, 14.8521429 45.6407066, 14.8523596 45.6407458, 14.8524408 45.6407605, 14.8524581 45.6407631, 14.8527589 45.6408247, 14.852784 45.6408287, 14.8530578 45.6408823, 14.8533115 45.6409313, 14.8537948 45.6410143, 14.8544351 45.6411217, 14.8545545 45.6411435, 14.8552417 45.641274)",,Rožna ulica,,
228645189,residential,,False,False,316.154,"LINESTRING (14.8516107 45.6406057, 14.8517588 45.6404242, 14.8519983 45.6401248, 14.8522234 45.6398586, 14.8523515 45.6397644, 14.8525071 45.6396894, 14.8527933 45.6396035, 14.8534632 45.639421, 14.8539074 45.6392824, 14.8540869 45.6392187, 14.8542528 45.6391078, 14.8544435 45.6389183, 14.8545192 45.6388035)",,,,
228645189,residential,,False,True,316.15400000000005,"LINESTRING (14.8545192 45.6388035, 14.8544435 45.6389183, 14.8542528 45.6391078, 14.8540869 45.6392187, 14.8539074 45.6392824, 14.8534632 45.639421, 14.8527933 45.6396035, 14.8525071 45.6396894, 14.8523515 45.6397644, 14.8522234 45.6398586, 14.8519983 45.6401248, 14.8517588 45.6404242, 14.8516107 45.6406057)",,,,
305226828,residential,,False,False,129.386,"LINESTRING (14.8545192 45.6388035, 14.8542974 45.6387964, 14.8538213 45.6387349, 14.8535837 45.6387125, 14.8528672 45.638677)",,,,
305233151,residential,,False,True,191.235,"LINESTRING (14.8545192 45.6388035, 14.8547199 45.6387949, 14.8550633 45.6388366, 14.8559968 45.6390094, 14.8564938 45.6390919, 14.8567343 45.6391275, 14.8569176 45.6391562)",,Cesta na stadion,,
25575236,residential,,False,True,21.553,"LINESTRING (14.8591502 45.6399806, 14.8589564 45.6401192)",50,Ljubljanska cesta,,
"[74968955, 25575236, 233190477]",residential,,False,False,91.267,"LINESTRING (14.8591502 45.6399806, 14.8595301 45.639724, 14.8597843 45.6395499, 14.8598818 45.6395007, 14.8599765 45.6394573, 14.8600219 45.6394339)","['40', '50']","['Ljubljanska cesta', 'Trg zbora odposlancev']",yes,
272608707,residential,,True,False,105.64399999999999,"LINESTRING (14.8591502 45.6399806, 14.8590181 45.6399027, 14.8588867 45.6398411, 14.8582474 45.6396103, 14.8579726 45.6395125)",,Cesta na stadion,,
228645191,residential,,False,False,94.559,"LINESTRING (14.8579726 45.6395125, 14.8576154 45.6398565, 14.8574834 45.6399891, 14.8574652 45.6400077, 14.8572728 45.6402079)",,Bračičeva ulica,,
272608707,residential,,True,False,84.339,"LINESTRING (14.8579726 45.6395125, 14.8575135 45.6393586, 14.8570699 45.6391993, 14.8569989 45.6391785)",,Cesta na stadion,,
25575236,residential,,False,False,48.965,"LINESTRING (14.858073 45.6407706, 14.8585118 45.6404547)",50,Ljubljanska cesta,,
25575236,residential,,False,True,14.499,"LINESTRING (14.858073 45.6407706, 14.857954 45.640871)",50,Ljubljanska cesta,,
305233529,residential,,False,True,32.407,"LINESTRING (14.858073 45.6407706, 14.8577893 45.6406114, 14.8577472 45.6405888)",,Ljubljanska cesta,,
228645191,residential,,False,True,94.559,"LINESTRING (14.8572728 45.6402079, 14.8574652 45.6400077, 14.8574834 45.6399891, 14.8576154 45.6398565, 14.8579726 45.6395125)",,Bračičeva ulica,,
228645193,residential,,False,False,82.837,"LINESTRING (14.8572728 45.6402079, 14.8569811 45.6400739, 14.8563846 45.6397964)",,Bračičeva ulica,,
305233529,residential,,False,False,66.05099999999999,"LINESTRING (14.8572728 45.6402079, 14.8572453 45.640237, 14.8572228 45.6402676, 14.8572151 45.6402848, 14.8572124 45.6403043, 14.8572137 45.6403195, 14.8572204 45.6403352, 14.8572328 45.6403486, 14.8572467 45.6403558, 14.8574679 45.640474, 14.8576932 45.6405867, 14.8577072 45.6405912, 14.857724 45.6405921, 14.8577472 45.6405888)",,Ljubljanska cesta,,
228645193,residential,,False,True,82.837,"LINESTRING (14.8563846 45.6397964, 14.8569811 45.6400739, 14.8572728 45.6402079)",,Bračičeva ulica,,
228645194,residential,,True,False,44.932,"LINESTRING (14.8563846 45.6397964, 14.8562776 45.639919, 14.8560816 45.6401405)",,Bračičeva ulica,,
228645194,residential,,True,False,82.392,"LINESTRING (14.8569176 45.6391562, 14.8565522 45.6396109, 14.8563846 45.6397964)",,Bračičeva ulica,,
305233151,residential,,False,False,191.235,"LINESTRING (14.8569176 45.6391562, 14.8567343 45.6391275, 14.8564938 45.6390919, 14.8559968 45.6390094, 14.8550633 45.6388366, 14.8547199 45.6387949, 14.8545192 45.6388035)",,Cesta na stadion,,
228645187,residential,,False,False,291.94,"LINESTRING (14.8552417 45.641274, 14.8545545 45.6411435, 14.8544351 45.6411217, 14.8537948 45.6410143, 14.8533115 45.6409313, 14.8530578 45.6408823, 14.852784 45.6408287, 14.8527589 45.6408247, 14.8524581 45.6407631, 14.8524408 45.6407605, 14.8523596 45.6407458, 14.8521429 45.6407066, 14.8519976 45.6406804, 14.8518709 45.6406559, 14.8516107 45.6406057)",,Rožna ulica,,
228645187,residential,,False,True,30.86,"LINESTRING (14.8552417 45.641274, 14.8554538 45.6413144, 14.8556234 45.6413501)",,Rožna ulica,,
228645194,residential,,True,False,45.23,"LINESTRING (14.8554996 45.6409094, 14.8554326 45.641001, 14.8552417 45.641274)",,Bračičeva ulica,,
228645196,residential,,False,False,187.84500000000003,"LINESTRING (14.8554996 45.6409094, 14.8552564 45.640849, 14.8551843 45.6408252, 14.8551057 45.6407901, 14.8549559 45.6407257, 14.8548768 45.640684, 14.8547735 45.6406315, 14.8547371 45.6406038, 14.8546441 45.6405623, 14.8545375 45.6405171, 14.854433 45.6404792, 14.8542879 45.6404448, 14.854117 45.6404081, 14.8537887 45.6403427, 14.8535585 45.6402949, 14.8533094 45.640237)",,Opekarska ulica,,
228645196,residential,,False,True,187.845,"LINESTRING (14.8533094 45.640237, 14.8535585 45.6402949, 14.8537887 45.6403427, 14.854117 45.6404081, 14.8542879 45.6404448, 14.854433 45.6404792, 14.8545375 45.6405171, 14.8546441 45.6405623, 14.8547371 45.6406038, 14.8547735 45.6406315, 14.8548768 45.640684, 14.8549559 45.6407257, 14.8551057 45.6407901, 14.8551843 45.6408252, 14.8552564 45.640849, 14.8554996 45.6409094)",,Opekarska ulica,,
228645187,residential,,False,False,30.86,"LINESTRING (14.8556234 45.6413501, 14.8554538 45.6413144, 14.8552417 45.641274)",,Rožna ulica,,
228645187,residential,,False,True,109.46700000000001,"LINESTRING (14.8556234 45.6413501, 14.8556786 45.6413599, 14.856054 45.6414404, 14.8561085 45.6414521, 14.8567059 45.6415803, 14.8569703 45.641637)",,Rožna ulica,,
228645198,residential,,False,False,78.658,"LINESTRING (14.8556234 45.6413501, 14.8551702 45.6417156, 14.854969 45.6418895)",,Turjaško naselje,,
228643886,residential,,False,False,94.29,"LINESTRING (14.8540814 45.6426036, 14.8531249 45.6420822)",,Turjaško naselje,,
228643886,residential,,False,True,89.139,"LINESTRING (14.8540814 45.6426036, 14.8546434 45.6428785, 14.8549957 45.6430861)",,Turjaško naselje,,
228645198,residential,,False,False,116.40799999999999,"LINESTRING (14.8540814 45.6426036, 14.8538965 45.6427344, 14.8535414 45.6429934, 14.8533207 45.6431477, 14.8531302 45.6432809, 14.8530251 45.6433452)",,Turjaško naselje,,
228645198,residential,,False,True,105.43900000000001,"LINESTRING (14.8540814 45.6426036, 14.8544483 45.6422696, 14.8546655 45.6421252, 14.8546958 45.6421084, 14.854969 45.6418895)",,Turjaško naselje,,
228642339,residential,,False,False,103.71600000000001,"LINESTRING (14.8517824 45.6473756, 14.8514795 45.6473281, 14.8509932 45.6472472, 14.8507389 45.6472019, 14.8504851 45.6471578)",,Pri Unionu,,
228642339,residential,,False,True,145.469,"LINESTRING (14.8517824 45.6473756, 14.852086 45.6474387, 14.8523457 45.6475133, 14.8525934 45.6475757, 14.8527024 45.6476008, 14.8528488 45.647625, 14.8529394 45.6476281, 14.8529873 45.6476119, 14.8530112 45.6475878, 14.8530208 45.6475509, 14.8530262 45.6474121, 14.8530347 45.6471974)",,Pri Unionu,,
228645199,residential,,False,False,120.888,"LINESTRING (14.8517824 45.6473756, 14.8517762 45.6471501, 14.8517679 45.6470886, 14.8517534 45.6470446, 14.8517164 45.6469764, 14.8516595 45.646914, 14.8516348 45.6468869, 14.8515885 45.6468426, 14.8515592 45.6468089, 14.8513897 45.6466011, 14.8512261 45.6463877)",,Pri Unionu,,
228645199,residential,,False,True,10.376,"LINESTRING (14.8511126 45.6463386, 14.8512261 45.6463877)",,Pri Unionu,,
298197570,residential,,False,False,103.329,"LINESTRING (14.8511126 45.6463386, 14.8504851 45.6471578)",,Ob Mahovniški cesti,,
299438265,residential,,False,False,27.824,"LINESTRING (14.8511126 45.6463386, 14.8508047 45.646211)",,Ob Mahovniški cesti,,
298197570,residential,,False,True,81.608,"LINESTRING (14.8511126 45.6463386, 14.8514122 45.6459767, 14.8516635 45.6457143)",,Ob Mahovniški cesti,,
25575236,residential,,False,False,21.553,"LINESTRING (14.8589564 45.6401192, 14.8591502 45.6399806)",50,Ljubljanska cesta,,
25575236,residential,,False,True,50.858,"LINESTRING (14.8589564 45.6401192, 14.858614 45.6403792, 14.8585118 45.6404547)",50,Ljubljanska cesta,,
228643890,residential,,False,True,166.76500000000001,"LINESTRING (14.8589564 45.6401192, 14.8592014 45.6402787, 14.8593198 45.6403566, 14.8595305 45.6404824, 14.8597167 45.6405814, 14.8597396 45.6405951, 14.8602736 45.6407886, 14.8606195 45.6409297, 14.8607188 45.6409528)",,Kidričeva ulica,,
"[228645187, 303421052]",residential,,False,"[False, True]",196.28500000000003,"LINESTRING (14.8493638 45.6413518, 14.8493581 45.6413921, 14.8493768 45.6414287, 14.8494526 45.6415015, 14.8498711 45.6419739, 14.850298 45.6424024, 14.8507709 45.6428011)",,Rožna ulica,,
228645187,residential,,False,True,202.87599999999998,"LINESTRING (14.8493638 45.6413518, 14.8494392 45.6413026, 14.8496851 45.6412034, 14.8502574 45.6408708, 14.8504384 45.6407646, 14.8506719 45.6406675, 14.8508483 45.6406134, 14.8509629 45.6405774, 14.851114 45.6405718, 14.8513203 45.640574, 14.8514758 45.6405975, 14.8516107 45.6406057)",,Rožna ulica,,
228643886,residential,,False,False,11.851,"LINESTRING (14.8531249 45.6420822, 14.853003 45.6420182)",,Turjaško naselje,,
228643886,residential,,False,True,94.29,"LINESTRING (14.8531249 45.6420822, 14.8540814 45.6426036)",,Turjaško naselje,,
299438259,residential,,False,False,54.495000000000005,"LINESTRING (14.8531249 45.6420822, 14.853412 45.6418663, 14.8536069 45.6417264)",,,,
299438259,residential,,False,True,54.495000000000005,"LINESTRING (14.8536069 45.6417264, 14.853412 45.6418663, 14.8531249 45.6420822)",,,,
228645198,residential,,False,False,105.43900000000001,"LINESTRING (14.854969 45.6418895, 14.8546958 45.6421084, 14.8546655 45.6421252, 14.8544483 45.6422696, 14.8540814 45.6426036)",,Turjaško naselje,,
228645198,residential,,False,True,78.658,"LINESTRING (14.854969 45.6418895, 14.8551702 45.6417156, 14.8556234 45.6413501)",,Turjaško naselje,,
299438260,residential,,False,False,82.709,"LINESTRING (14.854969 45.6418895, 14.8548809 45.6418589, 14.8544185 45.6416817, 14.8540254 45.6415463)",,Kekčeva ulica,,
299438260,residential,,False,True,82.709,"LINESTRING (14.8540254 45.6415463, 14.8544185 45.6416817, 14.8548809 45.6418589, 14.854969 45.6418895)",,Kekčeva ulica,,
228643887,residential,,False,True,74.926,"LINESTRING (14.8519709 45.6438942, 14.8520556 45.6439771, 14.8524468 45.6443379, 14.8525554 45.6444298)",,Ob Mahovniški cesti,,
228645198,residential,,False,True,102.261,"LINESTRING (14.8519709 45.6438942, 14.8521794 45.6437914, 14.8523338 45.6437159, 14.852545 45.6436126, 14.8528771 45.6434357, 14.8530251 45.6433452)",,Turjaško naselje,,
303421052,residential,,False,False,153.23000000000002,"LINESTRING (14.8519709 45.6438942, 14.851873 45.643799, 14.8514688 45.6434404, 14.8507709 45.6428011)",,,,
298197570,residential,,False,False,79.185,"LINESTRING (14.8522902 45.6451529, 14.8516635 45.6457143)",,Ob Mahovniški cesti,,
298197570,residential,,False,True,4.594,"LINESTRING (14.8522902 45.6451529, 14.8523299 45.6451223)",,Ob Mahovniški cesti,,
299438262,residential,,False,False,48.125,"LINESTRING (14.8522902 45.6451529, 14.8521709 45.6450994, 14.8517775 45.6449104)",,Ob Mahovniški cesti,,
299438262,residential,,False,True,29.588,"LINESTRING (14.8511192 45.6446052, 14.8514389 45.6447496)",,Ob Mahovniški cesti,,
298197570,residential,,False,True,79.185,"LINESTRING (14.8516635 45.6457143, 14.8522902 45.6451529)",,Ob Mahovniški cesti,,
299438263,residential,,False,False,40.254,"LINESTRING (14.8516635 45.6457143, 14.8512365 45.6455095)",,Ob Mahovniški cesti,,
298197570,residential,,False,False,81.608,"LINESTRING (14.8516635 45.6457143, 14.8514122 45.6459767, 14.8511126 45.6463386)",,Ob Mahovniški cesti,,
299438268,residential,,False,False,107.221,"LINESTRING (14.8516635 45.6457143, 14.8520797 45.6459164, 14.8528031 45.6462575)",,Pri Unionu,,
299438263,residential,,False,True,50.8,"LINESTRING (14.8503676 45.6451154, 14.850919 45.6453606)",,Ob Mahovniški cesti,,
299438264,residential,,False,False,26.552,"LINESTRING (14.851615 45.644545, 14.8514389 45.6447496)",,Ob Mahovniški cesti,,
299438262,residential,,False,False,29.588,"LINESTRING (14.8514389 45.6447496, 14.8511192 45.6446052)",,Ob Mahovniški cesti,,
299438262,residential,,False,True,31.82,"LINESTRING (14.8514389 45.6447496, 14.8517775 45.6449104)",,Ob Mahovniški cesti,,
