osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,tunnel
50978347,2,2 Avenue Southeast,residential,False,False,99.372,,,"LINESTRING (-119.2837265 50.6980493, -119.2842615 50.6980494, -119.2851374 50.6980496)",
50978347,2,2 Avenue Southeast,residential,False,True,83.194,,,"LINESTRING (-119.2837265 50.6980493, -119.2831487 50.6980491, -119.2825453 50.698049)",
30430486,2,5 Avenue Southeast,residential,False,True,99.091,,,"LINESTRING (-119.2837205 50.6962481, -119.2851273 50.6962563)",
30430574,2,1 Street Southeast,residential,False,False,200.285,,,"LINESTRING (-119.2837205 50.6962481, -119.2837265 50.6980493)",
30430486,2,5 Avenue Southeast,residential,False,False,84.081,,,"LINESTRING (-119.2837205 50.6962481, -119.283139 50.6962448, -119.2825268 50.6962412)",
52475039,2,2 Avenue Northeast,residential,False,False,56.638,,,"LINESTRING (-119.2748489 50.7011158, -119.2740447 50.7011173)",
52475040,2,8 Street Northeast,residential,False,False,140.187,,,"LINESTRING (-119.2748489 50.7011158, -119.2748349 50.6998551)",
52475039,2,2 Avenue Northeast,residential,False,True,260.806,,,"LINESTRING (-119.2748489 50.7011158, -119.2777343 50.7011313, -119.278552 50.7011325)",
"[52475040, 144825913]",2,"['8 Street Northeast', '3 Avenue Northeast']",residential,False,"[False, True]",132.586,,,"LINESTRING (-119.2748489 50.7011158, -119.2748531 50.701476, -119.2748331 50.7016261, -119.2747797 50.7016831, -119.2738084 50.7016916)",
52475040,2,8 Street Northeast,residential,False,True,140.187,,,"LINESTRING (-119.2748349 50.6998551, -119.2748489 50.7011158)",
961090833,,Okanagan Avenue East,tertiary,False,True,116.78,,,"LINESTRING (-119.2748349 50.6998551, -119.276493 50.699861)",
961090833,,Okanagan Avenue East,tertiary,False,False,88.646,,,"LINESTRING (-119.2748349 50.6998551, -119.2744003 50.6998534, -119.2735763 50.6998589)",
52475039,2,2 Avenue Northeast,residential,False,True,56.638,,,"LINESTRING (-119.2740447 50.7011173, -119.2748489 50.7011158)",
30430564,2,10 Street Southeast,residential,False,False,48.47,,,"LINESTRING (-119.2735914 50.6979678, -119.2735935 50.6984037)",
30430564,2,10 Street Southeast,residential,False,True,100.176,,,"LINESTRING (-119.2735914 50.6979678, -119.2735899 50.6970669)",
52475042,2,3 Avenue Southeast,residential,False,False,100.781,,,"LINESTRING (-119.2735914 50.6979678, -119.2721605 50.6979652)",
50978345,2,11 Street Southeast,residential,False,True,89.649,,,"LINESTRING (-119.2721605 50.6979652, -119.2721714 50.6987714)",
52475042,2,3 Avenue Southeast,residential,False,True,100.781,,,"LINESTRING (-119.2721605 50.6979652, -119.2735914 50.6979678)",
961090833,,Okanagan Avenue East,tertiary,False,False,38.948,,,"LINESTRING (-119.2807979 50.6998605, -119.2802449 50.6998631)",
961090833,,Okanagan Avenue East,tertiary,False,True,38.659,,,"LINESTRING (-119.2807979 50.6998605, -119.2813468 50.6998602)",
969286511,1,Alexander Street Northeast,residential,True,False,63.004,,,"LINESTRING (-119.2807979 50.6998605, -119.2812928 50.7003325)",
31732041,2,4 Street Northeast,residential,False,True,11.059,,,"LINESTRING (-119.279257 50.7019075, -119.279344 50.7019903)",
31732041,2,4 Street Northeast,residential,False,False,99.62700000000001,,,"LINESTRING (-119.279257 50.7019075, -119.2792148 50.7018658, -119.2787923 50.7014478, -119.278552 50.7011325)",
479266968,2,Trans-Canada Highway,trunk,True,False,125.20899999999999,1,50,"LINESTRING (-119.279257 50.7019075, -119.2788909 50.7020353, -119.2785879 50.7021056, -119.278543 50.702116, -119.2782281 50.7021659, -119.2779349 50.7021936, -119.2775669 50.702203)",
479266968,2,Trans-Canada Highway,trunk,True,False,119.083,1,50,"LINESTRING (-119.2806825 50.7013315, -119.2794125 50.7018446, -119.279257 50.7019075)",
996363543,2,Ross Street Northeast,residential,False,False,69.452,,,"LINESTRING (-119.2806825 50.7013315, -119.2806142 50.7012627, -119.2801602 50.7008017)",
"[935661411, 935661414]",,"['Shuswap Street North', 'Shuswap Street South']",tertiary,False,True,12.651,,,"LINESTRING (-119.285132 50.69976, -119.2851369 50.6998098, -119.285132 50.6998736)",
938139099,2,Trans-Canada Highway,trunk,True,False,93.744,1,50,"LINESTRING (-119.285132 50.69976, -119.2848267 50.699826, -119.28454 50.6998906, -119.2841888 50.6999871, -119.2838962 50.7000712)",
961090828,,Shuswap Street South,tertiary,False,False,190.188,,,"LINESTRING (-119.285132 50.69976, -119.2851323 50.6996679, -119.2851374 50.6980496)",
479266968,2,Trans-Canada Highway,trunk,True,False,96.416,1,50,"LINESTRING (-119.281842 50.7008705, -119.2806825 50.7013315)",
938139098,1,Alexander Street Northeast,residential,False,True,10.793,,,"LINESTRING (-119.281842 50.7008705, -119.281907 50.7009584)",
37783509,1,Alexander Street Northeast,residential,False,False,71.239,,,"LINESTRING (-119.281842 50.7008705, -119.281757 50.7007872, -119.2816203 50.700653, -119.2812928 50.7003325)",
961090833,,Okanagan Avenue East,tertiary,False,False,20.303,,,"LINESTRING (-119.2838962 50.7000712, -119.283843 50.7000159, -119.2837586 50.6999558, -119.28372 50.6999275)",
961090835,2,Trans-Canada Highway,trunk,True,False,169.793,1,50,"LINESTRING (-119.2838962 50.7000712, -119.2828014 50.7004965, -119.2820046 50.7008071, -119.281842 50.7008705)",
52475037,2,7 Street Southeast,residential,False,True,52.951,,,"LINESTRING (-119.2764627 50.6960595, -119.2764598 50.6965357)",
144788136,2,5 Avenue Southeast,residential,False,False,100.279,,,"LINESTRING (-119.2764627 50.6960595, -119.2778864 50.6960629)",
144788135,2,5 Avenue Southeast,residential,False,False,104.104,,,"LINESTRING (-119.2778864 50.6960629, -119.2793643 50.6960747)",
144788136,2,5 Avenue Southeast,residential,False,True,100.279,,,"LINESTRING (-119.2778864 50.6960629, -119.2764627 50.6960595)",
144788139,2,6 Street Southeast,residential,False,False,109.922,,,"LINESTRING (-119.2778864 50.6960629, -119.2778705 50.6970514)",
31732061,2,5 Street Southeast,residential,False,True,16.524,,,"LINESTRING (-119.2793643 50.6960747, -119.2793653 50.6962233)",
144788135,2,5 Avenue Southeast,residential,False,True,104.104,,,"LINESTRING (-119.2793643 50.6960747, -119.2778864 50.6960629)",
52475037,2,7 Street Southeast,residential,False,False,52.951,,,"LINESTRING (-119.2764598 50.6965357, -119.2764627 50.6960595)",
52475037,2,7 Street Southeast,residential,False,True,57.088,,,"LINESTRING (-119.2764598 50.6965357, -119.2764558 50.6970491)",
144788130,2,4 Avenue Southeast,residential,False,True,44.866,,,"LINESTRING (-119.2729733 50.697115, -119.2734278 50.6971199, -119.2735899 50.6970669)",
961090831,2,3 Street Southeast,residential,False,False,118.846,,,"LINESTRING (-119.2813845 50.6973034, -119.2813771 50.6962346)",
40346668,2,3 Street Southeast,residential,False,True,82.911,,,"LINESTRING (-119.2813845 50.6973034, -119.2813785 50.6976182, -119.2813525 50.6980487)",
144788131,2,4 Avenue Southeast,residential,False,True,146.24,,,"LINESTRING (-119.2813845 50.6973034, -119.2812346 50.6972332, -119.281038 50.6971892, -119.2795534 50.6971847, -119.2794575 50.6971732, -119.2793711 50.6971424)",
50978343,2,7 Street Southeast,residential,False,False,71.424,,,"LINESTRING (-119.2764686 50.6979889, -119.2764782 50.6986312)",
50978343,2,7 Street Southeast,residential,False,True,104.505,,,"LINESTRING (-119.2764686 50.6979889, -119.2764558 50.6970491)",
144788126,2,3 Avenue Southeast,residential,False,True,48.073,,,"LINESTRING (-119.2764686 50.6979889, -119.2757861 50.6979939)",
144788126,2,3 Avenue Southeast,residential,False,False,48.073,,,"LINESTRING (-119.2757861 50.6979939, -119.2764686 50.6979889)",
30430564,2,10 Street Southeast,residential,False,False,36.818,,,"LINESTRING (-119.2735886 50.6987657, -119.2735843 50.6990968)",
30430564,2,10 Street Southeast,residential,False,True,40.254,,,"LINESTRING (-119.2735886 50.6987657, -119.2735935 50.6984037)",
144788125,2,2 Avenue Southeast,residential,False,False,99.816,,,"LINESTRING (-119.2735886 50.6987657, -119.2721714 50.6987714)",
50978345,2,11 Street Southeast,residential,False,False,89.649,,,"LINESTRING (-119.2721714 50.6987714, -119.2721605 50.6979652)",
50978345,2,11 Street Southeast,residential,False,True,121.606,,,"LINESTRING (-119.2721714 50.6987714, -119.2721827 50.699865)",
144788125,2,2 Avenue Southeast,residential,False,True,99.816,,,"LINESTRING (-119.2721714 50.6987714, -119.2735886 50.6987657)",
144788123,2,1 Avenue Southeast,residential,False,False,43.547,,,"LINESTRING (-119.2772355 50.6989822, -119.2778538 50.6989832)",
144788124,2,1 Avenue Southeast,residential,False,False,47.675,,,"LINESTRING (-119.2771607 50.6994073, -119.2764838 50.6994103)",
50978343,2,7 Street Southeast,residential,False,False,50.12,,,"LINESTRING (-119.2764838 50.6994103, -119.276493 50.699861)",
50978343,2,7 Street Southeast,residential,False,True,86.633,,,"LINESTRING (-119.2764838 50.6994103, -119.2764782 50.6986312)",
144788124,2,1 Avenue Southeast,residential,False,True,47.675,,,"LINESTRING (-119.2764838 50.6994103, -119.2771607 50.6994073)",
961090833,,Okanagan Avenue East,tertiary,False,True,19.777,,,"LINESTRING (-119.282282 50.6998623, -119.2825628 50.6998616)",
961090833,,Okanagan Avenue East,tertiary,False,False,65.866,,,"LINESTRING (-119.282282 50.6998623, -119.2819469 50.6998624, -119.2813468 50.6998602)",
"[52475040, 144825913]",2,"['8 Street Northeast', '3 Avenue Northeast']",residential,False,"[False, True]",132.586,,,"LINESTRING (-119.2738084 50.7016916, -119.2747797 50.7016831, -119.2748331 50.7016261, -119.2748531 50.701476, -119.2748489 50.7011158)",
479266972,2,10 Street Northeast,residential,False,True,11.403,,,"LINESTRING (-119.2756975 50.7022994, -119.2757143 50.7021974)",
"[936165657, 29647046]",2,10 Street Northeast,residential,False,False,299.672,,,"LINESTRING (-119.2756975 50.7022994, -119.2756931 50.7023307, -119.2756761 50.7023368, -119.2756327 50.7023529, -119.275559 50.7023704, -119.2752758 50.702403, -119.2749153 50.7024193, -119.274517 50.70247, -119.2742595 50.7025311, -119.2740827 50.7026313, -119.2739327 50.702778, -119.2738539 50.7028846, -119.2738172 50.7029296, -119.2738003 50.7030502, -119.2737875 50.7036055, -119.2737852 50.7036474, -119.2737571 50.7041622)",
144825402,2,Trans-Canada Highway,trunk,True,False,135.754,1,50,"LINESTRING (-119.2756975 50.7022994, -119.2759603 50.702298, -119.2767257 50.7023018, -119.2771659 50.7023063, -119.2776249 50.7023139)",
936166768,2,6 Street Northeast,residential,False,False,12.99,,,"LINESTRING (-119.2776249 50.7023139, -119.2775669 50.702203)",
144825402,2,Trans-Canada Highway,trunk,True,False,127.914,1,50,"LINESTRING (-119.2776249 50.7023139, -119.2778524 50.7023031, -119.2781163 50.7022793, -119.2783975 50.702249, -119.2786534 50.7022044, -119.2787339 50.702184, -119.2790042 50.7021155, -119.279219 50.7020363, -119.279344 50.7019903)",
936165659,2,6 Street Northeast,residential,False,True,120.33699999999999,,,"LINESTRING (-119.2776249 50.7023139, -119.2776397 50.7023468, -119.2778778 50.7028454, -119.2781004 50.7033533)",
