osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed,width
155292376,,Via Ca' Zusto,residential,False,True,42.991,"LINESTRING (11.8813702 45.4622293, 11.881268 45.4622757, 11.8809696 45.4624136, 11.8809101 45.4624422)",,,,7
174962521,SP46,Via Roma,secondary,True,False,17.653,"LINESTRING (11.8820343 45.4562819, 11.8820836 45.4562758, 11.8821328 45.4562819, 11.8821566 45.4562898, 11.8821946 45.4563126, 11.8822192 45.4563431)",,,,
174962521,SP46,Via Roma,secondary,True,False,16.066,"LINESTRING (11.8822192 45.4563431, 11.8822274 45.4563777, 11.882216 45.4564162, 11.8821888 45.4564456, 11.8821489 45.4564667)",,,,
174962522,,Via Albert Sabin,residential,False,False,24.741999999999997,"LINESTRING (11.8822192 45.4563431, 11.8822599 45.4563237, 11.8822973 45.4563103, 11.8823737 45.4562832, 11.8825016 45.4562426)",,,,
174964712,SP46,Via Roma,secondary,True,False,11.655,"LINESTRING (11.881904 45.4562306, 11.8820343 45.4562819)",,,,
137837762,SP46,Via Roma,secondary,False,True,74.55,"LINESTRING (11.881904 45.4562306, 11.8818376 45.456124, 11.8814989 45.4556234)",,,,
174964714,SP46,Via Roma,secondary,True,False,12.121,"LINESTRING (11.8819532 45.456334, 11.881904 45.4562306)",,,,
174962521,SP46,Via Roma,secondary,True,False,8.743,"LINESTRING (11.8819532 45.456334, 11.8819911 45.4562994, 11.8820343 45.4562819)",,,,
174962521,SP46,Via Roma,secondary,True,False,18.997,"LINESTRING (11.8820399 45.456473, 11.8819956 45.4564567, 11.881962 45.4564308, 11.8819444 45.4564027, 11.8819402 45.4563678, 11.8819532 45.456334)",,,,
174964713,SP46,Via Roma,secondary,True,False,11.507,"LINESTRING (11.8821489 45.4564667, 11.8821137 45.4565672)",,,,
174962521,SP46,Via Roma,secondary,True,False,8.690999999999999,"LINESTRING (11.8821489 45.4564667, 11.8820895 45.4564776, 11.8820399 45.456473)",,,,
174962520,SP46,Via Roma,secondary,True,False,11.952,"LINESTRING (11.8821137 45.4565672, 11.8820399 45.456473)",,,,
174964717,SP46,Via Roma,secondary,False,False,173.92700000000002,"LINESTRING (11.8821137 45.4565672, 11.8821182 45.4566155, 11.8821257 45.4566665, 11.8824719 45.4573646, 11.882728 45.4578599, 11.8827513 45.4579216, 11.8827539 45.4580141, 11.8827513 45.4580562)",,,,
182984422,,,residential,False,False,105.615,"LINESTRING (11.8838553 45.4599142, 11.8826095 45.4602865)",,,,
28858908,,Via Alessandro Manzoni,residential,False,False,107.20500000000001,"LINESTRING (11.8838553 45.4599142, 11.8840206 45.4600878, 11.8841859 45.4602615, 11.8842848 45.4603794, 11.8843706 45.4605022, 11.8845076 45.4607577)",,2,,6
28858908,,Via Alessandro Manzoni,residential,False,True,65.786,"LINESTRING (11.8838553 45.4599142, 11.8837208 45.4597666, 11.8835902 45.4596168, 11.8835103 45.4595103, 11.8834401 45.4594003)",,2,,6
182984422,,,residential,False,True,105.615,"LINESTRING (11.8826095 45.4602865, 11.8838553 45.4599142)",,,,
139845224,,Via Cesare Pavese,residential,False,False,180.46200000000002,"LINESTRING (11.8826095 45.4602865, 11.8822419 45.4597524, 11.8821746 45.4596485, 11.883287 45.4592657, 11.8833074 45.4592584, 11.8833487 45.4592486)",,,,
139845224,,Via Cesare Pavese,residential,False,True,25.199,"LINESTRING (11.8826095 45.4602865, 11.8827007 45.4604414, 11.8827036 45.4605004)",,,,
182984419,,Via Alessandro Manzoni,residential,False,False,205.035,"LINESTRING (11.887883 45.4608554, 11.885931 45.4618307, 11.8857657 45.4619452)",,,,
28858908,,Via Alessandro Manzoni,residential,False,False,83.20599999999999,"LINESTRING (11.8857657 45.4619452, 11.8859578 45.4620514, 11.8860544 45.4621036, 11.8863354 45.4622842, 11.8863889 45.4623223, 11.8865594 45.4624437)",,2,,6
28858908,,Via Alessandro Manzoni,residential,False,True,82.374,"LINESTRING (11.8857657 45.4619452, 11.8853447 45.4617241, 11.8851893 45.4616117, 11.8850468 45.4614895, 11.8849996 45.4614425)",,2,,6
182984419,,Via Alessandro Manzoni,residential,False,True,205.035,"LINESTRING (11.8857657 45.4619452, 11.885931 45.4618307, 11.887883 45.4608554)",,,,
185408123,,Via Certosa,unclassified,True,False,38.374,"LINESTRING (11.8765678 45.4609024, 11.8766727 45.460903, 11.8767483 45.4609119, 11.8769341 45.4609358, 11.8769811 45.4609495, 11.8770197 45.460991)",,,,
185408125,,Via Certosa,unclassified,True,False,22.557000000000002,"LINESTRING (11.8765678 45.4609024, 11.8766789 45.4609522, 11.8767022 45.4609792, 11.8767122 45.4610144, 11.8767099 45.4610573)",,,,
185411168,SP46,Via Vittorio Veneto,secondary,False,True,9.237,"LINESTRING (11.8767099 45.4610573, 11.8765963 45.4610808)",,,,
185411169,SP46,Via Vittorio Veneto,secondary,False,False,25.263,"LINESTRING (11.8767099 45.4610573, 11.8767987 45.4610374, 11.8770197 45.460991)",,,,
185411168,SP46,Via Vittorio Veneto,secondary,False,False,9.237,"LINESTRING (11.8765963 45.4610808, 11.8767099 45.4610573)",,,,
185408124,,Via Certosa,unclassified,True,False,23.195999999999998,"LINESTRING (11.8765963 45.4610808, 11.8765768 45.4610346, 11.8765555 45.4609914, 11.8765084 45.4609274, 11.8764631 45.4608989)",,,,
137837768,SP46,Via Roma,secondary,False,False,36.244,"LINESTRING (11.8835686 45.4541374, 11.8831327 45.4542503)",,,,
137837768,SP46,Via Roma,secondary,False,True,129.06099999999998,"LINESTRING (11.8835686 45.4541374, 11.8838775 45.454056, 11.8841504 45.4539791, 11.8847045 45.4538636, 11.8851417 45.4537818)",,,,
137838687,,Via Cesare Battisti,residential,False,True,141.261,"LINESTRING (11.8828795 45.4581245, 11.8829296 45.4581096, 11.8830275 45.4580818, 11.8831821 45.4580463, 11.8834238 45.4579845, 11.8838026 45.4578688, 11.8845512 45.4576375)",,,,
1121971808,,,secondary,True,False,16.384999999999998,"LINESTRING (11.8828795 45.4581245, 11.8828906 45.4581642, 11.8828809 45.4582003, 11.8828544 45.458232, 11.8828188 45.4582542)",roundabout,,,
1121971808,,,secondary,True,False,8.969999999999999,"LINESTRING (11.8828188 45.4582542, 11.8827804 45.4582656, 11.8827443 45.4582698, 11.8827077 45.4582677)",roundabout,,,
1257543609,,Via Alessandro Manzoni,residential,False,False,118.608,"LINESTRING (11.8828188 45.4582542, 11.8828551 45.4582897, 11.8829068 45.4583391, 11.8829657 45.4584296, 11.8831354 45.4588273, 11.8832286 45.4590127, 11.8833487 45.4592486)",,2,,6
1257543604,SP46,Via Ca' Pisani,secondary,False,True,20.442,"LINESTRING (11.8809709 45.4594706, 11.8808391 45.4596295)",,,,
185411163,,Via Giovanni Falcone,residential,True,False,26.96,"LINESTRING (11.8809709 45.4594706, 11.8809729 45.4595126, 11.8809856 45.4595484, 11.8810196 45.4596251, 11.881066 45.4597017)",,,,
1257543606,SP46,Via Ca' Pisani,secondary,False,False,64.315,"LINESTRING (11.8809709 45.4594706, 11.8810385 45.4593804, 11.8813628 45.4589617)",,,,
1257543604,SP46,Via Ca' Pisani,secondary,False,False,20.442,"LINESTRING (11.8808391 45.4596295, 11.8809709 45.4594706)",,,,
1257543605,SP46,Via Ca' Pisani,secondary,False,True,14.994,"LINESTRING (11.8808391 45.4596295, 11.8807418 45.4597458)",,,,
185411166,,Via Giovanni Falcone,residential,True,False,20.232,"LINESTRING (11.8808391 45.4596295, 11.8809295 45.4596352, 11.8809958 45.4596554, 11.881066 45.4597017)",,,,
185411162,,Via Giovanni Falcone,residential,True,False,13.525,"LINESTRING (11.881066 45.4597017, 11.8811391 45.459812)",,,,
185411164,,Via Giovanni Falcone,residential,True,False,18.305,"LINESTRING (11.8809753 45.4597306, 11.8809012 45.4597323, 11.8808283 45.459739, 11.8807418 45.4597458)",,,,
1257543607,,Via Giovanni Falcone,residential,True,False,15.571,"LINESTRING (11.8809753 45.4597306, 11.8809159 45.4596979, 11.8809018 45.4596862, 11.8808851 45.4596716, 11.8808391 45.4596295)",,,,
139845224,,Via Cesare Pavese,residential,False,False,25.199,"LINESTRING (11.8827036 45.4605004, 11.8827007 45.4604414, 11.8826095 45.4602865)",,,,
139845224,,Via Cesare Pavese,residential,False,True,79.356,"LINESTRING (11.8827036 45.4605004, 11.8826622 45.4605682, 11.882379 45.4606658, 11.8822276 45.460718, 11.8818433 45.4608503)",,,,
1257454425,,,residential,False,False,74.069,"LINESTRING (11.8827036 45.4605004, 11.8828003 45.4605724, 11.8828586 45.4606608, 11.8831398 45.4610872)",,,,
139845252,,Via Giuseppe Ungaretti,residential,False,False,63.314,"LINESTRING (11.8864237 45.457632, 11.886234 45.4572956, 11.8861382 45.4571389, 11.8861205 45.4571039)",,,,
"[139845251, 1257543636, 139845252]",,Via Giuseppe Ungaretti,residential,False,True,212.91,"LINESTRING (11.8864237 45.457632, 11.8865781 45.4579036, 11.8867061 45.4581331, 11.8867125 45.4581612, 11.8866786 45.4581839, 11.8859619 45.4583906, 11.8856914 45.45847, 11.8857979 45.4586634, 11.8858241 45.4587097, 11.8859092 45.4588562, 11.8859853 45.4589964)",,,,
507015122,,Via Giuseppe Ungaretti,residential,False,True,89.37800000000001,"LINESTRING (11.8864237 45.457632, 11.8863872 45.4576429, 11.8862405 45.4576867, 11.8857495 45.457831, 11.8856956 45.4579116, 11.8857298 45.4579737, 11.8858026 45.4580988)",,,,
507015122,,Via Giuseppe Ungaretti,residential,False,False,89.37799999999999,"LINESTRING (11.8858026 45.4580988, 11.8857298 45.4579737, 11.8856956 45.4579116, 11.8857495 45.457831, 11.8862405 45.4576867, 11.8863872 45.4576429, 11.8864237 45.457632)",,,,
174962522,,Via Albert Sabin,residential,False,True,24.742,"LINESTRING (11.8825016 45.4562426, 11.8823737 45.4562832, 11.8822973 45.4563103, 11.8822599 45.4563237, 11.8822192 45.4563431)",,,,
507015124,,Via Albert Sabin,residential,True,False,96.566,"LINESTRING (11.8825016 45.4562426, 11.8826395 45.456198, 11.882736 45.4561522, 11.8832093 45.456006, 11.8835427 45.4559031, 11.8836277 45.4558864)",,,,
139845263,,,residential,False,False,96.086,"LINESTRING (11.8840662 45.456524, 11.8842657 45.4564766, 11.8843573 45.4564532, 11.8850583 45.4562815, 11.8852307 45.4562422)",,,,
507015125,,,residential,True,False,187.93,"LINESTRING (11.8840662 45.456524, 11.8840635 45.4565429, 11.8840125 45.4566144, 11.8828136 45.4569079, 11.8825965 45.4564304, 11.8825016 45.4562426)",,,,
139845227,,Via Cesare Battisti,residential,False,False,43.768,"LINESTRING (11.8880396 45.4578144, 11.8879839 45.4578278, 11.8875087 45.4579419)",,,,
139845227,,Via Cesare Battisti,residential,False,False,122.509,"LINESTRING (11.8880396 45.4578144, 11.8876878 45.4571285, 11.8876385 45.4569952, 11.8876222 45.4568547, 11.8876114 45.4567973, 11.8876044 45.4567614)",,,,
139845227,,Via Cesare Battisti,residential,False,True,45.247,"LINESTRING (11.8880396 45.4578144, 11.8880756 45.4578771, 11.8882363 45.4581567, 11.8882565 45.4581918)",,,,
1257454386,,Via Cesare Battisti,residential,False,False,20.23,"LINESTRING (11.8875087 45.4579419, 11.8874109 45.4577734)",,,,
139845227,,Via Cesare Battisti,residential,False,False,87.682,"LINESTRING (11.8875087 45.4579419, 11.8875439 45.4580056, 11.8877086 45.4583039, 11.8882565 45.4581918)",,,,
139845227,,Via Cesare Battisti,residential,False,True,43.768,"LINESTRING (11.8875087 45.4579419, 11.8879839 45.4578278, 11.8880396 45.4578144)",,,,
28858908,,Via Alessandro Manzoni,residential,False,True,83.20599999999999,"LINESTRING (11.8865594 45.4624437, 11.8863889 45.4623223, 11.8863354 45.4622842, 11.8860544 45.4621036, 11.8859578 45.4620514, 11.8857657 45.4619452)",,2,,6
28858908,,Via Alessandro Manzoni,residential,False,False,82.374,"LINESTRING (11.8849996 45.4614425, 11.8850468 45.4614895, 11.8851893 45.4616117, 11.8853447 45.4617241, 11.8857657 45.4619452)",,2,,6
28858908,,Via Alessandro Manzoni,residential,False,True,85.695,"LINESTRING (11.8849996 45.4614425, 11.8848762 45.4613168, 11.8847655 45.4611885, 11.8846925 45.4610953, 11.8846556 45.4610351, 11.8846234 45.4609768, 11.8845624 45.4608681, 11.8845076 45.4607577)",,2,,6
679965469,,,residential,False,False,157.84099999999998,"LINESTRING (11.8849996 45.4614425, 11.884941 45.4614736, 11.8849184 45.4614856, 11.8845868 45.4616333, 11.8842793 45.4616699, 11.8839328 45.4618381, 11.8842213 45.4621823, 11.8844183 45.4621037)",,,,
679965469,,,residential,False,True,157.841,"LINESTRING (11.8844183 45.4621037, 11.8842213 45.4621823, 11.8839328 45.4618381, 11.8842793 45.4616699, 11.8845868 45.4616333, 11.8849184 45.4614856, 11.884941 45.4614736, 11.8849996 45.4614425)",,,,
139845236,,Via Don Luigi Sturzo,residential,False,True,123.017,"LINESTRING (11.87804 45.4593308, 11.8772317 45.4583808)",,,,
139845236,,Via Don Luigi Sturzo,residential,False,False,122.036,"LINESTRING (11.87804 45.4593308, 11.8783282 45.4596573, 11.87876 45.4600985, 11.8787846 45.460276)",,,,
681152975,,Via Enzo Ferrari,residential,False,False,64.028,"LINESTRING (11.87804 45.4593308, 11.8774072 45.4595702, 11.8773175 45.4596042)",,,,
681152975,,Via Enzo Ferrari,residential,False,True,32.583,"LINESTRING (11.8769498 45.4597433, 11.8773175 45.4596042)",,,,
681152975,,Via Enzo Ferrari,residential,False,False,32.583,"LINESTRING (11.8773175 45.4596042, 11.8769498 45.4597433)",,,,
681152976,,Via Enzo Ferrari,residential,False,False,34.397,"LINESTRING (11.8773175 45.4596042, 11.8775121 45.4598818)",,,,
681152975,,Via Enzo Ferrari,residential,False,True,64.028,"LINESTRING (11.8773175 45.4596042, 11.8774072 45.4595702, 11.87804 45.4593308)",,,,
681152976,,Via Enzo Ferrari,residential,False,True,34.397,"LINESTRING (11.8775121 45.4598818, 11.8773175 45.4596042)",,,,
750220132,,Via Don Lorenzo Milani,residential,False,False,245.33100000000005,"LINESTRING (11.8853138 45.4604547, 11.8851672 45.4602486, 11.8850497 45.4600765, 11.8845844 45.4593949, 11.8843983 45.4591224, 11.8839247 45.4592568, 11.883487 45.4593864, 11.8834401 45.4594003)",,,,
772117685,,Via Paolo VI,residential,False,True,34.858,"LINESTRING (11.876908 45.4573191, 11.8765288 45.457485)",,,,
772117685,,Via Paolo VI,residential,False,False,34.858,"LINESTRING (11.8765288 45.457485, 11.876908 45.4573191)",,,,
772117685,,Via Paolo VI,residential,False,True,113.807,"LINESTRING (11.8765288 45.457485, 11.8763662 45.4575562, 11.8768482 45.4582264, 11.8769033 45.4582723, 11.8769549 45.4582873, 11.8770104 45.458292)",,,,
1121971808,,,secondary,True,False,20.269000000000002,"LINESTRING (11.8825857 45.4581686, 11.8825918 45.4581324, 11.8826148 45.4580997, 11.8826522 45.4580744, 11.8826995 45.4580593, 11.8827513 45.4580562)",roundabout,,,
1121971807,SP46,Via Ca' Pisani,secondary,True,False,43.022,"LINESTRING (11.8827077 45.4582677, 11.8826361 45.4582878, 11.8825231 45.458327, 11.8824192 45.4583643, 11.8823321 45.4583927, 11.8822066 45.4584288)",,,,
1121971808,,,secondary,True,False,15.597,"LINESTRING (11.8827077 45.4582677, 11.882661 45.4582552, 11.8826226 45.4582328, 11.8825965 45.4582028, 11.8825857 45.4581686)",roundabout,,,
155292376,,Via Ca' Zusto,residential,False,False,42.991,"LINESTRING (11.8809101 45.4624422, 11.8809696 45.4624136, 11.881268 45.4622757, 11.8813702 45.4622293)",,,,7
"[1256912563, 185411174]",,,residential,False,"[False, True]",68.53999999999999,"LINESTRING (11.8809101 45.4624422, 11.8808777 45.4624075, 11.8808307 45.462351, 11.8806148 45.4620293, 11.8805254 45.4618887)",,2,,7
1257454369,,Via Biagio Marin,residential,False,True,30.443,"LINESTRING (11.8771446 45.4559309, 11.8768194 45.4560823)",,,,
1257454369,,Via Biagio Marin,residential,False,False,19.45,"LINESTRING (11.8766116 45.456179, 11.8768194 45.4560823)",,,,
139845237,,Via Europa,residential,True,False,142.25099999999998,"LINESTRING (11.8883188 45.4556829, 11.8883577 45.4557667, 11.8884355 45.4559568, 11.8887131 45.4567169, 11.8887788 45.4568787, 11.8887748 45.4569191)",,,,
1257454376,,,residential,False,True,45.047999999999995,"LINESTRING (11.8883188 45.4556829, 11.8883423 45.455676, 11.8884469 45.4556426, 11.8886568 45.455597, 11.8887775 45.4555725, 11.8888257 45.455565, 11.888868 45.4555631)",,1,30,3.5
1257454384,,Via Cesare Battisti,residential,False,True,57.526,"LINESTRING (11.888969 45.4580581, 11.8882565 45.4581918)",,,,
1257454386,,Via Cesare Battisti,residential,False,True,20.23,"LINESTRING (11.8874109 45.4577734, 11.8875087 45.4579419)",,,,
1257454392,,Via Don Luigi Sturzo,residential,True,False,14.014,"LINESTRING (11.8771549 45.4582713, 11.8771968 45.4583029, 11.8772252 45.4583428, 11.8772317 45.4583808)",,,,
1257454395,,,residential,True,False,7.547000000000001,"LINESTRING (11.8771549 45.4582713, 11.8771526 45.4582882, 11.8771427 45.4583037, 11.8771262 45.4583161, 11.8771049 45.4583241)",roundabout,,,
772117685,,Via Paolo VI,residential,False,False,113.80700000000002,"LINESTRING (11.8770104 45.458292, 11.8769549 45.4582873, 11.8769033 45.4582723, 11.8768482 45.4582264, 11.8763662 45.4575562, 11.8765288 45.457485)",,,,
1257454395,,,residential,True,False,7.087,"LINESTRING (11.8770104 45.458292, 11.8770063 45.4582763, 11.8770091 45.4582605, 11.8770186 45.458246, 11.8770338 45.4582342)",roundabout,,,
1257454395,,,residential,True,False,5.5489999999999995,"LINESTRING (11.8771192 45.4582301, 11.8771366 45.4582403, 11.8771494 45.4582548, 11.8771549 45.4582713)",roundabout,,,
1257454391,,Via Alessandrini,residential,True,False,12.655999999999999,"LINESTRING (11.8770338 45.4582342, 11.8770773 45.4581473, 11.8770971 45.4581306)",,,,
1257454395,,,residential,True,False,7.084,"LINESTRING (11.8770338 45.4582342, 11.8770535 45.4582262, 11.8770756 45.4582227, 11.8770982 45.458224, 11.8771192 45.4582301)",roundabout,,,
1257454395,,,residential,True,False,9.053,"LINESTRING (11.8771049 45.4583241, 11.877082 45.458327, 11.877059 45.4583247, 11.8770382 45.4583176, 11.8770214 45.4583063, 11.8770104 45.458292)",roundabout,,,
1257454425,,,residential,False,True,74.069,"LINESTRING (11.8831398 45.4610872, 11.8828586 45.4606608, 11.8828003 45.4605724, 11.8827036 45.4605004)",,,,
139845245,,Via Giuseppe Ungaretti,residential,False,False,51.609,"LINESTRING (11.8871929 45.4598607, 11.887191 45.4598889, 11.8867874 45.4600096, 11.886678 45.4600385, 11.8866364 45.4600403, 11.886613 45.4600362)",,,,
750220131,,Via Don Primo Mazzolari,residential,False,False,154.75099999999998,"LINESTRING (11.886281 45.4601466, 11.886081 45.460216, 11.8854136 45.4605122, 11.8845531 45.4607454, 11.8845076 45.4607577)",,,,
750218797,,Via Don Primo Mazzolari,residential,False,True,21.234,"LINESTRING (11.8863876 45.4601353, 11.8865501 45.4600867, 11.886613 45.4600362)",,,,
139845250,,Via Giuseppe Ungaretti,residential,False,False,114.05,"LINESTRING (11.8869167 45.4593137, 11.8869033 45.4592384, 11.8866871 45.45886, 11.8866518 45.4588283, 11.8865941 45.4588226, 11.8861533 45.4589489, 11.8860234 45.4589856, 11.8859853 45.4589964)",,,,
139845263,,,residential,False,True,50.382999999999996,"LINESTRING (11.8866833 45.4559154, 11.8864527 45.4559624, 11.8863381 45.4559852, 11.8861308 45.4560259, 11.8860959 45.4560278, 11.8860616 45.4560192)",,,,
1257543646,,,residential,True,False,135.997,"LINESTRING (11.8866833 45.4559154, 11.8866703 45.4558819, 11.8866552 45.455843, 11.8864906 45.4554554, 11.8864802 45.4554309, 11.8866262 45.4554023, 11.8866365 45.4554264, 11.8868181 45.4558524, 11.8868317 45.4558842, 11.8866833 45.4559154)",,,,
28858623,,Via San Martino,residential,False,False,29.55,"LINESTRING (11.8889015 45.4552987, 11.8888901 45.4553787, 11.888868 45.4555043, 11.888868 45.4555631)",,2,,
28858623,,Via San Martino,residential,False,True,130.549,"LINESTRING (11.8889015 45.4552987, 11.8888962 45.4552404, 11.8888392 45.4550419, 11.8887459 45.4547999, 11.8884793 45.4541644)",,2,,
