osmid,lanes,name,highway,oneway,reversed,length,tunnel,geometry,ref,junction,bridge,maxspeed,access
41121557,2,Corso degli Inglesi,secondary,False,True,279.755,,"LINESTRING (7.7705351 43.8165801, 7.770812 43.8166414, 7.7708523 43.8166512, 7.7709751 43.8166909, 7.7710609 43.8167405, 7.7711216 43.8168007, 7.771144 43.8168536, 7.7711468 43.8169634, 7.7711468 43.8170687, 7.7711468 43.817174, 7.7711402 43.8172478, 7.7711045 43.8174222, 7.7710227 43.8175802, 7.7708763 43.8177534, 7.7707468 43.8178565, 7.7705557 43.8180123, 7.770359 43.8181703, 7.7703238 43.8182016, 7.7699477 43.8185325)",,,,50,
41165503,,Strada San Bartolomeo,residential,False,True,86.72999999999999,,"LINESTRING (7.7705351 43.8165801, 7.7702978 43.8166371, 7.7696687 43.8166722, 7.7694765 43.8167118)",,,,,
41121512,,Via Galileo Galilei,secondary,True,False,173.462,,"LINESTRING (7.7692359 43.8198594, 7.7692459 43.8198511, 7.76931 43.8197641, 7.7693336 43.8196899, 7.7693194 43.8195792, 7.7692341 43.8194124, 7.769197 43.8193272, 7.7691984 43.8192363, 7.7692174 43.8191497, 7.7692531 43.8190784, 7.7694103 43.8189361, 7.7699477 43.8185325)",,,,,
"[325781605, 28140022]",,"['Via Francia', 'Galleria Francia']",secondary,False,False,197.20399999999998,yes,"LINESTRING (7.7752977 43.8192734, 7.7733942 43.818515, 7.773146 43.8184161)",,,,,
"[1207824350, 28140022]",,"['Via Francia', 'Galleria Francia']",secondary,False,True,145.23200000000003,yes,"LINESTRING (7.7752977 43.8192734, 7.7762777 43.8196639, 7.776629 43.8198023, 7.7767637 43.8198454, 7.776897 43.8198829)",,,viaduct,,
"[854928443, 327116131, 41166372]",,"['Galleria Francia', 'Piazza Alberto Nota']",residential,False,"[False, True]",170.297,yes,"LINESTRING (7.7752977 43.8192734, 7.7754424 43.8180196, 7.775461 43.8177919, 7.7754666 43.8177468)",,,,,
1171227390,,Corso Trento Trieste,residential,False,True,17.928,,"LINESTRING (7.7794129 43.8162473, 7.7793009 43.8162614, 7.7792477 43.8162681, 7.7791928 43.8162751)",,,,,
22815094,,Via Alessandro Manzoni,primary_link,True,False,53.715999999999994,,"LINESTRING (7.7790942 43.8173377, 7.7791036 43.8173808, 7.7794444 43.8175438, 7.7794769 43.8175661, 7.7794938 43.8175777, 7.7795135 43.8176098, 7.7795235 43.8176695)",,,,,
41189214,2,Corso Orazio Raimondo,primary,True,False,61.334999999999994,,"LINESTRING (7.7790942 43.8173377, 7.7795097 43.8175302, 7.7795851 43.8175652, 7.7797457 43.8176255)",SS1,,,,
41189214,2,Corso Orazio Raimondo,primary,True,False,71.092,,"LINESTRING (7.7798937 43.8176871, 7.7799191 43.8177026, 7.7801795 43.8179792, 7.7802123 43.8180364, 7.7802723 43.8181291, 7.7803581 43.8182281)",SS1,,,,
316356252,,Corso Orazio Raimondo,primary_link,True,False,48.114000000000004,,"LINESTRING (7.7798937 43.8176871, 7.7798938 43.817722, 7.779903 43.8177487, 7.7799176 43.8177694, 7.7800881 43.8179426, 7.7800918 43.8179594, 7.7800902 43.8179735, 7.7800817 43.817989, 7.7800656 43.8180007, 7.7800429 43.8180065, 7.7800153 43.8180077, 7.7799699 43.818004)",,,,,
328944557,1,Via Roglio,secondary,True,False,29.129,,"LINESTRING (7.7775065 43.8198849, 7.7777144 43.8199707, 7.7777484 43.8199862, 7.7777696 43.8200049, 7.7777878 43.8200384)",,,,,
160530929,,Via Roglio,residential,False,True,9.238,,"LINESTRING (7.7769385 43.8197067, 7.7768319 43.8196753)",,,,,
854928446,,Via Roglio,residential,True,False,30.697,,"LINESTRING (7.7769385 43.8197067, 7.7772902 43.8198154)",,,,,
160118789,,Via Astraldi,residential,False,True,69.651,,"LINESTRING (7.7769385 43.8197067, 7.7768672 43.8195283, 7.7767861 43.8193317, 7.7766939 43.8191057)",,,,,
160118788,,Via Astraldi,residential,False,True,29.978,,"LINESTRING (7.7766939 43.8191057, 7.7770604 43.8190532)",,,,,
160118789,,Via Astraldi,residential,False,False,69.65100000000001,,"LINESTRING (7.7766939 43.8191057, 7.7767861 43.8193317, 7.7768672 43.8195283, 7.7769385 43.8197067)",,,,,
160118789,,Via Astraldi,residential,False,True,164.203,,"LINESTRING (7.7766939 43.8191057, 7.7766335 43.8188651, 7.7766066 43.8187928, 7.7765875 43.8187431, 7.7765686 43.8186329, 7.7764781 43.8185512, 7.7763951 43.8185485, 7.7762858 43.8185853, 7.7762745 43.8186179, 7.7763574 43.8187403, 7.7764423 43.8188737, 7.7764932 43.8191362, 7.7764951 43.8192355, 7.7764732 43.8192956)",,,,,
82459701,,Salita San Romolo,unclassified,False,True,31.87,,"LINESTRING (7.7727902 43.8219249, 7.7728471 43.8219192, 7.7730682 43.8218599, 7.773172 43.8218564)",,,,,
159090009,,,residential,False,True,63.589,,"LINESTRING (7.7693569 43.8204526, 7.7695627 43.820551, 7.7697226 43.8206274, 7.7700177 43.8207684)",,,,,
41121507,,Via Pietro Agosti,secondary,False,False,276.84999999999997,,"LINESTRING (7.7700177 43.8207684, 7.7704451 43.8205619, 7.7707133 43.8204054, 7.7709396 43.8202752, 7.771016 43.820225, 7.7710579 43.8201941, 7.7714026 43.8199112, 7.7716935 43.8196726, 7.7722257 43.8192263, 7.7724238 43.819052, 7.7724541 43.8190253)",,,,,
159090009,,,residential,False,False,63.589,,"LINESTRING (7.7700177 43.8207684, 7.7697226 43.8206274, 7.7695627 43.820551, 7.7693569 43.8204526)",,,,,
160000450,,Via Zeffirino Massa,unclassified,False,False,52.709,,"LINESTRING (7.7747818 43.8214282, 7.7746324 43.8218898)",,,,,
160000450,,Via Zeffirino Massa,unclassified,False,True,52.709,,"LINESTRING (7.7746324 43.8218898, 7.7747818 43.8214282)",,,,,
160000452,,Via Zeffirino Massa,unclassified,False,False,64.31700000000001,,"LINESTRING (7.7746324 43.8218898, 7.7745779 43.8221524, 7.7747156 43.8224491)",,,,,
160000452,,Via Zeffirino Massa,unclassified,False,True,43.841,,"LINESTRING (7.7746324 43.8218898, 7.7749081 43.8219029, 7.7751781 43.8219099)",,,,,
160000452,,Via Zeffirino Massa,unclassified,False,True,64.31700000000001,,"LINESTRING (7.7747156 43.8224491, 7.7745779 43.8221524, 7.7746324 43.8218898)",,,,,
22813959,2,Corso Giuseppe Garibaldi,residential,True,False,118.666,,"LINESTRING (7.7809622 43.819969, 7.7805445 43.8197321, 7.7803906 43.8196448, 7.7801581 43.8195064, 7.7798104 43.8192996)",,,,,
160005912,,Via Meridiana,residential,False,True,112.65599999999998,,"LINESTRING (7.7777084 43.8210051, 7.77774 43.8208653, 7.7777078 43.820548, 7.777688 43.8203791, 7.777983 43.8203307, 7.7780558 43.8201737)",,,,,
160008111,,Via Privata Grossi,residential,False,True,222.274,,"LINESTRING (7.7785106 43.8211402, 7.7784686 43.8211326, 7.7784424 43.8211329, 7.7784214 43.8211369, 7.7781811 43.8212706, 7.7780517 43.8214773, 7.7778973 43.8216113, 7.7778033 43.8216482, 7.777624 43.8217407, 7.7773781 43.8218298, 7.7768429 43.8222141, 7.7767789 43.8222544, 7.7766169 43.8223101, 7.7765067 43.8223393, 7.7764262 43.8223406)",,,,,
160119344,,,residential,False,True,98.311,,"LINESTRING (7.7790293 43.8199986, 7.7794788 43.819237, 7.7795126 43.8191862)",,,,,
160119620,,,residential,False,False,32.603,,"LINESTRING (7.778638 43.8192072, 7.7786856 43.8191222, 7.7787855 43.818934)",,,,,
22813959,2,Corso Giuseppe Garibaldi,residential,True,False,24.63,,"LINESTRING (7.7787855 43.818934, 7.7787054 43.8189049, 7.7786096 43.8188683, 7.7785206 43.818823)",,,,,
160119620,,,residential,False,True,32.603,,"LINESTRING (7.7787855 43.818934, 7.7786856 43.8191222, 7.778638 43.8192072)",,,,,
160199123,,Via Zeffirino Massa,residential,False,False,63.11,,"LINESTRING (7.7766894 43.8214289, 7.7761334 43.8210274)",,,,,
22815438,2,Via Alessandro Volta,secondary,False,False,18.456,,"LINESTRING (7.7780558 43.8201737, 7.7779681 43.8201544, 7.7778358 43.8201252)",,,,,
22815438,2,Via Alessandro Volta,secondary,False,True,90.769,,"LINESTRING (7.7780558 43.8201737, 7.7783701 43.8202429, 7.7784845 43.8202681, 7.7791379 43.820412)",,,,,
160005912,,Via Meridiana,residential,False,False,112.656,,"LINESTRING (7.7780558 43.8201737, 7.777983 43.8203307, 7.777688 43.8203791, 7.7777078 43.820548, 7.77774 43.8208653, 7.7777084 43.8210051)",,,,,
82457446,,Via Canessa,residential,True,False,25.435,,"LINESTRING (7.77763 43.8196748, 7.7775127 43.8198625, 7.7775065 43.8198849)",,,,,
41128711,,Via Giovanni Marsaglia,residential,True,False,48.304,,"LINESTRING (7.7781781 43.8193492, 7.7779643 43.8197553)",,,,,
160532818,,,residential,False,True,73.85399999999998,,"LINESTRING (7.778926 43.8208493, 7.7790155 43.8208642, 7.7790661 43.8208697, 7.7790984 43.820867, 7.7791166 43.8208605, 7.7791329 43.8208458, 7.7791398 43.8208237, 7.7791378 43.8207975, 7.7791242 43.8207501, 7.7791241 43.8207383, 7.7791257 43.8207244, 7.779144 43.8206823, 7.779153 43.8206707, 7.7791728 43.8206667, 7.7792353 43.8206647, 7.7792593 43.8206611, 7.7792702 43.8206482, 7.779312 43.8205558, 7.7793121 43.8205355, 7.7793019 43.8205161, 7.7792841 43.8205004, 7.7792549 43.8204825, 7.7792523 43.8204668, 7.7792564 43.8204381)",,,,,
1183396523,3,Via Martiri della Libertà,secondary,False,False,27.532,,"LINESTRING (7.7733526 43.8182184, 7.773146 43.8184161)",,,,,
327116141,,Via Morardo,residential,False,False,48.367999999999995,,"LINESTRING (7.7733526 43.8182184, 7.7734213 43.8182518, 7.7734441 43.8182579, 7.7734675 43.8182566, 7.7734822 43.8182479, 7.7736711 43.8180718, 7.7737049 43.8180616, 7.7737435 43.8180578, 7.7737665 43.8180602, 7.7738114 43.8180666)",,,,,
"[22815392, 1183396523, 852575596, 22815408, 1183396529, 1207824343]","['2', '3']","['Via Feraldi', 'Via Martiri della Libertà', 'Piazza Eroi Sanremesi']",secondary,False,True,280.75100000000003,,"LINESTRING (7.7733526 43.8182184, 7.7734037 43.8181695, 7.7735571 43.8180227, 7.7735968 43.817989, 7.7736302 43.8179657, 7.7736802 43.8179463, 7.7737328 43.8179401, 7.7738008 43.8179381, 7.7738972 43.8179371, 7.7739572 43.817934, 7.7740154 43.8179274, 7.7740794 43.8179143, 7.7741917 43.8178826, 7.7742681 43.8178532, 7.774407 43.8177759, 7.7744822 43.8176974, 7.7745334 43.8176216, 7.7745643 43.8175684, 7.7745891 43.817519, 7.7746586 43.8173895, 7.7747764 43.8172537, 7.7748888 43.8171571, 7.7750121 43.8170548, 7.7751503 43.8169214, 7.7755589 43.8164258)",,,,,
82457446,,Via Canessa,residential,True,False,36.207,,"LINESTRING (7.7778104 43.81938, 7.7777909 43.8194322, 7.7776918 43.8195403, 7.7776619 43.8195924, 7.77763 43.8196748)",,,,,
160531441,,Via Mentana,residential,True,False,33.292,,"LINESTRING (7.7778104 43.81938, 7.7779112 43.8193497, 7.7780023 43.8192978, 7.7781781 43.8193492)",,,,,
41128711,,Via Giovanni Marsaglia,residential,True,False,34.518,,"LINESTRING (7.7779643 43.8197553, 7.7777878 43.8200384)",,,,,
160531051,,,residential,True,False,28.275,,"LINESTRING (7.7779643 43.8197553, 7.77763 43.8196748)",,,,,no
328944559,,Via San Francesco,residential,True,False,91.387,,"LINESTRING (7.7772902 43.8198154, 7.7773299 43.8197558, 7.7773608 43.8196907, 7.777372 43.8196327, 7.7773686 43.819564, 7.7773625 43.8195241, 7.7773474 43.8194877, 7.7773093 43.8194268, 7.7772549 43.8193548, 7.7770604 43.8190532)",,,,,
1208084406,1,Via Roglio,secondary_link,True,False,18.997,,"LINESTRING (7.7772902 43.8198154, 7.7773788 43.8198432, 7.7775065 43.8198849)",,,,,
160001414,,Via Rocca,residential,False,False,210.545,,"LINESTRING (7.7711962 43.8206806, 7.7713107 43.820703, 7.7714319 43.82071, 7.7717752 43.8206644, 7.7719239 43.8206476, 7.7720571 43.8206261, 7.7722159 43.8205892, 7.7723682 43.8205332, 7.7725498 43.8204541, 7.7726655 43.8203838, 7.7727387 43.820341, 7.7727851 43.8203019, 7.7728292 43.8202301, 7.7728502 43.82017, 7.7728998 43.8200584, 7.7729212 43.8200076, 7.7729543 43.8199415, 7.7731073 43.819824, 7.7731704 43.8197833, 7.7732154 43.8197823)",,,,,
1090296454,,Via Martiri della Libertà,secondary,False,True,234.93699999999998,,"LINESTRING (7.7711962 43.8206806, 7.7712753 43.8206121, 7.7714786 43.8204362, 7.7717962 43.8201457, 7.7722175 43.8197797, 7.7725007 43.8195196, 7.7726198 43.8193214, 7.7727101 43.8190696, 7.7727231 43.8190249, 7.7727315 43.8189812, 7.7727347 43.8189547, 7.7727317 43.8189292)",,,,,
160199123,,Via Zeffirino Massa,residential,False,True,63.11,,"LINESTRING (7.7761334 43.8210274, 7.7766894 43.8214289)",,,,,
22815489,1,Via Zeffiro Massa,secondary,True,False,74.94600000000001,,"LINESTRING (7.7761334 43.8210274, 7.7759653 43.8211235, 7.7759096 43.8211579, 7.7758699 43.8211909, 7.7758398 43.8212322, 7.7758199 43.821275, 7.7758037 43.8213159, 7.7757877 43.8213648, 7.775775 43.8214225, 7.7757583 43.8215121, 7.7757395 43.8216003)",,,,,
41128602,,Via San Francesco,secondary,False,False,15.958,,"LINESTRING (7.7754459 43.8218704, 7.7753794 43.8219516, 7.7753395 43.8219915)",,,,,
1208084401,,Via San Francesco,secondary,True,False,14.052,,"LINESTRING (7.7754459 43.8218704, 7.7754677 43.821828, 7.7754739 43.8218, 7.7754762 43.8217791, 7.7754743 43.8217473)",,,,,
22815437,,Via Zeffiro Massa,tertiary,True,False,141.637,,"LINESTRING (7.7764262 43.8223406, 7.7766337 43.822119, 7.7767539 43.8220013, 7.7767855 43.821956, 7.7768064 43.8219015, 7.7768091 43.8218766, 7.7768069 43.8218479, 7.7767926 43.8218273, 7.7767707 43.8218086, 7.7767217 43.8217837, 7.7766749 43.8217734, 7.776616 43.8217667, 7.7765528 43.8217669, 7.7764907 43.8217739, 7.7764156 43.8217855, 7.7761166 43.8218524, 7.7760506 43.821864, 7.7759891 43.8218729, 7.7759315 43.8218783, 7.7759016 43.8218762)",,,,,
160008111,,Via Privata Grossi,residential,False,False,222.274,,"LINESTRING (7.7764262 43.8223406, 7.7765067 43.8223393, 7.7766169 43.8223101, 7.7767789 43.8222544, 7.7768429 43.8222141, 7.7773781 43.8218298, 7.777624 43.8217407, 7.7778033 43.8216482, 7.7778973 43.8216113, 7.7780517 43.8214773, 7.7781811 43.8212706, 7.7784214 43.8211369, 7.7784424 43.8211329, 7.7784686 43.8211326, 7.7785106 43.8211402)",,,,,
"[704178536, 330859507, 330859509]",,Giardini Regina Elena,residential,False,False,55.361,yes,"LINESTRING (7.7738317 43.8204188, 7.7738651 43.8204542, 7.7739001 43.820513, 7.7739216 43.8205627, 7.7739438 43.8205898, 7.7739971 43.8206356, 7.7741434 43.8207381, 7.7741985 43.8207755, 7.7742348 43.8208133)",,,,,
22813959,2,Corso Giuseppe Garibaldi,residential,True,False,7.747,,"LINESTRING (7.7795126 43.8191862, 7.7794262 43.8191551)",,,,,
160119344,,,residential,False,False,98.311,,"LINESTRING (7.7795126 43.8191862, 7.7794788 43.819237, 7.7790293 43.8199986)",,,,,
364694633,,Via Antonio Canepa,residential,False,False,99.238,,"LINESTRING (7.7759016 43.8218762, 7.7759211 43.8219076, 7.7759354 43.8219482, 7.7759644 43.8220313, 7.775973 43.822072, 7.7759674 43.8221006, 7.7759541 43.8221293, 7.7759059 43.8222034, 7.7756824 43.8224649, 7.775507 43.8226701)",,,,,
1228079268,,Via Zeffiro Massa,tertiary,False,True,7.756,,"LINESTRING (7.7759016 43.8218762, 7.7758738 43.8218515, 7.7758441 43.8218202)",,,,,
160000452,,Via Zeffirino Massa,unclassified,False,False,43.841,,"LINESTRING (7.7751781 43.8219099, 7.7749081 43.8219029, 7.7746324 43.8218898)",,,,,
1208084395,,Via Zeffirino Massa,unclassified,True,False,22.086,,"LINESTRING (7.7751781 43.8219099, 7.775278 43.8219035, 7.7753779 43.8218905, 7.7754459 43.8218704)",,,,,
141384465,3,Via Bartolomeo Asquasciati,residential,True,False,9.131,,"LINESTRING (7.7787774 43.8173447, 7.7788418 43.817277)",,,,,
219330200,,Via Roma,residential,True,False,91.785,,"LINESTRING (7.7787774 43.8173447, 7.7788966 43.8174006, 7.7793561 43.8176162, 7.7794053 43.8176444, 7.7794284 43.8176576, 7.779445 43.8176731, 7.7794485 43.8176885, 7.7794444 43.8177038, 7.7793516 43.8178177, 7.7793345 43.8178946)",,,,,
41189214,2,Corso Orazio Raimondo,primary,True,False,13.708,,"LINESTRING (7.7797457 43.8176255, 7.7798345 43.8176625, 7.7798937 43.8176871)",SS1,,,,
41189215,2,Corso Orazio Raimondo,primary,True,False,51.876999999999995,,"LINESTRING (7.7799699 43.818004, 7.7796639 43.8177998, 7.7796054 43.8177522, 7.7795727 43.8177277, 7.7795235 43.8176695)",SS1,,,,
219330729,,Corso Orazio Raimondo,primary_link,True,False,58.349000000000004,,"LINESTRING (7.7799699 43.818004, 7.779925 43.8179486, 7.7796394 43.8177472, 7.7796287 43.8177277, 7.7796277 43.8177066, 7.7796313 43.8176905, 7.7796382 43.8176745, 7.7796503 43.817657, 7.7796672 43.8176445, 7.7796898 43.8176352, 7.7797457 43.8176255)",,,,,
316356252,,Corso Orazio Raimondo,primary_link,True,False,58.278,,"LINESTRING (7.7799699 43.818004, 7.7799196 43.8180007, 7.7796262 43.8178223, 7.7795909 43.8178076, 7.7795524 43.8177945, 7.7795076 43.8177848, 7.7794858 43.8177876, 7.7794653 43.8177923, 7.7794293 43.8178148, 7.7793761 43.8178485)",,,,,
22815094,,Via Alessandro Manzoni,primary_link,True,False,6.117,,"LINESTRING (7.7793761 43.8178485, 7.7793345 43.8178946)",,,,,
"[141384466, 1163553047]",,Via Alessandro Manzoni,residential,True,False,49.49799999999999,,"LINESTRING (7.7793345 43.8178946, 7.7791854 43.8180598, 7.7791284 43.8181312, 7.779066 43.8182014, 7.7790058 43.8182712)",,,,,
41189215,2,Corso Orazio Raimondo,primary,True,False,13.657,,"LINESTRING (7.7803581 43.8182281, 7.7802207 43.8181556)",SS1,,,,
1208084411,2,Corso Orazio Raimondo,primary,False,True,60.663999999999994,,"LINESTRING (7.7803581 43.8182281, 7.7805595 43.8183724, 7.78088 43.8186015, 7.7808952 43.8186121)",SS1,,,,
1183396523,3,Via Martiri della Libertà,secondary,False,True,27.532,,"LINESTRING (7.773146 43.8184161, 7.7733526 43.8182184)",,,,,
1207824344,4,Via Martiri della Libertà,secondary,False,False,39.62,,"LINESTRING (7.773146 43.8184161, 7.772833 43.8186917)",,,,,
"[325781605, 28140022]",,"['Via Francia', 'Galleria Francia']",secondary,False,True,197.20399999999998,yes,"LINESTRING (7.773146 43.8184161, 7.7733942 43.818515, 7.7752977 43.8192734)",,,,,
41121501,,,secondary,True,False,8.904,,"LINESTRING (7.7726237 43.8188672, 7.772629 43.8188476, 7.7726427 43.8188302, 7.7726634 43.8188168, 7.7726889 43.8188089)",,roundabout,,,
327116141,,Via Morardo,residential,False,True,48.368,,"LINESTRING (7.7738114 43.8180666, 7.7737665 43.8180602, 7.7737435 43.8180578, 7.7737049 43.8180616, 7.7736711 43.8180718, 7.7734822 43.8182479, 7.7734675 43.8182566, 7.7734441 43.8182579, 7.7734213 43.8182518, 7.7733526 43.8182184)",,,,,
160530929,,Via Roglio,residential,False,False,9.238,,"LINESTRING (7.7768319 43.8196753, 7.7769385 43.8197067)",,,,,
328944554,,Largo Alessandro Volta,secondary,True,False,11.442,,"LINESTRING (7.7777878 43.8200384, 7.7778117 43.8200496, 7.7778298 43.8200655, 7.7778403 43.8200846, 7.7778424 43.8201052, 7.7778358 43.8201252)",,roundabout,,,
"[328944556, 38893231]",,Via Francia,secondary,False,False,65.217,,"LINESTRING (7.7776698 43.8200643, 7.7775822 43.8200443, 7.7774947 43.8200243, 7.7772541 43.8199719, 7.7771587 43.8199509, 7.776897 43.8198829)",,,viaduct,,
328944554,,Largo Alessandro Volta,secondary,True,False,10.77,,"LINESTRING (7.7776698 43.8200643, 7.777687 43.8200495, 7.7777094 43.8200388, 7.7777351 43.8200332, 7.777762 43.820033, 7.7777878 43.8200384)",,roundabout,,,
22815438,2,Via Alessandro Volta,secondary,False,True,18.456,,"LINESTRING (7.7778358 43.8201252, 7.7779681 43.8201544, 7.7780558 43.8201737)",,,,,
328944554,,Largo Alessandro Volta,secondary,True,False,12.273999999999997,,"LINESTRING (7.7778358 43.8201252, 7.7778198 43.820144, 7.7777963 43.8201581, 7.7777677 43.8201659, 7.7777371 43.8201667, 7.7777078 43.8201602)",,roundabout,,,
22815489,1,Via Zeffiro Massa,secondary,True,False,159.143,,"LINESTRING (7.7777078 43.8201602, 7.777597 43.820198, 7.7765123 43.8208153, 7.7764898 43.8208278, 7.776186 43.820998, 7.7761334 43.8210274)",,,,,
328944554,,Largo Alessandro Volta,secondary,True,False,12.426000000000002,,"LINESTRING (7.7777078 43.8201602, 7.7776827 43.8201471, 7.7776649 43.8201288, 7.7776564 43.8201073, 7.7776581 43.820085, 7.7776698 43.8200643)",,roundabout,,,
330859505,,Giardini Regina Elena,residential,False,False,98.39500000000001,,"LINESTRING (7.7749769 43.8201388, 7.7749336 43.8201718, 7.7748988 43.8202094, 7.774894 43.8202146, 7.7748595 43.820252, 7.774825 43.8202894, 7.7747906 43.8203269, 7.7747561 43.8203643, 7.7747215 43.8204018, 7.7746871 43.8204392, 7.7746521 43.8204765, 7.7746166 43.8205135, 7.7745814 43.8205505, 7.7745528 43.8205807, 7.7743343 43.8208204, 7.774283 43.8208675)",,,,,
99619595,,Via Porte Candelieri,unclassified,False,True,434.94200000000006,,"LINESTRING (7.7752858 43.8201664, 7.7752972 43.8202043, 7.7752098 43.8202945, 7.775137 43.8203653, 7.7751143 43.8204056, 7.7751043 43.820461, 7.7750456 43.8206404, 7.7750006 43.8207236, 7.7749704 43.8207489, 7.7749053 43.8207952, 7.774817 43.8208976, 7.7747522 43.8209837, 7.7747009 43.8210782, 7.774616 43.8212256, 7.7745341 43.8213534, 7.7744937 43.8214539, 7.7744226 43.8216516, 7.7744057 43.8217131, 7.7743847 43.8217508, 7.774326 43.8218328, 7.7742866 43.8218881, 7.7742811 43.8219283, 7.7742945 43.8220737, 7.7743415 43.8222695, 7.7743787 43.8223716, 7.7744094 43.8224628, 7.7744559 43.822515, 7.7744288 43.8226631, 7.7744003 43.8228046, 7.774394 43.8228561, 7.7743927 43.8229343, 7.7743996 43.8230002, 7.7744144 43.8230532, 7.7744317 43.8230952, 7.7744634 43.8231617, 7.7744837 43.8232222, 7.7744951 43.8232726, 7.7745104 43.8233111, 7.774543 43.8233569, 7.774582 43.8234035, 7.7746677 43.8234973, 7.7747092 43.8235341, 7.7747371 43.8235513, 7.7747753 43.823561, 7.7748081 43.8235648, 7.7748495 43.8235558, 7.7749198 43.8235287, 7.7749681 43.8235189, 7.7750182 43.8235131, 7.7750896 43.8235192)",,,,,
330859517,,Via Tapoletti,residential,False,False,114.044,,"LINESTRING (7.7752858 43.8201664, 7.7750924 43.8203443, 7.7750508 43.8203825, 7.7749286 43.8204894, 7.7747607 43.8205788, 7.7745538 43.820672, 7.7744559 43.820765, 7.77436 43.8208524, 7.774283 43.8208675)",,,,,
"[1090300484, 330859517, 1090300494]",,"['Via Tapoletti', 'Vicolo Piazzaretto']",residential,False,"[False, True]",158.44399999999996,,"LINESTRING (7.7752858 43.8201664, 7.7753187 43.8201024, 7.7753411 43.8200588, 7.7754249 43.8198105, 7.7754924 43.8195932, 7.7755172 43.8194569, 7.7755124 43.8194112, 7.7755082 43.8193585, 7.7755038 43.819309, 7.7755018 43.8192867, 7.775472 43.8192474, 7.7754513 43.81922, 7.7754822 43.8191966, 7.7755023 43.8191616, 7.7754594 43.819121, 7.7754397 43.8191155, 7.7753829 43.8190997, 7.7752951 43.81909, 7.7752153 43.8190944, 7.7751688 43.8191008, 7.775141 43.8190877, 7.7751214 43.8190561, 7.7751274 43.8190034)",,,,,
330859515,,Via Dante Alighieri,tertiary,False,True,7.958,,"LINESTRING (7.7742348 43.8208133, 7.7742305 43.8208848)",,,,,
"[704178536, 330859507, 330859509]",,Giardini Regina Elena,residential,False,True,55.361000000000004,yes,"LINESTRING (7.7742348 43.8208133, 7.7741985 43.8207755, 7.7741434 43.8207381, 7.7739971 43.8206356, 7.7739438 43.8205898, 7.7739216 43.8205627, 7.7739001 43.820513, 7.7738651 43.8204542, 7.7738317 43.8204188)",,,,,
"[330859513, 330859514, 330859516]",,"['Via Senatore Ernesto Marsaglia', 'Strada Senatore Ernesto Marsaglia', 'Via Dante Alighieri']",tertiary,False,False,337.8569999999999,,"LINESTRING (7.7742348 43.8208133, 7.7742824 43.8207708, 7.7743323 43.8207198, 7.7743867 43.820665, 7.7744376 43.8206084, 7.7744885 43.8205518, 7.7745095 43.8205284, 7.7745607 43.8204714, 7.7746124 43.8204151, 7.7746643 43.8203589, 7.7747161 43.8203028, 7.7747528 43.8202592, 7.7748217 43.8201667, 7.7748245 43.8201221, 7.7748118 43.8200973, 7.7747854 43.8200851, 7.7747402 43.8200746, 7.7746863 43.8201, 7.7746442 43.8201323, 7.7745729 43.8201968, 7.7744907 43.8202876, 7.774312 43.8204794, 7.7741493 43.8206428, 7.7741158 43.8206715, 7.7740517 43.820738, 7.7740004 43.8207949, 7.7736597 43.8211494, 7.7734325 43.8213833, 7.7733274 43.8214991, 7.773286 43.8216278, 7.7732545 43.8217688, 7.773172 43.8218564)",,,yes,,
330859505,,Giardini Regina Elena,residential,False,True,4.63,,"LINESTRING (7.7742305 43.8208848, 7.774283 43.8208675)",,,,,
330859515,,Via Dante Alighieri,tertiary,False,False,7.958,,"LINESTRING (7.7742305 43.8208848, 7.7742348 43.8208133)",,,,,
160001414,,Via Rocca,residential,False,True,210.54499999999996,,"LINESTRING (7.7732154 43.8197823, 7.7731704 43.8197833, 7.7731073 43.819824, 7.7729543 43.8199415, 7.7729212 43.8200076, 7.7728998 43.8200584, 7.7728502 43.82017, 7.7728292 43.8202301, 7.7727851 43.8203019, 7.7727387 43.820341, 7.7726655 43.8203838, 7.7725498 43.8204541, 7.7723682 43.8205332, 7.7722159 43.8205892, 7.7720571 43.8206261, 7.7719239 43.8206476, 7.7717752 43.8206644, 7.7714319 43.82071, 7.7713107 43.820703, 7.7711962 43.8206806)",,,,,
41128655,,Via Venti Settembre,residential,True,False,22.497,,"LINESTRING (7.780074 43.818328, 7.7801749 43.8182113, 7.7802207 43.8181556)",,,,,
339959427,,Via Capitan Angelo Pesante,residential,True,False,87.16799999999999,,"LINESTRING (7.780074 43.818328, 7.7799474 43.8183258, 7.7797343 43.818346, 7.7796187 43.8183432, 7.7795899 43.8183525, 7.7795362 43.8183491, 7.7792486 43.8183176, 7.7790837 43.8182964, 7.7790058 43.8182712)",,,,,
141384466,,Via Alessandro Manzoni,residential,True,False,72.726,,"LINESTRING (7.7790058 43.8182712, 7.7786097 43.8187393, 7.7785883 43.8187617, 7.7785206 43.818823)",,,,,
364860519,,,residential,False,False,54.421,,"LINESTRING (7.7808952 43.8186121, 7.7805189 43.8190193)",,,,,
1208084411,2,Corso Orazio Raimondo,primary,False,False,60.663999999999994,,"LINESTRING (7.7808952 43.8186121, 7.78088 43.8186015, 7.7805595 43.8183724, 7.7803581 43.8182281)",SS1,,,,
