osmid,oneway,highway,reversed,length,geometry,junction,name,lanes,maxspeed
297058130,True,primary,False,35.726,"LINESTRING (12.8876399 45.600447, 12.8875843 45.6004379, 12.8875421 45.6004233, 12.8875054 45.6004059, 12.8874662 45.6003802, 12.8874389 45.6003501, 12.8874203 45.600314, 12.8874142 45.600282, 12.8874138 45.6002539, 12.8874223 45.6002089)",roundabout,Piazza Papa Giovanni,,
151503999,False,residential,False,61.224,"LINESTRING (12.883483 45.6006294, 12.8828463 45.6003058)",,Via della Bosega,,
79816080,False,residential,True,30.384,"LINESTRING (12.883483 45.6006294, 12.8836403 45.6007085, 12.8837504 45.6007659, 12.8837803 45.6007762, 12.8838059 45.6007801)",,Riva dei Bragozzi,,
382952289,False,residential,True,238.453,"LINESTRING (12.883483 45.6006294, 12.8851543 45.5989894, 12.8851976 45.5989467, 12.8852256 45.5988974, 12.8852387 45.5988743)",,Via del Gambero,,
151504001,True,residential,False,13.277,"LINESTRING (12.8889136 45.6014362, 12.8889146 45.6015556)",,,,
297037655,False,residential,True,29.817,"LINESTRING (12.8886357 45.6011199, 12.8888515 45.6013415)",,Via Pompei,,
297037655,False,residential,False,83.91499999999999,"LINESTRING (12.8886357 45.6011199, 12.8881139 45.6006259, 12.8879946 45.600513)",,Via Pompei,,
296713587,True,residential,False,45.034,"LINESTRING (12.888224 45.6014046, 12.8886357 45.6011199)",,Via Pretoriana,,
1135289967,False,residential,True,25.006,"LINESTRING (12.888224 45.6014046, 12.8880329 45.6015631, 12.8880258 45.6015799)",,Via Pretoriana,,
297058131,True,residential,False,7.582,"LINESTRING (12.8861522 45.5993686, 12.8861579 45.599369, 12.8861851 45.5993786, 12.8862056 45.5993946, 12.8862164 45.5994146)",roundabout,,,
5009694,False,residential,False,13.262,"LINESTRING (12.8862164 45.5994146, 12.8862377 45.5994069, 12.8862549 45.5993991, 12.8862807 45.5993828, 12.8862928 45.599373, 12.8863328 45.5993305)",,,,
297058131,True,residential,False,4.760999999999999,"LINESTRING (12.8862164 45.5994146, 12.8862162 45.599436, 12.8862049 45.5994559)",roundabout,,,
79816080,False,residential,False,129.36599999999999,"LINESTRING (12.8860812 45.599471, 12.8860394 45.5995032, 12.8858746 45.5996569, 12.8852702 45.6002822, 12.885163 45.6003671, 12.8851006 45.6004077)",,Riva dei Bragozzi,,
297037661,True,residential,False,6.904,"LINESTRING (12.8860812 45.599471, 12.8860725 45.5994637, 12.8860566 45.5994455, 12.8860512 45.5994244, 12.886052 45.5994146)",roundabout,,,
297058127,True,primary,False,10.894,"LINESTRING (12.8877914 45.6004272, 12.8877663 45.6004359, 12.8877355 45.6004426, 12.8876821 45.6004476, 12.8876562 45.6004479)",roundabout,Piazza Papa Giovanni,,
25781093,True,residential,False,18.503,"LINESTRING (12.8879946 45.600513, 12.8879186 45.6004759, 12.8878707 45.6004554, 12.8878271 45.6004387, 12.8877914 45.6004272)",,Via Pompei,1,
297037655,False,residential,True,83.91499999999999,"LINESTRING (12.8879946 45.600513, 12.8881139 45.6006259, 12.8886357 45.6011199)",,Via Pompei,,
382952288,False,residential,True,46.853,"LINESTRING (12.8870056 45.602302, 12.8865699 45.6020111)",,Via dei Vitalizi,,
150567505,False,residential,True,45.67099999999999,"LINESTRING (12.8870056 45.602302, 12.8872866 45.6020957, 12.887328 45.6020632, 12.8873393 45.6020543, 12.8874108 45.6020049)",,Via Pretoriana,,
382952285,False,residential,True,39.022,"LINESTRING (12.8845883 45.5985186, 12.8845816 45.5988695)",,Via dei Go',,
382952291,False,residential,True,24.357,"LINESTRING (12.8849945 45.598654, 12.884988 45.598873)",,Via dell'Ombrina,,
29453502,True,residential,False,49.767,"LINESTRING (12.8840128 45.5988678, 12.8833732 45.5988747)",,Via Sant'Andrea,,
382952293,True,residential,False,101.465,"LINESTRING (12.8840128 45.5988678, 12.8840299 45.5979693, 12.8840291 45.5979554)",,Via della Triglia,,
382952285,False,residential,False,39.022,"LINESTRING (12.8845816 45.5988695, 12.8845883 45.5985186)",,Via dei Go',,
29453502,True,residential,False,39.095,"LINESTRING (12.8845816 45.5988695, 12.8841432 45.5988691, 12.8840791 45.598869)",,Via Sant'Andrea,,
29453502,True,residential,False,31.621,"LINESTRING (12.884988 45.598873, 12.8845816 45.5988695)",,Via Sant'Andrea,,
382952291,False,residential,False,24.357,"LINESTRING (12.884988 45.598873, 12.8849945 45.598654)",,Via dell'Ombrina,,
29453502,True,residential,False,19.508,"LINESTRING (12.8852387 45.5988743, 12.8850786 45.5988749, 12.884988 45.598873)",,Via Sant'Andrea,,
382952289,False,residential,False,238.453,"LINESTRING (12.8852387 45.5988743, 12.8852256 45.5988974, 12.8851976 45.5989467, 12.8851543 45.5989894, 12.883483 45.6006294)",,Via del Gambero,,
149190215,True,residential,False,40.856,"LINESTRING (12.8868773 45.6017132, 12.8865699 45.6020111)",,Via San Giuseppe,,
382952286,False,residential,False,52.675,"LINESTRING (12.8868773 45.6017132, 12.8874108 45.6020049)",,Via dei Licovi,,
382952286,False,residential,True,52.675,"LINESTRING (12.8874108 45.6020049, 12.8868773 45.6017132)",,Via dei Licovi,,
150567505,False,residential,False,45.671,"LINESTRING (12.8874108 45.6020049, 12.8873393 45.6020543, 12.887328 45.6020632, 12.8872866 45.6020957, 12.8870056 45.602302)",,Via Pretoriana,,
150567505,False,residential,True,62.484,"LINESTRING (12.8874108 45.6020049, 12.8877417 45.6017732, 12.8877827 45.6017476, 12.8878242 45.6017233, 12.887863 45.6017041, 12.8879329 45.6016747, 12.8879748 45.6016601, 12.8880208 45.6016463)",,Via Pretoriana,,
382952288,False,residential,False,46.853,"LINESTRING (12.8865699 45.6020111, 12.8870056 45.602302)",,Via dei Vitalizi,,
590061812,False,residential,False,93.169,"LINESTRING (12.8840291 45.5979554, 12.8840618 45.5979549, 12.8841644 45.5979532, 12.8843246 45.5979505, 12.884402 45.5979497, 12.8844804 45.5979497, 12.8852265 45.5979521)",,Viale Luigi del Moro,,
590061812,False,residential,True,49.015,"LINESTRING (12.8840291 45.5979554, 12.8839757 45.5979559, 12.8839243 45.5979558, 12.8838719 45.5979554, 12.8838216 45.5979544, 12.8837116 45.5979514, 12.8833997 45.5979392)",,Viale Luigi del Moro,,
29453502,True,residential,False,5.16,"LINESTRING (12.8840791 45.598869, 12.8840554 45.5988686, 12.8840128 45.5988678)",,Via Sant'Andrea,,
29453503,True,residential,False,189.499,"LINESTRING (12.8840791 45.598869, 12.8840779 45.5989164, 12.8840762 45.5989808, 12.8840722 45.5990195, 12.8840647 45.5990589, 12.8840572 45.5990864, 12.8840388 45.5991173, 12.8840189 45.5991433, 12.8839975 45.5991668, 12.8828463 45.6003058)",,Via delle Orate,,
554289187,False,residential,True,126.262,"LINESTRING (12.8890373 45.6013324, 12.8890567 45.6013245, 12.8894172 45.6011782, 12.8895818 45.6011068, 12.889728 45.6010311, 12.8898761 45.6009523, 12.8899798 45.6008915, 12.8900798 45.6008286, 12.8902909 45.6006833, 12.890331 45.6006557)",,Salita dei Fiori,2,
1135289968,True,residential,False,15.156,"LINESTRING (12.8890373 45.6013324, 12.8889979 45.6013583, 12.8889595 45.6013839, 12.8889136 45.6014362)",,Salita dei Fiori,2,
35595690,False,residential,False,37.097,"LINESTRING (12.8851006 45.6004077, 12.8850501 45.6003731, 12.8850097 45.600345, 12.8849852 45.600328, 12.8848723 45.6002494, 12.8848149 45.6002268, 12.8847869 45.6002212, 12.8847562 45.6002167, 12.8847274 45.600214)",,Via del Rombo,,
79816080,False,residential,False,109.39299999999999,"LINESTRING (12.8851006 45.6004077, 12.8850384 45.6004363, 12.8849732 45.600464, 12.8849034 45.6004874, 12.8848256 45.6005095, 12.8846318 45.600559, 12.8843475 45.6006259, 12.8842332 45.6006555, 12.884129 45.6006862, 12.8838707 45.6007741, 12.8838379 45.600779, 12.8838059 45.6007801)",,Riva dei Bragozzi,,
79816080,False,residential,True,129.36599999999999,"LINESTRING (12.8851006 45.6004077, 12.885163 45.6003671, 12.8852702 45.6002822, 12.8858746 45.5996569, 12.8860394 45.5995032, 12.8860812 45.599471)",,Riva dei Bragozzi,,
29987501,True,residential,False,133.227,"LINESTRING (12.885738 45.6021322, 12.8867763 45.6011794)",,Via Don Orione,,
1193243253,False,residential,False,153.56900000000002,"LINESTRING (12.885738 45.6021322, 12.8854204 45.6019613, 12.884907 45.601025, 12.8848807 45.600977, 12.8848568 45.6009336)",,Via San Gregorio Magno,,
149190210,True,residential,False,34.458,"LINESTRING (12.886958 45.6011672, 12.8869764 45.6012353, 12.886985 45.6012602, 12.886998 45.6012867, 12.8870134 45.6013136, 12.8870331 45.601342, 12.8870473 45.601361, 12.8870652 45.6013814, 12.8870864 45.6014026, 12.8871064 45.601421, 12.8871374 45.6014446)",,Via Altinate,,
29987501,True,residential,False,19.03,"LINESTRING (12.8867763 45.6011794, 12.8869246 45.6010433)",,Via Don Orione,,
1202016510,True,residential,False,14.201,"LINESTRING (12.8867763 45.6011794, 12.8869258 45.6011693, 12.886958 45.6011672)",,Via Don Orione,,
1212024442,False,residential,True,28.834,"LINESTRING (12.8892002 45.5981602, 12.8890135 45.5983842)",,,,
1212024442,False,residential,False,28.834,"LINESTRING (12.8890135 45.5983842, 12.8892002 45.5981602)",,,,
"[1089560551, 1168216107, 381747505, 29465619, 29465620, 116763869]",True,residential,False,412.7839999999999,"LINESTRING (12.8890135 45.5983842, 12.8890996 45.5984085, 12.8894833 45.5985104, 12.8895146 45.5985191, 12.8895454 45.5985286, 12.8895775 45.598539, 12.8896072 45.5985502, 12.8896383 45.5985624, 12.8896664 45.5985742, 12.8897451 45.598609, 12.8900854 45.5987615, 12.8901772 45.5988026, 12.8902351 45.5988304, 12.8902678 45.5988467, 12.8903228 45.598874, 12.8907375 45.5990913, 12.8911632 45.5993534, 12.8917286 45.5996867, 12.8917984 45.5997394, 12.8918275 45.599768, 12.891841 45.5997885, 12.891848 45.599802, 12.8918602 45.5998232, 12.8918671 45.5998462, 12.8918694 45.5998675, 12.8918683 45.599894, 12.8918645 45.5999205, 12.8918532 45.5999463, 12.8918393 45.5999722, 12.8918279 45.599985, 12.8918107 45.6000002, 12.8917717 45.6000234, 12.8917385 45.6000389, 12.8916699 45.6000611, 12.8915261 45.6000922, 12.8914013 45.6001228, 12.8912897 45.600155, 12.8912066 45.600183, 12.8910628 45.6002363, 12.8909652 45.6002808, 12.8908264 45.6003515, 12.890572 45.6004964, 12.8905395 45.600515)",,"['Salita dei Fiori', ""Viale Madonna dell'Angelo"", 'Via Roma', 'Piazza Vescovado']",,
"[1035227489, 116763867, 123461796]",False,primary,False,162.80899999999997,"LINESTRING (12.8848568 45.6009336, 12.8849454 45.600915, 12.8857598 45.6007282, 12.8858053 45.6007175, 12.8858471 45.6007076, 12.8859039 45.6006935, 12.886023 45.600664, 12.8860868 45.6006497, 12.886243 45.6006191, 12.886392 45.6005961, 12.8865171 45.6005809, 12.8866374 45.6005697, 12.8867027 45.600565, 12.8868709 45.6005562)",,Via Strada Nuova,"['2', '3']",50
123461796,False,primary,True,28.543,"LINESTRING (12.8848568 45.6009336, 12.8846046 45.6009865, 12.8845071 45.601011)",,Via Strada Nuova,2,50
1193243253,False,residential,True,153.56900000000002,"LINESTRING (12.8848568 45.6009336, 12.8848807 45.600977, 12.884907 45.601025, 12.8854204 45.6019613, 12.885738 45.6021322)",,Via San Gregorio Magno,,
297058127,True,primary,False,1.272,"LINESTRING (12.8876562 45.6004479, 12.8876399 45.600447)",roundabout,Piazza Papa Giovanni,,
296713590,True,residential,False,165.373,"LINESTRING (12.8876562 45.6004479, 12.8875858 45.600591, 12.8875388 45.6006541, 12.8874576 45.6007701, 12.8872724 45.6010476, 12.8872606 45.601087, 12.8872582 45.6011033, 12.8872628 45.6011336, 12.8872791 45.6011572, 12.8872917 45.6011727, 12.8873097 45.6011875, 12.8873368 45.6012026, 12.8873693 45.601217, 12.8874028 45.6012293, 12.8874418 45.6012407, 12.8878351 45.6013318, 12.888224 45.6014046)",,Via dei Tribuni,,
