osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,ref,width,bridge,junction,tunnel
202852349,False,,Via Napoleone III,residential,True,90.731,"LINESTRING (10.8445809 45.3533931, 10.8446245 45.3534043, 10.8446766 45.3533983, 10.8447073 45.3533666, 10.8447085 45.3533303, 10.8446775 45.3533026, 10.8446399 45.3532894, 10.8445943 45.3532932, 10.8445648 45.3533007, 10.8445407 45.3533139, 10.844479 45.3532957, 10.844031 45.3534993, 10.8439345 45.353503, 10.843903 45.3534683)",30,,,,,,
417910653,True,,Via Messedaglia,primary,False,6.574999999999999,"LINESTRING (10.8508716 45.3538694, 10.8508439 45.3538725, 10.8508163 45.3538691, 10.8507917 45.3538596)",30,,,,,roundabout,
"[689280062, 23056174]",False,1,Via Sant'Eurosia,tertiary,False,78.887,"LINESTRING (10.8509221 45.3537884, 10.851066 45.353718, 10.8517735 45.3534074)",50,yes,,,,,
417910653,True,,Via Messedaglia,primary,False,11.013,"LINESTRING (10.8509221 45.3537884, 10.8509291 45.3538076, 10.8509269 45.3538273, 10.8509156 45.3538455, 10.8508964 45.35386, 10.8508716 45.3538694)",30,,,,,roundabout,
179279205,False,1,Via Generale Cantore,tertiary,True,153.829,"LINESTRING (10.8507917 45.3538596, 10.8506187 45.3539335, 10.849383 45.3544087, 10.8493139 45.3544355, 10.8491105 45.3545145, 10.84907 45.3545302)",50,yes,,,,,
417910653,True,,Via Messedaglia,primary,False,8.68,"LINESTRING (10.8507917 45.3538596, 10.850773 45.3538452, 10.850762 45.3538273, 10.8507597 45.3538078, 10.8507665 45.3537889)",30,,,,,roundabout,
"[232156972, 232156973, 232156974]",False,,Via Angelo Messedaglia,residential,False,41.852000000000004,"LINESTRING (10.8448903 45.3476666, 10.844816 45.3476998, 10.8447739 45.3477186, 10.8446423 45.3477696, 10.8446003 45.3477892, 10.8446808 45.3479155)",,,,,,,building_passage
321505386,True,,Via Angelo Messedaglia,primary,False,61.939,"LINESTRING (10.8448903 45.3476666, 10.844799 45.347575, 10.8445426 45.3472731, 10.8445018 45.347184)",50,yes,,,,,
"[232156972, 232156973, 232156974]",False,,Via Angelo Messedaglia,residential,True,41.852000000000004,"LINESTRING (10.8446808 45.3479155, 10.8446003 45.3477892, 10.8446423 45.3477696, 10.8447739 45.3477186, 10.844816 45.3476998, 10.8448903 45.3476666)",,,,,,,building_passage
26121014,True,,Via Angelo Messedaglia,primary,False,46.62,"LINESTRING (10.850258 45.35328, 10.8499242 45.3529325)",50,yes,,,,,
"[232717866, 254161299, 254161300]",True,,Via Angelo Messedaglia,residential,False,100.32000000000001,"LINESTRING (10.850258 45.35328, 10.850178 45.3533226, 10.8501402 45.3533402, 10.8500313 45.3533775, 10.8499682 45.353385, 10.8499092 45.3533737, 10.8498234 45.3533002, 10.8496128 45.3530716, 10.8498456 45.3529655, 10.8499242 45.3529325)",30,permissive,,,,,building_passage
26121014,True,,Via Angelo Messedaglia,primary,False,96.509,"LINESTRING (10.8499242 45.3529325, 10.8492318 45.3522138)",50,yes,,,,,
26120527,True,,Via Luigi Prina,residential,False,77.287,"LINESTRING (10.8402994 45.3546206, 10.8404938 45.3548239, 10.8406149 45.3549507, 10.8408509 45.3551976)",30,yes,,,,,
254396743,False,,Via Francesco Baracca,residential,False,86.785,"LINESTRING (10.8402994 45.3546206, 10.8408721 45.354363, 10.8412288 45.3541934)",30,,,,,,
254396743,False,,Via Francesco Baracca,residential,True,86.785,"LINESTRING (10.8412288 45.3541934, 10.8408721 45.354363, 10.8402994 45.3546206)",30,,,,,,
291775539,True,1,Via Nino Bixio,tertiary,False,3.442,"LINESTRING (10.8414627 45.3532058, 10.8414443 45.3531972, 10.8414307 45.3531851)",,,,,,roundabout,
288647390,True,1,Via Nino Bixio,tertiary,False,204.523,"LINESTRING (10.8414236 45.3531517, 10.8413768 45.3530876, 10.8401577 45.3518042, 10.8400139 45.3516614, 10.839978 45.3516191)",50,,,,,,
291775539,True,1,Via Nino Bixio,tertiary,False,9.425,"LINESTRING (10.8414236 45.3531517, 10.8414306 45.3531384, 10.8414426 45.3531272, 10.8414589 45.3531188, 10.8414778 45.3531141, 10.8414979 45.3531134, 10.8415174 45.3531168)",,,,,,roundabout,
288647396,True,,Via Nino Bixio,tertiary,False,80.213,"LINESTRING (10.8415601 45.3531621, 10.8415884 45.3532071, 10.8416823 45.3533053, 10.8418613 45.3534925, 10.8421219 45.353765)",50,,,,,,
291775539,True,1,Via Nino Bixio,tertiary,False,10.655999999999999,"LINESTRING (10.8415601 45.3531621, 10.8415561 45.3531778, 10.8415451 45.3531918, 10.8415282 45.3532025, 10.8415073 45.3532088, 10.8414846 45.3532099, 10.8414627 45.3532058)",,,,,,roundabout,
"[229439114, 689194191]",True,1,Via della Pace,tertiary,False,127.46700000000003,"LINESTRING (10.8415465 45.3531328, 10.8416669 45.3530756, 10.8418684 45.3529736, 10.8423991 45.3527357, 10.8428615 45.3525284, 10.8429118 45.3525059)",30,,,,,,
291775539,True,1,Via Nino Bixio,tertiary,False,3.4720000000000004,"LINESTRING (10.8415465 45.3531328, 10.8415567 45.3531467, 10.8415601 45.3531621)",,,,,,roundabout,
26120452,True,,Via della Pace,tertiary,False,162.43600000000004,"LINESTRING (10.8414307 45.3531851, 10.8413551 45.3532252, 10.8398728 45.3539549, 10.839733 45.354028)",50,,,,,,
291775539,True,1,Via Nino Bixio,tertiary,False,3.824,"LINESTRING (10.8414307 45.3531851, 10.8414246 45.3531744, 10.8414222 45.3531631, 10.8414236 45.3531517)",,,,,,roundabout,
291775539,True,1,Via Nino Bixio,tertiary,False,2.9139999999999997,"LINESTRING (10.8415174 45.3531168, 10.8415335 45.3531234, 10.8415465 45.3531328)",,,,,,roundabout,
26120500,True,,Via Angelo Messedaglia,primary,False,276.34000000000003,"LINESTRING (10.8456329 45.3482989, 10.845824 45.3484959, 10.846936 45.3496419, 10.8470438 45.3497554, 10.8475245 45.3502615, 10.8476151 45.3503569)",50,yes,,,,,
26121297,True,,Via Busto di Ferro,residential,False,17.979,"LINESTRING (10.8456329 45.3482989, 10.8456678 45.3483807, 10.8456841 45.3484253, 10.8456662 45.3484528)",,,,,,,
325084696,True,1,,tertiary,False,4.486,"LINESTRING (10.8399827 45.3515285, 10.8400012 45.351532, 10.8400174 45.3515391, 10.8400299 45.3515493)",,,,,,roundabout,
325084695,True,1,Via Nino Bixio,tertiary,False,206.01000000000002,"LINESTRING (10.8400378 45.3515854, 10.8400775 45.3516137, 10.8402261 45.3517699, 10.841446 45.3530612, 10.8415113 45.3531141, 10.8415174 45.3531168)",50,,,,,,
325084696,True,1,,tertiary,False,6.389,"LINESTRING (10.8400378 45.3515854, 10.8400295 45.3515985, 10.8400158 45.3516092, 10.839998 45.3516163, 10.839978 45.3516191)",,,,,,roundabout,
325084696,True,1,,tertiary,False,4.726,"LINESTRING (10.839978 45.3516191, 10.8399579 45.3516175, 10.8399396 45.3516116, 10.8399247 45.3516021)",,,,,,roundabout,
325084696,True,1,,tertiary,False,5.7829999999999995,"LINESTRING (10.8399197 45.3515503, 10.8399313 45.3515402, 10.8399466 45.3515329, 10.8399642 45.3515288, 10.8399827 45.3515285)",,,,,,roundabout,
363506909,False,,Via Molini,residential,True,153.39,"LINESTRING (10.8508735 45.3467326, 10.8519814 45.3478713)",,,,,,,
363506909,False,,Via Molini,residential,False,153.39,"LINESTRING (10.8519814 45.3478713, 10.8508735 45.3467326)",,,,,,,
349352727,False,1,Via Molini,secondary,True,436.99899999999997,"LINESTRING (10.8519814 45.3478713, 10.8518561 45.3479464, 10.8495906 45.3496117, 10.8495548 45.3496564, 10.849535 45.3496936, 10.8495283 45.3497422, 10.8495485 45.3497984, 10.8495948 45.3498825, 10.8504357 45.3507805, 10.8504674 45.3508208, 10.850486 45.3508733, 10.8504851 45.3509205)",50,yes,SP24,,,,
27130940,True,1,Via Trieste,tertiary,False,19.85,"LINESTRING (10.8415164 45.3483294, 10.8414103 45.3483784, 10.8413587 45.3483941, 10.8412892 45.3484037)",,,,,,,
529796617,False,2,Via Trieste,tertiary,False,64.849,"LINESTRING (10.8415164 45.3483294, 10.841991 45.348119, 10.8422483 45.3480646)",,,,,,,
529796618,True,1,Via Mantova,tertiary,False,17.201,"LINESTRING (10.8412501 45.3482612, 10.8412997 45.3483193, 10.8413078 45.3483659, 10.8412892 45.3484037)",,,,,,,
529796619,True,1,Via Mantova,tertiary,False,22.331,"LINESTRING (10.8412501 45.3482612, 10.8413561 45.3483018, 10.8415164 45.3483294)",,,,,,,
529796621,True,1,Via Trieste,tertiary,False,16.485,"LINESTRING (10.8424558 45.3480913, 10.8422483 45.3480646)",,,,,,,
529796620,True,1,Via Trieste,tertiary,False,6.356999999999999,"LINESTRING (10.8424558 45.3480913, 10.8424461 45.3480734, 10.8424471 45.3480544, 10.8424583 45.3480371)",,,,,,roundabout,
529796625,True,1,Via Trieste,tertiary,False,8.385,"LINESTRING (10.8425506 45.3481065, 10.8425259 45.3481132, 10.8424994 45.3481128, 10.8424745 45.3481051, 10.8424558 45.3480913)",,,,,,roundabout,
529796623,True,1,Via Roma,tertiary,False,12.929,"LINESTRING (10.8425821 45.3480582, 10.8427305 45.3481096)",,,,,,,
529796625,True,1,Via Trieste,tertiary,False,6.216,"LINESTRING (10.8425821 45.3480582, 10.842581 45.3480768, 10.8425699 45.3480938, 10.8425506 45.3481065)",,,,,,roundabout,
529796620,True,1,Via Trieste,tertiary,False,6.333,"LINESTRING (10.8424583 45.3480371, 10.8424782 45.3480242, 10.8425035 45.3480177, 10.8425305 45.3480186)",,,,,,roundabout,
202847573,False,,Via Franklin Vivenza,residential,True,93.443,"LINESTRING (10.8491964 45.3505603, 10.8498686 45.3512553)",30,,,,,,
253311091,False,2,Via Ospedale Marcello Magalini,residential,True,14.756,"LINESTRING (10.8406975 45.348257, 10.8405301 45.3481956)",50,yes,,,,,
1217896050,False,2,Via Ospedale Marcello Magalini,tertiary,False,9.597,"LINESTRING (10.8406975 45.348257, 10.8407193 45.348265, 10.8407425 45.3482735, 10.8408114 45.3482883)",50,yes,,,,,
1167528695,False,,,residential,False,79.145,"LINESTRING (10.842212 45.3517624, 10.84306 45.3513732)",,,,,,,
202851574,True,,Via Cesare Gandini,residential,False,116.035,"LINESTRING (10.842212 45.3517624, 10.8414527 45.3509726, 10.8413771 45.3508995)",30,,,8,,,
1167528695,False,,,residential,True,79.145,"LINESTRING (10.84306 45.3513732, 10.842212 45.3517624)",,,,,,,
