osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,width,maxspeed
701263250,unclassified,,False,True,98.75399999999999,"LINESTRING (10.2797513 45.3987291, 10.2786732 45.3986342, 10.2784963 45.3986187)",Via Circuito Sud,,,
59289740,residential,,False,True,77.764,"LINESTRING (10.27385 45.3989148, 10.2737981 45.3982164)",Via Molino Sotto,,,
184733965,unclassified,,False,True,66.512,"LINESTRING (10.27385 45.3989148, 10.2737009 45.3989205, 10.2730003 45.3989572)",Via Circuito Sud,,,
701263249,residential,,True,False,160.39000000000001,"LINESTRING (10.27385 45.3989148, 10.273846 45.3989516, 10.2738366 45.398994, 10.2738221 45.3990451, 10.2736692 45.3995056, 10.2736543 45.3996109, 10.2736223 45.4000348, 10.2735794 45.4002815, 10.2735955 45.4003392)",Via Molino Sotto,,,
701263250,unclassified,,False,False,130.631,"LINESTRING (10.27385 45.3989148, 10.2743959 45.3988758, 10.2753619 45.3988068, 10.2755145 45.3987959)",Via Circuito Sud,,,
59289793,unclassified,,False,False,18.755,"LINESTRING (10.2827156 45.4000745, 10.28292 45.3999859)",Via Giacomo Leopardi,,,
59289793,unclassified,,False,True,16.81,"LINESTRING (10.2827156 45.4000745, 10.2825281 45.4001488)",Via Giacomo Leopardi,,,
59289874,residential,,False,True,153.22299999999998,"LINESTRING (10.2827156 45.4000745, 10.2827592 45.4001431, 10.2828449 45.400995, 10.2828682 45.4012268, 10.2828938 45.4014425)",,,,
30663537,tertiary,,False,True,179.156,"LINESTRING (10.2731402 45.4002031, 10.2730252 45.400207, 10.2729182 45.4002146, 10.2728201 45.4002279, 10.2721806 45.4003333, 10.2720308 45.4003624, 10.2714585 45.4004737, 10.2709131 45.4005797)",Via Giuseppe Garibaldi,,,
160409416,residential,,False,True,119.592,"LINESTRING (10.2731402 45.4002031, 10.2731153 45.4001412, 10.2729933 45.4000518, 10.2729289 45.3999849, 10.2726327 45.3998265, 10.2723761 45.3996902, 10.2722517 45.3996694, 10.2721278 45.3996724, 10.2719344 45.3997154)",Via Angelo Canossi,,,
671210681,tertiary,,False,False,38.798,"LINESTRING (10.2731402 45.4002031, 10.2733031 45.4002354, 10.2734412 45.4002834, 10.2735955 45.4003392)",Via Giuseppe Garibaldi,,,
59289841,residential,,False,True,40.112,"LINESTRING (10.2820466 45.4019413, 10.2819336 45.4022932)",Via Giosuè Carducci,,,
59289870,tertiary,,False,False,111.201,"LINESTRING (10.2820466 45.4019413, 10.2806589 45.401716)",Via Camillo Benso Conte di Cavour,,,
59289870,tertiary,,False,True,71.088,"LINESTRING (10.2820466 45.4019413, 10.2824472 45.4019695, 10.2829547 45.401955)",Via Camillo Benso Conte di Cavour,,,
1153213046,residential,,True,False,10.766,"LINESTRING (10.2721018 45.3972372, 10.2721833 45.3973153)",Via Po,,,
59289791,residential,,False,False,3.85,"LINESTRING (10.2721366 45.3973264, 10.2721833 45.3973153)",Via Po,,,
1153213047,residential,,True,False,10.284,"LINESTRING (10.2721366 45.3973264, 10.2721018 45.3972372)",Via Po,,,
59289768,unclassified,,False,False,80.498,"LINESTRING (10.2783787 45.3994549, 10.2785342 45.3994819, 10.2785721 45.3995165, 10.2786208 45.399602, 10.2788579 45.3998254, 10.2789013 45.3998753, 10.2789676 45.4000059)",Via Vittorio Veneto,,,
59289837,unclassified,,False,False,93.444,"LINESTRING (10.2783787 45.3994549, 10.2783939 45.3992956, 10.2784808 45.3987199, 10.2784866 45.3986821, 10.2784963 45.3986187)",Via Giuseppe Verdi,,,
59289837,unclassified,,False,True,50.778999999999996,"LINESTRING (10.2783787 45.3994549, 10.2783321 45.3995265, 10.278237 45.3996054, 10.2780253 45.3997281, 10.2779572 45.3997945)",Via Giuseppe Verdi,,,
59289788,residential,,False,False,60.579,"LINESTRING (10.2768172 45.4026886, 10.2768758 45.4024812, 10.2768656 45.4023885, 10.2768349 45.4022572, 10.27681 45.4021513)",Via Trento,,,
591822083,residential,,True,False,82.04599999999999,"LINESTRING (10.2768172 45.4026886, 10.276445 45.402621, 10.2760001 45.4025584, 10.2758995 45.4025396, 10.275804 45.4025033)",Via Guglielmo Marconi,,,
176687560,residential,,False,False,72.562,"LINESTRING (10.2735955 45.4003392, 10.2736115 45.4003908, 10.2735917 45.4009904)",,,,
671210680,tertiary,,False,False,91.83000000000001,"LINESTRING (10.2735955 45.4003392, 10.2740441 45.400504, 10.2742432 45.4005716, 10.2746653 45.4006785)",Via Giuseppe Garibaldi,,,
671210681,tertiary,,False,True,38.798,"LINESTRING (10.2735955 45.4003392, 10.2734412 45.4002834, 10.2733031 45.4002354, 10.2731402 45.4002031)",Via Giuseppe Garibaldi,,,
59289789,residential,,False,True,65.517,"LINESTRING (10.2818267 45.4030325, 10.2826656 45.4030481)",Via Marinetta,,,
59289841,residential,,False,False,47.104,"LINESTRING (10.2818267 45.4030325, 10.2818326 45.4026089)",Via Giosuè Carducci,,,
59289789,residential,,False,False,130.19,"LINESTRING (10.2818267 45.4030325, 10.2809575 45.4030252, 10.2801628 45.4030784)",Via Marinetta,,,
59289841,residential,,False,True,62.83,"LINESTRING (10.2818267 45.4030325, 10.2818271 45.4032704, 10.2822925 45.4032863)",Via Giosuè Carducci,,,
701263250,unclassified,,False,True,13.382,"LINESTRING (10.2799213 45.3987444, 10.2797513 45.3987291)",Via Circuito Sud,,,
59289741,residential,,False,True,88.711,"LINESTRING (10.2799213 45.3987444, 10.2799239 45.3987687, 10.2799268 45.3987951, 10.2800478 45.3995372)",,,,
701263250,unclassified,,False,False,56.150999999999996,"LINESTRING (10.2799213 45.3987444, 10.280107 45.3987543, 10.2806384 45.3987826)",Via Circuito Sud,,,
59289731,residential,,False,False,93.577,"LINESTRING (10.272604 45.3979123, 10.2737238 45.3976124)",Via Po,,,
59289776,residential,,False,False,33.207,"LINESTRING (10.272604 45.3979123, 10.2727014 45.398203)",Via Po,,,
59289776,residential,,False,True,17.72,"LINESTRING (10.272604 45.3979123, 10.2725086 45.3977677)",Via Po,,,
30663543,tertiary,,False,False,49.253,"LINESTRING (10.2726339 45.4057041, 10.2729531 45.4057739, 10.2731636 45.4058078, 10.273244 45.4058119)",Via Alessandro Manzoni,,,
30663543,tertiary,,False,True,56.199,"LINESTRING (10.2726339 45.4057041, 10.2723804 45.4056299, 10.2721199 45.4055412, 10.2719821 45.4054903)",Via Alessandro Manzoni,,,
30247125,tertiary,,False,False,60.019999999999996,"LINESTRING (10.2801628 45.4030784, 10.2801789 45.4033334, 10.2801308 45.4035112, 10.28008 45.4036084)",Via Primo Maggio,,,
30247125,tertiary,,False,True,54.962,"LINESTRING (10.2801628 45.4030784, 10.2801448 45.4027127, 10.2801566 45.4025846)",Via Primo Maggio,,,
59289789,residential,,False,True,130.19,"LINESTRING (10.2801628 45.4030784, 10.2809575 45.4030252, 10.2818267 45.4030325)",Via Marinetta,,,
59289836,residential,,False,True,9.297,"LINESTRING (10.2722067 45.3974811, 10.2723132 45.3974437)",Via Po,,,
1153213047,residential,,True,False,18.052,"LINESTRING (10.2722067 45.3974811, 10.2721366 45.3973264)",Via Po,,,
59289836,residential,,False,False,124.756,"LINESTRING (10.2722067 45.3974811, 10.2720448 45.3975161, 10.2706169 45.3975428)",Via Po,,,
220099618,tertiary,,False,True,43.288,"LINESTRING (10.2772382 45.4012959, 10.2766957 45.4012155)",Piazza Roma,,,
59289837,unclassified,,False,False,66.461,"LINESTRING (10.2772382 45.4012959, 10.2772902 45.4009379, 10.2773461 45.4007738, 10.2773921 45.4007127)",Via Giuseppe Verdi,,,
220099618,tertiary,,False,False,73.55499999999999,"LINESTRING (10.2772382 45.4012959, 10.2774109 45.4013188, 10.2778772 45.4013733, 10.2781659 45.401411)",Piazza Roma,,,
59289761,residential,,False,True,116.943,"LINESTRING (10.2712128 45.3982818, 10.272536 45.398239, 10.2727014 45.398203)",Via Po,,,
30663543,tertiary,,False,False,51.384,"LINESTRING (10.273244 45.4058119, 10.2735275 45.4058019, 10.2739014 45.4057892)",Via Alessandro Manzoni,,,
30663543,tertiary,,False,True,49.253,"LINESTRING (10.273244 45.4058119, 10.2731636 45.4058078, 10.2729531 45.4057739, 10.2726339 45.4057041)",Via Alessandro Manzoni,,,
59289837,unclassified,,False,False,31.663,"LINESTRING (10.2779071 45.4000743, 10.2779226 45.3998552, 10.2779572 45.3997945)",Via Giuseppe Verdi,,,
59289837,unclassified,,False,True,85.558,"LINESTRING (10.2779071 45.4000743, 10.2778718 45.4001261, 10.2776214 45.4002457, 10.2775635 45.4003142, 10.277541 45.4003738, 10.2775214 45.400498, 10.2773921 45.4007127)",Via Giuseppe Verdi,,,
591822077,unclassified,,False,False,83.66199999999999,"LINESTRING (10.2779071 45.4000743, 10.2779803 45.400083, 10.2781265 45.4000556, 10.2784054 45.400034, 10.2785932 45.4000255, 10.2788869 45.4000208, 10.2789676 45.4000059)",Via Tito Speri,,,
59289727,residential,,False,False,38.891,"LINESTRING (10.2720245 45.4059409, 10.2715306 45.4059866)",Via Fratelli Porcellaga,,,
59289729,residential,,False,True,51.497,"LINESTRING (10.2720245 45.4059409, 10.2719378 45.4055922, 10.2719419 45.4055423, 10.2719821 45.4054903)",Via Fratelli Porcellaga,,,
30404479,residential,,True,False,76.396,"LINESTRING (10.275804 45.4025033, 10.2752701 45.4024654, 10.2748283 45.4024722)",Via Piave,,,
59289857,residential,,True,False,110.83600000000001,"LINESTRING (10.275804 45.4025033, 10.2757774 45.4024068, 10.2758217 45.401646, 10.2758027 45.4015096)",,,,
30663543,tertiary,,False,False,56.199,"LINESTRING (10.2719821 45.4054903, 10.2721199 45.4055412, 10.2723804 45.4056299, 10.2726339 45.4057041)",Via Alessandro Manzoni,,,
30663543,tertiary,,False,True,97.08100000000002,"LINESTRING (10.2719821 45.4054903, 10.2718681 45.4054303, 10.2714413 45.405154, 10.2712955 45.405047, 10.2711828 45.4048832, 10.2711591 45.4048519)",Via Alessandro Manzoni,,,
59289729,residential,,False,False,51.497,"LINESTRING (10.2719821 45.4054903, 10.2719419 45.4055423, 10.2719378 45.4055922, 10.2720245 45.4059409)",Via Fratelli Porcellaga,,,
115955802,unclassified,,False,False,130.877,"LINESTRING (10.2801566 45.4025846, 10.2818326 45.4026089)",Via Fabio Filzi,,,
30247125,tertiary,,False,False,54.962,"LINESTRING (10.2801566 45.4025846, 10.2801448 45.4027127, 10.2801628 45.4030784)",Via Primo Maggio,,,
30247125,tertiary,,False,True,64.385,"LINESTRING (10.2801566 45.4025846, 10.2802178 45.4023955, 10.2803927 45.4020305)",Via Primo Maggio,,,
59289776,residential,,False,True,87.063,"LINESTRING (10.2730003 45.3989572, 10.2727829 45.3983866, 10.2727014 45.398203)",Via Po,,,
184733965,unclassified,,False,False,66.512,"LINESTRING (10.2730003 45.3989572, 10.2737009 45.3989205, 10.27385 45.3989148)",Via Circuito Sud,,,
184733965,unclassified,,False,True,126.73100000000001,"LINESTRING (10.2730003 45.3989572, 10.2719232 45.3989907, 10.2714759 45.3990042, 10.2713815 45.3990207)",Via Circuito Sud,,,
59289731,residential,,False,True,93.577,"LINESTRING (10.2737238 45.3976124, 10.272604 45.3979123)",Via Po,,,
671210680,tertiary,,False,True,90.853,"LINESTRING (10.2756976 45.4010484, 10.2755092 45.400951, 10.2751713 45.4008268, 10.2746653 45.4006785)",Via Giuseppe Garibaldi,,,
1037004241,tertiary,,False,False,80.12100000000001,"LINESTRING (10.2756976 45.4010484, 10.2758881 45.4010757, 10.2766957 45.4012155)",Via Giuseppe Garibaldi,,,
184733973,unclassified,,True,False,14.768,"LINESTRING (10.2707861 45.3989246, 10.2707169 45.398801)",Via Olimpia,,,
184733968,tertiary,,False,False,143.796,"LINESTRING (10.2708451 45.4034726, 10.2711383 45.4047493)",Via Francesco Baracca,,,
184733968,tertiary,,False,True,61.824,"LINESTRING (10.2708451 45.4034726, 10.2707244 45.4029231)",Via Francesco Baracca,,,
59289813,unclassified,,False,True,178.767,"LINESTRING (10.2708451 45.4034726, 10.2709285 45.4034699, 10.2716666 45.4034709, 10.2717243 45.4038721, 10.2717863 45.4041469, 10.2718517 45.404373, 10.2719257 45.4044797)",Via Montello,,,
261377654,residential,,True,False,135.737,"LINESTRING (10.2747032 45.402832, 10.2747139 45.4029482, 10.2747705 45.4031506, 10.2748914 45.4033819, 10.2750945 45.4036722, 10.2751963 45.4039925)",Via Cesare Battisti,,,
286975335,residential,,True,False,64.92699999999999,"LINESTRING (10.2747032 45.402832, 10.2746348 45.4028353, 10.2741466 45.4029219, 10.2739021 45.402983)",Via Gorizia,,,
59289776,residential,,False,False,17.72,"LINESTRING (10.2725086 45.3977677, 10.272604 45.3979123)",Via Po,,,
1153213047,residential,,True,False,29.637999999999998,"LINESTRING (10.2725086 45.3977677, 10.2723596 45.397623, 10.2722779 45.3975563)",Via Po,,,
59289808,residential,roundabout,True,False,24.128000000000004,"LINESTRING (10.275471 45.3973396, 10.275515 45.3973422, 10.275555 45.3973554, 10.2755858 45.3973776, 10.2756035 45.397406, 10.2756059 45.3974369, 10.2755927 45.3974665, 10.2755655 45.3974909)",,,,
59289874,residential,,False,False,57.185,"LINESTRING (10.2829547 45.401955, 10.2828938 45.4014425)",,,,
59289870,tertiary,,False,False,71.088,"LINESTRING (10.2829547 45.401955, 10.2824472 45.4019695, 10.2820466 45.4019413)",Via Camillo Benso Conte di Cavour,,,
59289789,residential,,False,False,65.517,"LINESTRING (10.2826656 45.4030481, 10.2818267 45.4030325)",Via Marinetta,,,
591822075,residential,,False,True,81.2,"LINESTRING (10.2806696 45.3995121, 10.2806333 45.3988386, 10.2806323 45.3988177, 10.2806384 45.3987826)",,,,
