osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,access,lanes,junction
48681803,False,Via Tiepolo,residential,,False,31.444000000000003,"LINESTRING (9.7152248 45.6869715, 9.7151298 45.6868839, 9.7149858 45.6867433)",,,,
48681803,False,Via Tiepolo,residential,,False,68.863,"LINESTRING (9.7159778 45.6876656, 9.7154318 45.6871777)",,,,
48681794,False,Via Giacomo Venezian,residential,30,False,6.326,"LINESTRING (9.7218813 45.6888345, 9.7218766 45.6887777)",,,,
48681806,False,Via Adamello,unclassified,,True,30.745,"LINESTRING (9.7218813 45.6888345, 9.7220811 45.6888423, 9.722276 45.6888546)",,,,
48681806,False,Via Adamello,unclassified,,False,30.745,"LINESTRING (9.722276 45.6888546, 9.7220811 45.6888423, 9.7218813 45.6888345)",,,,
202433122,False,Via Santa Caterina,residential,,True,355.511,"LINESTRING (9.7157301 45.6820475, 9.7166139 45.6819136, 9.7168495 45.6818981, 9.7174729 45.6818741, 9.7180892 45.6818606, 9.7186531 45.6818695, 9.7194529 45.6819115, 9.7202746 45.6819841)",,,,
55491567,False,Via Vincenzo Monti,residential,,False,57.58,"LINESTRING (9.7160011 45.6828228, 9.7156089 45.6828736, 9.7152691 45.6829026)",,,,
44722787,False,Via Giuseppe Ungaretti,residential,,True,9.069,"LINESTRING (9.7173194 45.686499, 9.7172076 45.6865225)",,,,
629099529,True,Via Giuseppe Ungaretti,residential,,False,29.53,"LINESTRING (9.7173194 45.686499, 9.7176847 45.6864255)",,,,
55491576,False,Via Michelangelo Buonarroti,residential,,False,59.81,"LINESTRING (9.7171396 45.6882223, 9.717115 45.687729, 9.7170881 45.6876889)",,,,
72867012,False,Via San Francesco,residential,,True,111.055,"LINESTRING (9.7189413 45.6812169, 9.7196006 45.6813038, 9.7203497 45.6813874)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,48.923,"LINESTRING (9.7203497 45.6813874, 9.720372 45.6809477)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,26.878,"LINESTRING (9.7203497 45.6813874, 9.720332 45.6816288)",,,,
72867012,False,Via San Francesco,residential,,False,111.055,"LINESTRING (9.7203497 45.6813874, 9.7196006 45.6813038, 9.7189413 45.6812169)",,,,
"[579778683, 579778684]",False,Corso Roma,tertiary,,True,76.66,"LINESTRING (9.7175345 45.6801813, 9.7170647 45.680248, 9.7165675 45.6803186)",,,,
54680037,False,Via Sant'Alessandro,residential,,False,62.55,"LINESTRING (9.7211697 45.6816488, 9.7211317 45.6822107)",,,,
54680037,False,Via Sant'Alessandro,residential,,True,65.115,"LINESTRING (9.7211697 45.6816488, 9.720332 45.6816288)",,,,
154166914,False,Via Don Seghezzi,residential,,True,178.951,"LINESTRING (9.7216321 45.6817466, 9.7222472 45.6817492, 9.7226142 45.6810882, 9.7219445 45.6810376)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,26.878,"LINESTRING (9.720332 45.6816288, 9.7203497 45.6813874)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,39.758,"LINESTRING (9.720332 45.6816288, 9.7202746 45.6819841)",,,,
54680037,False,Via Sant'Alessandro,residential,,False,65.115,"LINESTRING (9.720332 45.6816288, 9.7211697 45.6816488)",,,,
54680037,False,Via Sant'Alessandro,residential,,True,62.55,"LINESTRING (9.7211317 45.6822107, 9.7211697 45.6816488)",,,,
205121804,False,,residential,,True,42.293,"LINESTRING (9.7211317 45.6822107, 9.7216718 45.6822585)",,,,
54680037,False,Via Sant'Alessandro,residential,,False,69.26,"LINESTRING (9.7211317 45.6822107, 9.7207914 45.6821407, 9.7203263 45.6820639, 9.7202691 45.6820541)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,27.573,"LINESTRING (9.720193 45.6822963, 9.7202691 45.6820541)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,62.622,"LINESTRING (9.720193 45.6822963, 9.7201866 45.6823485, 9.720124 45.6828574)",,,,
74727910,False,,residential,,False,109.391,"LINESTRING (9.720193 45.6822963, 9.7203023 45.6822986, 9.7205576 45.6823182, 9.7208163 45.6823581, 9.721553 45.6825307)",,,,
202431021,False,Via Sant'Alessandro,residential,,False,83.719,"LINESTRING (9.7212042 45.6809816, 9.7212077 45.6802287)",,,,
338159301,True,Via Sant'Alessandro,residential,,False,74.238,"LINESTRING (9.7212042 45.6809816, 9.7211697 45.6816488)",,,,
"[402728681, 402728682, 154166914]",False,Via Don Seghezzi,residential,,False,57.847,"LINESTRING (9.7212042 45.6809816, 9.7213702 45.6809942, 9.7214182 45.6809978, 9.7219445 45.6810376)",yes,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,12.618,"LINESTRING (9.720372 45.6809477, 9.7203834 45.6808345)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,48.923,"LINESTRING (9.720372 45.6809477, 9.7203497 45.6813874)",,,,
74727893,True,Via Sant'Alessandro,residential,30,False,64.761,"LINESTRING (9.720372 45.6809477, 9.721139 45.6809789, 9.7212042 45.6809816)",,,,
202431021,False,Via Sant'Alessandro,residential,,True,83.719,"LINESTRING (9.7212077 45.6802287, 9.7212042 45.6809816)",,,,
74727910,False,,residential,,True,109.391,"LINESTRING (9.721553 45.6825307, 9.7208163 45.6823581, 9.7205576 45.6823182, 9.7203023 45.6822986, 9.720193 45.6822963)",,,,
34058027,False,Via Dante Alighieri,secondary,50,True,37.598,"LINESTRING (9.7238658 45.6854113, 9.7233826 45.6853918)",,,,
206425982,False,Via dei Tasca,residential,,True,60.996,"LINESTRING (9.7236535 45.6848994, 9.72287 45.6848633)",,,,
103556135,True,Via dei Tasca,residential,,False,81.103,"LINESTRING (9.7218323 45.684783, 9.72287 45.6848633)",,,,
206425983,False,Via Decò e Canetta,unclassified,50,False,32.878,"LINESTRING (9.7218323 45.684783, 9.721921 45.6845746, 9.7219649 45.6845026)",,,,
206425982,False,Via dei Tasca,residential,,False,60.996,"LINESTRING (9.72287 45.6848633, 9.7236535 45.6848994)",,,,
103556140,True,,residential,,False,56.363,"LINESTRING (9.72287 45.6848633, 9.7228025 45.6853289, 9.7227968 45.6853676)",,,,
48681803,False,Via Tiepolo,residential,,False,28.005,"LINESTRING (9.7154318 45.6871777, 9.7152248 45.6869715)",,,,
48681803,False,Via Tiepolo,residential,,True,68.863,"LINESTRING (9.7154318 45.6871777, 9.7159778 45.6876656)",,,,
129393430,False,Via Luini,residential,,False,140.332,"LINESTRING (9.7154318 45.6871777, 9.715159 45.6872917, 9.7149017 45.6873992, 9.7155918 45.6880755)",,,,
129393430,False,Via Luini,residential,,True,140.332,"LINESTRING (9.7155918 45.6880755, 9.7149017 45.6873992, 9.715159 45.6872917, 9.7154318 45.6871777)",,,,
203008730,True,Via Antonio Locatelli,unclassified,,False,86.758,"LINESTRING (9.7155918 45.6880755, 9.715053 45.6881914, 9.7147447 45.6882174, 9.7145488 45.6882379, 9.7145043 45.6882377)",,,,
37705139,False,Corso Roma,tertiary,50,False,161.30200000000002,"LINESTRING (9.7126959 45.680933, 9.7128495 45.6809087, 9.7145204 45.6806342, 9.7147158 45.6805975)",,,2,
172816942,False,Via Brenta,residential,,True,47.101,"LINESTRING (9.7126959 45.680933, 9.712735 45.6809772, 9.7130057 45.6812971)",,,,
198784919,False,Via Giacomo Venezian,residential,30,False,64.919,"LINESTRING (9.7217548 45.6868609, 9.7217459 45.6862771)",,permissive,,
"[48681794, 198784919]",False,Via Giacomo Venezian,residential,30,True,213.569,"LINESTRING (9.7217548 45.6868609, 9.7217745 45.6871765, 9.7217821 45.6875323, 9.7217943 45.6877733, 9.721798 45.6882873, 9.7218084 45.6883372, 9.7218314 45.6884476, 9.7218522 45.6885474, 9.7218695 45.6887103, 9.7218766 45.6887777)",,permissive,,
"[202448686, 481961262]",False,Via del Fabbro,residential,30,True,108.13799999999999,"LINESTRING (9.7217548 45.6868609, 9.7223299 45.6868598, 9.722374 45.6868382, 9.7224004 45.6866961, 9.7224175 45.6866662, 9.7224756 45.6866198, 9.7225534 45.686525, 9.7225798 45.6864373, 9.7226337 45.6863478)",,permissive,,
"[684464883, 203519518]",False,Via Alberto da Giussano,unclassified,,False,63.153000000000006,"LINESTRING (9.7242891 45.6827643, 9.7236917 45.6827039, 9.7236049 45.6826995, 9.723549 45.6826877, 9.7235097 45.6826525)",,,,
202447230,True,Via Cristoforo Colombo,unclassified,50,False,211.54600000000002,"LINESTRING (9.7219649 45.6845026, 9.7222135 45.6844883, 9.722412 45.6844583, 9.7226534 45.6844169, 9.7228358 45.6843609, 9.7232595 45.6843384, 9.7234956 45.6843197, 9.7236619 45.6842822, 9.7237209 45.6841585, 9.7237316 45.6839635, 9.7237477 45.6836711, 9.7238117 45.6836167)",,,,
206425983,False,Via Decò e Canetta,unclassified,50,False,196.97699999999998,"LINESTRING (9.7219649 45.6845026, 9.7221765 45.6841557, 9.7223881 45.6838088, 9.7227182 45.6834564, 9.7231663 45.6831781, 9.723376 45.6830783)",,,,
206425983,False,Via Decò e Canetta,unclassified,50,True,32.878,"LINESTRING (9.7219649 45.6845026, 9.721921 45.6845746, 9.7218323 45.684783)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,62.622,"LINESTRING (9.720124 45.6828574, 9.7201866 45.6823485, 9.720193 45.6822963)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,146.923,"LINESTRING (9.720124 45.6828574, 9.7200834 45.6835825, 9.72005 45.6841777)",,,,
202448050,False,Via Ventiquattro Maggio,unclassified,,False,109.912,"LINESTRING (9.720124 45.6828574, 9.7204702 45.6828844, 9.7215353 45.6829228)",,,,
202448050,False,Via Ventiquattro Maggio,unclassified,,True,109.912,"LINESTRING (9.7215353 45.6829228, 9.7204702 45.6828844, 9.720124 45.6828574)",,,,
202991333,False,,residential,,True,61.185,"LINESTRING (9.7223089 45.6805263, 9.7230828 45.6806284)",,,,
202991340,False,Via Galileo Galilei,residential,,False,29.897000000000002,"LINESTRING (9.7223089 45.6805263, 9.7223157 45.6804785, 9.7223744 45.6802615)",,,,
202991340,False,Via Galileo Galilei,residential,,True,73.063,"LINESTRING (9.7223089 45.6805263, 9.7222124 45.68053, 9.722085 45.6805497, 9.7220689 45.6805759, 9.7219616 45.6809882, 9.7219445 45.6810376)",,,,
202991333,False,,residential,,False,61.185,"LINESTRING (9.7230828 45.6806284, 9.7223089 45.6805263)",,,,
202991340,False,Via Galileo Galilei,residential,,True,29.897000000000002,"LINESTRING (9.7223744 45.6802615, 9.7223157 45.6804785, 9.7223089 45.6805263)",,,,
202991342,False,,residential,,True,71.821,"LINESTRING (9.7223744 45.6802615, 9.7228843 45.6803434, 9.723056 45.6803492, 9.7231203 45.6803266, 9.7231981 45.680231)",,,,
202991342,False,,residential,,False,71.821,"LINESTRING (9.7231981 45.680231, 9.7231203 45.6803266, 9.723056 45.6803492, 9.7228843 45.6803434, 9.7223744 45.6802615)",,,,
154166914,False,Via Don Seghezzi,residential,,False,178.951,"LINESTRING (9.7219445 45.6810376, 9.7226142 45.6810882, 9.7222472 45.6817492, 9.7216321 45.6817466)",,,,
"[402728681, 154166914, 402728682]",False,Via Don Seghezzi,residential,,True,57.847,"LINESTRING (9.7219445 45.6810376, 9.7214182 45.6809978, 9.7213702 45.6809942, 9.7212042 45.6809816)",yes,,,
202991340,False,Via Galileo Galilei,residential,,False,73.063,"LINESTRING (9.7219445 45.6810376, 9.7219616 45.6809882, 9.7220689 45.6805759, 9.722085 45.6805497, 9.7222124 45.68053, 9.7223089 45.6805263)",,,,
203627131,False,Via San Giovanni Bosco,unclassified,,False,143.785,"LINESTRING (9.7208404 45.6833624, 9.720779 45.6841439, 9.72005 45.6841777)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,146.923,"LINESTRING (9.72005 45.6841777, 9.7200834 45.6835825, 9.720124 45.6828574)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,81.32499999999999,"LINESTRING (9.72005 45.6841777, 9.7200483 45.6841938, 9.7200466 45.6843321, 9.7200492 45.6844397, 9.720088 45.684559, 9.7201001 45.6846194, 9.7201383 45.6848093, 9.7201624 45.684902)",,,,
203627131,False,Via San Giovanni Bosco,unclassified,,True,143.785,"LINESTRING (9.72005 45.6841777, 9.720779 45.6841439, 9.7208404 45.6833624)",,,,
204937930,False,Cesare Battisti,residential,,False,67.705,"LINESTRING (9.7195138 45.6807947, 9.7198319 45.6808063, 9.7203834 45.6808345)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,12.618,"LINESTRING (9.7203834 45.6808345, 9.720372 45.6809477)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,56.82299999999999,"LINESTRING (9.7203834 45.6808345, 9.7204165 45.6805062, 9.7204795 45.6803297)",,,,
204937930,False,Cesare Battisti,residential,,True,67.705,"LINESTRING (9.7203834 45.6808345, 9.7198319 45.6808063, 9.7195138 45.6807947)",,,,
203848417,False,,residential,,False,93.56200000000001,"LINESTRING (9.7165675 45.6803186, 9.7166025 45.6804072, 9.7166454 45.6805346, 9.7166642 45.6806901, 9.7166669 45.6807988, 9.7166293 45.6809637, 9.7168868 45.6810143)",,,,
"[579778683, 579778684]",False,Corso Roma,tertiary,,False,76.66,"LINESTRING (9.7165675 45.6803186, 9.7170647 45.680248, 9.7175345 45.6801813)",,,,
579778684,False,Corso Roma,tertiary,,True,26.085,"LINESTRING (9.7165675 45.6803186, 9.7163685 45.6803468, 9.7162378 45.6803629)",,,,
203848417,False,,residential,,True,93.562,"LINESTRING (9.7168868 45.6810143, 9.7166293 45.6809637, 9.7166669 45.6807988, 9.7166642 45.6806901, 9.7166454 45.6805346, 9.7166025 45.6804072, 9.7165675 45.6803186)",,,,
"[37705123, 33262844]",False,Via Paderno,unclassified,,True,258.32800000000003,"LINESTRING (9.7150059 45.6807269, 9.7150285 45.6810821, 9.7150509 45.6811943, 9.7151329 45.6814137, 9.7151826 45.6815364, 9.7152717 45.6816771, 9.7153891 45.6818291, 9.7155817 45.6820862, 9.7157616 45.6823262, 9.7161499 45.6827713, 9.7161625 45.6827858, 9.716214 45.6828507)",,,,
793417929,True,Via Paderno,unclassified,,False,13.001999999999999,"LINESTRING (9.7150059 45.6807269, 9.7149717 45.6807042, 9.7149565 45.6806662, 9.7149342 45.6806245)",,,,
204392400,False,Via Brenta,residential,,True,107.247,"LINESTRING (9.7143006 45.6812137, 9.7142149 45.6811031, 9.714131 45.6811084, 9.7137026 45.6811905, 9.7134723 45.6812869, 9.7131671 45.6814137, 9.71313 45.6814355)",,,,
172816942,False,Via Brenta,residential,,True,18.168,"LINESTRING (9.7130057 45.6812971, 9.71313 45.6814355)",,,,
172816942,False,Via Brenta,residential,,False,47.101,"LINESTRING (9.7130057 45.6812971, 9.712735 45.6809772, 9.7126959 45.680933)",,,,
204392382,False,Via Tagliamento,residential,,True,62.251000000000005,"LINESTRING (9.7130057 45.6812971, 9.7129677 45.6813146, 9.7123377 45.6816063)",,,,
172816942,False,Via Brenta,residential,,False,18.168,"LINESTRING (9.71313 45.6814355, 9.7130057 45.6812971)",,,,
172816942,False,Via Brenta,residential,,True,123.774,"LINESTRING (9.71313 45.6814355, 9.713854 45.6823083, 9.7139762 45.6823683)",,,,
204392400,False,Via Brenta,residential,,False,107.24699999999999,"LINESTRING (9.71313 45.6814355, 9.7131671 45.6814137, 9.7134723 45.6812869, 9.7137026 45.6811905, 9.714131 45.6811084, 9.7142149 45.6811031, 9.7143006 45.6812137)",,,,
204392381,False,Via Tagliamento,residential,,False,89.88300000000001,"LINESTRING (9.7123377 45.6816063, 9.7123602 45.6816297, 9.7126297 45.6819581, 9.7129118 45.682308)",,,,
204392382,False,Via Tagliamento,residential,,False,62.251000000000005,"LINESTRING (9.7123377 45.6816063, 9.7129677 45.6813146, 9.7130057 45.6812971)",,,,
204392381,False,Via Tagliamento,residential,,False,90.027,"LINESTRING (9.7129118 45.682308, 9.7129046 45.6823366, 9.7128832 45.682358, 9.7126012 45.6824651, 9.7126654 45.6825562, 9.7130225 45.6824384, 9.7129635 45.6823509, 9.7129118 45.682308)",,,,
204392381,False,Via Tagliamento,residential,,True,90.027,"LINESTRING (9.7129118 45.682308, 9.7129635 45.6823509, 9.7130225 45.6824384, 9.7126654 45.6825562, 9.7126012 45.6824651, 9.7128832 45.682358, 9.7129046 45.6823366, 9.7129118 45.682308)",,,,
204392381,False,Via Tagliamento,residential,,True,89.88300000000001,"LINESTRING (9.7129118 45.682308, 9.7126297 45.6819581, 9.7123602 45.6816297, 9.7123377 45.6816063)",,,,
172816942,False,Via Brenta,residential,,False,123.774,"LINESTRING (9.7139762 45.6823683, 9.713854 45.6823083, 9.71313 45.6814355)",,,,
204937932,False,Cesare Battisti,residential,,True,63.383,"LINESTRING (9.7204795 45.6803297, 9.7196737 45.6802404)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,56.82299999999999,"LINESTRING (9.7204795 45.6803297, 9.7204165 45.6805062, 9.7203834 45.6808345)",,,,
204937932,False,Cesare Battisti,residential,,False,63.383,"LINESTRING (9.7196737 45.6802404, 9.7204795 45.6803297)",,,,
205121804,False,,residential,,False,42.293,"LINESTRING (9.7216718 45.6822585, 9.7211317 45.6822107)",,,,
48681794,False,Via Giacomo Venezian,residential,30,True,6.326,"LINESTRING (9.7218766 45.6887777, 9.7218813 45.6888345)",,,,
"[48681794, 198784919]",False,Via Giacomo Venezian,residential,30,False,213.56900000000002,"LINESTRING (9.7218766 45.6887777, 9.7218695 45.6887103, 9.7218522 45.6885474, 9.7218314 45.6884476, 9.7218084 45.6883372, 9.721798 45.6882873, 9.7217943 45.6877733, 9.7217821 45.6875323, 9.7217745 45.6871765, 9.7217548 45.6868609)",,permissive,,
544968370,False,Via Alessandro Manzoni,residential,,False,50.827,"LINESTRING (9.7138514 45.6875336, 9.7140948 45.6879579)",,,,
48681801,True,Via Giacinto Gambirasio,residential,,False,123.75299999999999,"LINESTRING (9.7138514 45.6875336, 9.7142177 45.6873763, 9.7144708 45.6872887, 9.7145925 45.6872466, 9.7148194 45.6871479, 9.7152248 45.6869715)",,,,
42922998,False,Via Borgo Palazzo,secondary,,True,3.777,"LINESTRING (9.7118297 45.687764, 9.7118702 45.6877452)",,,3,
467947251,False,Via dell'Aprica,residential,,False,105.179,"LINESTRING (9.7118297 45.687764, 9.7123932 45.6886241)",,,,
467947251,False,Via dell'Aprica,residential,,True,105.179,"LINESTRING (9.7123932 45.6886241, 9.7118297 45.687764)",,,,
481961237,False,,unclassified,,True,22.37,"LINESTRING (9.7233905 45.6855929, 9.7233864 45.6854824, 9.7233826 45.6853918)",,,,
34058027,False,Via Dante Alighieri,secondary,50,False,37.598,"LINESTRING (9.7233826 45.6853918, 9.7238658 45.6854113)",,,,
34058027,False,Via Dante Alighieri,secondary,50,True,45.585,"LINESTRING (9.7233826 45.6853918, 9.7228377 45.6853693, 9.7227968 45.6853676)",,,,
481961237,False,,unclassified,,False,22.37,"LINESTRING (9.7233826 45.6853918, 9.7233864 45.6854824, 9.7233905 45.6855929)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,False,7.795,"LINESTRING (9.7202691 45.6820541, 9.7202746 45.6819841)",,,,
33262839,False,Via Cesare Battisti,unclassified,30,True,27.573,"LINESTRING (9.7202691 45.6820541, 9.720193 45.6822963)",,,,
54680037,False,Via Sant'Alessandro,residential,,True,69.26,"LINESTRING (9.7202691 45.6820541, 9.7203263 45.6820639, 9.7207914 45.6821407, 9.7211317 45.6822107)",,,,
544968370,False,Via Alessandro Manzoni,residential,,True,50.827,"LINESTRING (9.7140948 45.6879579, 9.7138514 45.6875336)",,,,
579778684,False,Corso Roma,tertiary,,True,81.132,"LINESTRING (9.7162378 45.6803629, 9.7152086 45.6804867)",,,,
579778684,False,Corso Roma,tertiary,,False,26.085,"LINESTRING (9.7162378 45.6803629, 9.7163685 45.6803468, 9.7165675 45.6803186)",,,,
975583547,False,Via Partigiani,residential,,True,91.164,"LINESTRING (9.7118268 45.6851954, 9.7121254 45.685106, 9.7129142 45.6848872)",,,,
799850068,False,Via Borgo Palazzo,residential,,True,43.352999999999994,"LINESTRING (9.7134456 45.6882374, 9.713335 45.6880584, 9.713425 45.6878739)",,,,
41407089,False,Via Antonio Locatelli,unclassified,,False,93.113,"LINESTRING (9.713425 45.6878739, 9.7136267 45.6879333, 9.7145043 45.6882377)",,,,
41407089,False,Via Antonio Locatelli,unclassified,,True,93.33599999999998,"LINESTRING (9.713425 45.6878739, 9.7126081 45.6876587, 9.7123963 45.6875537, 9.712334 45.6875333)",,,,
799850068,False,Via Borgo Palazzo,residential,,False,43.352999999999994,"LINESTRING (9.713425 45.6878739, 9.713335 45.6880584, 9.7134456 45.6882374)",,,,
