osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction,access
245339122,,residential,False,True,104.236,,"LINESTRING (11.4488349 44.5533435, 11.4493632 44.554202)",,,
143209812,Via Madrid,residential,False,True,61.653999999999996,,"LINESTRING (11.4432016 44.5562613, 11.4431173 44.5562195, 11.4431105 44.556209, 11.442957 44.5559716, 11.4428346 44.5557824)",,,
129116835,Via Pascoli,residential,False,False,13.823,,"LINESTRING (11.4424652 44.5529991, 11.4423074 44.5530521)",,,
47982981,Via Paolo Borsellino,unclassified,False,False,58.691,,"LINESTRING (11.4424652 44.5529991, 11.4424455 44.5529642, 11.4422936 44.5527417, 11.4422721 44.5526832, 11.4422714 44.5526356, 11.4422698 44.5525171, 11.4422696 44.5525009)",,,
47982981,Via Paolo Borsellino,unclassified,False,True,221.957,,"LINESTRING (11.4424652 44.5529991, 11.4427052 44.5534245, 11.4428171 44.5535205, 11.4429367 44.5535751, 11.4431053 44.5536068, 11.4432846 44.5536341, 11.4433491 44.5536587, 11.4434149 44.5536931, 11.443536 44.5538154, 11.4435526 44.5538366, 11.4438101 44.5541657, 11.4440674 44.5545163)",,,
245337792,Via Roma,secondary,False,True,20.988,,"LINESTRING (11.440108 44.5528385, 11.4403461 44.5527558)",SP46,,
245340789,Via della Canapa,residential,False,False,84.965,,"LINESTRING (11.440108 44.5528385, 11.4406052 44.5535155)",,,
245337792,Via Roma,secondary,False,False,66.942,,"LINESTRING (11.440108 44.5528385, 11.4398034 44.5529324, 11.4397524 44.5529481, 11.4393347 44.5530809)",SP46,,
245340786,Via del Grano,residential,False,True,86.749,,"LINESTRING (11.4406052 44.5535155, 11.4396485 44.5538948)",,,
245340789,Via della Canapa,residential,False,False,50.828,,"LINESTRING (11.4406052 44.5535155, 11.4409182 44.5539145)",,,
245340789,Via della Canapa,residential,False,True,84.965,,"LINESTRING (11.4406052 44.5535155, 11.440108 44.5528385)",,,
245340786,Via del Grano,residential,False,False,86.749,,"LINESTRING (11.4396485 44.5538948, 11.4406052 44.5535155)",,,
245340790,Via della Piantata,residential,False,False,22.922,,"LINESTRING (11.4396485 44.5538948, 11.4397915 44.554074)",,,
245340790,Via della Piantata,residential,False,True,93.318,,"LINESTRING (11.4396485 44.5538948, 11.4391828 44.553317, 11.4390679 44.5531647)",,,
245340789,Via della Canapa,residential,False,True,50.828,,"LINESTRING (11.4409182 44.5539145, 11.4406052 44.5535155)",,,
245340787,Via della Centuriazione,residential,False,False,64.367,,"LINESTRING (11.4397915 44.554074, 11.4390834 44.5543577)",,,
245340790,Via della Piantata,residential,False,False,32.158,,"LINESTRING (11.4397915 44.554074, 11.4399931 44.554325)",,,
245340790,Via della Piantata,residential,False,True,22.922,,"LINESTRING (11.4397915 44.554074, 11.4396485 44.5538948)",,,
245340787,Via della Centuriazione,residential,False,True,64.367,,"LINESTRING (11.4390834 44.5543577, 11.4397915 44.554074)",,,
245340790,Via della Piantata,residential,False,True,32.158,,"LINESTRING (11.4399931 44.554325, 11.4397915 44.554074)",,,
245340790,Via della Piantata,residential,False,False,146.289,,"LINESTRING (11.4399931 44.554325, 11.4402007 44.5545866, 11.4403261 44.5547431, 11.4403332 44.5547466, 11.4403413 44.5547487, 11.4403488 44.5547489, 11.4413739 44.5543825)",,,
245341047,Largo delle Spighe,residential,False,False,24.575,,"LINESTRING (11.4399931 44.554325, 11.4398798 44.5543712, 11.4397278 44.5544394)",,,
245341046,Largo delle Spighe,residential,True,False,46.878,,"LINESTRING (11.4397278 44.5544394, 11.4397469 44.554453, 11.4397598 44.5544699, 11.4397654 44.5544887, 11.4397634 44.5545079, 11.4397538 44.5545259, 11.4397375 44.5545412, 11.4397157 44.5545527, 11.4396903 44.5545592, 11.439671 44.5545606, 11.4396516 44.5545592, 11.4396231 44.5545513, 11.4395996 44.5545373, 11.4395836 44.5545187, 11.4395768 44.5544974, 11.4395798 44.5544757, 11.4395925 44.5544559, 11.4396134 44.5544399, 11.4396403 44.5544296, 11.4396705 44.5544259, 11.4397007 44.5544293, 11.4397278 44.5544394)",,roundabout,
245341047,Largo delle Spighe,residential,False,True,24.575,,"LINESTRING (11.4397278 44.5544394, 11.4398798 44.5543712, 11.4399931 44.554325)",,,
245345772,,residential,False,True,58.23,,"LINESTRING (11.4445174 44.549959, 11.4448618 44.5504216)",,,
125439271,Via Neri,residential,False,False,88.184,,"LINESTRING (11.4453679 44.5511279, 11.4448618 44.5504216)",,,
27521030,Via Roma,secondary,False,False,114.588,30,"LINESTRING (11.4453679 44.5511279, 11.444646 44.5513591, 11.4442728 44.5514742, 11.4440448 44.5515437)",SP46,,
27521030,Via Roma,secondary,False,True,85.77000000000001,30,"LINESTRING (11.4453679 44.5511279, 11.4462054 44.5508795, 11.4463672 44.5508315)",SP46,,
245340790,Via della Piantata,residential,False,True,146.28900000000002,,"LINESTRING (11.4413739 44.5543825, 11.4403488 44.5547489, 11.4403413 44.5547487, 11.4403332 44.5547466, 11.4403261 44.5547431, 11.4402007 44.5545866, 11.4399931 44.554325)",,,
1125691348,Via Roma,secondary,True,False,4.287,,"LINESTRING (11.442343 44.5521039, 11.4423686 44.5521101, 11.4423929 44.5521186)",SP46,roundabout,
245337794,Via Roma,secondary,True,False,15.506,30,"LINESTRING (11.4423929 44.5521186, 11.4424401 44.552117, 11.4424988 44.5521081, 11.4425415 44.5520991, 11.4425815 44.5520862)",SP46,,
1125691347,Via Roma,secondary,True,False,18.381,,"LINESTRING (11.4423929 44.5521186, 11.4424387 44.552144, 11.4424728 44.5521774, 11.4424928 44.5522162, 11.4424969 44.5522574)",SP46,roundabout,
143209811,Via Stoccolma,residential,False,False,27.457,30,"LINESTRING (11.4440631 44.5556211, 11.4439185 44.5553967)",,,yes
1190257613,,residential,True,False,39.157,,"LINESTRING (11.4440631 44.5556211, 11.443593 44.5555125)",,,
143209811,Via Stoccolma,residential,False,True,54.887,30,"LINESTRING (11.4440631 44.5556211, 11.4441147 44.5557011, 11.444312 44.5560073, 11.4443515 44.5560699)",,,yes
143209810,Via Madrid,residential,False,False,67.169,,"LINESTRING (11.443593 44.5555125, 11.4428346 44.5557824)",,,yes
143209810,Via Madrid,residential,False,True,28.827,,"LINESTRING (11.443593 44.5555125, 11.4439185 44.5553967)",,,yes
143209811,Via Stoccolma,residential,False,False,54.887,30,"LINESTRING (11.4443515 44.5560699, 11.444312 44.5560073, 11.4441147 44.5557011, 11.4440631 44.5556211)",,,yes
1190257626,Via Stoccolma,residential,True,False,21.685000000000002,,"LINESTRING (11.4443515 44.5560699, 11.4443747 44.5560621, 11.444468 44.5562025, 11.4444409 44.5562117)",,,
1190257627,Via Stoccolma,residential,False,True,52.441,30,"LINESTRING (11.4444409 44.5562117, 11.4447121 44.5566419)",,,yes
1190257626,Via Stoccolma,residential,True,False,40.789,,"LINESTRING (11.4444409 44.5562117, 11.4443088 44.5562563, 11.4442155 44.5561158, 11.4443515 44.5560699)",,,
