osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access
56081549,,,Via Venti Settembre,tertiary,,False,False,317.344,,"LINESTRING (10.4406094 43.7642325, 10.4405349 43.7645042, 10.4402376 43.7655768, 10.440205 43.7656572, 10.4401386 43.7657498, 10.4399594 43.7659546, 10.4395494 43.7664431, 10.4392242 43.7668635)",
"[56081548, 56081549]",,,"['Largo Percy Bysshe Shelley', 'Via Venti Settembre']",tertiary,,False,True,263.905,,"LINESTRING (10.4406094 43.7642325, 10.4407558 43.7637154, 10.4407423 43.7636921, 10.4405163 43.763575, 10.4404796 43.7635452, 10.4404548 43.7635086, 10.4404427 43.7634752, 10.440436 43.7634379, 10.440436 43.7634059, 10.4404525 43.7633697, 10.4404726 43.7633386, 10.4405807 43.7632196, 10.4406379 43.7631649, 10.4407043 43.7631098, 10.4407484 43.7630806, 10.4407924 43.7630565, 10.4408399 43.7630361, 10.4408874 43.7630183, 10.4409574 43.7629921, 10.4410564 43.7629642, 10.4411433 43.7629428, 10.4412608 43.7629228, 10.4413635 43.7629075, 10.441427 43.7629026, 10.4415007 43.7629, 10.4416119 43.7629086, 10.4417261 43.7629261, 10.4419603 43.7629638, 10.442112 43.7630018)",
56203097,,,Piazza San Luigi,unclassified,,False,True,34.275999999999996,,"LINESTRING (10.4406094 43.7642325, 10.4406509 43.7642396, 10.4407167 43.7642508, 10.4407029 43.764311, 10.4406978 43.7644236, 10.4407034 43.7644784)",
1218353287,2,SR12,Via Statale Abetone,secondary,,False,False,37.553,,"LINESTRING (10.4409113 43.76183, 10.4410668 43.7615115)",
112698757,,,Via sciabolino,residential,30,False,True,81.064,,"LINESTRING (10.4409113 43.76183, 10.4408506 43.7618089, 10.4400015 43.7615142)",
"[312007987, 1218353287]",2,SR12,Via Statale Abetone,secondary,,False,True,97.35300000000001,,"LINESTRING (10.4409113 43.76183, 10.4406564 43.762379, 10.4406344 43.762419, 10.4406013 43.762462, 10.4404508 43.7626349)",
112698757,,,Via sciabolino,residential,30,False,False,81.064,,"LINESTRING (10.4400015 43.7615142, 10.4408506 43.7618089, 10.4409113 43.76183)",
"[115844616, 319278274]",,,Via Giovanni Battista Niccolini,residential,,False,False,103.799,,"LINESTRING (10.4452397 43.7644984, 10.4451596 43.7644253, 10.4449755 43.764269, 10.4448328 43.7641663, 10.4447184 43.7640958, 10.4445908 43.7640198, 10.4444847 43.7639615, 10.4442833 43.7638831)",
125208396,,,Largo Nevilio Casarosa,residential,,False,False,77.639,,"LINESTRING (10.4438032 43.7641271, 10.4440364 43.7641827, 10.4440935 43.7641952, 10.4441505 43.7641978, 10.4442055 43.7641901, 10.4442568 43.7641655, 10.4442868 43.7641014, 10.4442849 43.7640812, 10.4442753 43.7640644, 10.4442536 43.7640358, 10.4442039 43.764001, 10.4441589 43.7639594, 10.4442114 43.763856)",
212508534,,,,residential,30,True,False,37.84,,"LINESTRING (10.439735 43.7611101, 10.4395728 43.7607906)",
"[367478136, 1238096224, 27264132]",,,"['Via Verri', 'Via Pietro Verri']",residential,30,False,False,60.326,yes,"LINESTRING (10.439735 43.7611101, 10.4397494 43.7611595, 10.439741 43.7612097, 10.4397226 43.7612473, 10.4396882 43.7612711, 10.4396357 43.7612892, 10.4395845 43.7613004, 10.4394896 43.761327, 10.4393984 43.761361, 10.4393241 43.7613981, 10.4392424 43.7614422)",
27264132,,,Via Pietro Verri,residential,30,False,True,16.637,,"LINESTRING (10.439735 43.7611101, 10.4397501 43.7610719, 10.4397625 43.7610524, 10.4397836 43.7610316, 10.4398042 43.76102, 10.4398582 43.7610001)",
218389256,2,SS12radd,Via Carlo Barsotti,primary,60,False,True,1372.4329999999998,,"LINESTRING (10.446278 43.7673691, 10.4461842 43.767353, 10.4460652 43.7673311, 10.4459918 43.7673153, 10.4459182 43.7672984, 10.4458483 43.7672801, 10.4458051 43.7672653, 10.4457629 43.7672466, 10.4457313 43.7672262, 10.445704 43.7672039, 10.4456848 43.7671834, 10.4456627 43.7671538, 10.4456292 43.7671062, 10.4456088 43.7670688, 10.4455932 43.7670263, 10.4455826 43.7669881, 10.4455766 43.766947, 10.445579 43.7669127, 10.4455879 43.7668694, 10.445604 43.7668255, 10.4456231 43.7667857, 10.4456565 43.7667369, 10.4456886 43.7666977, 10.4458642 43.7665195, 10.4459249 43.7664577, 10.4459868 43.7663892, 10.4460288 43.7663408, 10.4460608 43.7662964, 10.4461131 43.7662136, 10.4461363 43.7661598, 10.4461524 43.766117, 10.4461851 43.7660364, 10.4462147 43.7659646, 10.4462387 43.7659077, 10.4462628 43.7658607, 10.446291 43.7658185, 10.4463202 43.7657822, 10.4463577 43.7657405, 10.4464168 43.7656815, 10.4464685 43.7656374, 10.4467765 43.7654328, 10.4470725 43.7652333, 10.4474349 43.7649939, 10.4480402 43.7646013, 10.4481854 43.7645092, 10.4482416 43.7644693, 10.4482837 43.7644256, 10.4483158 43.7643777, 10.4483325 43.7643432, 10.4483468 43.7643029, 10.4483554 43.7642663, 10.4483586 43.7642297, 10.4483554 43.7641792, 10.4483453 43.7641349, 10.4483308 43.7640972, 10.4483043 43.7640522, 10.4482761 43.7640182, 10.4482389 43.7639829, 10.4482128 43.7639629, 10.448174 43.7639348, 10.4481217 43.7639078, 10.4480609 43.7638855, 10.4479871 43.7638681, 10.4479009 43.7638556, 10.4478108 43.7638556, 10.4477224 43.7638628, 10.4476198 43.763887, 10.4475371 43.763923, 10.4474761 43.7639654, 10.4474293 43.7640108, 10.4473948 43.7640517, 10.4473563 43.7641114, 10.4473184 43.7641949, 10.4471467 43.7646303, 10.4470861 43.7647508, 10.4470492 43.7648213, 10.4470024 43.7648937, 10.4469383 43.7649698, 10.4468778 43.7650265, 10.4468172 43.7650748, 10.4467023 43.7651497, 10.4466139 43.7651998, 10.4464991 43.7652587, 10.4462171 43.765375, 10.4461306 43.7653984, 10.4460468 43.7654141, 10.4459765 43.7654147, 10.4459053 43.7654105, 10.4458336 43.7653971, 10.4457618 43.7653768, 10.4457003 43.765349, 10.4456329 43.765308, 10.4455867 43.765268, 10.4455489 43.7652241, 10.4455217 43.7651765, 10.4455066 43.765117, 10.4454967 43.7650664, 10.4455035 43.7650053, 10.4455192 43.7649555, 10.4455487 43.7649084, 10.4456084 43.7648334, 10.4467242 43.7638194, 10.4467622 43.7637771, 10.4467844 43.7637396, 10.4468023 43.7636979, 10.4468085 43.7636525, 10.4467912 43.7635727, 10.4467526 43.7634909, 10.4467087 43.7634294, 10.4463278 43.7629781, 10.446273 43.7629206, 10.4462364 43.7628851, 10.4461873 43.762848, 10.4461314 43.7628169, 10.4460731 43.7627913, 10.4460255 43.7627781, 10.445974 43.7627694, 10.4459313 43.7627663, 10.4458906 43.7627662, 10.4458373 43.7627684, 10.4457789 43.7627785, 10.4457195 43.7627916, 10.4456663 43.7628077, 10.4456097 43.7628315, 10.4455605 43.7628609, 10.4455236 43.7628881, 10.4454797 43.7629289, 10.4454552 43.7629621, 10.4454306 43.7630086, 10.4454061 43.7630749, 10.4453996 43.7631075, 10.4453971 43.7631554, 10.4453984 43.7631996, 10.4454403 43.7635689, 10.4454369 43.7636507, 10.445415 43.7637237, 10.4453858 43.7637761, 10.4453417 43.7638254, 10.4452984 43.76386, 10.4452496 43.7638928, 10.4451966 43.763919, 10.4451413 43.7639383, 10.4450843 43.7639549, 10.4450162 43.7639698, 10.4449319 43.7639758, 10.4448857 43.7639745, 10.4448334 43.7639687, 10.4447915 43.7639619, 10.4447477 43.7639521, 10.4447038 43.7639409, 10.44466 43.7639238, 10.4445872 43.7638833)",
223595751,,,,unclassified,,False,False,28.378,,"LINESTRING (10.4400397 43.7621747, 10.44032 43.7623301)",
56191747,,,Piazza Antonio Gramsci,residential,,False,False,23.334,,"LINESTRING (10.4400397 43.7621747, 10.4401211 43.7621146, 10.4401798 43.7620381, 10.4401815 43.7620178, 10.4401691 43.7620022)",
56191747,,,Piazza Antonio Gramsci,residential,,False,True,33.498,,"LINESTRING (10.4400397 43.7621747, 10.4400122 43.762191, 10.4398373 43.7622946, 10.4397307 43.7623762)",
319278278,2,SP30,Via delle Sorgenti,secondary,70,False,False,68.773,,"LINESTRING (10.4422465 43.7591916, 10.4423281 43.7591207, 10.4424361 43.7590214, 10.4427362 43.7586852)",
"[302756456, 32609374, 154555437, 319278278]",2,SP30,Via delle Sorgenti,secondary,70,False,True,56.69,yes,"LINESTRING (10.4422465 43.7591916, 10.4422096 43.7592206, 10.4420994 43.7592778, 10.4419795 43.7593237, 10.441839 43.7593787, 10.4416629 43.7594741)",
1238096222,2,,Via Martin Luther King,unclassified,30,False,True,11.934,,"LINESTRING (10.4388626 43.7642416, 10.4389733 43.7643132)",yes
180360463,,,Via Roma,residential,30,False,False,147.183,,"LINESTRING (10.4388626 43.7642416, 10.4388059 43.7642832, 10.4386598 43.7643903, 10.4385872 43.7644327, 10.43822 43.7646157, 10.4380323 43.7647004, 10.4378805 43.764757, 10.437685 43.7648064, 10.4372922 43.7648777)",
1238096222,2,,Via Martin Luther King,unclassified,30,False,False,12.854,,"LINESTRING (10.4388626 43.7642416, 10.4388137 43.7642045, 10.4387627 43.7641517)",yes
212508534,,,,residential,30,True,False,40.786,,"LINESTRING (10.4395728 43.7607906, 10.4395296 43.7607228, 10.4394673 43.7606002, 10.4394066 43.7604447)",
947835001,,,Via Giovanni Battista Niccolini,residential,,False,True,6.513,,"LINESTRING (10.4442833 43.7638831, 10.4442114 43.763856)",
218389257,,,Via Giovanni Battista Niccolini,residential,,True,False,24.422,,"LINESTRING (10.4442833 43.7638831, 10.4444071 43.7638791, 10.4445872 43.7638833)",
"[115844616, 319278274]",,,Via Giovanni Battista Niccolini,residential,,False,True,103.79899999999999,,"LINESTRING (10.4442833 43.7638831, 10.4444847 43.7639615, 10.4445908 43.7640198, 10.4447184 43.7640958, 10.4448328 43.7641663, 10.4449755 43.764269, 10.4451596 43.7644253, 10.4452397 43.7644984)",
947835001,,,Via Giovanni Battista Niccolini,residential,,False,False,6.513,,"LINESTRING (10.4442114 43.763856, 10.4442833 43.7638831)",
56096923,,,Via Giovanni Battista Niccolini,residential,,True,False,38.326,,"LINESTRING (10.4442114 43.763856, 10.4443041 43.7636999, 10.4444217 43.7635471)",
125208396,,,Largo Nevilio Casarosa,residential,,False,True,77.63900000000001,,"LINESTRING (10.4442114 43.763856, 10.4441589 43.7639594, 10.4442039 43.764001, 10.4442536 43.7640358, 10.4442753 43.7640644, 10.4442849 43.7640812, 10.4442868 43.7641014, 10.4442568 43.7641655, 10.4442055 43.7641901, 10.4441505 43.7641978, 10.4440935 43.7641952, 10.4440364 43.7641827, 10.4438032 43.7641271)",
27052670,,,Viale Boboli,residential,,False,False,55.297,,"LINESTRING (10.4418003 43.7608694, 10.4416769 43.7609989, 10.441514 43.761318)",
56202238,,,Via vicolo nuovo,residential,,False,True,112.51,,"LINESTRING (10.4440202 43.7624805, 10.4442825 43.7621934, 10.4435922 43.761749)",
56077079,,,Piazzale Donatello,residential,30,False,True,145.06600000000003,,"LINESTRING (10.4372154 43.7602582, 10.4368334 43.7604323, 10.4367517 43.7604864, 10.4366974 43.7605329, 10.4366386 43.7606169, 10.4364885 43.7609354, 10.4360242 43.7611659)",
391292969,,,Via Carlo Collodi,residential,30,False,False,77.91900000000001,,"LINESTRING (10.4372154 43.7602582, 10.4372546 43.7602968, 10.4374327 43.760472, 10.4374805 43.7605191, 10.4376124 43.7606139, 10.4378731 43.7607671)",
391292969,,,Via Carlo Collodi,residential,30,False,True,101.19600000000001,,"LINESTRING (10.4372154 43.7602582, 10.4371138 43.7601319, 10.4368917 43.7598042, 10.436869 43.7597704, 10.4367628 43.7596173, 10.4367444 43.7595913, 10.4366878 43.7595163, 10.4366631 43.7594835, 10.4366357 43.7594506)",
308885152,3,SS12,Via Statale Abetone,primary,50,False,False,25.363,,"LINESTRING (10.4416629 43.7594741, 10.441854 43.7596557)",
"[302756456, 319278278, 154555437, 32609374]",2,SP30,Via delle Sorgenti,secondary,70,False,False,56.690000000000005,yes,"LINESTRING (10.4416629 43.7594741, 10.441839 43.7593787, 10.4419795 43.7593237, 10.4420994 43.7592778, 10.4422096 43.7592206, 10.4422465 43.7591916)",
56077085,,,Via Zamenhof,residential,30,False,False,84.607,,"LINESTRING (10.4397307 43.7623762, 10.4391624 43.7630169)",
56077085,,,Via Zamenhof,residential,30,False,True,41.872,,"LINESTRING (10.4397307 43.7623762, 10.4394236 43.7622398, 10.4392866 43.7621789)",
56191747,,,Piazza Antonio Gramsci,residential,,False,False,33.498,,"LINESTRING (10.4397307 43.7623762, 10.4398373 43.7622946, 10.4400122 43.762191, 10.4400397 43.7621747)",
367477225,,,,residential,30,True,False,20.544,,"LINESTRING (10.4369839 43.7615506, 10.4369134 43.7617282)",
27253971,,,Via Guido Gozzano,residential,30,False,True,112.65200000000002,,"LINESTRING (10.4369839 43.7615506, 10.4373171 43.7612643, 10.4376292 43.7609852, 10.4378049 43.7608283, 10.4378731 43.7607671)",
840706196,,,,residential,30,True,False,9.281,,"LINESTRING (10.4369134 43.7617282, 10.436846 43.761796)",
367477225,,,,residential,30,True,False,48.67,,"LINESTRING (10.4369134 43.7617282, 10.4369042 43.7618163, 10.4369051 43.7618887, 10.4369256 43.7620478, 10.4369309 43.7620799, 10.4369439 43.7621642)",
1238705829,2,,Via Martin Luther King,unclassified,30,False,False,40.123,,"LINESTRING (10.4369439 43.7621642, 10.4366667 43.761864)",yes
1238705829,2,,Via Martin Luther King,unclassified,30,False,True,65.90599999999999,,"LINESTRING (10.4369439 43.7621642, 10.4369906 43.7622203, 10.4371705 43.7624065, 10.4372312 43.7624672, 10.4374019 43.7626558)",yes
23712107,2,,Via Martin Luther King,unclassified,30,False,False,14.866,,"LINESTRING (10.4366428 43.7618403, 10.4365378 43.7617302)",yes
1238705829,2,,Via Martin Luther King,unclassified,30,False,True,3.26,,"LINESTRING (10.4366428 43.7618403, 10.4366667 43.761864)",yes
367477226,,,,residential,30,True,False,14.434999999999999,,"LINESTRING (10.4366428 43.7618403, 10.4366346 43.761815, 10.4366379 43.7617892, 10.436652 43.761769, 10.4366722 43.7617526, 10.4367116 43.7617352)",
367477226,,,,residential,30,True,False,30.104999999999997,,"LINESTRING (10.4367116 43.7617352, 10.4368048 43.7616868, 10.4369839 43.7615506)",
1238808430,,,,residential,30,True,False,14.859,,"LINESTRING (10.4367116 43.7617352, 10.4367606 43.7617306, 10.436792 43.7617398, 10.4368162 43.7617497, 10.4368354 43.7617625, 10.4368432 43.7617799, 10.436846 43.761796)",
1238705829,2,,Via Martin Luther King,unclassified,30,False,False,3.26,,"LINESTRING (10.4366667 43.761864, 10.4366428 43.7618403)",yes
1238705829,2,,Via Martin Luther King,unclassified,30,False,True,40.123,,"LINESTRING (10.4366667 43.761864, 10.4369439 43.7621642)",yes
212508538,,,Via Marino Dinucci,residential,30,False,True,102.548,,"LINESTRING (10.4409936 43.7614221, 10.4398582 43.7610001)",
616869699,,,Via Marino Dinucci,residential,30,True,False,9.267,,"LINESTRING (10.4409936 43.7614221, 10.4410552 43.7614316, 10.441106 43.7614223)",
616869701,,SR12,Via Statale Abetone,secondary,,False,False,10.406,,"LINESTRING (10.4410668 43.7615115, 10.441106 43.7614223)",
1218353287,2,SR12,Via Statale Abetone,secondary,,False,True,37.553,,"LINESTRING (10.4410668 43.7615115, 10.4409113 43.76183)",
616869700,,,,residential,,True,False,11.565,,"LINESTRING (10.4410668 43.7615115, 10.4410514 43.761488, 10.4409936 43.7614221)",
23712107,2,,Via Martin Luther King,unclassified,30,False,True,14.866,,"LINESTRING (10.4365378 43.7617302, 10.4366428 43.7618403)",yes
23712107,2,,Via Martin Luther King,unclassified,30,False,False,28.413999999999998,,"LINESTRING (10.4365378 43.7617302, 10.4365117 43.7617025, 10.4363434 43.7615167)",yes
840706197,,,,residential,30,True,False,14.062,,"LINESTRING (10.4365378 43.7617302, 10.4365926 43.7617368, 10.4366428 43.7617401, 10.4367116 43.7617352)",
367477227,,,,residential,30,True,False,19.775000000000002,,"LINESTRING (10.436846 43.761796, 10.4368419 43.761814, 10.4368335 43.7618351, 10.4368183 43.7618488, 10.4367817 43.7618687, 10.4367491 43.7618758, 10.4367288 43.7618788, 10.4367097 43.7618765, 10.4366667 43.761864)",
56203097,,,Piazza San Luigi,unclassified,,False,False,34.275999999999996,,"LINESTRING (10.4407034 43.7644784, 10.4406978 43.7644236, 10.4407029 43.764311, 10.4407167 43.7642508, 10.4406509 43.7642396, 10.4406094 43.7642325)",
