osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,tunnel,access
435051114,,I Traversa Compagnone,residential,30,True,False,27.666,"LINESTRING (14.1249587 40.8220854, 14.1252872 40.822075)",,,,
119950374,,Via Giugliemo Marconi,tertiary,30,True,False,34.359,"LINESTRING (14.1231483 40.8222527, 14.1232442 40.8223057, 14.1233848 40.8223898, 14.1234733 40.8224397)",,,,
188640538,,Viale Capomazza,residential,,True,False,38.833000000000006,"LINESTRING (14.1233494 40.8225182, 14.1231584 40.8223879, 14.1231039 40.8223118, 14.1231226 40.8222834, 14.1231354 40.8222681, 14.1231483 40.8222527)",,,,
563371820,,,residential,,True,False,13.747,"LINESTRING (14.1233494 40.8225182, 14.1234363 40.8224745, 14.1234733 40.8224397)",,,,
123722197,,,residential,,False,True,29.571,"LINESTRING (14.1230902 40.8254314, 14.1228083 40.8252726)",,,,
212381534,,Viale Capomazza,residential,,False,False,103.48900000000002,"LINESTRING (14.1227689 40.8234484, 14.122635 40.8234691, 14.1226183 40.8232213, 14.1228135 40.8230897, 14.1229891 40.822973, 14.1231844 40.8228317)",,,,
"[212392230, 212392231]",,Via Vincenzo Barletta,residential,,False,False,55.290000000000006,"LINESTRING (14.1277897 40.822189, 14.1277809 40.8220854, 14.1277599 40.8216923)",,,yes,
218881031,,,residential,,False,True,56.027,"LINESTRING (14.124113 40.8223591, 14.124459 40.8223306, 14.1247758 40.8223116)",,,,
119956930,,Via Cappuccini,residential,,False,False,21.623,"LINESTRING (14.1261778 40.8222591, 14.1261955 40.8224531)",,,,
218881031,,,residential,,False,True,50.082,"LINESTRING (14.1261778 40.8222591, 14.1267718 40.8222307)",,,,
119956930,,Via Cappuccini,residential,,False,True,38.577,"LINESTRING (14.1261778 40.8222591, 14.126173 40.8222073, 14.1261554 40.8220512, 14.1261409 40.8219133)",,,,
218881031,,,residential,,False,False,51.691,"LINESTRING (14.1261778 40.8222591, 14.1257483 40.8222747, 14.1255642 40.8222814)",,,,
218881285,,II Traversa Cappuccini,residential,30,True,False,24.12,"LINESTRING (14.1252797 40.8219298, 14.1255661 40.8219208)",,,,
406234540,,,residential,,False,False,16.158,"LINESTRING (14.1252797 40.8219298, 14.1252872 40.822075)",,,,
406234540,,,residential,,False,True,21.929,"LINESTRING (14.1252797 40.8219298, 14.1252676 40.8217328)",,,,
218881285,,II Traversa Cappuccini,residential,30,True,False,48.3,"LINESTRING (14.1255661 40.8219208, 14.1261394 40.8218994)",,,,
406234539,,,residential,,False,False,21.915,"LINESTRING (14.1255661 40.8219208, 14.1255586 40.8217238)",,,,
406234539,,,residential,,False,True,27.77,"LINESTRING (14.1255661 40.8219208, 14.1255722 40.8221705)",,,,
119956930,,Via Cappuccini,residential,,False,False,1.551,"LINESTRING (14.1261394 40.8218994, 14.1261409 40.8219133)",,,,
119956930,,Via Cappuccini,residential,,False,True,21.528,"LINESTRING (14.1261394 40.8218994, 14.1261209 40.8217063)",,,,
187203183,,Via Angelo Compagnone,residential,30,False,False,16.499,"LINESTRING (14.1249522 40.8219371, 14.1249587 40.8220854)",,,,
187203183,,Via Angelo Compagnone,residential,30,False,True,21.502,"LINESTRING (14.1249522 40.8219371, 14.1249386 40.821744)",,,,
218881285,,II Traversa Cappuccini,residential,30,True,False,27.57,"LINESTRING (14.1249522 40.8219371, 14.1252797 40.8219298)",,,,
108311896,2,Via Solfatara,secondary,30,False,True,45.334,"LINESTRING (14.1266036 40.8259367, 14.1268226 40.8263092)",,,,
108311896,2,Via Solfatara,secondary,30,False,False,95.44099999999999,"LINESTRING (14.1266036 40.8259367, 14.1265816 40.8258978, 14.1264213 40.8256111, 14.126388 40.8255631, 14.1262864 40.8253837, 14.1261929 40.8252713, 14.1260771 40.8251857)",,,,
280732146,,Condominio Parco Sofia,residential,,False,False,96.518,"LINESTRING (14.1266036 40.8259367, 14.1263293 40.8260465, 14.1261492 40.8261514, 14.1259823 40.8262985, 14.1257194 40.8264771)",,,,
280732146,,Condominio Parco Sofia,residential,,False,True,96.518,"LINESTRING (14.1257194 40.8264771, 14.1259823 40.8262985, 14.1261492 40.8261514, 14.1263293 40.8260465, 14.1266036 40.8259367)",,,,
52833157,,Via Milite Ignoto,residential,,True,False,64.784,"LINESTRING (14.1229965 40.8267511, 14.1235872 40.8271248)",,,,
"[406233592, 435698844, 435698845]",,,residential,,False,False,86.13099999999999,"LINESTRING (14.1215539 40.8209826, 14.1215584 40.8210188, 14.1216161 40.8211122, 14.1217663 40.8211903, 14.1218454 40.8211954, 14.1219238 40.8212816, 14.1219775 40.8213805, 14.1221974 40.8213994, 14.1222643 40.8214279)",,,yes,
406234540,,,residential,,False,False,14.861,"LINESTRING (14.1252569 40.8215994, 14.1252676 40.8217328)",,,,
119956930,,Via Cappuccini,residential,,False,False,21.528,"LINESTRING (14.1261209 40.8217063, 14.1261394 40.8218994)",,,,
406234541,,I Traversa Cappuccini,residential,30,True,False,47.356,"LINESTRING (14.1261209 40.8217063, 14.1255586 40.8217238)",,,,
119956930,,Via Cappuccini,residential,,False,True,33.099000000000004,"LINESTRING (14.1261209 40.8217063, 14.1261012 40.8215087, 14.1261254 40.8214109)",,,,
406234539,,,residential,,False,True,21.915,"LINESTRING (14.1255586 40.8217238, 14.1255661 40.8219208)",,,,
406234541,,I Traversa Cappuccini,residential,30,True,False,24.507,"LINESTRING (14.1255586 40.8217238, 14.1252676 40.8217328)",,,,
406234540,,,residential,,False,False,21.929,"LINESTRING (14.1252676 40.8217328, 14.1252797 40.8219298)",,,,
406234540,,,residential,,False,True,14.861,"LINESTRING (14.1252676 40.8217328, 14.1252569 40.8215994)",,,,
406234541,,I Traversa Cappuccini,residential,30,True,False,27.712,"LINESTRING (14.1252676 40.8217328, 14.1249386 40.821744)",,,,
187203183,,Via Angelo Compagnone,residential,30,False,False,21.502,"LINESTRING (14.1249386 40.821744, 14.1249522 40.8219371)",,,,
187203183,,Via Angelo Compagnone,residential,30,False,True,10.488,"LINESTRING (14.1249386 40.821744, 14.1249361 40.8216497)",,,,
406234539,,,residential,,False,False,27.77,"LINESTRING (14.1255722 40.8221705, 14.1255661 40.8219208)",,,,
406234540,,,residential,,False,True,12.029,"LINESTRING (14.1252927 40.8221831, 14.1252872 40.822075)",,,,
113517506,,Via Vecchia San Gennaro,residential,30,True,False,46.708999999999996,"LINESTRING (14.1275471 40.8245041, 14.127421 40.8245427, 14.1273125 40.8246057, 14.1271834 40.8247264, 14.1271417 40.8247755)",,,,
416472155,,,residential,,False,False,47.483000000000004,"LINESTRING (14.1275471 40.8245041, 14.1275588 40.8245271, 14.1277492 40.8249028)",,,,
416472155,,,residential,,False,True,47.483000000000004,"LINESTRING (14.1277492 40.8249028, 14.1275588 40.8245271, 14.1275471 40.8245041)",,,,
212392230,,Via Vincenzo Barletta,residential,,False,False,22.359,"LINESTRING (14.1277599 40.8216923, 14.1277551 40.8216073, 14.1277556 40.8214913)",,,,
"[212392230, 212392231]",,Via Vincenzo Barletta,residential,,False,True,55.290000000000006,"LINESTRING (14.1277599 40.8216923, 14.1277809 40.8220854, 14.1277897 40.822189)",,,yes,
435051113,,,residential,30,False,False,40.115,"LINESTRING (14.1244821 40.8220937, 14.1249587 40.8220854)",,,,
406234540,,,residential,,False,False,12.029,"LINESTRING (14.1252872 40.822075, 14.1252927 40.8221831)",,,,
406234540,,,residential,,False,True,16.158,"LINESTRING (14.1252872 40.822075, 14.1252797 40.8219298)",,,,
119956930,,Via Cappuccini,residential,,False,True,1.551,"LINESTRING (14.1261409 40.8219133, 14.1261394 40.8218994)",,,,
119956930,,Via Cappuccini,residential,,False,False,38.577,"LINESTRING (14.1261409 40.8219133, 14.1261554 40.8220512, 14.126173 40.8222073, 14.1261778 40.8222591)",,,,
435051118,,III Traversa Cappuccini,residential,,False,False,113.765,"LINESTRING (14.1261409 40.8219133, 14.1265374 40.8218995, 14.1267703 40.821876, 14.1268192 40.8218894, 14.1268919 40.821968, 14.1269512 40.8219871, 14.1270491 40.8219815, 14.1274229 40.8219355)",,,,
435051118,,III Traversa Cappuccini,residential,,False,True,113.765,"LINESTRING (14.1274229 40.8219355, 14.1270491 40.8219815, 14.1269512 40.8219871, 14.1268919 40.821968, 14.1268192 40.8218894, 14.1267703 40.821876, 14.1265374 40.8218995, 14.1261409 40.8219133)",,,,
218881031,,,residential,,False,False,50.082,"LINESTRING (14.1267718 40.8222307, 14.1261778 40.8222591)",,,,
435051122,,,residential,,False,True,21.885,"LINESTRING (14.1255642 40.8222814, 14.125573 40.8224781)",,,,
218881031,,,residential,,False,False,47.53,"LINESTRING (14.1255642 40.8222814, 14.125347 40.8222894, 14.125 40.822302)",,,,
218881031,,,residential,,False,True,51.691,"LINESTRING (14.1255642 40.8222814, 14.1257483 40.8222747, 14.1261778 40.8222591)",,,,
435051119,,,residential,,True,False,15.564,"LINESTRING (14.125 40.822302, 14.1250091 40.8224418)",,,,
218881031,,,residential,,False,False,18.898,"LINESTRING (14.125 40.822302, 14.1248337 40.8223081, 14.1247758 40.8223116)",,,,
218881031,,,residential,,False,True,47.53,"LINESTRING (14.125 40.822302, 14.125347 40.8222894, 14.1255642 40.8222814)",,,,
218881031,,,residential,,False,False,56.027,"LINESTRING (14.1247758 40.8223116, 14.124459 40.8223306, 14.124113 40.8223591)",,,,
218881031,,,residential,,False,True,18.898,"LINESTRING (14.1247758 40.8223116, 14.1248337 40.8223081, 14.125 40.822302)",,,,
435051119,,,residential,,True,False,141.84799999999998,"LINESTRING (14.1250091 40.8224418, 14.1250336 40.8228185, 14.1247198 40.8229413, 14.1247534 40.8225049, 14.1247758 40.8223116)",,,,
435051120,,,residential,,False,False,59.498999999999995,"LINESTRING (14.1250091 40.8224418, 14.1251959 40.8224359, 14.1252013 40.8225202, 14.1253649 40.822512, 14.1253622 40.8224867, 14.125573 40.8224781)",,,,
435051120,,,residential,,False,True,30.379,"LINESTRING (14.1259335 40.8224633, 14.1257592 40.8224705, 14.125573 40.8224781)",,,,
435051122,,,residential,,False,False,21.885,"LINESTRING (14.125573 40.8224781, 14.1255642 40.8222814)",,,,
435051120,,,residential,,False,False,30.379,"LINESTRING (14.125573 40.8224781, 14.1257592 40.8224705, 14.1259335 40.8224633)",,,,
435051120,,,residential,,False,True,59.498999999999995,"LINESTRING (14.125573 40.8224781, 14.1253622 40.8224867, 14.1253649 40.822512, 14.1252013 40.8225202, 14.1251959 40.8224359, 14.1250091 40.8224418)",,,,
435197479,,Via Salvatore Baglivo,residential,,False,True,20.483,"LINESTRING (14.1243281 40.8220877, 14.1243657 40.8219057)",,,,
435197479,,Via Salvatore Baglivo,residential,,False,False,20.483,"LINESTRING (14.1243657 40.8219057, 14.1243281 40.8220877)",,,,
435197481,,,residential,,False,True,27.46,"LINESTRING (14.1243657 40.8219057, 14.1240438 40.8218651)",,,,
435197479,,Via Salvatore Baglivo,residential,,False,True,37.995999999999995,"LINESTRING (14.1243657 40.8219057, 14.1243928 40.8217502, 14.1242865 40.8217245, 14.1243317 40.8216301)",,,,
435197480,,,residential,,False,False,36.435,"LINESTRING (14.1235293 40.8218551, 14.123931 40.8219774)",,,,
118644128,,,residential,,False,False,19.092,"LINESTRING (14.1235293 40.8218551, 14.1235258 40.8218662, 14.1234361 40.8220114)",,,,
118644128,,,residential,,False,True,28.657,"LINESTRING (14.1235293 40.8218551, 14.123552 40.8217822, 14.1235557 40.8215994)",,,,
435197480,,,residential,,False,True,36.435,"LINESTRING (14.123931 40.8219774, 14.1235293 40.8218551)",,,,
435197481,,,residential,,False,False,27.46,"LINESTRING (14.1240438 40.8218651, 14.1243657 40.8219057)",,,,
435717792,,Via Camillo Benso Cavour,residential,,False,True,124.161,"LINESTRING (14.1192508 40.8221305, 14.119463 40.8221241, 14.1195416 40.8221181, 14.1196055 40.8221182, 14.1197371 40.8221276, 14.1202451 40.8222047, 14.1203376 40.8222187, 14.1204339 40.8222173, 14.1205559 40.8221994, 14.1207083 40.8221778)",,,,
182348570,,Via Piscinelle,residential,,False,False,15.339,"LINESTRING (14.1221021 40.8229882, 14.1219272 40.8230271)",,,,
188673917,,,residential,,True,False,27.638,"LINESTRING (14.1221021 40.8229882, 14.1220061 40.8227505)",,,,
123564201,,,residential,,False,True,8.845,"LINESTRING (14.1220061 40.8227505, 14.1221064 40.8227267)",,,,
123564201,,,residential,,False,False,16.497,"LINESTRING (14.1220061 40.8227505, 14.121973 40.8227573, 14.1218184 40.8227933)",,,,
123564201,,,residential,,False,False,8.845,"LINESTRING (14.1221064 40.8227267, 14.1220061 40.8227505)",,,,
436000851,,,residential,,False,False,32.629,"LINESTRING (14.1221064 40.8227267, 14.122002 40.8224441)",,,,
436000851,,,residential,,False,True,25.492,"LINESTRING (14.1221064 40.8227267, 14.1221907 40.8229469)",,,,
436000851,,,residential,,False,False,25.492,"LINESTRING (14.1221907 40.8229469, 14.1221064 40.8227267)",,,,
52937698,,Via Giovanni de Fraja,residential,,True,False,140.36800000000002,"LINESTRING (14.1208904 40.8224911, 14.1209555 40.8226389, 14.1209756 40.8226859, 14.1210075 40.8227672, 14.1210179 40.8228486, 14.121046 40.8230781, 14.1210828 40.8233148, 14.1210979 40.8234634, 14.1211219 40.8236189, 14.1211407 40.8237342)",,,,
436002857,,Piazza della Repubblica,residential,,False,False,38.166,"LINESTRING (14.1208904 40.8224911, 14.120823 40.8223566, 14.1207595 40.8222401, 14.1207083 40.8221778)",,,,
119950374,,Via Giugliemo Marconi,tertiary,30,True,False,13.239,"LINESTRING (14.1234733 40.8224397, 14.1235995 40.8225108)",,,,
604692654,,,residential,,False,True,14.467,"LINESTRING (14.1233816 40.8253346, 14.123489 40.825233)",,,,
108311896,2,Via Solfatara,secondary,30,False,False,45.334,"LINESTRING (14.1268226 40.8263092, 14.1266036 40.8259367)",,,,
894198553,,,residential,,False,False,53.329,"LINESTRING (14.1268226 40.8263092, 14.1262542 40.8265214)",,,,
108311896,2,Via Solfatara,secondary,30,False,True,86.845,"LINESTRING (14.1268226 40.8263092, 14.1268396 40.8263381, 14.1269481 40.8265227, 14.1271499 40.8268706, 14.1271692 40.8269083, 14.127242 40.8270227)",,,,
894198553,,,residential,,False,True,53.329,"LINESTRING (14.1262542 40.8265214, 14.1268226 40.8263092)",,,,
134632455,,Via Giacomo Matteotti,tertiary,30,False,False,180.06000000000003,"LINESTRING (14.1243823 40.8212471, 14.1243566 40.821247, 14.1243141 40.8212472, 14.1242644 40.8212474, 14.1239394 40.8212628, 14.1228183 40.8213568, 14.1223706 40.8213955, 14.1223253 40.8214009, 14.1222827 40.8214143, 14.1222643 40.8214279)",,,,
"[134632454, 134632455]",,"['Lungomare Sandro Pertini', 'Via Giacomo Matteotti']",tertiary,30,False,"[False, True]",145.909,"LINESTRING (14.1243823 40.8212471, 14.1248375 40.8212257, 14.124924 40.8212231, 14.1250045 40.8212214, 14.1251502 40.8212174, 14.1253818 40.8212224, 14.1256412 40.8212408, 14.1261124 40.8212701)",,,,
150544057,,Via Salvatore Baglivo,residential,,True,False,42.835,"LINESTRING (14.1243823 40.8212471, 14.1243805 40.8212898, 14.124377 40.8213585, 14.1243513 40.8215126, 14.1243317 40.8216301)",,,,
