osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,junction
807610248,2,Via Torino,primary,False,False,267.23100000000005,,"LINESTRING (8.7793597 45.6243585, 8.7794361 45.6246943, 8.7795253 45.6250868, 8.7797201 45.6258033, 8.7799074 45.6264924, 8.7799178 45.6265307, 8.7799701 45.6267233)",
152405207,,Via San Giovanni Bosco,unclassified,False,True,44.852,,"LINESTRING (8.7803314 45.6238342, 8.780431 45.6242315)",
152405207,,Via San Giovanni Bosco,unclassified,False,False,12.606,,"LINESTRING (8.7804666 45.6243421, 8.780431 45.6242315)",
152405207,,Via San Giovanni Bosco,unclassified,False,True,260.943,,"LINESTRING (8.7804666 45.6243421, 8.7805501 45.6246655, 8.7810843 45.6266487)",
239897666,,Via del Carro,residential,False,False,318.316,,"LINESTRING (8.7804666 45.6243421, 8.7826757 45.6240501, 8.7827707 45.6240625, 8.7828163 45.6241038, 8.7829289 45.624659, 8.7836627 45.6245912, 8.7837934 45.6245791)",
152405207,,Via San Giovanni Bosco,unclassified,False,False,44.852,,"LINESTRING (8.780431 45.6242315, 8.7803314 45.6238342)",
152405207,,Via San Giovanni Bosco,unclassified,False,True,12.606,,"LINESTRING (8.780431 45.6242315, 8.7804666 45.6243421)",
252861520,,,residential,False,False,84.75999999999999,,"LINESTRING (8.780431 45.6242315, 8.7796403 45.6242969, 8.7793486 45.624321)",
807610248,2,Via Torino,primary,False,False,4.258,,"LINESTRING (8.7793486 45.624321, 8.7793597 45.6243585)",
252861520,,,residential,False,True,84.75999999999999,,"LINESTRING (8.7793486 45.624321, 8.7796403 45.6242969, 8.780431 45.6242315)",
317097391,1,Viale delle Rimembranze,tertiary,True,False,16.166,,"LINESTRING (8.7796359 45.6294904, 8.7794344 45.6295262)",
239890131,2,Viale delle Rimembranze,tertiary,False,True,59.499,,"LINESTRING (8.7796359 45.6294904, 8.7797084 45.6294805, 8.7803862 45.6293854)",
724454578,,Piazza Italia,residential,True,False,4.695,,"LINESTRING (8.7843192 45.6274835, 8.7843089 45.6274419)",
152405198,,Via Dante Alighieri,unclassified,True,False,188.36300000000003,,"LINESTRING (8.783632 45.6286737, 8.7832061 45.6288457, 8.7825975 45.6290189, 8.7821477 45.6291372, 8.7820381 45.6291595, 8.7816608 45.6292064, 8.7813654 45.6292136)",
"[334935288, 400273578]",,"['Largo Donne della Resistenza', 'Via Dante Alighieri']",residential,False,False,101.48599999999999,,"LINESTRING (8.783632 45.6286737, 8.7833144 45.6282326, 8.7827455 45.6283635)",
"[334935288, 400273578]",,"['Via Dante Alighieri', 'Largo Donne della Resistenza']",residential,False,True,101.48599999999999,,"LINESTRING (8.7827455 45.6283635, 8.7833144 45.6282326, 8.783632 45.6286737)",
205894791,,Via Don Antonio Spreafico,unclassified,False,True,49.48,,"LINESTRING (8.7897613 45.6311335, 8.7891319 45.6311991)",
205894675,,Via Libertà,unclassified,False,False,73.924,,"LINESTRING (8.7862179 45.6298903, 8.7852696 45.6299375)",
205894675,,Via Libertà,unclassified,False,True,106.032,,"LINESTRING (8.7862179 45.6298903, 8.7875216 45.6298142, 8.7875769 45.629812)",
370752704,,Via Claudio Treves,residential,True,False,86.616,,"LINESTRING (8.7862179 45.6298903, 8.7862206 45.6299286, 8.7862731 45.6306683)",
370755397,,,residential,False,False,65.472,,"LINESTRING (8.7800707 45.6288395, 8.7803862 45.6293854)",
370755397,,,residential,False,True,65.472,,"LINESTRING (8.7803862 45.6293854, 8.7800707 45.6288395)",
239890131,2,Viale delle Rimembranze,tertiary,False,False,59.499,,"LINESTRING (8.7803862 45.6293854, 8.7797084 45.6294805, 8.7796359 45.6294904)",
"[32887777, 239890131, 239890134]",2,Viale delle Rimembranze,tertiary,False,True,78.528,yes,"LINESTRING (8.7803862 45.6293854, 8.7804198 45.6293798, 8.7805753 45.629358, 8.7812135 45.6292373, 8.7813654 45.6292136)",
407469781,2,Via Solferino,unclassified,False,False,18.51,,"LINESTRING (8.7875846 45.6283009, 8.787552 45.628136)",
380591708,,,unclassified,True,False,17.097,,"LINESTRING (8.7875846 45.6283009, 8.7876212 45.6283019, 8.7876536 45.6283139, 8.7876752 45.6283346, 8.7876819 45.6283598, 8.7876721 45.6283845, 8.787648 45.6284038)",roundabout
206018796,,Via Cinque Giornate,unclassified,False,True,172.817,,"LINESTRING (8.787648 45.6284038, 8.7877208 45.628457, 8.7878263 45.628494, 8.7883967 45.628582, 8.7888513 45.6286466, 8.789202 45.6286744, 8.7897999 45.6286868)",
380591708,,,unclassified,True,False,4.093999999999999,,"LINESTRING (8.787648 45.6284038, 8.7876245 45.628412, 8.7875984 45.6284147)",roundabout
148869599,2,Via Adua,residential,False,True,54.995,,"LINESTRING (8.7875984 45.6284147, 8.7875653 45.6285568, 8.7875292 45.6289065)",
380591708,,,unclassified,True,False,10.804,,"LINESTRING (8.7875984 45.6284147, 8.7875646 45.6284091, 8.7875371 45.6283942, 8.7875209 45.6283727, 8.7875188 45.6283485)",roundabout
26599216,2,Via Giuseppe Verdi,primary,False,False,11.909,,"LINESTRING (8.7849188 45.6318346, 8.7850208 45.6319145)",
26599216,2,Via Giuseppe Verdi,primary,False,True,42.999,,"LINESTRING (8.7849188 45.6318346, 8.7845504 45.6315462)",
206018809,,Via Bruno Buozzi,residential,False,False,42.774,,"LINESTRING (8.7849188 45.6318346, 8.7848237 45.6318802, 8.7843902 45.6318567)",
385757360,,Via Vittorio Veneto,residential,False,False,41.354,,"LINESTRING (8.7839088 45.6300153, 8.7844384 45.6299813)",
403454131,,Via Giuseppe Garibaldi,residential,False,False,82.08500000000001,,"LINESTRING (8.7826956 45.6269794, 8.7829853 45.6269381, 8.7833447 45.6269306, 8.7837435 45.6269554)",
148869598,2,Via Roma,unclassified,False,False,113.743,,"LINESTRING (8.7837934 45.6245791, 8.7838114 45.6246639, 8.7839073 45.625117, 8.7840193 45.6255897)",
239897666,,Via del Carro,residential,False,True,318.316,,"LINESTRING (8.7837934 45.6245791, 8.7836627 45.6245912, 8.7829289 45.624659, 8.7828163 45.6241038, 8.7827707 45.6240625, 8.7826757 45.6240501, 8.7804666 45.6243421)",
407469769,1,Via Engalfredo,unclassified,True,False,9.355,,"LINESTRING (8.7875047 45.6278856, 8.7875961 45.6279403)",
407469787,1,Via Solferino,unclassified,True,False,13.766,,"LINESTRING (8.7875047 45.6278856, 8.7875209 45.6278152, 8.7875433 45.6277651)",
407469792,1,Via Solferino,unclassified,True,False,22.098,,"LINESTRING (8.7875961 45.6279403, 8.7875853 45.6280384, 8.787552 45.628136)",
407469787,1,Via Solferino,unclassified,True,False,13.013,,"LINESTRING (8.7875433 45.6277651, 8.7875597 45.6277284, 8.787614 45.6276596)",
407469774,1,Via Engalfredo,unclassified,True,False,18.413,,"LINESTRING (8.7872888 45.6278269, 8.7873976 45.6278386, 8.7874753 45.6278696, 8.7875047 45.6278856)",
407469778,1,Via Engalfredo,unclassified,True,False,21.154999999999998,,"LINESTRING (8.7872888 45.6278269, 8.7874432 45.627802, 8.7875022 45.6277842, 8.7875433 45.6277651)",
43585170,2,Via Milano,tertiary,False,True,111.851,,"LINESTRING (8.7885553 45.6259492, 8.789961 45.6257361)",
205894684,,,residential,False,True,183.333,,"LINESTRING (8.7885553 45.6259492, 8.7880901 45.6243712, 8.788078 45.6243346)",
724454580,,Vicolo dei falegnami,residential,False,False,26.498,,"LINESTRING (8.7819238 45.6273687, 8.7819468 45.6274924, 8.7819614 45.6276055)",
403454146,,Via Silvio Pellico,residential,True,False,53.422,,"LINESTRING (8.7819614 45.6276055, 8.7822696 45.627566, 8.7824775 45.6274843, 8.7825821 45.6274244)",
724454580,,Vicolo dei falegnami,residential,False,True,26.498,,"LINESTRING (8.7819614 45.6276055, 8.7819468 45.6274924, 8.7819238 45.6273687)",
