osmid,oneway,name,highway,reversed,length,ref,geometry,maxspeed,junction,access
623837160,False,Via Martiri di Cefalonia e Corfù,residential,False,33.216,,"LINESTRING (10.3851056 44.640504, 10.3850892 44.6407543, 10.385086 44.6408024)",,,
507810065,False,Via Antonio Fogazzaro,residential,True,107.141,,"LINESTRING (10.376831 44.641235, 10.3767291 44.6410403, 10.3777097 44.6407498)",,,
507810064,False,Via Giovanni Pascoli,residential,False,70.595,,"LINESTRING (10.3777097 44.6407498, 10.3773795 44.64016)",50,,
507810064,False,Via Giovanni Pascoli,residential,True,32.966,,"LINESTRING (10.3777097 44.6407498, 10.3779039 44.6410121)",50,,
507810065,False,Via Antonio Fogazzaro,residential,False,107.141,,"LINESTRING (10.3777097 44.6407498, 10.3767291 44.6410403, 10.376831 44.641235)",,,
86356245,False,Via Luigi Pirandello,residential,True,160.08499999999998,,"LINESTRING (10.3772588 44.6419373, 10.3769027 44.641327, 10.3779039 44.6410121)",,,
507810066,False,Via Caduti in Russia,residential,False,77.215,,"LINESTRING (10.3774157 44.6422025, 10.3777687 44.6428499)",,,
86356233,False,Via Bruno Buozzi,residential,True,144.615,,"LINESTRING (10.3754818 44.6390402, 10.3763938 44.6396261, 10.3764926 44.6396175, 10.3769598 44.6394917)",,,
629996224,False,Via Gabriele D'Annunzio,unclassified,True,29.243,,"LINESTRING (10.381498 44.6404239, 10.3811452 44.6405023)",,,
507812660,False,Via Giuseppe Ungaretti,residential,True,72.523,,"LINESTRING (10.3848146 44.6435396, 10.3845031 44.6429262)",,,
507812660,False,Via Giuseppe Ungaretti,residential,False,72.523,,"LINESTRING (10.3845031 44.6429262, 10.3848146 44.6435396)",,,
755621292,False,,unclassified,False,32.859,,"LINESTRING (10.3845031 44.6429262, 10.3841093 44.6430201)",,,
755621292,False,,unclassified,True,121.393,,"LINESTRING (10.3845031 44.6429262, 10.3859521 44.6425671)",,,
507812661,False,Piazzale Carlo Alberto Dalla Chiesa,residential,True,66.543,,"LINESTRING (10.3835714 44.6433285, 10.3841481 44.6431797, 10.3841093 44.6430201)",,,
38485103,False,Via Quattro Novembre,secondary,True,32.475,SP17,"LINESTRING (10.3807769 44.6350624, 10.3808231 44.6353526)",,,
561862400,False,,residential,False,34.699,,"LINESTRING (10.3807769 44.6350624, 10.3810942 44.6352778)",,,
38485103,False,Via Quattro Novembre,secondary,False,38.295,SP17,"LINESTRING (10.3807769 44.6350624, 10.3807608 44.6349614, 10.3807541 44.6347187)",,,
623837160,False,Via Martiri di Cefalonia e Corfù,residential,True,42.701,,"LINESTRING (10.3851889 44.6392374, 10.3852141 44.6388538)",,,
507809306,False,Via Don Minzoni,residential,True,173.42399999999998,,"LINESTRING (10.3851889 44.6392374, 10.3848719 44.6392357, 10.3848669 44.6393341, 10.384844 44.6397296, 10.3848186 44.6402159, 10.3851056 44.640504)",,,
623837160,False,Via Martiri di Cefalonia e Corfù,residential,False,140.994,,"LINESTRING (10.3851889 44.6392374, 10.3851848 44.6392997, 10.3851763 44.6394291, 10.3851269 44.6401809, 10.3851056 44.640504)",,,
623837162,False,Via Giovanni Falcone,residential,False,14.794,,"LINESTRING (10.3868294 44.6385349, 10.3867789 44.6384068)",,,
623837162,False,Via Giovanni Falcone,residential,True,69.855,,"LINESTRING (10.3868294 44.6385349, 10.3864091 44.6386195, 10.3859803 44.638707)",,,
1125800997,False,,residential,True,144.889,,"LINESTRING (10.3868294 44.6385349, 10.3868978 44.6385214, 10.3867084 44.6380733, 10.3865402 44.6372979)",,,
623837162,False,Via Giovanni Falcone,residential,True,14.794,,"LINESTRING (10.3867789 44.6384068, 10.3868294 44.6385349)",,,
964208488,False,Via Roma,residential,False,25.134,,"LINESTRING (10.381406 44.6418464, 10.3814635 44.6416241)",,,
36951004,False,Via Roma,residential,True,78.897,,"LINESTRING (10.381406 44.6418464, 10.3813474 44.6420283, 10.3811832 44.642538)",,,
629996225,True,,residential,False,37.506,,"LINESTRING (10.381406 44.6418464, 10.3814028 44.6417361, 10.3813835 44.6416732, 10.3813489 44.6416527, 10.3812951 44.6416431, 10.3812278 44.6416554, 10.3811725 44.6416691)",,,
507812659,False,Via Pedemontana,residential,True,47.668,,"LINESTRING (10.3811725 44.6416691, 10.3806953 44.6419308)",,,
629996226,True,Via Pedemontana,residential,False,13.005,,"LINESTRING (10.3811725 44.6416691, 10.3812941 44.6415904)",,,
964208486,True,Via Pedemontana,residential,False,22.867,,"LINESTRING (10.3812941 44.6415904, 10.381508 44.6414521)",,,
629996228,True,,residential,False,15.242,,"LINESTRING (10.3812941 44.6415904, 10.3813797 44.6415815, 10.3814259 44.6415938, 10.3814635 44.6416241)",,,
964208487,False,Via Roma,residential,False,19.447,,"LINESTRING (10.3814635 44.6416241, 10.381508 44.6414521)",,,
964208488,False,Via Roma,residential,True,25.134,,"LINESTRING (10.3814635 44.6416241, 10.381406 44.6418464)",,,
"[762886482, 551410651]",False,Via della Libertà,residential,False,91.86800000000001,,"LINESTRING (10.3827313 44.6403623, 10.3828098 44.6404277, 10.3828916 44.6404896, 10.3830102 44.6405409, 10.3830464 44.6405498, 10.3831713 44.6405803, 10.3837727 44.6406599)",,,
964208478,False,Via Pedemontana,residential,True,12.58,,"LINESTRING (10.3787233 44.6432884, 10.3786296 44.6433798)",,,
964208478,False,Via Pedemontana,residential,False,71.388,,"LINESTRING (10.3787233 44.6432884, 10.3788138 44.6432026, 10.3790203 44.6430043, 10.3792617 44.6427732)",,,
38485153,False,Via fratelli Cantini,secondary,True,120.461,SP513R,"LINESTRING (10.3850984 44.6377914, 10.3850713 44.6378052, 10.3838065 44.6383645)",,,
"[86360136, 682296371]",False,Piazzale Marinai d'Italia,residential,False,61.58,,"LINESTRING (10.3850984 44.6377914, 10.3853267 44.6380609, 10.3854584 44.6382809)",,,no
"[732630808, 440905080]",False,Via fratelli Cantini,secondary,False,65.845,SP513R,"LINESTRING (10.3850984 44.6377914, 10.385229 44.6377368, 10.3858067 44.6374806)",,,
551410650,False,Piazza Guglielmo Marconi,residential,True,37.522,,"LINESTRING (10.3817631 44.6393311, 10.3817887 44.6396055, 10.3817945 44.6396678)",,,
943571985,True,,residential,False,7.352,,"LINESTRING (10.3817631 44.6393311, 10.3817388 44.6393085, 10.381723 44.6393005, 10.3816905 44.6392946)",,,
957235341,True,,residential,False,4.752000000000001,,"LINESTRING (10.3817631 44.6393311, 10.3817563 44.6393073, 10.3817481 44.6392898)",,,
957235340,True,,residential,False,4.588,,"LINESTRING (10.3817481 44.6392898, 10.3816905 44.6392946)",,,
964208484,True,Piazza Guglielmo Marconi,residential,False,13.108,,"LINESTRING (10.3817481 44.6392898, 10.3817336 44.6392845, 10.3817204 44.6392777, 10.381699 44.6392603, 10.3816857 44.6392393, 10.3816818 44.6392163, 10.3816886 44.6391914)",,,
27350929,True,Via Francesco Petrarca,residential,False,101.56400000000001,,"LINESTRING (10.3816905 44.6392946, 10.3816406 44.6392993, 10.3804107 44.6393647)",50,,
943571989,True,Via fratelli Cantini,residential,False,7.433999999999999,,"LINESTRING (10.3818872 44.6391826, 10.3819322 44.639201, 10.381974 44.6392043)",,,
952368453,True,Piazza Guglielmo Marconi,residential,False,8.216,,"LINESTRING (10.3818872 44.6391826, 10.3818983 44.6392067, 10.3818979 44.6392322, 10.3818875 44.639254)",,,
943571987,True,Via Ventiquattro Maggio,unclassified,False,22.073,,"LINESTRING (10.3816886 44.6391914, 10.381568 44.6390124)",,,
964208485,True,Piazza Guglielmo Marconi,residential,False,5.649,,"LINESTRING (10.3816886 44.6391914, 10.3817064 44.6391694, 10.3817332 44.6391526)",,,
309199447,True,Piazza Guglielmo Marconi,residential,False,17.946,,"LINESTRING (10.3817662 44.639143, 10.3817257 44.6389842)",,,
943571984,True,Piazza Guglielmo Marconi,residential,False,5.644,,"LINESTRING (10.3817662 44.639143, 10.3818018 44.6391414, 10.3818362 44.6391481)",,,
952272906,True,Piazza Guglielmo Marconi,residential,False,7.718,,"LINESTRING (10.3818875 44.639254, 10.3818685 44.6392727, 10.3818425 44.6392867, 10.3818119 44.6392945)",,,
943571986,True,,residential,False,5.72,,"LINESTRING (10.3818119 44.6392945, 10.3817766 44.6393139, 10.3817631 44.6393311)",,,
952272905,True,Piazza Guglielmo Marconi,residential,False,5.142,,"LINESTRING (10.3818119 44.6392945, 10.3817975 44.6392959, 10.3817795 44.6392956, 10.3817481 44.6392898)",,,
964208483,True,Piazza Guglielmo Marconi,residential,False,5.647,,"LINESTRING (10.3818362 44.6391481, 10.3818658 44.6391623, 10.3818872 44.6391826)",,,
964208481,True,Piazza Fanfulla,residential,False,19.225,,"LINESTRING (10.3817257 44.6389842, 10.3817215 44.6388903, 10.3817179 44.6388114)",,,
952368454,True,Piazza Guglielmo Marconi,residential,False,2.821,,"LINESTRING (10.3817332 44.6391526, 10.3817662 44.639143)",,,
964208482,True,Piazza Fanfulla,residential,False,69.922,,"LINESTRING (10.3817179 44.6388114, 10.3817172 44.638795, 10.381693 44.6384671, 10.381687 44.6384004, 10.3816837 44.6383629, 10.3816677 44.6381836)",,,
987991106,False,,residential,True,42.406,,"LINESTRING (10.379392 44.6434665, 10.3789199 44.6436471)",,,
"[440905080, 732630808]",False,Via fratelli Cantini,secondary,True,65.845,SP513R,"LINESTRING (10.3858067 44.6374806, 10.385229 44.6377368, 10.3850984 44.6377914)",,,
1125800996,False,,residential,False,63.775,,"LINESTRING (10.3858067 44.6374806, 10.3859269 44.6375042, 10.3862399 44.637374, 10.3865402 44.6372979)",,,
1125800996,False,,residential,True,33.619,,"LINESTRING (10.3869641 44.6372772, 10.3865402 44.6372979)",,,
1125800996,False,,residential,False,33.619,,"LINESTRING (10.3865402 44.6372979, 10.3869641 44.6372772)",,,
1125800996,False,,residential,True,63.775000000000006,,"LINESTRING (10.3865402 44.6372979, 10.3862399 44.637374, 10.3859269 44.6375042, 10.3858067 44.6374806)",,,
1125800997,False,,residential,False,144.889,,"LINESTRING (10.3865402 44.6372979, 10.3867084 44.6380733, 10.3868978 44.6385214, 10.3868294 44.6385349)",,,
27350915,True,Via San Martino,residential,False,11.783,,"LINESTRING (10.3815078 44.6411028, 10.3815834 44.6411941)",,,
1217884419,True,Via San Martino,residential,False,8.418000000000001,,"LINESTRING (10.3815078 44.6411028, 10.3815664 44.641116, 10.3816112 44.6411136)",,,
"[629996227, 507809310, 507809311]",True,"['Piazza Vittorio Veneto', 'Piazza Guglielmo Marconi', 'Via Giacomo Matteotti']",residential,False,162.165,,"LINESTRING (10.3816112 44.6411136, 10.3817272 44.6407789, 10.3817778 44.6404896, 10.3817895 44.6403794, 10.3817909 44.6401609, 10.3817931 44.6398265, 10.3817945 44.6396678)",,,
