osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes,width
191090112,False,Via Caio Duilio,residential,50,False,28.879,"LINESTRING (9.4093279 41.2162923, 9.4096526 41.2163806)",,,
1190310083,False,Via Ammiraglio Managhi,residential,30,False,52.434000000000005,"LINESTRING (9.4093279 41.2162923, 9.4092542 41.2164578, 9.4091902 41.216609, 9.4091418 41.2166598, 9.4090815 41.2166893, 9.4090558 41.2166992)",,,
"[1190310083, 24063430]",False,Via Ammiraglio Managhi,residential,"['50', '30']",True,112.41499999999999,"LINESTRING (9.4093279 41.2162923, 9.4094015 41.2161477, 9.4094214 41.2161071, 9.4094194 41.2160333, 9.409412 41.2159402, 9.4094314 41.2158464, 9.4094705 41.2157429, 9.4096425 41.2156172, 9.4098587 41.2154107)",,,
191090112,False,Via Caio Duilio,residential,50,True,28.879,"LINESTRING (9.4096526 41.2163806, 9.4093279 41.2162923)",,,
191090112,False,Via Caio Duilio,residential,50,False,50.922,"LINESTRING (9.4096526 41.2163806, 9.4097215 41.2163878, 9.409887 41.2163351, 9.4100207 41.2162799, 9.4101795 41.21618)",,,
443174280,False,Via Caio Duilio,residential,50,False,47.329,"LINESTRING (9.4096526 41.2163806, 9.4095946 41.2165123, 9.4095445 41.2166259, 9.4094856 41.2167084, 9.4094171 41.2167609)",,,
191090110,False,Vico A Caio Duilio,residential,50,True,145.451,"LINESTRING (9.4113814 41.2169576, 9.4112492 41.216794, 9.4110786 41.21668, 9.410909 41.2165495, 9.4108189 41.2161356, 9.4106154 41.215934, 9.4105431 41.2158624)",,,
191099695,False,Via Ludovico Ariosto,residential,50,False,119.254,"LINESTRING (9.4024508 41.2158608, 9.4023333 41.2161745, 9.4023198 41.2162106, 9.4024567 41.2163436, 9.4031443 41.2165017)",,,
191090131,False,Via Giosuè Carducci,residential,50,True,43.736000000000004,"LINESTRING (9.4040284 41.216224, 9.4040888 41.2161479, 9.4043 41.2158879)",,,
191099694,False,Via Giosuè Carducci,residential,50,False,102.32500000000002,"LINESTRING (9.4040284 41.216224, 9.4038478 41.2162886, 9.4037467 41.2165369, 9.4037214 41.2165807, 9.4036994 41.2166022, 9.4036626 41.2166127, 9.4036012 41.2166043, 9.4031443 41.2165017)",,,
191099694,False,Via Giosuè Carducci,residential,50,True,102.32500000000002,"LINESTRING (9.4031443 41.2165017, 9.4036012 41.2166043, 9.4036626 41.2166127, 9.4036994 41.2166022, 9.4037214 41.2165807, 9.4037467 41.2165369, 9.4038478 41.2162886, 9.4040284 41.216224)",,,
191099695,False,Via Ludovico Ariosto,residential,50,True,119.25399999999999,"LINESTRING (9.4031443 41.2165017, 9.4024567 41.2163436, 9.4023198 41.2162106, 9.4023333 41.2161745, 9.4024508 41.2158608)",,,
440329688,True,,residential,50,False,18.822000000000003,"LINESTRING (9.4090558 41.2166992, 9.4090663 41.2167712, 9.4090492 41.2168269, 9.4090112 41.2168544)",,,
1190310083,False,Via Ammiraglio Managhi,residential,30,False,17.119,"LINESTRING (9.4090558 41.2166992, 9.4089665 41.2167277, 9.4088627 41.2167492)",,,
1190310083,False,Via Ammiraglio Managhi,residential,30,True,52.434,"LINESTRING (9.4090558 41.2166992, 9.4090815 41.2166893, 9.4091418 41.2166598, 9.4091902 41.216609, 9.4092542 41.2164578, 9.4093279 41.2162923)",,,
1190310083,False,Via Ammiraglio Managhi,residential,30,False,186.94299999999996,"LINESTRING (9.4088627 41.2167492, 9.408411 41.2168213, 9.4077633 41.2169312, 9.4075858 41.216946, 9.4074607 41.2169189, 9.4071883 41.2168452, 9.4071173 41.2168362, 9.4069849 41.2168195, 9.4067821 41.2168042, 9.406695 41.2167658)",,,
1190310083,False,Via Ammiraglio Managhi,residential,30,True,17.119,"LINESTRING (9.4088627 41.2167492, 9.4089665 41.2167277, 9.4090558 41.2166992)",,,
230266591,False,Via Solferino,residential,,False,51.309,"LINESTRING (9.4053055 41.2134042, 9.4047223 41.2132612)",,,
"[443229699, 230266595]",True,Via Baron Manno,residential,50,False,50.56700000000001,"LINESTRING (9.4053055 41.2134042, 9.4053433 41.2133206, 9.4054292 41.2131669, 9.4054435 41.2131316, 9.4054895 41.2129725)",,,
736511521,True,Via Montebello,residential,50,False,4.528,"LINESTRING (9.4046634 41.2134285, 9.4046845 41.213391)",,,
230266592,False,Via Magenta,residential,50,True,49.874,"LINESTRING (9.4046634 41.2134285, 9.4048511 41.2135053, 9.4051643 41.2136087, 9.4052014 41.213621)",,,
230266595,True,Via Baron Manno,residential,50,False,11.422,"LINESTRING (9.4052014 41.213621, 9.405251 41.2135253)",,,
230266592,False,Via Magenta,residential,50,False,49.873999999999995,"LINESTRING (9.4052014 41.213621, 9.4051643 41.2136087, 9.4048511 41.2135053, 9.4046634 41.2134285)",,,
68760633,False,Via Cavour,residential,50,False,49.894999999999996,"LINESTRING (9.4051364 41.2137391, 9.4051034 41.2137258, 9.4046099 41.2135282)",,,
68760633,False,Via Cavour,residential,50,True,19.807000000000002,"LINESTRING (9.4051364 41.2137391, 9.405196 41.2137641, 9.4053431 41.213826)",,,
230266595,True,Via Baron Manno,residential,50,False,14.218,"LINESTRING (9.4051364 41.2137391, 9.4051862 41.2136524, 9.4052014 41.213621)",,,
440185151,False,,residential,50,True,67.724,"LINESTRING (9.4072139 41.2141965, 9.4064323 41.2140376)",,,
