osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,tunnel,junction,bridge
548205637,,residential,False,True,71.83099999999999,"LINESTRING (11.5300061 43.5637721, 11.5302797 43.5634845, 11.5306181 43.5636515)",,,,,
183897532,,residential,False,False,11.972,"LINESTRING (11.5313957 43.5653255, 11.5315255 43.5653779)",,,,,
183897532,,residential,False,True,35.253,"LINESTRING (11.5313957 43.5653255, 11.5310327 43.5651485)",,,,,
23459262,Via Roma,residential,True,False,64.151,"LINESTRING (11.5317238 43.5654546, 11.5323999 43.5657593)",50,1,,,
548892498,Piazza della Libertà,residential,True,False,92.717,"LINESTRING (11.5301989 43.5668964, 11.5301481 43.5669063, 11.5301106 43.5668927, 11.5300918 43.5668645, 11.5301052 43.5668198, 11.5306081 43.5662359)",,,,,
108247329,Via Rosai,residential,False,False,10.301,"LINESTRING (11.5306081 43.5662359, 11.5307152 43.5662865)",30,,,,
108247329,Via Rosai,residential,False,True,49.631,"LINESTRING (11.5306081 43.5662359, 11.5300922 43.565992)",30,,,,
548892498,Piazza della Libertà,residential,True,False,119.477,"LINESTRING (11.5306081 43.5662359, 11.5313957 43.5653255)",,,,,
548901793,Via Achille Grandi,residential,True,False,176.29899999999998,"LINESTRING (11.5280355 43.5625864, 11.5280221 43.562223, 11.5280023 43.5621134, 11.5279657 43.5620432, 11.5279188 43.5619907, 11.5278182 43.5619052, 11.5277216 43.5618411, 11.5276251 43.561777, 11.5275554 43.5617482, 11.5274805 43.5617311, 11.5272133 43.5617235, 11.527113 43.561722, 11.5270591 43.561707, 11.5270048 43.5616822, 11.5269599 43.5616332, 11.5269497 43.5615849, 11.5269341 43.5614914)",,,,,
163822981,Via Ubaldino Peruzzi,residential,False,False,6.142,"LINESTRING (11.5285805 43.5667996, 11.5286229 43.5667537)",,,,,
