osmid,lanes,name,highway,maxspeed,oneway,reversed,length,width,geometry,tunnel,junction,access,bridge
251407102,,Via Alberto Buttieri,residential,,False,False,130.284,,"LINESTRING (11.3999144 44.6994559, 11.4014144 44.6989701)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,False,36.195,,"LINESTRING (11.4016264 44.6965487, 11.4017579 44.6968605)",,,,
251407378,,Via Sole,residential,,False,True,112.677,7.7,"LINESTRING (11.4016264 44.6965487, 11.4002767 44.6968748)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,True,89.74799999999999,,"LINESTRING (11.4016264 44.6965487, 11.4015362 44.6963901, 11.401442 44.6962043, 11.4014313 44.6961831, 11.4012329 44.6957917)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,False,49.454,,"LINESTRING (11.4017579 44.6968605, 11.4019865 44.6972745)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,True,36.195,,"LINESTRING (11.4017579 44.6968605, 11.4016264 44.6965487)",,,,
41522561,,Via Balilla Magli,residential,,False,False,190.791,7.9,"LINESTRING (11.4002767 44.6968748, 11.399441 44.6952651)",,,,
41522561,,Via Balilla Magli,residential,,False,True,99.6,7.9,"LINESTRING (11.4002767 44.6968748, 11.400736 44.6977089)",,,,
251407378,,Via Sole,residential,,False,False,112.677,7.7,"LINESTRING (11.4002767 44.6968748, 11.4016264 44.6965487)",,,,
251407378,,Via Sole,residential,,False,True,65.471,7.7,"LINESTRING (11.4002767 44.6968748, 11.3995009 44.6970811)",,,,
41440705,,Via Rose,residential,50,False,False,185.991,,"LINESTRING (11.3995009 44.6970811, 11.3986805 44.6955134)",,,,
41440705,,Via Rose,residential,50,False,True,105.239,,"LINESTRING (11.3995009 44.6970811, 11.3999565 44.6979704)",,,,
251407378,,Via Sole,residential,,False,False,65.471,7.7,"LINESTRING (11.3995009 44.6970811, 11.4002767 44.6968748)",,,,
251407378,,Via Sole,residential,,False,True,78.229,7.7,"LINESTRING (11.3995009 44.6970811, 11.3985754 44.6973304)",,,,
251407378,,Via Sole,residential,,False,False,78.229,7.7,"LINESTRING (11.3985754 44.6973304, 11.3995009 44.6970811)",,,,
1058635952,,Via Giuseppe Pilati,residential,30,False,False,177.951,11.2,"LINESTRING (11.3985754 44.6973304, 11.3976531 44.6958705)",,,,
"[1058635952, 1058635951]",,Via Giuseppe Pilati,residential,30,False,True,92.569,"['11.2', '11.5']","LINESTRING (11.3985754 44.6973304, 11.3989508 44.6979269, 11.3990537 44.6980903)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,False,77.671,,"LINESTRING (11.4020355 44.697363, 11.4021303 44.6975353, 11.4022312 44.6977165, 11.4023953 44.698013)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,True,10.575,,"LINESTRING (11.4020355 44.697363, 11.4020128 44.697322, 11.4019865 44.6972745)",,,,
"[251407379, 292044547]",,"['Via primo Maggio', 'Via Ivo Calzolari']",residential,,True,False,272.249,,"LINESTRING (11.4020355 44.697363, 11.4033347 44.6969741, 11.4030654 44.6965491, 11.4017579 44.6968605)",,,,
549525054,2,Via Giacomo Matteotti,tertiary,,False,False,9.216,,"LINESTRING (11.4029173 44.6989283, 11.4029615 44.699005)",,,,
291322264,,Via Gorizia,residential,,True,False,156.975,,"LINESTRING (11.4029173 44.6989283, 11.4029795 44.6989084, 11.4040452 44.6985672, 11.40412 44.6985432, 11.4046454 44.698375, 11.4047281 44.6983485)",,,destination,
549525054,2,Via Giacomo Matteotti,tertiary,,False,True,45.089999999999996,,"LINESTRING (11.4029173 44.6989283, 11.4028802 44.6988633, 11.402703 44.6985525)",,,,
41440717,,Via Cesare Battisti,residential,,False,False,82.581,,"LINESTRING (11.4047281 44.6983485, 11.4049502 44.6986894, 11.4051672 44.6990224)",,,,
41440717,,Via Cesare Battisti,residential,,False,True,113.831,,"LINESTRING (11.4047281 44.6983485, 11.4046466 44.6982235, 11.4045676 44.698106, 11.4045617 44.6980972, 11.4042711 44.6976646, 11.4041889 44.6975263, 11.404124 44.6974194)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,True,10.513,,"LINESTRING (11.4012329 44.6957917, 11.4011913 44.6957019)",,,,
292044882,,Vicolo Giacomo Leopardi,residential,,False,False,49.153,7.9,"LINESTRING (11.4012329 44.6957917, 11.4006498 44.6959453)",,,,
140194755,2,Via Galliera Sud,tertiary,,False,False,89.74799999999999,,"LINESTRING (11.4012329 44.6957917, 11.4014313 44.6961831, 11.401442 44.6962043, 11.4015362 44.6963901, 11.4016264 44.6965487)",,,,
292044882,,Vicolo Giacomo Leopardi,residential,,False,True,49.153,7.9,"LINESTRING (11.4006498 44.6959453, 11.4012329 44.6957917)",,,,
479862374,2,Via Vinicio Pescerelli,tertiary,,False,False,29.434,,"LINESTRING (11.4055085 44.7031401, 11.4058505 44.7030353)",,,,
479862374,2,Via Vinicio Pescerelli,tertiary,,False,True,37.987,,"LINESTRING (11.4055085 44.7031401, 11.4050671 44.7032753)",,,,
300576633,,Via Piave,residential,,False,False,126.941,,"LINESTRING (11.4055085 44.7031401, 11.4050027 44.7025065, 11.4055151 44.7023115)",,,,
23348335,,Via Giacomo Matteotti,residential,,True,False,6.582,,"LINESTRING (11.4055151 44.7023115, 11.4054733 44.7022603)",,,,
300576633,,Via Piave,residential,,False,True,126.941,,"LINESTRING (11.4055151 44.7023115, 11.4050027 44.7025065, 11.4055085 44.7031401)",,,,
421467428,,Vicolo Pusterla,residential,,False,True,15.391,,"LINESTRING (11.404913 44.7012999, 11.4047715 44.7013692, 11.4047526 44.7013784)",,,,
23348335,,Via Giacomo Matteotti,residential,,True,False,26.601999999999997,,"LINESTRING (11.4047526 44.7013784, 11.4046156 44.7012107, 11.4045836 44.7011715)",,,,
421467428,,Vicolo Pusterla,residential,,False,False,15.391,,"LINESTRING (11.4047526 44.7013784, 11.4047715 44.7013692, 11.404913 44.7012999)",,,,
23348335,,Via Giacomo Matteotti,residential,,True,False,34.102,,"LINESTRING (11.4054116 44.7021848, 11.4051949 44.7019196)",,,,
540733982,,Via Montello,residential,,False,False,46.283,,"LINESTRING (11.4054116 44.7021848, 11.4048859 44.7023682)",,,,
540733982,,Via Montello,residential,,False,True,46.283,,"LINESTRING (11.4048859 44.7023682, 11.4054116 44.7021848)",,,,
39257402,,Via Cesare Battisti,residential,,False,True,75.756,,"LINESTRING (11.4051672 44.6990224, 11.4042633 44.699249)",,,,
203176890,,Via ventiquattro Maggio,residential,,False,False,91.281,,"LINESTRING (11.4051672 44.6990224, 11.405675 44.6997597)",,,,
41440717,,Via Cesare Battisti,residential,,False,True,82.581,,"LINESTRING (11.4051672 44.6990224, 11.4049502 44.6986894, 11.4047281 44.6983485)",,,,
39257409,,Via Ruffillo Tolomelli,residential,,False,True,26.547,,"LINESTRING (11.4022545 44.7012715, 11.4025428 44.701149)",,,,
686874155,,,residential,,False,False,93.474,,"LINESTRING (11.4022545 44.7012715, 11.4028661 44.701991)",,,,
39257409,,Via Ruffillo Tolomelli,residential,,False,False,86.397,,"LINESTRING (11.4022545 44.7012715, 11.4022108 44.7012901, 11.4020757 44.7013364, 11.4019466 44.7013721, 11.4017285 44.7014176, 11.4013162 44.7015035, 11.4012227 44.7015212)",,,,
686874155,,,residential,,False,True,93.474,,"LINESTRING (11.4028661 44.701991, 11.4022545 44.7012715)",,,,
738485423,,Via Lucio Dalla,residential,,False,False,177.376,,"LINESTRING (11.397129 44.6997132, 11.3965553 44.6998888, 11.3967641 44.7002209, 11.3973162 44.7000448, 11.397129 44.6997132)",,,,
738485423,,Via Lucio Dalla,residential,,False,True,177.376,,"LINESTRING (11.397129 44.6997132, 11.3973162 44.7000448, 11.3967641 44.7002209, 11.3965553 44.6998888, 11.397129 44.6997132)",,,,
738485423,,Via Lucio Dalla,residential,,False,True,39.513999999999996,,"LINESTRING (11.397129 44.6997132, 11.397295 44.6996624, 11.3975123 44.6994962)",,,,
368117262,,Via Giacomo Matteotti,residential,,False,True,48.912,,"LINESTRING (11.4030085 44.6991076, 11.4030305 44.6991369, 11.4032898 44.6994994)",,,,
916746242,,,tertiary,,True,False,11.54,,"LINESTRING (11.4030085 44.6991076, 11.4029855 44.6991204, 11.4029578 44.699127, 11.4029286 44.6991268, 11.4029011 44.6991198, 11.4028785 44.6991067)",,roundabout,,
549525054,2,Via Giacomo Matteotti,tertiary,,False,True,9.216,,"LINESTRING (11.4029615 44.699005, 11.4029173 44.6989283)",,,,
916746242,,,tertiary,,True,False,14.472,,"LINESTRING (11.4029615 44.699005, 11.4029899 44.699013, 11.4030126 44.6990274, 11.403027 44.6990466, 11.4030312 44.6990681, 11.4030248 44.6990893, 11.4030085 44.6991076)",,roundabout,,
39257404,2,Via Vinicio Pescerelli,tertiary,50,False,False,102.174,,"LINESTRING (11.4028785 44.6991067, 11.4017078 44.6994964)",,,,
916746242,,,tertiary,,True,False,17.124,,"LINESTRING (11.4028785 44.6991067, 11.402864 44.6990905, 11.4028572 44.6990718, 11.4028588 44.6990526, 11.4028686 44.6990347, 11.4028856 44.6990197, 11.4029083 44.6990092, 11.4029344 44.6990041, 11.4029615 44.699005)",,roundabout,,
39257437,,Via Gioacchino Rossini,residential,50,False,False,29.166999999999998,,"LINESTRING (11.3971559 44.6989397, 11.3971791 44.6989153, 11.3972362 44.698792, 11.397252 44.6987435, 11.3972447 44.6986905)",,,,
549525054,2,Via Giacomo Matteotti,tertiary,,False,False,45.089999999999996,,"LINESTRING (11.402703 44.6985525, 11.4028802 44.6988633, 11.4029173 44.6989283)",,,,
549525054,2,Via Giacomo Matteotti,tertiary,,False,True,64.732,,"LINESTRING (11.402703 44.6985525, 11.4026187 44.6984047, 11.4025453 44.698276, 11.4023953 44.698013)",,,,
1091175069,,,residential,,False,False,43.931,,"LINESTRING (11.402703 44.6985525, 11.4028507 44.6985094, 11.4032177 44.6984034)",,,permissive,
1091175069,,,residential,,False,True,43.931,,"LINESTRING (11.4032177 44.6984034, 11.4028507 44.6985094, 11.402703 44.6985525)",,,permissive,
1091175070,,,residential,,False,False,16.197,,"LINESTRING (11.4032177 44.6984034, 11.4032518 44.698449, 11.4033 44.6984876, 11.4033491 44.6985117)",,,permissive,
1091175070,,,residential,,False,True,16.38,,"LINESTRING (11.4032177 44.6984034, 11.4031982 44.698343, 11.4032036 44.6982812, 11.4032149 44.6982592)",,,permissive,
1115589460,,,living_street,,False,True,61.161,,"LINESTRING (11.4049255 44.6998804, 11.4049616 44.6998771, 11.4053983 44.6998364, 11.4055975 44.6997812, 11.405675 44.6997597)",,,,
203176890,,Via ventiquattro Maggio,residential,,False,True,91.281,,"LINESTRING (11.405675 44.6997597, 11.4051672 44.6990224)",,,,
203176890,,Via ventiquattro Maggio,residential,,False,False,33.898999999999994,,"LINESTRING (11.405675 44.6997597, 11.405767 44.6998933, 11.4058616 44.7000307, 11.4058636 44.7000335)",,,,
1115589460,,,living_street,,False,False,61.161,,"LINESTRING (11.405675 44.6997597, 11.4055975 44.6997812, 11.4053983 44.6998364, 11.4049616 44.6998771, 11.4049255 44.6998804)",,,,
1091175070,,,residential,,False,False,118.21700000000001,,"LINESTRING (11.4033491 44.6985117, 11.4034276 44.6985353, 11.4034996 44.6985419, 11.4035718 44.6985361, 11.40364 44.6985183, 11.4037003 44.6984896, 11.4037397 44.6984606, 11.4037708 44.6984269, 11.4038008 44.6983668, 11.4038048 44.6983032, 11.4037826 44.6982415, 11.4037663 44.698218, 11.4037588 44.6982085, 11.4036846 44.6981522, 11.4036082 44.6981225, 11.403523 44.6981094, 11.4034361 44.6981139, 11.4033546 44.6981358, 11.4032851 44.6981732, 11.4032334 44.698223, 11.4032149 44.6982592)",,,permissive,
"[1162648973, 1162648974, 1162648975]",,,residential,,False,False,34.8,,"LINESTRING (11.4033491 44.6985117, 11.4033879 44.6984314, 11.4033105 44.6982868, 11.4032149 44.6982592)",,,,viaduct
1091175070,,,residential,,False,True,16.197,,"LINESTRING (11.4033491 44.6985117, 11.4033 44.6984876, 11.4032518 44.698449, 11.4032177 44.6984034)",,,permissive,
1091175070,,,residential,,False,False,16.380000000000003,,"LINESTRING (11.4032149 44.6982592, 11.4032036 44.6982812, 11.4031982 44.698343, 11.4032177 44.6984034)",,,permissive,
1091175070,,,residential,,False,True,118.21699999999998,,"LINESTRING (11.4032149 44.6982592, 11.4032334 44.698223, 11.4032851 44.6981732, 11.4033546 44.6981358, 11.4034361 44.6981139, 11.403523 44.6981094, 11.4036082 44.6981225, 11.4036846 44.6981522, 11.4037588 44.6982085, 11.4037663 44.698218, 11.4037826 44.6982415, 11.4038048 44.6983032, 11.4038008 44.6983668, 11.4037708 44.6984269, 11.4037397 44.6984606, 11.4037003 44.6984896, 11.40364 44.6985183, 11.4035718 44.6985361, 11.4034996 44.6985419, 11.4034276 44.6985353, 11.4033491 44.6985117)",,,permissive,
"[1162648973, 1162648974, 1162648975]",,,residential,,False,True,34.800000000000004,,"LINESTRING (11.4032149 44.6982592, 11.4033105 44.6982868, 11.4033879 44.6984314, 11.4033491 44.6985117)",,,,viaduct
203176890,,Via ventiquattro Maggio,residential,,False,False,54.325,,"LINESTRING (11.4058636 44.7000335, 11.4061695 44.700471)",,,,
203177359,,Piazza Luigi Calori,residential,,True,False,86.624,,"LINESTRING (11.4058636 44.7000335, 11.4048706 44.7003632)",,,,
203176890,,Via ventiquattro Maggio,residential,,False,True,33.899,,"LINESTRING (11.4058636 44.7000335, 11.4058616 44.7000307, 11.405767 44.6998933, 11.405675 44.6997597)",,,,
1245016799,,,residential,,False,False,25.089,,"LINESTRING (11.4061832 44.7014917, 11.4063635 44.7016774)",,,,
24832687,,Via Filippo Corridoni,residential,,True,False,91.568,,"LINESTRING (11.4061832 44.7014917, 11.4060577 44.7015618, 11.4055894 44.7017524, 11.4052216 44.7019083, 11.4051949 44.7019196)",,,,
1245016799,,,residential,,False,True,25.089,,"LINESTRING (11.4063635 44.7016774, 11.4061832 44.7014917)",,,,
1245016799,,,residential,,False,False,19.564,,"LINESTRING (11.4063635 44.7016774, 11.4064112 44.7016525, 11.4065312 44.7017557)",,,,
1245016801,,,residential,,False,True,57.145,,"LINESTRING (11.4063635 44.7016774, 11.4059984 44.7018738, 11.405918 44.7020534)",,,,
1245016800,,,residential,,False,False,10.495,,"LINESTRING (11.4065312 44.7017557, 11.4065967 44.7018378)",,,,
1245016799,,,residential,,False,False,34.491,,"LINESTRING (11.4065312 44.7017557, 11.4068267 44.7016168, 11.4068952 44.7015846)",,,,
1245016799,,,residential,,False,True,19.564,,"LINESTRING (11.4065312 44.7017557, 11.4064112 44.7016525, 11.4063635 44.7016774)",,,,
203176890,,Via ventiquattro Maggio,residential,,False,False,130.014,,"LINESTRING (11.4068952 44.7015846, 11.4075967 44.7026422)",,,,
203176890,,Via ventiquattro Maggio,residential,,False,True,136.466,,"LINESTRING (11.4068952 44.7015846, 11.4061695 44.700471)",,,,
1245016799,,,residential,,False,True,34.491,,"LINESTRING (11.4068952 44.7015846, 11.4068267 44.7016168, 11.4065312 44.7017557)",,,,
1245016800,,,residential,,False,True,10.495,,"LINESTRING (11.4065967 44.7018378, 11.4065312 44.7017557)",,,,
1245016800,,,residential,,False,False,60.939,,"LINESTRING (11.4065967 44.7018378, 11.4061966 44.7020412, 11.405918 44.7020534)",,,,
1245016802,,,residential,20,True,False,87.86399999999999,,"LINESTRING (11.4065967 44.7018378, 11.4067316 44.7020311, 11.4069514 44.7019517, 11.4068299 44.7017557, 11.4065967 44.7018378)",,,,
1245016800,,,residential,,False,False,42.01,,"LINESTRING (11.405918 44.7020534, 11.4054986 44.7022474, 11.4054902 44.7022513, 11.4054733 44.7022603)",,,,
1245016800,,,residential,,False,True,60.939,,"LINESTRING (11.405918 44.7020534, 11.4061966 44.7020412, 11.4065967 44.7018378)",,,,
1245016801,,,residential,,False,False,57.145,,"LINESTRING (11.405918 44.7020534, 11.4059984 44.7018738, 11.4063635 44.7016774)",,,,
23348335,,Via Giacomo Matteotti,residential,,True,False,9.709,,"LINESTRING (11.4054733 44.7022603, 11.4054116 44.7021848)",,,,
1245016800,,,residential,,False,True,42.010000000000005,,"LINESTRING (11.4054733 44.7022603, 11.4054902 44.7022513, 11.4054986 44.7022474, 11.405918 44.7020534)",,,,
