osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge,maxspeed,width
36794553,Via Masaccio,unclassified,False,False,111.89499999999998,,,"LINESTRING (8.7575573 45.8427331, 8.757448 45.8427174, 8.7573053 45.8427174, 8.7572407 45.8427228, 8.7571949 45.8427147, 8.75716 45.8426959, 8.7571007 45.8426421, 8.7569957 45.8425613, 8.7569575 45.8425356, 8.7569217 45.8425108, 8.7568955 45.8425053, 8.756879 45.8425067, 8.7567701 45.8425343, 8.7565358 45.8426169, 8.7564269 45.84265, 8.7563098 45.8426969)",,,
36794553,Via Masaccio,unclassified,False,True,111.895,,,"LINESTRING (8.7563098 45.8426969, 8.7564269 45.84265, 8.7565358 45.8426169, 8.7567701 45.8425343, 8.756879 45.8425067, 8.7568955 45.8425053, 8.7569217 45.8425108, 8.7569575 45.8425356, 8.7569957 45.8425613, 8.7571007 45.8426421, 8.75716 45.8426959, 8.7571949 45.8427147, 8.7572407 45.8427228, 8.7573053 45.8427174, 8.757448 45.8427174, 8.7575573 45.8427331)",,,
36794556,Via Gervasini de Vincenti,unclassified,False,False,92.05799999999999,,,"LINESTRING (8.7570516 45.8404025, 8.7569989 45.8404826, 8.7569424 45.8405722, 8.75689 45.840699, 8.7568666 45.840823, 8.7568638 45.8408878, 8.7568473 45.8409319, 8.7568252 45.8409554, 8.7567191 45.8410064, 8.7566006 45.8410587, 8.7565802 45.841077, 8.7565736 45.8411124)",,,5.5
77102342,Via Cassini,unclassified,False,False,46.54,,,"LINESTRING (8.7570516 45.8404025, 8.7571898 45.840455, 8.7574427 45.8405007, 8.757533 45.8405291, 8.7576012 45.8405621)",,,
77102342,Via Cassini,unclassified,False,True,30.494999999999997,,,"LINESTRING (8.7570516 45.8404025, 8.757005 45.8403656, 8.7569162 45.8402199, 8.7568489 45.8401723)",,,
36794556,Via Gervasini de Vincenti,unclassified,False,True,92.05799999999999,,,"LINESTRING (8.7565736 45.8411124, 8.7565802 45.841077, 8.7566006 45.8410587, 8.7567191 45.8410064, 8.7568252 45.8409554, 8.7568473 45.8409319, 8.7568638 45.8408878, 8.7568666 45.840823, 8.75689 45.840699, 8.7569424 45.8405722, 8.7569989 45.8404826, 8.7570516 45.8404025)",,,5.5
37563674,Via Adige,residential,False,False,119.055,,,"LINESTRING (8.7515811 45.839904, 8.7511152 45.8388837)",,,
"[77102340, 382840132]","['Via Roma', 'Via Piave']",secondary,False,False,174.167,2,SS394,"LINESTRING (8.7515811 45.839904, 8.7513074 45.8400243, 8.7510366 45.8401845, 8.7505079 45.8404974, 8.7498295 45.8408832)",,50,
77102340,Via Roma,secondary,False,True,155.083,2,SS394,"LINESTRING (8.7515811 45.839904, 8.7517822 45.8398541, 8.7532263 45.8396728, 8.753542 45.8396319)",,50,
37563674,Via Adige,residential,False,True,119.055,,,"LINESTRING (8.7511152 45.8388837, 8.7515811 45.839904)",,,
316110695,Via Stazione,tertiary,False,True,120.305,2,,"LINESTRING (8.7486611 45.837838, 8.7489661 45.8377491, 8.7492486 45.8376392, 8.7496249 45.8374913, 8.7498284 45.8373833, 8.7499279 45.8373527, 8.7500297 45.837347)",,,
36787711,Via Paolo Comolli,residential,False,True,25.029,,,"LINESTRING (8.7544844 45.8391287, 8.7548 45.8390805)",,,
382840133,Via Roma,secondary,False,False,7.045,2,SS394,"LINESTRING (8.7539461 45.8395826, 8.7538561 45.8395917)",,,
382840133,Via Roma,secondary,False,True,241.741,2,SS394,"LINESTRING (8.7539461 45.8395826, 8.7544992 45.8395389, 8.7547686 45.8395259, 8.7549869 45.8395248, 8.7551876 45.8395426, 8.7553427 45.839582, 8.756608 45.8400278, 8.7568684 45.8401172)",,,
77102341,Via Roma,secondary,False,True,24.739,2,SS394,"LINESTRING (8.753542 45.8396319, 8.7538561 45.8395917)",,,
77102340,Via Roma,secondary,False,False,155.083,2,SS394,"LINESTRING (8.753542 45.8396319, 8.7532263 45.8396728, 8.7517822 45.8398541, 8.7515811 45.839904)",,50,
77102344,Via Ferdinando Rossi,unclassified,True,False,29.048000000000002,,,"LINESTRING (8.753542 45.8396319, 8.753773 45.8394927, 8.7538256 45.839461)",,,
308424769,,unclassified,False,True,112.194,,,"LINESTRING (8.7516611 45.837754, 8.7530647 45.8375054)",,,
308424769,,unclassified,False,False,112.194,,,"LINESTRING (8.7530647 45.8375054, 8.7516611 45.837754)",,,
77102339,Via Ferdinando Rossi,unclassified,False,False,78.867,,,"LINESTRING (8.7530647 45.8375054, 8.7530784 45.837436, 8.7530542 45.8373805, 8.7529174 45.8373046, 8.7527724 45.8372259, 8.7526837 45.8371616, 8.7526101 45.837079, 8.7525203 45.8369483)",,,
77102339,Via Ferdinando Rossi,unclassified,False,True,112.133,,,"LINESTRING (8.7530647 45.8375054, 8.7530322 45.8376704, 8.753048 45.8377484, 8.7531043 45.8378259, 8.7533049 45.8380797, 8.7533601 45.838123, 8.7534226 45.8381602, 8.7535353 45.8382068, 8.7536873 45.8382454, 8.7537552 45.8382933)",,,
77102339,Via Ferdinando Rossi,unclassified,False,True,6.058,,,"LINESTRING (8.7537552 45.8382933, 8.7538101 45.8383321)",,,
77102339,Via Ferdinando Rossi,unclassified,False,False,112.13300000000001,,,"LINESTRING (8.7537552 45.8382933, 8.7536873 45.8382454, 8.7535353 45.8382068, 8.7534226 45.8381602, 8.7533601 45.838123, 8.7533049 45.8380797, 8.7531043 45.8378259, 8.753048 45.8377484, 8.7530322 45.8376704, 8.7530647 45.8375054)",,,
395280617,Via Ferdinando Rossi,residential,False,False,170.41799999999998,,,"LINESTRING (8.7537552 45.8382933, 8.7538532 45.8382119, 8.7539525 45.8381652, 8.7553713 45.8379933, 8.7555028 45.8376663)",,,
395280617,Via Ferdinando Rossi,residential,False,True,170.418,,,"LINESTRING (8.7555028 45.8376663, 8.7553713 45.8379933, 8.7539525 45.8381652, 8.7538532 45.8382119, 8.7537552 45.8382933)",,,
582221769,,residential,False,True,71.589,,,"LINESTRING (8.7531719 45.8388441, 8.7540406 45.8386245)",,,
77102339,Via Ferdinando Rossi,unclassified,False,False,37.094,,,"LINESTRING (8.7540406 45.8386245, 8.7538101 45.8383321)",,,
582221769,,residential,False,False,71.589,,,"LINESTRING (8.7540406 45.8386245, 8.7531719 45.8388441)",,,
77102339,Via Ferdinando Rossi,unclassified,False,True,114.385,,,"LINESTRING (8.7540406 45.8386245, 8.7543388 45.8390029, 8.7544133 45.8391315, 8.7544312 45.8391824, 8.7544266 45.8392253, 8.754389 45.8392663, 8.7543318 45.8392847, 8.754092 45.8393464, 8.7539746 45.8393891)",,,
