osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,width,access,junction,bridge
214390704,Via San Giuseppe,residential,False,True,65.522,"LINESTRING (14.497872 40.7466703, 14.4985928 40.7468917)",,,,,,
268905826,,residential,False,False,95.493,"LINESTRING (14.497872 40.7466703, 14.4979583 40.7464284, 14.498727 40.7466038)",,,,,,
214390704,Via San Giuseppe,residential,False,True,76.029,"LINESTRING (14.4970039 40.7464833, 14.497872 40.7466703)",,,,,,
220778817,Vicolo San Abbondio,residential,False,True,86.3,"LINESTRING (14.5000648 40.7464137, 14.5006627 40.7465135, 14.501066 40.746578)",,,,,,
22761672,Via Sacra,tertiary,True,False,61.247,"LINESTRING (14.501066 40.746578, 14.5008888 40.7471122)",,,,,,
220778817,Vicolo San Abbondio,residential,False,False,86.3,"LINESTRING (14.501066 40.746578, 14.5006627 40.7465135, 14.5000648 40.7464137)",,,,,,
22761559,Piazza Bartolo Longo,tertiary,False,True,36.61,"LINESTRING (14.4999393 40.7486289, 14.5000193 40.7486441, 14.5002212 40.7486825, 14.5003608 40.7487091)",,,,,,
268853792,Piazza Bartolo Longo,tertiary,True,False,29.868000000000002,"LINESTRING (14.4999393 40.7486289, 14.4998596 40.7486347, 14.4997885 40.7486505, 14.4997282 40.7486762, 14.4996779 40.7487068, 14.499635 40.7487455)",,,,,,
22761558,Piazza Bartolo Longo,tertiary,True,False,27.552999999999997,"LINESTRING (14.499635 40.7487455, 14.4996113 40.7487953, 14.4995739 40.7488744, 14.4995237 40.7489785)",,,,,,
238513535,Via Sant'Abbondio I Traversa,residential,False,False,42.583,"LINESTRING (14.5037951 40.744682, 14.5036756 40.7450541)",,,,,,
238513534,Via Astolelle I Traversa,residential,False,True,87.133,"LINESTRING (14.5026643 40.7448898, 14.5036756 40.7450541)",,,,,,
238513532,Via Sant'Abbondio I Traversa,residential,True,False,46.089,"LINESTRING (14.5036756 40.7450541, 14.5035392 40.7454555)",,,,,,
238513534,Via Astolelle I Traversa,residential,False,False,87.133,"LINESTRING (14.5036756 40.7450541, 14.5026643 40.7448898)",,,,,,
238513535,Via Sant'Abbondio I Traversa,residential,False,True,42.583,"LINESTRING (14.5036756 40.7450541, 14.5037951 40.744682)",,,,,,
22760562,Via Astolelle,residential,False,True,48.366,"LINESTRING (14.5049321 40.7452548, 14.5046544 40.7456355)",,,,,,
238513533,Via Astolelle I Traversa,residential,True,False,108.179,"LINESTRING (14.5049321 40.7452548, 14.5036756 40.7450541)",,,,,,
22760562,Via Astolelle,residential,False,False,75.392,"LINESTRING (14.5049321 40.7452548, 14.5051043 40.7450122, 14.5052982 40.7446374)",,,,,,
251476860,Via Sant'Abbondio,residential,False,False,96.118,"LINESTRING (14.5035392 40.7454555, 14.5039683 40.7455093, 14.5046544 40.7456355)",,,,,,
251476860,Via Sant'Abbondio,residential,False,True,368.21899999999994,"LINESTRING (14.5035392 40.7454555, 14.503008 40.745367, 14.5026594 40.7453183, 14.5023643 40.7452654, 14.5020177 40.745208, 14.5017016 40.7451657, 14.5014785 40.7451604, 14.5012606 40.7451838, 14.5008479 40.7452683, 14.5004519 40.7453464, 14.5000738 40.7454226, 14.4998332 40.7454585, 14.4996164 40.7454796, 14.4992604 40.7455114)",,,,,,
268905803,Via Sant'Abbondio,residential,False,False,112.353,"LINESTRING (14.4973606 40.7452367, 14.497965 40.7454378, 14.498232 40.7455006, 14.498312 40.7455094, 14.4984889 40.745515, 14.4986247 40.7455217)",,,,,,
268905803,Via Sant'Abbondio,residential,False,False,53.566,"LINESTRING (14.4986247 40.7455217, 14.4992604 40.7455114)",,,,,,
268905830,,residential,False,False,81.93,"LINESTRING (14.4986247 40.7455217, 14.498888 40.7448124)",,,,,,
268905803,Via Sant'Abbondio,residential,False,True,112.35300000000001,"LINESTRING (14.4986247 40.7455217, 14.4984889 40.745515, 14.498312 40.7455094, 14.498232 40.7455006, 14.497965 40.7454378, 14.4973606 40.7452367)",,,,,,
268905803,Via Sant'Abbondio,residential,False,True,53.566,"LINESTRING (14.4992604 40.7455114, 14.4986247 40.7455217)",,,,,,
"[23707936, 29461195, 29461196]",Via Antonio Morese,tertiary,False,True,129.853,"LINESTRING (14.4992604 40.7455114, 14.4991762 40.7456966, 14.4989413 40.7462342, 14.4989184 40.7462858, 14.4988495 40.7464416, 14.498727 40.7466038)",,,,,,yes
251476860,Via Sant'Abbondio,residential,False,False,368.2190000000001,"LINESTRING (14.4992604 40.7455114, 14.4996164 40.7454796, 14.4998332 40.7454585, 14.5000738 40.7454226, 14.5004519 40.7453464, 14.5008479 40.7452683, 14.5012606 40.7451838, 14.5014785 40.7451604, 14.5017016 40.7451657, 14.5020177 40.745208, 14.5023643 40.7452654, 14.5026594 40.7453183, 14.503008 40.745367, 14.5035392 40.7454555)",,,,,,
268905810,,residential,False,True,22.11,"LINESTRING (14.4989937 40.7446304, 14.498888 40.7448124)",,,,,,
268905833,Traversa Carbone,residential,False,True,51.774,"LINESTRING (14.5052982 40.7446374, 14.5058847 40.7447765)",,,,,,
22760562,Via Astolelle,residential,False,True,75.392,"LINESTRING (14.5052982 40.7446374, 14.5051043 40.7450122, 14.5049321 40.7452548)",,,,,,
268905816,Traversa Carbone,residential,False,True,44.614,"LINESTRING (14.5058847 40.7447765, 14.5057031 40.7451534)",,,,,,
268905833,Traversa Carbone,residential,False,False,51.774,"LINESTRING (14.5058847 40.7447765, 14.5052982 40.7446374)",,,,,,
268905833,Traversa Carbone,residential,False,True,20.017,"LINESTRING (14.5058847 40.7447765, 14.5061121 40.7448287)",,,,,,
268905810,,residential,False,False,22.11,"LINESTRING (14.498888 40.7448124, 14.4989937 40.7446304)",,,,,,
268905830,,residential,False,True,81.93,"LINESTRING (14.498888 40.7448124, 14.4986247 40.7455217)",,,,,,
268905819,Traversa Carbone,residential,False,True,64.833,"LINESTRING (14.5061121 40.7448287, 14.5058616 40.74538)",,,,,,
268905833,Traversa Carbone,residential,False,False,20.017,"LINESTRING (14.5061121 40.7448287, 14.5058847 40.7447765)",,,,,,
268905816,Traversa Carbone,residential,False,False,44.614,"LINESTRING (14.5057031 40.7451534, 14.5058847 40.7447765)",,,,,,
268905819,Traversa Carbone,residential,False,False,64.833,"LINESTRING (14.5058616 40.74538, 14.5061121 40.7448287)",,,,,,
22761815,Traversa Pironti,unclassified,False,False,144.591,"LINESTRING (14.4967351 40.7470136, 14.4983481 40.7474581)",,,,,,
302091696,,residential,False,True,52.538,"LINESTRING (14.4983603 40.7524354, 14.4981936 40.7528907)",,,,,,
302091697,,residential,False,True,36.708,"LINESTRING (14.4977777 40.7527921, 14.4981936 40.7528907)",,,,,,
302091696,,residential,False,False,52.538,"LINESTRING (14.4981936 40.7528907, 14.4983603 40.7524354)",,,,,,
302091697,,residential,False,False,36.708,"LINESTRING (14.4981936 40.7528907, 14.4977777 40.7527921)",,,,,,
302091697,,residential,False,True,96.087,"LINESTRING (14.4981936 40.7528907, 14.4983695 40.7529504, 14.4988771 40.7530739, 14.4992729 40.753168)",,,,,,
406492436,Via Nolana,tertiary,False,False,45.54,"LINESTRING (14.4992729 40.753168, 14.4990749 40.7535491)",2,SP358,,,,
406492436,Via Nolana,tertiary,False,True,52.043,"LINESTRING (14.4992729 40.753168, 14.4995311 40.7527428)",2,SP358,,,,
302091697,,residential,False,False,96.087,"LINESTRING (14.4992729 40.753168, 14.4988771 40.7530739, 14.4983695 40.7529504, 14.4981936 40.7528907)",,,,,,
22761671,Via Carlo Alberto,tertiary,True,False,93.348,"LINESTRING (14.5028194 40.7488629, 14.5039272 40.7488422)",,,,,,
406492441,Via Carlo Alberto I Traversa,residential,False,False,139.07,"LINESTRING (14.5028194 40.7488629, 14.5033714 40.7476842)",,,,,,
406492441,Via Carlo Alberto I Traversa,residential,False,True,139.07,"LINESTRING (14.5033714 40.7476842, 14.5028194 40.7488629)",,,,,,
766350972,Piazza Falcone e Borsellino,unclassified,False,False,32.24,"LINESTRING (14.5055113 40.7480386, 14.5053472 40.7479877, 14.5051571 40.7479288)",,,,,,
97334223,Viale Giuseppe Mazzini,primary,True,False,57.52,"LINESTRING (14.5051302 40.7490619, 14.5051808 40.7491541, 14.5052767 40.7493242, 14.5053174 40.749385, 14.5053611 40.7494335, 14.5054434 40.7495187)",,SR ex SS18,,,,
98062356,Viale Mazzini I Traversa,residential,False,False,144.428,"LINESTRING (14.5051302 40.7490619, 14.5051769 40.7490483, 14.5052196 40.7490485, 14.5052608 40.7490609, 14.5055338 40.7492147, 14.5055681 40.7492219, 14.5056134 40.7492214, 14.505665 40.7492203, 14.5059509 40.7484119)",,,,,,
97334231,Viale Giuseppe Mazzini,primary,True,False,33.407,"LINESTRING (14.504844 40.7486736, 14.5048073 40.7486017, 14.5047719 40.7485274, 14.5046942 40.7483956)",,SR ex SS18,,,,
22760562,Via Astolelle,residential,False,False,89.657,"LINESTRING (14.5033394 40.7467578, 14.5040768 40.7461764)",,,,,,
1044472161,Viale Giuseppe Mazzini,primary,True,False,49.961999999999996,"LINESTRING (14.5033394 40.7467578, 14.5033645 40.7467639, 14.5034966 40.7468058, 14.5036047 40.7468502, 14.5037032 40.7468979, 14.5038306 40.7469981)",,SR ex SS18,,,,
30216386,Viale Giuseppe Mazzini,primary,False,True,85.04700000000001,"LINESTRING (14.5025934 40.7466296, 14.5018069 40.7464679, 14.5016458 40.7464359, 14.5016193 40.7464289)",2,SR ex SS18,,,,
1044472161,Viale Giuseppe Mazzini,primary,True,False,64.638,"LINESTRING (14.5025934 40.7466296, 14.5027931 40.7466444, 14.5032043 40.7467245, 14.5033394 40.7467578)",,SR ex SS18,,,,
1066986654,Viale Giuseppe Mazzini,primary,True,False,56.775999999999996,"LINESTRING (14.5032368 40.7467795, 14.5031876 40.7467673, 14.5027776 40.746684, 14.5025934 40.7466296)",,SR ex SS18,,,,
30216342,Viale Giuseppe Mazzini,primary,True,False,5.976,"LINESTRING (14.5011446 40.7463559, 14.5011112 40.7463496, 14.5010794 40.746336)",,SR ex SS18,,,roundabout,
"[22761684, 406492436]","['Via Nolana', 'Via Parrocchia']",tertiary,False,False,105.661,"LINESTRING (14.5002153 40.7512411, 14.5001358 40.7514474, 14.5001161 40.7515003, 14.5000474 40.7516498, 14.4998492 40.7521498)",2,SP358,,,,
22761684,Via Parrocchia,tertiary,False,True,50.931,"LINESTRING (14.5002153 40.7512411, 14.5002496 40.7511598, 14.5003993 40.7508048)",2,SP358,,,,
220174993,Piazzale Giovanni XXIII,residential,False,True,262.66700000000003,"LINESTRING (14.5002153 40.7512411, 14.5000216 40.7512023, 14.4994574 40.7511117, 14.4993464 40.7510884, 14.499295 40.7510719, 14.4992697 40.7510458, 14.4992614 40.7510111, 14.4992795 40.7507388, 14.4992777 40.7506427, 14.4992962 40.750327, 14.4993354 40.7499298, 14.4993613 40.7495197, 14.4993665 40.7494371)",,,,permissive,,
