osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction,access,ref
131724017,False,,Vicolo San Mauro,residential,,True,100.36,"LINESTRING (11.7911193 45.3282358, 11.7917853 45.3274642)",,,,
43549475,True,2,Via Tiberina,residential,,False,128.69899999999998,"LINESTRING (11.7925125 45.3341693, 11.7936501 45.3334552, 11.7937001 45.3333775)",,,,
37301135,True,,Largo Traiano,residential,,False,0.863,"LINESTRING (11.7923373 45.3342653, 11.792348 45.3342672)",,roundabout,,
40926254,True,1,Via Aureliana,residential,,False,209.90000000000003,"LINESTRING (11.7921657 45.3343026, 11.7921634 45.3342131, 11.7921258 45.3340425, 11.7920975 45.3339793, 11.7919138 45.3335609, 11.7916579 45.3329784, 11.7915253 45.3326765, 11.791442 45.3325358, 11.7913973 45.3325059)",,,,
140163952,True,,Largo Traiano,residential,,False,14.987,"LINESTRING (11.7921657 45.3343026, 11.7921998 45.3342789, 11.7922427 45.3342639, 11.7922902 45.3342592, 11.7923373 45.3342653)",,roundabout,,
37301246,False,,Via Giulio Cesare,residential,,True,15.857,"LINESTRING (11.7952769 45.3344517, 11.7951286 45.3343544)",,,,
132513806,True,1,Via Aureliana,residential,,False,198.759,"LINESTRING (11.7915756 45.3324205, 11.7915547 45.3324787, 11.7915528 45.3325392, 11.791613 45.3326999, 11.7917084 45.3329155, 11.7917293 45.3329628, 11.7922009 45.334029, 11.7922386 45.3341098, 11.7922517 45.3341318)",,,,
165581288,True,,,residential,,False,8.76,"LINESTRING (11.7915756 45.3324205, 11.791546 45.3324289, 11.7914978 45.3324317, 11.7914669 45.3324265)",,roundabout,,
131722130,False,,,residential,,True,10.371,"LINESTRING (11.7913973 45.3325059, 11.7914669 45.3324265)",,,,
"[131721057, 140163958]",False,,Via Ottaviana,residential,,"[False, True]",60.193999999999996,"LINESTRING (11.7913973 45.3325059, 11.7913509 45.3325424, 11.791346 45.3325437, 11.791298 45.3325785, 11.7908518 45.3328874)",,,,
123085400,True,,Via Marza,tertiary,,False,16.836,"LINESTRING (11.7968357 45.3324416, 11.7968776 45.3324653, 11.7969061 45.3324975, 11.7969178 45.3325344, 11.7969114 45.332572)",,roundabout,,
"[165581285, 37344762, 140163957]",False,2,Via Marza,"['unclassified', 'residential']",,True,454.14500000000004,"LINESTRING (11.7968357 45.3324416, 11.7968902 45.3323991, 11.7969414 45.3323506, 11.7971251 45.3322031, 11.7979871 45.3315052, 11.7982181 45.3313262, 11.797168 45.329186, 11.7969523 45.3290043, 11.7969297 45.3289879, 11.7968438 45.3289337)",,,,
32075407,False,2,Viale Stazione,tertiary,,True,16.192999999999998,"LINESTRING (11.7870851 45.33068, 11.7871864 45.330654, 11.7872785 45.3306279)",,,,
150748496,False,,,residential,,True,94.75,"LINESTRING (11.7870851 45.33068, 11.7870953 45.3307372, 11.7870989 45.3307578, 11.787107 45.3307936, 11.7869755 45.3308021, 11.7867529 45.3308116, 11.786474 45.3308304, 11.786062 45.3308571)",,,,
150748496,False,,,residential,,False,94.75,"LINESTRING (11.786062 45.3308571, 11.786474 45.3308304, 11.7867529 45.3308116, 11.7869755 45.3308021, 11.787107 45.3307936, 11.7870989 45.3307578, 11.7870953 45.3307372, 11.7870851 45.33068)",,,,
165581285,False,2,Via Marza,residential,,False,85.884,"LINESTRING (11.7958744 45.3279163, 11.7960837 45.3282153, 11.7963982 45.3285947)",,,,
"[131722136, 131722668]",False,2,Via Aureliana,residential,30,False,130.14600000000002,"LINESTRING (11.7909032 45.3311733, 11.7909256 45.3312169, 11.7909462 45.3312667, 11.7911896 45.3318329, 11.7912878 45.3320393, 11.791366 45.3322055, 11.7914033 45.3322462, 11.7914458 45.3322722)",,,,
165581283,True,,Via Aureliana,residential,,False,17.689999999999998,"LINESTRING (11.7909032 45.3311733, 11.790866 45.3311777, 11.7908287 45.3311739, 11.790795 45.331162, 11.7907682 45.3311434, 11.7907509 45.3311198, 11.7907449 45.3310936)",,roundabout,,
116614557,False,2,Via Tiberina,residential,,True,20.688,"LINESTRING (11.7919834 45.3346057, 11.7919693 45.334622, 11.7918222 45.3347531)",,,,
165581287,True,1,Via Tiberina,residential,,False,28.622,"LINESTRING (11.7919834 45.3346057, 11.7919938 45.3345387, 11.7920609 45.3344658, 11.7921366 45.3343774)",,,,
"[140163957, 37344762, 165581285]",False,2,Via Marza,"['residential', 'unclassified']",,False,454.14500000000004,"LINESTRING (11.7968438 45.3289337, 11.7969297 45.3289879, 11.7969523 45.3290043, 11.797168 45.329186, 11.7982181 45.3313262, 11.7979871 45.3315052, 11.7971251 45.3322031, 11.7969414 45.3323506, 11.7968902 45.3323991, 11.7968357 45.3324416)",,,,
165581285,False,2,Via Marza,residential,,True,51.5,"LINESTRING (11.7968438 45.3289337, 11.7966463 45.3288109, 11.7963982 45.3285947)",,,,
972792865,False,,,residential,,False,12.006,"LINESTRING (11.7968438 45.3289337, 11.796803 45.3289656, 11.7967842 45.3289797, 11.7967658 45.3289934, 11.7967417 45.3290143)",,,,
972792865,False,,,residential,,True,12.006,"LINESTRING (11.7967417 45.3290143, 11.7967658 45.3289934, 11.7967842 45.3289797, 11.796803 45.3289656, 11.7968438 45.3289337)",,,,
392067653,False,,,residential,,True,87.868,"LINESTRING (11.7957058 45.3292126, 11.7958924 45.3290098, 11.7962367 45.3286961, 11.7963695 45.3286087, 11.7963982 45.3285947)",4,,,
"[972792866, 972792867]",False,2,,residential,,"[False, True]",71.955,"LINESTRING (11.7963052 45.3294358, 11.7963474 45.3294642, 11.796394 45.3294921, 11.7964295 45.3295351, 11.7964344 45.3295612, 11.7964301 45.3295899, 11.7960748 45.3298748, 11.796024 45.3299455)",,,,
392067651,False,2,Via Aquae Patavinae,residential,,False,116.82400000000001,"LINESTRING (11.796024 45.3299455, 11.7960751 45.3299507, 11.7961192 45.3299771, 11.7962404 45.3300503, 11.796319 45.3301035, 11.7963485 45.3301332, 11.796364 45.33016, 11.7963606 45.3301902, 11.7963371 45.3302298, 11.7962788 45.3302845, 11.7959335 45.3306065, 11.7958067 45.3307201, 11.7957826 45.3307451)",,,,
"[972792866, 972792867]",False,2,,residential,,"[False, True]",71.95500000000001,"LINESTRING (11.796024 45.3299455, 11.7960748 45.3298748, 11.7964301 45.3295899, 11.7964344 45.3295612, 11.7964295 45.3295351, 11.796394 45.3294921, 11.7963474 45.3294642, 11.7963052 45.3294358)",,,,
972792868,False,2,Via Aquae Patavinae,residential,,True,78.51200000000001,"LINESTRING (11.796024 45.3299455, 11.7959686 45.329949, 11.7959192 45.3299703, 11.7958443 45.3300287, 11.7954411 45.3303373, 11.7953887 45.3303795, 11.7953629 45.3304111, 11.7953514 45.3304463)",,,,
392067655,False,2,Via Aquae Patavinae,residential,,False,77.374,"LINESTRING (11.7945686 45.3303814, 11.7946409 45.3303996, 11.7948832 45.3305542, 11.7949626 45.3305998, 11.7950253 45.3306149, 11.7950806 45.3306076, 11.7951212 45.3305926, 11.7952717 45.3304748, 11.7953219 45.3304546, 11.7953514 45.3304463)",,,,
392067654,False,2,Via Aquae Patavinae,residential,,False,47.79,"LINESTRING (11.7953514 45.3304463, 11.795358 45.3304647, 11.7953801 45.3304907, 11.7956821 45.3306799, 11.7957826 45.3307451)",,,,
392067655,False,2,Via Aquae Patavinae,residential,,True,77.37400000000001,"LINESTRING (11.7953514 45.3304463, 11.7953219 45.3304546, 11.7952717 45.3304748, 11.7951212 45.3305926, 11.7950806 45.3306076, 11.7950253 45.3306149, 11.7949626 45.3305998, 11.7948832 45.3305542, 11.7946409 45.3303996, 11.7945686 45.3303814)",,,,
972792868,False,2,Via Aquae Patavinae,residential,,False,78.512,"LINESTRING (11.7953514 45.3304463, 11.7953629 45.3304111, 11.7953887 45.3303795, 11.7954411 45.3303373, 11.7958443 45.3300287, 11.7959192 45.3299703, 11.7959686 45.329949, 11.796024 45.3299455)",,,,
392067651,False,2,Via Aquae Patavinae,residential,,True,116.824,"LINESTRING (11.7957826 45.3307451, 11.7958067 45.3307201, 11.7959335 45.3306065, 11.7962788 45.3302845, 11.7963371 45.3302298, 11.7963606 45.3301902, 11.796364 45.33016, 11.7963485 45.3301332, 11.796319 45.3301035, 11.7962404 45.3300503, 11.7961192 45.3299771, 11.7960751 45.3299507, 11.796024 45.3299455)",,,,
392067654,False,2,Via Aquae Patavinae,residential,,False,164.069,"LINESTRING (11.7957826 45.3307451, 11.7960927 45.3309435, 11.7961356 45.3309959, 11.7961408 45.3310467, 11.7961201 45.3311027, 11.796039 45.3312095, 11.7959112 45.3313586, 11.7958808 45.3313935, 11.7957997 45.331499, 11.7956871 45.3316369, 11.7955756 45.3317773, 11.7954877 45.3318879, 11.7954283 45.3319374, 11.7953744 45.3319602)",,,,
392067654,False,2,Via Aquae Patavinae,residential,,True,47.79,"LINESTRING (11.7957826 45.3307451, 11.7956821 45.3306799, 11.7953801 45.3304907, 11.795358 45.3304647, 11.7953514 45.3304463)",,,,
392067650,False,2,,residential,,False,70.682,"LINESTRING (11.7965865 45.3317502, 11.7961983 45.332214, 11.7961559 45.3322681, 11.7961313 45.3322994)",,,,
392067650,False,2,,residential,,True,70.682,"LINESTRING (11.7961313 45.3322994, 11.7961559 45.3322681, 11.7961983 45.332214, 11.7965865 45.3317502)",,,,
392067652,False,2,,residential,30,False,65.2,"LINESTRING (11.7961313 45.3322994, 11.7955603 45.3320939, 11.7954325 45.3320446, 11.7953906 45.3320299)",,,,
392067652,False,2,,residential,30,True,43.211,"LINESTRING (11.7961313 45.3322994, 11.7965085 45.3324407, 11.7966221 45.332478)",,,,
123085400,True,,Via Marza,tertiary,,False,18.73,"LINESTRING (11.7966221 45.332478, 11.7966587 45.3324514, 11.7967142 45.3324316, 11.7967764 45.3324281, 11.7968357 45.3324416)",,roundabout,,
392067652,False,2,,residential,30,False,43.211,"LINESTRING (11.7966221 45.332478, 11.7965085 45.3324407, 11.7961313 45.3322994)",,,,
40694276,True,,Via San Mauro,tertiary,,False,66.77,"LINESTRING (11.7942609 45.3273162, 11.7947531 45.3273246, 11.7950672 45.3273292, 11.7951147 45.3273274)",,,,
616983609,True,,,residential,,False,28.653,"LINESTRING (11.7942609 45.3273162, 11.7942529 45.3272118, 11.7942411 45.3270589)",,,,
110186747,True,,Via Neroniana,tertiary,,False,21.951,"LINESTRING (11.7951147 45.3273274, 11.7953273 45.3273328, 11.7953952 45.327336)",,,,
110409384,True,,Via Neroniana,tertiary_link,,False,17.942,"LINESTRING (11.7951147 45.3273274, 11.7951529 45.3273078, 11.7951741 45.3272926, 11.7951927 45.3272738, 11.7952054 45.3272477, 11.7952192 45.3271922)",,,,
"[131722136, 131722668]",False,2,Via Aureliana,residential,30,True,130.146,"LINESTRING (11.7914458 45.3322722, 11.7914033 45.3322462, 11.791366 45.3322055, 11.7912878 45.3320393, 11.7911896 45.3318329, 11.7909462 45.3312667, 11.7909256 45.3312169, 11.7909032 45.3311733)",,,,
165581288,True,,,residential,,False,21.878,"LINESTRING (11.7914458 45.3322722, 11.7914555 45.3322634, 11.7914991 45.3322394, 11.7915387 45.3322281, 11.7915923 45.3322295, 11.7916439 45.332247, 11.791665 45.3322827)",,roundabout,,
392067649,True,1,,residential,,False,12.073,"LINESTRING (11.7953906 45.3320299, 11.7953772 45.3320494, 11.7953565 45.3320656, 11.7953302 45.332077, 11.7953005 45.3320829, 11.7952696 45.3320827)",,roundabout,,
392067652,False,2,,residential,30,True,65.2,"LINESTRING (11.7953906 45.3320299, 11.7954325 45.3320446, 11.7955603 45.3320939, 11.7961313 45.3322994)",,,,
37301171,True,,Via Giulio Cesare,residential,,False,5.965,"LINESTRING (11.7938672 45.3334333, 11.7938464 45.3334436, 11.7938226 45.3334499, 11.7937973 45.3334517)",,roundabout,,
37301246,False,,Via Giulio Cesare,residential,,False,142.17800000000003,"LINESTRING (11.7938672 45.3334333, 11.7939333 45.3334859, 11.7950914 45.3343262, 11.7951286 45.3343544)",,,,
37301171,True,,Via Giulio Cesare,residential,,False,8.172,"LINESTRING (11.7937354 45.3333296, 11.7937573 45.3333196, 11.7937821 45.3333139, 11.7938082 45.333313, 11.7938338 45.3333169)",,roundabout,,
37301581,False,,Via Giulio Cesare,residential,,False,33.853,"LINESTRING (11.7937354 45.3333296, 11.7936716 45.3332825, 11.7936001 45.3332342, 11.7934287 45.3331147)",,,,
37301171,True,,Via Giulio Cesare,residential,,False,6.11,"LINESTRING (11.7937001 45.3333775, 11.793704 45.3333656, 11.7937157 45.3333459, 11.7937354 45.3333296)",,roundabout,,
37301148,True,2,Via Tiberina,residential,,False,147.375,"LINESTRING (11.7937973 45.3334517, 11.79373 45.3334849, 11.7926405 45.3341885, 11.7925255 45.334266, 11.792477 45.3343114, 11.7924372 45.3343631)",,,,
37301171,True,,Via Giulio Cesare,residential,,False,12.383999999999999,"LINESTRING (11.7937973 45.3334517, 11.7937618 45.3334463, 11.7937315 45.3334324, 11.7937104 45.3334116, 11.7937001 45.3333775)",,roundabout,,
392067649,True,1,,residential,,False,14.291,"LINESTRING (11.7952696 45.3320827, 11.7952404 45.3320767, 11.7952147 45.3320652, 11.7951944 45.3320492, 11.7951811 45.3320299, 11.7951759 45.3320088, 11.7951791 45.3319875)",,roundabout,,
"[392328136, 972905853]",False,2,Via degli Scavi,residential,30,True,88.15100000000001,"LINESTRING (11.7952696 45.3320827, 11.7952561 45.3321199, 11.7952231 45.3321662, 11.7951681 45.3322234, 11.7950267 45.3323574, 11.7946457 45.3327396)",,,,
392067649,True,1,,residential,,False,8.120000000000001,"LINESTRING (11.7953744 45.3319602, 11.7953903 45.3319818, 11.7953959 45.3320058, 11.7953906 45.3320299)",,roundabout,,
392067654,False,2,Via Aquae Patavinae,residential,,True,164.06900000000002,"LINESTRING (11.7953744 45.3319602, 11.7954283 45.3319374, 11.7954877 45.3318879, 11.7955756 45.3317773, 11.7956871 45.3316369, 11.7957997 45.331499, 11.7958808 45.3313935, 11.7959112 45.3313586, 11.796039 45.3312095, 11.7961201 45.3311027, 11.7961408 45.3310467, 11.7961356 45.3309959, 11.7960927 45.3309435, 11.7957826 45.3307451)",,,,
132513806,True,1,Via Aureliana,residential,,False,16.302,"LINESTRING (11.7922517 45.3341318, 11.7922955 45.3342088, 11.7923373 45.3342653)",,,,
1092981185,True,1,Via Aureliana,residential,,False,21.596,"LINESTRING (11.7922517 45.3341318, 11.7923192 45.3341598, 11.7924151 45.3341787, 11.7925125 45.3341693)",,,,
37301135,True,,Largo Traiano,residential,,False,13.363,"LINESTRING (11.792348 45.3342672, 11.7923773 45.3342804, 11.792409 45.3343032, 11.7924296 45.3343316, 11.7924372 45.3343631)",,roundabout,,
43549475,True,2,Via Tiberina,residential,,False,16.848,"LINESTRING (11.792348 45.3342672, 11.7924327 45.3342165, 11.7925125 45.3341693)",,,,
131714143,False,,Via Flavia,residential,,False,64.218,"LINESTRING (11.7882032 45.3342279, 11.788362 45.334149, 11.7886938 45.3343762, 11.7887777 45.3344337, 11.7888112 45.3344566)",,,,
131714143,False,,Via Flavia,residential,,True,233.214,"LINESTRING (11.7882032 45.3342279, 11.7868948 45.3348761, 11.7865354 45.3351061, 11.7860578 45.3354437, 11.7859375 45.3355287, 11.7859029 45.3355531)",,,,
1211838231,False,,,residential,,False,60.045,"LINESTRING (11.7882032 45.3342279, 11.7881052 45.3341455, 11.7878547 45.3339346, 11.7877107 45.3338135)",,,,
1211838231,False,,,residential,,False,82.541,"LINESTRING (11.7877107 45.3338135, 11.7873372 45.3334912, 11.7875963 45.3333308, 11.7876853 45.3332749)",,,,
1211838231,False,,,residential,,True,60.044999999999995,"LINESTRING (11.7877107 45.3338135, 11.7878547 45.3339346, 11.7881052 45.3341455, 11.7882032 45.3342279)",,,,
1211838232,False,,,residential,,False,119.471,"LINESTRING (11.7877107 45.3338135, 11.7878909 45.3337117, 11.7880772 45.3336064, 11.7883582 45.3334477, 11.788451 45.3334396, 11.7884936 45.333464, 11.7888483 45.3337588)",,,,
131714145,False,,Via Capitolina,residential,,False,86.598,"LINESTRING (11.7892584 45.3340997, 11.7893196 45.3340465, 11.789965 45.3335489, 11.789987 45.3335153)",,,,
131714145,False,,Via Capitolina,residential,,True,52.989,"LINESTRING (11.7892584 45.3340997, 11.7889628 45.3343564, 11.7888112 45.3344566)",,,,
1211838232,False,,,residential,,True,49.644000000000005,"LINESTRING (11.7892584 45.3340997, 11.7892148 45.3340635, 11.7891773 45.3340323, 11.7888483 45.3337588)",,,,
1211838231,False,,,residential,,True,82.541,"LINESTRING (11.7876853 45.3332749, 11.7875963 45.3333308, 11.7873372 45.3334912, 11.7877107 45.3338135)",,,,
131721056,False,,Vicolo Quirinale,residential,,True,82.338,"LINESTRING (11.7888483 45.3337588, 11.788925 45.3337208, 11.7895955 45.3332383)",,,,
1211838232,False,,,residential,,False,49.644000000000005,"LINESTRING (11.7888483 45.3337588, 11.7891773 45.3340323, 11.7892148 45.3340635, 11.7892584 45.3340997)",,,,
1211838232,False,,,residential,,True,119.471,"LINESTRING (11.7888483 45.3337588, 11.7884936 45.333464, 11.788451 45.3334396, 11.7883582 45.3334477, 11.7880772 45.3336064, 11.7878909 45.3337117, 11.7877107 45.3338135)",,,,
