osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,tunnel,junction
40857123,,Ligoninės g.,residential,,False,False,58.143,2,"LINESTRING (24.0449212 54.3977835, 24.0450375 54.3977769, 24.0458152 54.397733)",,
234429114,,Stasio Taškūno g.,residential,,False,False,93.071,,"LINESTRING (24.0449212 54.3977835, 24.0448244 54.3976846, 24.0444228 54.3975342, 24.0440992 54.3974598, 24.0436868 54.397495)",,
27071724,130;220,Pulko g.,primary,50,False,True,17.459,,"LINESTRING (24.044798 54.3926183, 24.0448578 54.3927714)",,
98008907,,Vytauto g.,residential,50,True,False,124.702,2,"LINESTRING (24.044798 54.3926183, 24.0448853 54.3926081, 24.0449661 54.3925841, 24.0450051 54.3925623, 24.0462264 54.3918802)",,
27071724,130;220,Pulko g.,primary,50,False,False,17.459,,"LINESTRING (24.0448578 54.3927714, 24.044798 54.3926183)",,
27071724,130;220,Pulko g.,primary,50,False,True,115.81200000000001,,"LINESTRING (24.0448578 54.3927714, 24.0449286 54.3929525, 24.0452041 54.3936863, 24.0452421 54.3937886)",,
933890360,,Vytauto g.,residential,50,False,True,14.758,,"LINESTRING (24.046649 54.3918281, 24.0464886 54.3917338)",,
98008963,,Vytauto g.,residential,50,True,False,157.52100000000002,2,"LINESTRING (24.046649 54.3918281, 24.0450802 54.3927099, 24.0450393 54.3927329, 24.0449551 54.3927604, 24.0448578 54.3927714)",,
933890360,,Vytauto g.,residential,50,False,False,14.758,,"LINESTRING (24.0464886 54.3917338, 24.046649 54.3918281)",,
938333818,,Birutės g.,residential,50,False,False,9.335,2,"LINESTRING (24.0500032 54.3920688, 24.0498804 54.3921128)",,
938333818,,Birutės g.,residential,50,False,True,13.281,2,"LINESTRING (24.0500032 54.3920688, 24.0501779 54.3920062)",,
62281021,,Suvalkų g.,residential,50,False,False,114.228,,"LINESTRING (24.040353 54.394777, 24.0404569 54.3943974, 24.0405956 54.3938907, 24.0406293 54.3937624)",,
62281021,,Suvalkų g.,residential,50,False,True,117.44100000000002,,"LINESTRING (24.040353 54.394777, 24.0403309 54.3948576, 24.040056 54.3957618, 24.0400388 54.3958172)",,
"[442405250, 442405251, 98034398]",,Senoji g.,residential,,False,True,175.382,,"LINESTRING (24.040353 54.394777, 24.0420561 54.3958239, 24.0421243 54.3958663, 24.0422144 54.395923)",building_passage,
41032887,,S. Dariaus ir S. Girėno g.,residential,,False,False,162.179,,"LINESTRING (24.0495218 54.393556, 24.0496268 54.3931361, 24.0496597 54.3929757, 24.0498094 54.3923314, 24.0498804 54.3921128)",,
"[1268387067, 1268387068]",,S. Dariaus ir S. Girėno g.,unclassified,50,False,False,193.921,,"LINESTRING (24.0492964 54.3944632, 24.0491374 54.3950846, 24.0491005 54.3952415, 24.0490541 54.3954386, 24.0489815 54.3957473, 24.0489004 54.3960923, 24.0488773 54.39619)",,
