osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge
67728591,A. Baranausko g.,residential,False,False,116.203,,,"LINESTRING (25.6076556 55.5010725, 25.6087785 55.5012138, 25.6092981 55.5012781, 25.6094573 55.5012978)",,
1152450303,J. Basanavičiaus g.,primary,False,False,45.963,2,A6,"LINESTRING (25.6056187 55.4992454, 25.6063066 55.4993834)",50,
66948112,Ugniagesių g.,residential,False,False,160.245,,,"LINESTRING (25.6056187 55.4992454, 25.6057701 55.4990518, 25.6058049 55.4990017, 25.605825 55.4989443, 25.6058224 55.4988179, 25.6058044 55.4987721, 25.6056822 55.4986324, 25.6056668 55.4986006, 25.6056775 55.4985604, 25.6056955 55.4985278, 25.6060356 55.498195, 25.6061147 55.4981456, 25.6061898 55.4981129, 25.6062247 55.4980863, 25.6062488 55.4980461, 25.6062803 55.4979482)",,
1152450303,J. Basanavičiaus g.,primary,False,True,73.328,2,A6,"LINESTRING (25.6056187 55.4992454, 25.6047796 55.499075, 25.6046131 55.499042, 25.6045221 55.4990239)",50,
67740587,Tauragnų g.,unclassified,False,True,48.771,,,"LINESTRING (25.6062803 55.4979482, 25.6070531 55.4979757)",50,
66948112,Ugniagesių g.,residential,False,True,160.245,,,"LINESTRING (25.6062803 55.4979482, 25.6062488 55.4980461, 25.6062247 55.4980863, 25.6061898 55.4981129, 25.6061147 55.4981456, 25.6060356 55.498195, 25.6056955 55.4985278, 25.6056775 55.4985604, 25.6056668 55.4986006, 25.6056822 55.4986324, 25.6058044 55.4987721, 25.6058224 55.4988179, 25.605825 55.4989443, 25.6058049 55.4990017, 25.6057701 55.4990518, 25.6056187 55.4992454)",,
67740587,Tauragnų g.,unclassified,False,False,97.86599999999999,,,"LINESTRING (25.6062803 55.4979482, 25.6054388 55.4978926, 25.6051853 55.4978607, 25.6048849 55.4978265, 25.6047445 55.4978234)",50,
1152450302,J. Basanavičiaus g.,primary,False,True,55.094,2,A6,"LINESTRING (25.610187 55.5001653, 25.6096485 55.5000516, 25.609366 55.4999943)",50,
23839050,P. Lukšio g.,residential,False,False,38.512,,,"LINESTRING (25.5996147 55.4959433, 25.5994516 55.4956095)",,
23839050,P. Lukšio g.,residential,False,True,17.474,,,"LINESTRING (25.5996147 55.4959433, 25.5996303 55.4961002)",,
70912508,Žydų g.,residential,False,False,41.652,,,"LINESTRING (25.5996147 55.4959433, 25.6000075 55.4958557, 25.6002305 55.4958068)",,
73168693,Žemaitės g.,residential,False,True,41.859,,,"LINESTRING (25.5993723 55.501213, 25.5987481 55.5010837)",,
23839050,P. Lukšio g.,residential,False,False,17.474,,,"LINESTRING (25.5996303 55.4961002, 25.5996147 55.4959433)",,
163631513,Žydų g.,residential,False,True,86.987,,,"LINESTRING (25.5996303 55.4961002, 25.5982986 55.4963074)",,
23839050,P. Lukšio g.,residential,False,True,78.068,,,"LINESTRING (25.5996303 55.4961002, 25.5997811 55.4965549, 25.5998592 55.4967902)",,
5218505,Sodo g.,residential,False,False,52.423,,,"LINESTRING (25.5982986 55.4963074, 25.5981354 55.4958451)",,
5218505,Sodo g.,residential,False,True,75.558,,,"LINESTRING (25.5982986 55.4963074, 25.5985322 55.4969739)",,
163631513,Žydų g.,residential,False,False,86.987,,,"LINESTRING (25.5982986 55.4963074, 25.5996303 55.4961002)",,
519116169,S. Dariaus ir S. Girėno g.,residential,True,False,4.525,,,"LINESTRING (25.6065209 55.4969709, 25.6065309 55.4970112)",40,
176376536,S. Dariaus ir S. Girėno g.,residential,False,True,18.707,,,"LINESTRING (25.6065209 55.4969709, 25.6065024 55.4968396, 25.6064972 55.4968032)",50,yes
23926942,Žalgirio g.,residential,False,False,112.026,,,"LINESTRING (25.6046493 55.4964868, 25.6045188 55.4965192, 25.6043847 55.4965716, 25.6041741 55.4966794, 25.6036176 55.4969279, 25.6033815 55.4970456, 25.6032702 55.4971155)",,
418972528,K. Donelaičio g.,residential,False,False,87.445,3,,"LINESTRING (25.5955227 55.4980824, 25.5954883 55.4981263, 25.5952558 55.4984724, 25.5950851 55.4987301, 25.5950275 55.498817)",,
1152450271,K. Donelaičio g.,residential,True,False,89.632,3,,"LINESTRING (25.5955227 55.4980824, 25.5956522 55.4978119, 25.5958345 55.4975224, 25.5959141 55.4974132, 25.5959817 55.4973205)",,
67740587,Tauragnų g.,unclassified,False,False,18.026,,,"LINESTRING (25.6073386 55.497987, 25.6070531 55.4979757)",50,
299815295,S. Dariaus ir S. Girėno g.,residential,True,False,27.203,,,"LINESTRING (25.6073386 55.497987, 25.6072329 55.4982242)",50,
"[1152450293, 176376534]",S. Dariaus ir S. Girėno g.,residential,True,False,242.25099999999998,"['1', '2']",,"LINESTRING (25.6072329 55.4982242, 25.6074227 55.4985094, 25.6079434 55.4989784, 25.6080898 55.4990843, 25.6084335 55.4992759, 25.6088968 55.4995211, 25.6090839 55.4996466, 25.6092073 55.4997431, 25.6092945 55.4998282, 25.6093444 55.499926, 25.609366 55.4999943)",50,
1152450263,J. Basanavičiaus g.,primary,False,False,11.475,3,A6,"LINESTRING (25.5959817 55.4973205, 25.5961534 55.497355)",50,
379769754,J. Basanavičiaus g.,primary,False,True,38.441,3,A6,"LINESTRING (25.5959817 55.4973205, 25.5958447 55.4972929, 25.5954099 55.4971997)",50,
1152450274,Kauno g.,primary,True,False,27.337,1,,"LINESTRING (25.5959817 55.4973205, 25.5960712 55.4972101, 25.596114 55.4971697, 25.5962386 55.4971383)",,
1152450274,Kauno g.,primary,True,False,15.537,1,,"LINESTRING (25.5962386 55.4971383, 25.596485 55.4971317)",,
