osmid,oneway,highway,reversed,length,junction,geometry,ref,name
373996131,False,residential,True,43.773,,"LINESTRING (94.9183707 20.1531479, 94.9183632 20.1535415)",,
373996201,False,residential,False,84.767,,"LINESTRING (94.9183707 20.1531479, 94.9191697 20.153284)",,
373996201,False,residential,True,162.124,,"LINESTRING (94.9183707 20.1531479, 94.9168364 20.1529217)",,
106654754,False,unclassified,False,52.301,,"LINESTRING (94.9191697 20.153284, 94.9188149 20.1536161)",,
106654754,False,unclassified,True,58.453,,"LINESTRING (94.9191697 20.153284, 94.9195662 20.1529128)",,
373996201,False,residential,True,84.767,,"LINESTRING (94.9191697 20.153284, 94.9183707 20.1531479)",,
373996181,False,residential,False,141.047,,"LINESTRING (94.9170309 20.1533301, 94.9183632 20.1535415)",,
111834174,False,tertiary,False,52.218,,"LINESTRING (94.9170309 20.1533301, 94.9169034 20.1531336, 94.916797 20.1529159)",,ကမ်းနားလမ်း
373996131,False,residential,False,43.773,,"LINESTRING (94.9183632 20.1535415, 94.9183707 20.1531479)",,
373996181,False,residential,False,47.876,,"LINESTRING (94.9183632 20.1535415, 94.9188149 20.1536161)",,
373996181,False,residential,True,141.047,,"LINESTRING (94.9183632 20.1535415, 94.9170309 20.1533301)",,
106654754,False,unclassified,True,52.301,,"LINESTRING (94.9188149 20.1536161, 94.9191697 20.153284)",,
373996181,False,residential,True,47.876,,"LINESTRING (94.9188149 20.1536161, 94.9183632 20.1535415)",,
373996123,False,residential,True,113.561,,"LINESTRING (94.9185749 20.1448876, 94.9182381 20.1458587)",,
1075645406,False,residential,False,76.873,,"LINESTRING (94.9185749 20.1448876, 94.9192699 20.1451161)",,
1075645406,False,residential,True,31.412,,"LINESTRING (94.9185749 20.1448876, 94.9182889 20.1447998)",,
373996123,False,residential,False,113.561,,"LINESTRING (94.9182381 20.1458587, 94.9185749 20.1448876)",,
373996123,False,residential,True,63.834,,"LINESTRING (94.9182381 20.1458587, 94.9180542 20.1464062)",,
373996190,False,residential,False,82.605,,"LINESTRING (94.9182381 20.1458587, 94.9190088 20.1460271)",,
373996190,False,residential,True,37.576,,"LINESTRING (94.9182381 20.1458587, 94.9178933 20.1457617)",,
106783112,False,residential,False,35.97,,"LINESTRING (94.9202294 20.1464206, 94.9201271 20.1467295)",,
106783112,False,residential,True,17.948,,"LINESTRING (94.9202294 20.1464206, 94.9202788 20.146266)",,
375091891,False,residential,False,251.308,,"LINESTRING (94.9202294 20.1464206, 94.9206763 20.1465047, 94.9211037 20.1465355, 94.9215789 20.1465243, 94.9226041 20.1467264)",,
373996123,False,residential,False,63.834,,"LINESTRING (94.9180542 20.1464062, 94.9182381 20.1458587)",,
373996123,False,residential,True,60.757,,"LINESTRING (94.9180542 20.1464062, 94.9178745 20.1469259)",,
373996170,False,residential,False,86.221,,"LINESTRING (94.9180542 20.1464062, 94.9188711 20.1465206)",,
375091891,False,residential,True,251.308,,"LINESTRING (94.9226041 20.1467264, 94.9215789 20.1465243, 94.9211037 20.1465355, 94.9206763 20.1465047, 94.9202294 20.1464206)",,
106783110,False,residential,False,89.987,,"LINESTRING (94.9178745 20.1469259, 94.9187126 20.1471152)",,
106783110,False,residential,True,36.798,,"LINESTRING (94.9178745 20.1469259, 94.9175312 20.1468508)",,
373996123,False,residential,False,60.757,,"LINESTRING (94.9178745 20.1469259, 94.9180542 20.1464062)",,
373996123,False,residential,True,160.305,,"LINESTRING (94.9178745 20.1469259, 94.9176907 20.1477389, 94.9175874 20.1483417)",,
375091889,False,residential,True,168.487,,"LINESTRING (94.9216118 20.1471697, 94.9211472 20.14706, 94.9209174 20.1470396, 94.9207699 20.1470472, 94.9205741 20.1470749, 94.9203783 20.1470799, 94.9200179 20.1470434)",,
375091884,False,residential,True,141.552,,"LINESTRING (94.9224995 20.1472567, 94.9221918 20.1484965)",,
106783096,False,tertiary,False,129.694,,"LINESTRING (94.92095 20.1484605, 94.9221918 20.1484965)",,Pyi Taw Thar Road
106783096,False,tertiary,True,106.926,,"LINESTRING (94.92095 20.1484605, 94.9199262 20.1484307)",,Pyi Taw Thar Road
375091890,False,residential,True,172.303,,"LINESTRING (94.92095 20.1484605, 94.9209416 20.148725, 94.9209043 20.1489576, 94.9208528 20.1492786, 94.9208507 20.1500037)",,
106783096,False,tertiary,False,158.352,,"LINESTRING (94.9221918 20.1484965, 94.923708 20.1485406)",,Pyi Taw Thar Road
106783096,False,tertiary,True,129.694,,"LINESTRING (94.9221918 20.1484965, 94.92095 20.1484605)",,Pyi Taw Thar Road
375091884,False,residential,False,141.552,,"LINESTRING (94.9221918 20.1484965, 94.9224995 20.1472567)",,
111827770,False,residential,True,79.019,,"LINESTRING (94.9208507 20.1500037, 94.920094 20.149985)",,
111827770,False,residential,False,136.664,,"LINESTRING (94.9208507 20.1500037, 94.9218902 20.1500294, 94.9221585 20.1500514)",,
375091890,False,residential,False,172.303,,"LINESTRING (94.9208507 20.1500037, 94.9208528 20.1492786, 94.9209043 20.1489576, 94.9209416 20.148725, 94.92095 20.1484605)",,
111827770,False,residential,False,123.658,,"LINESTRING (94.9221585 20.1500514, 94.9233386 20.1501481)",,
375091882,False,residential,True,146.61,,"LINESTRING (94.9221585 20.1500514, 94.9220281 20.1513642)",,
111827770,False,residential,True,136.664,,"LINESTRING (94.9221585 20.1500514, 94.9218902 20.1500294, 94.9208507 20.1500037)",,
106783100,False,residential,False,105.249,,"LINESTRING (94.9220281 20.1513642, 94.9230359 20.1513924)",,
375091882,False,residential,False,146.61,,"LINESTRING (94.9220281 20.1513642, 94.9221585 20.1500514)",,
106783100,False,residential,True,120.82499999999999,,"LINESTRING (94.9220281 20.1513642, 94.9213001 20.1513438, 94.9208754 20.1512861)",,
482224280,False,primary,False,40.888,,"LINESTRING (94.9237127 20.1534271, 94.9234043 20.1532004)",2,Nat Mauk Road
323823472,False,tertiary,True,114.542,,"LINESTRING (94.9222381 20.1535984, 94.9223366 20.1531588, 94.9226797 20.1526754)",,Theingar Street
373996123,False,residential,False,47.852,,"LINESTRING (94.9168364 20.1529217, 94.9168934 20.1524947)",,
373996201,False,residential,False,162.124,,"LINESTRING (94.9168364 20.1529217, 94.9183707 20.1531479)",,
373996201,False,residential,True,4.163,,"LINESTRING (94.9168364 20.1529217, 94.916797 20.1529159)",,
