osmid,lanes,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,name,width
195255984,2,tertiary,False,True,103.821,,,"LINESTRING (98.966482 19.3682314, 98.966941 19.3681152, 98.9672256 19.368011, 98.9674223 19.3679439)",,ซอย 12 หมู่ 7 อินทาราม,
991510357,,residential,False,True,128.792,,,"LINESTRING (98.966482 19.3682314, 98.9663773 19.3677655, 98.9662412 19.3670957)",,,
195255984,2,tertiary,False,False,27.633,,,"LINESTRING (98.9676675 19.3678531, 98.9674223 19.3679439)",,ซอย 12 หมู่ 7 อินทาราม,
194071021,,residential,False,False,78.738,,,"LINESTRING (98.9676675 19.3678531, 98.9678494 19.36828, 98.9678677 19.3685274)",,,
"[195255984, 194068251, 195255988]",2,tertiary,False,True,190.08599999999998,,,"LINESTRING (98.9676675 19.3678531, 98.9685872 19.367487, 98.9691855 19.3671967, 98.9693152 19.3671445)",yes,ซอย 12 หมู่ 7 อินทาราม,
194068844,,residential,False,False,100.406,,,"LINESTRING (98.9700013 19.3652821, 98.9699893 19.366185)",,,
194068838,,residential,False,False,106.704,,,"LINESTRING (98.9704117 19.3652096, 98.9703962 19.3661691)",,,
194068251,,tertiary,False,False,11.511,,,"LINESTRING (98.9694122 19.3670961, 98.9693152 19.3671445)",,,
991510392,,residential,False,True,100.743,,,"LINESTRING (98.9694122 19.3670961, 98.9693899 19.3665407, 98.9693721 19.3661909)",,,
194068844,,residential,False,True,100.406,,,"LINESTRING (98.9699893 19.366185, 98.9700013 19.3652821)",,,
194068849,,residential,False,False,64.75,,,"LINESTRING (98.9699893 19.366185, 98.9693721 19.3661909)",,,
194068849,,residential,False,True,42.722,,,"LINESTRING (98.9699893 19.366185, 98.9703962 19.3661691)",,,
194068849,,residential,False,True,64.75,,,"LINESTRING (98.9693721 19.3661909, 98.9699893 19.366185)",,,
991510392,,residential,False,False,100.743,,,"LINESTRING (98.9693721 19.3661909, 98.9693899 19.3665407, 98.9694122 19.3670961)",,,
194068838,,residential,False,True,106.704,,,"LINESTRING (98.9703962 19.3661691, 98.9704117 19.3652096)",,,
194068849,,residential,False,False,42.722,,,"LINESTRING (98.9703962 19.3661691, 98.9699893 19.366185)",,,
194068251,,tertiary,False,True,11.511,,,"LINESTRING (98.9693152 19.3671445, 98.9694122 19.3670961)",,,
"[195255984, 194068251, 195255988]",2,tertiary,False,False,190.086,,,"LINESTRING (98.9693152 19.3671445, 98.9691855 19.3671967, 98.9685872 19.367487, 98.9676675 19.3678531)",yes,ซอย 12 หมู่ 7 อินทาราม,
194068845,,residential,False,False,23.77,,,"LINESTRING (98.9667519 19.3689465, 98.9668196 19.3691505)",,,
194071021,,residential,False,True,67.192,,,"LINESTRING (98.9667519 19.3689465, 98.9673881 19.3688764)",,,
991510357,,residential,False,True,84.406,,,"LINESTRING (98.9667519 19.3689465, 98.966482 19.3682314)",,,
991510358,,residential,False,False,53.405,,,"LINESTRING (98.9667519 19.3689465, 98.9662441 19.3689807)",,,
194068845,,residential,False,True,23.77,,,"LINESTRING (98.9668196 19.3691505, 98.9667519 19.3689465)",,,
194071013,,residential,False,True,86.26,,,"LINESTRING (98.9668196 19.3691505, 98.9669732 19.3699126)",,,
194068845,,residential,False,False,294.496,,,"LINESTRING (98.9668196 19.3691505, 98.9663855 19.3693453, 98.9661434 19.3696118, 98.9662823 19.369861, 98.96645 19.3701396, 98.9661634 19.3702614, 98.9657928 19.3703401, 98.9651774 19.3704277)",,,
194071021,,residential,False,False,67.192,,,"LINESTRING (98.9673881 19.3688764, 98.9667519 19.3689465)",,,
194071021,,residential,False,True,70.294,,,"LINESTRING (98.9673881 19.3688764, 98.9677484 19.3687778, 98.9678301 19.3686616, 98.9678677 19.3685274)",,,
194071038,,residential,False,False,114.725,,,"LINESTRING (98.9673881 19.3688764, 98.967364 19.3686173, 98.9675008 19.3685756, 98.9674223 19.3679439)",,,
194071038,,residential,False,True,42.166,,,"LINESTRING (98.9673881 19.3688764, 98.9674503 19.3690624, 98.9675291 19.3692309)",,,
195255984,2,tertiary,False,True,27.633,,,"LINESTRING (98.9674223 19.3679439, 98.9676675 19.3678531)",,ซอย 12 หมู่ 7 อินทาราม,
194071038,,residential,False,True,114.725,,,"LINESTRING (98.9674223 19.3679439, 98.9675008 19.3685756, 98.967364 19.3686173, 98.9673881 19.3688764)",,,
195255984,2,tertiary,False,False,103.821,,,"LINESTRING (98.9674223 19.3679439, 98.9672256 19.368011, 98.966941 19.3681152, 98.966482 19.3682314)",,ซอย 12 หมู่ 7 อินทาราม,
194071013,,residential,False,False,86.26,,,"LINESTRING (98.9669732 19.3699126, 98.9668196 19.3691505)",,,
991510358,,residential,False,True,53.405,,,"LINESTRING (98.9662441 19.3689807, 98.9667519 19.3689465)",,,
194071021,,residential,False,False,70.294,,,"LINESTRING (98.9678677 19.3685274, 98.9678301 19.3686616, 98.9677484 19.3687778, 98.9673881 19.3688764)",,,
194071021,,residential,False,True,78.738,,,"LINESTRING (98.9678677 19.3685274, 98.9678494 19.36828, 98.9676675 19.3678531)",,,
194071027,,residential,False,True,71.718,,,"LINESTRING (98.9678677 19.3685274, 98.9680679 19.3684929, 98.9684013 19.368488, 98.9685454 19.368462)",,,
194068842,,unclassified,False,False,144.714,,,"LINESTRING (98.9662412 19.3670957, 98.9660105 19.3670603, 98.9655277 19.3670552, 98.96523 19.3670401, 98.9648652 19.3670426)",,,
194068842,,unclassified,False,True,270.552,,,"LINESTRING (98.9662412 19.3670957, 98.966504 19.3670299, 98.966724 19.3669692, 98.9668366 19.3669414, 98.9669117 19.3668731, 98.9669648 19.3667937, 98.9670596 19.3666548, 98.9671639 19.3664859, 98.967526 19.3661721, 98.9676976 19.3659621, 98.9677998 19.3657645, 98.9678212 19.3656178, 98.9677674 19.3654237)",,,
991510357,,residential,False,False,128.792,,,"LINESTRING (98.9662412 19.3670957, 98.9663773 19.3677655, 98.966482 19.3682314)",,,
857178908,2,residential,False,False,54.078,,,"LINESTRING (98.9651193 19.3691709, 98.9656347 19.3691607)",,,
1128472057,2,secondary,False,False,139.883,1359,50,"LINESTRING (98.9651193 19.3691709, 98.9651774 19.3704277)",,,
1128472057,2,secondary,False,True,75.771,1359,50,"LINESTRING (98.9651193 19.3691709, 98.9650679 19.3684912)",,,
194068842,,unclassified,False,False,270.552,,,"LINESTRING (98.9677674 19.3654237, 98.9678212 19.3656178, 98.9677998 19.3657645, 98.9676976 19.3659621, 98.967526 19.3661721, 98.9671639 19.3664859, 98.9670596 19.3666548, 98.9669648 19.3667937, 98.9669117 19.3668731, 98.9668366 19.3669414, 98.966724 19.3669692, 98.966504 19.3670299, 98.9662412 19.3670957)",,,
857178908,2,residential,False,True,16.811,,,"LINESTRING (98.9657949 19.3691566, 98.9656347 19.3691607)",,,
194071027,,residential,False,False,71.718,,,"LINESTRING (98.9685454 19.368462, 98.9684013 19.368488, 98.9680679 19.3684929, 98.9678677 19.3685274)",,,
194071038,,residential,False,False,42.166,,,"LINESTRING (98.9675291 19.3692309, 98.9674503 19.3690624, 98.9673881 19.3688764)",,,
86393395,1,unclassified,False,False,6.753,,,"LINESTRING (98.9619795 19.3674505, 98.9619952 19.3675094)",,,
86393395,1,unclassified,False,True,57.924,,,"LINESTRING (98.9619795 19.3674505, 98.9618453 19.3669452)",,,
194060209,,residential,False,True,196.76,,,"LINESTRING (98.9622284 19.3737863, 98.9632136 19.3737823, 98.9639132 19.373753, 98.9640945 19.3738073)",,,
367141127,1,residential,False,False,155.77,,,"LINESTRING (98.9622284 19.3737863, 98.9621644 19.3726895, 98.9621557 19.3723872)",,,
367141127,1,residential,False,True,155.77,,,"LINESTRING (98.9621557 19.3723872, 98.9621644 19.3726895, 98.9622284 19.3737863)",,,
446681323,,residential,False,True,62.989,,,"LINESTRING (98.9665745 19.3729328, 98.9660078 19.3731201)",,ซอย16 หมู่7,
86393415,,unclassified,False,False,132.922,,,"LINESTRING (98.9641799 19.3673715, 98.9640056 19.3672539, 98.9638916 19.3672185, 98.9638057 19.3672121, 98.9636381 19.3672678, 98.9634798 19.3673349, 98.9632639 19.367388, 98.9629957 19.3674323)",,,
86393415,,unclassified,False,True,78.59299999999999,,,"LINESTRING (98.9641799 19.3673715, 98.9642295 19.3674032, 98.9643113 19.3674247, 98.9646359 19.3674044, 98.9649148 19.3673956)",,,
555786356,,residential,False,False,96.318,,,"LINESTRING (98.9641799 19.3673715, 98.9640642 19.3677008, 98.963931 19.3677605, 98.9639439 19.3679087, 98.9639609 19.3681396)",,,
555786356,,residential,False,True,96.318,,,"LINESTRING (98.9639609 19.3681396, 98.9639439 19.3679087, 98.963931 19.3677605, 98.9640642 19.3677008, 98.9641799 19.3673715)",,,
1017027388,1,residential,False,False,110.697,,,"LINESTRING (98.9639609 19.3681396, 98.9646176 19.368091, 98.9650125 19.3680572)",,,
1017027388,1,residential,False,True,168.344,,,"LINESTRING (98.9639609 19.3681396, 98.9637322 19.3681431, 98.9629891 19.3681608, 98.962644 19.3682231, 98.9623864 19.3683298)",,,
"[991520138, 555786388]",1,residential,False,False,131.866,,,"LINESTRING (98.9628345 19.370673, 98.9631437 19.3706787, 98.9632923 19.3706819, 98.9634011 19.3706902, 98.9636203 19.3706983, 98.9637425 19.3706675, 98.9638091 19.3705859, 98.9640394 19.3705418)",,,
195255984,2,tertiary,False,False,46.254,,,"LINESTRING (98.9655003 19.3684098, 98.9650679 19.3684912)",,ซอย 12 หมู่ 7 อินทาราม,
195255984,2,tertiary,False,True,104.876,,,"LINESTRING (98.9655003 19.3684098, 98.966482 19.3682314)",,ซอย 12 หมู่ 7 อินทาราม,
555794916,1,residential,False,False,84.678,,,"LINESTRING (98.9655003 19.3684098, 98.9656347 19.3691607)",,,
555794916,1,residential,False,True,84.678,,,"LINESTRING (98.9656347 19.3691607, 98.9655003 19.3684098)",,,
857178908,2,residential,False,False,16.811,,,"LINESTRING (98.9656347 19.3691607, 98.9657949 19.3691566)",,,
857178908,2,residential,False,True,54.078,,,"LINESTRING (98.9656347 19.3691607, 98.9651193 19.3691709)",,,
857178909,1,residential,False,True,17.43,,,"LINESTRING (98.9656347 19.3691607, 98.965639 19.3693174)",,,4
804013026,,residential,False,False,70.643,,,"LINESTRING (98.9654767 19.3739935, 98.9653909 19.3737886, 98.9652652 19.3733909)",,,
804013033,1,residential,False,True,157.872,,,"LINESTRING (98.9613891 19.3703448, 98.9625236 19.3701803, 98.9628696 19.3700968)",,,
804013033,1,residential,False,False,29.362,,,"LINESTRING (98.9631432 19.3700411, 98.9628696 19.3700968)",,,
804013033,1,residential,False,True,29.362,,,"LINESTRING (98.9628696 19.3700968, 98.9631432 19.3700411)",,,
804013034,1,residential,False,True,51.727,,,"LINESTRING (98.9628696 19.3700968, 98.962757 19.3696439)",,,
804013033,1,residential,False,False,157.872,,,"LINESTRING (98.9628696 19.3700968, 98.9625236 19.3701803, 98.9613891 19.3703448)",,,
194068248,,residential,False,True,37.546,,,"LINESTRING (98.962757 19.3696439, 98.9624012 19.3696806)",,,
804013034,1,residential,False,False,51.727,,,"LINESTRING (98.962757 19.3696439, 98.9628696 19.3700968)",,,
194068248,,residential,False,False,119.49799999999999,,,"LINESTRING (98.962757 19.3696439, 98.9633608 19.3695386, 98.9638859 19.3695417)",,,
857178909,1,residential,False,False,17.43,,,"LINESTRING (98.965639 19.3693174, 98.9656347 19.3691607)",,,4
964507278,,residential,False,True,104.01299999999998,,,"LINESTRING (98.9616747 19.3699462, 98.96166 19.3697615, 98.9616854 19.3697096, 98.9616989 19.3696976, 98.961716 19.36969, 98.9617404 19.3696869, 98.961782 19.3696843, 98.9619108 19.3696856, 98.9621052 19.3697122, 98.962187 19.3697236, 98.9622742 19.3697185, 98.962364 19.3697033, 98.9624012 19.3696806)",,,
