osmid,oneway,name,highway,reversed,length,geometry,bridge,lanes,ref,junction
"[90345713, 90345701]",False,ถนนดีบุก,residential,False,221.141,"LINESTRING (98.3911694 7.8860785, 98.3913923 7.886103, 98.3914605 7.8861085, 98.3916681 7.886138, 98.39194 7.8861374, 98.3922314 7.8861192, 98.3922871 7.8861139, 98.392375 7.8861038, 98.3926892 7.8860673, 98.3931181 7.8859987, 98.3931637 7.8859914)",yes,,,
"[55932234, 90345701]",False,ถนนดีบุก,residential,True,70.91400000000002,"LINESTRING (98.3911694 7.8860785, 98.3910982 7.886072, 98.3906 7.8859557, 98.3905408 7.8859434)",yes,3,,
745180160,False,,residential,False,67.63,"LINESTRING (98.3911694 7.8860785, 98.3911879 7.8857831, 98.3911741 7.8857122, 98.391144 7.8856138, 98.3911233 7.8855612, 98.391084 7.8855406, 98.391047 7.8855383)",,,,
745180160,False,,residential,True,67.63,"LINESTRING (98.391047 7.8855383, 98.391084 7.8855406, 98.3911233 7.8855612, 98.391144 7.8856138, 98.3911741 7.8857122, 98.3911879 7.8857831, 98.3911694 7.8860785)",,,,
126735133,False,พังงา ซอย 2,residential,True,275.842,"LINESTRING (98.3930538 7.8809541, 98.3930625 7.8810159, 98.3931346 7.8815423, 98.3933926 7.883412)",,,,
959121529,False,,residential,True,51.882999999999996,"LINESTRING (98.3917791 7.8842802, 98.3918625 7.8842785, 98.3919286 7.8842818, 98.3919561 7.8842871, 98.3919735 7.8842948, 98.3919822 7.8843071, 98.3919876 7.884329, 98.3920026 7.8845197, 98.392006 7.8845625)",,,,
23286934,False,ถนนถลาง,residential,False,28.334,"LINESTRING (98.392006 7.8845625, 98.3917501 7.8845885)",,,,
23286934,False,ถนนถลาง,residential,True,102.14599999999999,"LINESTRING (98.392006 7.8845625, 98.3924449 7.884524, 98.3927393 7.88449, 98.3929284 7.8844682)",,,,
959121529,False,,residential,False,51.883,"LINESTRING (98.392006 7.8845625, 98.3920026 7.8845197, 98.3919876 7.884329, 98.3919822 7.8843071, 98.3919735 7.8842948, 98.3919561 7.8842871, 98.3919286 7.8842818, 98.3918625 7.8842785, 98.3917791 7.8842802)",,,,
959121530,False,,residential,True,37.763999999999996,"LINESTRING (98.3917093 7.8842513, 98.3917449 7.8845454, 98.3917501 7.8845885)",,,,
23286934,False,ถนนถลาง,residential,True,28.334,"LINESTRING (98.3917501 7.8845885, 98.392006 7.8845625)",,,,
"[90345720, 90345700, 23286934]",False,ถนนถลาง,residential,False,103.62300000000002,"LINESTRING (98.3917501 7.8845885, 98.3913427 7.884631, 98.3912199 7.8846447, 98.3910546 7.8846505, 98.3908939 7.8846589, 98.3908127 7.8846615)",yes,,,
959121530,False,,residential,False,37.763999999999996,"LINESTRING (98.3917501 7.8845885, 98.3917449 7.8845454, 98.3917093 7.8842513)",,,,
753631717,False,ถนนเยาวราช,secondary,False,71.443,"LINESTRING (98.3866147 7.8889031, 98.3866378 7.8888691, 98.386643 7.8888614, 98.3869775 7.8883705)",,,,
959125590,False,,residential,True,33.116,"LINESTRING (98.3866147 7.8889031, 98.3865427 7.8888503, 98.3864804 7.8888097, 98.3863684 7.8887324)",,,,
959125590,False,,residential,False,33.116,"LINESTRING (98.3863684 7.8887324, 98.3864804 7.8888097, 98.3865427 7.8888503, 98.3866147 7.8889031)",,,,
"[959643851, 959643852, 959123351]",False,,residential,True,132.159,"LINESTRING (98.3935454 7.8845869, 98.3934058 7.8838128, 98.3933923 7.8837216, 98.3933454 7.8834151)",yes,,,
959123912,False,,residential,True,72.60099999999998,"LINESTRING (98.3856392 7.8859161, 98.3856636 7.8860685, 98.3856643 7.8860885, 98.3856593 7.8861101, 98.3856516 7.8861323, 98.3856428 7.8861496, 98.3856261 7.8861835, 98.3856138 7.8862133, 98.385608 7.8862368, 98.3856059 7.8862495, 98.3856053 7.8862587, 98.3856046 7.8862884, 98.3856006 7.8863376, 98.3855939 7.8863827, 98.3855838 7.8864119, 98.3855711 7.8864405, 98.3855657 7.8864561, 98.3855634 7.8864691, 98.3855595 7.8865051, 98.3855559 7.8865497)",,,,
268298981,False,ถนนดีบุก,residential,True,12.801,"LINESTRING (98.3855559 7.8865497, 98.3854407 7.8865649)",,,,
268298981,False,ถนนดีบุก,residential,False,232.23000000000002,"LINESTRING (98.3855559 7.8865497, 98.3875714 7.8862831, 98.3876457 7.8862727)",,,,
959123912,False,,residential,False,72.601,"LINESTRING (98.3855559 7.8865497, 98.3855595 7.8865051, 98.3855634 7.8864691, 98.3855657 7.8864561, 98.3855711 7.8864405, 98.3855838 7.8864119, 98.3855939 7.8863827, 98.3856006 7.8863376, 98.3856046 7.8862884, 98.3856053 7.8862587, 98.3856059 7.8862495, 98.385608 7.8862368, 98.3856138 7.8862133, 98.3856261 7.8861835, 98.3856428 7.8861496, 98.3856516 7.8861323, 98.3856593 7.8861101, 98.3856643 7.8860885, 98.3856636 7.8860685, 98.3856392 7.8859161)",,,,
959126041,False,,residential,True,86.68700000000001,"LINESTRING (98.3866758 7.8875318, 98.3866892 7.8875544, 98.3866926 7.887566, 98.386698 7.8875869, 98.3866986 7.8876009, 98.3866986 7.8876168, 98.3866949 7.887645, 98.3866929 7.8876653, 98.3866929 7.8876809, 98.3866963 7.8876939, 98.3867107 7.8877161, 98.3867526 7.8877417, 98.3869605 7.8878812, 98.3871929 7.8880544)",,,,
753631717,False,ถนนเยาวราช,secondary,True,42.406,"LINESTRING (98.3871929 7.8880544, 98.3869775 7.8883705)",,,,
753631717,False,ถนนเยาวราช,secondary,False,131.391,"LINESTRING (98.3871929 7.8880544, 98.3872088 7.888031, 98.3875385 7.8875501, 98.3876402 7.8873853, 98.38771 7.8872205, 98.3877274 7.8870319, 98.3877262 7.8870211)",,,,
959126041,False,,residential,False,86.68700000000001,"LINESTRING (98.3871929 7.8880544, 98.3869605 7.8878812, 98.3867526 7.8877417, 98.3867107 7.8877161, 98.3866963 7.8876939, 98.3866929 7.8876809, 98.3866929 7.8876653, 98.3866949 7.887645, 98.3866986 7.8876168, 98.3866986 7.8876009, 98.386698 7.8875869, 98.3866926 7.887566, 98.3866892 7.8875544, 98.3866758 7.8875318)",,,,
959122895,False,,residential,False,81.437,"LINESTRING (98.3935487 7.8849367, 98.3935349 7.8848245, 98.3935212 7.884781, 98.3935061 7.8847544, 98.3934843 7.8847322, 98.3934611 7.8847189, 98.3934166 7.8847145, 98.3932221 7.8847325, 98.3930268 7.8847671, 98.3929757 7.8847762)",,,,
1247051485,False,,residential,True,38.323,"LINESTRING (98.3931775 7.8838342, 98.3928338 7.8838878)",,,,
1247051485,False,,residential,False,38.323,"LINESTRING (98.3928338 7.8838878, 98.3931775 7.8838342)",,,,
"[1211620609, 1211620610, 1211620588]",False,ถนนมนตรี,tertiary,False,45.815,"LINESTRING (98.3928338 7.8838878, 98.3928228 7.883799, 98.3928101 7.8837182, 98.3927726 7.8834803)",yes,,,
1211620609,False,ถนนมนตรี,tertiary,True,65.375,"LINESTRING (98.3928338 7.8838878, 98.3928742 7.8841249, 98.3929102 7.8843536, 98.3929193 7.884411, 98.3929284 7.8844682)",,,,
656617488,False,,residential,True,64.52,"LINESTRING (98.3847288 7.8884487, 98.3852919 7.8886086)",,,,
959124178,False,,residential,True,52.638,"LINESTRING (98.3847288 7.8884487, 98.3846189 7.8889094)",,,,
753631714,False,ถนนแม่หลวน,secondary,True,17.256,"LINESTRING (98.3846189 7.8889094, 98.3847703 7.8889493)",,,,
959124178,False,,residential,False,52.638,"LINESTRING (98.3846189 7.8889094, 98.3847288 7.8884487)",,,,
753631717,False,ถนนเยาวราช,secondary,False,42.406,"LINESTRING (98.3869775 7.8883705, 98.3871929 7.8880544)",,,,
753631717,False,ถนนเยาวราช,secondary,True,71.443,"LINESTRING (98.3869775 7.8883705, 98.386643 7.8888614, 98.3866378 7.8888691, 98.3866147 7.8889031)",,,,
959125788,False,,residential,True,100.82700000000001,"LINESTRING (98.3869775 7.8883705, 98.3868696 7.8883026, 98.3867627 7.8882468, 98.3867214 7.8882272, 98.3866872 7.8882166, 98.3866601 7.8882096, 98.3866383 7.888209, 98.3866001 7.8882173, 98.3865571 7.8882312, 98.3864867 7.8882458, 98.3864529 7.8882472, 98.38642 7.8882438, 98.3863416 7.8882153, 98.3862483 7.8881635, 98.3861491 7.8880937)",,,,
959125788,False,,residential,False,100.82699999999998,"LINESTRING (98.3861491 7.8880937, 98.3862483 7.8881635, 98.3863416 7.8882153, 98.38642 7.8882438, 98.3864529 7.8882472, 98.3864867 7.8882458, 98.3865571 7.8882312, 98.3866001 7.8882173, 98.3866383 7.888209, 98.3866601 7.8882096, 98.3866872 7.8882166, 98.3867214 7.8882272, 98.3867627 7.8882468, 98.3868696 7.8883026, 98.3869775 7.8883705)",,,,
753631714,False,ถนนแม่หลวน,secondary,False,33.023,"LINESTRING (98.38506 7.8890258, 98.3847703 7.8889493)",,,,
753631714,False,ถนนแม่หลวน,secondary,True,15.925,"LINESTRING (98.38506 7.8890258, 98.3851997 7.8890627)",,,,
90345689,False,,residential,False,22.657,"LINESTRING (98.3890821 7.8865228, 98.3888764 7.8865216)",,,,
90345689,False,,residential,True,63.257000000000005,"LINESTRING (98.3890821 7.8865228, 98.3893884 7.8865245, 98.3896564 7.8865218)",,,,
959147959,False,,residential,True,44.332,"LINESTRING (98.3890821 7.8865228, 98.3890898 7.8866328, 98.3890992 7.8866786, 98.3891156 7.8867276, 98.3891215 7.8867487, 98.3891243 7.8867626, 98.3891307 7.8868073, 98.3891337 7.8869161)",,,,
959147959,False,,residential,False,44.331999999999994,"LINESTRING (98.3891337 7.8869161, 98.3891307 7.8868073, 98.3891243 7.8867626, 98.3891215 7.8867487, 98.3891156 7.8867276, 98.3890992 7.8866786, 98.3890898 7.8866328, 98.3890821 7.8865228)",,,,
959147960,False,,residential,False,6.866,"LINESTRING (98.3888829 7.8871333, 98.3888206 7.8871312)",,,,
206136625,False,,residential,False,6.149,"LINESTRING (98.3921794 7.8889718, 98.3922295 7.8889474)",,,,
206136625,False,,residential,True,22.767,"LINESTRING (98.3921794 7.8889718, 98.3919856 7.889043)",,,,
959130241,False,,residential,False,17.622,"LINESTRING (98.3918548 7.8872661, 98.3918734 7.8874235)",,,,
89792306,False,ถนนมนตรี,tertiary,False,21.627,"LINESTRING (98.3934232 7.8878612, 98.3934024 7.8876678)",,,,
89792306,False,ถนนมนตรี,tertiary,True,73.201,"LINESTRING (98.3934232 7.8878612, 98.3934937 7.8885158)",,,,
959140039,False,,residential,True,90.127,"LINESTRING (98.3934232 7.8878612, 98.3933404 7.8878662, 98.3932824 7.8878745, 98.3932301 7.8878872, 98.3930397 7.8879396, 98.3929505 7.8879688, 98.3929143 7.8879861, 98.3929083 7.8879922, 98.3929044 7.8880011, 98.3929027 7.8880085, 98.3929022 7.888014, 98.3929049 7.8880319, 98.3929374 7.8881402, 98.392972 7.8882614)",,,,
959147960,False,,residential,False,7.044,"LINESTRING (98.3888125 7.8865242, 98.3888764 7.8865216)",,,,
959148355,False,,residential,True,67.501,"LINESTRING (98.3888125 7.8865242, 98.3888206 7.8871312)",,,,
959147960,False,,residential,True,97.595,"LINESTRING (98.3888125 7.8865242, 98.3888045 7.8865245, 98.388772 7.8865278, 98.3887478 7.8865378, 98.3887207 7.8865504, 98.3886965 7.886569, 98.3886717 7.8865986, 98.3886382 7.8866418, 98.3886221 7.8866677, 98.388612 7.8867201, 98.3886067 7.8868058, 98.3886067 7.8868809, 98.3886194 7.8870336, 98.3886322 7.8870888, 98.3886469 7.8871147, 98.3886804 7.8871266, 98.3888206 7.8871312)",,,,
959147960,False,,residential,True,6.866,"LINESTRING (98.3888206 7.8871312, 98.3888829 7.8871333)",,,,
959148355,False,,residential,False,67.501,"LINESTRING (98.3888206 7.8871312, 98.3888125 7.8865242)",,,,
959147960,False,,residential,False,97.59500000000001,"LINESTRING (98.3888206 7.8871312, 98.3886804 7.8871266, 98.3886469 7.8871147, 98.3886322 7.8870888, 98.3886194 7.8870336, 98.3886067 7.8868809, 98.3886067 7.8868058, 98.388612 7.8867201, 98.3886221 7.8866677, 98.3886382 7.8866418, 98.3886717 7.8865986, 98.3886965 7.886569, 98.3887207 7.8865504, 98.3887478 7.8865378, 98.388772 7.8865278, 98.3888045 7.8865245, 98.3888125 7.8865242)",,,,
959140039,False,,residential,False,90.12700000000001,"LINESTRING (98.392972 7.8882614, 98.3929374 7.8881402, 98.3929049 7.8880319, 98.3929022 7.888014, 98.3929027 7.8880085, 98.3929044 7.8880011, 98.3929083 7.8879922, 98.3929143 7.8879861, 98.3929505 7.8879688, 98.3930397 7.8879396, 98.3932301 7.8878872, 98.3932824 7.8878745, 98.3933404 7.8878662, 98.3934232 7.8878612)",,,,
753631717,False,ถนนเยาวราช,secondary,False,83.693,"LINESTRING (98.3877262 7.8870211, 98.3876532 7.8863632, 98.3876457 7.8862727)",,,,
753631717,False,ถนนเยาวราช,secondary,True,131.391,"LINESTRING (98.3877262 7.8870211, 98.3877274 7.8870319, 98.38771 7.8872205, 98.3876402 7.8873853, 98.3875385 7.8875501, 98.3872088 7.888031, 98.3871929 7.8880544)",,,,
959149878,False,,residential,True,169.27499999999998,"LINESTRING (98.3877262 7.8870211, 98.3879271 7.8870172, 98.3880377 7.8870232, 98.3881239 7.8870345, 98.3881624 7.8870464, 98.3882047 7.8870674, 98.3882352 7.8870919, 98.3882597 7.8871182, 98.3882724 7.8871451, 98.3882919 7.8872025, 98.3883113 7.8873374, 98.388314 7.8874304, 98.3882972 7.8875592, 98.3882677 7.887795, 98.3882489 7.8880733)",,,,
959149878,False,,residential,False,169.275,"LINESTRING (98.3882489 7.8880733, 98.3882677 7.887795, 98.3882972 7.8875592, 98.388314 7.8874304, 98.3883113 7.8873374, 98.3882919 7.8872025, 98.3882724 7.8871451, 98.3882597 7.8871182, 98.3882352 7.8870919, 98.3882047 7.8870674, 98.3881624 7.8870464, 98.3881239 7.8870345, 98.3880377 7.8870232, 98.3879271 7.8870172, 98.3877262 7.8870211)",,,,
90345697,False,,residential,True,229.94899999999998,"LINESTRING (98.3887616 7.8880658, 98.3888602 7.8876348, 98.3888719 7.8875974, 98.3888794 7.8875841, 98.388892 7.887572, 98.3889138 7.8875637, 98.3889755 7.8875577, 98.3890224 7.8875537, 98.3890301 7.887549, 98.3890372 7.8875404, 98.3890463 7.8875094, 98.3890946 7.8873114, 98.3891141 7.8872663, 98.3891314 7.8872522, 98.3891458 7.8872455, 98.3891679 7.8872415, 98.3894439 7.8872478, 98.389474 7.8872395, 98.3895092 7.8872136, 98.3895318 7.8871794, 98.3896564 7.8865218)",,,,
393259331,True,ถนนเทพกระษัตรี,primary,False,85.968,"LINESTRING (98.390695 7.8854241, 98.3907155 7.885355, 98.3907629 7.8851398, 98.3908041 7.8847351, 98.3908127 7.8846615)",,3,ภก.ถ2-0032,
959151698,False,,residential,True,149.924,"LINESTRING (98.390695 7.8854241, 98.3906586 7.885416, 98.3906036 7.8854083, 98.390554 7.885405, 98.3904815 7.885405, 98.3902676 7.8854116, 98.3899647 7.8854292, 98.3899048 7.8854446, 98.3898745 7.8854691, 98.3898613 7.8855068, 98.3898488 7.8855493, 98.3898337 7.8855969, 98.3898243 7.885629, 98.3898007 7.8857099, 98.3897687 7.8858561, 98.3897497 7.885943, 98.3897499 7.8859755)",,,,
23274134,True,ถนนดีบุก,tertiary,False,87.186,"LINESTRING (98.3897499 7.8859755, 98.3904109 7.8859487, 98.3905408 7.8859434)",,,,
959151698,False,,residential,False,149.924,"LINESTRING (98.3897499 7.8859755, 98.3897497 7.885943, 98.3897687 7.8858561, 98.3898007 7.8857099, 98.3898243 7.885629, 98.3898337 7.8855969, 98.3898488 7.8855493, 98.3898613 7.8855068, 98.3898745 7.8854691, 98.3899048 7.8854446, 98.3899647 7.8854292, 98.3902676 7.8854116, 98.3904815 7.885405, 98.390554 7.885405, 98.3906036 7.8854083, 98.3906586 7.885416, 98.390695 7.8854241)",,,,
235838574,True,ถนนถลาง,residential,False,68.411,"LINESTRING (98.3897561 7.8847344, 98.3891365 7.8847772)",,,,
959151699,False,,residential,True,73.208,"LINESTRING (98.3897561 7.8847344, 98.3897582 7.8847562, 98.3897919 7.8851134, 98.3897919 7.8851479, 98.3897912 7.8851675, 98.3897835 7.8851832, 98.3897651 7.8851998, 98.3897339 7.885214, 98.3897158 7.8852257, 98.3897044 7.8852356, 98.3896977 7.8852519, 98.389697 7.8852702, 98.3897017 7.8853452)",,,,
959151699,False,,residential,False,73.208,"LINESTRING (98.3897017 7.8853452, 98.389697 7.8852702, 98.3896977 7.8852519, 98.3897044 7.8852356, 98.3897158 7.8852257, 98.3897339 7.885214, 98.3897651 7.8851998, 98.3897835 7.8851832, 98.3897912 7.8851675, 98.3897919 7.8851479, 98.3897919 7.8851134, 98.3897582 7.8847562, 98.3897561 7.8847344)",,,,
959151168,False,,residential,True,28.126,"LINESTRING (98.3866084 7.8857152, 98.3866423 7.8859659)",,,,
55932238,False,,residential,False,88.253,"LINESTRING (98.3866423 7.8859659, 98.3858471 7.8860633)",,,,
55932238,False,,residential,True,104.566,"LINESTRING (98.3866423 7.8859659, 98.3875845 7.8858506)",,,,
959151168,False,,residential,False,28.126,"LINESTRING (98.3866423 7.8859659, 98.3866084 7.8857152)",,,,
959646868,False,,residential,True,56.731,"LINESTRING (98.3876465 7.8818966, 98.3876002 7.8818993, 98.3875639 7.8819052, 98.3875184 7.8819212, 98.3874721 7.8819345, 98.3874393 7.8819464, 98.3873327 7.8820102, 98.3872123 7.8820794, 98.3871805 7.8820976)",,,,
959643063,False,,residential,True,102.037,"LINESTRING (98.3897138 7.8815047, 98.3899592 7.881526, 98.3900061 7.881534, 98.3900289 7.8815499, 98.3902207 7.8818541, 98.3902408 7.8818833, 98.3902958 7.8819126, 98.3903776 7.8819245, 98.3904393 7.8819245)",,,,
959643063,False,,residential,False,102.037,"LINESTRING (98.3904393 7.8819245, 98.3903776 7.8819245, 98.3902958 7.8819126, 98.3902408 7.8818833, 98.3902207 7.8818541, 98.3900289 7.8815499, 98.3900061 7.881534, 98.3899592 7.881526, 98.3897138 7.8815047)",,,,
959643063,False,,residential,True,91.502,"LINESTRING (98.3904393 7.8819245, 98.3907102 7.8818913, 98.3907706 7.8818966, 98.3908255 7.8819112, 98.3909932 7.8819604, 98.3912023 7.8820393, 98.3912412 7.882054)",,,,
"[1024123448, 1024123449, 1024123450]",False,,residential,True,155.135,"LINESTRING (98.3904393 7.8819245, 98.3904138 7.8819617, 98.390395 7.881983, 98.3902837 7.8820839, 98.3900289 7.8823018, 98.3899297 7.8823828, 98.3898827 7.8824453, 98.3898492 7.8825104, 98.389805 7.8826219, 98.3897674 7.8827295, 98.3897553 7.8827867, 98.38975 7.882881, 98.3897551 7.8830142, 98.3897567 7.883055)",yes,,,
393259330,False,ถนนภูเก็ต,primary,False,114.46,"LINESTRING (98.3912412 7.882054, 98.391516 7.8815426, 98.3917143 7.8811377)",,,,
"[393259329, 393259330]",False,ถนนภูเก็ต,primary,True,96.457,"LINESTRING (98.3912412 7.882054, 98.3911196 7.8822802, 98.3910249 7.8824656, 98.3909005 7.8827175, 98.3908632 7.8828348)",yes,,,
959643063,False,,residential,False,91.502,"LINESTRING (98.3912412 7.882054, 98.3912023 7.8820393, 98.3909932 7.8819604, 98.3908255 7.8819112, 98.3907706 7.8818966, 98.3907102 7.8818913, 98.3904393 7.8819245)",,,,
1247051486,False,ถนนพังงา,tertiary,False,5.21,"LINESTRING (98.3933454 7.8834151, 98.3933926 7.883412)",,,,
1247051486,False,ถนนพังงา,tertiary,True,63.506,"LINESTRING (98.3933454 7.8834151, 98.3927726 7.8834803)",,,,
"[959643851, 959643852, 959123351]",False,,residential,False,132.159,"LINESTRING (98.3933454 7.8834151, 98.3933923 7.8837216, 98.3934058 7.8838128, 98.3935454 7.8845869)",yes,,,
90108964,False,ถนนตะกั่วป่า,residential,False,97.186,"LINESTRING (98.3885986 7.8805771, 98.3885291 7.8814484)",,,,
959644850,False,,residential,True,168.443,"LINESTRING (98.3885986 7.8805771, 98.3886811 7.880628, 98.3887133 7.8806718, 98.3889668 7.88115, 98.3890305 7.881348, 98.3890412 7.8814151, 98.3890365 7.8814456, 98.3890177 7.8814702, 98.3889909 7.8814768, 98.388948 7.8814835, 98.3885291 7.8814484)",,,,
90108964,False,ถนนตะกั่วป่า,residential,True,97.186,"LINESTRING (98.3885291 7.8814484, 98.3885986 7.8805771)",,,,
959644850,False,,residential,False,168.443,"LINESTRING (98.3885291 7.8814484, 98.388948 7.8814835, 98.3889909 7.8814768, 98.3890177 7.8814702, 98.3890365 7.8814456, 98.3890412 7.8814151, 98.3890305 7.881348, 98.3889668 7.88115, 98.3887133 7.8806718, 98.3886811 7.880628, 98.3885986 7.8805771)",,,,
90108964,False,ถนนตะกั่วป่า,residential,False,189.801,"LINESTRING (98.3885291 7.8814484, 98.3885135 7.8816439, 98.3884697 7.8820204, 98.3883827 7.8827693, 98.3883967 7.8830486, 98.3883997 7.8831067, 98.3884018 7.8831468)",,,,
24446319,False,ถนนบางกอก,secondary,True,25.329,"LINESTRING (98.3864811 7.8813232, 98.386639 7.8814888)",,,,
24446319,False,ถนนบางกอก,secondary,True,14.875,"LINESTRING (98.3871805 7.8820976, 98.3872204 7.8822254)",,,,
24446319,False,ถนนบางกอก,secondary,False,12.2,"LINESTRING (98.3871805 7.8820976, 98.3871732 7.8820742, 98.3871278 7.8820018)",,,,
959646868,False,,residential,False,56.731,"LINESTRING (98.3871805 7.8820976, 98.3872123 7.8820794, 98.3873327 7.8820102, 98.3874393 7.8819464, 98.3874721 7.8819345, 98.3875184 7.8819212, 98.3875639 7.8819052, 98.3876002 7.8818993, 98.3876465 7.8818966)",,,,
753631714,False,ถนนแม่หลวน,secondary,False,17.256,"LINESTRING (98.3847703 7.8889493, 98.3846189 7.8889094)",,,,
753631714,False,ถนนแม่หลวน,secondary,True,33.023,"LINESTRING (98.3847703 7.8889493, 98.38506 7.8890258)",,,,
1008032123,False,,residential,True,154.04100000000003,"LINESTRING (98.3873281 7.8816158, 98.387414 7.8814843, 98.3874368 7.8813926, 98.3874032 7.8812717, 98.3873496 7.8811442, 98.3873174 7.8810911, 98.3872705 7.8810791, 98.3872343 7.8810858, 98.3871672 7.8811482, 98.3870921 7.8811788, 98.387019 7.8811973, 98.3869497 7.8812325, 98.3867703 7.8813898, 98.3867451 7.8814117, 98.3866699 7.8814665, 98.386639 7.8814888)",,,,
55874149,True,ถนนรัษฎา,tertiary,False,31.956,"LINESTRING (98.3897567 7.883055, 98.3895737 7.8830816, 98.3894693 7.8830942)",,2,,
"[1024123448, 1024123449, 1024123450]",False,,residential,False,155.13499999999996,"LINESTRING (98.3897567 7.883055, 98.3897551 7.8830142, 98.38975 7.882881, 98.3897553 7.8827867, 98.3897674 7.8827295, 98.389805 7.8826219, 98.3898492 7.8825104, 98.3898827 7.8824453, 98.3899297 7.8823828, 98.3900289 7.8823018, 98.3902837 7.8820839, 98.390395 7.881983, 98.3904138 7.8819617, 98.3904393 7.8819245)",yes,,,
