osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction,tunnel
217407883,,unclassified,False,False,9.974,"LINESTRING (101.0720419 5.7747664, 101.0721178 5.774718)",,,,
217408101,ถนนสุขยางค์,secondary,True,False,24.26,"LINESTRING (101.0720419 5.7747664, 101.0720646 5.7748189, 101.0721463 5.7749579)",2,,,
217408067,,residential,False,True,62.538,"LINESTRING (101.0675805 5.7748387, 101.067525 5.774279)",,,,
217407856,,unclassified,False,False,241.392,"LINESTRING (101.0675805 5.7748387, 101.0680015 5.7748341, 101.0683275 5.7749, 101.0684159 5.7749086, 101.0685191 5.7749086, 101.0686168 5.7749073, 101.0688104 5.774839, 101.0689134 5.7748414, 101.0690335 5.7748585, 101.0694135 5.7747683, 101.0697316 5.7747659)",,,,
217408067,,residential,False,False,151.78,"LINESTRING (101.0675805 5.7748387, 101.067642 5.775458, 101.06786 5.77572, 101.068041 5.775818, 101.068179 5.77596)",,,,
217407883,,unclassified,False,True,79.69,"LINESTRING (101.0745691 5.7748531, 101.0738682 5.7746878)",,,,
217407883,,unclassified,False,False,75.782,"LINESTRING (101.0745691 5.7748531, 101.075096 5.7749774, 101.0752332 5.7750192)",,,,
217408087,,residential,False,False,96.953,"LINESTRING (101.0745691 5.7748531, 101.07452 5.7751185, 101.0744171 5.775438, 101.0743191 5.7754892, 101.074163 5.7754705)",,,,
217407990,,residential,False,False,134.472,"LINESTRING (101.0729634 5.7749892, 101.0730339 5.7750074, 101.0736253 5.7751331, 101.0737258 5.7750917, 101.0737924 5.7746699)",,,,
217407883,,unclassified,False,True,75.782,"LINESTRING (101.0752332 5.7750192, 101.075096 5.7749774, 101.0745691 5.7748531)",,,,
217408070,,residential,False,True,57.147999999999996,"LINESTRING (101.0752332 5.7750192, 101.0752482 5.7749282, 101.0752604 5.774716, 101.0751232 5.7745575)",,,,
217408064,,residential,False,True,215.897,"LINESTRING (101.074163 5.7754705, 101.0741377 5.7758941, 101.0741892 5.775977, 101.0743804 5.7760746, 101.0748069 5.7761819, 101.0749148 5.7760429, 101.0755105 5.7760429)",,,,
217408087,,residential,False,False,171.815,"LINESTRING (101.074163 5.7754705, 101.0736891 5.7754136, 101.0732674 5.7754697, 101.0729438 5.7754599, 101.0726407 5.7755807)",,,,
217408087,,residential,False,True,96.953,"LINESTRING (101.074163 5.7754705, 101.0743191 5.7754892, 101.0744171 5.775438, 101.07452 5.7751185, 101.0745691 5.7748531)",,,,
103110157,,tertiary,False,False,108.686,"LINESTRING (101.0687599 5.775844, 101.0697238 5.7756551)",,,,
103110157,,tertiary,False,True,65.548,"LINESTRING (101.0687599 5.775844, 101.0683441 5.7759255, 101.068179 5.77596)",,,,
217408064,,residential,False,False,215.897,"LINESTRING (101.0755105 5.7760429, 101.0749148 5.7760429, 101.0748069 5.7761819, 101.0743804 5.7760746, 101.0741892 5.775977, 101.0741377 5.7758941, 101.074163 5.7754705)",,,,
218053838,,residential,False,True,49.678,"LINESTRING (101.0686444 5.7683485, 101.0681961 5.7683741)",,,,
217408053,,residential,False,False,153.155,"LINESTRING (101.0686444 5.7683485, 101.0686993 5.7691025, 101.0687409 5.7697225)",,,,
217408053,,residential,False,True,98.896,"LINESTRING (101.0686444 5.7683485, 101.0686246 5.7680757, 101.0680066 5.768111)",,,,
218053838,,residential,False,False,49.678,"LINESTRING (101.0681961 5.7683741, 101.0686444 5.7683485)",,,,
218053866,,residential,False,False,92.538,"LINESTRING (101.0679055 5.7697172, 101.0684686 5.7697402, 101.0687409 5.7697225)",,,,
217408053,,residential,False,False,164.239,"LINESTRING (101.0687409 5.7697225, 101.0687765 5.7702541, 101.068722 5.7711968)",,,,
217408053,,residential,False,True,153.155,"LINESTRING (101.0687409 5.7697225, 101.0686993 5.7691025, 101.0686444 5.7683485)",,,,
218053866,,residential,False,True,92.538,"LINESTRING (101.0687409 5.7697225, 101.0684686 5.7697402, 101.0679055 5.7697172)",,,,
218053867,,residential,False,True,149.85399999999998,"LINESTRING (101.0690729 5.7698707, 101.0690317 5.7705537, 101.0689505 5.7712122)",,,,
217407878,,residential,False,True,34.605,"LINESTRING (101.0698438 5.7708309, 101.069841 5.7711421)",,,,
217407878,,residential,False,False,47.05199999999999,"LINESTRING (101.0698438 5.7708309, 101.0698676 5.7705918, 101.0698902 5.7705082, 101.0699494 5.770432)",,,,
218053864,,residential,False,False,178.539,"LINESTRING (101.0698438 5.7708309, 101.0705745 5.7708223, 101.0714575 5.7708119)",,,,
218053865,,residential,False,False,22.691,"LINESTRING (101.0689505 5.7712122, 101.0691526 5.771247)",,,,
218053865,,residential,False,True,25.337,"LINESTRING (101.0689505 5.7712122, 101.068722 5.7711968)",,,,
218053867,,residential,False,False,149.85399999999998,"LINESTRING (101.0689505 5.7712122, 101.0690317 5.7705537, 101.0690729 5.7698707)",,,,
218053865,,residential,False,True,22.691,"LINESTRING (101.0691526 5.771247, 101.0689505 5.7712122)",,,,
217407957,,residential,False,False,29.096,"LINESTRING (101.0734655 5.7734013, 101.0734199 5.7731436)",,,,
218053882,,residential,False,True,52.763,"LINESTRING (101.0734655 5.7734013, 101.072994 5.7734727)",,,,
217407957,,residential,False,True,58.376000000000005,"LINESTRING (101.0734655 5.7734013, 101.0734954 5.7735705, 101.0735763 5.7739144)",,,,
218053882,,residential,False,False,52.763,"LINESTRING (101.072994 5.7734727, 101.0734655 5.7734013)",,,,
218053869,,residential,False,False,31.927999999999997,"LINESTRING (101.072994 5.7734727, 101.0729733 5.7733988, 101.0729525 5.7731894)",,,,
218053882,,residential,False,True,71.085,"LINESTRING (101.072994 5.7734727, 101.0729349 5.7735469, 101.0730249 5.7740841)",,,,
218053882,,residential,False,False,71.085,"LINESTRING (101.0730249 5.7740841, 101.0729349 5.7735469, 101.072994 5.7734727)",,,,
"[309926627, 385650373, 103121591]",อุโมงค์เบตงมงคลฤทธิ์,tertiary,False,"[False, True]",342.23799999999994,"LINESTRING (101.0728142 5.7681542, 101.072637 5.7682921, 101.0725598 5.7683502, 101.0722039 5.7686849, 101.0718789 5.7691707, 101.0717268 5.7695947, 101.0716177 5.7699867, 101.0715523 5.770439, 101.0715271 5.7708111)",2,,,yes
103121591,,tertiary,False,True,99.499,"LINESTRING (101.0728142 5.7681542, 101.0730896 5.7685061, 101.073535 5.7685772)",,,,
103110148,ถนนสุขยางค์,secondary,False,True,66.727,"LINESTRING (101.0715382 5.7719043, 101.0715625 5.7725039)",4,,,
103110158,,secondary,True,False,12.071000000000002,"LINESTRING (101.0715382 5.7719043, 101.0715595 5.7718995, 101.0715787 5.7718892, 101.0715944 5.7718742, 101.0716055 5.7718555, 101.0716112 5.7718345)",,,roundabout,
217408035,,residential,False,False,46.37,"LINESTRING (101.0743223 5.7680621, 101.0746107 5.7677595)",,,,
217408035,,residential,False,True,4.574,"LINESTRING (101.0743223 5.7680621, 101.0742938 5.7680919)",,,,
645331099,,residential,False,False,102.254,"LINESTRING (101.0743223 5.7680621, 101.0749862 5.7687019)",,,,
546563808,,tertiary,False,False,44.973,"LINESTRING (101.0749862 5.7687019, 101.0747345 5.7690195)",,,,
645331099,,residential,False,True,102.254,"LINESTRING (101.0749862 5.7687019, 101.0743223 5.7680621)",,,,
546563808,,tertiary,False,True,46.14,"LINESTRING (101.0749862 5.7687019, 101.0750355 5.7686391, 101.0752446 5.7683762)",,,,
645365775,,residential,False,False,59.021,"LINESTRING (101.0721463 5.7749579, 101.0716833 5.7752216)",,,,
217408101,ถนนสุขยางค์,secondary,True,False,87.569,"LINESTRING (101.0721463 5.7749579, 101.0721543 5.7749715, 101.0725044 5.7755414, 101.0725655 5.7756256)",2,,,
217407853,,unclassified,False,True,46.317,"LINESTRING (101.0716833 5.7752216, 101.0716237 5.7756339)",,,,
645365775,,residential,False,True,59.021,"LINESTRING (101.0716833 5.7752216, 101.0721463 5.7749579)",,,,
"[217407976, 217407889, 217407853]",,unclassified,False,False,137.541,"LINESTRING (101.0716833 5.7752216, 101.071686 5.775203, 101.0716831 5.7750881, 101.071686 5.774908, 101.0716517 5.7746005, 101.0716304 5.7744091, 101.0715934 5.7740767, 101.071656 5.7740164)",,yes,,
645365776,,residential,False,True,205.629,"LINESTRING (101.0733975 5.7700931, 101.0734379 5.769988, 101.0734488 5.7699295, 101.0734401 5.7698667, 101.073414 5.7698039, 101.0733595 5.7697432, 101.0732442 5.7696847, 101.0730787 5.7696219, 101.0729165 5.7695817, 101.0727018 5.7695457, 101.0724983 5.7695255, 101.072383 5.7694962, 101.07227 5.769458, 101.0721637 5.769404, 101.0720914 5.76935, 101.0720439 5.7692826, 101.0720357 5.7692384)",,,,
699687020,,residential,False,False,171.774,"LINESTRING (101.0733975 5.7700931, 101.0736696 5.7701678, 101.0737627 5.7702337, 101.0738559 5.7703495, 101.0738597 5.7703983, 101.0738899 5.7705241, 101.0738809 5.7707753, 101.0737394 5.7711032, 101.0736442 5.7712967)",,,,
"[699687020, 217407878]",,residential,False,True,435.14599999999996,"LINESTRING (101.0733975 5.7700931, 101.073272 5.7700484, 101.0723265 5.7697775, 101.0717639 5.7695521, 101.0716012 5.7694871, 101.071003 5.769496, 101.0708843 5.7696354, 101.0706071 5.7699589, 101.0705096 5.7700655, 101.0703547 5.7702248, 101.0703066 5.7702525, 101.0701604 5.7703061, 101.0699494 5.770432)",,,,
103121588,,residential,False,False,96.759,"LINESTRING (101.0705928 5.7706117, 101.0706944 5.7706035, 101.0707973 5.7705987, 101.0708872 5.7705911, 101.0710352 5.7705861, 101.0713262 5.7705664, 101.0714654 5.7705549)",,,,
980950001,,residential,False,True,155.44099999999997,"LINESTRING (101.0676178 5.7726478, 101.0681395 5.7725471, 101.068159 5.7725398, 101.068163 5.7725304, 101.068171 5.7724797, 101.068171 5.7724317, 101.0681617 5.772369, 101.0681469 5.7723196, 101.0681315 5.7722956, 101.0678649 5.7717624)",,,,
103110152,ถนนสุขยางค์,secondary,False,True,89.97099999999998,"LINESTRING (101.0678649 5.7717624, 101.0678714 5.7717593, 101.068144 5.77163, 101.0683565 5.7715506, 101.068565 5.771518, 101.068631 5.7715187)",,,,
980950001,,residential,False,False,155.441,"LINESTRING (101.0678649 5.7717624, 101.0681315 5.7722956, 101.0681469 5.7723196, 101.0681617 5.772369, 101.068171 5.7724317, 101.068171 5.7724797, 101.068163 5.7725304, 101.068159 5.7725398, 101.0681395 5.7725471, 101.0676178 5.7726478)",,,,
1092271943,ถนนจันทโรทัย,residential,False,False,43.924,"LINESTRING (101.0697402 5.773782, 101.0697437 5.773387)",,,,
1092271943,ถนนจันทโรทัย,residential,False,True,60.837,"LINESTRING (101.0697402 5.773782, 101.0697354 5.7743291)",,,,
982773499,,residential,False,True,112.374,"LINESTRING (101.0697402 5.773782, 101.0704181 5.773764, 101.0704442 5.7737687, 101.0704529 5.7737767, 101.0704623 5.773794, 101.0704677 5.773814, 101.0705026 5.774069)",,,,
217407997,,residential,False,True,51.269,"LINESTRING (101.0705026 5.774069, 101.0700412 5.774112)",,,,
217407997,,residential,False,False,126.745,"LINESTRING (101.0705026 5.774069, 101.0707876 5.7740425, 101.0714851 5.7739709, 101.0716407 5.7739424)",,,,
982773499,,residential,False,False,112.374,"LINESTRING (101.0705026 5.774069, 101.0704677 5.773814, 101.0704623 5.773794, 101.0704529 5.7737767, 101.0704442 5.7737687, 101.0704181 5.773764, 101.0697402 5.773782)",,,,
982773500,,residential,False,True,76.568,"LINESTRING (101.0690434 5.7743411, 101.0697354 5.7743291)",,,,
982773500,,residential,False,False,76.568,"LINESTRING (101.0697354 5.7743291, 101.0690434 5.7743411)",,,,
1092271943,ถนนจันทโรทัย,residential,False,False,60.837,"LINESTRING (101.0697354 5.7743291, 101.0697402 5.773782)",,,,
"[217407888, 1092271943]",ถนนจันทโรทัย,"['residential', 'unclassified']",False,True,48.572,"LINESTRING (101.0697354 5.7743291, 101.0697333 5.7745731, 101.0697316 5.7747659)",,yes,,
217407971,,residential,False,False,8.003,"LINESTRING (101.0758657 5.7725826, 101.0759348 5.7726039)",,,,
"[217407952, 217407971]",,residential,False,"[False, True]",202.506,"LINESTRING (101.0758657 5.7725826, 101.0752345 5.7723885, 101.0745459 5.7721322, 101.0745228 5.7721449, 101.0744363 5.7725418)",,,,
1023160168,,residential,False,True,28.59,"LINESTRING (101.0714654 5.7705549, 101.0714575 5.7708119)",,,,
103121588,,residential,False,True,96.759,"LINESTRING (101.0714654 5.7705549, 101.0713262 5.7705664, 101.0710352 5.7705861, 101.0708872 5.7705911, 101.0707973 5.7705987, 101.0706944 5.7706035, 101.0705928 5.7706117)",,,,
"[1023160168, 218053870]",,residential,False,"[False, True]",188.257,"LINESTRING (101.0714654 5.7705549, 101.0714601 5.7703742, 101.071444 5.7703582, 101.071424 5.770354, 101.0705848 5.7704054, 101.0699494 5.770432)",,,,
218053864,,residential,False,False,7.7,"LINESTRING (101.0714575 5.7708119, 101.0715271 5.7708111)",,,,
1023160168,,residential,False,False,28.59,"LINESTRING (101.0714575 5.7708119, 101.0714654 5.7705549)",,,,
218053864,,residential,False,True,178.539,"LINESTRING (101.0714575 5.7708119, 101.0705745 5.7708223, 101.0698438 5.7708309)",,,,
