osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,tunnel,junction,maxspeed
28915887,True,,tertiary,False,215.42500000000004,"LINESTRING (47.5272739 -18.9055388, 47.5274226 -18.9056974, 47.5277106 -18.9060461, 47.5277736 -18.9061286, 47.5278205 -18.9062085, 47.5278487 -18.906277, 47.5278661 -18.9063633, 47.5279023 -18.9068112, 47.5279117 -18.9068556, 47.5279319 -18.9069203, 47.5279587 -18.9069799, 47.5281425 -18.9072263)",,,,,
"[577152040, 577152039]",True,,tertiary,False,8.841000000000001,"LINESTRING (47.5220556 -18.9134507, 47.5220468 -18.9134679, 47.522044 -18.913487, 47.5220484 -18.9135071, 47.5220597 -18.9135247)",,,,roundabout,
301434212,True,Arabe Rainitsarovy,tertiary,False,107.401,"LINESTRING (47.5221283 -18.9134286, 47.5221503 -18.9133445, 47.522157 -18.9132609, 47.5221559 -18.9131723, 47.5221403 -18.913077, 47.5219248 -18.9125017)",,,,,
"[577152040, 301434213]",True,,tertiary,False,8.59,"LINESTRING (47.5221283 -18.9134286, 47.5221081 -18.9134253, 47.522088 -18.9134281, 47.5220698 -18.9134367, 47.5220556 -18.9134507)",,,,roundabout,
577152039,True,,tertiary,False,13.648,"LINESTRING (47.5220597 -18.9135247, 47.5220763 -18.9135375, 47.5220966 -18.9135446, 47.5221183 -18.9135446, 47.5221388 -18.9135377, 47.5221554 -18.9135247, 47.5221665 -18.9135071)",,,,roundabout,
45177592,True,,secondary,False,74.604,"LINESTRING (47.5276145 -18.9102538, 47.5273734 -18.9100074, 47.5272283 -18.9098643, 47.5272082 -18.9098345, 47.5271954 -18.9098028, 47.5271834 -18.9097635, 47.5271713 -18.9097394)",,2,,,
"[1151215928, 591763194, 28915780]",True,Làlana Razanakombana,secondary,False,96.85899999999998,"LINESTRING (47.5278086 -18.9105463, 47.5281326 -18.9109159, 47.5281855 -18.9109709, 47.528228 -18.9110159, 47.5282519 -18.911067, 47.5282652 -18.9111226, 47.5282833 -18.9112649)",,2,,,
"[563867088, 564931059]",True,Làlana Rabezavana,residential,False,111.394,"LINESTRING (47.5265561 -18.9067789, 47.5265462 -18.9067627, 47.5263047 -18.9063657, 47.5260515 -18.9059275, 47.5260447 -18.9059027)",,,,,
1151215927,True,Làlana Sadiavahy,secondary,False,99.881,"LINESTRING (47.5282372 -18.9109319, 47.5276145 -18.9102538)",,2,,,
28915257,True,Araben'ny Fahaleovantena,primary,False,22.386,"LINESTRING (47.5250953 -18.9075952, 47.5250116 -18.9074101)",N 7,2,,,
"[414005971, 531720075]",False,"[""Araben'ny Fahaleovantena"", ""Araben'ny 26 Jona 1960""]",primary,True,123.97999999999999,"LINESTRING (47.5250953 -18.9075952, 47.5252899 -18.9078226, 47.5254775 -18.908025, 47.5258682 -18.9084366)",N 7,2,,,
28929025,True,,unclassified,False,128.176,"LINESTRING (47.5232626 -18.9071924, 47.5224651 -18.9063209)",,,,,
591357139,True,Làlana Andriantsilavo,residential,False,98.811,"LINESTRING (47.5232626 -18.9071924, 47.5239818 -18.9066208)",,,,,
28915257,True,Araben'ny Fahaleovantena,primary,False,8.294,"LINESTRING (47.5250116 -18.9074101, 47.5249804 -18.9073416)",N 7,2,,,
48978596,False,Làlana Rabefiraisana,residential,False,44.016,"LINESTRING (47.5250116 -18.9074101, 47.5253957 -18.9072531)",,,,,
48978596,False,Làlana Rabefiraisana,residential,True,13.04,"LINESTRING (47.5250116 -18.9074101, 47.5248978 -18.9074566)",,,,,
527029938,True,,primary,False,34.067,"LINESTRING (47.5233891 -18.9059927, 47.5236373 -18.9057959)",,,,,
531720068,True,Araben'ny Fahaleovantena,primary,False,93.625,"LINESTRING (47.5233891 -18.9059927, 47.5238408 -18.9064743, 47.5239818 -18.9066208)",N 7,2,,,
28930187,False,,residential,False,89.299,"LINESTRING (47.5260447 -18.9059027, 47.5253746 -18.9063957)",,,,,
"[28915149, 28915150, 28915127]",False,"['Làlana Ralaimongo', ""Tunnel d'Ambohidahy""]",primary,True,193.24200000000002,"LINESTRING (47.5274761 -18.9105894, 47.5273168 -18.9108007, 47.5271561 -18.9110287, 47.5265418 -18.9117542, 47.5263626 -18.9119704)",N 7,3,yes,,
576783991,True,,primary,False,36.796,"LINESTRING (47.5274761 -18.9105894, 47.5275915 -18.910537, 47.5276793 -18.9105202, 47.5278086 -18.9105463)",,1,,,
"[591805476, 28915599]",True,Làlana Razanakombana,secondary,False,106.415,"LINESTRING (47.5282833 -18.9112649, 47.52833 -18.9113717, 47.5283651 -18.9114551, 47.528399 -18.9115644, 47.5284422 -18.9117177, 47.5284763 -18.9118442, 47.5285114 -18.911956, 47.5285918 -18.9121751)",,2,,,
45178203,True,Làlana Rahamefy Samuel,residential,False,54.143,"LINESTRING (47.5282833 -18.9112649, 47.5282519 -18.9114151, 47.5282329 -18.9116322, 47.5282178 -18.9116842, 47.5281683 -18.9117249)",,,,,
1063360645,True,,secondary,False,71.67699999999999,"LINESTRING (47.5282833 -18.9112649, 47.5283486 -18.9113487, 47.5284055 -18.9114025, 47.5284767 -18.9114312, 47.5285411 -18.9114384, 47.5285942 -18.9114285, 47.5286236 -18.9114034, 47.5286467 -18.9113474, 47.5286504 -18.9113042, 47.5286404 -18.911246, 47.5285968 -18.9111789)",,2,,,30
301483807,True,,primary,False,25.872,"LINESTRING (47.5274321 -18.9101676, 47.52752 -18.9102516, 47.5275683 -18.9103065, 47.5275948 -18.9103415)",N 7,4,,,
683408545,True,Làlana Razanatseheno Henri,tertiary,False,152.48,"LINESTRING (47.5274321 -18.9101676, 47.527408 -18.9103236, 47.5273705 -18.9104403, 47.5273396 -18.9104898, 47.5272377 -18.9105418, 47.5271033 -18.9105536, 47.5269891 -18.910536, 47.5263317 -18.910243)",,,,,
967778506,True,,residential,False,93.695,"LINESTRING (47.5259311 -18.9070536, 47.5253746 -18.9063957)",,,,,
967778507,True,,residential,False,72.496,"LINESTRING (47.5259311 -18.9070536, 47.5265561 -18.9067789)",,,,,
44060122,False,Làlana Ratsimilaho,tertiary,False,2.254,"LINESTRING (47.5269199 -18.9116308, 47.5269356 -18.9116446)",,,,,
44060122,False,Làlana Ratsimilaho,tertiary,True,156.354,"LINESTRING (47.5269199 -18.9116308, 47.5258316 -18.9106731)",,,,,
1151215927,True,Làlana Sadiavahy,secondary,False,47.025,"LINESTRING (47.5285968 -18.9111789, 47.5283391 -18.9110284, 47.5282372 -18.9109319)",,2,,,
562410569,True,Làlana Andriandahifotsy,tertiary,False,53.32900000000001,"LINESTRING (47.5284895 -18.9105225, 47.5283106 -18.9108679, 47.528278 -18.9109031, 47.5282372 -18.9109319)",,,,,
1151215926,True,,residential,False,13.608999999999998,"LINESTRING (47.5284895 -18.9105225, 47.5285117 -18.9104492, 47.5285229 -18.9104043)",,1,,,30
"[28915953, 967778506]",True,Arabe Andrianampoinimerina,residential,False,322.61400000000003,"LINESTRING (47.5271405 -18.9097184, 47.5270917 -18.9096028, 47.5269862 -18.9093842, 47.5262581 -18.9076873, 47.5259311 -18.9070536)",,,,,
1151215922,True,,secondary,False,10.581999999999999,"LINESTRING (47.5271405 -18.9097184, 47.5271143 -18.9097172, 47.5270942 -18.9097267, 47.5270855 -18.9097489, 47.5270897 -18.909774)",,2,,,
1151215923,True,,secondary,False,3.994,"LINESTRING (47.5271713 -18.9097394, 47.5271405 -18.9097184)",,2,,,
30408280,True,,residential,False,57.352,"LINESTRING (47.5271713 -18.9097394, 47.5272461 -18.9095705, 47.5273306 -18.9092476)",,,,,
119369728,True,,residential,False,79.414,"LINESTRING (47.5243384 -18.9063173, 47.5249091 -18.9058498)",,,,,
1266814871,False,,residential,True,154.44700000000003,"LINESTRING (47.5243384 -18.9063173, 47.525114 -18.9071505, 47.5251422 -18.9071968, 47.5251301 -18.9072425, 47.5251154 -18.9072723, 47.5249804 -18.9073416)",,,,,
