osmid,highway,oneway,reversed,length,lanes,name,geometry,maxspeed,bridge
815950448,residential,False,False,70.007,,,"LINESTRING (-88.5293634 16.5060853, -88.5297099 16.5055505)",,
815950448,residential,False,True,72.352,,,"LINESTRING (-88.5293634 16.5060853, -88.5289879 16.5066273)",,
196917614,residential,False,False,71.987,,,"LINESTRING (-88.5335411 16.5110468, -88.5331973 16.511604)",,
196917614,residential,False,True,77.426,,,"LINESTRING (-88.5335411 16.5110468, -88.5339345 16.5104615)",,
778999730,residential,False,False,185.299,2,6th Street,"LINESTRING (-88.5335411 16.5110468, -88.5350017 16.5119501)",,
778999730,residential,False,True,100.188,2,6th Street,"LINESTRING (-88.5335411 16.5110468, -88.5327441 16.5105694)",,
196917819,residential,False,False,66.333,2,South Frontage Road,"LINESTRING (-88.531528 16.5050805, -88.5320702 16.5053731)",,
196917819,residential,False,False,90.094,2,South Frontage Road,"LINESTRING (-88.5320702 16.5053731, -88.5327984 16.5057842)",,
196917819,residential,False,True,66.333,2,South Frontage Road,"LINESTRING (-88.5320702 16.5053731, -88.531528 16.5050805)",,
196917825,residential,False,True,24.506,2,,"LINESTRING (-88.5320702 16.5053731, -88.5320261 16.5054253, -88.5319605 16.505565)",,
666324431,residential,False,False,107.713,,11th Street,"LINESTRING (-88.5270426 16.5113397, -88.5279206 16.511819)",,
"[815935849, 196917638, 815942806]",residential,False,True,166.018,,,"LINESTRING (-88.5270426 16.5113397, -88.5273985 16.5107509, -88.5276111 16.5104362, -88.5276413 16.5103739, -88.5278341 16.5100547)",,yes
624811113,residential,False,True,76.331,,,"LINESTRING (-88.5279206 16.511819, -88.5275506 16.5124067)",,
666324431,residential,False,False,133.056,,11th Street,"LINESTRING (-88.5279206 16.511819, -88.5289914 16.5124337)",,
666324431,residential,False,True,107.713,,11th Street,"LINESTRING (-88.5279206 16.511819, -88.5270426 16.5113397)",,
"[624811113, 815942804]",residential,False,False,122.594,,,"LINESTRING (-88.5279206 16.511819, -88.528284 16.511234, -88.5284781 16.5109491, -88.5285251 16.5108814)",,yes
196917638,residential,False,True,74.839,,,"LINESTRING (-88.5278341 16.5100547, -88.5282194 16.5094921)",,
196917822,residential,False,False,39.441,,9th Street,"LINESTRING (-88.5278341 16.5100547, -88.5274992 16.509904)",,
"[815935849, 815942806, 196917638]",residential,False,False,166.01800000000003,,,"LINESTRING (-88.5278341 16.5100547, -88.5276413 16.5103739, -88.5276111 16.5104362, -88.5273985 16.5107509, -88.5270426 16.5113397)",,yes
196917822,residential,False,True,244.255,,9th Street,"LINESTRING (-88.5278341 16.5100547, -88.5287078 16.5105385, -88.529817 16.5111551)",,
196917822,residential,False,True,39.441,,9th Street,"LINESTRING (-88.5274992 16.509904, -88.5278341 16.5100547)",,
666324431,residential,False,False,148.047,,11th Street,"LINESTRING (-88.5289914 16.5124337, -88.5301971 16.5130943)",,
666324431,residential,False,True,133.056,,11th Street,"LINESTRING (-88.5289914 16.5124337, -88.5279206 16.511819)",,
815935861,residential,False,False,73.172,,,"LINESTRING (-88.5289914 16.5124337, -88.5286614 16.5130107)",,
"[196917625, 815950445, 815935861]",residential,False,True,167.47299999999998,,,"LINESTRING (-88.5289914 16.5124337, -88.529355 16.5118271, -88.5295548 16.5115818, -88.5296095 16.5114927, -88.529817 16.5111551)",,yes
624811113,residential,False,False,76.331,,,"LINESTRING (-88.5275506 16.5124067, -88.5279206 16.511819)",,
624811113,residential,False,True,74.474,,,"LINESTRING (-88.5275506 16.5124067, -88.5272194 16.5129964)",,
666324432,residential,False,True,136.141,2,12th Street,"LINESTRING (-88.5275506 16.5124067, -88.5286614 16.5130107)",,
957374427,tertiary,False,True,38.661,2,,"LINESTRING (-88.5309854 16.5053535, -88.5311856 16.5050636)",,
"[675743889, 1097520398]",residential,False,True,185.041,2,North Frontage Road,"LINESTRING (-88.5309854 16.5053535, -88.5317426 16.5058501, -88.5313195 16.5065216)",,
"[955561328, 957374427]",tertiary,False,False,91.219,2,,"LINESTRING (-88.5309854 16.5053535, -88.5308553 16.5055419, -88.5305132 16.5060376)",,
675743890,residential,False,False,63.486,,,"LINESTRING (-88.5326807 16.5066832, -88.5323552 16.5071613)",,
196917626,residential,False,False,131.346,,2nd Street,"LINESTRING (-88.5323552 16.5071613, -88.5313195 16.5065216)",,
196917626,residential,False,True,136.482,,2nd Street,"LINESTRING (-88.5323552 16.5071613, -88.5334312 16.5078263)",,
675743890,residential,False,True,63.486,,,"LINESTRING (-88.5323552 16.5071613, -88.5326807 16.5066832)",,
196917825,residential,False,False,24.506,2,,"LINESTRING (-88.5319605 16.505565, -88.5320261 16.5054253, -88.5320702 16.5053731)",,
372385932,primary,False,False,265.073,2,Thomas Vincent Ramos Highway,"LINESTRING (-88.5319605 16.505565, -88.5333852 16.5064849, -88.5339152 16.5068464, -88.5340142 16.5069084)",40 mph,
372385932,primary,False,True,99.667,2,Thomas Vincent Ramos Highway,"LINESTRING (-88.5319605 16.505565, -88.531341 16.505165, -88.5311856 16.5050636)",40 mph,
372385932,primary,False,False,101.809,2,Thomas Vincent Ramos Highway,"LINESTRING (-88.5340142 16.5069084, -88.5348137 16.5074091)",40 mph,
778999732,residential,False,False,37.496,,,"LINESTRING (-88.5340142 16.5069084, -88.5338335 16.5071977)",,
372385932,primary,False,True,265.073,2,Thomas Vincent Ramos Highway,"LINESTRING (-88.5340142 16.5069084, -88.5339152 16.5068464, -88.5333852 16.5064849, -88.5319605 16.505565)",40 mph,
666324432,residential,False,False,136.141,2,12th Street,"LINESTRING (-88.5286614 16.5130107, -88.5275506 16.5124067)",,
666324432,residential,False,True,145.241,2,12th Street,"LINESTRING (-88.5286614 16.5130107, -88.5298359 16.5136726)",,
815935861,residential,False,False,73.549,,,"LINESTRING (-88.5286614 16.5130107, -88.5282931 16.51357)",,
815935861,residential,False,True,73.172,,,"LINESTRING (-88.5286614 16.5130107, -88.5289914 16.5124337)",,
666324432,residential,False,False,145.241,2,12th Street,"LINESTRING (-88.5298359 16.5136726, -88.5286614 16.5130107)",,
815935855,residential,False,True,74.952,,,"LINESTRING (-88.5298359 16.5136726, -88.5301971 16.5130943)",,
666324431,residential,False,False,86.394,,11th Street,"LINESTRING (-88.5301971 16.5130943, -88.5308929 16.5134926)",,
666324431,residential,False,True,148.047,,11th Street,"LINESTRING (-88.5301971 16.5130943, -88.5289914 16.5124337)",,
815935855,residential,False,False,74.952,,,"LINESTRING (-88.5301971 16.5130943, -88.5298359 16.5136726)",,
"[821943197, 196917630, 815935855]",residential,False,True,165.631,,,"LINESTRING (-88.5301971 16.5130943, -88.5305786 16.5124849, -88.5307335 16.5122225, -88.5307764 16.5121503, -88.5310013 16.5118203)",,yes
666324431,residential,False,True,86.394,,11th Street,"LINESTRING (-88.5308929 16.5134926, -88.5301971 16.5130943)",,
"[955561329, 815950443, 196917636]",residential,False,False,159.01999999999998,,,"LINESTRING (-88.5308929 16.5134926, -88.5312739 16.5128893, -88.5314456 16.5126226, -88.5314889 16.5125518, -88.5316625 16.5122676)",,yes
624811113,residential,False,False,74.474,,,"LINESTRING (-88.5272194 16.5129964, -88.5275506 16.5124067)",,
815935860,residential,False,True,131.036,,13th Street,"LINESTRING (-88.5272194 16.5129964, -88.5282931 16.51357)",,
815935860,residential,False,False,131.036,,13th Street,"LINESTRING (-88.5282931 16.51357, -88.5272194 16.5129964)",,
815935861,residential,False,True,73.549,,,"LINESTRING (-88.5282931 16.51357, -88.5286614 16.5130107)",,
"[624811113, 815942804]",residential,False,True,122.594,,,"LINESTRING (-88.5285251 16.5108814, -88.5284781 16.5109491, -88.528284 16.511234, -88.5279206 16.511819)",,yes
196917819,residential,False,True,90.094,2,South Frontage Road,"LINESTRING (-88.5327984 16.5057842, -88.5320702 16.5053731)",,
1149207822,residential,False,False,50.048,2,,"LINESTRING (-88.5304656 16.5052351, -88.5300718 16.5049901)",25 mph,
815950448,residential,False,True,73.292,,,"LINESTRING (-88.5300718 16.5049901, -88.5297099 16.5055505)",,
1149207822,residential,False,True,50.048,2,,"LINESTRING (-88.5300718 16.5049901, -88.5304656 16.5052351)",25 mph,
