osmid,highway,oneway,reversed,length,ref,name,geometry,bridge,maxspeed
180813424,residential,False,False,99.86500000000001,,8ми Ноември,"LINESTRING (22.0877175 41.4803697, 22.0879269 41.4810184, 22.0879563 41.4810635, 22.0881589 41.4811612)",,
33778914,secondary,False,False,132.471,R29173,Фемо Кулаков,"LINESTRING (22.0891588 41.4812868, 22.0886113 41.4801683)",,
33778914,secondary,False,True,58.829,R29173,Фемо Кулаков,"LINESTRING (22.0891588 41.4812868, 22.0894031 41.4817832)",,
180813421,residential,False,False,66.996,,Фемо Кулаков,"LINESTRING (22.0891588 41.4812868, 22.0884224 41.481529)",,
33778851,residential,False,True,42.108000000000004,,Димче Мирчев,"LINESTRING (22.0839492 41.4834461, 22.0841237 41.4834987, 22.0844133 41.483596)",,
180813396,residential,False,False,100.632,,Димче Мирчев,"LINESTRING (22.0839492 41.4834461, 22.0840477 41.4831626, 22.0840933 41.483018, 22.0841175 41.4828284, 22.0840779 41.482557)",,
300492172,residential,False,False,128.513,,Антигона,"LINESTRING (22.0839492 41.4834461, 22.0835876 41.4833738, 22.0824302 41.4834941)",,
300492173,secondary,False,False,18.751,R1103,Маршал Тито,"LINESTRING (22.0845325 41.4823739, 22.0847541 41.4824035)",,
300492173,secondary,False,True,48.644000000000005,R1103,Маршал Тито,"LINESTRING (22.0845325 41.4823739, 22.0841844 41.4823574, 22.0839498 41.4823694)",,
702529407,residential,False,False,131.65499999999997,,,"LINESTRING (22.0845325 41.4823739, 22.0846599 41.4820685, 22.0848986 41.4816787, 22.0850193 41.4814918, 22.0850515 41.4814577, 22.0851079 41.4814557, 22.0852977 41.4814748)",,
33778501,residential,False,False,50.324,,Димче Мирчев,"LINESTRING (22.0874434 41.4845611, 22.0879435 41.484815)",,
180813452,residential,False,False,41.393,,8-ми Ноември,"LINESTRING (22.0871379 41.4803662, 22.087257 41.4807276)",,
300485305,residential,False,False,39.484,,8ми Ноември,"LINESTRING (22.0871379 41.4803662, 22.0866883 41.4802538)",,
300485305,residential,False,True,23.52,,8ми Ноември,"LINESTRING (22.0871379 41.4803662, 22.0872924 41.4804049, 22.0874105 41.4804182)",,
180813402,residential,False,False,5.263,,Ленинова,"LINESTRING (22.0935025 41.4846335, 22.0935225 41.4845886)",,
180813449,residential,False,True,69.317,,Даме Груев,"LINESTRING (22.0935025 41.4846335, 22.0933999 41.4848184, 22.0933127 41.4850876, 22.093226 41.4852185)",,
180813417,residential,False,True,68.804,,Антигона,"LINESTRING (22.0832698 41.4839101, 22.082455 41.4840115)",,
180813442,residential,False,True,122.744,,,"LINESTRING (22.0886994 41.4789535, 22.0890942 41.480017)",,
180813444,residential,False,False,110.298,,Фемо Кулаков,"LINESTRING (22.0890307 41.4800448, 22.089505 41.4809709)",,
300485305,residential,False,False,37.54,,8ми Ноември,"LINESTRING (22.0890307 41.4800448, 22.0886113 41.4801683)",,
300485305,residential,False,True,6.127,,8ми Ноември,"LINESTRING (22.0890307 41.4800448, 22.0890942 41.480017)",,
33778478,residential,False,True,14.761,,,"LINESTRING (22.0884118 41.4857386, 22.0885322 41.485836)",,
180813401,residential,False,False,67.34,,Ленинова,"LINESTRING (22.0926902 41.4848746, 22.0932822 41.4844622)",,
180813401,residential,False,True,15.661,,Ленинова,"LINESTRING (22.0926902 41.4848746, 22.0925384 41.4849577)",,
300485298,residential,False,True,287.05600000000004,,Иво Виларов,"LINESTRING (22.0926902 41.4848746, 22.0926227 41.4848224, 22.0925477 41.4846657, 22.0924573 41.4845073, 22.0923176 41.4843265, 22.0922695 41.4840591, 22.0923574 41.483456, 22.092471 41.4830044, 22.0925618 41.4825663, 22.0926053 41.4823874)",,
33778464,residential,False,False,67.354,,Васка Калајџиска,"LINESTRING (22.0879435 41.484815, 22.0884768 41.4843597)",,
33778501,residential,False,False,44.12,,Димче Мирчев,"LINESTRING (22.0879435 41.484815, 22.0883562 41.4850637)",,
33778501,residential,False,True,50.324,,Димче Мирчев,"LINESTRING (22.0879435 41.484815, 22.0874434 41.4845611)",,
33778464,residential,False,True,139.169,,Васка Калајџиска,"LINESTRING (22.0879435 41.484815, 22.0874393 41.4852341, 22.0873857 41.4852453, 22.087334 41.4852366, 22.0867332 41.4848308)",,
180813431,residential,False,False,165.054,,,"LINESTRING (22.0880356 41.4802965, 22.0873844 41.4788946)",,
300485305,residential,False,False,27.721,,8ми Ноември,"LINESTRING (22.0880356 41.4802965, 22.0877175 41.4803697)",,
300485305,residential,False,True,19.293,,8ми Ноември,"LINESTRING (22.0880356 41.4802965, 22.0882568 41.4802451)",,
33778685,residential,False,False,64.2,,Даме Груев,"LINESTRING (22.093226 41.4852185, 22.0925384 41.4849577)",,
33778685,residential,False,True,65.619,,Даме Груев,"LINESTRING (22.093226 41.4852185, 22.093517 41.4853289, 22.0936305 41.4854441, 22.0937482 41.4856265)",,
180813449,residential,False,False,69.31700000000001,,Даме Груев,"LINESTRING (22.093226 41.4852185, 22.0933127 41.4850876, 22.0933999 41.4848184, 22.0935025 41.4846335)",,
180813465,residential,False,True,48.983000000000004,,Васка Калајџиска,"LINESTRING (22.0868959 41.4844135, 22.086879 41.4845629, 22.08683 41.4846857, 22.0867861 41.4847604, 22.0867332 41.4848308)",,
250589733,residential,False,True,153.066,,Питу Гули,"LINESTRING (22.0868959 41.4844135, 22.0869329 41.4843903, 22.0870038 41.4842818, 22.0870623 41.4841987, 22.0871116 41.4841502, 22.0871455 41.4841272, 22.0871825 41.4841179, 22.0872133 41.4841156, 22.0872719 41.4841272, 22.0874136 41.4841618, 22.0875646 41.4841918, 22.0877556 41.4842287, 22.0879127 41.4842518, 22.0880329 41.4842749, 22.0881962 41.4843095, 22.0884768 41.4843597)",,
300470393,residential,False,False,223.88400000000001,,Димче Мирчев,"LINESTRING (22.0868959 41.4844135, 22.0868206 41.4843035, 22.0844729 41.483612)",,
180813402,residential,False,True,42.781,,Ленинова,"LINESTRING (22.0936849 41.4842236, 22.0935225 41.4845886)",,
180813442,residential,False,False,122.744,,,"LINESTRING (22.0890942 41.480017, 22.0886994 41.4789535)",,
300485305,residential,False,False,6.127,,8ми Ноември,"LINESTRING (22.0890942 41.480017, 22.0890307 41.4800448)",,
300485305,residential,False,True,51.99,,8ми Ноември,"LINESTRING (22.0890942 41.480017, 22.0896331 41.4797812)",,
180813452,residential,False,True,41.393,,8-ми Ноември,"LINESTRING (22.087257 41.4807276, 22.0871379 41.4803662)",,
33778851,residential,False,True,5.274,,Димче Мирчев,"LINESTRING (22.0844133 41.483596, 22.0844729 41.483612)",,
33778851,residential,False,False,42.108000000000004,,Димче Мирчев,"LINESTRING (22.0844133 41.483596, 22.0841237 41.4834987, 22.0839492 41.4834461)",,
180813418,residential,False,False,34.512,,Васка Калајџиска,"LINESTRING (22.0844133 41.483596, 22.0842961 41.4837804, 22.0842475 41.4838801)",,
180813444,residential,False,True,110.298,,Фемо Кулаков,"LINESTRING (22.089505 41.4809709, 22.0890307 41.4800448)",,
180813413,residential,False,False,99.678,,Васка Калајџиска,"LINESTRING (22.0833825 41.4841673, 22.0831706 41.4844205, 22.0838094 41.4847784)",,
180813478,residential,False,True,149.63,,,"LINESTRING (22.0868667 41.4791357, 22.0874105 41.4804182)",,
239326745,residential,False,False,57.366,,Kiro Krstev,"LINESTRING (22.0899617 41.4814815, 22.0894031 41.4817832)",,
239326745,residential,False,True,137.132,,Kiro Krstev,"LINESTRING (22.0899617 41.4814815, 22.0903059 41.4812136, 22.0910086 41.4806963, 22.0911178 41.480604)",,
239327939,residential,False,False,118.523,,,"LINESTRING (22.0899617 41.4814815, 22.090284 41.4816743, 22.0906407 41.4819215, 22.0908741 41.4820802, 22.0909916 41.4822099)",,
300485305,residential,False,False,19.293,,8ми Ноември,"LINESTRING (22.0882568 41.4802451, 22.0880356 41.4802965)",,
300485305,residential,False,True,30.742,,8ми Ноември,"LINESTRING (22.0882568 41.4802451, 22.0886113 41.4801683)",,
180813397,residential,False,False,103.586,,8ми Ноември,"LINESTRING (22.0882568 41.4802451, 22.0884661 41.4808463, 22.0884995 41.4809804, 22.088411 41.4811411)",,
33778478,residential,False,False,14.761,,,"LINESTRING (22.0885322 41.485836, 22.0884118 41.4857386)",,
180813450,residential,False,False,33.05,,,"LINESTRING (22.0885322 41.485836, 22.0888639 41.4856729)",,
33778478,residential,False,True,109.72200000000001,,,"LINESTRING (22.0885322 41.485836, 22.0884976 41.4858703, 22.088179 41.4860778, 22.0879591 41.4862353, 22.0878057 41.4863456, 22.0875099 41.4862526)",,
239326745,residential,False,False,114.09,,Kiro Krstev,"LINESTRING (22.0867746 41.4814758, 22.0854988 41.4811027)",,
180813481,residential,False,True,137.548,,Ѓорѓи Димитров Вешката,"LINESTRING (22.0867746 41.4814758, 22.0867889 41.4814165, 22.0868184 41.4812818, 22.0869364 41.4810166, 22.0860137 41.4806991)",,
239326745,residential,False,True,92.913,,Kiro Krstev,"LINESTRING (22.0867746 41.4814758, 22.0871003 41.4815674, 22.0874572 41.4816556, 22.0878306 41.4817441)",,
"[300470392, 300485303]",residential,False,True,175.512,,"['Ѓорѓи Димитров - Вешката', 'В. Арсов Шпанец']","LINESTRING (22.0867746 41.4814758, 22.0866286 41.4818789, 22.0865951 41.4819038, 22.0865473 41.4819043, 22.0860164 41.4817802, 22.0853156 41.4815807, 22.0852866 41.481534, 22.0852977 41.4814748)",,
180813481,residential,False,False,137.548,,Ѓорѓи Димитров Вешката,"LINESTRING (22.0860137 41.4806991, 22.0869364 41.4810166, 22.0868184 41.4812818, 22.0867889 41.4814165, 22.0867746 41.4814758)",,
180813396,residential,False,True,100.63199999999999,,Димче Мирчев,"LINESTRING (22.0840779 41.482557, 22.0841175 41.4828284, 22.0840933 41.483018, 22.0840477 41.4831626, 22.0839492 41.4834461)",,
33778369,residential,False,True,48.068,,Никола Петров,"LINESTRING (22.0915965 41.4876675, 22.0920927 41.4874468)",,
194610505,residential,False,True,131.864,,Никола Петров,"LINESTRING (22.0915965 41.4876675, 22.0913179 41.4873707, 22.0911248 41.487238, 22.0907305 41.4871255, 22.0906739 41.4871357, 22.0904031 41.4873094)",,
194610504,residential,False,True,33.267,,Улица Никола Петров,"LINESTRING (22.0904031 41.4873094, 22.0906822 41.4875234)",,
194610505,residential,False,False,131.864,,Никола Петров,"LINESTRING (22.0904031 41.4873094, 22.0906739 41.4871357, 22.0907305 41.4871255, 22.0911248 41.487238, 22.0913179 41.4873707, 22.0915965 41.4876675)",,
194610505,residential,False,True,66.158,,Никола Петров,"LINESTRING (22.0904031 41.4873094, 22.0902658 41.4871951, 22.0902273 41.4871846, 22.0901889 41.487189, 22.0897998 41.487435)",,
194610504,residential,False,False,33.267,,Улица Никола Петров,"LINESTRING (22.0906822 41.4875234, 22.0904031 41.4873094)",,
300490593,residential,False,False,25.07,,Манчо Малиминов,"LINESTRING (22.0897998 41.487435, 22.0898607 41.4876558)",,
194610505,residential,False,False,66.15799999999999,,Никола Петров,"LINESTRING (22.0897998 41.487435, 22.0901889 41.487189, 22.0902273 41.4871846, 22.0902658 41.4871951, 22.0904031 41.4873094)",,
300490593,residential,False,True,56.870000000000005,,Манчо Малиминов,"LINESTRING (22.0897998 41.487435, 22.0896599 41.4871938, 22.0895578 41.4869574)",,
180813424,residential,False,True,99.86500000000001,,8ми Ноември,"LINESTRING (22.0881589 41.4811612, 22.0879563 41.4810635, 22.0879269 41.4810184, 22.0877175 41.4803697)",,
239321263,residential,False,True,60.048,,8ми Ноември,"LINESTRING (22.09031 41.4799495, 22.0901 41.4794329)",,
239321272,residential,False,True,56.072,,,"LINESTRING (22.0880731 41.4812737, 22.0878306 41.4817441)",,
239321268,residential,False,False,90.759,,Илинденска,"LINESTRING (22.0849483 41.4798185, 22.0853377 41.4790562)",,
239321268,residential,False,True,61.883,,Илинденска,"LINESTRING (22.0849483 41.4798185, 22.0846774 41.4803367)",,
300485305,residential,False,True,48.013,,8ми Ноември,"LINESTRING (22.0849483 41.4798185, 22.085495 41.4799552)",,
300485304,residential,False,True,127.44,,Браќа Миладинови,"LINESTRING (22.0898782 41.4808015, 22.090074 41.4806588, 22.0899748 41.4805343, 22.0899131 41.4804338, 22.0898239 41.4801916, 22.0896331 41.4797812)",,
239321261,residential,False,True,91.089,,Вељко Влаховиќ,"LINESTRING (22.0846774 41.4803367, 22.0835964 41.4804599)",,
239321268,residential,False,False,61.883,,Илинденска,"LINESTRING (22.0846774 41.4803367, 22.0849483 41.4798185)",,
239321268,residential,False,True,68.292,,Илинденска,"LINESTRING (22.0846774 41.4803367, 22.0843922 41.4809125)",,
239321276,residential,False,True,73.036,,12 Ваташки Другари,"LINESTRING (22.0910718 41.4799073, 22.0909618 41.4800239, 22.0909457 41.4800962, 22.0909806 41.4802067, 22.0911647 41.4805034)",,
180813397,residential,False,True,103.586,,8ми Ноември,"LINESTRING (22.088411 41.4811411, 22.0884995 41.4809804, 22.0884661 41.4808463, 22.0882568 41.4802451)",,
239321263,residential,False,False,60.048,,8ми Ноември,"LINESTRING (22.0901 41.4794329, 22.09031 41.4799495)",,
239326746,residential,False,True,53.626,,8ми Ноември,"LINESTRING (22.0901 41.4794329, 22.0905184 41.4790664)",,
239326746,residential,False,False,55.322,,8ми Ноември,"LINESTRING (22.0901 41.4794329, 22.089794 41.4797009, 22.0896331 41.4797812)",,
239321272,residential,False,False,56.072,,,"LINESTRING (22.0878306 41.4817441, 22.0880731 41.4812737)",,
239326745,residential,False,False,92.91300000000001,,Kiro Krstev,"LINESTRING (22.0878306 41.4817441, 22.0874572 41.4816556, 22.0871003 41.4815674, 22.0867746 41.4814758)",,
239326745,residential,False,True,133.97000000000003,,Kiro Krstev,"LINESTRING (22.0878306 41.4817441, 22.088294 41.481854, 22.0886479 41.4818806, 22.0890185 41.4818387, 22.0894031 41.4817832)",,
33779037,residential,False,False,78.356,,,"LINESTRING (22.0829769 41.481549, 22.0820486 41.4816626)",,
239327934,residential,False,True,16.789,,,"LINESTRING (22.0917453 41.4815082, 22.0915721 41.481431)",,
239327932,residential,False,True,48.073,,Ацо Аџи Илов,"LINESTRING (22.0917453 41.4815082, 22.0918335 41.4813582, 22.0919425 41.4811025)",,
239327951,residential,False,False,95.16499999999999,,Цандо Апаратчето,"LINESTRING (22.0917453 41.4815082, 22.0917887 41.4815477, 22.0918267 41.481753, 22.0918696 41.4818414, 22.091955 41.4818772, 22.092529 41.4818732)",,
300473379,residential,False,False,141.70600000000002,,Христо Ботев Градски Пазар,"LINESTRING (22.0917453 41.4815082, 22.0916924 41.4816283, 22.0916036 41.4819154, 22.0915851 41.4821869, 22.0916334 41.482432, 22.0916489 41.4827654)",,
239327946,residential,False,False,8.638,,Христо Ботев,"LINESTRING (22.0925122 41.4824216, 22.0926053 41.4823874)",,
239327942,residential,False,False,62.602999999999994,,Христо Ботев,"LINESTRING (22.0925122 41.4824216, 22.0925075 41.4823414, 22.0925827 41.4821706, 22.0925719 41.4819677, 22.092529 41.4818732)",,
239327946,residential,False,True,201.28199999999998,,Христо Ботев,"LINESTRING (22.0925122 41.4824216, 22.0923604 41.4825527, 22.0922692 41.4826311, 22.0922129 41.4827396, 22.0920547 41.4830189, 22.0918615 41.4833685, 22.0916496 41.4837764, 22.0914833 41.4839774, 22.0914093 41.484001)",,
239327934,residential,False,False,16.789,,,"LINESTRING (22.0915721 41.481431, 22.0917453 41.4815082)",,
33778805,residential,False,False,47.819,,Ацо Аџи Илов,"LINESTRING (22.0915721 41.481431, 22.0917227 41.4812942, 22.0919425 41.4811025)",,
33778805,residential,False,True,43.909,,Ацо Аџи Илов,"LINESTRING (22.0915721 41.481431, 22.0914556 41.4815318, 22.0912627 41.4817498)",,
239327950,residential,False,True,63.275999999999996,,,"LINESTRING (22.0908101 41.4812929, 22.0910488 41.4815259, 22.0912627 41.4817498)",,
239327943,residential,False,True,62.84,,,"LINESTRING (22.090102 41.4818494, 22.0899192 41.4819637, 22.0897989 41.4818675, 22.0895065 41.4819979)",,
239327956,residential,False,True,74.145,,Христо Ботев,"LINESTRING (22.0925482 41.4813672, 22.0926117 41.4807021)",,
239327942,residential,False,False,16.541,,Христо Ботев,"LINESTRING (22.092529 41.4818732, 22.0925428 41.4817248)",,
239327942,residential,False,True,62.602999999999994,,Христо Ботев,"LINESTRING (22.092529 41.4818732, 22.0925719 41.4819677, 22.0925827 41.4821706, 22.0925075 41.4823414, 22.0925122 41.4824216)",,
239327951,residential,False,True,95.16499999999999,,Цандо Апаратчето,"LINESTRING (22.092529 41.4818732, 22.091955 41.4818772, 22.0918696 41.4818414, 22.0918267 41.481753, 22.0917887 41.4815477, 22.0917453 41.4815082)",,
239327946,residential,False,False,201.28199999999998,,Христо Ботев,"LINESTRING (22.0914093 41.484001, 22.0914833 41.4839774, 22.0916496 41.4837764, 22.0918615 41.4833685, 22.0920547 41.4830189, 22.0922129 41.4827396, 22.0922692 41.4826311, 22.0923604 41.4825527, 22.0925122 41.4824216)",,
300473379,residential,False,False,88.054,,Христо Ботев Градски Пазар,"LINESTRING (22.0914093 41.484001, 22.0914056 41.4840396, 22.0913787 41.4844556, 22.0913629 41.4847921)",,
300473379,residential,False,True,139.116,,Христо Ботев Градски Пазар,"LINESTRING (22.0914093 41.484001, 22.0914217 41.4838729, 22.0914669 41.483742, 22.0915124 41.4835752, 22.0915851 41.483288, 22.0916495 41.4827777, 22.0916489 41.4827654)",,
239327952,residential,False,False,54.228,,,"LINESTRING (22.0909987 41.4827415, 22.0916489 41.4827654)",,
"[300472405, 259917030]",residential,True,False,269.017,,"['Јане Сандански', 'Пекарев']","LINESTRING (22.0909987 41.4827415, 22.0909877 41.4829465, 22.0909123 41.4835231, 22.0907928 41.4839911, 22.0907335 41.4840477, 22.0906262 41.484037, 22.0905299 41.4839856, 22.0896644 41.4833376)",,
239326745,residential,False,True,11.849,,Kiro Krstev,"LINESTRING (22.0911178 41.480604, 22.0911647 41.4805034)",,
239326745,residential,False,False,137.132,,Kiro Krstev,"LINESTRING (22.0911178 41.480604, 22.0910086 41.4806963, 22.0903059 41.4812136, 22.0899617 41.4814815)",,
239327935,residential,False,False,88.483,,,"LINESTRING (22.0911178 41.480604, 22.0916201 41.4809413, 22.0919425 41.4811025)",,
33778805,residential,False,True,47.819,,Ацо Аџи Илов,"LINESTRING (22.0919425 41.4811025, 22.0917227 41.4812942, 22.0915721 41.481431)",,
239327932,residential,False,False,48.073,,Ацо Аџи Илов,"LINESTRING (22.0919425 41.4811025, 22.0918335 41.4813582, 22.0917453 41.4815082)",,
239327935,residential,False,True,88.483,,,"LINESTRING (22.0919425 41.4811025, 22.0916201 41.4809413, 22.0911178 41.480604)",,
300472408,residential,False,False,74.071,,Ацо Аџи Илов,"LINESTRING (22.0919425 41.4811025, 22.092218 41.4808333, 22.092345 41.4807682, 22.0924916 41.4807202, 22.0926117 41.4807021)",,
239327956,residential,False,False,74.145,,Христо Ботев,"LINESTRING (22.0926117 41.4807021, 22.0925482 41.4813672)",,
300472408,residential,False,False,3.8,,Ацо Аџи Илов,"LINESTRING (22.0926117 41.4807021, 22.0926562 41.4806946)",,
300472408,residential,False,True,74.071,,Ацо Аџи Илов,"LINESTRING (22.0926117 41.4807021, 22.0924916 41.4807202, 22.092345 41.4807682, 22.092218 41.4808333, 22.0919425 41.4811025)",,
239327946,residential,False,True,8.638,,Христо Ботев,"LINESTRING (22.0926053 41.4823874, 22.0925122 41.4824216)",,
300485298,residential,False,False,287.056,,Иво Виларов,"LINESTRING (22.0926053 41.4823874, 22.0925618 41.4825663, 22.092471 41.4830044, 22.0923574 41.483456, 22.0922695 41.4840591, 22.0923176 41.4843265, 22.0924573 41.4845073, 22.0925477 41.4846657, 22.0926227 41.4848224, 22.0926902 41.4848746)",,
300485298,residential,False,True,194.50099999999998,,Иво Виларов,"LINESTRING (22.0926053 41.4823874, 22.092788 41.4817611, 22.0928713 41.4813268, 22.0929039 41.4806579)",,
33778914,secondary,False,False,25.38,R29173,Фемо Кулаков,"LINESTRING (22.0895065 41.4819979, 22.0894031 41.4817832)",,
33778914,secondary,False,True,92.866,R29173,Фемо Кулаков,"LINESTRING (22.0895065 41.4819979, 22.0895755 41.4821412, 22.0897367 41.4823746, 22.0898862 41.4826468, 22.0899208 41.4827698)",,
239327943,residential,False,False,62.84,,,"LINESTRING (22.0895065 41.4819979, 22.0897989 41.4818675, 22.0899192 41.4819637, 22.090102 41.4818494)",,
239327942,residential,False,True,16.541,,Христо Ботев,"LINESTRING (22.0925428 41.4817248, 22.092529 41.4818732)",,
239327952,residential,False,True,54.228,,,"LINESTRING (22.0916489 41.4827654, 22.0909987 41.4827415)",,
300473379,residential,False,False,139.11599999999999,,Христо Ботев Градски Пазар,"LINESTRING (22.0916489 41.4827654, 22.0916495 41.4827777, 22.0915851 41.483288, 22.0915124 41.4835752, 22.0914669 41.483742, 22.0914217 41.4838729, 22.0914093 41.484001)",,
300473379,residential,False,True,141.706,,Христо Ботев Градски Пазар,"LINESTRING (22.0916489 41.4827654, 22.0916334 41.482432, 22.0915851 41.4821869, 22.0916036 41.4819154, 22.0916924 41.4816283, 22.0917453 41.4815082)",,
33778464,residential,False,True,67.354,,Васка Калајџиска,"LINESTRING (22.0884768 41.4843597, 22.0879435 41.484815)",,
300470395,residential,False,False,58.155,,Питу Гули,"LINESTRING (22.0884768 41.4843597, 22.0889394 41.483968)",,
250589733,residential,False,False,153.066,,Питу Гули,"LINESTRING (22.0884768 41.4843597, 22.0881962 41.4843095, 22.0880329 41.4842749, 22.0879127 41.4842518, 22.0877556 41.4842287, 22.0875646 41.4841918, 22.0874136 41.4841618, 22.0872719 41.4841272, 22.0872133 41.4841156, 22.0871825 41.4841179, 22.0871455 41.4841272, 22.0871116 41.4841502, 22.0870623 41.4841987, 22.0870038 41.4842818, 22.0869329 41.4843903, 22.0868959 41.4844135)",,
180813413,residential,False,False,108.463,,Васка Калајџиска,"LINESTRING (22.0844322 41.4851073, 22.0856465 41.4854594)",,
180813413,residential,False,True,63.522000000000006,,Васка Калајџиска,"LINESTRING (22.0844322 41.4851073, 22.0842382 41.4850173, 22.0838094 41.4847784)",,
"[33778494, 252300695]",residential,False,True,186.12100000000004,,Васка Калајџиска,"LINESTRING (22.0844322 41.4851073, 22.0846118 41.4848505, 22.0854217 41.4846787, 22.0854887 41.4846747, 22.0855582 41.48469, 22.0861548 41.4851602)",,20
"[239321270, 252311374]",residential,False,True,185.239,,,"LINESTRING (22.0839498 41.4823694, 22.0839156 41.4819871, 22.0835723 41.4820032, 22.0834012 41.4809862)",,
300492173,secondary,False,False,48.644000000000005,R1103,Маршал Тито,"LINESTRING (22.0839498 41.4823694, 22.0841844 41.4823574, 22.0845325 41.4823739)",,
300492173,secondary,False,True,144.058,R1103,Маршал Тито,"LINESTRING (22.0839498 41.4823694, 22.0837231 41.4823936, 22.0833127 41.4824438, 22.0822398 41.4825623)",,
42928240,residential,False,False,36.702,,,"LINESTRING (22.0910687 41.4848802, 22.0906446 41.4849697)",,
"[42928240, 42928241]",residential,False,True,26.457,,,"LINESTRING (22.0910687 41.4848802, 22.0911616 41.4848606, 22.0913629 41.4847921)",,
"[300490602, 300475330, 42928110]",residential,False,True,299.334,,Партизанска,"LINESTRING (22.0910687 41.4848802, 22.0910774 41.4850333, 22.0913889 41.4857704, 22.0916437 41.4861893, 22.0920118 41.4865764, 22.0923799 41.4868256, 22.0927319 41.4870121, 22.0928779 41.4870918)",,
180813402,residential,False,False,42.781,,Ленинова,"LINESTRING (22.0935225 41.4845886, 22.0936849 41.4842236)",,
180813402,residential,False,True,5.263,,Ленинова,"LINESTRING (22.0935225 41.4845886, 22.0935025 41.4846335)",,
300475333,residential,False,False,24.459,,Ленинова,"LINESTRING (22.0935225 41.4845886, 22.0932822 41.4844622)",,
180813401,residential,False,True,67.34,,Ленинова,"LINESTRING (22.0932822 41.4844622, 22.0926902 41.4848746)",,
300475333,residential,False,True,24.459,,Ленинова,"LINESTRING (22.0932822 41.4844622, 22.0935225 41.4845886)",,
180813401,residential,False,False,54.411,,Ленинова,"LINESTRING (22.0932822 41.4844622, 22.0934712 41.4843306, 22.0937129 41.4840964)",,
300490583,residential,False,False,59.664,,Партизанска,"LINESTRING (22.0934335 41.4874297, 22.0932139 41.4873102, 22.0930818 41.4872244, 22.0928779 41.4870918)",,
300490603,residential,False,False,98.215,,Даме Груев,"LINESTRING (22.0930228 41.4869791, 22.0937424 41.4862794)",,
180813418,residential,False,False,106.344,,Васка Калајџиска,"LINESTRING (22.0842475 41.4838801, 22.0838094 41.4847784)",,
300492175,residential,False,False,39.503,,Васка Калајџиска,"LINESTRING (22.0842475 41.4838801, 22.083812 41.4837395)",,
180813418,residential,False,True,34.512,,Васка Калајџиска,"LINESTRING (22.0842475 41.4838801, 22.0842961 41.4837804, 22.0844133 41.483596)",,
300492175,residential,False,True,39.503,,Васка Калајџиска,"LINESTRING (22.083812 41.4837395, 22.0842475 41.4838801)",,
180813415,residential,False,False,53.31,,Гоце Делчев,"LINESTRING (22.0889343 41.4845479, 22.089318 41.4841642)",,
180813415,residential,False,True,74.89,,Гоце Делчев,"LINESTRING (22.0889343 41.4845479, 22.0886624 41.4847919, 22.0883562 41.4850637)",,
300492178,residential,False,False,195.219,,Петар Челевец,"LINESTRING (22.0889343 41.4845479, 22.089098 41.4847543, 22.0891935 41.484948, 22.0892096 41.4851207, 22.0892363 41.4852076, 22.0895049 41.4854705, 22.0895409 41.4854784, 22.0895812 41.4854736, 22.0897478 41.4853952, 22.089795 41.485394, 22.0900484 41.4854742, 22.0901344 41.4855014, 22.0902539 41.4856783)",,
33778439,residential,False,False,106.482,,Душан Јуруков,"LINESTRING (22.0902539 41.4856783, 22.0900051 41.4857588, 22.0896964 41.4859034, 22.0894554 41.4860805, 22.0892069 41.4862138)",,
33778439,residential,False,True,57.872,,Душан Јуруков,"LINESTRING (22.0902539 41.4856783, 22.0904348 41.4855922, 22.0906015 41.4855162, 22.0908347 41.4853931)",,
300492178,residential,False,True,195.21900000000002,,Петар Челевец,"LINESTRING (22.0902539 41.4856783, 22.0901344 41.4855014, 22.0900484 41.4854742, 22.089795 41.485394, 22.0897478 41.4853952, 22.0895812 41.4854736, 22.0895409 41.4854784, 22.0895049 41.4854705, 22.0892363 41.4852076, 22.0892096 41.4851207, 22.0891935 41.484948, 22.089098 41.4847543, 22.0889343 41.4845479)",,
300492180,residential,False,False,43.513,,Ико Заров,"LINESTRING (22.0899208 41.4827698, 22.0896347 41.4830972)",,
33778914,secondary,False,False,92.86600000000001,R29173,Фемо Кулаков,"LINESTRING (22.0899208 41.4827698, 22.0898862 41.4826468, 22.0897367 41.4823746, 22.0895755 41.4821412, 22.0895065 41.4819979)",,
33778914,secondary,False,True,30.19,R29173,Фемо Кулаков,"LINESTRING (22.0899208 41.4827698, 22.0899444 41.48287, 22.0900117 41.4830321)",,
300492180,residential,False,True,43.513,,Ико Заров,"LINESTRING (22.0896347 41.4830972, 22.0899208 41.4827698)",,
33778788,residential,True,False,40.74,,Ставре Ставрев,"LINESTRING (22.0891288 41.4833248, 22.0896107 41.4833873)",,
300510418,residential,False,False,287.696,,Мирче Ацев,"LINESTRING (22.0891288 41.4833248, 22.0891437 41.4831494, 22.0889195 41.482957, 22.0887187 41.4827785, 22.088588 41.4826421, 22.0884339 41.4825651, 22.0882331 41.4825231, 22.0880743 41.4824602, 22.0878454 41.4823867, 22.0875512 41.4823202, 22.0874392 41.4822922, 22.0874111 41.4824532, 22.0873598 41.4825581, 22.0872383 41.482838, 22.087173 41.4829814, 22.0871069 41.4830684)",,
33778788,residential,True,False,170.827,,Ставре Ставрев,"LINESTRING (22.0871069 41.4830684, 22.0877546 41.4831466, 22.0891288 41.4833248)",,
