osmid,name,highway,oneway,reversed,length,geometry,width,lanes,access,maxspeed,junction
649070243,,unclassified,False,True,52.585,"LINESTRING (85.3246042 27.7051135, 85.3246606 27.7050973, 85.3247364 27.7050664, 85.324785 27.705045, 85.3248614 27.7049969, 85.3249177 27.7049648, 85.3249928 27.7049595, 85.3250684 27.7049001)",,,,,
172333286,,unclassified,False,False,3.952,"LINESTRING (85.3250684 27.7049001, 85.3250789 27.7048658)",,,,,
172333286,,unclassified,False,True,68.38900000000001,"LINESTRING (85.3250684 27.7049001, 85.3250686 27.7049838, 85.3250773 27.705105, 85.3250921 27.7052064, 85.3251217 27.7053547, 85.3251317 27.7055115)",,,,,
649070243,,unclassified,False,False,52.58500000000001,"LINESTRING (85.3250684 27.7049001, 85.3249928 27.7049595, 85.3249177 27.7049648, 85.3248614 27.7049969, 85.324785 27.705045, 85.3247364 27.7050664, 85.3246606 27.7050973, 85.3246042 27.7051135)",,,,,
649070251,,unclassified,False,True,26.057000000000002,"LINESTRING (85.3253429 27.7048491, 85.3252222 27.7048562, 85.3250789 27.7048658)",,,,,
172333286,,unclassified,False,False,38.829,"LINESTRING (85.3250789 27.7048658, 85.3250793 27.7045166)",,,,,
172333286,,unclassified,False,True,3.952,"LINESTRING (85.3250789 27.7048658, 85.3250684 27.7049001)",,,,,
649070251,,unclassified,False,False,26.057000000000002,"LINESTRING (85.3250789 27.7048658, 85.3252222 27.7048562, 85.3253429 27.7048491)",,,,,
"[178434369, 649966500]",Charbhurja Marg,"['unclassified', 'residential']",False,False,135.81900000000002,"LINESTRING (85.3220658 27.7085334, 85.3221336 27.7085155, 85.3222677 27.7084829, 85.3223643 27.7084776, 85.3223815 27.7086107, 85.3224714 27.7092676, 85.3225252 27.7094144)",,,,,
649966504,,residential,False,True,48.358000000000004,"LINESTRING (85.323979 27.7113401, 85.3242995 27.7112826, 85.3244581 27.7112449)",,1,,,
665140596,,unclassified,False,True,81.337,"LINESTRING (85.3205833 27.7106207, 85.3203787 27.709912)",,,,,
665140596,,unclassified,False,False,81.337,"LINESTRING (85.3203787 27.709912, 85.3205833 27.7106207)",,,,,
4840073,तीनधारा मार्ग,secondary,True,False,104.24600000000001,"LINESTRING (85.3203787 27.709912, 85.3207379 27.7098598, 85.3214298 27.7098023)",7,,,,
180206104,Saraswati Mata Marg,residential,False,True,166.599,"LINESTRING (85.3176747 27.7098735, 85.3176937 27.709954, 85.3177744 27.7100168, 85.3179373 27.7101352, 85.3179636 27.7101626, 85.3179789 27.7101897, 85.3184107 27.711187)",,,,,
325666723,तीनधारा सडक,secondary,True,False,59.539,"LINESTRING (85.3176747 27.7098735, 85.3177428 27.7098884, 85.3178525 27.7099181, 85.3179257 27.7099356, 85.3179668 27.7099423, 85.3180137 27.7099448, 85.318267 27.7099162)",7,,,,
798107748,,unclassified,False,True,38.71199999999999,"LINESTRING (85.3203834 27.7049954, 85.3203878 27.7050485, 85.3203915 27.7051073, 85.3204019 27.7051735, 85.3204056 27.7052501, 85.3204599 27.7052445, 85.3205055 27.7052445, 85.3205095 27.7052457)",,,,,
798107748,,unclassified,False,False,38.712,"LINESTRING (85.3205095 27.7052457, 85.3205055 27.7052445, 85.3204599 27.7052445, 85.3204056 27.7052501, 85.3204019 27.7051735, 85.3203915 27.7051073, 85.3203878 27.7050485, 85.3203834 27.7049954)",,,,,
798107749,,unclassified,False,False,33.328,"LINESTRING (85.3205095 27.7052457, 85.3205216 27.7053068, 85.3205316 27.705397, 85.3205364 27.7054184, 85.3206778 27.7054148)",,,,,
798107749,,unclassified,False,True,92.189,"LINESTRING (85.3205095 27.7052457, 85.3206503 27.7052255, 85.3207268 27.7052059, 85.3208528 27.7051892, 85.3208743 27.7052427, 85.3208737 27.7052813, 85.320879 27.7053407, 85.3208837 27.7053769, 85.3208645 27.7053831, 85.3208398 27.7054288, 85.320804 27.7054932, 85.3206966 27.705505, 85.3206778 27.7054148)",,,,,
798107749,,unclassified,False,False,92.18900000000001,"LINESTRING (85.3206778 27.7054148, 85.3206966 27.705505, 85.320804 27.7054932, 85.3208398 27.7054288, 85.3208645 27.7053831, 85.3208837 27.7053769, 85.320879 27.7053407, 85.3208737 27.7052813, 85.3208743 27.7052427, 85.3208528 27.7051892, 85.3207268 27.7052059, 85.3206503 27.7052255, 85.3205095 27.7052457)",,,,,
798107749,,unclassified,False,True,33.328,"LINESTRING (85.3206778 27.7054148, 85.3205364 27.7054184, 85.3205316 27.705397, 85.3205216 27.7053068, 85.3205095 27.7052457)",,,,,
798107749,,unclassified,False,True,51.942,"LINESTRING (85.3206778 27.7054148, 85.3205035 27.7054279, 85.3204143 27.7054486, 85.3204223 27.7056791)",,,,,
257759242,बागबजार सडक,secondary,False,False,53.372,"LINESTRING (85.3204223 27.7056791, 85.3198812 27.7057088)",9,2,,,
257759242,बागबजार सडक,secondary,False,True,35.067,"LINESTRING (85.3204223 27.7056791, 85.3207781 27.7056641)",9,2,,,
798107749,,unclassified,False,False,51.94200000000001,"LINESTRING (85.3204223 27.7056791, 85.3204143 27.7054486, 85.3205035 27.7054279, 85.3206778 27.7054148)",,,,,
798107751,Binayak Marg,residential,False,False,105.07600000000001,"LINESTRING (85.3184965 27.7073247, 85.3185233 27.7073508, 85.3185368 27.7073817, 85.3185475 27.7074197, 85.3185475 27.7074933, 85.3185609 27.7075479, 85.3189418 27.7074873, 85.3189847 27.7074981, 85.3190055 27.7075212, 85.319037 27.7076755, 85.3190692 27.7076963, 85.3191268 27.7076975, 85.3191859 27.707707)",,,,,
567661914,कमलादी मार्ग,secondary,True,False,37.323,"LINESTRING (85.3195208 27.7079933, 85.3191418 27.7080022)",7,2,,,
798107752,Kamaladi Marg,residential,False,True,76.76400000000001,"LINESTRING (85.3195208 27.7079933, 85.3194541 27.7077782, 85.3194635 27.7075894, 85.3193266 27.7076162, 85.3192529 27.7076619, 85.3191859 27.707707)",,,,,
798107751,Binayak Marg,residential,False,True,105.07599999999998,"LINESTRING (85.3191859 27.707707, 85.3191268 27.7076975, 85.3190692 27.7076963, 85.319037 27.7076755, 85.3190055 27.7075212, 85.3189847 27.7074981, 85.3189418 27.7074873, 85.3185609 27.7075479, 85.3185475 27.7074933, 85.3185475 27.7074197, 85.3185368 27.7073817, 85.3185233 27.7073508, 85.3184965 27.7073247)",,,,,
798107752,Kamaladi Marg,residential,False,False,76.764,"LINESTRING (85.3191859 27.707707, 85.3192529 27.7076619, 85.3193266 27.7076162, 85.3194635 27.7075894, 85.3194541 27.7077782, 85.3195208 27.7079933)",,,,,
798107752,Kamaladi Marg,residential,False,True,33.665,"LINESTRING (85.3191859 27.707707, 85.3191563 27.7077687, 85.3191376 27.7078305, 85.3191418 27.7080022)",,,,,
798107753,,residential,False,True,68.75699999999999,"LINESTRING (85.3191751 27.7067785, 85.3197437 27.70675, 85.3198054 27.7067476, 85.3198618 27.7067714, 85.3198662 27.7067728)",,,,,
112448569,Shanta Marg,residential,False,False,46.372,"LINESTRING (85.3202132 27.7066324, 85.3199503 27.7066337, 85.3198826 27.7066521, 85.3198662 27.7067728)",,,,,
798107754,,unclassified,False,True,43.976,"LINESTRING (85.3237322 27.7047375, 85.3236088 27.7047351, 85.3234988 27.7047743, 85.3232999 27.7048171)",,,,,
172333275,,unclassified,False,False,19.009,"LINESTRING (85.3232999 27.7048171, 85.3232652 27.7048589, 85.3232238 27.7049722)",,,,,
172333275,,unclassified,False,True,226.74800000000002,"LINESTRING (85.3232999 27.7048171, 85.3233218 27.7045896, 85.3234787 27.7045784, 85.323643 27.7045449, 85.3237335 27.7044294, 85.3238522 27.7044626, 85.3239329 27.7045855, 85.3239736 27.7045819, 85.3242419 27.7045861, 85.3243214 27.7045579, 85.3243404 27.7045445, 85.3243501 27.7044997, 85.32456 27.7043806, 85.3246797 27.7043797, 85.3248201 27.7044599, 85.3249472 27.7044739, 85.3250793 27.7045166)",,,,,
798107754,,unclassified,False,False,43.976,"LINESTRING (85.3232999 27.7048171, 85.3234988 27.7047743, 85.3236088 27.7047351, 85.3237322 27.7047375)",,,,,
798107755,,unclassified,False,True,23.921,"LINESTRING (85.3234617 27.7050061, 85.3232963 27.70498, 85.3232595 27.7049836, 85.3232238 27.7049722)",,,,,
172333275,,unclassified,False,False,39.719,"LINESTRING (85.3232238 27.7049722, 85.3231107 27.7049825, 85.3228242 27.7050209)",,,,,
172333275,,unclassified,False,True,19.009,"LINESTRING (85.3232238 27.7049722, 85.3232652 27.7048589, 85.3232999 27.7048171)",,,,,
798107755,,unclassified,False,False,23.921,"LINESTRING (85.3232238 27.7049722, 85.3232595 27.7049836, 85.3232963 27.70498, 85.3234617 27.7050061)",,,,,
798110199,,unclassified,False,True,63.735,"LINESTRING (85.3230832 27.7092113, 85.323008 27.7093241, 85.3229251 27.7093569, 85.3227854 27.7094001, 85.3225252 27.7094144)",,,,,
178434369,Charbhurja Marg,residential,False,False,107.191,"LINESTRING (85.3225252 27.7094144, 85.3225534 27.709501, 85.3226633 27.7096933, 85.3228142 27.7098709, 85.3229342 27.7100252, 85.3230619 27.7102468)",,,,,
"[178434369, 649966500]",Charbhurja Marg,"['residential', 'unclassified']",False,True,135.81900000000002,"LINESTRING (85.3225252 27.7094144, 85.3224714 27.7092676, 85.3223815 27.7086107, 85.3223643 27.7084776, 85.3222677 27.7084829, 85.3221336 27.7085155, 85.3220658 27.7085334)",,,,,
798110199,,unclassified,False,False,63.735,"LINESTRING (85.3225252 27.7094144, 85.3227854 27.7094001, 85.3229251 27.7093569, 85.323008 27.7093241, 85.3230832 27.7092113)",,,,,
1116480109,,residential,False,True,75.923,"LINESTRING (85.3231756 27.7119385, 85.3230616 27.7119813, 85.3229959 27.7120062, 85.3229758 27.7120228, 85.3229704 27.7120632, 85.3229658 27.7121466, 85.3229681 27.7121635, 85.3230043 27.7122698, 85.3230137 27.7122986, 85.323009 27.7123309, 85.3229822 27.7123992, 85.3229358 27.7124887)",,,,,
195254871,मानकामना मार्ग,secondary,True,False,88.69900000000001,"LINESTRING (85.3229358 27.7124887, 85.3229073 27.7124758, 85.3223629 27.7122245, 85.3221487 27.7121019)",7,,,,
1116480109,,residential,False,False,75.92299999999999,"LINESTRING (85.3229358 27.7124887, 85.3229822 27.7123992, 85.323009 27.7123309, 85.3230137 27.7122986, 85.3230043 27.7122698, 85.3229681 27.7121635, 85.3229658 27.7121466, 85.3229704 27.7120632, 85.3229758 27.7120228, 85.3229959 27.7120062, 85.3230616 27.7119813, 85.3231756 27.7119385)",,,,,
1132359826,,residential,False,True,104.68499999999999,"LINESTRING (85.3201058 27.7045653, 85.3199986 27.7045736, 85.3196244 27.7045736, 85.3194943 27.7045724, 85.3193334 27.7045641, 85.319206 27.7045451, 85.319046 27.7045287)",,,,,
111984903,Bajra Bir Marg,residential,False,True,142.43,"LINESTRING (85.319046 27.7045287, 85.3190416 27.7045611, 85.3190201 27.704637, 85.3189826 27.7048366, 85.3189592 27.7050604, 85.3189435 27.7051907, 85.3189791 27.7053666, 85.319052 27.7055083, 85.3191204 27.7056425, 85.3191422 27.7057713)",,,,,
1132359826,,residential,False,False,104.68499999999999,"LINESTRING (85.319046 27.7045287, 85.319206 27.7045451, 85.3193334 27.7045641, 85.3194943 27.7045724, 85.3196244 27.7045736, 85.3199986 27.7045736, 85.3201058 27.7045653)",,,,,
1132359827,,residential,False,True,32.406,"LINESTRING (85.3182229 27.7076465, 85.3181908 27.7076749, 85.318125 27.7076892, 85.3179124 27.7077232)",,,,,
180206393,Bhandari Marga,residential,False,False,35.296,"LINESTRING (85.3179124 27.7077232, 85.3178762 27.7074074)",,,,,
180206393,Bhandari Marga,residential,False,True,28.221,"LINESTRING (85.3179124 27.7077232, 85.3179413 27.7079757)",,,,,
1132359828,,residential,False,True,28.936,"LINESTRING (85.3179124 27.7077232, 85.3176221 27.707764)",,,,,
1132359827,,residential,False,False,32.406000000000006,"LINESTRING (85.3179124 27.7077232, 85.318125 27.7076892, 85.3181908 27.7076749, 85.3182229 27.7076465)",,,,,
1132359828,,residential,False,False,28.936,"LINESTRING (85.3176221 27.707764, 85.3179124 27.7077232)",,,,,
24684287,Dhobidhara Marg,residential,True,False,322.71999999999997,"LINESTRING (85.3248924 27.70916, 85.3248138 27.7091374, 85.3247488 27.7090973, 85.3246875 27.7090474, 85.3243365 27.7087747, 85.32428 27.7087749, 85.3241327 27.7087714, 85.3238307 27.7087063, 85.3237675 27.708638, 85.3237576 27.7086273, 85.3237263 27.7085147, 85.3236527 27.7083787, 85.3236054 27.7082249, 85.3235946 27.7081556, 85.3235545 27.7080347, 85.3234943 27.7079449, 85.3233519 27.7077704, 85.3233125 27.7075661, 85.323172 27.7072862, 85.3230106 27.7070706)",6,,,,
200563625,,residential,False,True,116.90700000000001,"LINESTRING (85.3248924 27.70916, 85.324926 27.7092158, 85.3249499 27.7092713, 85.3249533 27.7093407, 85.3249405 27.7093995, 85.3249177 27.7094808, 85.3248909 27.7095521, 85.3249244 27.7096043, 85.3250219 27.709642, 85.3250456 27.7096404, 85.325056 27.7096503, 85.3250121 27.7101003)",,,,,
201380505,,residential,False,True,138.15900000000002,"LINESTRING (85.3253187 27.706655, 85.3252999 27.7065755, 85.3252758 27.7064852, 85.3252396 27.7063309, 85.3253159 27.7062939, 85.3252352 27.7057964, 85.3252245 27.705719, 85.3252242 27.7056148, 85.3252122 27.7055455, 85.3251317 27.7055115)",,,,,
257759242,बागबजार सडक,secondary,False,False,35.067,"LINESTRING (85.3207781 27.7056641, 85.3204223 27.7056791)",9,2,,,
257759242,बागबजार सडक,secondary,False,True,77.881,"LINESTRING (85.3207781 27.7056641, 85.3211134 27.70565, 85.3215684 27.7056326)",9,2,,,
1176845457,,living_street,False,False,183.70200000000003,"LINESTRING (85.3207781 27.7056641, 85.3207794 27.7057094, 85.3207791 27.7057345, 85.3207793 27.7057443, 85.3207799 27.7057698, 85.3207812 27.7058113, 85.3207941 27.7058362, 85.3208178 27.7058612, 85.3208689 27.7059027, 85.3208961 27.7059537, 85.3209041 27.7059895, 85.3209836 27.705998, 85.3210359 27.7060016, 85.3210979 27.7060068, 85.3211589 27.706022, 85.3211964 27.706049, 85.3212181 27.7060792, 85.3212529 27.7061455, 85.3212569 27.7062104, 85.3212338 27.7062647, 85.3212305 27.7063087, 85.3211749 27.7063317, 85.321108 27.706356, 85.3210161 27.706389, 85.3210173 27.706451, 85.3210222 27.7064963, 85.3210282 27.7065878, 85.3210242 27.7066768, 85.3210504 27.7068413, 85.321059 27.706886, 85.32108 27.7069183)",,,,,
1176845457,,living_street,False,True,183.70199999999997,"LINESTRING (85.32108 27.7069183, 85.321059 27.706886, 85.3210504 27.7068413, 85.3210242 27.7066768, 85.3210282 27.7065878, 85.3210222 27.7064963, 85.3210173 27.706451, 85.3210161 27.706389, 85.321108 27.706356, 85.3211749 27.7063317, 85.3212305 27.7063087, 85.3212338 27.7062647, 85.3212569 27.7062104, 85.3212529 27.7061455, 85.3212181 27.7060792, 85.3211964 27.706049, 85.3211589 27.706022, 85.3210979 27.7060068, 85.3210359 27.7060016, 85.3209836 27.705998, 85.3209041 27.7059895, 85.3208961 27.7059537, 85.3208689 27.7059027, 85.3208178 27.7058612, 85.3207941 27.7058362, 85.3207812 27.7058113, 85.3207799 27.7057698, 85.3207793 27.7057443, 85.3207791 27.7057345, 85.3207794 27.7057094, 85.3207781 27.7056641)",,,,,
171227893,पुतलीसडक,primary,True,False,118.93,"LINESTRING (85.322873 27.7067121, 85.3228913 27.7065838, 85.3228926 27.7063339, 85.3229208 27.7060329, 85.3228701 27.7056472)",7,2,,,
4840054,,primary,False,False,185.126,"LINESTRING (85.3218188 27.7079892, 85.3218359 27.7080673, 85.3218606 27.7081802, 85.3219087 27.708531, 85.3219638 27.708932, 85.3220779 27.7096378)",11,,,,
4840057,कमलादी मार्ग,secondary,True,False,54.055,"LINESTRING (85.3218188 27.7079892, 85.3217469 27.707982, 85.3212704 27.7079686)",7,2,,,
1200990066,Putalisadak Road,primary,True,False,176.92900000000003,"LINESTRING (85.3218188 27.7079892, 85.3218924 27.7079362, 85.3220275 27.707796, 85.3222026 27.7076069, 85.3224193 27.7073691, 85.3226045 27.7071522, 85.3227252 27.7069818, 85.322873 27.7067121)",,,,,
