osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name,junction,bridge
"[586433699, 586433701]",residential,False,True,86.684,,,,"LINESTRING (-2.999517 35.1567711, -2.9995418 35.1567854, -2.99957 35.1567909, -2.9996189 35.156792, -2.99969 35.1567865, -3.0000052 35.1567865, -3.0000548 35.1567892, -3.0000944 35.156798, -3.0001081 35.156805, -3.0001219 35.1568155, -3.0001413 35.1568462, -3.0001836 35.1569285, -3.0002479 35.1570672)",,,
727506545,residential,False,False,18.474,,,,"LINESTRING (-2.999517 35.1567711, -2.9994875 35.1568358, -2.9994708 35.1568791, -2.9994587 35.1569032, -2.9994359 35.1569208)",,,
"[586433699, 586433701]",residential,False,False,86.68399999999998,,,,"LINESTRING (-3.0002479 35.1570672, -3.0001836 35.1569285, -3.0001413 35.1568462, -3.0001219 35.1568155, -3.0001081 35.156805, -3.0000944 35.156798, -3.0000548 35.1567892, -3.0000052 35.1567865, -2.99969 35.1567865, -2.9996189 35.156792, -2.99957 35.1567909, -2.9995418 35.1567854, -2.999517 35.1567711)",,,
"[586433700, 586433701]",residential,False,True,123.79100000000003,,,,"LINESTRING (-3.0002479 35.1570672, -3.0002593 35.1571209, -3.0002627 35.1571626, -3.0002668 35.1572213, -3.0002473 35.1572563, -3.0002204 35.1572733, -3.0001614 35.157298, -3.0000186 35.1573555, -2.9999827 35.1573684, -2.9999646 35.1573709, -2.9999505 35.1573703, -2.9999321 35.157364, -2.9999113 35.1573391, -2.9998919 35.1573139, -2.9998724 35.1572985, -2.9998469 35.1572793, -2.9998215 35.1572771, -2.999798 35.1572782, -2.9997698 35.1572793, -2.9997457 35.1572711, -2.9997256 35.1572607, -2.9996981 35.1572382, -2.9996592 35.1572015, -2.9995874 35.1571198, -2.9995532 35.1570803, -2.9995338 35.1570469, -2.9995197 35.1570123, -2.9995043 35.1569871, -2.9994855 35.156963, -2.9994607 35.1569449, -2.9994359 35.1569208)",,,
"[586433704, 586433702, 586433703]",residential,False,True,150.275,,,,"LINESTRING (-3.0002479 35.1570672, -3.0003619 35.1570321, -3.0004907 35.1569986, -3.000547 35.1569827, -3.0005798 35.1569778, -3.0006107 35.1569816, -3.0006261 35.1569893, -3.0006469 35.1570069, -3.0006697 35.1570326, -3.0007119 35.1570798, -3.0007247 35.1570957, -3.0007461 35.1571149, -3.0007643 35.1571214, -3.0008179 35.1571253, -3.0009373 35.1571253, -3.0011076 35.1571209, -3.0012739 35.1571077, -3.0014563 35.1570891, -3.0017984 35.1570586)",,,
586433706,residential,False,False,50.375,,,,"LINESTRING (-3.0018693 35.1563227, -3.0024165 35.1562514)",,,
167932586,residential,False,False,182.57600000000002,,,,"LINESTRING (-3.0018693 35.1563227, -3.0018827 35.1559784, -3.0018982 35.1556026, -3.0018945 35.1555118, -3.0018777 35.1553882, -3.0016963 35.1546977)",,,
167932586,residential,False,True,35.967,,,,"LINESTRING (-3.0018693 35.1563227, -3.0018438 35.1565102, -3.0018438 35.156645)",,,
586433708,residential,False,True,51.363,,,,"LINESTRING (-3.0028093 35.157431, -3.0033162 35.157227)",,,
586433707,residential,False,False,100.42,,,,"LINESTRING (-3.0028093 35.157431, -3.0026472 35.157008, -3.0025426 35.1565562)",,,
586433708,residential,False,False,100.468,,,,"LINESTRING (-3.0028093 35.157431, -3.0025801 35.1575233, -3.0017566 35.1576943)",,,
586433705,residential,False,False,31.97,,,,"LINESTRING (-3.0017566 35.1576943, -3.0017755 35.1574072)",,,
586433705,residential,False,True,34.026,,,,"LINESTRING (-3.0017566 35.1576943, -3.0017373 35.1579999)",,,
586433708,residential,False,True,100.468,,,,"LINESTRING (-3.0017566 35.1576943, -3.0025801 35.1575233, -3.0028093 35.157431)",,,
586433708,residential,False,False,51.363,,,,"LINESTRING (-3.0033162 35.157227, -3.0028093 35.157431)",,,
586433709,residential,False,False,90.043,,,,"LINESTRING (-3.0033162 35.157227, -3.0030669 35.1564433)",,,
586433709,residential,False,True,14.203,,,,"LINESTRING (-3.0033162 35.157227, -3.0033579 35.1573501)",,,
586433709,residential,False,False,14.203,,,,"LINESTRING (-3.0033579 35.1573501, -3.0033162 35.157227)",,,
317719490,living_street,False,False,32.699,,,,"LINESTRING (-3.0022049 35.1509918, -3.0021107 35.150708)",,,
317719490,living_street,False,True,37.548,,,,"LINESTRING (-3.0022049 35.1509918, -3.002289 35.1513224)",,,
586433726,residential,False,True,35.905,,,,"LINESTRING (-3.0022049 35.1509918, -3.0025832 35.1508991)",,,
317719495,living_street,False,False,27.656,,,,"LINESTRING (-3.0025832 35.1508991, -3.0024628 35.1506707)",,,
586433726,residential,False,False,35.905,,,,"LINESTRING (-3.0025832 35.1508991, -3.0022049 35.1509918)",,,
317719495,living_street,False,True,75.036,,,,"LINESTRING (-3.0025832 35.1508991, -3.0027021 35.1511773, -3.0027034 35.1511859, -3.0026994 35.1511938, -3.0026938 35.1512024, -3.0026847 35.15121, -3.0024604 35.1512727, -3.002289 35.1513224)",,,
317719495,living_street,False,True,27.656,,,,"LINESTRING (-3.0024628 35.1506707, -3.0025832 35.1508991)",,,
167932595,tertiary,True,False,21.674999999999997,1,,,"LINESTRING (-3.0069176 35.1526556, -3.0068991 35.1526094, -3.0068824 35.1525494, -3.0068703 35.1524652)",,,
311226034,secondary,True,False,9.072000000000001,1,RR610,40,"LINESTRING (-3.0069176 35.1526556, -3.0068965 35.1526447, -3.0068722 35.1526402, -3.0068474 35.1526428, -3.0068253 35.1526522)",,roundabout,
311226034,secondary,True,False,3.123,1,RR610,40,"LINESTRING (-3.0069367 35.1526787, -3.0069288 35.1526662, -3.0069176 35.1526556)",,roundabout,
311226034,secondary,True,False,5.77,1,RR610,40,"LINESTRING (-3.0068253 35.1526522, -3.0068104 35.1526645, -3.0068006 35.1526798, -3.0067966 35.1526968)",,roundabout,
600399569,residential,False,True,62.024,,,,"LINESTRING (-3.009291 35.1530935, -3.0092347 35.1533567, -3.0092068 35.1536464)",,,
"[586433723, 311226037]",secondary,False,True,186.678,2,RR610,60,"LINESTRING (-3.0092068 35.1536464, -3.008976 35.1538798, -3.0088926 35.153958, -3.0088169 35.1540047, -3.008725 35.1540371, -3.008666 35.1540431, -3.0086063 35.1540431, -3.0085453 35.1540371, -3.0085004 35.1540266, -3.0084307 35.1540047, -3.0083757 35.1539773, -3.0083462 35.1539587, -3.0083173 35.1539362, -3.0082905 35.1539033, -3.0082255 35.1538156, -3.0080211 35.1535225, -3.0079508 35.1534332, -3.007913 35.153389, -3.0078714 35.1533468, -3.0078235 35.1533025)",,,
600399569,residential,False,False,62.024,,,,"LINESTRING (-3.0092068 35.1536464, -3.0092347 35.1533567, -3.009291 35.1530935)",,,
600445088,living_street,False,False,84.484,,,,"LINESTRING (-3.005957 35.1516417, -3.0057397 35.1520935, -3.0056241 35.152351)",,,
600461019,residential,False,True,13.246,,,,"LINESTRING (-3.0078157 35.152315, -3.0076736 35.1523413)",,,
585778726,tertiary,False,True,10.379,,,,"LINESTRING (-3.0069193 35.15229, -3.0068939 35.152381)",,,
600461019,residential,False,False,68.81400000000001,,,,"LINESTRING (-3.0069193 35.15229, -3.0074134 35.1523238, -3.0076736 35.1523413)",,,
585779190,residential,False,False,9.735,,,,"LINESTRING (-3.0061997 35.1549318, -3.0061991 35.1549548, -3.0061864 35.1550185)",,,
585779190,residential,False,True,16.389,,,,"LINESTRING (-3.0061997 35.1549318, -3.0061882 35.154894, -3.006164 35.1548572, -3.0061194 35.1548014)",,,
1234536121,residential,False,False,36.735,,,,"LINESTRING (-3.0061997 35.1549318, -3.0060348 35.154929, -3.0059248 35.15494, -3.0057988 35.1549598)",,,
167932604,residential,False,False,17.025,,,,"LINESTRING (-3.0056751 35.1541531, -3.0055072 35.1542209)",,,
167932604,residential,False,True,11.327,,,,"LINESTRING (-3.0056751 35.1541531, -3.0057877 35.1541095)",,,
585779190,residential,False,False,83.041,,,,"LINESTRING (-3.0056751 35.1541531, -3.0057478 35.1542868, -3.0058812 35.1545135, -3.0059858 35.154667, -3.0061194 35.1548014)",,,
724534624,residential,False,True,42.510000000000005,,,,"LINESTRING (-3.0091354 35.1567053, -3.0089477 35.1566352, -3.0086996 35.1565683)",,,
585779204,residential,False,False,45.924,,,,"LINESTRING (-3.0086996 35.1565683, -3.0085802 35.1569696)",,,
585779204,residential,False,True,33.994,,,,"LINESTRING (-3.0086996 35.1565683, -3.0087197 35.1564279, -3.0087277 35.1563545, -3.0087344 35.156264)",,,
724534624,residential,False,False,42.510000000000005,,,,"LINESTRING (-3.0086996 35.1565683, -3.0089477 35.1566352, -3.0091354 35.1567053)",,,
724534625,residential,False,True,79.762,,,,"LINESTRING (-3.0094023 35.1572163, -3.009185 35.1571604, -3.0089061 35.1570584, -3.0087546 35.1570091, -3.0085802 35.1569696)",,,
585779204,residential,False,False,20.169,,,,"LINESTRING (-3.0085802 35.1569696, -3.0085382 35.1571477)",,,
585779204,residential,False,True,45.924,,,,"LINESTRING (-3.0085802 35.1569696, -3.0086996 35.1565683)",,,
724534625,residential,False,False,79.762,,,,"LINESTRING (-3.0085802 35.1569696, -3.0087546 35.1570091, -3.0089061 35.1570584, -3.009185 35.1571604, -3.0094023 35.1572163)",,,
586433710,residential,False,False,23.599,,,,"LINESTRING (-3.0054507 35.1564707, -3.0054944 35.1566799)",,,
"[585779181, 585779182]",residential,False,True,106.366,,,,"LINESTRING (-3.0054507 35.1564707, -3.0054165 35.1564904, -3.0053683 35.1564997, -3.0053361 35.1565085, -3.0053042 35.1565145, -3.0052848 35.156514, -3.0052563 35.1564986, -3.0052301 35.1564817, -3.0051879 35.1564394, -3.0051282 35.1563824, -3.0050404 35.1563117, -3.0049378 35.1562426, -3.00475 35.1561341, -3.0046199 35.1560661, -3.0045072 35.1560202)",Rue Noujoum,,
"[167932596, 586433710]",residential,False,True,110.988,,,,"LINESTRING (-3.0054507 35.1564707, -3.0054447 35.1564038, -3.0054125 35.1563051, -3.0053884 35.1562569, -3.0053508 35.1562196, -3.0052891 35.156167, -3.00521 35.1561012, -3.0051148 35.1560222, -3.0049297 35.1558413, -3.0047619 35.1556737)",,,
167932600,residential,False,False,27.735,,,,"LINESTRING (-3.0069999 35.1580606, -3.0069957 35.1578112)",,,
167932600,residential,False,True,55.165,,,,"LINESTRING (-3.0069999 35.1580606, -3.0070299 35.1585561)",,,
585779202,residential,False,True,36.216,,,,"LINESTRING (-3.0069999 35.1580606, -3.0070621 35.1580112, -3.0070996 35.1579761, -3.0071479 35.1579158, -3.0072203 35.1578029, -3.0072251 35.1577952)",,,
585779201,residential,False,False,7.18,,,,"LINESTRING (-3.0085849 35.1562185, -3.0086573 35.1562443)",,,
585779201,residential,False,True,35.617,,,,"LINESTRING (-3.0085849 35.1562185, -3.0085252 35.1561955, -3.0083509 35.1561045, -3.0082482 35.1560554)",,,
585779202,residential,False,False,82.42999999999999,,,,"LINESTRING (-3.0085849 35.1562185, -3.0085051 35.156315, -3.0083764 35.1564466, -3.0082838 35.1565727, -3.0082168 35.1566735, -3.0081497 35.15677, -3.0080988 35.1568424)",,,
585779201,residential,False,False,7.344,,,,"LINESTRING (-3.0086573 35.1562443, -3.0087344 35.156264)",,,
585779201,residential,False,True,7.18,,,,"LINESTRING (-3.0086573 35.1562443, -3.0085849 35.1562185)",,,
586433207,residential,False,True,155.548,,,,"LINESTRING (-3.0086573 35.1562443, -3.0088466 35.1560212, -3.0091869 35.1556343, -3.0092111 35.1556276, -3.009246 35.1556254, -3.0098845 35.1559238)",,,
585778736,residential,False,True,26.136,,,,"LINESTRING (-3.006559 35.1588214, -3.0065803 35.158587)",,,
726926596,residential,False,True,44.851,,,,"LINESTRING (-3.006559 35.1588214, -3.007047 35.1587621)",,,
585778736,residential,False,False,58.149,,,,"LINESTRING (-3.006559 35.1588214, -3.006556 35.1588542, -3.0065488 35.1589332, -3.0065268 35.1591761, -3.0065169 35.1592842, -3.0065152 35.1593033, -3.0065138 35.1593191, -3.0065113 35.1593429)",,,
167932600,residential,False,False,22.959,,,,"LINESTRING (-3.007047 35.1587621, -3.0070299 35.1585561)",,,
167932600,residential,False,True,11.257,,,,"LINESTRING (-3.007047 35.1587621, -3.0070554 35.1588631)",,,
726926596,residential,False,False,44.851,,,,"LINESTRING (-3.007047 35.1587621, -3.006559 35.1588214)",,,
167932600,residential,False,True,3.4,,,,"LINESTRING (-3.0070748 35.1591723, -3.0070654 35.1592019)",,,
167932600,residential,False,False,29.517,,,,"LINESTRING (-3.0070748 35.1591723, -3.0070755 35.1591044, -3.0070591 35.1589073)",,,
726936623,residential,False,True,24.686999999999998,,,,"LINESTRING (-3.0070748 35.1591723, -3.007172 35.1590972, -3.0072678 35.1590162)",,,
"[585778739, 585778733]",residential,False,False,158.836,,,,"LINESTRING (-3.0047464 35.1593982, -3.0047473 35.1593258, -3.00475 35.1591351, -3.0047795 35.1588368, -3.0048037 35.1585846, -3.0048117 35.1584553, -3.0048224 35.1583303, -3.0048224 35.1582206, -3.004809 35.1581033, -3.0047983 35.1579728)",,,
726929568,residential,False,True,116.74,,,,"LINESTRING (-3.0047464 35.1593982, -3.004868 35.1594135, -3.0050223 35.1594366, -3.0050893 35.1594366, -3.0051564 35.1594267, -3.00521 35.159407, -3.0052771 35.1593828, -3.0053884 35.1593653, -3.005489 35.1593532, -3.0056861 35.1593357, -3.0058189 35.1593193, -3.0060028 35.1592823)",,,
585778738,residential,False,True,72.501,,,,"LINESTRING (-3.0060028 35.1592823, -3.0058739 35.1591065, -3.005604 35.1587177)",,,
726929568,residential,False,False,116.74000000000001,,,,"LINESTRING (-3.0060028 35.1592823, -3.0058189 35.1593193, -3.0056861 35.1593357, -3.005489 35.1593532, -3.0053884 35.1593653, -3.0052771 35.1593828, -3.00521 35.159407, -3.0051564 35.1594267, -3.0050893 35.1594366, -3.0050223 35.1594366, -3.004868 35.1594135, -3.0047464 35.1593982)",,,
726936623,residential,False,False,24.686999999999998,,,,"LINESTRING (-3.0072678 35.1590162, -3.007172 35.1590972, -3.0070748 35.1591723)",,,
726936624,residential,False,False,27.322999999999997,,,,"LINESTRING (-3.0072678 35.1590162, -3.0072927 35.1590353, -3.0073759 35.1591197, -3.0074061 35.159163, -3.0074403 35.1592156)",,,
726936624,residential,False,True,22.637999999999998,,,,"LINESTRING (-3.0072678 35.1590162, -3.0072297 35.158987, -3.0071653 35.1589519, -3.0070591 35.1589073)",,,
726936622,residential,False,False,34.961,,,,"LINESTRING (-3.0074403 35.1592156, -3.0074 35.1592003, -3.0073544 35.1591888, -3.0073048 35.1591811, -3.0072445 35.1591784, -3.0071754 35.1591849, -3.007113 35.1591959, -3.0070654 35.1592019)",,,
"[726936624, 585779204, 586433685]",residential,False,"[False, True]",340.897,,,,"LINESTRING (-3.0074403 35.1592156, -3.0074637 35.1592502, -3.0074812 35.1592781, -3.0075013 35.1592946, -3.0075385 35.159311, -3.007565 35.1593176, -3.0075911 35.1593223, -3.0076327 35.1593225, -3.0076743 35.1593198, -3.0076978 35.1593187, -3.0077306 35.1593176, -3.0077514 35.1593198, -3.0077709 35.1593258, -3.0077903 35.1593379, -3.0078265 35.1593609, -3.0078493 35.1593713, -3.0078895 35.1593817, -3.0079734 35.1594059, -3.0080793 35.1594377, -3.008135 35.1594486, -3.0081584 35.1594475, -3.0081839 35.159441, -3.0082081 35.1594311, -3.0082396 35.1594119, -3.008259 35.1593922, -3.0082677 35.1593675, -3.0082778 35.159305, -3.0082751 35.1592414, -3.0082724 35.1591817, -3.008257 35.1589942, -3.008249 35.1587469, -3.0082315 35.1586855, -3.0081953 35.1586312, -3.0081863 35.1586156, -3.0081752 35.1585962, -3.0081685 35.1585627, -3.0081712 35.1585287, -3.0081826 35.1584695, -3.0081993 35.1584279, -3.0083978 35.1579334, -3.0084228 35.1578282, -3.0084729 35.1576176, -3.0084997 35.1573106, -3.0085382 35.1571477)",,,
726936624,residential,False,True,27.323,,,,"LINESTRING (-3.0074403 35.1592156, -3.0074061 35.159163, -3.0073759 35.1591197, -3.0072927 35.1590353, -3.0072678 35.1590162)",,,
167932600,residential,False,False,4.926,,,,"LINESTRING (-3.0070591 35.1589073, -3.0070554 35.1588631)",,,
167932600,residential,False,True,29.517,,,,"LINESTRING (-3.0070591 35.1589073, -3.0070755 35.1591044, -3.0070748 35.1591723)",,,
726936624,residential,False,False,22.638,,,,"LINESTRING (-3.0070591 35.1589073, -3.0071653 35.1589519, -3.0072297 35.158987, -3.0072678 35.1590162)",,,
726936625,residential,False,True,68.963,,,,"LINESTRING (-3.0078064 35.1588522, -3.0076951 35.1588818, -3.0075878 35.1588895, -3.0074497 35.1588884, -3.007227 35.1588796, -3.0070554 35.1588631)",,,
167932600,residential,False,False,11.257,,,,"LINESTRING (-3.0070554 35.1588631, -3.007047 35.1587621)",,,
167932600,residential,False,True,4.926,,,,"LINESTRING (-3.0070554 35.1588631, -3.0070591 35.1589073)",,,
726936625,residential,False,False,68.963,,,,"LINESTRING (-3.0070554 35.1588631, -3.007227 35.1588796, -3.0074497 35.1588884, -3.0075878 35.1588895, -3.0076951 35.1588818, -3.0078064 35.1588522)",,,
585779202,residential,False,False,119.87800000000001,,,,"LINESTRING (-3.008012 35.1569472, -3.00797 35.1569849, -3.0078828 35.157054, -3.007742 35.1571461, -3.0076575 35.1572141, -3.0075838 35.1572865, -3.0075167 35.1573555, -3.0074782 35.1574051, -3.0074443 35.1574487, -3.0073316 35.1576055, -3.0072673 35.1577272, -3.0072251 35.1577952)",,,
585779202,residential,False,True,14.126,,,,"LINESTRING (-3.008012 35.1569472, -3.0080397 35.1569224, -3.0080988 35.1568424)",,,
727443215,residential,False,True,52.816,,,,"LINESTRING (-3.008012 35.1569472, -3.0081832 35.1570069, -3.0083495 35.1570661, -3.0085382 35.1571477)",,,
585779204,residential,False,True,20.169,,,,"LINESTRING (-3.0085382 35.1571477, -3.0085802 35.1569696)",,,
"[726936624, 585779204, 586433685]",residential,False,"[False, True]",340.8969999999999,,,,"LINESTRING (-3.0085382 35.1571477, -3.0084997 35.1573106, -3.0084729 35.1576176, -3.0084228 35.1578282, -3.0083978 35.1579334, -3.0081993 35.1584279, -3.0081826 35.1584695, -3.0081712 35.1585287, -3.0081685 35.1585627, -3.0081752 35.1585962, -3.0081863 35.1586156, -3.0081953 35.1586312, -3.0082315 35.1586855, -3.008249 35.1587469, -3.008257 35.1589942, -3.0082724 35.1591817, -3.0082751 35.1592414, -3.0082778 35.159305, -3.0082677 35.1593675, -3.008259 35.1593922, -3.0082396 35.1594119, -3.0082081 35.1594311, -3.0081839 35.159441, -3.0081584 35.1594475, -3.008135 35.1594486, -3.0080793 35.1594377, -3.0079734 35.1594059, -3.0078895 35.1593817, -3.0078493 35.1593713, -3.0078265 35.1593609, -3.0077903 35.1593379, -3.0077709 35.1593258, -3.0077514 35.1593198, -3.0077306 35.1593176, -3.0076978 35.1593187, -3.0076743 35.1593198, -3.0076327 35.1593225, -3.0075911 35.1593223, -3.007565 35.1593176, -3.0075385 35.159311, -3.0075013 35.1592946, -3.0074812 35.1592781, -3.0074637 35.1592502, -3.0074403 35.1592156)",,,
727443215,residential,False,False,52.816,,,,"LINESTRING (-3.0085382 35.1571477, -3.0083495 35.1570661, -3.0081832 35.1570069, -3.008012 35.1569472)",,,
586433705,residential,False,False,38.818,,,,"LINESTRING (-3.0017755 35.1574072, -3.0017984 35.1570586)",,,
586433705,residential,False,True,31.97,,,,"LINESTRING (-3.0017755 35.1574072, -3.0017566 35.1576943)",,,
727443216,residential,False,False,125.93400000000001,,,,"LINESTRING (-3.0017755 35.1574072, -3.0016172 35.1574345, -3.0014938 35.1574509, -3.0013986 35.1574586, -3.0013208 35.1574685, -3.0012082 35.1574849, -3.0011143 35.1574959, -3.0009922 35.1574959, -3.0007643 35.1574981, -3.000657 35.1574783, -3.0006355 35.1574767, -3.0006134 35.1574849, -3.0005993 35.1574975, -3.0005886 35.1575162, -3.0005798 35.1575337, -3.0005725 35.1575529, -3.0005651 35.157571, -3.0005591 35.1575896, -3.000549 35.1576077, -3.0005316 35.1576406)",,,
727443757,residential,False,True,73.254,,,,"LINESTRING (-3.0025238 35.1578566, -3.0017373 35.1579999)",,,
586433705,residential,False,False,34.026,,,,"LINESTRING (-3.0017373 35.1579999, -3.0017566 35.1576943)",,,
586433705,residential,False,True,27.379,,,,"LINESTRING (-3.0017373 35.1579999, -3.0017218 35.1582458)",,,
727443757,residential,False,False,73.254,,,,"LINESTRING (-3.0017373 35.1579999, -3.0025238 35.1578566)",,,
585778750,residential,False,True,27.468,,,,"LINESTRING (-2.9994419 35.1560321, -2.9993724 35.1557917)",,,
585778750,residential,False,False,52.052,,,,"LINESTRING (-2.9994419 35.1560321, -2.9994728 35.1562481, -2.9994728 35.1563523, -2.9994513 35.1564389, -2.9994278 35.1564937)",,,
727545756,residential,False,False,183.31699999999998,,,,"LINESTRING (-2.9994419 35.1560321, -2.9996404 35.1559893, -3.0000816 35.1559049, -3.0001876 35.1558786, -3.0002292 35.1558578, -3.0002721 35.1558325, -3.0002895 35.155792, -3.0002935 35.1557481, -3.0002385 35.1555058, -3.0001286 35.1549093)",,,
586433687,residential,False,True,7.089,,,,"LINESTRING (-2.9995693 35.1589366, -2.9995539 35.1588741)",,,
"[586433700, 586433701]",residential,False,False,123.79099999999998,,,,"LINESTRING (-2.9994359 35.1569208, -2.9994607 35.1569449, -2.9994855 35.156963, -2.9995043 35.1569871, -2.9995197 35.1570123, -2.9995338 35.1570469, -2.9995532 35.1570803, -2.9995874 35.1571198, -2.9996592 35.1572015, -2.9996981 35.1572382, -2.9997256 35.1572607, -2.9997457 35.1572711, -2.9997698 35.1572793, -2.999798 35.1572782, -2.9998215 35.1572771, -2.9998469 35.1572793, -2.9998724 35.1572985, -2.9998919 35.1573139, -2.9999113 35.1573391, -2.9999321 35.157364, -2.9999505 35.1573703, -2.9999646 35.1573709, -2.9999827 35.1573684, -3.0000186 35.1573555, -3.0001614 35.157298, -3.0002204 35.1572733, -3.0002473 35.1572563, -3.0002668 35.1572213, -3.0002627 35.1571626, -3.0002593 35.1571209, -3.0002479 35.1570672)",,,
727506545,residential,False,True,18.474,,,,"LINESTRING (-2.9994359 35.1569208, -2.9994587 35.1569032, -2.9994708 35.1568791, -2.9994875 35.1568358, -2.999517 35.1567711)",,,
586433724,secondary,False,False,144.455,4,RR610,60,"LINESTRING (-3.0001286 35.1549093, -3.0005832 35.1548457, -3.0015765 35.1547127, -3.0016963 35.1546977)",Boulevard Mohammed V شارع محمد الخامس,,
586433724,secondary,False,True,54.902,4,RR610,60,"LINESTRING (-3.0001286 35.1549093, -2.999741 35.154963, -2.9995324 35.1549877)",Boulevard Mohammed V شارع محمد الخامس,,
727545756,residential,False,True,183.317,,,,"LINESTRING (-3.0001286 35.1549093, -3.0002385 35.1555058, -3.0002935 35.1557481, -3.0002895 35.155792, -3.0002721 35.1558325, -3.0002292 35.1558578, -3.0001876 35.1558786, -3.0000816 35.1559049, -2.9996404 35.1559893, -2.9994419 35.1560321)",,,
727443216,residential,False,True,125.93399999999998,,,,"LINESTRING (-3.0005316 35.1576406, -3.000549 35.1576077, -3.0005591 35.1575896, -3.0005651 35.157571, -3.0005725 35.1575529, -3.0005798 35.1575337, -3.0005886 35.1575162, -3.0005993 35.1574975, -3.0006134 35.1574849, -3.0006355 35.1574767, -3.000657 35.1574783, -3.0007643 35.1574981, -3.0009922 35.1574959, -3.0011143 35.1574959, -3.0012082 35.1574849, -3.0013208 35.1574685, -3.0013986 35.1574586, -3.0014938 35.1574509, -3.0016172 35.1574345, -3.0017755 35.1574072)",,,
585779179,residential,False,False,59.147,,,,"LINESTRING (-3.0039485 35.1558025, -3.0044121 35.1561757)",,,
585779179,residential,False,True,8.355,,,,"LINESTRING (-3.0039485 35.1558025, -3.003883 35.1557498)",,,
728040276,residential,False,True,45.732,,,,"LINESTRING (-3.0039485 35.1558025, -3.0043142 35.1555201)",,,
586433711,residential,False,False,15.184,,,,"LINESTRING (-3.0043142 35.1555201, -3.0042769 35.155387)",,,
728040276,residential,False,False,45.732,,,,"LINESTRING (-3.0043142 35.1555201, -3.0039485 35.1558025)",,,
586433711,residential,False,True,58.334999999999994,,,,"LINESTRING (-3.0043142 35.1555201, -3.0043702 35.1556526, -3.0044322 35.1558291, -3.0044673 35.155929, -3.0045072 35.1560202)",,,
585779205,residential,False,False,13.17,,,,"LINESTRING (-3.0076071 35.1559081, -3.0076771 35.1558044)",,,
585779205,residential,False,True,81.784,,,,"LINESTRING (-3.0076071 35.1559081, -3.0071721 35.1565519)",,,
728040277,residential,False,False,64.187,,,,"LINESTRING (-3.0076071 35.1559081, -3.0074471 35.1558867, -3.0073102 35.1558709, -3.0070654 35.155852, -3.0069949 35.1558561, -3.0069586 35.1558617, -3.0069103 35.1558778)",,,
728040278,residential,False,False,39.679,,,,"LINESTRING (-3.007503 35.1548611, -3.0075643 35.1548249, -3.0076009 35.154804, -3.0076488 35.1547917, -3.0076828 35.1547886, -3.0077387 35.1548043, -3.0078875 35.1548759)",,,
728040278,residential,False,True,53.541999999999994,,,,"LINESTRING (-3.007503 35.1548611, -3.0074715 35.1548745, -3.0074248 35.1548822, -3.0072988 35.1548772, -3.0069937 35.1548534, -3.0069581 35.1548523, -3.0069206 35.1548512)",,,
1234536120,residential,False,True,32.054,,,,"LINESTRING (-3.007503 35.1548611, -3.0075328 35.1549455, -3.0075409 35.1550135, -3.0075268 35.1551451)",,,
728040278,residential,False,False,53.54200000000001,,,,"LINESTRING (-3.0069206 35.1548512, -3.0069581 35.1548523, -3.0069937 35.1548534, -3.0072988 35.1548772, -3.0074248 35.1548822, -3.0074715 35.1548745, -3.007503 35.1548611)",,,
728040278,residential,False,True,35.494,,,,"LINESTRING (-3.0069206 35.1548512, -3.0069199 35.1548824, -3.006904 35.155, -3.0069072 35.1550199, -3.0069154 35.1550272, -3.0069757 35.1550435, -3.0070001 35.1550524, -3.0070198 35.1550661, -3.0070324 35.1550891, -3.0070406 35.1551075)",,,
1057500714,residential,False,False,73.771,,,,"LINESTRING (-3.0069206 35.1548512, -3.0067804 35.1548457, -3.0064411 35.1548446, -3.0063204 35.1548435, -3.006244 35.1548402, -3.0061729 35.154826, -3.0061194 35.1548014)",,,
728040278,residential,False,False,35.494,,,,"LINESTRING (-3.0070406 35.1551075, -3.0070324 35.1550891, -3.0070198 35.1550661, -3.0070001 35.1550524, -3.0069757 35.1550435, -3.0069154 35.1550272, -3.0069072 35.1550199, -3.006904 35.155, -3.0069199 35.1548824, -3.0069206 35.1548512)",,,
728040278,residential,False,True,46.756,,,,"LINESTRING (-3.0070406 35.1551075, -3.0070342 35.155244, -3.007023 35.1552594, -3.0070076 35.1552718, -3.0069875 35.1552803, -3.0069496 35.1552801, -3.0067072 35.1552643)",,,
1057498868,residential,False,True,44.538,,,,"LINESTRING (-3.0070406 35.1551075, -3.0072203 35.1551231, -3.0074269 35.1551494, -3.0074772 35.1551486, -3.0075268 35.1551451)",,,
585779196,residential,False,True,35.775,,,,"LINESTRING (-3.0067072 35.1552643, -3.006657 35.1555834)",,,
585779196,residential,False,False,43.248000000000005,,,,"LINESTRING (-3.0067072 35.1552643, -3.0067298 35.1551206, -3.006729 35.1551127, -3.0067257 35.1551048, -3.0067211 35.1550964, -3.0067046 35.1550897, -3.0066881 35.1550858, -3.0064594 35.1550551)",,,
728040278,residential,False,False,46.756,,,,"LINESTRING (-3.0067072 35.1552643, -3.0069496 35.1552801, -3.0069875 35.1552803, -3.0070076 35.1552718, -3.007023 35.1552594, -3.0070342 35.155244, -3.0070406 35.1551075)",,,
1234536119,residential,False,True,61.596,,,,"LINESTRING (-3.0054937 35.1544652, -3.0057988 35.1549598)",,,
