osmid,highway,oneway,reversed,length,geometry,lanes,name,ref,maxspeed,junction,bridge
302994103,tertiary,False,False,187.81400000000002,"LINESTRING (-2.9399135 35.0734927, -2.9395941 35.074323, -2.9394706 35.0746441, -2.9394262 35.0747595, -2.9392938 35.0751038)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302869424,residential,False,False,9.473,"LINESTRING (-2.9405391 35.0736608, -2.9405076 35.073742)",,,,,,
302865248,residential,False,True,59.923,"LINESTRING (-2.9405391 35.0736608, -2.9403366 35.073605, -2.9399135 35.0734927)",,,,,,
302869424,residential,False,True,79.779,"LINESTRING (-2.9405391 35.0736608, -2.9407042 35.0732347, -2.9407289 35.0731709, -2.9407914 35.0729739)",,,,,,
167406617,residential,False,False,37.721999999999994,"LINESTRING (-2.9431145 35.0726605, -2.9430602 35.0726451, -2.9427186 35.0725601)",,,,,,
167406617,residential,False,True,48.42,"LINESTRING (-2.9431145 35.0726605, -2.9433583 35.072717, -2.9436271 35.0727772)",,,,,,
"[302864709, 1059526934]",residential,False,True,78.55199999999999,"LINESTRING (-2.9431145 35.0726605, -2.943031 35.0728959, -2.9430458 35.0729327, -2.943084 35.0729514, -2.9435404 35.0730493)",,,,,,
167406483,tertiary,True,False,17.073,"LINESTRING (-2.9430036 35.0712829, -2.9429886 35.0712547, -2.9429632 35.0712321, -2.9429303 35.0712174, -2.9428933 35.0712123, -2.9428563 35.0712173)",1,,RP6209,40,roundabout,
"[179380137, 179380148, 585778809]",tertiary,False,True,354.835,"LINESTRING (-2.9430036 35.0712829, -2.9431464 35.0712391, -2.9432047 35.0712128, -2.9432644 35.0711842, -2.9433556 35.071131, -2.9434173 35.0710948, -2.943483 35.0710487, -2.9435735 35.0709609, -2.9437061 35.0708098, -2.9437729 35.0707371, -2.9438443 35.0706753, -2.9439195 35.0706297, -2.943996 35.070594, -2.944108 35.0705591, -2.9442032 35.0705372, -2.9443648 35.0705204, -2.9447749 35.0705049, -2.9451889 35.0704889, -2.9454437 35.0704768, -2.9455983 35.0704613, -2.9457086 35.0704386, -2.9460834 35.070344, -2.9465112 35.0702342)",2,,RP6209,,,yes
167406364,residential,False,False,32.798,"LINESTRING (-2.9423873 35.0711123, -2.9427209 35.0712239)",,,,,,
167406364,residential,False,True,28.1,"LINESTRING (-2.9423873 35.0711123, -2.9420963 35.0710278)",,,,,,
1058755645,residential,False,True,54.729,"LINESTRING (-2.9423873 35.0711123, -2.9421996 35.0715799)",,,,,,
179380149,residential,False,True,59.404,"LINESTRING (-2.939753 35.075689, -2.9391292 35.0755316)",,,,,,
302869424,residential,False,True,50.08,"LINESTRING (-2.939753 35.075689, -2.9399194 35.0752597)",,,,,,
179380149,residential,False,False,97.158,"LINESTRING (-2.939753 35.075689, -2.9400234 35.0757573, -2.9402742 35.0758221, -2.9407721 35.0759495)",,,,,,
167406373,residential,False,False,28.141,"LINESTRING (-2.9421996 35.0715799, -2.9419052 35.0715025)",,,,,,
167406373,residential,False,True,23.815,"LINESTRING (-2.9421996 35.0715799, -2.9424477 35.071648)",,,,,,
1058755645,residential,False,False,54.729,"LINESTRING (-2.9421996 35.0715799, -2.9423873 35.0711123)",,,,,,
167406357,tertiary,False,False,66.00800000000001,"LINESTRING (-2.9429466 35.0703594, -2.9429747 35.0702134, -2.9430096 35.0700476, -2.9430337 35.0699247, -2.9430431 35.0698435, -2.9430485 35.0697721)",2,,,,,
167406357,tertiary,False,True,95.77199999999999,"LINESTRING (-2.9429466 35.0703594, -2.942917 35.0706019, -2.9428641 35.0710536, -2.9428563 35.0712173)",2,,,,,
"[179380169, 302869430]",residential,False,True,146.59799999999998,"LINESTRING (-2.9429466 35.0703594, -2.9426389 35.0702759, -2.9423913 35.0702205, -2.9423216 35.0704362, -2.9421875 35.0707622, -2.9420963 35.0710278)",,Rue Asila,,,,
302930284,residential,False,True,33.889,"LINESTRING (-2.9367492 35.0713699, -2.9363961 35.0714667)",,,,,,
302930284,residential,False,False,39.932,"LINESTRING (-2.9367492 35.0713699, -2.9368438 35.0713478, -2.9371673 35.0712611)",,,,,,
"[302930288, 180637569]",residential,False,"[False, True]",607.9900000000002,"LINESTRING (-2.9367492 35.0713699, -2.9366341 35.0710642, -2.9365803 35.0709126, -2.9365468 35.0708544, -2.9364502 35.070738, -2.9363886 35.0706283, -2.9363376 35.0705163, -2.9363322 35.0703802, -2.9363671 35.0701563, -2.9363939 35.0700334, -2.936406 35.0699664, -2.9363953 35.0699181, -2.9363523 35.0698501, -2.9363309 35.0697568, -2.9363483 35.0697019, -2.936445 35.0696219, -2.9366675 35.0697008, -2.9369025 35.0697419, -2.9389277 35.0700528, -2.9396021 35.0701631, -2.9402156 35.0702634, -2.9404816 35.0703248, -2.9405688 35.0703583, -2.9406445 35.0703961, -2.9407069 35.0704384)",2,,,,,
"[302930290, 180637570]",residential,False,False,130.68899999999996,"LINESTRING (-2.9374006 35.0704211, -2.9369015 35.0705528, -2.9368942 35.0705603, -2.9368925 35.0705685, -2.9369769 35.0707764, -2.9370431 35.0709456, -2.9370977 35.0710802, -2.9371673 35.0712611)",,,,,,
"[180637570, 302930290]",residential,False,True,130.689,"LINESTRING (-2.9371673 35.0712611, -2.9370977 35.0710802, -2.9370431 35.0709456, -2.9369769 35.0707764, -2.9368925 35.0705685, -2.9368942 35.0705603, -2.9369015 35.0705528, -2.9374006 35.0704211)",,,,,,
"[302930306, 302930284, 180637574]",residential,False,False,180.18900000000002,"LINESTRING (-2.9371673 35.0712611, -2.9372674 35.0712353, -2.9373741 35.0715088, -2.9374169 35.0716186, -2.9375028 35.0718388, -2.9375584 35.0719813, -2.9370343 35.0721139, -2.9366811 35.0722031)",,,,,,
302930284,residential,False,True,39.932,"LINESTRING (-2.9371673 35.0712611, -2.9368438 35.0713478, -2.9367492 35.0713699)",,,,,,
302994320,residential,True,False,21.838,"LINESTRING (-2.941301 35.0706491, -2.9412266 35.0706129, -2.9411951 35.0705932, -2.9411589 35.0705728, -2.9411047 35.0705368)",1,,,,,
302994321,residential,False,False,48.629,"LINESTRING (-2.941301 35.0706491, -2.9413922 35.0706568, -2.9415075 35.0706821, -2.9415786 35.0707183, -2.9416122 35.0707534, -2.9416175 35.0707797, -2.9416132 35.0708039, -2.9416028 35.0708313, -2.94158 35.0709005)",,,,,,
167406587,residential,True,False,22.689,"LINESTRING (-2.9410526 35.0706662, -2.9411528 35.0706574, -2.9412125 35.0706541, -2.941301 35.0706491)",1,,,,,
1093177077,tertiary,True,False,16.209,"LINESTRING (-2.9410526 35.0706662, -2.9410848 35.070641, -2.9411054 35.0706087, -2.9411123 35.0705727, -2.9411047 35.0705368)",,,,,roundabout,
302994103,tertiary,False,False,37.126000000000005,"LINESTRING (-2.9408826 35.0708802, -2.9408298 35.0710603, -2.9408118 35.0711155, -2.9407828 35.0712039)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302994108,tertiary,True,False,24.983,"LINESTRING (-2.9408826 35.0708802, -2.9409322 35.0708066, -2.9409711 35.0707572, -2.940994 35.0707213, -2.9410101 35.0706821)",2,Boulevard Mohamed V شارع محمد الخامس,,,,
1093177077,tertiary,True,False,3.69,"LINESTRING (-2.9411047 35.0705368, -2.9410859 35.0705074)",,,,,roundabout,
302994109,tertiary,True,False,28.897,"LINESTRING (-2.9408521 35.070623, -2.9408749 35.0706928, -2.9408776 35.0707279, -2.9408826 35.0707841, -2.9408826 35.0708802)",2,Boulevard Mohamed V شارع محمد الخامس,,,,
1093177079,tertiary,True,False,17.04,"LINESTRING (-2.9408521 35.070623, -2.9408796 35.070654, -2.9409182 35.0706757, -2.9409635 35.0706854, -2.9410101 35.0706821)",,,,,roundabout,
336837162,tertiary,True,False,3.685,"LINESTRING (-2.9409418 35.0704648, -2.9409044 35.0704775)",,,,,roundabout,
302994324,tertiary,True,False,23.508,"LINESTRING (-2.9410985 35.070299, -2.9410408 35.0703792, -2.9409938 35.0704275, -2.9409418 35.0704648)",2,Boulevard Mohamed V شارع محمد الخامس,,,,
1093370520,tertiary,False,True,95.25,"LINESTRING (-2.9410985 35.070299, -2.9413198 35.0696997, -2.9414016 35.0694791)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
"[302930288, 180637569]",residential,False,"[False, True]",607.99,"LINESTRING (-2.9407069 35.0704384, -2.9406445 35.0703961, -2.9405688 35.0703583, -2.9404816 35.0703248, -2.9402156 35.0702634, -2.9396021 35.0701631, -2.9389277 35.0700528, -2.9369025 35.0697419, -2.9366675 35.0697008, -2.936445 35.0696219, -2.9363483 35.0697019, -2.9363309 35.0697568, -2.9363523 35.0698501, -2.9363953 35.0699181, -2.936406 35.0699664, -2.9363939 35.0700334, -2.9363671 35.0701563, -2.9363322 35.0703802, -2.9363376 35.0705163, -2.9363886 35.0706283, -2.9364502 35.070738, -2.9365468 35.0708544, -2.9365803 35.0709126, -2.9366341 35.0710642, -2.9367492 35.0713699)",2,,,,,
302994319,residential,True,False,20.923000000000002,"LINESTRING (-2.9407069 35.0704384, -2.9407693 35.0705108, -2.9408062 35.0705454, -2.9408399 35.0705914)",1,,,,,
302994323,tertiary,True,False,23.209,"LINESTRING (-2.9410859 35.0705074, -2.9410932 35.0704393, -2.9410937 35.07041, -2.9410985 35.070299)",2,Boulevard Mohamed V شارع محمد الخامس,,,,
1093177078,tertiary,True,False,14.74,"LINESTRING (-2.9410859 35.0705074, -2.9410574 35.0704838, -2.9410218 35.0704681, -2.9409821 35.0704616, -2.9409418 35.0704648)",,,,,roundabout,
302994322,residential,True,False,18.634,"LINESTRING (-2.9409044 35.0704775, -2.9408336 35.0704719, -2.9407961 35.0704664, -2.9407069 35.0704384)",1,,,,,
336837162,tertiary,True,False,14.759,"LINESTRING (-2.9409044 35.0704775, -2.9408732 35.0704987, -2.9408509 35.0705264, -2.9408394 35.0705582, -2.9408399 35.0705914)",,,,,roundabout,
336837162,tertiary,True,False,3.685,"LINESTRING (-2.9408399 35.0705914, -2.9408521 35.070623)",,,,,roundabout,
1093177077,tertiary,True,False,4.253,"LINESTRING (-2.9410101 35.0706821, -2.9410526 35.0706662)",,,,,roundabout,
585778809,tertiary,False,True,35.574,"LINESTRING (-2.9465112 35.0702342, -2.9468867 35.0701453)",2,,RP6209,,,
"[585778809, 179380137, 179380148]",tertiary,False,False,354.835,"LINESTRING (-2.9465112 35.0702342, -2.9460834 35.070344, -2.9457086 35.0704386, -2.9455983 35.0704613, -2.9454437 35.0704768, -2.9451889 35.0704889, -2.9447749 35.0705049, -2.9443648 35.0705204, -2.9442032 35.0705372, -2.944108 35.0705591, -2.943996 35.070594, -2.9439195 35.0706297, -2.9438443 35.0706753, -2.9437729 35.0707371, -2.9437061 35.0708098, -2.9435735 35.0709609, -2.943483 35.0710487, -2.9434173 35.0710948, -2.9433556 35.071131, -2.9432644 35.0711842, -2.9432047 35.0712128, -2.9431464 35.0712391, -2.9430036 35.0712829)",2,,RP6209,,,yes
586433174,residential,False,False,49.666,"LINESTRING (-2.9390912 35.0770629, -2.9391061 35.0770366, -2.9391446 35.0769322, -2.9392638 35.0766394)",,,,,,
727472038,residential,False,False,10.169,"LINESTRING (-2.9390912 35.0770629, -2.9390775 35.0770957, -2.9390661 35.0771246, -2.939054 35.0771491)",,,,,,
727472038,residential,False,False,73.043,"LINESTRING (-2.939054 35.0771491, -2.9389966 35.0771331, -2.9389175 35.077107, -2.938315 35.0768931)",,,,,,
727472038,residential,False,True,10.169,"LINESTRING (-2.939054 35.0771491, -2.9390661 35.0771246, -2.9390775 35.0770957, -2.9390912 35.0770629)",,,,,,
302994103,tertiary,False,False,33.939,"LINESTRING (-2.938315 35.0768931, -2.9381308 35.0771585)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302994103,tertiary,False,True,66.335,"LINESTRING (-2.938315 35.0768931, -2.9386573 35.0763664)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
727472038,residential,False,True,73.043,"LINESTRING (-2.938315 35.0768931, -2.9389175 35.077107, -2.9389966 35.0771331, -2.939054 35.0771491)",,,,,,
586433174,residential,False,False,12.644,"LINESTRING (-2.9392638 35.0766394, -2.9393125 35.0765329)",,,,,,
728022558,residential,False,True,37.245,"LINESTRING (-2.9392638 35.0766394, -2.9396582 35.0767289)",,,,,,
586433174,residential,False,True,49.666,"LINESTRING (-2.9392638 35.0766394, -2.9391446 35.0769322, -2.9391061 35.0770366, -2.9390912 35.0770629)",,,,,,
728022558,residential,False,False,37.245,"LINESTRING (-2.9396582 35.0767289, -2.9392638 35.0766394)",,,,,,
586433170,residential,False,False,72.513,"LINESTRING (-2.9396582 35.0767289, -2.9397745 35.0767558, -2.9400695 35.0768356, -2.9404163 35.0769295)",,,,,,
"[179380153, 586433170]",residential,False,True,49.45,"LINESTRING (-2.9396582 35.0767289, -2.9396972 35.0766554, -2.9397063 35.0766383, -2.9397054 35.0766319, -2.9397019 35.0766258, -2.939694 35.0766202, -2.9396839 35.0766175, -2.9394687 35.076567, -2.9393125 35.0765329)",,,,,,
207201959,unclassified,False,False,887.007,"LINESTRING (-2.9463726 35.0763337, -2.9463235 35.0762896, -2.945838 35.0758824, -2.9453499 35.0754828, -2.945087 35.0751207, -2.9448135 35.0747058, -2.9444307 35.0740766, -2.9443708 35.0739781, -2.9442991 35.0738789, -2.9442811 35.073844, -2.9442649 35.0738014, -2.9442592 35.0737586, -2.9442595 35.073707, -2.9445304 35.0720266, -2.9446357 35.0713675, -2.9446732 35.0711721, -2.9447007 35.0710651, -2.9447415 35.0709471, -2.9447715 35.0708736, -2.9448276 35.0708096, -2.944894 35.0707697, -2.9449813 35.0707276, -2.945065 35.0707066, -2.9451757 35.0706946, -2.9453115 35.0706817, -2.9454481 35.0706607, -2.9455769 35.0706354, -2.9458956 35.0705481, -2.946298 35.0704362, -2.9465032 35.0703714, -2.9466091 35.0703275, -2.9467191 35.0702705, -2.9468867 35.0701453)",,,,,,
167406373,residential,False,False,4.119,"LINESTRING (-2.942491 35.0716588, -2.9424477 35.071648)",,,,,,
167406373,residential,False,True,31.201,"LINESTRING (-2.942491 35.0716588, -2.9428191 35.0717402)",,,,,,
1058755644,residential,False,True,53.38,"LINESTRING (-2.942491 35.0716588, -2.9425764 35.0714175, -2.9426247 35.0713242, -2.9427209 35.0712239)",,,,,,
167406364,residential,False,False,7.867,"LINESTRING (-2.9427209 35.0712239, -2.9428009 35.0712507)",,,,,,
167406364,residential,False,True,32.798,"LINESTRING (-2.9427209 35.0712239, -2.9423873 35.0711123)",,,,,,
1058755644,residential,False,False,53.379999999999995,"LINESTRING (-2.9427209 35.0712239, -2.9426247 35.0713242, -2.9425764 35.0714175, -2.942491 35.0716588)",,,,,,
167406606,residential,False,False,61.078,"LINESTRING (-2.9435404 35.0730493, -2.943371 35.0735808)",,,,,,
167406606,residential,False,True,31.268,"LINESTRING (-2.9435404 35.0730493, -2.9436271 35.0727772)",,,,,,
"[302864709, 1059526934]",residential,False,False,78.55199999999999,"LINESTRING (-2.9435404 35.0730493, -2.943084 35.0729514, -2.9430458 35.0729327, -2.943031 35.0728959, -2.9431145 35.0726605)",,,,,,
