osmid,oneway,name,highway,reversed,length,ref,junction,geometry,maxspeed
375121222,True,,secondary,False,187.82,,,"LINESTRING (55.7182612 29.3925072, 55.7183011 29.3925883, 55.7183754 29.3926951, 55.7184759 29.3927756, 55.7185864 29.3928264, 55.718733 29.3928491, 55.7199796 29.3925822)",
375121418,False,,residential,False,214.881,,,"LINESTRING (55.7182612 29.3925072, 55.7183924 29.3925709, 55.7184946 29.3926113, 55.7186052 29.3926274, 55.7187168 29.3926181, 55.7203725 29.3921772)",30
452260516,True,بلوار امامزاده علی,trunk,False,250.209,71;88,,"LINESTRING (55.7212612 29.3925709, 55.7201248 29.3928818, 55.7192347 29.3931698, 55.7188306 29.3933259)",
375121221,True,بلوار امامزاده علی,trunk,False,218.64600000000002,88,,"LINESTRING (55.7199796 29.3925822, 55.7215229 29.3921497, 55.7221318 29.3919907)",
375121397,True,,residential,False,14.497,,,"LINESTRING (55.7214027 29.3926133, 55.7212612 29.3925709)",30
731591986,False,,residential,False,18.497,,,"LINESTRING (55.7217915 29.3926208, 55.7219663 29.3926877)",30
375121395,True,,residential,False,34.128,,,"LINESTRING (55.7217915 29.3926208, 55.7217395 29.3927674, 55.7217256 29.3929204)",30
375121303,False,پوریای ولی ۳,residential,False,187.118,,,"LINESTRING (55.7219663 29.3926877, 55.7236215 29.3935549)",30
731591986,False,,residential,False,84.425,,,"LINESTRING (55.7219663 29.3926877, 55.7227959 29.3924553)",30
731591986,False,,residential,True,18.497,,,"LINESTRING (55.7219663 29.3926877, 55.7217915 29.3926208)",30
23053970,True,بلوار امام رضا,secondary,False,12.776,,,"LINESTRING (55.7174944 29.3926725, 55.7175768 29.3925828)",
375121345,False,,residential,False,57.552,,,"LINESTRING (55.7174944 29.3926725, 55.7171028 29.3922833)",30
375121427,False,,residential,False,62.273,,,"LINESTRING (55.7213657 29.3928278, 55.7207484 29.3929839)",30
731171157,True,,residential,False,28.072,,,"LINESTRING (55.7213657 29.3928278, 55.7214251 29.3927843, 55.7214526 29.3927311, 55.7214404 29.3926805, 55.7214027 29.3926133)",
375121397,True,,residential,False,9.35,,,"LINESTRING (55.7217256 29.3929204, 55.7216853 29.392844)",30
375121409,False,شهید مغفوری,residential,False,14.67,,,"LINESTRING (55.7217256 29.3929204, 55.7217533 29.3930501)",30
375121221,True,بلوار امامزاده علی,trunk,False,139.356,88,,"LINESTRING (55.718624 29.3930013, 55.7199796 29.3925822)",
375121371,True,,trunk,False,55.967,71;88,roundabout,"LINESTRING (55.718624 29.3930013, 55.7187149 29.3930066, 55.7188014 29.3930258, 55.7188641 29.3930959, 55.7189022 29.3931739, 55.7189019 29.3932422, 55.7188306 29.3933259)",
375121300,False,احسانی ۱,residential,True,114.475,,,"LINESTRING (55.7207484 29.3929839, 55.7213988 29.3938434)",30
375121427,False,,residential,False,49.654,,,"LINESTRING (55.7207484 29.3929839, 55.7202562 29.3931084)",30
375121427,False,,residential,True,62.273,,,"LINESTRING (55.7207484 29.3929839, 55.7213657 29.3928278)",30
23053970,True,بلوار امام رضا,secondary,False,53.001,,,"LINESTRING (55.7171525 29.3930446, 55.7174944 29.3926725)",
375121262,False,پوریای ولی ۵,residential,True,185.106,,,"LINESTRING (55.7217533 29.3930501, 55.7234505 29.3938147)",30
375121409,False,شهید مغفوری,residential,True,14.67,,,"LINESTRING (55.7217533 29.3930501, 55.7217256 29.3929204)",30
375121409,False,شهید مغفوری,residential,False,68.915,,,"LINESTRING (55.7217533 29.3930501, 55.721833 29.3934239, 55.7218914 29.393658)",30
375121421,False,پوریای ولی ۱,residential,True,129.912,,,"LINESTRING (55.7239191 29.3930935, 55.7227959 29.3924553)",30
375121423,False,پوریای ولی,residential,True,58.852,,,"LINESTRING (55.7239191 29.3930935, 55.7236215 29.3935549)",30
731589131,False,,residential,False,136.168,,,"LINESTRING (55.7239191 29.3930935, 55.7240628 29.3932564, 55.7242335 29.3934168, 55.7244458 29.3935335, 55.7250341 29.3938085)",30
375121371,True,,trunk,False,67.644,71;88,roundabout,"LINESTRING (55.7179534 29.3931707, 55.718624 29.3930013)",
375121298,False,احسانی ۵,residential,True,105.457,,,"LINESTRING (55.7198089 29.3932473, 55.7204021 29.3940425)",30
375121427,False,,residential,False,30.877,,,"LINESTRING (55.7198089 29.3932473, 55.7195093 29.393342)",30
375121427,False,,residential,True,46.013,,,"LINESTRING (55.7198089 29.3932473, 55.7202166 29.3931184, 55.7202562 29.3931084)",30
375121371,True,,trunk,False,118.211,71;88,roundabout,"LINESTRING (55.7188306 29.3933259, 55.7186784 29.3934558, 55.7182916 29.3937135, 55.7178691 29.3939779)",
375121427,False,,residential,False,53.182,,,"LINESTRING (55.719008 29.3935294, 55.7185389 29.3937778)",30
375121427,False,,residential,True,52.893,,,"LINESTRING (55.719008 29.3935294, 55.7193349 29.3933971, 55.7195093 29.393342)",30
375121303,False,پوریای ولی ۳,residential,True,187.118,,,"LINESTRING (55.7236215 29.3935549, 55.7219663 29.3926877)",30
375121423,False,پوریای ولی,residential,False,58.852,,,"LINESTRING (55.7236215 29.3935549, 55.7239191 29.3930935)",30
375121423,False,پوریای ولی,residential,True,33.302,,,"LINESTRING (55.7236215 29.3935549, 55.7234505 29.3938147)",30
375121233,True,,tertiary,False,159.336,,,"LINESTRING (55.7158869 29.393679, 55.7159153 29.3935367, 55.715931 29.3934607, 55.7159694 29.393387, 55.7160321 29.3933127, 55.7161276 29.3932548, 55.7162279 29.3932035, 55.7163403 29.3931748, 55.7164562 29.3931596, 55.7166383 29.3931785, 55.7167434 29.3931732, 55.7168459 29.3931523, 55.7171525 29.3930446)",
375121409,False,شهید مغفوری,residential,False,9.423,,,"LINESTRING (55.7218914 29.393658, 55.7219121 29.3937408)",30
375121409,False,شهید مغفوری,residential,True,68.915,,,"LINESTRING (55.7218914 29.393658, 55.721833 29.3934239, 55.7217533 29.3930501)",30
375121427,False,,residential,True,53.182,,,"LINESTRING (55.7185389 29.3937778, 55.719008 29.3935294)",30
375121409,False,شهید مغفوری,residential,True,9.423,,,"LINESTRING (55.7219121 29.3937408, 55.7218914 29.393658)",30
375121436,False,شهید احسانی,residential,True,28.926,,,"LINESTRING (55.7219121 29.3937408, 55.7216211 29.393799)",30
731589131,False,,residential,True,136.168,,,"LINESTRING (55.7250341 29.3938085, 55.7244458 29.3935335, 55.7242335 29.3934168, 55.7240628 29.3932564, 55.7239191 29.3930935)",30
375121436,False,شهید احسانی,residential,False,28.926,,,"LINESTRING (55.7216211 29.393799, 55.7219121 29.3937408)",30
375121436,False,شهید احسانی,residential,True,22.095,,,"LINESTRING (55.7216211 29.393799, 55.7213988 29.3938434)",30
375121262,False,پوریای ولی ۵,residential,False,185.106,,,"LINESTRING (55.7234505 29.3938147, 55.7217533 29.3930501)",30
375121423,False,پوریای ولی,residential,False,33.302,,,"LINESTRING (55.7234505 29.3938147, 55.7236215 29.3935549)",30
375121300,False,احسانی ۱,residential,False,114.475,,,"LINESTRING (55.7213988 29.3938434, 55.7207484 29.3929839)",30
375121436,False,شهید احسانی,residential,False,22.095,,,"LINESTRING (55.7213988 29.3938434, 55.7216211 29.393799)",30
375121436,False,شهید احسانی,residential,True,53.683,,,"LINESTRING (55.7213988 29.3938434, 55.7208587 29.3939513)",30
375121298,False,احسانی ۵,residential,False,105.457,,,"LINESTRING (55.7204021 29.3940425, 55.7198089 29.3932473)",30
375121436,False,شهید احسانی,residential,False,45.383,,,"LINESTRING (55.7204021 29.3940425, 55.7208587 29.3939513)",30
375121436,False,شهید احسانی,residential,True,31.914,,,"LINESTRING (55.7204021 29.3940425, 55.720081 29.3941066)",30
375121436,False,شهید احسانی,residential,False,16.5,,,"LINESTRING (55.719915 29.3941398, 55.720081 29.3941066)",30
1118555142,False,,secondary,False,14.116,,,"LINESTRING (55.7176846 29.3926682, 55.7175768 29.3925828)",
496554353,True,بلوار امام رضا,secondary,False,94.18100000000001,,,"LINESTRING (55.7176846 29.3926682, 55.7174635 29.3929357, 55.7175459 29.3930633, 55.7179534 29.3931707)",
375121310,False,,residential,False,58.412,,,"LINESTRING (55.7239209 29.3873685, 55.7234782 29.3877251)",30
375121310,False,,residential,True,21.032,,,"LINESTRING (55.7239209 29.3873685, 55.7240803 29.3872401)",30
594702924,False,,residential,False,114.005,,,"LINESTRING (55.7239209 29.3873685, 55.724809 29.3880411)",
375121341,False,,residential,True,51.253,,,"LINESTRING (55.7251926 29.3877237, 55.724809 29.3880411)",30
594702937,False,,residential,True,112.646,,,"LINESTRING (55.7251926 29.3877237, 55.724404 29.3869793)",
"[375121341, 375121310]",False,,residential,False,217.436,,,"LINESTRING (55.7251926 29.3877237, 55.7255933 29.3873922, 55.7247978 29.3866621, 55.724404 29.3869793)",30
375121310,False,,residential,False,42.715,,,"LINESTRING (55.724404 29.3869793, 55.7240803 29.3872401)",30
594702937,False,,residential,False,112.646,,,"LINESTRING (55.724404 29.3869793, 55.7251926 29.3877237)",
"[375121341, 375121310]",False,,residential,True,217.43599999999998,,,"LINESTRING (55.724404 29.3869793, 55.7247978 29.3866621, 55.7255933 29.3873922, 55.7251926 29.3877237)",30
375121310,False,,residential,False,21.032,,,"LINESTRING (55.7240803 29.3872401, 55.7239209 29.3873685)",30
375121310,False,,residential,True,42.715,,,"LINESTRING (55.7240803 29.3872401, 55.724404 29.3869793)",30
594702940,False,,residential,True,111.068,,,"LINESTRING (55.7240803 29.3872401, 55.7232422 29.3865586)",
375121341,False,,residential,False,51.253,,,"LINESTRING (55.724809 29.3880411, 55.7251926 29.3877237)",30
594702924,False,,residential,True,114.005,,,"LINESTRING (55.724809 29.3880411, 55.7239209 29.3873685)",
375121341,False,,residential,True,68.535,,,"LINESTRING (55.724809 29.3880411, 55.7246887 29.3881406, 55.7243182 29.3884847)",30
594702940,False,,residential,False,111.068,,,"LINESTRING (55.7232422 29.3865586, 55.7240803 29.3872401)",
375121389,True,بلوار امام رضا,secondary,False,124.32600000000001,,,"LINESTRING (55.7232422 29.3865586, 55.7225648 29.3873277, 55.7225057 29.3874671)",
375121335,False,,residential,False,9.065,,,"LINESTRING (55.7151498 29.3856442, 55.7151862 29.3857193)",30
1195660546,False,,residential,False,57.765,,,"LINESTRING (55.7151498 29.3856442, 55.7156533 29.385366)",
375121436,False,شهید احسانی,residential,False,31.914,,,"LINESTRING (55.720081 29.3941066, 55.7204021 29.3940425)",30
375121436,False,شهید احسانی,residential,True,16.5,,,"LINESTRING (55.720081 29.3941066, 55.719915 29.3941398)",30
731171155,False,احسانی ۷,residential,False,101.469,,,"LINESTRING (55.720081 29.3941066, 55.7195093 29.393342)",
375121427,False,,residential,True,30.877,,,"LINESTRING (55.7195093 29.393342, 55.7198089 29.3932473)",30
731171155,False,احسانی ۷,residential,True,101.469,,,"LINESTRING (55.7195093 29.393342, 55.720081 29.3941066)",
375121427,False,,residential,False,52.893,,,"LINESTRING (55.7195093 29.393342, 55.7193349 29.3933971, 55.719008 29.3935294)",30
375121436,False,شهید احسانی,residential,False,53.683,,,"LINESTRING (55.7208587 29.3939513, 55.7213988 29.3938434)",30
375121436,False,شهید احسانی,residential,True,45.383,,,"LINESTRING (55.7208587 29.3939513, 55.7204021 29.3940425)",30
731171156,False,احسانی ۳,residential,False,110.416,,,"LINESTRING (55.7208587 29.3939513, 55.7202562 29.3931084)",
731591985,False,احسانی ۲,residential,False,45.984,,,"LINESTRING (55.7208587 29.3939513, 55.7212696 29.3941583)",
375121427,False,,residential,True,49.654,,,"LINESTRING (55.7202562 29.3931084, 55.7207484 29.3929839)",30
731171156,False,احسانی ۳,residential,True,110.416,,,"LINESTRING (55.7202562 29.3931084, 55.7208587 29.3939513)",
375121427,False,,residential,False,46.013,,,"LINESTRING (55.7202562 29.3931084, 55.7202166 29.3931184, 55.7198089 29.3932473)",30
375121397,True,,residential,False,38.599000000000004,,,"LINESTRING (55.7216853 29.392844, 55.7216439 29.3927655, 55.7215319 29.392679, 55.7214027 29.3926133)",30
731171158,True,,residential,False,33.046,,,"LINESTRING (55.7216853 29.392844, 55.7216145 29.3928029, 55.7215412 29.3927896, 55.7214862 29.3927976, 55.7213657 29.3928278)",
731591985,False,احسانی ۲,residential,True,45.984,,,"LINESTRING (55.7212696 29.3941583, 55.7208587 29.3939513)",
852560515,False,,residential,True,18.232,,,"LINESTRING (55.7213911 29.3852686, 55.7215259 29.385383)",
23053970,True,بلوار امام رضا,secondary,False,130.014,,,"LINESTRING (55.7175768 29.3925828, 55.7184153 29.3916699)",
1118555142,False,,secondary,True,14.116,,,"LINESTRING (55.7175768 29.3925828, 55.7176846 29.3926682)",
375121341,False,,residential,True,44.858,,,"LINESTRING (55.7243182 29.3884847, 55.7240014 29.3887789)",30
1118555137,False,,residential,False,117.292,,,"LINESTRING (55.7243182 29.3884847, 55.7234782 29.3877251)",
375121341,False,,residential,False,68.535,,,"LINESTRING (55.7243182 29.3884847, 55.7246887 29.3881406, 55.724809 29.3880411)",30
375121310,False,,residential,False,46.551,,,"LINESTRING (55.7234782 29.3877251, 55.7231254 29.3880093)",30
375121310,False,,residential,True,58.412,,,"LINESTRING (55.7234782 29.3877251, 55.7239209 29.3873685)",30
1118555137,False,,residential,True,117.292,,,"LINESTRING (55.7234782 29.3877251, 55.7243182 29.3884847)",
1195660546,False,,residential,True,57.765,,,"LINESTRING (55.7156533 29.385366, 55.7151498 29.3856442)",
375121356,False,,residential,False,10.208,,,"LINESTRING (55.7154353 29.3860592, 55.7153739 29.3859846)",
375121356,False,,residential,True,39.42,,,"LINESTRING (55.7154353 29.3860592, 55.7156335 29.3863688)",
1195660555,False,,residential,True,101.32,,,"LINESTRING (55.7154353 29.3860592, 55.7163084 29.3855577)",
375121335,False,,residential,False,34.655,,,"LINESTRING (55.7151862 29.3857193, 55.7153739 29.3859846)",30
375121335,False,,residential,True,9.065,,,"LINESTRING (55.7151862 29.3857193, 55.7151498 29.3856442)",30
