osmid,highway,oneway,reversed,length,name,maxspeed,geometry,junction
131078498,residential,False,True,47.103,مبارزان,30,"LINESTRING (50.6904127 35.962772, 50.6905766 35.9631743)",
131078423,residential,False,False,160.18200000000002,بوستان ۲,30,"LINESTRING (50.684399 35.9629272, 50.6843342 35.9627476, 50.6858095 35.9623665)",
130878540,tertiary,False,False,114.195,آزادگان,,"LINESTRING (50.6860208 35.9629034, 50.6872289 35.9625895)",
130878540,tertiary,False,True,174.763,آزادگان,,"LINESTRING (50.6860208 35.9629034, 50.6841749 35.9633912)",
328902020,residential,False,False,62.656,ایثارگران,30,"LINESTRING (50.6860208 35.9629034, 50.6858095 35.9623665)",
328902020,residential,False,True,75.181,ایثارگران,30,"LINESTRING (50.6860208 35.9629034, 50.6862262 35.9634156, 50.6862771 35.9635469)",
131078480,residential,False,False,128.859,بوستان ۴,30,"LINESTRING (50.6839732 35.9630259, 50.6839078 35.962857, 50.6827509 35.9631523)",
131078525,residential,False,False,57.294,ارکیده,30,"LINESTRING (50.6874343 35.9630772, 50.6872289 35.9625895)",
761224005,residential,False,False,92.496,مرداد,30,"LINESTRING (50.6874343 35.9630772, 50.6864546 35.9633285)",
761224005,residential,False,True,124.278,مرداد,30,"LINESTRING (50.6874343 35.9630772, 50.6887388 35.9627107)",
328902281,residential,False,False,64.174,بسیج,30,"LINESTRING (50.6827509 35.9631523, 50.6829642 35.963703)",
328902281,residential,False,True,50.41,بسیج,30,"LINESTRING (50.6827509 35.9631523, 50.6825834 35.9627197)",
131078480,residential,False,True,128.859,بوستان ۴,30,"LINESTRING (50.6827509 35.9631523, 50.6839078 35.962857, 50.6839732 35.9630259)",
131078464,residential,False,False,141.774,شهریور,30,"LINESTRING (50.6889036 35.9631376, 50.6904127 35.962772)",
328901466,tertiary,False,False,52.421,معلم,,"LINESTRING (50.6889036 35.9631376, 50.689078 35.9635874)",
328901466,tertiary,False,True,49.732,معلم,,"LINESTRING (50.6889036 35.9631376, 50.6887388 35.9627107)",
131078498,residential,False,False,47.103,مبارزان,30,"LINESTRING (50.6905766 35.9631743, 50.6904127 35.962772)",
131078498,residential,False,True,52.41,مبارزان,30,"LINESTRING (50.6905766 35.9631743, 50.6907494 35.9636244)",
761224005,residential,False,True,92.496,مرداد,30,"LINESTRING (50.6864546 35.9633285, 50.6874343 35.9630772)",
131078518,residential,False,False,103.494,مهر,30,"LINESTRING (50.6901788 35.9633527, 50.6900635 35.9633387, 50.6900167 35.9633439, 50.6899635 35.9633525, 50.689078 35.9635874)",
328902020,residential,False,True,117.339,ایثارگران,30,"LINESTRING (50.6862771 35.9635469, 50.6866552 35.9645568)",
771737386,residential,False,False,174.504,دانش,,"LINESTRING (50.6862771 35.9635469, 50.6844288 35.9640211)",
328902020,residential,False,False,75.181,ایثارگران,30,"LINESTRING (50.6862771 35.9635469, 50.6862262 35.9634156, 50.6860208 35.9629034)",
328901466,tertiary,False,False,48.988,معلم,,"LINESTRING (50.689078 35.9635874, 50.6892392 35.9640082)",
328901466,tertiary,False,True,52.421,معلم,,"LINESTRING (50.689078 35.9635874, 50.6889036 35.9631376)",
131078518,residential,False,True,103.49399999999999,مهر,30,"LINESTRING (50.689078 35.9635874, 50.6899635 35.9633525, 50.6900167 35.9633439, 50.6900635 35.9633387, 50.6901788 35.9633527)",
761224004,residential,False,False,211.42999999999998,شهدا,30,"LINESTRING (50.689078 35.9635874, 50.6870679 35.9640956, 50.6870283 35.9641098, 50.6870121 35.9641338, 50.6869853 35.9642666)",
131078429,residential,False,True,142.46,آبان,30,"LINESTRING (50.6907494 35.9636244, 50.6892392 35.9640082)",
131078498,residential,False,False,52.41,مبارزان,30,"LINESTRING (50.6907494 35.9636244, 50.6905766 35.9631743)",
131078498,residential,False,True,49.577,مبارزان,30,"LINESTRING (50.6907494 35.9636244, 50.6909279 35.9640462)",
"[131078426, 761224003]",residential,False,False,314.943,"['بهمن', 'اسفند']",30,"LINESTRING (50.6907494 35.9636244, 50.6921169 35.9632797, 50.6921693 35.9632775, 50.6921952 35.9632928, 50.6922135 35.9633145, 50.6923422 35.9636293, 50.6923393 35.9636618, 50.6923261 35.9636797, 50.6922886 35.9637074, 50.6909279 35.9640462)",
130878540,tertiary,False,False,114.346,آزادگان,,"LINESTRING (50.6829642 35.963703, 50.6841749 35.9633912)",
130878540,tertiary,False,True,85.021,آزادگان,,"LINESTRING (50.6829642 35.963703, 50.682069 35.9639472)",
131078528,residential,False,False,51.939,جانبازان,30,"LINESTRING (50.6829642 35.963703, 50.6831345 35.9641493)",
328902281,residential,False,True,64.174,بسیج,30,"LINESTRING (50.6829642 35.963703, 50.6827509 35.9631523)",
131078374,residential,False,False,115.233,بهار,30,"LINESTRING (50.6843635 35.9638587, 50.6831345 35.9641493)",
771737387,residential,False,False,18.99,زین الدین,,"LINESTRING (50.6843635 35.9638587, 50.6844288 35.9640211)",
771737387,residential,False,True,54.685,زین الدین,,"LINESTRING (50.6843635 35.9638587, 50.6841749 35.9633912)",
131078429,residential,False,False,142.46,آبان,30,"LINESTRING (50.6892392 35.9640082, 50.6907494 35.9636244)",
328901466,tertiary,False,False,50.06,معلم,,"LINESTRING (50.6892392 35.9640082, 50.689397 35.9644399)",
328901466,tertiary,False,True,48.988,معلم,,"LINESTRING (50.6892392 35.9640082, 50.689078 35.9635874)",
131078498,residential,False,False,49.577,مبارزان,30,"LINESTRING (50.6909279 35.9640462, 50.6907494 35.9636244)",
"[131078426, 761224003]",residential,False,True,314.943,"['بهمن', 'اسفند']",30,"LINESTRING (50.6909279 35.9640462, 50.6922886 35.9637074, 50.6923261 35.9636797, 50.6923393 35.9636618, 50.6923422 35.9636293, 50.6922135 35.9633145, 50.6921952 35.9632928, 50.6921693 35.9632775, 50.6921169 35.9632797, 50.6907494 35.9636244)",
131078498,residential,False,True,49.214,مبارزان,30,"LINESTRING (50.6909279 35.9640462, 50.6911055 35.9644648)",
131078374,residential,False,True,115.233,بهار,30,"LINESTRING (50.6831345 35.9641493, 50.6843635 35.9638587)",
131078528,residential,False,False,50.819,جانبازان,30,"LINESTRING (50.6831345 35.9641493, 50.6832949 35.9645875)",
131078528,residential,False,True,51.939,جانبازان,30,"LINESTRING (50.6831345 35.9641493, 50.6829642 35.963703)",
761224004,residential,False,True,211.43,شهدا,30,"LINESTRING (50.6869853 35.9642666, 50.6870121 35.9641338, 50.6870283 35.9641098, 50.6870679 35.9640956, 50.689078 35.9635874)",
131078487,residential,False,True,181.614,شهید ذبیح الله حسینی,30,"LINESTRING (50.6888696 35.9641966, 50.688795 35.9641546, 50.6887439 35.9641444, 50.688681 35.9641481, 50.68749 35.964455, 50.687122 35.964566, 50.6870595 35.9646207, 50.6870192 35.9646735)",
761224002,residential,False,True,110.599,آذر,30,"LINESTRING (50.6905528 35.9642737, 50.6904371 35.9642063, 50.6904092 35.9641999, 50.6903644 35.9641981, 50.689397 35.9644399)",
131078498,residential,False,False,49.214,مبارزان,30,"LINESTRING (50.6911055 35.9644648, 50.6909279 35.9640462)",
131078439,residential,False,True,145.59099999999998,بکان,30,"LINESTRING (50.6911055 35.9644648, 50.6909927 35.9645038, 50.689579 35.9648975)",
130878496,residential,False,False,48.52,خرازی,30,"LINESTRING (50.682234 35.9643935, 50.6824017 35.9648082)",
130878496,residential,False,True,51.801,خرازی,30,"LINESTRING (50.682234 35.9643935, 50.682069 35.9639472)",
131078430,residential,False,True,116.985,شهید محمدخیرقلی,30,"LINESTRING (50.682234 35.9643935, 50.6811435 35.9646862, 50.6811181 35.9646975, 50.6810988 35.9647223, 50.6810896 35.9647913)",
328901466,tertiary,False,False,53.454,معلم,,"LINESTRING (50.689397 35.9644399, 50.689579 35.9648975)",
328901466,tertiary,False,True,50.06,معلم,,"LINESTRING (50.689397 35.9644399, 50.6892392 35.9640082)",
131078495,residential,False,True,172.935,ابوذر,30,"LINESTRING (50.689397 35.9644399, 50.6876682 35.9649147, 50.6875755 35.9649346)",
761224002,residential,False,False,110.599,آذر,30,"LINESTRING (50.689397 35.9644399, 50.6903644 35.9641981, 50.6904092 35.9641999, 50.6904371 35.9642063, 50.6905528 35.9642737)",
876008687,residential,False,False,80.69399999999999,افشاری,30,"LINESTRING (50.6841279 35.9644756, 50.6840676 35.9644217, 50.6840304 35.964413, 50.6839925 35.964413, 50.6832949 35.9645875)",
131078528,residential,False,False,49.919,جانبازان,30,"LINESTRING (50.6832949 35.9645875, 50.68348 35.9650107)",
131078528,residential,False,True,50.819,جانبازان,30,"LINESTRING (50.6832949 35.9645875, 50.6831345 35.9641493)",
131078535,residential,False,False,84.05,,30,"LINESTRING (50.6832949 35.9645875, 50.6824017 35.9648082)",
876008687,residential,False,True,80.69399999999999,افشاری,30,"LINESTRING (50.6832949 35.9645875, 50.6839925 35.964413, 50.6840304 35.964413, 50.6840676 35.9644217, 50.6841279 35.9644756)",
131078487,residential,False,False,181.61399999999998,شهید ذبیح الله حسینی,30,"LINESTRING (50.6870192 35.9646735, 50.6870595 35.9646207, 50.687122 35.964566, 50.68749 35.964455, 50.688681 35.9641481, 50.6887439 35.9641444, 50.688795 35.9641546, 50.6888696 35.9641966)",
131078574,residential,False,False,95.098,ایثارگران,30,"LINESTRING (50.6870192 35.9646735, 50.6871212 35.9647143, 50.6871948 35.9647796, 50.6874771 35.9654145)",
131078574,residential,False,True,36.337,ایثارگران,30,"LINESTRING (50.6870192 35.9646735, 50.6869207 35.9646623, 50.686841 35.9646477, 50.6867819 35.9646331, 50.6867059 35.9646025, 50.6866552 35.9645568)",
771737387,residential,False,True,78.286,زین الدین,,"LINESTRING (50.6847002 35.96469, 50.6844288 35.9640211)",
882195628,residential,False,True,115.461,عادل البرزی,30,"LINESTRING (50.6847002 35.96469, 50.68348 35.9650107)",
"[771737387, 521843334]",residential,False,False,205.41799999999998,زین الدین,30,"LINESTRING (50.6847002 35.96469, 50.6848106 35.9649557, 50.6848366 35.9649816, 50.6848857 35.9649818, 50.6866552 35.9645568)",
131078495,residential,False,False,172.935,ابوذر,30,"LINESTRING (50.6875755 35.9649346, 50.6876682 35.9649147, 50.689397 35.9644399)",
131078430,residential,False,False,116.985,شهید محمدخیرقلی,30,"LINESTRING (50.6810896 35.9647913, 50.6810988 35.9647223, 50.6811181 35.9646975, 50.6811435 35.9646862, 50.682234 35.9643935)",
131078536,residential,True,False,39.41300000000001,مبارزان,30,"LINESTRING (50.691115 35.9648165, 50.6911286 35.9647551, 50.6911304 35.9646972, 50.691125 35.9646281, 50.6911025 35.964523, 50.6911055 35.9644648)",
130878496,residential,False,False,49.488,خرازی,30,"LINESTRING (50.6824017 35.9648082, 50.6825559 35.9652354)",
130878496,residential,False,True,48.52,خرازی,30,"LINESTRING (50.6824017 35.9648082, 50.682234 35.9643935)",
131078535,residential,False,True,84.05,,30,"LINESTRING (50.6824017 35.9648082, 50.6832949 35.9645875)",
131078535,residential,False,False,101.964,,30,"LINESTRING (50.6824017 35.9648082, 50.6815511 35.965062, 50.6815155 35.9650729, 50.6814749 35.9650966, 50.6813741 35.9651732)",
328901466,tertiary,False,False,24.44,معلم,,"LINESTRING (50.689579 35.9648975, 50.6896816 35.965101)",
328901466,tertiary,False,True,53.454,معلم,,"LINESTRING (50.689579 35.9648975, 50.689397 35.9644399)",
131078439,residential,False,False,145.59099999999998,بکان,30,"LINESTRING (50.689579 35.9648975, 50.6909927 35.9645038, 50.6911055 35.9644648)",
131078451,residential,False,True,38.669,لاله,30,"LINESTRING (50.68348 35.9650107, 50.683067 35.9651066)",
131078528,residential,False,False,49.183,جانبازان,30,"LINESTRING (50.68348 35.9650107, 50.6836381 35.9654341)",
131078528,residential,False,True,49.919,جانبازان,30,"LINESTRING (50.68348 35.9650107, 50.6832949 35.9645875)",
