osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes,bridge,width
646084393,False,,residential,False,36.098,"LINESTRING (51.4162815 32.4861907, 51.4161682 32.4861833, 51.4160797 32.4861728, 51.4160001 32.4861654, 51.4159346 32.4860997)",30,,,,
646084393,False,,residential,True,36.098,"LINESTRING (51.4159346 32.4860997, 51.4160001 32.4861654, 51.4160797 32.4861728, 51.4161682 32.4861833, 51.4162815 32.4861907)",30,,,,
533165059,False,پارکینگ ۴,residential,False,14.191,"LINESTRING (51.4177187 32.4860821, 51.4178418 32.4861563)",30,,,,
533165058,False,,residential,True,71.745,"LINESTRING (51.4177187 32.4860821, 51.4177145 32.4855948, 51.4177131 32.4854369)",30,,,,
533165059,False,پارکینگ ۴,residential,True,144.39,"LINESTRING (51.4177187 32.4860821, 51.4165832 32.4853247, 51.4165108 32.4852771)",30,,,,
"[533165058, 646084397]",False,,residential,"[False, True]",25.36,"LINESTRING (51.4178763 32.4850998, 51.4176613 32.4851006, 51.4176623 32.4851473)","['20', '30']",,,,
533165058,False,,residential,False,33.423,"LINESTRING (51.4176623 32.4851473, 51.4176669 32.485373, 51.4177131 32.4854369)",30,,,,
"[533165058, 646084397]",False,,residential,"[False, True]",25.36,"LINESTRING (51.4176623 32.4851473, 51.4176613 32.4851006, 51.4178763 32.4850998)","['20', '30']",,,,
646084398,False,,residential,False,62.01599999999999,"LINESTRING (51.4176623 32.4851473, 51.4172787 32.4851508, 51.4172787 32.4852017, 51.4170615 32.4852039)",30,,,,
646084398,False,,residential,True,62.016,"LINESTRING (51.4170615 32.4852039, 51.4172787 32.4852017, 51.4172787 32.4851508, 51.4176623 32.4851473)",30,,,,
646084400,False,,residential,True,30.465,"LINESTRING (51.4173883 32.485437, 51.4177131 32.4854369)",30,,,,
646084403,True,,residential,False,18.971,"LINESTRING (51.4185463 32.4840137, 51.4185445 32.484051, 51.4185286 32.4840869, 51.4184932 32.4841197, 51.4184508 32.4841555)",30,roundabout,,,
"[646084416, 646084410]",False,,residential,"[False, True]",133.988,"LINESTRING (51.4185463 32.4840137, 51.4194767 32.48425, 51.4194767 32.4844441, 51.4192891 32.4845515)",30,,,,
646084405,False,,residential,False,34.46,"LINESTRING (51.4184508 32.4841555, 51.4186436 32.4844193)",20,,,,
646084403,True,,residential,False,69.48599999999999,"LINESTRING (51.4184508 32.4841555, 51.4184224 32.4841719, 51.4183906 32.4841749, 51.418357 32.4841749, 51.4183251 32.484166, 51.4182826 32.4841466, 51.4182526 32.4841122, 51.4182508 32.4840794, 51.4182649 32.4840481, 51.4182862 32.4840152, 51.4183198 32.4839719, 51.4183552 32.4839451, 51.4184065 32.4839182, 51.4184525 32.4839122, 51.4184879 32.4839152, 51.4185127 32.4839391, 51.4185357 32.4839704, 51.4185463 32.4840137)",30,roundabout,,,
646084407,False,,residential,True,91.157,"LINESTRING (51.4177515 32.4845894, 51.4178933 32.4844698, 51.4181274 32.4844698, 51.4182106 32.484566, 51.4186063 32.4845801)",20,,,,
646084410,False,,residential,False,23.594,"LINESTRING (51.4192785 32.4847635, 51.4192891 32.4845515)",30,,,,
646084410,False,,residential,True,58.923,"LINESTRING (51.4192785 32.4847635, 51.4187941 32.4851009)",30,,,,
646084421,False,,residential,False,27.285,"LINESTRING (51.4192785 32.4847635, 51.4195291 32.4848881)",30,,,,
646084410,False,,residential,True,23.594,"LINESTRING (51.4192891 32.4845515, 51.4192785 32.4847635)",30,,,,
646084413,False,,residential,True,41.163,"LINESTRING (51.4192891 32.4845515, 51.4188532 32.4845086)",30,,,,
"[646084416, 646084410]",False,,residential,"[False, True]",133.988,"LINESTRING (51.4192891 32.4845515, 51.4194767 32.4844441, 51.4194767 32.48425, 51.4185463 32.4840137)",30,,,,
646084424,False,,residential,False,33.666,"LINESTRING (51.4196866 32.485012, 51.4198843 32.4852647)",30,,,,
646084418,True,,residential,False,25.978,"LINESTRING (51.4196866 32.485012, 51.4196547 32.485015, 51.4196211 32.485015, 51.4195893 32.4850061, 51.4195468 32.4849867, 51.4195167 32.4849523, 51.419515 32.4849195, 51.4195291 32.4848881)",30,roundabout,,,
646084421,False,,residential,True,27.285,"LINESTRING (51.4195291 32.4848881, 51.4192785 32.4847635)",30,,,,
646084418,True,,residential,False,40.288,"LINESTRING (51.4195291 32.4848881, 51.4195503 32.4848553, 51.419584 32.484812, 51.4196194 32.4847852, 51.4196707 32.4847583, 51.4197167 32.4847523, 51.4197521 32.4847553, 51.4197769 32.4847792, 51.4197999 32.4848105, 51.4198105 32.4848538)",30,roundabout,,,
646084418,True,,residential,False,22.198,"LINESTRING (51.4198105 32.4848538, 51.4198087 32.4848911, 51.4197928 32.484927, 51.4197574 32.4849598, 51.4197149 32.4849956, 51.4196866 32.485012)",30,roundabout,,,
646084423,False,,residential,False,89.246,"LINESTRING (51.4198105 32.4848538, 51.4204279 32.485022, 51.4206731 32.4851717)",30,,,,
646084423,False,,residential,True,89.246,"LINESTRING (51.4206731 32.4851717, 51.4204279 32.485022, 51.4198105 32.4848538)",30,,,,
646084424,False,,residential,True,33.666,"LINESTRING (51.4198843 32.4852647, 51.4196866 32.485012)",30,,,,
533165033,True,,residential,False,27.223,"LINESTRING (51.4198843 32.4852647, 51.419899 32.4852549, 51.4199418 32.4852425, 51.4199871 32.4852427, 51.4200297 32.4852554, 51.4200651 32.4852792, 51.4200892 32.4853115, 51.4200993 32.4853487)",30,roundabout,,,
533165047,False,,residential,True,91.991,"LINESTRING (51.4189719 32.4854542, 51.4192731 32.4852994, 51.4194374 32.4854137, 51.4198524 32.4854204)",30,,,,
646084425,False,,residential,False,88.93,"LINESTRING (51.4189719 32.4854542, 51.4191548 32.485581, 51.4193501 32.4857048, 51.419612 32.4857828, 51.4198011 32.4857907)",30,,,,
646084425,False,,residential,True,27.519,"LINESTRING (51.4189719 32.4854542, 51.4188104 32.4853108, 51.4187698 32.4852748)",30,,,,
646084427,False,,residential,False,58.791,"LINESTRING (51.4222455 32.4872809, 51.4222273 32.4867524)",30,,,,
375059641,False,پارکینگ ۱,tertiary,False,249.992,"LINESTRING (51.4220396 32.4858984, 51.4212602 32.4867581, 51.4208903 32.4871662, 51.4207192 32.4873549, 51.4206884 32.4875661, 51.4206671 32.4877672)",30,,,,
375059641,False,پارکینگ ۱,tertiary,True,36.211999999999996,"LINESTRING (51.4220396 32.4858984, 51.4221828 32.4857404, 51.4222307 32.4856876, 51.4222741 32.4856397)",30,,,,
646084427,False,,residential,True,99.478,"LINESTRING (51.4220396 32.4858984, 51.422195 32.4861026, 51.4222174 32.4861866, 51.4222235 32.486641, 51.4222273 32.4867524)",30,,,,
646084427,False,,residential,True,58.791,"LINESTRING (51.4222273 32.4867524, 51.4222455 32.4872809)",30,,,,
646084427,False,,residential,False,99.478,"LINESTRING (51.4222273 32.4867524, 51.4222235 32.486641, 51.4222174 32.4861866, 51.422195 32.4861026, 51.4220396 32.4858984)",30,,,,
647000844,False,,residential,False,34.271,"LINESTRING (51.4198011 32.4857907, 51.4198041 32.4860989)",30,,,,
"[646084425, 533165101]",False,پارکینگ ۲,residential,"[False, True]",183.083,"LINESTRING (51.4198011 32.4857907, 51.4204561 32.485818, 51.4212342 32.4850455, 51.4212939 32.4849838)",30,,,,
646084425,False,,residential,True,88.93,"LINESTRING (51.4198011 32.4857907, 51.419612 32.4857828, 51.4193501 32.4857048, 51.4191548 32.485581, 51.4189719 32.4854542)",30,,,,
647000844,False,,residential,True,34.146,"LINESTRING (51.4198167 32.4864058, 51.4198041 32.4860989)",30,,,,
647000845,False,,residential,False,33.897,"LINESTRING (51.4198167 32.4864058, 51.4199561 32.4864941, 51.4200473 32.4865416, 51.4201206 32.4865684)",30,,,,
647000846,False,,residential,False,68.14699999999999,"LINESTRING (51.4198167 32.4864058, 51.4194518 32.4864217, 51.4190911 32.4864373)",30,,,,
647000847,False,,residential,False,66.615,"LINESTRING (51.4201206 32.4865684, 51.4201326 32.4871674)",30,,,,
647000845,False,,residential,False,80.0,"LINESTRING (51.4201206 32.4865684, 51.4203692 32.4865687, 51.4206642 32.4865167, 51.4209595 32.4864596)",30,,,,
647000845,False,,residential,True,33.897,"LINESTRING (51.4201206 32.4865684, 51.4200473 32.4865416, 51.4199561 32.4864941, 51.4198167 32.4864058)",30,,,,
647000845,False,,residential,True,80.0,"LINESTRING (51.4209595 32.4864596, 51.4206642 32.4865167, 51.4203692 32.4865687, 51.4201206 32.4865684)",30,,,,
647000846,False,,residential,True,68.14699999999999,"LINESTRING (51.4190911 32.4864373, 51.4194518 32.4864217, 51.4198167 32.4864058)",30,,,,
647000855,True,,residential,False,28.178000000000004,"LINESTRING (51.4190911 32.4864373, 51.4190794 32.4864669, 51.4190573 32.4864918, 51.419027 32.4865097, 51.4189916 32.4865185, 51.4189546 32.4865175, 51.41892 32.4865067, 51.4188895 32.4864857, 51.4188691 32.4864573)",,roundabout,,,
647000847,False,,residential,True,66.615,"LINESTRING (51.4201326 32.4871674, 51.4201206 32.4865684)",30,,,,
647000848,False,,residential,False,64.184,"LINESTRING (51.4201326 32.4871674, 51.4194483 32.4871665)",30,,,,
647000848,False,,residential,True,44.022,"LINESTRING (51.4201326 32.4871674, 51.4206019 32.4871619)",30,,,,
647000848,False,,residential,False,44.022,"LINESTRING (51.4206019 32.4871619, 51.4201326 32.4871674)",30,,,,
647000848,False,,residential,True,64.184,"LINESTRING (51.4194483 32.4871665, 51.4201326 32.4871674)",30,,,,
647000861,False,,residential,True,30.783,"LINESTRING (51.4194483 32.4871665, 51.4192254 32.4869633)",30,,,,
647000861,False,,residential,False,222.312,"LINESTRING (51.4194483 32.4871665, 51.4197553 32.487283, 51.4197798 32.4873831, 51.4197305 32.4874644, 51.4193836 32.4876774, 51.4193075 32.4878941, 51.4192002 32.4879247, 51.4189202 32.4879138, 51.4186135 32.4879069, 51.4185352 32.4878365, 51.4186277 32.4876026)",30,,,,
647000844,False,,residential,False,34.146,"LINESTRING (51.4198041 32.4860989, 51.4198167 32.4864058)",30,,,,
647000844,False,,residential,True,34.271,"LINESTRING (51.4198041 32.4860989, 51.4198011 32.4857907)",30,,,,
647000849,False,,residential,False,117.073,"LINESTRING (51.4198041 32.4860989, 51.4192801 32.4860848, 51.4190186 32.4859218, 51.418923 32.4859099, 51.4188062 32.4859845, 51.4187602 32.4861099)",30,,,,
647000849,False,,residential,False,29.349,"LINESTRING (51.4187602 32.4861099, 51.4189137 32.4863399)",30,,,,
647000849,False,,residential,True,117.07300000000001,"LINESTRING (51.4187602 32.4861099, 51.4188062 32.4859845, 51.418923 32.4859099, 51.4190186 32.4859218, 51.4192801 32.4860848, 51.4198041 32.4860989)",30,,,,
647000851,False,,residential,False,34.435,"LINESTRING (51.4187602 32.4861099, 51.4186233 32.4860671, 51.4185026 32.4860535, 51.4184039 32.4860631)",30,,,,
647000849,False,,residential,True,29.349,"LINESTRING (51.4189137 32.4863399, 51.4187602 32.4861099)",30,,,,
647000855,True,,residential,False,24.944,"LINESTRING (51.4189137 32.4863399, 51.4189499 32.4863268, 51.4189892 32.4863246, 51.419027 32.4863337, 51.4190573 32.4863516, 51.4190794 32.4863765, 51.4190911 32.4864061, 51.4190911 32.4864373)",,roundabout,,,
647000850,True,,residential,False,18.71,"LINESTRING (51.418295 32.4859791, 51.4183184 32.4859706, 51.4183432 32.4859691, 51.4183673 32.4859744, 51.418388 32.4859859, 51.4184033 32.4860024, 51.4184115 32.4860222, 51.4184117 32.4860432, 51.4184039 32.4860631)",,roundabout,,,
647000852,False,,residential,False,25.534,"LINESTRING (51.418295 32.4859791, 51.4182546 32.48597, 51.4181713 32.4860163, 51.4181245 32.4861192)",30,,,,
647000850,True,,residential,False,26.080000000000002,"LINESTRING (51.4184039 32.4860631, 51.418389 32.4860798, 51.4183685 32.4860916, 51.4183445 32.4860973, 51.4183197 32.4860961, 51.4182961 32.486088, 51.4182769 32.4860738, 51.4182644 32.486055, 51.4182599 32.4860338, 51.418264 32.4860126, 51.4182761 32.4859936, 51.418295 32.4859791)",,roundabout,,,
647000851,False,,residential,True,34.435,"LINESTRING (51.4184039 32.4860631, 51.4185026 32.4860535, 51.4186233 32.4860671, 51.4187602 32.4861099)",30,,,,
647000852,False,,residential,True,25.534000000000002,"LINESTRING (51.4181245 32.4861192, 51.4181713 32.4860163, 51.4182546 32.48597, 51.418295 32.4859791)",30,,,,
647000854,False,,residential,True,112.47699999999999,"LINESTRING (51.4188691 32.4864573, 51.4185312 32.4864717, 51.4184427 32.486409, 51.4180286 32.4863643, 51.4178623 32.4862508, 51.4178418 32.4861563)",30,,,,
647000855,True,,residential,False,14.766,"LINESTRING (51.4188691 32.4864573, 51.4188612 32.4864248, 51.4188666 32.4863919, 51.4188849 32.4863624, 51.4189137 32.4863399)",,roundabout,,,
647000861,False,,residential,False,30.783,"LINESTRING (51.4192254 32.4869633, 51.4194483 32.4871665)",30,,,,
647000861,False,,residential,True,93.55,"LINESTRING (51.4192254 32.4869633, 51.419072 32.4870107, 51.418937 32.4872259, 51.4187478 32.4874207, 51.4186277 32.4876026)",30,,,,
"[647000864, 647000857]",False,,residential,True,214.192,"LINESTRING (51.4192254 32.4869633, 51.4193562 32.4867873, 51.4188615 32.4869184, 51.4186745 32.4868927, 51.4183513 32.4867658, 51.4181826 32.4867058, 51.418085 32.4866441, 51.4174172 32.4866469)","['20', '30']",,,,
647000861,False,,residential,False,93.55000000000001,"LINESTRING (51.4186277 32.4876026, 51.4187478 32.4874207, 51.418937 32.4872259, 51.419072 32.4870107, 51.4192254 32.4869633)",30,,,,
647000861,False,,residential,True,222.31199999999998,"LINESTRING (51.4186277 32.4876026, 51.4185352 32.4878365, 51.4186135 32.4879069, 51.4189202 32.4879138, 51.4192002 32.4879247, 51.4193075 32.4878941, 51.4193836 32.4876774, 51.4197305 32.4874644, 51.4197798 32.4873831, 51.4197553 32.487283, 51.4194483 32.4871665)",30,,,,
647862724,False,,tertiary,False,136.83800000000002,"LINESTRING (51.4127804 32.4855435, 51.4131826 32.4851306, 51.4137066 32.4845927)",30,,,,
309973741,True,کنارگذر محله ب۱,tertiary,False,93.689,"LINESTRING (51.4143602 32.4838684, 51.4149986 32.4832204)",30,,,,
421242722,False,پارکینگ ۱۸,residential,True,224.477,"LINESTRING (51.4143602 32.4838684, 51.4143241 32.483812, 51.414288 32.4837557, 51.414113 32.4837564, 51.4135766 32.4837586, 51.413107 32.4837606, 51.4129688 32.4837611, 51.4121034 32.4837647, 51.4120658 32.4837649, 51.4120467 32.483765)",30,,,,
229825523,True,میدان غدیر,secondary,False,64.289,"LINESTRING (51.4169733 32.4814479, 51.416979 32.4814429, 51.4170924 32.4813903, 51.4171679 32.4813759, 51.4172492 32.4813871, 51.4173021 32.4814158, 51.4173361 32.4814604, 51.4173417 32.4815321, 51.4172927 32.4816756)",30,roundabout,,,
398121043,True,آیت اله خامنه ای,secondary,False,212.743,"LINESTRING (51.4169733 32.4814479, 51.4171132 32.4813247, 51.4174166 32.4810364, 51.4178736 32.4805652, 51.4182694 32.4801253, 51.4184159 32.4799731)",50,,,,
229825523,True,میدان غدیر,secondary,False,12.272,"LINESTRING (51.4168828 32.4815276, 51.4169733 32.4814479)",30,roundabout,,,
499788342,False,,residential,False,83.53099999999999,"LINESTRING (51.4168828 32.4815276, 51.4168514 32.4814371, 51.4167878 32.481286, 51.4167529 32.4811615, 51.4167878 32.4810688, 51.416879 32.4810145, 51.4170828 32.4809715)",30,,,,
648630619,False,,residential,True,35.088,"LINESTRING (51.4168494 32.4812181, 51.4170828 32.4809715)",20,,,,
648630626,False,پارکینگ ۱۶,residential,True,122.56799999999998,"LINESTRING (51.414123 32.4805933, 51.414123 32.4802533, 51.414123 32.4799334, 51.4142861 32.4799345, 51.4145382 32.479936, 51.4146474 32.4799367)",20,,,,
499788338,True,,residential,False,141.839,"LINESTRING (51.4162715 32.4796494, 51.4161769 32.4796491, 51.4147594 32.4796498)",30,,,,
"[673347561, 648630620]",False,,residential,"[False, True]",211.041,"LINESTRING (51.4162715 32.4796494, 51.4162634 32.4806076, 51.4168401 32.4806031, 51.4169286 32.4807064, 51.4173147 32.480701)",30,,,,
