osmid,highway,junction,oneway,reversed,length,name,geometry
685674748,residential,,False,False,141.812,,"LINESTRING (47.3248175 33.4023334, 47.3248419 33.4027304, 47.3238688 33.403063)"
685674748,residential,,False,True,141.812,,"LINESTRING (47.3238688 33.403063, 47.3248419 33.4027304, 47.3248175 33.4023334)"
685670550,tertiary,,False,False,167.801,,"LINESTRING (47.3266232 33.4008433, 47.3263634 33.4008017, 47.325988 33.4006793, 47.3257269 33.4005955, 47.3251225 33.4006045, 47.324908 33.4007209)"
685674768,residential,,False,False,150.288,,"LINESTRING (47.3266232 33.4008433, 47.3260568 33.4012527, 47.3251926 33.4013347)"
685674768,residential,,False,False,81.591,,"LINESTRING (47.3233683 33.4018734, 47.322511 33.4020352)"
685674772,residential,,False,False,70.481,,"LINESTRING (47.3233683 33.4018734, 47.32366 33.4024586)"
685674772,residential,,False,True,65.294,,"LINESTRING (47.3233683 33.4018734, 47.3231178 33.4013247)"
685674768,residential,,False,True,179.98700000000002,,"LINESTRING (47.3233683 33.4018734, 47.3239937 33.4017384, 47.3246068 33.4015417, 47.3251926 33.4013347)"
685674753,residential,,False,False,92.939,,"LINESTRING (47.3251926 33.4013347, 47.3255542 33.4021141)"
685674753,residential,,False,True,73.186,,"LINESTRING (47.3251926 33.4013347, 47.324908 33.4007209)"
685674768,residential,,False,False,179.987,,"LINESTRING (47.3251926 33.4013347, 47.3246068 33.4015417, 47.3239937 33.4017384, 47.3233683 33.4018734)"
685674768,residential,,False,True,150.288,,"LINESTRING (47.3251926 33.4013347, 47.3260568 33.4012527, 47.3266232 33.4008433)"
685670273,secondary,roundabout,True,False,5.981,,"LINESTRING (47.3213369 33.4026922, 47.3213446 33.4027456)"
685670281,secondary,,True,False,334.941,بلوار رهبری,"LINESTRING (47.3303273 33.4015924, 47.3296819 33.4016856, 47.3279352 33.4019088, 47.3267638 33.4020643)"
685670545,residential,,False,False,338.506,,"LINESTRING (47.3303273 33.4015924, 47.3302429 33.4017997, 47.3297639 33.4020525, 47.3271758 33.4029824)"
