osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,name
255332238,residential,False,True,53.343,"LINESTRING (125.1941831 1.4432131, 125.1937052 1.4432566)",,,,
660187801,residential,False,False,133.133,"LINESTRING (125.1941831 1.4432131, 125.1942663 1.4444075)",,,,
476206260,residential,False,False,58.822,"LINESTRING (125.1970243 1.4456277, 125.1975282 1.4457892)",,,,
476196391,residential,False,False,103.733,"LINESTRING (125.1960137 1.4467156, 125.196344 1.4458431)",,,,
476196391,residential,False,True,121.928,"LINESTRING (125.1960137 1.4467156, 125.1956416 1.4477471)",,,,
476242390,residential,False,True,91.69800000000001,"LINESTRING (125.1960137 1.4467156, 125.1957509 1.4466137, 125.195578 1.4466102, 125.195396 1.4465972, 125.1952118 1.4465614)",,,,
476790023,tertiary,False,False,35.964,"LINESTRING (125.1923858 1.4425682, 125.1923903 1.4428916)",,,,
476790023,tertiary,False,True,12.981,"LINESTRING (125.1923858 1.4425682, 125.19238 1.4424516)",,,,
742377386,trunk,True,False,19.416,"LINESTRING (125.1923858 1.4425682, 125.1925441 1.4424944)",,,,
588320640,trunk,False,False,30.422,"LINESTRING (125.1978608 1.4437564, 125.1981136 1.4438612)",,,,
588320640,trunk,False,True,56.406,"LINESTRING (125.1978608 1.4437564, 125.1975368 1.4436136, 125.1973977 1.4435491)",,,,
829538498,tertiary,False,False,80.754,"LINESTRING (125.1917148 1.4442728, 125.1924405 1.4442394)",,,,
100791559,tertiary,True,False,85.184,"LINESTRING (125.1917148 1.4442728, 125.1915827 1.4442059, 125.1909652 1.444236)",,,,
588320640,trunk,False,False,12.953,"LINESTRING (125.1972894 1.4435061, 125.1973977 1.4435491)",,,,
1014549902,motorway,True,False,45.679,"LINESTRING (125.1972894 1.4435061, 125.1971594 1.4438958)",2,,,Jalan Tol Manado - Bitung
588320640,trunk,False,True,53.25,"LINESTRING (125.1972894 1.4435061, 125.1971118 1.4434278, 125.1969914 1.443374, 125.196855 1.4433046)",,,,
829538498,tertiary,False,True,80.754,"LINESTRING (125.1924405 1.4442394, 125.1917148 1.4442728)",,,,
"[100791562, 100791555]","['residential', 'tertiary']",False,False,124.23299999999999,"LINESTRING (125.1924405 1.4442394, 125.1924417 1.444289, 125.1924504 1.4444118, 125.1924573 1.4444392, 125.1924695 1.4444499, 125.1924908 1.4444606, 125.1925212 1.4444686, 125.1933657 1.4444378)",,,,
100791555,tertiary,False,True,99.53399999999999,"LINESTRING (125.1924405 1.4442394, 125.1924384 1.4441569, 125.1924048 1.443345)",,,,
255332204,residential,False,False,78.994,"LINESTRING (125.1903437 1.4418784, 125.1904304 1.4425835)",,,,
908634485,residential,False,True,38.504,"LINESTRING (125.1903437 1.4418784, 125.1906882 1.4418423)",,,,
255332204,residential,False,True,227.74400000000003,"LINESTRING (125.1903437 1.4418784, 125.1903355 1.4418114, 125.1902143 1.4406054, 125.1901865 1.4404427, 125.1900902 1.4398469)",,,,
908634485,residential,False,False,38.504,"LINESTRING (125.1906882 1.4418423, 125.1903437 1.4418784)",,,,
1014549899,motorway,True,False,44.388,"LINESTRING (125.1972714 1.4439278, 125.1973977 1.4435491)",2,,,Jalan Tol Manado - Bitung
476023991,motorway_link,True,False,77.366,"LINESTRING (125.1972714 1.4439278, 125.1973683 1.4437769, 125.1974353 1.4437232, 125.1975051 1.4437071, 125.1978608 1.4437564)",2,,,Jalan Tol Manado - Bitung
476196391,residential,False,False,121.928,"LINESTRING (125.1956416 1.4477471, 125.1960137 1.4467156)",,,,
476448291,tertiary,False,True,152.841,"LINESTRING (125.1956416 1.4477471, 125.1955464 1.447701, 125.1954646 1.4476434, 125.195374 1.4475569, 125.195313 1.4474791, 125.1952681 1.4474014, 125.1952245 1.4473015, 125.1952004 1.4472157, 125.1951883 1.4470977, 125.1951789 1.4469757, 125.1951796 1.4469013, 125.1951963 1.4467103, 125.1952118 1.4465614)",,,,
476196391,residential,False,True,103.733,"LINESTRING (125.196344 1.4458431, 125.1960137 1.4467156)",,,,
476193062,residential,False,False,143.957,"LINESTRING (125.196344 1.4458431, 125.1962753 1.4458576, 125.1960592 1.4458687, 125.1959097 1.4458768, 125.1957502 1.445889, 125.1956482 1.4459025, 125.1954571 1.4459417, 125.1950669 1.4460332)",,,,
"[476450826, 660187806, 476198798, 476193062]",residential,False,"[False, True]",228.80600000000004,"LINESTRING (125.196344 1.4458431, 125.1964505 1.4458207, 125.1967077 1.4458486, 125.196814 1.4458791, 125.1970638 1.4459434, 125.1970756 1.4459534, 125.197077 1.4459824, 125.1969579 1.446339, 125.1968124 1.4466681, 125.1966877 1.4468731, 125.1966025 1.4469717, 125.1965898 1.4469925, 125.1966079 1.4470153, 125.1966958 1.4470939)",,,yes,
476196391,residential,False,False,133.752,"LINESTRING (125.196344 1.4458431, 125.1964349 1.44556, 125.1963933 1.4455479, 125.1961989 1.445578, 125.1958663 1.4456163, 125.1955365 1.4456443)",,,,
476023993,residential,False,False,25.148,"LINESTRING (125.1963678 1.4477506, 125.1965715 1.447849)",,,,
660187803,residential,False,False,56.858999999999995,"LINESTRING (125.1963678 1.4477506, 125.1964751 1.4473136, 125.1965179 1.4472696)",,,,
