osmid,highway,oneway,reversed,length,ref,name,lanes,maxspeed,geometry,junction
153273418,residential,False,False,255.00000000000006,,,,,"LINESTRING (-67.7073073 10.2874681, -67.7073576 10.2876006, -67.7074514 10.2877207, -67.7076352 10.2878461, -67.7079948 10.2880442, -67.7082393 10.2881938, -67.7085795 10.2885556, -67.7086823 10.2886306, -67.7088247 10.2886762, -67.7091459 10.2887534)",
153271646,residential,False,False,33.452,,,,,"LINESTRING (-67.7071403 10.2869876, -67.7071735 10.2867709, -67.7071864 10.2866902)",
153271646,residential,False,True,50.032000000000004,,,,,"LINESTRING (-67.7071403 10.2869876, -67.7071062 10.2872097, -67.7071097 10.2873072, -67.7071361 10.2874323)",
224358211,residential,False,True,207.55700000000002,,,,,"LINESTRING (-67.7071403 10.2869876, -67.705708 10.2868485, -67.7056328 10.2868542, -67.7056101 10.2869092, -67.7055833 10.287225)",
421204252,residential,False,False,171.445,,,,,"LINESTRING (-67.7071361 10.2874323, -67.7055833 10.287225)",
153271646,residential,False,False,50.032,,,,,"LINESTRING (-67.7071361 10.2874323, -67.7071097 10.2873072, -67.7071062 10.2872097, -67.7071403 10.2869876)",
"[421204253, 153271646]",residential,False,"[False, True]",116.919,,,,,"LINESTRING (-67.7071361 10.2874323, -67.7072124 10.2877947, -67.7072124 10.28784, -67.7071805 10.2878574, -67.7065748 10.2877863)",
224358211,residential,False,True,46.438,,,,,"LINESTRING (-67.7055833 10.287225, -67.7055376 10.2876402)",
421204252,residential,False,True,171.445,,,,,"LINESTRING (-67.7055833 10.287225, -67.7071361 10.2874323)",
224358211,residential,False,False,207.55700000000002,,,,,"LINESTRING (-67.7055833 10.287225, -67.7056101 10.2869092, -67.7056328 10.2868542, -67.705708 10.2868485, -67.7071403 10.2869876)",
224358211,residential,False,False,46.438,,,,,"LINESTRING (-67.7055376 10.2876402, -67.7055833 10.287225)",
224358211,residential,False,True,45.587,,,,,"LINESTRING (-67.7055376 10.2876402, -67.7054928 10.2880478)",
421204253,residential,False,True,114.634,,,,,"LINESTRING (-67.7055376 10.2876402, -67.7065748 10.2877863)",
421204253,residential,False,False,114.634,,,,,"LINESTRING (-67.7065748 10.2877863, -67.7055376 10.2876402)",
421204254,residential,False,False,42.852,,,,,"LINESTRING (-67.7065748 10.2877863, -67.7065201 10.2881679)",
"[421204253, 153271646]",residential,False,"[False, True]",116.91900000000001,,,,,"LINESTRING (-67.7065748 10.2877863, -67.7071805 10.2878574, -67.7072124 10.28784, -67.7072124 10.2877947, -67.7071361 10.2874323)",
224358211,residential,False,False,45.587,,,,,"LINESTRING (-67.7054541 10.288456, -67.7054928 10.2880478)",
224358211,residential,False,True,80.99799999999999,,,,,"LINESTRING (-67.7054541 10.288456, -67.7054 10.2888922, -67.7053682 10.2891795)",
421204254,residential,False,True,156.212,,,,,"LINESTRING (-67.7054541 10.288456, -67.7063973 10.2885718, -67.7064666 10.2885646, -67.7064832 10.2885111, -67.7065201 10.2881679)",
421204254,residential,False,True,42.852,,,,,"LINESTRING (-67.7065201 10.2881679, -67.7065748 10.2877863)",
421204255,residential,False,False,113.185,,,,,"LINESTRING (-67.7065201 10.2881679, -67.7054928 10.2880478)",
421204254,residential,False,False,156.212,,,,,"LINESTRING (-67.7065201 10.2881679, -67.7064832 10.2885111, -67.7064666 10.2885646, -67.7063973 10.2885718, -67.7054541 10.288456)",
224358211,residential,False,False,45.587,,,,,"LINESTRING (-67.7054928 10.2880478, -67.7055376 10.2876402)",
224358211,residential,False,True,45.587,,,,,"LINESTRING (-67.7054928 10.2880478, -67.7054541 10.288456)",
421204255,residential,False,True,113.185,,,,,"LINESTRING (-67.7054928 10.2880478, -67.7065201 10.2881679)",
30215130,residential,False,False,109.526,,,,,"LINESTRING (-67.7126513 10.2911191, -67.7128745 10.2901589)",
30215130,residential,False,True,12.341,,,,,"LINESTRING (-67.7126513 10.2911191, -67.7126182 10.2912252)",
449462937,residential,True,False,33.703,,Avenida Carabobo,,,"LINESTRING (-67.7126513 10.2911191, -67.712367 10.2912358)",
154642684,primary,True,False,165.202,L-1,Avenida Carabobo,2,40,"LINESTRING (-67.712367 10.2912358, -67.7114622 10.291269, -67.7111468 10.291269, -67.7110721 10.291269, -67.7108582 10.2912539)",
154642684,primary,True,False,13.731,L-1,Avenida Carabobo,2,40,"LINESTRING (-67.710791 10.2912543, -67.7106655 10.2912546)",
381167525,residential,True,False,7.623,R-18,Avenida Bolívar Este,,,"LINESTRING (-67.710791 10.2912543, -67.7108146 10.2913188)",
154642684,primary,True,False,7.352,L-1,Avenida Carabobo,2,40,"LINESTRING (-67.7108582 10.2912539, -67.710791 10.2912543)",
656852396,residential,True,False,9.902,,,,,"LINESTRING (-67.7108582 10.2912539, -67.7108071 10.2911804)",
656852395,residential,True,False,8.404,,,,,"LINESTRING (-67.7108071 10.2911804, -67.710791 10.2912543)",
153273420,residential,False,True,62.437,,,,,"LINESTRING (-67.7108071 10.2911804, -67.7108156 10.291094, -67.7109766 10.2906465)",
154642682,primary,True,False,26.67,L-1,Avenida Carabobo,2,40,"LINESTRING (-67.7123665 10.2912938, -67.7126101 10.2912849)",
763143825,residential,True,False,26.606,,Avenida Carabobo,,,"LINESTRING (-67.7123665 10.2912938, -67.7126063 10.2913336)",
30215130,residential,False,False,5.431,,,,,"LINESTRING (-67.7126063 10.2913336, -67.7126101 10.2912849)",
30215130,residential,False,True,79.027,,,,,"LINESTRING (-67.7126063 10.2913336, -67.7124936 10.2920356)",
848467604,residential,False,True,218.832,,,,,"LINESTRING (-67.7077572 10.2881371, -67.7077237 10.2883237, -67.7076861 10.2885467, -67.7075976 10.2892395, -67.7075453 10.2896802, -67.7075198 10.2898306, -67.7074943 10.2899151, -67.7074229 10.2900698)",
984994601,primary,False,False,23.927,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7074229 10.2900698, -67.7076235 10.2901555)",
984994601,primary,False,True,24.157,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7074229 10.2900698, -67.7072204 10.2899832)",
848467604,residential,False,False,218.832,,,,,"LINESTRING (-67.7074229 10.2900698, -67.7074943 10.2899151, -67.7075198 10.2898306, -67.7075453 10.2896802, -67.7075976 10.2892395, -67.7076861 10.2885467, -67.7077237 10.2883237, -67.7077572 10.2881371)",
848467605,residential,False,True,213.684,,,,,"LINESTRING (-67.7079892 10.2882762, -67.7079745 10.2883185, -67.7079463 10.2884623, -67.7078725 10.2890112, -67.7077854 10.2896393, -67.7077559 10.2897924, -67.7077036 10.2899837, -67.7076235 10.2901555)",
984994601,primary,False,False,29.705,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7076235 10.2901555, -67.7078725 10.290262)",
984994601,primary,False,True,23.927,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7076235 10.2901555, -67.7074229 10.2900698)",
848467605,residential,False,False,213.684,,,,,"LINESTRING (-67.7076235 10.2901555, -67.7077036 10.2899837, -67.7077559 10.2897924, -67.7077854 10.2896393, -67.7078725 10.2890112, -67.7079463 10.2884623, -67.7079745 10.2883185, -67.7079892 10.2882762)",
848467606,residential,False,True,203.823,,,,,"LINESTRING (-67.7082025 10.2884636, -67.7081797 10.2885217, -67.7081622 10.2886272, -67.7080415 10.289473, -67.7079946 10.2897752, -67.707957 10.2900154, -67.7079423 10.2900866, -67.7078725 10.290262)",
984994601,primary,False,False,24.167,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7078725 10.290262, -67.7080751 10.2903486)",
984994601,primary,False,True,29.705,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7078725 10.290262, -67.7076235 10.2901555)",
848467606,residential,False,False,203.823,,,,,"LINESTRING (-67.7078725 10.290262, -67.7079423 10.2900866, -67.707957 10.2900154, -67.7079946 10.2897752, -67.7080415 10.289473, -67.7081622 10.2886272, -67.7081797 10.2885217, -67.7082025 10.2884636)",
848467607,residential,False,True,193.25600000000003,,,,,"LINESTRING (-67.7084104 10.288647, -67.7083835 10.2887354, -67.7083607 10.2888384, -67.7082601 10.2894717, -67.7082105 10.2898082, -67.7081729 10.2900616, -67.7081327 10.2902067, -67.7080751 10.2903486)",
984994601,primary,False,False,31.1,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7080751 10.2903486, -67.7083401 10.2904498)",
984994601,primary,False,True,24.167,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7080751 10.2903486, -67.7078725 10.290262)",
848467607,residential,False,False,193.256,,,,,"LINESTRING (-67.7080751 10.2903486, -67.7081327 10.2902067, -67.7081729 10.2900616, -67.7082105 10.2898082, -67.7082601 10.2894717, -67.7083607 10.2888384, -67.7083835 10.2887354, -67.7084104 10.288647)",
153273418,residential,False,False,51.796,,,,,"LINESTRING (-67.709366 10.2888277, -67.709822 10.2889529)",
153273418,residential,False,True,25.458,,,,,"LINESTRING (-67.709366 10.2888277, -67.7091459 10.2887534)",
848467610,residential,False,False,160.091,,,,,"LINESTRING (-67.709366 10.2888277, -67.7091064 10.2899771, -67.7090782 10.2900141, -67.7090326 10.2900299, -67.708979 10.2900286, -67.7088677 10.2899912)",
153273418,residential,False,False,25.458,,,,,"LINESTRING (-67.7091459 10.2887534, -67.709366 10.2888277)",
848467608,residential,False,True,140.963,,,,,"LINESTRING (-67.7091459 10.2887534, -67.7088677 10.2899912)",
153273418,residential,False,True,255.0,,,,,"LINESTRING (-67.7091459 10.2887534, -67.7088247 10.2886762, -67.7086823 10.2886306, -67.7085795 10.2885556, -67.7082393 10.2881938, -67.7079948 10.2880442, -67.7076352 10.2878461, -67.7074514 10.2877207, -67.7073576 10.2876006, -67.7073073 10.2874681)",
848467608,residential,False,False,140.963,,,,,"LINESTRING (-67.7088677 10.2899912, -67.7091459 10.2887534)",
848467610,residential,False,False,24.394,,,,,"LINESTRING (-67.7088677 10.2899912, -67.7086567 10.2899203)",
848467610,residential,False,True,160.091,,,,,"LINESTRING (-67.7088677 10.2899912, -67.708979 10.2900286, -67.7090326 10.2900299, -67.7090782 10.2900141, -67.7091064 10.2899771, -67.709366 10.2888277)",
848467609,residential,False,True,112.193,,,,,"LINESTRING (-67.7088637 10.2889321, -67.7086567 10.2899203)",
848468883,residential,False,True,221.701,,,,,"LINESTRING (-67.7075373 10.2880163, -67.7074662 10.2884227, -67.7074018 10.288874, -67.7073589 10.289093, -67.7072918 10.2896683, -67.7072811 10.2897633, -67.7072623 10.2898465, -67.7072204 10.2899832)",
984994601,primary,False,False,24.157,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7072204 10.2899832, -67.7074229 10.2900698)",
984994601,primary,False,True,15.971,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7072204 10.2899832, -67.7070865 10.289926)",
848468883,residential,False,False,221.70099999999996,,,,,"LINESTRING (-67.7072204 10.2899832, -67.7072623 10.2898465, -67.7072811 10.2897633, -67.7072918 10.2896683, -67.7073589 10.289093, -67.7074018 10.288874, -67.7074662 10.2884227, -67.7075373 10.2880163)",
848468440,residential,False,True,78.58,,,,,"LINESTRING (-67.7092404 10.2883752, -67.7099279 10.2885797)",
153273416,residential,False,False,43.085,,,,,"LINESTRING (-67.7099279 10.2885797, -67.709822 10.2889529)",
153273416,residential,False,True,81.259,,,,,"LINESTRING (-67.7099279 10.2885797, -67.7101381 10.2878788)",
848468440,residential,False,False,78.58,,,,,"LINESTRING (-67.7099279 10.2885797, -67.7092404 10.2883752)",
848467609,residential,False,False,112.193,,,,,"LINESTRING (-67.7086567 10.2899203, -67.7088637 10.2889321)",
848467610,residential,False,False,24.633,,,,,"LINESTRING (-67.7086567 10.2899203, -67.7084436 10.2898488)",
848467610,residential,False,True,24.394,,,,,"LINESTRING (-67.7086567 10.2899203, -67.7088677 10.2899912)",
848467610,residential,False,True,24.633,,,,,"LINESTRING (-67.7084436 10.2898488, -67.7086567 10.2899203)",
848467611,residential,False,False,120.604,,,,,"LINESTRING (-67.7084436 10.2898488, -67.7086329 10.2887803)",
848467611,residential,False,True,67.80199999999999,,,,,"LINESTRING (-67.7084436 10.2898488, -67.7084157 10.2900061, -67.7083607 10.2902912, -67.7083401 10.2904498)",
848467611,residential,False,True,120.604,,,,,"LINESTRING (-67.7086329 10.2887803, -67.7084436 10.2898488)",
984994601,primary,False,False,16.886,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7083401 10.2904498, -67.7084768 10.2905203)",
984994601,primary,False,True,31.1,L-1,Avenida Bolívar Este,4,40,"LINESTRING (-67.7083401 10.2904498, -67.7080751 10.2903486)",
848467611,residential,False,False,67.80199999999999,,,,,"LINESTRING (-67.7083401 10.2904498, -67.7083607 10.2902912, -67.7084157 10.2900061, -67.7084436 10.2898488)",
421204251,residential,False,False,57.815,,,,,"LINESTRING (-67.709789 10.2857071, -67.7099821 10.2853904, -67.7100391 10.2853013, -67.7100537 10.2852583)",
