osmid,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge
487496763,Francisco Villa,residential,,,False,True,44.704,"LINESTRING (-103.4831404 20.3246755, -103.483358 20.3250219)",
725189690,,residential,,,False,True,107.488,"LINESTRING (-103.4831404 20.3246755, -103.4838242 20.3242234, -103.4839826 20.3241181)",
725189691,,residential,,,False,False,72.117,"LINESTRING (-103.481834 20.3244448, -103.4812501 20.3247924)",
487496766,Emiliano Zapata,residential,,,False,False,47.019,"LINESTRING (-103.4812501 20.3247924, -103.4815276 20.3251257)",
487496766,Emiliano Zapata,residential,,,False,True,61.176,"LINESTRING (-103.4812501 20.3247924, -103.480917 20.3243395)",
725189691,,residential,,,False,False,33.084,"LINESTRING (-103.4812501 20.3247924, -103.4809703 20.3249327)",
725189691,,residential,,,False,True,72.117,"LINESTRING (-103.4812501 20.3247924, -103.481834 20.3244448)",
725189691,,residential,,,False,True,33.084,"LINESTRING (-103.4809703 20.3249327, -103.4812501 20.3247924)",
725188618,,unclassified,,,False,True,57.878,"LINESTRING (-103.4764105 20.3255333, -103.476096 20.3251044)",
487494908,20 de Noviembre,unclassified,,,False,False,56.117999999999995,"LINESTRING (-103.4764105 20.3255333, -103.4765928 20.3253819, -103.4768197 20.3252056)",
"[487494908, 926964238, 926964239]",20 de Noviembre,unclassified,,,False,True,144.203,"LINESTRING (-103.4764105 20.3255333, -103.4757896 20.3260471, -103.4756273 20.3261829, -103.4753751 20.326393)",yes
725188809,,residential,,,False,False,98.187,"LINESTRING (-103.4762174 20.3237254, -103.4755014 20.3242989)",
725188810,,residential,,,False,False,44.743,"LINESTRING (-103.4762174 20.3237254, -103.4764911 20.3240353)",
725188811,,residential,,,False,False,160.73,"LINESTRING (-103.4762174 20.3237254, -103.4773923 20.3227897)",
926959397,,residential,,,False,True,49.336999999999996,"LINESTRING (-103.4762174 20.3237254, -103.4759324 20.3234093, -103.4759096 20.3233886)",
725188618,,unclassified,,,False,False,52.816,"LINESTRING (-103.4755014 20.3242989, -103.4757803 20.3246954)",
725188618,,unclassified,,,False,True,46.148,"LINESTRING (-103.4755014 20.3242989, -103.4752499 20.3239574)",
725188809,,residential,,,False,True,98.187,"LINESTRING (-103.4755014 20.3242989, -103.4762174 20.3237254)",
487494903,12 de Octubre,residential,,,False,False,154.357,"LINESTRING (-103.4764911 20.3240353, -103.4776291 20.3231475)",
725188810,,residential,,,False,False,53.476,"LINESTRING (-103.4764911 20.3240353, -103.4768182 20.3244057)",
725188810,,residential,,,False,True,44.743,"LINESTRING (-103.4764911 20.3240353, -103.4762174 20.3237254)",
487494903,12 de Octubre,residential,,,False,True,105.293,"LINESTRING (-103.4764911 20.3240353, -103.4764715 20.3240896, -103.4761155 20.3243569, -103.4757803 20.3246954)",
487494889,Lázaro Cárdenas,residential,,,False,False,108.199,"LINESTRING (-103.4768182 20.3244057, -103.476096 20.3251044)",
725188810,,residential,,,False,True,53.476,"LINESTRING (-103.4768182 20.3244057, -103.4764911 20.3240353)",
487494889,Lázaro Cárdenas,residential,,,False,True,151.409,"LINESTRING (-103.4768182 20.3244057, -103.4774404 20.3238627, -103.4778907 20.3234879)",
487494882,16 de Septiembre,residential,,,False,False,46.825,"LINESTRING (-103.4773923 20.3227897, -103.4776291 20.3231475)",
487494882,16 de Septiembre,residential,,,False,True,50.333,"LINESTRING (-103.4773923 20.3227897, -103.4771018 20.3224282)",
725188811,,residential,,,False,True,160.73,"LINESTRING (-103.4773923 20.3227897, -103.4762174 20.3237254)",
487494903,12 de Octubre,residential,,,False,False,44.542,"LINESTRING (-103.4778703 20.3229558, -103.4781968 20.3226975)",
487494903,12 de Octubre,residential,,,False,True,32.969,"LINESTRING (-103.4778703 20.3229558, -103.4776291 20.3231475)",
487494888,Insurgentes,unclassified,,,False,True,145.145,"LINESTRING (-103.4799768 20.3242564, -103.4791771 20.323188)",
927140510,,residential,,,False,False,73.185,"LINESTRING (-103.4799768 20.3242564, -103.4805722 20.3239079)",
487494888,Insurgentes,unclassified,,,False,False,169.184,"LINESTRING (-103.4799768 20.3242564, -103.4805034 20.3248789, -103.4809492 20.3254736)",
725189692,,residential,,,False,True,43.842,"LINESTRING (-103.4821005 20.3243779, -103.4823448 20.3246988)",
487496766,Emiliano Zapata,residential,,,False,False,61.176,"LINESTRING (-103.480917 20.3243395, -103.4812501 20.3247924)",
487496766,Emiliano Zapata,residential,,,False,True,59.965,"LINESTRING (-103.480917 20.3243395, -103.4805722 20.3239079)",
725189693,,residential,,,False,False,94.932,"LINESTRING (-103.480917 20.3243395, -103.4817012 20.3239058)",
725189693,,residential,,,False,True,94.932,"LINESTRING (-103.4817012 20.3239058, -103.480917 20.3243395)",
487494893,Ramón Corona,residential,,,False,True,45.374,"LINESTRING (-103.4805807 20.325533, -103.4808146 20.3258771)",
487494893,Ramón Corona,residential,,,False,False,169.71099999999998,"LINESTRING (-103.4805807 20.325533, -103.4803175 20.3250764, -103.4799128 20.3246186, -103.479746 20.324433, -103.4796137 20.324317)",
725189694,,residential,,,False,False,70.497,"LINESTRING (-103.4805807 20.325533, -103.4804522 20.3257039, -103.4803979 20.3258294, -103.4803951 20.3259096, -103.4804554 20.325991, -103.4805377 20.3260695)",
927157021,Hidalgo,residential,,,False,False,35.935,"LINESTRING (-103.4805377 20.3260695, -103.4808146 20.3258771)",
725189694,,residential,,,False,True,70.497,"LINESTRING (-103.4805377 20.3260695, -103.4804554 20.325991, -103.4803951 20.3259096, -103.4803979 20.3258294, -103.4804522 20.3257039, -103.4805807 20.325533)",
"[487494899, 927157020, 927157021]",Hidalgo,residential,,,False,True,73.434,"LINESTRING (-103.4805377 20.3260695, -103.4805096 20.3260866, -103.4803604 20.3261447, -103.4800968 20.3262592, -103.4799168 20.3263757)",yes
487494892,16 de Septiembre,tertiary,,,False,False,134.45,"LINESTRING (-103.481834 20.3299403, -103.4812623 20.3288565)",
487494892,16 de Septiembre,tertiary,,,False,True,99.718,"LINESTRING (-103.481834 20.3299403, -103.4823046 20.330721)",
725189930,,residential,,,False,True,57.448,"LINESTRING (-103.4833772 20.3301136, -103.4838617 20.3298676)",
725189928,,residential,,,False,False,169.204,"LINESTRING (-103.4833772 20.3301136, -103.4829122 20.3292438, -103.4828424 20.3292136, -103.4823342 20.3292045)",
725189930,,residential,,,False,False,32.561,"LINESTRING (-103.4833772 20.3301136, -103.4831789 20.3302085, -103.4830981 20.3302449)",
725189930,,residential,,,False,False,98.224,"LINESTRING (-103.4830981 20.3302449, -103.4823046 20.330721)",
725189930,,residential,,,False,True,32.561,"LINESTRING (-103.4830981 20.3302449, -103.4831789 20.3302085, -103.4833772 20.3301136)",
927140514,,residential,,,False,True,141.598,"LINESTRING (-103.4830981 20.3302449, -103.482553 20.329386, -103.4823342 20.3292045)",
725189930,,residential,,,False,False,57.448,"LINESTRING (-103.4838617 20.3298676, -103.4833772 20.3301136)",
487494892,16 de Septiembre,tertiary,,,False,False,99.718,"LINESTRING (-103.4823046 20.330721, -103.481834 20.3299403)",
725189930,,residential,,,False,True,98.224,"LINESTRING (-103.4823046 20.330721, -103.4830981 20.3302449)",
487494892,16 de Septiembre,tertiary,,,False,False,150.372,"LINESTRING (-103.4812623 20.3288565, -103.4805586 20.3276761)",
487494892,16 de Septiembre,tertiary,,,False,True,134.45,"LINESTRING (-103.4812623 20.3288565, -103.481834 20.3299403)",
725190551,,residential,,,False,True,75.872,"LINESTRING (-103.4812623 20.3288565, -103.481902 20.3285313)",
487494882,16 de Septiembre,residential,,,False,False,50.333,"LINESTRING (-103.4771018 20.3224282, -103.4773923 20.3227897)",
"[927557472, 926959396]",,residential,,,False,"[False, True]",163.914,"LINESTRING (-103.4771018 20.3224282, -103.4763904 20.3230188, -103.4759096 20.3233886)",
926959397,,residential,,,False,True,93.446,"LINESTRING (-103.4759096 20.3233886, -103.4752499 20.3239574)",
926959397,,residential,,,False,False,49.336999999999996,"LINESTRING (-103.4759096 20.3233886, -103.4759324 20.3234093, -103.4762174 20.3237254)",
"[927557472, 926959396]",,residential,,,False,"[False, True]",163.914,"LINESTRING (-103.4759096 20.3233886, -103.4763904 20.3230188, -103.4771018 20.3224282)",
725188618,,unclassified,,,False,False,46.148,"LINESTRING (-103.4752499 20.3239574, -103.4755014 20.3242989)",
926959397,,residential,,,False,False,93.446,"LINESTRING (-103.4752499 20.3239574, -103.4759096 20.3233886)",
"[725189923, 725189924, 725189925]",,unclassified,,,False,"[False, True]",351.95899999999995,"LINESTRING (-103.4747872 20.3285183, -103.4770757 20.3291181, -103.4771723 20.3291382, -103.4773395 20.3289089, -103.4777361 20.3284816)",
"[926964242, 927532196]",,residential,,,False,"[False, True]",109.969,"LINESTRING (-103.4747872 20.3285183, -103.474989 20.3280114, -103.4751595 20.327593)",
927140509,,residential,,,False,True,104.163,"LINESTRING (-103.4814154 20.3234056, -103.4805722 20.3239079)",
