osmid,oneway,lanes,ref,name,highway,width,reversed,length,bridge,geometry,maxspeed
641618693,True,,,Calle Mariano Matamoros,residential,,False,59.786,,"LINESTRING (-100.9316376 29.3242681, -100.9316156 29.3241198, -100.9315724 29.3237335)",
641618684,True,,,Boulevard Vicente Guerrero,tertiary,,False,32.42,,"LINESTRING (-100.9326414 29.3241995, -100.9326712 29.3244899)",
762909068,False,,,Andador Pasaje González,residential,,False,97.614,,"LINESTRING (-100.9326414 29.3241995, -100.9316376 29.3242681)",
767357751,False,,,Privada Lerdo de Tejada,residential,,False,17.281,,"LINESTRING (-100.9338145 29.3254973, -100.933817 29.3253419)",
"[645212320, 767361105]",False,,,Privada del Bravo,residential,,True,101.89800000000001,,"LINESTRING (-100.9301964 29.3268755, -100.9308432 29.3268124, -100.9308805 29.3268205, -100.9309016 29.3268531, -100.9309343 29.3270307, -100.9309507 29.3271278)",
767361375,False,,,Privada José María Morelos y Pavón,residential,,False,24.223,,"LINESTRING (-100.9307638 29.3258138, -100.9307446 29.3255966)",
845289575,True,,,Calle Nicolás Bravo,residential,8,False,45.156,,"LINESTRING (-100.9296967 29.3250138, -100.9297972 29.3250505, -100.9299763 29.3251107, -100.9300232 29.3251364, -100.9300527 29.3251598, -100.9300849 29.3252136)",
845289576,True,,,Calle Nicolás Bravo,primary,8,False,24.897999999999996,,"LINESTRING (-100.9296967 29.3250138, -100.9297067 29.3249914, -100.9297067 29.3249662, -100.9296745 29.3247938)",
641618591,False,,,Calle Miguel Hidalgo,residential,,True,65.468,,"LINESTRING (-100.9300849 29.3252136, -100.9297302 29.3255293, -100.9297 29.3255381, -100.9296671 29.3255404, -100.9295732 29.3255023)",
845289575,True,,,Calle Nicolás Bravo,residential,8,False,47.55799999999999,,"LINESTRING (-100.9300849 29.3252136, -100.9301482 29.3253499, -100.9301755 29.3254486, -100.9301997 29.3255344, -100.9302249 29.3255814, -100.9302546 29.3256104)",
956009536,False,,,,residential,,False,33.418,,"LINESTRING (-100.9295732 29.3255023, -100.9293527 29.3252713)",
641618591,False,,,Calle Miguel Hidalgo,residential,,False,65.468,,"LINESTRING (-100.9295732 29.3255023, -100.9296671 29.3255404, -100.9297 29.3255381, -100.9297302 29.3255293, -100.9300849 29.3252136)",
641618591,False,,,Calle Miguel Hidalgo,residential,,True,84.961,,"LINESTRING (-100.9295732 29.3255023, -100.929529 29.3255386, -100.9294908 29.3255657, -100.9292065 29.325783, -100.9291602 29.3257994, -100.9291019 29.3258017, -100.9290428 29.3257849, -100.9289242 29.3256256)",
641618629,True,,,Calle José María Morelos y Pavón,primary,,False,11.053,,"LINESTRING (-100.9307311 29.3254979, -100.9307446 29.3255966)",
641618591,False,,,Calle Miguel Hidalgo,residential,,False,84.961,,"LINESTRING (-100.9289242 29.3256256, -100.9290428 29.3257849, -100.9291019 29.3258017, -100.9291602 29.3257994, -100.9292065 29.325783, -100.9294908 29.3255657, -100.929529 29.3255386, -100.9295732 29.3255023)",
"[1052151627, 363722030]",True,,,Puerto de Entrada a México,primary,15,False,57.254999999999995,,"LINESTRING (-100.9289242 29.3256256, -100.9290401 29.3255291, -100.9293158 29.3253, -100.9293527 29.3252713)",
956009536,False,,,,residential,,True,33.418,,"LINESTRING (-100.9293527 29.3252713, -100.9295732 29.3255023)",
363722030,True,,,Puerto de Entrada a México,primary,15,False,43.958,,"LINESTRING (-100.9293527 29.3252713, -100.9294384 29.3252044, -100.9296967 29.3250138)",
