osmid,ref,highway,oneway,reversed,length,name,width,geometry,lanes
288645721,,residential,False,True,80.713,Calle 20 de Noviembre,,"LINESTRING (-99.8723902 19.7956333, -99.8731272 19.7958478)",
"[288645721, 783907579]",,residential,False,"[False, True]",79.284,"['Calle 20 de Noviembre', 'Privada 20 de Noviembre']",,"LINESTRING (-99.8723902 19.7956333, -99.8719403 19.7954825, -99.8718334 19.7957262)",
1205384233,,secondary,True,False,59.069,Calle Juan de Dios Peza,,"LINESTRING (-99.8752738 19.7973723, -99.8747371 19.7972074)",
1243248869,,residential,True,False,91.029,Calle Ascencion,,"LINESTRING (-99.8752738 19.7973723, -99.8755645 19.7966007)",
288527680,,residential,False,True,7.72,Calle Porfiro Alcantara,,"LINESTRING (-99.878122 19.7965692, -99.8781841 19.7965317)",
288527692,,residential,False,False,176.51,Calle Chabacano,,"LINESTRING (-99.878122 19.7965692, -99.8765471 19.796)",
288645726,,secondary,True,False,63.537,Calle Nicolás Bravo,,"LINESTRING (-99.8758145 19.7984408, -99.8763798 19.7986496)",
783932471,,residential,True,False,112.461,Calle Porfiro Alcantara,8,"LINESTRING (-99.8758145 19.7984408, -99.8759917 19.7982615, -99.8761155 19.7981478, -99.8762483 19.7979092, -99.8764692 19.7976472)",
163603288,,tertiary,True,False,58.315,Avenida Alfredo Del Mazo Oriente,9,"LINESTRING (-99.8708369 19.8010413, -99.8703424 19.8007993)",
783980234,,residential,False,False,70.459,Calle Ignaico Zaragoza,,"LINESTRING (-99.8708369 19.8010413, -99.870553 19.8016159)",
288650523,,residential,False,False,46.492,Calle Antonio Monroy Yáñez,,"LINESTRING (-99.8690335 19.8015799, -99.8693451 19.801878)",
288650520,,residential,False,True,146.23700000000002,Calle Nogal,,"LINESTRING (-99.8690335 19.8015799, -99.8699002 19.8007489, -99.8700096 19.8006386)",
288645722,,residential,True,False,33.112,Calle Ignaico Zaragoza,,"LINESTRING (-99.8709823 19.8007768, -99.8708369 19.8010413)",
540522215,,residential,True,False,73.976,Calle 20 de Noviembre,,"LINESTRING (-99.8709823 19.8007768, -99.8716419 19.8010165)",
783980236,,residential,True,False,74.65700000000001,Avenida Miguel Hidalgo,9,"LINESTRING (-99.8716419 19.8010165, -99.8718223 19.8008943, -99.8719384 19.8007651, -99.8720985 19.8005137)",
783971767,,residential,False,False,53.905,Calle 5 De Febrero,,"LINESTRING (-99.8700105 19.7987796, -99.8698652 19.7992447)",
783970975,,tertiary,True,False,49.826,Jose Maria Morelos y Pavon,5,"LINESTRING (-99.8700105 19.7987796, -99.870383 19.7989871, -99.8704203 19.7990079)",
163603288,,tertiary,True,False,33.012,Avenida Alfredo Del Mazo Oriente,9,"LINESTRING (-99.8693278 19.800334, -99.8690465 19.8001995)",
540522216,,residential,False,True,109.343,Calle 20 de Noviembre,,"LINESTRING (-99.8693278 19.800334, -99.8697825 19.7994486)",
288650516,,residential,True,False,41.844,Calle José Vicente Villada,,"LINESTRING (-99.8697825 19.7994486, -99.8693848 19.7994885)",
540522216,,residential,False,False,109.343,Calle 20 de Noviembre,,"LINESTRING (-99.8697825 19.7994486, -99.8693278 19.800334)",
783971767,,residential,False,True,24.267,Calle 5 De Febrero,,"LINESTRING (-99.8697825 19.7994486, -99.8698652 19.7992447)",
540522223,,residential,False,True,54.379,Calle Teodoro Mendoza Plata,,"LINESTRING (-99.8711056 19.8020811, -99.8708759 19.8025198)",
1249791062,,residential,True,False,23.257,Privada Manuel Del Mazo,,"LINESTRING (-99.8711056 19.8020811, -99.871291 19.8021965)",
540522223,,residential,False,False,54.379,Calle Teodoro Mendoza Plata,,"LINESTRING (-99.8708759 19.8025198, -99.8711056 19.8020811)",
1148671375,,residential,False,True,19.691,Calle Enrique Valencia M.,,"LINESTRING (-99.8708759 19.8025198, -99.8710459 19.8025958)",
"[288652060, 783980238]",,residential,False,False,154.68699999999998,"['Calle Teodoro Mendoza Plata', 'Calle Enrique Valencia M.']",,"LINESTRING (-99.8708759 19.8025198, -99.8706893 19.8024363, -99.869833 19.8033212)",
540522224,,residential,False,True,77.599,Calle Benjamín Monroy,,"LINESTRING (-99.869833 19.8033212, -99.8705006 19.8036253)",
"[288652060, 783980238]",,residential,False,True,154.68699999999998,"['Calle Enrique Valencia M.', 'Calle Teodoro Mendoza Plata']",,"LINESTRING (-99.869833 19.8033212, -99.8706893 19.8024363, -99.8708759 19.8025198)",
288652061,,residential,True,False,127.903,Calle Adelaido Pérez C.,,"LINESTRING (-99.8705006 19.8036253, -99.8710459 19.8025958)",
540522224,,residential,False,False,77.599,Calle Benjamín Monroy,,"LINESTRING (-99.8705006 19.8036253, -99.869833 19.8033212)",
288650523,,residential,False,False,53.215,Calle Antonio Monroy Yáñez,,"LINESTRING (-99.8696493 19.8021818, -99.8699779 19.8025471)",
288650523,,residential,False,True,46.411,Calle Antonio Monroy Yáñez,,"LINESTRING (-99.8696493 19.8021818, -99.8693451 19.801878)",
540522225,,residential,False,True,35.267,Privada Del Cedro,,"LINESTRING (-99.8696493 19.8021818, -99.8699022 19.8019721)",
540522251,,residential,False,True,67.625,Calle Noche Triste,,"LINESTRING (-99.8696247 19.7985569, -99.8693142 19.7990903)",
783970975,,tertiary,True,False,47.354,Jose Maria Morelos y Pavon,5,"LINESTRING (-99.8696247 19.7985569, -99.8700105 19.7987796)",
540522251,,residential,False,False,67.625,Calle Noche Triste,,"LINESTRING (-99.8693142 19.7990903, -99.8696247 19.7985569)",
288645723,,residential,False,True,36.741,Calle Noche Triste,,"LINESTRING (-99.8701761 19.7963039, -99.8698523 19.796176)",
783892737,,residential,False,True,75.137,Calle Noche Triste,,"LINESTRING (-99.8701761 19.7963039, -99.8703659 19.7956522)",
288645723,,residential,False,False,23.753,Calle Noche Triste,,"LINESTRING (-99.8701761 19.7963039, -99.8703556 19.7963776, -99.8703842 19.7963893)",
540522254,,residential,False,False,41.425,Calle Noche Triste,,"LINESTRING (-99.8704863 19.7952973, -99.8703659 19.7956522)",
783892736,,residential,False,True,35.007,Calle Noche Triste,,"LINESTRING (-99.8707511 19.7954568, -99.8706331 19.7957514)",
288645723,,residential,False,False,66.61,Calle Noche Triste,,"LINESTRING (-99.8703842 19.7963893, -99.8709636 19.7966376)",
540522255,,residential,False,False,75.56,Calle Noche Triste,,"LINESTRING (-99.8703842 19.7963893, -99.8706331 19.7957514)",
288645723,,residential,False,True,23.753,Calle Noche Triste,,"LINESTRING (-99.8703842 19.7963893, -99.8703556 19.7963776, -99.8701761 19.7963039)",
540522256,,residential,False,True,70.4,Emiliano Zapata,,"LINESTRING (-99.8742159 19.7956721, -99.8739839 19.7962664)",
1243248867,,residential,True,False,107.195,Calle Emiliano Zapata,,"LINESTRING (-99.8742159 19.7956721, -99.87518 19.7959984)",
540522256,,residential,False,False,70.4,Emiliano Zapata,,"LINESTRING (-99.8739839 19.7962664, -99.8742159 19.7956721)",
540522257,,residential,True,False,92.773,Leopoldo Velasco,4,"LINESTRING (-99.8760291 19.7994159, -99.8763798 19.7986496)",
784001633,,residential,False,False,64.042,Privada Antonio Vélez,,"LINESTRING (-99.8760291 19.7994159, -99.8763706 19.7995234, -99.8766181 19.7995681)",
288645726,,secondary,True,False,54.272,Calle Nicolás Bravo,,"LINESTRING (-99.8763798 19.7986496, -99.8768604 19.7988333)",
"[784001048, 784001047]",,residential,False,"[False, True]",157.71300000000002,"['Callejón Amado Nervo', 'Calle Leopoldo Velazco']",,"LINESTRING (-99.8763798 19.7986496, -99.876483 19.7984506, -99.8776897 19.7988295)",
783913894,,residential,False,True,54.32,Emiliano Zapata,,"LINESTRING (-99.8767546 19.7955522, -99.8765471 19.796)",
288527692,,residential,False,False,70.556,Calle Chabacano,,"LINESTRING (-99.8765471 19.796, -99.8759174 19.7957729)",
288527692,,residential,False,True,176.51,Calle Chabacano,,"LINESTRING (-99.8765471 19.796, -99.878122 19.7965692)",
540522258,,residential,False,True,49.621,Emiliano Zapata,,"LINESTRING (-99.8765471 19.796, -99.8763672 19.7964129)",
783913894,,residential,False,False,54.32,Emiliano Zapata,,"LINESTRING (-99.8765471 19.796, -99.8767546 19.7955522)",
288527694,,residential,False,True,11.988,Calle Emiliano Zapata,,"LINESTRING (-99.8763672 19.7964129, -99.8764736 19.7964529)",
540522258,,residential,False,False,49.621,Emiliano Zapata,,"LINESTRING (-99.8763672 19.7964129, -99.8765471 19.796)",
288527694,,residential,False,False,70.131,Calle Emiliano Zapata,,"LINESTRING (-99.8763672 19.7964129, -99.8758316 19.796235, -99.8757351 19.796203)",
288645727,,residential,True,False,60.661,Calle Manuel Acuña,10,"LINESTRING (-99.8775931 19.7990538, -99.8774125 19.7995722)",
288645726,,secondary,True,False,67.78,Calle Nicolás Bravo,,"LINESTRING (-99.8775931 19.7990538, -99.8778513 19.7992436, -99.8780743 19.7994598)",
288645722,,residential,True,False,111.123,Calle Ignaico Zaragoza,,"LINESTRING (-99.8714486 19.7998789, -99.8709823 19.8007768)",
288650516,,residential,True,False,11.671,Calle José Vicente Villada,,"LINESTRING (-99.8714486 19.7998789, -99.8713951 19.7997868)",
288652055,,residential,True,False,45.449,Calle Gregorio Montiel,,"LINESTRING (-99.8717032 19.8023876, -99.8714932 19.8027454)",
1249791064,,residential,True,False,11.176,Privada Manuel Del Mazo,,"LINESTRING (-99.8717032 19.8023876, -99.8717974 19.802435)",
288650516,,residential,True,False,98.008,Calle José Vicente Villada,,"LINESTRING (-99.8720985 19.8005137, -99.8714486 19.7998789)",
783980236,,residential,True,False,94.895,Avenida Miguel Hidalgo,9,"LINESTRING (-99.8720985 19.8005137, -99.872447 19.7997258)",
676606104,,residential,True,False,56.099,Avenida Ata,6,"LINESTRING (-99.8746661 19.7996616, -99.8748224 19.799179)",
288652057,,residential,True,False,90.479,Calle De el Taller,,"LINESTRING (-99.8726587 19.8023615, -99.8717974 19.802435)",
288652058,,residential,True,False,42.608,Calle del Trabajo,,"LINESTRING (-99.8726587 19.8023615, -99.8728287 19.8020133)",
288652058,,residential,True,False,47.81,Calle del Trabajo,,"LINESTRING (-99.8724755 19.8027554, -99.8726587 19.8023615)",
783980235,,residential,True,False,84.519,Privada Manuel Del Mazo,,"LINESTRING (-99.8724755 19.8027554, -99.8727425 19.8028885, -99.8731026 19.8030679, -99.8731894 19.8031112)",
288650516,,residential,True,False,58.262,Calle José Vicente Villada,,"LINESTRING (-99.8703327 19.7993791, -99.8701872 19.7993791, -99.8697825 19.7994486)",
1249791063,,residential,False,False,144.123,Calle Maximino Ruíz Flores,,"LINESTRING (-99.8703327 19.7993791, -99.870112 19.8003047, -99.8700096 19.8006386)",
"[1249791066, 1249791067]",,residential,False,True,42.282,Calle Maximino Ruíz Flores,,"LINESTRING (-99.8703327 19.7993791, -99.8703739 19.7992107, -99.8704203 19.7990079)",
288645710,,residential,False,False,75.503,Calle Buenaventura Gómez,,"LINESTRING (-99.8698192 19.7954977, -99.8698523 19.796176)",
288529219,,residential,True,False,59.722,Calle Juan de Dios Peza,8,"LINESTRING (-99.8703659 19.7956522, -99.8698192 19.7954977)",2
540522254,,residential,False,True,41.425,Calle Noche Triste,,"LINESTRING (-99.8703659 19.7956522, -99.8704863 19.7952973)",
783892737,,residential,False,False,75.137,Calle Noche Triste,,"LINESTRING (-99.8703659 19.7956522, -99.8701761 19.7963039)",
288529219,,residential,True,False,30.053,Calle Juan de Dios Peza,8,"LINESTRING (-99.8706331 19.7957514, -99.8703659 19.7956522)",2
540522255,,residential,False,True,75.56,Calle Noche Triste,,"LINESTRING (-99.8706331 19.7957514, -99.8703842 19.7963893)",
783892736,,residential,False,False,35.007,Calle Noche Triste,,"LINESTRING (-99.8706331 19.7957514, -99.8707511 19.7954568)",
783892735,,residential,False,True,31.475,Privada Maximino Ruíz Flores,,"LINESTRING (-99.8711783 19.7956582, -99.8711245 19.7959367)",
288645723,,residential,False,False,93.294,Calle Noche Triste,,"LINESTRING (-99.8709636 19.7966376, -99.8717834 19.7969677)",
288645723,,residential,False,True,66.61,Calle Noche Triste,,"LINESTRING (-99.8709636 19.7966376, -99.8703842 19.7963893)",
783889976,,residential,False,False,79.734,Calzada Maximino Ruíz Flores,16,"LINESTRING (-99.8709636 19.7966376, -99.8711245 19.7959367)",
783889976,,residential,False,True,42.041,Calzada Maximino Ruíz Flores,16,"LINESTRING (-99.8709636 19.7966376, -99.8708835 19.7970081)",
783889976,,residential,False,False,42.041,Calzada Maximino Ruíz Flores,16,"LINESTRING (-99.8708835 19.7970081, -99.8709636 19.7966376)",
"[1209206264, 1209206265, 1209206263]",,residential,False,False,136.10899999999998,Calle Rafael Favila,,"LINESTRING (-99.8708835 19.7970081, -99.8706844 19.7968735, -99.8699417 19.7963447, -99.8699044 19.7963156, -99.8698512 19.7962646)",
783903056,,residential,False,True,27.103,Calle Legislatura,,"LINESTRING (-99.8753593 19.7953043, -99.8751023 19.7952737)",
783903057,,residential,False,False,57.042,Calle Legislatura,,"LINESTRING (-99.8753593 19.7953043, -99.8751942 19.7957932)",
783912867,,residential,False,True,20.904999999999998,Privada Isidro Fabela Sur,,"LINESTRING (-99.8753593 19.7953043, -99.8755229 19.7953259, -99.8755573 19.7953295)",
783907576,,residential,False,True,43.948,Privada Juan De Dios Peza,,"LINESTRING (-99.8719846 19.7958566, -99.871833 19.7962252)",
288529219,,residential,True,False,23.089,Calle Juan de Dios Peza,8,"LINESTRING (-99.871833 19.7962252, -99.8716371 19.7961296)",2
783907576,,residential,False,False,43.948,Privada Juan De Dios Peza,,"LINESTRING (-99.871833 19.7962252, -99.8719846 19.7958566)",
288529219,,residential,True,False,57.761,Calle Juan de Dios Peza,8,"LINESTRING (-99.8716371 19.7961296, -99.8711245 19.7959367)",2
783907577,,residential,False,True,38.115,Calle Iturbide,,"LINESTRING (-99.8716371 19.7961296, -99.8714874 19.7964421)",
783907577,,residential,False,False,38.115,Calle Iturbide,,"LINESTRING (-99.8714874 19.7964421, -99.8716371 19.7961296)",
783907578,,residential,False,False,8.287,Calle Iturbide,,"LINESTRING (-99.8714874 19.7964421, -99.8714111 19.7964221)",
783907578,,residential,False,True,51.75,Calle Iturbide,,"LINESTRING (-99.8714874 19.7964421, -99.8719456 19.7966174)",
783907578,,residential,False,True,8.287,Calle Iturbide,,"LINESTRING (-99.8714111 19.7964221, -99.8714874 19.7964421)",
288645713,,residential,True,False,42.488,Calle Vicente Iturbide,,"LINESTRING (-99.8719456 19.7966174, -99.8717834 19.7969677)",
783907578,,residential,False,False,51.75,Calle Iturbide,,"LINESTRING (-99.8719456 19.7966174, -99.8714874 19.7964421)",
"[288645721, 783907579]",,residential,False,"[False, True]",79.284,"['Calle 20 de Noviembre', 'Privada 20 de Noviembre']",,"LINESTRING (-99.8718334 19.7957262, -99.8719403 19.7954825, -99.8723902 19.7956333)",
288645713,,residential,True,False,10.519,Calle Vicente Iturbide,,"LINESTRING (-99.8719948 19.7965349, -99.8719456 19.7966174)",
783912247,,residential,False,True,34.736,Cerrada De Iturbide,,"LINESTRING (-99.8719948 19.7965349, -99.8723128 19.7966247)",
783912247,,residential,False,False,34.736,Cerrada De Iturbide,,"LINESTRING (-99.8723128 19.7966247, -99.8719948 19.7965349)",
783912867,,residential,False,False,20.904999999999998,Privada Isidro Fabela Sur,,"LINESTRING (-99.8755573 19.7953295, -99.8755229 19.7953259, -99.8753593 19.7953043)",
783912868,,residential,False,True,37.174,Privada Emiliano Zapata,,"LINESTRING (-99.8740395 19.7953072, -99.8743755 19.7954159)",
783912869,,residential,False,False,19.396,Privada Emiliano Zapata,,"LINESTRING (-99.8740395 19.7953072, -99.8740858 19.7951383)",
783912869,,residential,False,True,32.547,Privada Emiliano Zapata,,"LINESTRING (-99.8740395 19.7953072, -99.8739577 19.7955896)",
783912868,,residential,False,False,37.174,Privada Emiliano Zapata,,"LINESTRING (-99.8743755 19.7954159, -99.8740395 19.7953072)",
783912869,,residential,False,True,19.396,Privada Emiliano Zapata,,"LINESTRING (-99.8740858 19.7951383, -99.8740395 19.7953072)",
783912869,,residential,False,False,32.547,Privada Emiliano Zapata,,"LINESTRING (-99.8739577 19.7955896, -99.8740395 19.7953072)",
1243248867,,residential,True,False,28.529,Calle Emiliano Zapata,,"LINESTRING (-99.8739577 19.7955896, -99.8740994 19.7956349, -99.8742159 19.7956721)",
783912870,,residential,False,True,29.365,,,"LINESTRING (-99.8762151 19.7970515, -99.8764852 19.7971233)",
783913893,,residential,False,False,57.388,Privada Juan De Dios Peza,,"LINESTRING (-99.8762151 19.7970515, -99.8760182 19.7975332)",
783913893,,residential,False,True,9.849,Privada Juan De Dios Peza,,"LINESTRING (-99.8762151 19.7970515, -99.8762456 19.7969677)",
783912870,,residential,False,False,29.365,,,"LINESTRING (-99.8764852 19.7971233, -99.8762151 19.7970515)",
783912871,,residential,False,True,35.654,,,"LINESTRING (-99.8762456 19.7969677, -99.8759248 19.7968595)",
783913893,,residential,False,False,9.849,Privada Juan De Dios Peza,,"LINESTRING (-99.8762456 19.7969677, -99.8762151 19.7970515)",
783913893,,residential,False,True,62.015,Privada Juan De Dios Peza,,"LINESTRING (-99.8762456 19.7969677, -99.8764736 19.7964529)",
783912871,,residential,False,False,35.654,,,"LINESTRING (-99.8759248 19.7968595, -99.8762456 19.7969677)",
783912872,,residential,False,True,35.623,,,"LINESTRING (-99.8755645 19.7966007, -99.8758844 19.7967104)",
1243248869,,residential,True,False,47.688,Calle Ascencion,,"LINESTRING (-99.8755645 19.7966007, -99.8757008 19.7962831, -99.8757351 19.796203)",
783912872,,residential,False,False,35.623,,,"LINESTRING (-99.8758844 19.7967104, -99.8755645 19.7966007)",
783925266,,residential,False,False,57.336,Privada Porfirio Alcántara,,"LINESTRING (-99.878126 19.7970021, -99.8776203 19.7968034)",
783959261,,residential,False,True,86.621,,,"LINESTRING (-99.8690465 19.8001995, -99.8693848 19.7994885)",
288650517,,residential,False,False,77.459,,,"LINESTRING (-99.8707679 19.7986664, -99.870922 19.7987628, -99.8710025 19.7989924, -99.8711039 19.7992564)",
540522225,,residential,False,False,35.267,Privada Del Cedro,,"LINESTRING (-99.8699022 19.8019721, -99.8696493 19.8021818)",
783978758,,residential,False,True,39.264,Privada Manuel Del Mazo,,"LINESTRING (-99.8714606 19.8018815, -99.871291 19.8021965)",
"[783997474, 783997475]",,residential,False,False,51.736000000000004,Privada Plaza Benito Juárez,,"LINESTRING (-99.8739955 19.7997875, -99.8739395 19.7997732, -99.8736626 19.7997023, -99.8735254 19.7996464)",
783998503,MEX 55,secondary,True,False,45.412000000000006,Avenida Isidro Fabela Norte,8,"LINESTRING (-99.8739955 19.7997875, -99.8739753 19.7998762, -99.8739069 19.8001873)",2
783997475,,residential,False,True,64.805,,,"LINESTRING (-99.8730268 19.7993087, -99.8731797 19.7994362, -99.8733836 19.7995893, -99.8734006 19.7995961, -99.8735254 19.7996464)",
783997477,,residential,False,True,37.602,Privada Miguel Hidalgo,,"LINESTRING (-99.872644 19.7994216, -99.8723316 19.7992544)",
783907575,,residential,True,False,119.307,Avenida Miguel Hidalgo,8,"LINESTRING (-99.872644 19.7994216, -99.87274 19.7992274, -99.873093 19.7985134, -99.8731036 19.7984428)",2
783997477,,residential,False,False,37.602,Privada Miguel Hidalgo,,"LINESTRING (-99.8723316 19.7992544, -99.872644 19.7994216)",
784001046,,residential,False,True,85.548,Privada Antonio Vélez,,"LINESTRING (-99.8766181 19.7995681, -99.8768604 19.7988333)",
784001633,,residential,False,True,64.042,Privada Antonio Vélez,,"LINESTRING (-99.8766181 19.7995681, -99.8763706 19.7995234, -99.8760291 19.7994159)",
"[1154356386, 900640924]",,residential,False,False,83.645,,8,"LINESTRING (-99.8766181 19.7995681, -99.8767667 19.7996001, -99.8770402 19.7995755, -99.8774125 19.7995722)",2
288645727,,residential,True,False,26.911,Calle Manuel Acuña,10,"LINESTRING (-99.8776897 19.7988295, -99.8775931 19.7990538)",
"[784001048, 784001047]",,residential,False,"[False, True]",157.71300000000002,"['Callejón Amado Nervo', 'Calle Leopoldo Velazco']",,"LINESTRING (-99.8776897 19.7988295, -99.876483 19.7984506, -99.8763798 19.7986496)",
783912246,,residential,True,False,36.26,Calle Noche Triste,8,"LINESTRING (-99.8741771 19.7977986, -99.874381 19.7978771, -99.8744891 19.7979385)",
784001050,,residential,False,False,61.586,Privada Callejón Juan Aldama,6,"LINESTRING (-99.8741771 19.7977986, -99.8741599 19.7978813, -99.8740638 19.7983421)",
783998503,MEX 55,secondary,True,False,75.065,Avenida Isidro Fabela Norte,8,"LINESTRING (-99.8737016 19.8009539, -99.8736701 19.8010976, -99.8735528 19.8016143)",2
784004407,,residential,True,False,11.743,Avenida Ata,5,"LINESTRING (-99.8744122 19.8012094, -99.8744135 19.8011038)",
784004410,,residential,True,False,79.58699999999999,Calle Rosaura Mercado,5,"LINESTRING (-99.8744122 19.8012094, -99.8737716 19.8009791, -99.8737016 19.8009539)",
784004411,,residential,False,True,32.337,,,"LINESTRING (-99.8747184 19.8011515, -99.8744135 19.8011038)",
784006523,,residential,False,True,24.841,,,"LINESTRING (-99.8742743 19.801538, -99.8744067 19.8015842, -99.874498 19.8015556)",
288652056,,residential,True,False,52.367,Privada Manuel Del Mazo,8,"LINESTRING (-99.8738456 19.8034264, -99.8742931 19.8036374)",
"[784009779, 784009780]",,residential,False,"[False, True]",31.97,Privada Manuel Del Mazo,,"LINESTRING (-99.8738456 19.8034264, -99.8739181 19.80328, -99.8737974 19.8032254)",
"[784009779, 784009780]",,residential,False,"[False, True]",31.97,Privada Manuel Del Mazo,,"LINESTRING (-99.8737974 19.8032254, -99.8739181 19.80328, -99.8738456 19.8034264)",
784014922,,residential,False,True,45.094,,,"LINESTRING (-99.8770967 19.8022227, -99.8767112 19.8020413)",
784014923,,residential,False,False,49.892,Privada Morelos,,"LINESTRING (-99.8770967 19.8022227, -99.8772956 19.8018149)",
784014923,,residential,False,True,105.061,Privada Morelos,,"LINESTRING (-99.8770967 19.8022227, -99.8767152 19.8030967)",
784014922,,residential,False,False,45.094,,,"LINESTRING (-99.8767112 19.8020413, -99.8770967 19.8022227)",
784014923,,residential,False,True,49.892,Privada Morelos,,"LINESTRING (-99.8772956 19.8018149, -99.8770967 19.8022227)",
944016707,,tertiary,True,False,76.4,Calle José María Morelos y Pavón,6,"LINESTRING (-99.8772956 19.8018149, -99.8779472 19.8021251)",
288652063,,residential,False,False,73.308,Calle José Vicente Villada,8,"LINESTRING (-99.8767152 19.8030967, -99.8760716 19.802836)",
288652063,,residential,False,True,58.423,Calle José Vicente Villada,8,"LINESTRING (-99.8767152 19.8030967, -99.8772281 19.8033045)",
784014923,,residential,False,False,105.061,Privada Morelos,,"LINESTRING (-99.8767152 19.8030967, -99.8770967 19.8022227)",
288645727,,residential,True,False,42.581,Calle Manuel Acuña,10,"LINESTRING (-99.8774125 19.7995722, -99.8772956 19.799939)",
"[1154356386, 900640924]",,residential,False,True,83.645,,8,"LINESTRING (-99.8774125 19.7995722, -99.8770402 19.7995755, -99.8767667 19.7996001, -99.8766181 19.7995681)",2
784211820,,residential,False,True,77.784,,,"LINESTRING (-99.8773728 19.8010627, -99.8769779 19.8016554)",
784211820,,residential,False,False,77.784,,,"LINESTRING (-99.8769779 19.8016554, -99.8773728 19.8010627)",
944016707,,tertiary,True,False,37.674,Calle José María Morelos y Pavón,6,"LINESTRING (-99.8769779 19.8016554, -99.8772956 19.8018149)",
784001050,,residential,False,True,61.586,Privada Callejón Juan Aldama,6,"LINESTRING (-99.8740638 19.7983421, -99.8741599 19.7978813, -99.8741771 19.7977986)",
783997475,,residential,False,False,64.805,,,"LINESTRING (-99.8735254 19.7996464, -99.8734006 19.7995961, -99.8733836 19.7995893, -99.8731797 19.7994362, -99.8730268 19.7993087)",
"[783997474, 783997475]",,residential,False,True,51.736,Privada Plaza Benito Juárez,,"LINESTRING (-99.8735254 19.7996464, -99.8736626 19.7997023, -99.8739395 19.7997732, -99.8739955 19.7997875)",
783997476,,residential,False,False,142.106,,,"LINESTRING (-99.8735254 19.7996464, -99.8735582 19.7995313, -99.8736012 19.7993586, -99.8737966 19.7987047, -99.8738793 19.7984127)",
163603288,,tertiary,True,False,68.516,Avenida Alfredo Del Mazo Oriente,9,"LINESTRING (-99.8734142 19.8022893, -99.8732351 19.8022077, -99.8728287 19.8020133)",
288652057,,residential,True,False,79.448,Calle De el Taller,,"LINESTRING (-99.8734142 19.8022893, -99.8732187 19.8023064, -99.872877 19.8023402, -99.8727433 19.8023534, -99.8726587 19.8023615)",
1154157052,MEX 55,secondary,True,False,94.542,Avenida Isidro Fabela Norte,6,"LINESTRING (-99.8734142 19.8022893, -99.8733295 19.8025068, -99.8733088 19.802596, -99.8732 19.8030657, -99.8731894 19.8031112)",
163603252,MEX 55,secondary,False,True,4.778,Avenida Isidro Fabela Norte,,"LINESTRING (-99.8750917 19.7952319, -99.8751023 19.7952737)",2
1148671375,,residential,False,False,49.1,Calle Enrique Valencia M.,,"LINESTRING (-99.8714698 19.8027853, -99.8710459 19.8025958)",
1209206264,,residential,False,True,42.176,Calle Rafael Favila,,"LINESTRING (-99.8694288 19.7959429, -99.8697443 19.796179)",
288645723,,residential,False,False,11.304,Calle Noche Triste,,"LINESTRING (-99.8697443 19.796179, -99.8698523 19.796176)",
1209206264,,residential,False,False,42.176,Calle Rafael Favila,,"LINESTRING (-99.8697443 19.796179, -99.8694288 19.7959429)",
1209206264,,residential,False,True,14.686,Calle Rafael Favila,,"LINESTRING (-99.8697443 19.796179, -99.8698512 19.7962646)",
288645725,,residential,False,True,81.51400000000001,Calle Ignacio Allende,,"LINESTRING (-99.8738256 19.7983371, -99.873625 19.7980574, -99.8735953 19.79798, -99.8736058 19.7976668)",
