osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,width,junction
876324318,False,Calle La Panorámica,residential,True,66.258,"LINESTRING (-99.6095387 18.5570117, -99.6095588 18.5568736, -99.6096932 18.5566937, -99.6098257 18.5564939)",,,,,
503145056,False,Calle Primera de Guadalupe,residential,False,30.483,"LINESTRING (-99.6066172 18.5570309, -99.6065614 18.556974, -99.6064409 18.5568988, -99.6063879 18.5568666)",,2,,3.3,
876334328,False,Calle Puente de Navarro,residential,True,19.458,"LINESTRING (-99.6066172 18.5570309, -99.6067473 18.5570102, -99.6067735 18.5569975, -99.6067889 18.556981)",,2,,3.3,
876535488,False,Primera de Guadalupe,residential,True,22.917,"LINESTRING (-99.6066172 18.5570309, -99.6066422 18.5571257, -99.6066817 18.5572274)",,2,,3.3,
876207817,False,Calle el Sauce,residential,True,67.29400000000001,"LINESTRING (-99.6097982 18.557445, -99.6096932 18.5574599, -99.6095994 18.5575565, -99.6095108 18.5576531, -99.6093461 18.5578422)",,,,,
876333471,False,Calle La Panorámica,residential,False,25.986,"LINESTRING (-99.6097982 18.557445, -99.6097702 18.557539, -99.6097936 18.5576732)",,,,,
"[876167583, 876333471]",False,Calle La Panorámica,residential,True,62.608000000000004,"LINESTRING (-99.6097982 18.557445, -99.6098425 18.5573764, -99.6098345 18.5573376, -99.6097923 18.5572704, -99.6096914 18.5572253, -99.6095682 18.5570713, -99.6095387 18.5570117)",,,,,
876535488,False,Primera de Guadalupe,residential,True,5.797,"LINESTRING (-99.6067849 18.5575423, -99.6067809 18.5575943)",,2,,3.3,
876534007,False,Callejón de la Aurora,residential,False,38.055,"LINESTRING (-99.6067849 18.5575423, -99.606868 18.5574577, -99.6069445 18.5573834, -99.6070191 18.557283)",,,,,
876535488,False,Primera de Guadalupe,residential,False,36.686,"LINESTRING (-99.6067849 18.5575423, -99.6066895 18.5572626, -99.6066817 18.5572274)",,2,,3.3,
876535488,False,Primera de Guadalupe,residential,False,5.797,"LINESTRING (-99.6067809 18.5575943, -99.6067849 18.5575423)",,2,,3.3,
876253039,False,Calle Segunda Mezquite,residential,True,43.828,"LINESTRING (-99.6067809 18.5575943, -99.6067625 18.5576579, -99.6067592 18.557693, -99.606799 18.5578652, -99.6068031 18.5579313, -99.6067976 18.5579815)",,2,,3.3,
876260615,False,Calle Primera de Guadalupe,residential,True,92.812,"LINESTRING (-99.6067809 18.5575943, -99.6068238 18.5576631, -99.60686 18.5577031, -99.6068995 18.5577317, -99.6072281 18.5579301, -99.6074648 18.5581068)",,2,,3.3,
876180280,False,Calle la Panorámica,residential,False,13.736,"LINESTRING (-99.6097936 18.5576732, -99.6097447 18.5577877)",,,,,
"[876200136, 406338666]",False,Calle Sauce,residential,False,50.33,"LINESTRING (-99.6097936 18.5576732, -99.6098712 18.5575825, -99.6099257 18.5575569, -99.6099546 18.5576173, -99.6099948 18.5577565, -99.6100169 18.5578207)",,,,,
876333471,False,Calle La Panorámica,residential,True,25.986,"LINESTRING (-99.6097936 18.5576732, -99.6097702 18.557539, -99.6097982 18.557445)",,,,,
876180280,False,Calle la Panorámica,residential,True,13.736,"LINESTRING (-99.6097447 18.5577877, -99.6097936 18.5576732)",,,,,
876180280,False,Calle la Panorámica,residential,False,52.923,"LINESTRING (-99.6097447 18.5577877, -99.6095583 18.5579993, -99.6095335 18.5580311, -99.609508 18.5580559, -99.609392 18.5581176)",,,,,
876200135,False,,residential,False,25.449999999999996,"LINESTRING (-99.6097447 18.5577877, -99.6098171 18.5578217, -99.6098822 18.557857, -99.6099603 18.5578903)",,,,,
391396259,False,Calle Segunda Mezquite,residential,True,41.026,"LINESTRING (-99.6067976 18.5579815, -99.6067312 18.558021, -99.6066602 18.5580419, -99.6065328 18.5580578, -99.6064255 18.5580691)",,2,,3.3,
876253039,False,Calle Segunda Mezquite,residential,False,43.827999999999996,"LINESTRING (-99.6067976 18.5579815, -99.6068031 18.5579313, -99.606799 18.5578652, -99.6067592 18.557693, -99.6067625 18.5576579, -99.6067809 18.5575943)",,2,,3.3,
"[876256554, 876256555]",False,Callejón de Guadalupe,residential,False,49.256,"LINESTRING (-99.6067976 18.5579815, -99.6068278 18.5579974, -99.6068533 18.5580241, -99.6068687 18.5580674, -99.6068607 18.5580941, -99.606799 18.5581389, -99.6067467 18.5582295, -99.6067198 18.5582924, -99.6067218 18.5583483)",,,,,
"[876209824, 876209825, 876209826]",False,Calle Segunda de Guadalupe,residential,True,33.088,"LINESTRING (-99.6074648 18.5581068, -99.6074829 18.5581139, -99.6074952 18.5581166, -99.6075574 18.5581147, -99.6075651 18.5581077, -99.6075701 18.5580998, -99.6075493 18.558027, -99.6075453 18.5580108, -99.6075476 18.5580019, -99.6075577 18.557992, -99.6075842 18.5579746, -99.6076278 18.5579622)",,,,,
876260615,False,Calle Primera de Guadalupe,residential,False,92.812,"LINESTRING (-99.6074648 18.5581068, -99.6072281 18.5579301, -99.6068995 18.5577317, -99.60686 18.5577031, -99.6068238 18.5576631, -99.6067809 18.5575943)",,2,,3.3,
876260618,False,Calle Segunda de Guadalupe,residential,False,37.199,"LINESTRING (-99.6074648 18.5581068, -99.6073321 18.5582578, -99.6072838 18.5582835, -99.6071959 18.5583026)",,,,,
391396259,False,Calle Segunda Mezquite,residential,False,41.026,"LINESTRING (-99.6064255 18.5580691, -99.6065328 18.5580578, -99.6066602 18.5580419, -99.6067312 18.558021, -99.6067976 18.5579815)",,2,,3.3,
391396259,False,Calle Segunda Mezquite,residential,True,45.525999999999996,"LINESTRING (-99.6064255 18.5580691, -99.6063209 18.5580877, -99.6062357 18.5581252, -99.6061244 18.5582021, -99.6061009 18.5582301, -99.6060808 18.5582797)",,2,,3.3,
876256552,False,Calle Palma,residential,False,54.348000000000006,"LINESTRING (-99.6064255 18.5580691, -99.6065019 18.5579529, -99.606514 18.5579243, -99.606516 18.5578811, -99.6064375 18.5576713, -99.6064255 18.5576173)",,,,,
562918869,False,2 Calle de Guadalupe,residential,False,27.03,"LINESTRING (-99.6076278 18.5579622, -99.6077284 18.5581017, -99.6078061 18.5581098)",,1,20,,
"[876209824, 876209825, 876209826]",False,Calle Segunda de Guadalupe,residential,False,33.088,"LINESTRING (-99.6076278 18.5579622, -99.6075842 18.5579746, -99.6075577 18.557992, -99.6075476 18.5580019, -99.6075453 18.5580108, -99.6075493 18.558027, -99.6075701 18.5580998, -99.6075651 18.5581077, -99.6075574 18.5581147, -99.6074952 18.5581166, -99.6074829 18.5581139, -99.6074648 18.5581068)",,,,,
876209827,False,Privada Segunda de Guadalupe,residential,True,24.576999999999998,"LINESTRING (-99.6076278 18.5579622, -99.6075996 18.5578938, -99.6075808 18.5578608, -99.6075855 18.5577508)",,1,20,,
391396250,False,Calle Tercera de Guadalupe,residential,True,72.007,"LINESTRING (-99.6068506 18.5588124, -99.6068774 18.5587844, -99.6068888 18.5587558, -99.6069237 18.5586204, -99.6070283 18.5583827, -99.6070605 18.5583515, -99.6071094 18.5583242, -99.6071959 18.5583026)",,,,,
"[876207824, 406338365]",False,Calle Tercera de Guadalupe,residential,True,99.90700000000001,"LINESTRING (-99.6068506 18.5588124, -99.6069244 18.5588149, -99.6069713 18.5588003, -99.6070189 18.5587781, -99.6070457 18.558773, -99.6070665 18.5587787, -99.6070846 18.5588009, -99.6071805 18.5589808, -99.6072623 18.5591817, -99.607375 18.5593966)",,,,,
"[876253040, 876246638]",False,Calle de Guadalupe,residential,False,57.266,"LINESTRING (-99.6068506 18.5588124, -99.6068154 18.558813, -99.6067577 18.5588076, -99.6067004 18.5587771, -99.6066826 18.5587517, -99.6066706 18.5587021, -99.6066944 18.5585594, -99.6067158 18.5585123, -99.6067272 18.5584882, -99.6067815 18.5584558)",,,,,
876246639,False,Calle Huixteco,residential,False,71.666,"LINESTRING (-99.6068506 18.5588124, -99.6068345 18.5590908, -99.6068338 18.5593909, -99.6068231 18.5594557)",,,,,
876246640,False,Calle Primera de Sierra Alta,residential,False,16.78,"LINESTRING (-99.6060815 18.5588728, -99.6059977 18.5590011)",,,,,
876246642,False,Calle del Mezquite,residential,True,28.1,"LINESTRING (-99.6060815 18.5588728, -99.6061304 18.5589681, -99.6062256 18.5590838)",,2,,3.3,
876260616,False,Calle Segunda Mezquite,residential,False,42.991,"LINESTRING (-99.6060815 18.5588728, -99.6060526 18.5586236, -99.6060292 18.5584895)",,2,,3.3,
876246642,False,Calle del Mezquite,residential,False,28.1,"LINESTRING (-99.6062256 18.5590838, -99.6061304 18.5589681, -99.6060815 18.5588728)",,2,,3.3,
"[876245216, 876246642]",False,"['Calle del Mezquite', 'Calle Tercera de Sierra Alta']",residential,True,10.151,"LINESTRING (-99.6062256 18.5590838, -99.6062055 18.5591347, -99.6061947 18.5591559, -99.6061878 18.5591676)",,2,,3.3,
"[876256553, 876246643]",False,Privada del Mezquite,residential,False,52.28300000000001,"LINESTRING (-99.6062256 18.5590838, -99.6062467 18.5590548, -99.6062821 18.5590274, -99.6063598 18.5589746, -99.6065328 18.5589142, -99.6065539 18.5589212, -99.6065697 18.5589558, -99.6065796 18.5590225)",,,,,
876246641,False,,residential,False,20.246,"LINESTRING (-99.6061878 18.5591676, -99.606356 18.5592555)",,,,,
"[876245216, 876246642]",False,"['Calle del Mezquite', 'Calle Tercera de Sierra Alta']",residential,False,10.151,"LINESTRING (-99.6061878 18.5591676, -99.6061947 18.5591559, -99.6062055 18.5591347, -99.6062256 18.5590838)",,2,,3.3,
876245216,False,Calle Tercera de Sierra Alta,residential,True,30.997,"LINESTRING (-99.6061878 18.5591676, -99.6061048 18.5592475, -99.6060025 18.559383)",,2,,3.3,
391396256,False,Calle Tercera de Sierra Alta,residential,True,26.97,"LINESTRING (-99.6060025 18.559383, -99.6058917 18.5593942, -99.6057489 18.5593737)",,2,,3.3,
876245216,False,Calle Tercera de Sierra Alta,residential,False,30.997,"LINESTRING (-99.6060025 18.559383, -99.6061048 18.5592475, -99.6061878 18.5591676)",,2,,3.3,
876250162,False,Privada del Mezquite,residential,False,12.796,"LINESTRING (-99.6060025 18.559383, -99.6059896 18.5594297, -99.6059436 18.5594803)",,,,,
876251394,False,Calle Primera de Sierra Alta,residential,False,16.823,"LINESTRING (-99.6057489 18.5593737, -99.6057697 18.5592237)",,,,,
391396256,False,Calle Tercera de Sierra Alta,residential,False,26.97,"LINESTRING (-99.6057489 18.5593737, -99.6058917 18.5593942, -99.6060025 18.559383)",,2,,3.3,
391396256,False,Calle Tercera de Sierra Alta,residential,True,31.380000000000003,"LINESTRING (-99.6057489 18.5593737, -99.605629 18.5593571, -99.6055826 18.5593545, -99.6054546 18.5593762)",,2,,3.3,
391396256,False,Calle Tercera de Sierra Alta,residential,False,31.38,"LINESTRING (-99.6054546 18.5593762, -99.6055826 18.5593545, -99.605629 18.5593571, -99.6057489 18.5593737)",,2,,3.3,
391396256,False,Calle Tercera de Sierra Alta,residential,True,25.735999999999997,"LINESTRING (-99.6054546 18.5593762, -99.6053815 18.5593528, -99.6052734 18.5593171, -99.6052266 18.5593397)",,2,,3.3,
405869521,False,Calle Tercera Sierra Alta,residential,True,156.028,"LINESTRING (-99.6054546 18.5593762, -99.6054002 18.559455, -99.605359 18.5595383, -99.6053503 18.5596349, -99.6053622 18.5596823, -99.6056358 18.5602014, -99.6057506 18.5603748, -99.605868 18.5606386)",,,,,
391396256,False,Calle Tercera de Sierra Alta,residential,False,25.736,"LINESTRING (-99.6052266 18.5593397, -99.6052734 18.5593171, -99.6053815 18.5593528, -99.6054546 18.5593762)",,2,,3.3,
391396256,False,Calle Tercera de Sierra Alta,residential,True,62.590999999999994,"LINESTRING (-99.6052266 18.5593397, -99.6051088 18.5594128, -99.6050106 18.5595145, -99.6049667 18.5596725, -99.6049568 18.5597457, -99.6049331 18.5597952)",,2,,3.3,
876250163,False,Calle Segunda de Sierra Alta,residential,False,38.565,"LINESTRING (-99.6052266 18.5593397, -99.6051281 18.5592181, -99.6050599 18.559152, -99.604963 18.5591099)",,,,,
503145055,False,Calle Segunda de Sierra Alta,residential,True,29.292,"LINESTRING (-99.6047907 18.5595708, -99.6049169 18.5597481, -99.6049331 18.5597952)",,,,,
876232164,False,Calle Segunda de Sierra Alta,residential,False,54.409000000000006,"LINESTRING (-99.6047907 18.5595708, -99.6048155 18.5594894, -99.604853 18.5593845, -99.6049268 18.5591912, -99.604963 18.5591099)",,,,,
876266240,False,Calle Segunda del Altillo,residential,False,44.925,"LINESTRING (-99.6047907 18.5595708, -99.604565 18.5595225, -99.6043793 18.5594667)",,,,,
876169857,False,Callejón la Fragua,residential,False,3.19,"LINESTRING (-99.6081756 18.5597856, -99.6082051 18.559792)",,,,,
876180280,False,Calle la Panorámica,residential,False,99.974,"LINESTRING (-99.6081756 18.5597856, -99.6080616 18.5599305, -99.6080227 18.5599839, -99.6080093 18.5601505, -99.6080334 18.5603158, -99.6081059 18.5605154, -99.6081072 18.5605675, -99.6081005 18.5606234)",,,,,
876180280,False,Calle la Panorámica,residential,True,13.66,"LINESTRING (-99.6081756 18.5597856, -99.608185 18.5597386, -99.6081837 18.5596636)",,,,,
391396256,False,Calle Tercera de Sierra Alta,residential,False,32.531,"LINESTRING (-99.6050265 18.560071, -99.6049583 18.5599271, -99.6049381 18.5598612, -99.6049331 18.5597952)",,2,,3.3,
876231545,False,Tercera de Sierra Alta,residential,True,109.852,"LINESTRING (-99.6050265 18.560071, -99.6050451 18.5600963, -99.605189 18.5603084, -99.6052614 18.5603875, -99.6052674 18.5604168, -99.6052555 18.5605003, -99.6052151 18.5606158, -99.6052533 18.5607296, -99.6053405 18.560851, -99.6053492 18.5608866, -99.6053579 18.5609476)",,2,,3.3,
"[876232161, 876232162, 876240914]",False,Callejón Cirián,residential,"[False, True]",61.991,"LINESTRING (-99.6050265 18.560071, -99.6049356 18.5600996, -99.6049221 18.560111, -99.604914 18.5601365, -99.6049167 18.5601969, -99.6048912 18.5602852, -99.6048349 18.5603755, -99.604664 18.5604118)",,,,,
876169861,False,Callejón la Fragua,residential,False,31.692,"LINESTRING (-99.6081005 18.5606234, -99.6078142 18.5605364)",,,,,
876180280,False,Calle la Panorámica,residential,True,99.97399999999999,"LINESTRING (-99.6081005 18.5606234, -99.6081072 18.5605675, -99.6081059 18.5605154, -99.6080334 18.5603158, -99.6080093 18.5601505, -99.6080227 18.5599839, -99.6080616 18.5599305, -99.6081756 18.5597856)",,,,,
876180281,False,Calle la Panorámica,residential,False,55.869,"LINESTRING (-99.6081005 18.5606234, -99.6080303 18.5607203, -99.6079756 18.5607727, -99.6077482 18.5609971)",,,,,
876231545,False,Tercera de Sierra Alta,residential,True,9.986,"LINESTRING (-99.6053579 18.5609476, -99.6053643 18.5610372)",,2,,3.3,
503145054,False,Calle La Vista,residential,True,14.425,"LINESTRING (-99.6053579 18.5609476, -99.6053224 18.5609483, -99.6052902 18.5609591, -99.6052359 18.5609966)",,2,,3.3,
876231545,False,Tercera de Sierra Alta,residential,False,109.85199999999999,"LINESTRING (-99.6053579 18.5609476, -99.6053492 18.5608866, -99.6053405 18.560851, -99.6052533 18.5607296, -99.6052151 18.5606158, -99.6052555 18.5605003, -99.6052674 18.5604168, -99.6052614 18.5603875, -99.605189 18.5603084, -99.6050451 18.5600963, -99.6050265 18.560071)",,2,,3.3,
876180281,False,Calle la Panorámica,residential,True,55.869,"LINESTRING (-99.6077482 18.5609971, -99.6079756 18.5607727, -99.6080303 18.5607203, -99.6081005 18.5606234)",,,,,
876231547,False,Calle La Vista,residential,False,14.268,"LINESTRING (-99.6052359 18.5609966, -99.6053643 18.5610372)",,,,,
503145054,False,Calle La Vista,residential,False,14.425,"LINESTRING (-99.6052359 18.5609966, -99.6052902 18.5609591, -99.6053224 18.5609483, -99.6053579 18.5609476)",,2,,3.3,
405528384,True,Real de Cuauhtémoc,residential,False,26.342999999999996,"LINESTRING (-99.6055765 18.5560106, -99.6056356 18.555961, -99.6057791 18.5558729)",,1,,,
876546295,False,Calle 20 de Noviembre,residential,False,17.707,"LINESTRING (-99.6055765 18.5560106, -99.6056909 18.5560964, -99.605713 18.5560964)",,2,,3.3,
405512460,False,Calle Plazuela de los Gallos,residential,False,22.822000000000003,"LINESTRING (-99.6059574 18.5560611, -99.6059055 18.5561079, -99.6058615 18.5561447, -99.6057884 18.556188)",,,,,
"[876546297, 876531482, 876546294]",False,"['Calle 20 de Noviembre', 'Calle Raful Crayem']",residential,False,127.022,"LINESTRING (-99.6059574 18.5560611, -99.6060493 18.5561247, -99.6061546 18.5561705, -99.6062391 18.5561927, -99.6062954 18.5561991, -99.6063551 18.5561984, -99.6064074 18.5561851, -99.6064851 18.5561775, -99.606579 18.5561628, -99.606683 18.5561743, -99.6067916 18.5562112, -99.6068439 18.5562175, -99.6068942 18.5562035, -99.6070229 18.5561425, -99.60709 18.5561113)",,2,,3.3,
"[876546294, 876546295]",False,"['Calle 20 de Noviembre', 'Calle Raful Crayem']",residential,True,27.926,"LINESTRING (-99.6059574 18.5560611, -99.6059179 18.5560402, -99.605879 18.5560313, -99.6057291 18.556091, -99.605713 18.5560964)",,2,,3.3,
876552554,False,,residential,True,12.92,"LINESTRING (-99.6057884 18.556188, -99.605713 18.5560964)",,,,,
"[876555380, 876555379, 405512460]",False,Calle Plazuela de los Gallos,residential,False,23.894,"LINESTRING (-99.6057884 18.556188, -99.6057452 18.5562181, -99.6057321 18.556234, -99.6057288 18.5562512, -99.6057291 18.5562901, -99.6057254 18.5563019, -99.605721 18.5563113, -99.6056724 18.556357)",,,,,
405512460,False,Calle Plazuela de los Gallos,residential,True,22.822000000000003,"LINESTRING (-99.6057884 18.556188, -99.6058615 18.5561447, -99.6059055 18.5561079, -99.6059574 18.5560611)",,,,,
876555381,False,Calle Palma,residential,False,7.809,"LINESTRING (-99.6056724 18.556357, -99.6056892 18.5564254)",,,,,
876555380,False,Calle Plazuela de los Gallos,residential,False,23.392999999999997,"LINESTRING (-99.6056724 18.556357, -99.6055672 18.5564705, -99.605548 18.5564823, -99.6055084 18.5564804)",,,,,
"[876555379, 876555380, 405512460]",False,Calle Plazuela de los Gallos,residential,True,23.894,"LINESTRING (-99.6056724 18.556357, -99.605721 18.5563113, -99.6057254 18.5563019, -99.6057291 18.5562901, -99.6057288 18.5562512, -99.6057321 18.556234, -99.6057452 18.5562181, -99.6057884 18.556188)",,,,,
"[405512458, 876535486]",False,Calle La Aurora,residential,True,44.168,"LINESTRING (-99.606335 18.5564279, -99.606343 18.5564953, -99.6063229 18.5565398, -99.6062384 18.5566936, -99.6061848 18.5567884)",,,,,
876555381,False,Calle Palma,residential,True,7.809,"LINESTRING (-99.6056892 18.5564254, -99.6056724 18.556357)",,,,,
"[405512456, 876537736]",False,"['Calle Guillermo Spratling', 'Calle Palma']",residential,False,90.03299999999999,"LINESTRING (-99.6056892 18.5564254, -99.6056134 18.5565385, -99.6055987 18.5566364, -99.6055651 18.5567712, -99.6055605 18.5568488, -99.605582 18.5569327, -99.6055652 18.5569781, -99.6055418 18.5569632, -99.6054485 18.5567845)",,,,,
503145056,False,Calle Primera de Guadalupe,residential,True,63.201,"LINESTRING (-99.6056892 18.5564254, -99.6058025 18.5565291, -99.6060865 18.5567594, -99.6061532 18.5567735)",,2,,3.3,
503145056,False,Calle Primera de Guadalupe,residential,False,3.72,"LINESTRING (-99.6061848 18.5567884, -99.6061532 18.5567735)",,2,,3.3,
"[405512458, 876535486]",False,Calle La Aurora,residential,False,44.168000000000006,"LINESTRING (-99.6061848 18.5567884, -99.6062384 18.5566936, -99.6063229 18.5565398, -99.606343 18.5564953, -99.606335 18.5564279)",,,,,
503145056,False,Calle Primera de Guadalupe,residential,True,23.113,"LINESTRING (-99.6061848 18.5567884, -99.6063584 18.5568537, -99.6063879 18.5568666)",,2,,3.3,
876555377,False,Calle Agustín de Tolsa,residential,False,34.399,"LINESTRING (-99.6054485 18.5567845, -99.6055084 18.5564804)",,,,,
876555378,False,Calle Agustín de Tolsa,residential,True,18.503,"LINESTRING (-99.6054485 18.5567845, -99.6052735 18.5567974)",,,,,
"[876537736, 405512456]",False,"['Calle Guillermo Spratling', 'Calle Palma']",residential,True,90.033,"LINESTRING (-99.6054485 18.5567845, -99.6055418 18.5569632, -99.6055652 18.5569781, -99.605582 18.5569327, -99.6055605 18.5568488, -99.6055651 18.5567712, -99.6055987 18.5566364, -99.6056134 18.5565385, -99.6056892 18.5564254)",,,,,
405528381,True,,residential,False,9.722,"LINESTRING (-99.6065548 18.5554251, -99.6065249 18.5554184, -99.6064948 18.5554246, -99.6064706 18.5554425)",,1,,,roundabout
876531480,False,Calle Carlos J. Nibbi,residential,False,44.005,"LINESTRING (-99.6065548 18.5554251, -99.60663 18.5553968, -99.6066774 18.5553864, -99.6069646 18.5553676)",,2,,3.3,
405528381,True,,residential,False,22.156,"LINESTRING (-99.6064964 18.5555437, -99.6065211 18.5555492, -99.6065462 18.5555458, -99.6065683 18.5555341, -99.6065845 18.5555156, -99.6065901 18.5554643, -99.6065548 18.5554251)",,1,,,roundabout
405532363,False,Cerrada de José María Morelos y Pavón,residential,True,45.087,"LINESTRING (-99.6029938 18.5532459, -99.6029079 18.5534049, -99.6028798 18.5534811, -99.6028798 18.5535384, -99.6029066 18.5535765, -99.6029233 18.5536165)",,,,,
405532363,False,Cerrada de José María Morelos y Pavón,residential,False,45.087,"LINESTRING (-99.6029233 18.5536165, -99.6029066 18.5535765, -99.6028798 18.5535384, -99.6028798 18.5534811, -99.6029079 18.5534049, -99.6029938 18.5532459)",,,,,
876610783,False,Calle José María Morelos y Pavón,residential,False,44.559,"LINESTRING (-99.6029233 18.5536165, -99.6027464 18.5536086, -99.602502 18.5535856)",,,,,
876610783,False,Calle José María Morelos y Pavón,residential,True,129.74,"LINESTRING (-99.6029233 18.5536165, -99.6030956 18.5536201, -99.6033795 18.5536257, -99.6035545 18.5536228, -99.6037665 18.5536249, -99.6040648 18.5536946, -99.6041395 18.5537222)",,,,,
"[876606665, 405532361]",False,Cerrada Tercera de Cenaobscuras,residential,True,40.877,"LINESTRING (-99.6045698 18.5543025, -99.6047115 18.5543835, -99.6047319 18.5543991, -99.6047372 18.5544906, -99.6047285 18.5545845)",,,,,
876546290,False,Calle Cenaobscuras,residential,False,37.334,"LINESTRING (-99.6052869 18.5547319, -99.6051353 18.5547345, -99.6050831 18.5547268, -99.6050428 18.5547102, -99.6049507 18.5546609)",,,,,
"[876600630, 876600631]",False,"['Calle Segunda de Cenaobscuras', 'Cerrada Tercera de Cenaobscuras']",residential,False,70.434,"LINESTRING (-99.6052869 18.5547319, -99.6052347 18.5545695, -99.6050483 18.5544372, -99.6049932 18.5545374, -99.6049507 18.5546609)",,,,,
876546290,False,Calle Cenaobscuras,residential,True,58.638000000000005,"LINESTRING (-99.6052869 18.5547319, -99.6055417 18.5548501, -99.6056959 18.554915, -99.6057911 18.5549544)",,,,,
876546291,False,Calle Miguel Hidalgo,residential,True,35.741,"LINESTRING (-99.6046886 18.5547693, -99.6050128 18.5548634)",,,,,
876610784,False,Calle Cenaobscuras,residential,False,20.975,"LINESTRING (-99.6046886 18.5547693, -99.6047285 18.5545845)",,,,,
876546291,False,Calle Miguel Hidalgo,residential,False,25.903,"LINESTRING (-99.6046886 18.5547693, -99.6046044 18.5547402, -99.6044521 18.5547077)",,,,,
876546290,False,Calle Cenaobscuras,residential,False,65.58500000000001,"LINESTRING (-99.6062768 18.5553121, -99.6061856 18.5552052, -99.6060205 18.5550904, -99.6058863 18.5549938, -99.6057911 18.5549544)",,,,,
876546291,False,Calle Miguel Hidalgo,residential,False,54.141999999999996,"LINESTRING (-99.6062768 18.5553121, -99.6060127 18.5552378, -99.605794 18.5551485)",,,,,
876546291,False,Calle Miguel Hidalgo,residential,True,25.74,"LINESTRING (-99.6062768 18.5553121, -99.606377 18.5553472, -99.6064706 18.5554425)",,,,,
876555382,False,Calle Luis Montés de Oca,residential,False,86.876,"LINESTRING (-99.6042939 18.5554614, -99.6046309 18.5554177, -99.6048821 18.5553571, -99.6049336 18.5553602, -99.6049979 18.5553638, -99.6051013 18.5553958)",,,,,
876555382,False,Calle Luis Montés de Oca,residential,True,184.874,"LINESTRING (-99.6042939 18.5554614, -99.6038965 18.555479, -99.6034421 18.5554943, -99.6031288 18.5555183, -99.6030124 18.5554589, -99.6028813 18.5553664, -99.6028006 18.5553442, -99.6026645 18.5553354, -99.6025952 18.5553495)",,,,,
"[876563997, 876610782]",False,Callejón de los Amates,residential,False,80.19699999999999,"LINESTRING (-99.6042939 18.5554614, -99.6043454 18.5553104, -99.6043709 18.5552424, -99.6043877 18.5551909, -99.6044111 18.5551451, -99.604448 18.5550386, -99.6044557 18.5550215, -99.6044678 18.5549906, -99.6044758 18.5549769, -99.6044815 18.5549678, -99.6044843 18.5549608, -99.6044896 18.5549505, -99.6045047 18.5549382, -99.6045265 18.5549315, -99.6045661 18.5549245, -99.6046137 18.5549258, -99.6046686 18.5549169)",,,,,
"[874040130, 405538926]",False,Cerrada Constitución del 57,residential,True,46.307,"LINESTRING (-99.601308 18.5542649, -99.6014286 18.5540908, -99.601489 18.5540412, -99.60154 18.5540514, -99.6016176 18.5540898)",,,,,
405538926,False,Cerrada Constitución del 57,residential,False,36.593,"LINESTRING (-99.6019055 18.5542727, -99.6018096 18.5542116, -99.6016634 18.5541112, -99.6016176 18.5540898)",,,,,
874042323,False,Calle Constitución del 57,residential,False,84.417,"LINESTRING (-99.6019055 18.5542727, -99.6019501 18.5542616, -99.6021743 18.554176, -99.6024908 18.554092, -99.6026667 18.5540398)",,,80,,
"[874042323, 263926055]",False,Calle Constitución del 57,residential,True,51.682,"LINESTRING (-99.6019055 18.5542727, -99.601821 18.5543057, -99.601749 18.5543962, -99.6017034 18.5544763, -99.6016793 18.5545425, -99.6016431 18.5546404)",,,80,,
876548346,False,Calle Tetitlán,residential,False,33.959,"LINESTRING (-99.6046686 18.5549169, -99.6048586 18.554928, -99.6049839 18.5549667)",,,,,
876548346,False,Calle Tetitlán,residential,True,32.746,"LINESTRING (-99.6046686 18.5549169, -99.604585 18.5548479, -99.6044951 18.5547665, -99.6044521 18.5547077)",,,,,
"[876563997, 876610782]",False,Callejón de los Amates,residential,True,80.197,"LINESTRING (-99.6046686 18.5549169, -99.6046137 18.5549258, -99.6045661 18.5549245, -99.6045265 18.5549315, -99.6045047 18.5549382, -99.6044896 18.5549505, -99.6044843 18.5549608, -99.6044815 18.5549678, -99.6044758 18.5549769, -99.6044678 18.5549906, -99.6044557 18.5550215, -99.604448 18.5550386, -99.6044111 18.5551451, -99.6043877 18.5551909, -99.6043709 18.5552424, -99.6043454 18.5553104, -99.6042939 18.5554614)",,,,,
876602292,False,Calle de Miguel Hidalgo,residential,False,11.884,"LINESTRING (-99.6049839 18.5549667, -99.6050128 18.5548634)",,,,,
876548346,False,Calle Tetitlán,residential,False,31.602999999999998,"LINESTRING (-99.6049839 18.5549667, -99.6051214 18.555031, -99.6051858 18.5550793, -99.6052408 18.555111)",,,,,
876548346,False,Calle Tetitlán,residential,True,33.959,"LINESTRING (-99.6049839 18.5549667, -99.6048586 18.554928, -99.6046686 18.5549169)",,,,,
876548346,False,Calle Tetitlán,residential,False,55.028999999999996,"LINESTRING (-99.6052408 18.555111, -99.6054327 18.5551632, -99.6055018 18.5551483, -99.6056178 18.5551829, -99.6056983 18.5552166, -99.605733 18.5552389)",,,,,
876548346,False,Calle Tetitlán,residential,True,31.603,"LINESTRING (-99.6052408 18.555111, -99.6051858 18.5550793, -99.6051214 18.555031, -99.6049839 18.5549667)",,,,,
876548347,False,Calle Luis Montés de Oca,residential,True,35.167,"LINESTRING (-99.6052408 18.555111, -99.6051536 18.5553284, -99.6051013 18.5553958)",,,,,
