osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,tunnel
352240503,,residential,20,,False,False,54.762,"LINESTRING (25.5536089 48.4516493, 25.5538815 48.4515037, 25.5540757 48.4515081, 25.5542331 48.4514282)",,,
352240501,,residential,20,,False,True,26.233,"LINESTRING (25.5533393 48.4518032, 25.5536089 48.4516493)",,,
151356146,,tertiary,50,,False,False,75.68299999999999,"LINESTRING (25.5533393 48.4518032, 25.5532333 48.4517201, 25.5526207 48.4513178)",1,вулиця Василя Стефаника,
151356146,,tertiary,50,,False,True,68.832,"LINESTRING (25.5533393 48.4518032, 25.5536066 48.452013, 25.5539267 48.4522841)",1,вулиця Василя Стефаника,
341459079,Н-10,primary,50,,False,True,29.713,"LINESTRING (25.554748 48.4518418, 25.5544298 48.4520057)",2,вулиця Тараса Шевченка,
352240502,,residential,20,,False,False,36.512,"LINESTRING (25.554748 48.4518418, 25.55447 48.4515701)",,,
341459079,Н-10,primary,50,,False,False,85.347,"LINESTRING (25.554748 48.4518418, 25.5553566 48.4515264, 25.5556448 48.4513572)",2,вулиця Тараса Шевченка,
352240502,,residential,20,,False,True,83.71300000000001,"LINESTRING (25.5550835 48.4510995, 25.5543397 48.4514525, 25.5543603 48.4514659, 25.55447 48.4515701)",,,
352240503,,residential,20,,False,True,54.762,"LINESTRING (25.5542331 48.4514282, 25.5540757 48.4515081, 25.5538815 48.4515037, 25.5536089 48.4516493)",,,
341459079,Н-10,primary,50,,False,False,58.899,"LINESTRING (25.5556448 48.4513572, 25.5562474 48.4510096)",2,вулиця Тараса Шевченка,
341459079,Н-10,primary,50,,False,True,85.347,"LINESTRING (25.5556448 48.4513572, 25.5553566 48.4515264, 25.554748 48.4518418)",2,вулиця Тараса Шевченка,
352240504,,residential,20,,False,False,80.08500000000001,"LINESTRING (25.5556448 48.4513572, 25.555271 48.4510107, 25.5556193 48.4508286)",,,
352240504,,residential,20,,False,True,80.08500000000001,"LINESTRING (25.5556193 48.4508286, 25.555271 48.4510107, 25.5556448 48.4513572)",,,
341459079,Н-10,primary,50,,False,False,9.396,"LINESTRING (25.5562474 48.4510096, 25.5563484 48.4509581)",2,вулиця Тараса Шевченка,
341459079,Н-10,primary,50,,False,True,58.899,"LINESTRING (25.5562474 48.4510096, 25.5556448 48.4513572)",2,вулиця Тараса Шевченка,
352240505,,residential,20,,False,False,57.287,"LINESTRING (25.5562474 48.4510096, 25.5558871 48.4506909, 25.5557499 48.4507642)",,,
352240505,,residential,20,,False,True,57.287,"LINESTRING (25.5557499 48.4507642, 25.5558871 48.4506909, 25.5562474 48.4510096)",,,
352240502,,residential,20,,False,True,36.512,"LINESTRING (25.55447 48.4515701, 25.554748 48.4518418)",,,
352240536,,residential,20,,False,False,31.836,"LINESTRING (25.55447 48.4515701, 25.5541272 48.4517441)",,,
352240502,,residential,20,,False,False,83.713,"LINESTRING (25.55447 48.4515701, 25.5543603 48.4514659, 25.5543397 48.4514525, 25.5550835 48.4510995)",,,
352240536,,residential,20,,False,True,31.836,"LINESTRING (25.5541272 48.4517441, 25.55447 48.4515701)",,,
149759922,,residential,50,,False,False,271.22499999999997,"LINESTRING (25.5539652 48.450643, 25.5542675 48.4505206, 25.5552995 48.4501029, 25.555327 48.4500901, 25.5556862 48.4499234, 25.5557803 48.4498797, 25.5565853 48.4494662, 25.5569765 48.4492499)",,вулиця Антіна Лотоцького,
149759922,,residential,50,,False,True,43.205,"LINESTRING (25.5539652 48.450643, 25.5537161 48.4507438, 25.5534538 48.4508319)",,вулиця Антіна Лотоцького,
352241070,,residential,20,,False,False,65.934,"LINESTRING (25.5539652 48.450643, 25.5538514 48.4504996, 25.5541413 48.4503665, 25.5539759 48.4502028)",,,
352241070,,residential,20,,False,True,65.934,"LINESTRING (25.5539759 48.4502028, 25.5541413 48.4503665, 25.5538514 48.4504996, 25.5539652 48.450643)",,,
986058103,,residential,,,False,True,43.408,"LINESTRING (25.5539487 48.4495714, 25.5536413 48.4497011, 25.5534517 48.4497805)",,,
352253257,,residential,20,,False,True,83.14500000000001,"LINESTRING (25.5518842 48.4508368, 25.5514207 48.4504647, 25.5511192 48.4506387)",,,
149759922,,residential,50,,False,False,10.346,"LINESTRING (25.553342 48.4508881, 25.5534538 48.4508319)",,вулиця Антіна Лотоцького,
149759922,,residential,50,,False,True,7.84,"LINESTRING (25.553342 48.4508881, 25.5532573 48.4509307)",,вулиця Антіна Лотоцького,
352253632,,residential,20,,False,False,67.47800000000001,"LINESTRING (25.553342 48.4508881, 25.5532375 48.4507984, 25.5531708 48.4507935, 25.5528623 48.450913, 25.5528489 48.4509525, 25.5528401 48.4509785, 25.5529677 48.4510961)",,,
149759922,,residential,50,,False,False,28.21,"LINESTRING (25.5529677 48.4510961, 25.5530854 48.4510221, 25.5532573 48.4509307)",,вулиця Антіна Лотоцького,
"[352238281, 149759922, 352238621]",,residential,50,,False,"[False, True]",35.613,"LINESTRING (25.5529677 48.4510961, 25.5528985 48.4511501, 25.5527874 48.4512097, 25.5526833 48.4512759, 25.5526207 48.4513178)",,вулиця Антіна Лотоцького,building_passage
352253632,,residential,20,,False,True,67.478,"LINESTRING (25.5529677 48.4510961, 25.5528401 48.4509785, 25.5528489 48.4509525, 25.5528623 48.450913, 25.5531708 48.4507935, 25.5532375 48.4507984, 25.553342 48.4508881)",,,
986058106,,residential,,,False,False,10.385,"LINESTRING (25.5544286 48.4542545, 25.554503 48.4541752)",,,
986058106,,residential,,,False,True,26.77,"LINESTRING (25.5544286 48.4542545, 25.5542368 48.4544589)",,,
151363662,,residential,,,False,False,267.455,"LINESTRING (25.5544286 48.4542545, 25.5544225 48.4541859, 25.5545995 48.4539559, 25.5546999 48.4538452, 25.5550547 48.4535262, 25.5551723 48.4534003, 25.5551486 48.4532868, 25.5549003 48.4530797, 25.5544935 48.4527248, 25.5539803 48.4522556)",,Польова вулиця,
151363662,,residential,,,False,True,40.596000000000004,"LINESTRING (25.5544286 48.4542545, 25.5544496 48.4544923, 25.5544396 48.454619)",,Польова вулиця,
986057943,,residential,,,False,False,69.306,"LINESTRING (25.5563585 48.4534574, 25.557096 48.4530711)",,,
986057943,,residential,,,False,True,0.265,"LINESTRING (25.5563585 48.4534574, 25.5563557 48.4534589)",,,
170246895,,residential,,,False,False,174.662,"LINESTRING (25.5563585 48.4534574, 25.5565013 48.4536082, 25.5571758 48.454207, 25.5576897 48.454581, 25.5578355 48.4546812)",,вулиця Черемшини,
170246895,,residential,,,False,True,88.96,"LINESTRING (25.5563585 48.4534574, 25.5561694 48.4532579, 25.5557287 48.4527751)",,вулиця Черемшини,
986057943,,residential,,,False,True,69.306,"LINESTRING (25.557096 48.4530711, 25.5563585 48.4534574)",,,
986057943,,residential,,,False,False,0.265,"LINESTRING (25.5563557 48.4534589, 25.5563585 48.4534574)",,,
986057948,,residential,,,False,False,42.753,"LINESTRING (25.5485022 48.4502634, 25.5487222 48.450299, 25.5490577 48.4503723)",,,
986058106,,residential,,,False,True,10.385,"LINESTRING (25.554503 48.4541752, 25.5544286 48.4542545)",,,
986058106,,residential,,,False,False,26.77,"LINESTRING (25.5542368 48.4544589, 25.5544286 48.4542545)",,,
42485054,Н-10;Р-20,primary,50,roundabout,True,False,18.263,"LINESTRING (25.5456934 48.4557814, 25.5456595 48.4557576, 25.5456239 48.4557206, 25.5456018 48.4556793, 25.5455942 48.4556358)",,,
297121729,Н-10,primary,50,,True,False,34.693,"LINESTRING (25.5456934 48.4557814, 25.5455753 48.455799, 25.5454744 48.455813, 25.5453828 48.4558286, 25.5452837 48.4558476, 25.5452376 48.4558578)",,вулиця Володимира Винниченка,
